Date,fee_to_reward30rocUSD
2013/12/17,-18.453
2013/12/18,-46.13
2013/12/19,-62.585
2013/12/20,-40.61
2013/12/21,-56.169
2013/12/22,-49.73
2013/12/23,-42.539
2013/12/24,-31.49
2013/12/25,-32.756
2013/12/26,-52.995
2013/12/27,-61.809
2013/12/28,-54.007
2013/12/29,-42.342
2013/12/30,-40.652
2013/12/31,-38.178
2014/01/01,-65.423
2014/01/02,1.006
2014/01/03,-29.407
2014/01/04,-34.125
2014/01/05,-21.676
2014/01/06,-17.384
2014/01/07,49.894
2014/01/08,-24.319
2014/01/09,-31.997
2014/01/10,-36.426
2014/01/11,-33.533
2014/01/12,-34.315
2014/01/13,13.187
2014/01/14,52.312
2014/01/15,17.149
2014/01/16,-4.372
2014/01/17,3.017
2014/01/18,0.233
2014/01/19,-25.817
2014/01/20,1.46
2014/01/21,38.243
2014/01/22,8.646
2014/01/23,32.753
2014/01/24,6.365
2014/01/25,-3.267
2014/01/26,15.702
2014/01/27,-0.531
2014/01/28,6.019
2014/01/29,28.874
2014/01/30,26.328
2014/01/31,70.545
2014/02/01,-41.204
2014/02/02,-32.198
2014/02/03,-22.914
2014/02/04,14.356
2014/02/05,-48.004
2014/02/06,-5.979
2014/02/07,34.69
2014/02/08,8.837
2014/02/09,14.741
2014/02/10,43.983
2014/02/11,39.757
2014/02/12,26.849
2014/02/13,-20.476
2014/02/14,-2.285
2014/02/15,-6.237
2014/02/16,-39.694
2014/02/17,107.063
2014/02/18,20.988
2014/02/19,-7.728
2014/02/20,-10.867
2014/02/21,18.522
2014/02/22,-27.797
2014/02/23,-11.338
2014/02/24,10.838
2014/02/25,41.992
2014/02/26,4.407
2014/02/27,-16.526
2014/02/28,3.489
2014/03/01,15.667
2014/03/02,-1.074
2014/03/03,91.937
2014/03/04,100.054
2014/03/05,36.558
2014/03/06,2.442
2014/03/07,1.482
2014/03/08,-16.082
2014/03/09,-30.41
2014/03/10,61.596
2014/03/11,18.068
2014/03/12,7.725
2014/03/13,13.175
2014/03/14,13.791
2014/03/15,-16.153
2014/03/16,-19.021
2014/03/17,20.871
2014/03/18,14.784
2014/03/19,-44.441
2014/03/20,-5.239
2014/03/21,9.089
2014/03/22,23.445
2014/03/23,-42.88
2014/03/24,0.994
2014/03/25,29.098
2014/03/26,19.455
2014/03/27,-27.562
2014/03/28,-12.27
2014/03/29,-26.918
2014/03/30,-14.201
2014/03/31,-19.633
2014/04/01,-6.852
2014/04/02,-42.091
2014/04/03,-43.303
2014/04/04,-24.334
2014/04/05,-22.809
2014/04/06,-17.816
2014/04/07,35.686
2014/04/08,60.186
2014/04/09,15.224
2014/04/10,1.914
2014/04/11,-9.043
2014/04/12,-37.543
2014/04/13,-46.156
2014/04/14,20.089
2014/04/15,25.05
2014/04/16,10.441
2014/04/17,32.856
2014/04/18,-9.714
2014/04/19,2.277
2014/04/20,-22.494
2014/04/21,-29.329
2014/04/22,90.19
2014/04/23,27.505
2014/04/24,6.746
2014/04/25,-21.232
2014/04/26,-29.399
2014/04/27,-6.202
2014/04/28,50.084
2014/04/29,-5.072
2014/04/30,34.449
2014/05/01,-14.373
2014/05/02,9.676
2014/05/03,9.829
2014/05/04,-5.585
2014/05/05,65.303
2014/05/06,12.752
2014/05/07,-9.371
2014/05/08,-26.052
2014/05/09,-27.09
2014/05/10,-39.056
2014/05/11,-22.568
2014/05/12,50.426
2014/05/13,38.356
2014/05/14,1.273
2014/05/15,-17.389
2014/05/16,-28.287
2014/05/17,-39.225
2014/05/18,-33.225
2014/05/19,-14.413
2014/05/20,23.654
2014/05/21,0.171
2014/05/22,-25.198
2014/05/23,-12.548
2014/05/24,-26.16
2014/05/25,-15.889
2014/05/26,41.737
2014/05/27,34.189
2014/05/28,-1.831
2014/05/29,14.779
2014/05/30,-26.444
2014/05/31,6.466
2014/06/01,-16.65
2014/06/02,-16.236
2014/06/03,15.253
2014/06/04,-38.57
2014/06/05,5.014
2014/06/06,-8.742
2014/06/07,-30.234
2014/06/08,-28.904
2014/06/09,25.943
2014/06/10,9.222
2014/06/11,-9.067
2014/06/12,-1.476
2014/06/13,-11.964
2014/06/14,-31.649
2014/06/15,-21.805
2014/06/16,18.397
2014/06/17,28.806
2014/06/18,20.285
2014/06/19,-7.158
2014/06/20,-21.1
2014/06/21,-33.251
2014/06/22,-34.872
2014/06/23,-11.999
2014/06/24,-6.587
2014/06/25,-16.877
2014/06/26,-33.483
2014/06/27,-34.107
2014/06/28,-39.794
2014/06/29,-19.96
2014/06/30,36.975
2014/07/01,60.095
2014/07/02,53.098
2014/07/03,4.524
2014/07/04,-8.125
2014/07/05,-32.716
2014/07/06,-16.278
2014/07/07,31.812
2014/07/08,25.661
2014/07/09,-1.009
2014/07/10,7.594
2014/07/11,-9.696
2014/07/12,-26.146
2014/07/13,-16.783
2014/07/14,70.135
2014/07/15,56.428
2014/07/16,37.145
2014/07/17,4.636
2014/07/18,-14.927
2014/07/19,-16.582
2014/07/20,0.578
2014/07/21,38.019
2014/07/22,64.121
2014/07/23,17.348
2014/07/24,26.956
2014/07/25,-4.475
2014/07/26,9.979
2014/07/27,7.155
2014/07/28,35.325
2014/07/29,25.491
2014/07/30,-28.662
2014/07/31,-25.77
2014/08/01,-26.811
2014/08/02,-34.103
2014/08/03,-8.853
2014/08/04,58.496
2014/08/05,37.698
2014/08/06,7.257
2014/08/07,-16.122
2014/08/08,0.364
2014/08/09,-31.767
2014/08/10,-20.214
2014/08/11,21.22
2014/08/12,22.052
2014/08/13,-1.69
2014/08/14,-13.885
2014/08/15,-16.651
2014/08/16,20.68
2014/08/17,214.185
2014/08/18,1.474
2014/08/19,18.634
2014/08/20,3.608
2014/08/21,-15.958
2014/08/22,-9.115
2014/08/23,-28.737
2014/08/24,-1.903
2014/08/25,83.662
2014/08/26,14.662
2014/08/27,-1.032
2014/08/28,-13.816
2014/08/29,-4.369
2014/08/30,-31.226
2014/08/31,-30.326
2014/09/01,54.157
2014/09/02,41.846
2014/09/03,-23.96
2014/09/04,-20.864
2014/09/05,-5.104
2014/09/06,-21.622
2014/09/07,80.276
2014/09/08,65.321
2014/09/09,73.544
2014/09/10,20.502
2014/09/11,-16.979
2014/09/12,-18.766
2014/09/13,-22.072
2014/09/14,-2.533
2014/09/15,-6.31
2014/09/16,-61.597
2014/09/17,11.024
2014/09/18,0.2
2014/09/19,-12.317
2014/09/20,-15.723
2014/09/21,-16.813
2014/09/22,30.845
2014/09/23,36.932
2014/09/24,-33.929
2014/09/25,14.859
2014/09/26,416.708
2014/09/27,29.869
2014/09/28,34.876
2014/09/29,76.792
2014/09/30,67.105
2014/10/01,3.82
2014/10/02,3.298
2014/10/03,25.487
2014/10/04,15.145
2014/10/05,-7.51
2014/10/06,45.588
2014/10/07,-21.892
2014/10/08,2.733
2014/10/09,-2.809
2014/10/10,3.289
2014/10/11,20.638
2014/10/12,7.068
2014/10/13,59.954
2014/10/14,41.074
2014/10/15,7.358
2014/10/16,-2.106
2014/10/17,24.829
2014/10/18,-8.462
2014/10/19,27.733
2014/10/20,61.709
2014/10/21,49.117
2014/10/22,14.214
2014/10/23,-0.274
2014/10/24,-1.939
2014/10/25,-6.668
2014/10/26,-74.595
2014/10/27,8.814
2014/10/28,16.826
2014/10/29,3.474
2014/10/30,2.854
2014/10/31,-17.691
2014/11/01,-2.912
2014/11/02,-1.346
2014/11/03,20.092
2014/11/04,18.451
2014/11/05,23.784
2014/11/06,-6.07
2014/11/07,2.717
2014/11/08,-24.878
2014/11/09,19.488
2014/11/10,26.497
2014/11/11,39.01
2014/11/12,21.536
2014/11/13,-1.242
2014/11/14,2.709
2014/11/15,-2.605
2014/11/16,-6.041
2014/11/17,65.735
2014/11/18,6.878
2014/11/19,-1.299
2014/11/20,13.02
2014/11/21,25.643
2014/11/22,-15.6
2014/11/23,7.966
2014/11/24,24.035
2014/11/25,2.809
2014/11/26,4.292
2014/11/27,-12.158
2014/11/28,-14.288
2014/11/29,-13.37
2014/11/30,16.608
2014/12/01,35.015
2014/12/02,15.883
2014/12/03,19.827
2014/12/04,21.496
2014/12/05,-18.173
2014/12/06,-12.74
2014/12/07,-3.209
2014/12/08,37.178
2014/12/09,-11.595
2014/12/10,-4.239
2014/12/11,-21.927
2014/12/12,-20.176
2014/12/13,-28.312
2014/12/14,0.289
2014/12/15,25.278
2014/12/16,35.397
2014/12/17,13.022
2014/12/18,25.335
2014/12/19,16.113
2014/12/20,-5.835
2014/12/21,-14.284
2014/12/22,19.364
2014/12/23,12.41
2014/12/24,-18.413
2014/12/25,-36.013
2014/12/26,42.898
2014/12/27,32.716
2014/12/28,-7.772
2014/12/29,24.614
2014/12/30,11.843
2014/12/31,-29.9
2015/01/01,-48.264
2015/01/02,-38.993
2015/01/03,-28.143
2015/01/04,59.05
2015/01/05,26.198
2015/01/06,-6.072
2015/01/07,-5.697
2015/01/08,24.735
2015/01/09,24.071
2015/01/10,28.224
2015/01/11,6.436
2015/01/12,224.353
2015/01/13,42.308
2015/01/14,4.592
2015/01/15,8.731
2015/01/16,-11.44
2015/01/17,-9.151
2015/01/18,-16.285
2015/01/19,9.945
2015/01/20,41.567
2015/01/21,5.301
2015/01/22,5.174
2015/01/23,51.776
2015/01/24,55.149
2015/01/25,-16.143
2015/01/26,11.501
2015/01/27,29.31
2015/01/28,-19.654
2015/01/29,-16.591
2015/01/30,8.471
2015/01/31,54.231
2015/02/01,0.961
2015/02/02,7.568
2015/02/03,-18.554
2015/02/04,-23.231
2015/02/05,-6.411
2015/02/06,-27.448
2015/02/07,-33.051
2015/02/08,-17.933
2015/02/09,-10.86
2015/02/10,13.915
2015/02/11,-60.474
2015/02/12,-13.551
2015/02/13,13.576
2015/02/14,-17.757
2015/02/15,-5.922
2015/02/16,1.293
2015/02/17,18.034
2015/02/18,-10.008
2015/02/19,-32.686
2015/02/20,6.283
2015/02/21,-8.124
2015/02/22,-25.712
2015/02/23,11.543
2015/02/24,4.904
2015/02/25,-23.921
2015/02/26,-0.193
2015/02/27,33.752
2015/02/28,27.339
2015/03/01,22.694
2015/03/02,29
2015/03/03,36.63
2015/03/04,32.286
2015/03/05,9.521
2015/03/06,42.994
2015/03/07,22.584
2015/03/08,27.938
2015/03/09,47.268
2015/03/10,13.404
2015/03/11,7.564
2015/03/12,7.361
2015/03/13,2.92
2015/03/14,-10.585
2015/03/15,-29.704
2015/03/16,15.91
2015/03/17,11.51
2015/03/18,1.195
2015/03/19,12.202
2015/03/20,31.882
2015/03/21,7.263
2015/03/22,-3.205
2015/03/23,32.72
2015/03/24,-3.336
2015/03/25,-4.772
2015/03/26,-12.07
2015/03/27,-14.614
2015/03/28,-9.456
2015/03/29,-11.825
2015/03/30,14.412
2015/03/31,8.848
2015/04/01,30.721
2015/04/02,-4.503
2015/04/03,-1.433
2015/04/04,-20.25
2015/04/05,-11.447
2015/04/06,36.531
2015/04/07,21.747
2015/04/08,18.246
2015/04/09,40.215
2015/04/10,83.207
2015/04/11,10.943
2015/04/12,17.29
2015/04/13,17.41
2015/04/14,28.251
2015/04/15,16.418
2015/04/16,-7.665
2015/04/17,17.33
2015/04/18,-24.037
2015/04/19,-24.168
2015/04/20,25.712
2015/04/21,8.936
2015/04/22,-13.82
2015/04/23,53.831
2015/04/24,29.033
2015/04/25,508.682
2015/04/26,14.094
2015/04/27,34.73
2015/04/28,26.429
2015/04/29,21.94
2015/04/30,14.81
2015/05/01,-27.107
2015/05/02,0.691
2015/05/03,-14.374
2015/05/04,31.146
2015/05/05,5.66
2015/05/06,-23.096
2015/05/07,9.809
2015/05/08,-14.427
2015/05/09,-26.976
2015/05/10,-33.782
2015/05/11,-7.537
2015/05/12,-2.838
2015/05/13,-13.66
2015/05/14,-15.019
2015/05/15,-18.816
2015/05/16,-2.283
2015/05/17,-34.139
2015/05/18,12.851
2015/05/19,34.429
2015/05/20,-6.1
2015/05/21,-7.352
2015/05/22,6.461
2015/05/23,-6.58
2015/05/24,-26.259
2015/05/25,-81.581
2015/05/26,34.11
2015/05/27,1.026
2015/05/28,16.458
2015/05/29,-12.8
2015/05/30,0.33
2015/05/31,185.263
2015/06/01,72.196
2015/06/02,41.07
2015/06/03,7.549
2015/06/04,12.505
2015/06/05,17.503
2015/06/06,-29.285
2015/06/07,-21.141
2015/06/08,6.747
2015/06/09,-2.89
2015/06/10,8.279
2015/06/11,20.571
2015/06/12,35.114
2015/06/13,16.358
2015/06/14,4.966
2015/06/15,38.655
2015/06/16,122.013
2015/06/17,43.722
2015/06/18,44.88
2015/06/19,78.461
2015/06/20,22.702
2015/06/21,2.125
2015/06/22,59.817
2015/06/23,44.239
2015/06/24,-4.764
2015/06/25,-12.325
2015/06/26,1.699
2015/06/27,5.415
2015/06/28,-5.666
2015/06/29,6.579
2015/06/30,-22.385
2015/07/01,-4.139
2015/07/02,27.32
2015/07/03,11.44
2015/07/04,-1.578
2015/07/05,27.78
2015/07/06,144.25
2015/07/07,267.418
2015/07/08,183.021
2015/07/09,155.457
2015/07/10,103.1
2015/07/11,101.327
2015/07/12,151.95
2015/07/13,104.069
2015/07/14,86.974
2015/07/15,23.633
2015/07/16,19.692
2015/07/17,10.14
2015/07/18,66.054
2015/07/19,-30.284
2015/07/20,122.532
2015/07/21,77.384
2015/07/22,-2.642
2015/07/23,41.54
2015/07/24,31.216
2015/07/25,19.595
2015/07/26,24.555
2015/07/27,61.522
2015/07/28,87.148
2015/07/29,91.129
2015/07/30,22.719
2015/07/31,58.096
2015/08/01,33.327
2015/08/02,-2.585
2015/08/03,46.656
2015/08/04,74.568
2015/08/05,29.313
2015/08/06,-19.555
2015/08/07,-41.676
2015/08/08,-53.591
2015/08/09,-44.569
2015/08/10,-34.325
2015/08/11,-50.628
2015/08/12,-6.77
2015/08/13,-17.051
2015/08/14,0.026
2015/08/15,-26.545
2015/08/16,-15.923
2015/08/17,-45.005
2015/08/18,40.253
2015/08/19,-39.41
2015/08/20,-14.867
2015/08/21,-20.711
2015/08/22,-25.191
2015/08/23,11.966
2015/08/24,28.45
2015/08/25,26.916
2015/08/26,-25.53
2015/08/27,-14.959
2015/08/28,-38.288
2015/08/29,-47.154
2015/08/30,-47.698
2015/08/31,-16.567
2015/09/01,18.842
2015/09/02,93.843
2015/09/03,-25.736
2015/09/04,-36.646
2015/09/05,-26.673
2015/09/06,-16.853
2015/09/07,40.045
2015/09/08,40.401
2015/09/09,6.514
2015/09/10,0.909
2015/09/11,18.453
2015/09/12,28.019
2015/09/13,-1.694
2015/09/14,36.734
2015/09/15,31.122
2015/09/16,14.811
2015/09/17,3.612
2015/09/18,11.415
2015/09/19,1.218
2015/09/20,17.916
2015/09/21,53.223
2015/09/22,14.712
2015/09/23,-4.468
2015/09/24,-7.211
2015/09/25,5.781
2015/09/26,-2.388
2015/09/27,-6.376
2015/09/28,37.379
2015/09/29,20.771
2015/09/30,3.055
2015/10/01,17.779
2015/10/02,-43.906
2015/10/03,-21.806
2015/10/04,-21.175
2015/10/05,-19.321
2015/10/06,19.467
2015/10/07,-3.928
2015/10/08,1.841
2015/10/09,0.541
2015/10/10,-4.581
2015/10/11,-44.734
2015/10/12,-16.618
2015/10/13,8.324
2015/10/14,-12.914
2015/10/15,-5.214
2015/10/16,7.077
2015/10/17,5.453
2015/10/18,-8.612
2015/10/19,-1.396
2015/10/20,48.311
2015/10/21,-9.439
2015/10/22,12.011
2015/10/23,19.205
2015/10/24,6.894
2015/10/25,-3.117
2015/10/26,-4.401
2015/10/27,33.536
2015/10/28,17.682
2015/10/29,42.525
2015/10/30,3.481
2015/10/31,0.348
2015/11/01,-4.812
2015/11/02,45.007
2015/11/03,74.282
2015/11/04,88.745
2015/11/05,28.332
2015/11/06,18.559
2015/11/07,-11.478
2015/11/08,-7.981
2015/11/09,27.828
2015/11/10,50.412
2015/11/11,-7.147
2015/11/12,-12.027
2015/11/13,-10.308
2015/11/14,0.773
2015/11/15,-26.803
2015/11/16,-18.965
2015/11/17,11.761
2015/11/18,4.261
2015/11/19,-23.25
2015/11/20,-21.711
2015/11/21,-30.859
2015/11/22,-29.554
2015/11/23,-15.052
2015/11/24,0.515
2015/11/25,10.097
2015/11/26,-19.469
2015/11/27,-7.458
2015/11/28,-23.412
2015/11/29,-20.457
2015/11/30,8.925
2015/12/01,4.687
2015/12/02,-7.224
2015/12/03,-5.517
2015/12/04,-35.066
2015/12/05,-23.847
2015/12/06,-14.207
2015/12/07,32.058
2015/12/08,11.009
2015/12/09,11.68
2015/12/10,-16.79
2015/12/11,61.77
2015/12/12,42.148
2015/12/13,45.762
2015/12/14,20.399
2015/12/15,51.484
2015/12/16,42.321
2015/12/17,37.207
2015/12/18,24.69
2015/12/19,18.421
2015/12/20,31.575
2015/12/21,100.084
2015/12/22,91.46
2015/12/23,60.485
2015/12/24,62.775
2015/12/25,1.93
2015/12/26,15.407
2015/12/27,-33.908
2015/12/28,19.817
2015/12/29,32.208
2015/12/30,-11.728
2015/12/31,-4.008
2016/01/01,-27.032
2016/01/02,3.399
2016/01/03,-11.264
2016/01/04,-4.309
2016/01/05,7.582
2016/01/06,-3.991
2016/01/07,34.071
2016/01/08,-15.19
2016/01/09,20.256
2016/01/10,-40.656
2016/01/11,-7.361
2016/01/12,-12.699
2016/01/13,11.333
2016/01/14,9.362
2016/01/15,27.466
2016/01/16,0.817
2016/01/17,7.55
2016/01/18,1.672
2016/01/19,46.208
2016/01/20,10.725
2016/01/21,40.309
2016/01/22,1.193
2016/01/23,-17.926
2016/01/24,28.416
2016/01/25,54.057
2016/01/26,121.025
2016/01/27,52.971
2016/01/28,63.909
2016/01/29,48.369
2016/01/30,15.917
2016/01/31,29.791
2016/02/01,59.837
2016/02/02,94.869
2016/02/03,46.621
2016/02/04,10.319
2016/02/05,6.105
2016/02/06,-20.007
2016/02/07,17.473
2016/02/08,41.746
2016/02/09,47.992
2016/02/10,29.859
2016/02/11,12.78
2016/02/12,-1.418
2016/02/13,-6.383
2016/02/14,-27.506
2016/02/15,12.999
2016/02/16,26.779
2016/02/17,23.668
2016/02/18,-13.891
2016/02/19,3.541
2016/02/20,-24.724
2016/02/21,22.438
2016/02/22,66.238
2016/02/23,50.556
2016/02/24,36.71
2016/02/25,0.749
2016/02/26,-4.485
2016/02/27,-21.588
2016/02/28,19.154
2016/02/29,97.689
2016/03/01,120.969
2016/03/02,67.185
2016/03/03,27.067
2016/03/04,32.672
2016/03/05,80.928
2016/03/06,15.333
2016/03/07,62.724
2016/03/08,31.497
2016/03/09,14.156
2016/03/10,11.599
2016/03/11,-9.514
2016/03/12,3.623
2016/03/13,17.73
2016/03/14,20.456
2016/03/15,25.508
2016/03/16,13.789
2016/03/17,7.347
2016/03/18,11.356
2016/03/19,-1.483
2016/03/20,-26.773
2016/03/21,7.257
2016/03/22,-8.43
2016/03/23,-28.326
2016/03/24,-26.05
2016/03/25,-42.133
2016/03/26,-20.685
2016/03/27,-25.332
2016/03/28,6.821
2016/03/29,10.736
2016/03/30,-24.792
2016/03/31,-13.189
2016/04/01,-40.162
2016/04/02,-13.801
2016/04/03,-7.641
2016/04/04,-33.998
2016/04/05,16.737
2016/04/06,13.007
2016/04/07,10.18
2016/04/08,-7.043
2016/04/09,-14.752
2016/04/10,-22.485
2016/04/11,36.576
2016/04/12,27.002
2016/04/13,3.219
2016/04/14,2.66
2016/04/15,1.753
2016/04/16,-24.495
2016/04/17,-30.93
2016/04/18,39.248
2016/04/19,25.105
2016/04/20,-11.371
2016/04/21,-1.548
2016/04/22,15.777
2016/04/23,-11.995
2016/04/24,12.379
2016/04/25,44.906
2016/04/26,819.662
2016/04/27,31.17
2016/04/28,-0.168
2016/04/29,1.478
2016/04/30,-23.838
2016/05/01,-35.692
2016/05/02,-19.327
2016/05/03,-3.163
2016/05/04,3.956
2016/05/05,-7.577
2016/05/06,-25.899
2016/05/07,-21.851
2016/05/08,-31.336
2016/05/09,4.851
2016/05/10,57.638
2016/05/11,5.253
2016/05/12,-1.906
2016/05/13,12.072
2016/05/14,21.563
2016/05/15,2.081
2016/05/16,72.3
2016/05/17,89.503
2016/05/18,7.708
2016/05/19,57.013
2016/05/20,31.743
2016/05/21,41.454
2016/05/22,-21.114
2016/05/23,31.708
2016/05/24,59.694
2016/05/25,26.794
2016/05/26,-80.244
2016/05/27,41.841
2016/05/28,6.976
2016/05/29,3.298
2016/05/30,42.797
2016/05/31,83.719
2016/06/01,36.099
2016/06/02,42.03
2016/06/03,35.799
2016/06/04,36.117
2016/06/05,-5.383
2016/06/06,22.033
2016/06/07,80.167
2016/06/08,47.252
2016/06/09,5.868
2016/06/10,6.219
2016/06/11,-11.714
2016/06/12,14.501
2016/06/13,18.711
2016/06/14,58.154
2016/06/15,27.223
2016/06/16,32.536
2016/06/17,38.228
2016/06/18,-2.464
2016/06/19,3.008
2016/06/20,15.845
2016/06/21,115.583
2016/06/22,98.543
2016/06/23,32.126
2016/06/24,31.693
2016/06/25,-8.525
2016/06/26,-26.662
2016/06/27,6.685
2016/06/28,20.494
2016/06/29,5.078
2016/06/30,1.097
2016/07/01,-5.175
2016/07/02,-16.016
2016/07/03,-23.051
2016/07/04,-6.324
2016/07/05,47.546
2016/07/06,29.191
2016/07/07,9.793
2016/07/08,12.611
2016/07/09,17.325
2016/07/10,34.166
2016/07/11,165.181
2016/07/12,96.54
2016/07/13,104.372
2016/07/14,54.14
2016/07/15,47.585
2016/07/16,16.488
2016/07/17,20.846
2016/07/18,76.264
2016/07/19,164.52
2016/07/20,80.1
2016/07/21,74.726
2016/07/22,62.821
2016/07/23,67.916
2016/07/24,41.555
2016/07/25,175.172
2016/07/26,186.806
2016/07/27,170.473
2016/07/28,160.273
2016/07/29,127.684
2016/07/30,158.073
2016/07/31,147.614
2016/08/01,163.036
2016/08/02,247.417
2016/08/03,144.404
2016/08/04,131.121
2016/08/05,117.714
2016/08/06,72.307
2016/08/07,124.725
2016/08/08,198.711
2016/08/09,135.781
2016/08/10,23.801
2016/08/11,46.888
2016/08/12,14.646
2016/08/13,-5.402
2016/08/14,-7.339
2016/08/15,43.373
2016/08/16,87.204
2016/08/17,47.869
2016/08/18,2.647
2016/08/19,21.683
2016/08/20,-12.65
2016/08/21,-37.544
2016/08/22,-8.861
2016/08/23,11.676
2016/08/24,-19.447
2016/08/25,-9.07
2016/08/26,-18.462
2016/08/27,-26.041
2016/08/28,-33.659
2016/08/29,-21.031
2016/08/30,-12.091
2016/08/31,-2.435
2016/09/01,-13.7
2016/09/02,-17.283
2016/09/03,-9.663
2016/09/04,-40.099
2016/09/05,24.342
2016/09/06,-1.428
2016/09/07,-27.265
2016/09/08,-29.922
2016/09/09,-10.413
2016/09/10,-37.06
2016/09/11,-38.198
2016/09/12,-10.58
2016/09/13,8.791
2016/09/14,-14.145
2016/09/15,-35.898
2016/09/16,-22.363
2016/09/17,-27.986
2016/09/18,-29.434
2016/09/19,24.876
2016/09/20,44.023
2016/09/21,-5.807
2016/09/22,-3.228
2016/09/23,3.731
2016/09/24,-27.741
2016/09/25,-42.409
2016/09/26,2.596
2016/09/27,16.691
2016/09/28,1.201
2016/09/29,15.62
2016/09/30,3.26
2016/10/01,-16.982
2016/10/02,1.073
2016/10/03,20.941
2016/10/04,70.002
2016/10/05,-3.122
2016/10/06,7.943
2016/10/07,19.325
2016/10/08,-3.376
2016/10/09,-17.855
2016/10/10,62.946
2016/10/11,96.315
2016/10/12,36.843
2016/10/13,26.025
2016/10/14,24.116
2016/10/15,13.261
2016/10/16,-3.714
2016/10/17,61.017
2016/10/18,34.866
2016/10/19,0.372
2016/10/20,44.824
2016/10/21,17.866
2016/10/22,0.507
2016/10/23,5.937
2016/10/24,57.157
2016/10/25,156.893
2016/10/26,118.052
2016/10/27,77.434
2016/10/28,22.617
2016/10/29,2.361
2016/10/30,-22.005
2016/10/31,37.193
2016/11/01,42.689
2016/11/02,19.078
2016/11/03,12.823
2016/11/04,63.135
2016/11/05,3.777
2016/11/06,-7.836
2016/11/07,53.787
2016/11/08,43.157
2016/11/09,3.94
2016/11/10,-15.087
2016/11/11,-5.719
2016/11/12,-24.421
2016/11/13,-11.339
2016/11/14,4.575
2016/11/15,17.225
2016/11/16,-19.097
2016/11/17,11.837
2016/11/18,12.536
2016/11/19,-22.841
2016/11/20,21.85
2016/11/21,49.949
2016/11/22,58.063
2016/11/23,28.885
2016/11/24,16.522
2016/11/25,1.259
2016/11/26,-2.826
2016/11/27,4.047
2016/11/28,34.226
2016/11/29,77.695
2016/11/30,33.197
2016/12/01,26.905
2016/12/02,38.435
2016/12/03,14.693
2016/12/04,-13.235
2016/12/05,37.076
2016/12/06,67.737
2016/12/07,-1.037
2016/12/08,15.313
2016/12/09,23.871
2016/12/10,32.581
2016/12/11,-7.828
2016/12/12,49.793
2016/12/13,23.279
2016/12/14,45.232
2016/12/15,48.368
2016/12/16,54.651
2016/12/17,0.861
2016/12/18,1.479
2016/12/19,33.648
2016/12/20,27.93
2016/12/21,5.526
2016/12/22,-11.254
2016/12/23,-10.261
2016/12/24,-25.979
2016/12/25,-56.949
2016/12/26,-6.514
2016/12/27,12.561
2016/12/28,-4.537
2016/12/29,5.11
2016/12/30,-8.435
2016/12/31,-20.033
2017/01/01,-48.877
2017/01/02,19.622
2017/01/03,13.68
2017/01/04,73.536
2017/01/05,2.93
2017/01/06,26.638
2017/01/07,24.206
2017/01/08,-22.421
2017/01/09,13.252
2017/01/10,78.039
2017/01/11,21.18
2017/01/12,11.25
2017/01/13,-4.945
2017/01/14,-34.723
2017/01/15,-31.629
2017/01/16,8.146
2017/01/17,19.693
2017/01/18,4.267
2017/01/19,-11.916
2017/01/20,-22.249
2017/01/21,-20.855
2017/01/22,-23.317
2017/01/23,27.727
2017/01/24,144.756
2017/01/25,43.116
2017/01/26,23.439
2017/01/27,5.164
2017/01/28,12.008
2017/01/29,11.651
2017/01/30,63.923
2017/01/31,130.235
2017/02/01,12.82
2017/02/02,24.712
2017/02/03,-12.634
2017/02/04,15.991
2017/02/05,7.421
2017/02/06,55.364
2017/02/07,98.066
2017/02/08,39.997
2017/02/09,34.634
2017/02/10,27.974
2017/02/11,34.954
2017/02/12,12.506
2017/02/13,61.977
2017/02/14,65.068
2017/02/15,53.126
2017/02/16,57.326
2017/02/17,48.375
2017/02/18,51.876
2017/02/19,68.792
2017/02/20,98.228
2017/02/21,127.662
2017/02/22,60.576
2017/02/23,42.089
2017/02/24,48.139
2017/02/25,40.037
2017/02/26,32.613
2017/02/27,61.604
2017/02/28,95.669
2017/03/01,61.944
2017/03/02,53.098
2017/03/03,99.437
2017/03/04,74.199
2017/03/05,31.521
2017/03/06,65.914
2017/03/07,92.763
2017/03/08,28.975
2017/03/09,36.715
2017/03/10,47.346
2017/03/11,37.373
2017/03/12,26.735
2017/03/13,71.975
2017/03/14,110.075
2017/03/15,86.718
2017/03/16,94.207
2017/03/17,57.402
2017/03/18,20.616
2017/03/19,15.232
2017/03/20,66.452
2017/03/21,71.265
2017/03/22,48.277
2017/03/23,29.008
2017/03/24,-0.227
2017/03/25,-2.71
2017/03/26,-30.816
2017/03/27,25.813
2017/03/28,59.041
2017/03/29,12.209
2017/03/30,-15.04
2017/03/31,0.844
2017/04/01,-9.051
2017/04/02,-30.664
2017/04/03,-22.478
2017/04/04,7.711
2017/04/05,-11.935
2017/04/06,-12.897
2017/04/07,-14.001
2017/04/08,-19.684
2017/04/09,-33.246
2017/04/10,-7.35
2017/04/11,9.19
2017/04/12,-1.666
2017/04/13,3.301
2017/04/14,1.607
2017/04/15,-20.119
2017/04/16,-28.959
2017/04/17,-4.776
2017/04/18,15.686
2017/04/19,-15.548
2017/04/20,-4.843
2017/04/21,-11.166
2017/04/22,-20.009
2017/04/23,-14.426
2017/04/24,9.603
2017/04/25,84.814
