Date,fee_to_reward7wmaUSD
2014/01/15,0.313
2014/01/16,0.312
2014/01/17,0.335
2014/01/18,0.33
2014/01/19,0.318
2014/01/20,0.315
2014/01/21,0.326
2014/01/22,0.321
2014/01/23,0.336
2014/01/24,0.334
2014/01/25,0.325
2014/01/26,0.322
2014/01/27,0.317
2014/01/28,0.327
2014/01/29,0.333
2014/01/30,0.325
2014/01/31,0.323
2014/02/01,0.304
2014/02/02,0.284
2014/02/03,0.275
2014/02/04,0.284
2014/02/05,0.293
2014/02/06,0.304
2014/02/07,0.329
2014/02/08,0.321
2014/02/09,0.321
2014/02/10,0.325
2014/02/11,0.323
2014/02/12,0.331
2014/02/13,0.327
2014/02/14,0.335
2014/02/15,0.321
2014/02/16,0.298
2014/02/17,0.371
2014/02/18,0.365
2014/02/19,0.349
2014/02/20,0.347
2014/02/21,0.352
2014/02/22,0.334
2014/02/23,0.319
2014/02/24,0.31
2014/02/25,0.342
2014/02/26,0.34
2014/02/27,0.333
2014/02/28,0.341
2014/03/01,0.346
2014/03/02,0.338
2014/03/03,0.368
2014/03/04,0.393
2014/03/05,0.393
2014/03/06,0.384
2014/03/07,0.372
2014/03/08,0.348
2014/03/09,0.325
2014/03/10,0.344
2014/03/11,0.346
2014/03/12,0.351
2014/03/13,0.356
2014/03/14,0.373
2014/03/15,0.35
2014/03/16,0.334
2014/03/17,0.327
2014/03/18,0.308
2014/03/19,0.311
2014/03/20,0.308
2014/03/21,0.309
2014/03/22,0.336
2014/03/23,0.308
2014/03/24,0.299
2014/03/25,0.316
2014/03/26,0.331
2014/03/27,0.33
2014/03/28,0.319
2014/03/29,0.295
2014/03/30,0.299
2014/03/31,0.292
2014/04/01,0.286
2014/04/02,0.279
2014/04/03,0.275
2014/04/04,0.275
2014/04/05,0.272
2014/04/06,0.271
2014/04/07,0.297
2014/04/08,0.335
2014/04/09,0.383
2014/04/10,0.39
2014/04/11,0.383
2014/04/12,0.349
2014/04/13,0.314
2014/04/14,0.305
2014/04/15,0.31
2014/04/16,0.317
2014/04/17,0.327
2014/04/18,0.326
2014/04/19,0.328
2014/04/20,0.31
2014/04/21,0.302
2014/04/22,0.321
2014/04/23,0.329
2014/04/24,0.347
2014/04/25,0.339
2014/04/26,0.313
2014/04/27,0.301
2014/04/28,0.306
2014/04/29,0.298
2014/04/30,0.315
2014/05/01,0.298
2014/05/02,0.299
2014/05/03,0.299
2014/05/04,0.289
2014/05/05,0.322
2014/05/06,0.321
2014/05/07,0.327
2014/05/08,0.33
2014/05/09,0.341
2014/05/10,0.315
2014/05/11,0.298
2014/05/12,0.302
2014/05/13,0.301
2014/05/14,0.305
2014/05/15,0.303
2014/05/16,0.292
2014/05/17,0.274
2014/05/18,0.254
2014/05/19,0.253
2014/05/20,0.261
2014/05/21,0.267
2014/05/22,0.276
2014/05/23,0.287
2014/05/24,0.293
2014/05/25,0.286
2014/05/26,0.293
2014/05/27,0.309
2014/05/28,0.316
2014/05/29,0.323
2014/05/30,0.314
2014/05/31,0.303
2014/06/01,0.288
2014/06/02,0.273
2014/06/03,0.275
2014/06/04,0.27
2014/06/05,0.282
2014/06/06,0.291
2014/06/07,0.278
2014/06/08,0.274
2014/06/09,0.276
2014/06/10,0.275
2014/06/11,0.283
2014/06/12,0.287
2014/06/13,0.287
2014/06/14,0.269
2014/06/15,0.251
2014/06/16,0.248
2014/06/17,0.248
2014/06/18,0.265
2014/06/19,0.27
2014/06/20,0.262
2014/06/21,0.249
2014/06/22,0.237
2014/06/23,0.238
2014/06/24,0.234
2014/06/25,0.239
2014/06/26,0.239
2014/06/27,0.235
2014/06/28,0.228
2014/06/29,0.226
2014/06/30,0.258
2014/07/01,0.294
2014/07/02,0.319
2014/07/03,0.326
2014/07/04,0.313
2014/07/05,0.292
2014/07/06,0.281
2014/07/07,0.279
2014/07/08,0.285
2014/07/09,0.283
2014/07/10,0.289
2014/07/11,0.289
2014/07/12,0.275
2014/07/13,0.263
2014/07/14,0.281
2014/07/15,0.288
2014/07/16,0.305
2014/07/17,0.3
2014/07/18,0.298
2014/07/19,0.284
2014/07/20,0.269
2014/07/21,0.265
2014/07/22,0.278
2014/07/23,0.283
2014/07/24,0.289
2014/07/25,0.282
2014/07/26,0.279
2014/07/27,0.268
2014/07/28,0.267
2014/07/29,0.267
2014/07/30,0.263
2014/07/31,0.27
2014/08/01,0.272
2014/08/02,0.257
2014/08/03,0.248
2014/08/04,0.27
2014/08/05,0.292
2014/08/06,0.303
2014/08/07,0.299
2014/08/08,0.298
2014/08/09,0.278
2014/08/10,0.261
2014/08/11,0.257
2014/08/12,0.26
2014/08/13,0.279
2014/08/14,0.279
2014/08/15,0.285
2014/08/16,0.3
2014/08/17,0.447
2014/08/18,0.411
2014/08/19,0.386
2014/08/20,0.363
2014/08/21,0.341
2014/08/22,0.317
2014/08/23,0.279
2014/08/24,0.255
2014/08/25,0.31
2014/08/26,0.303
2014/08/27,0.299
2014/08/28,0.286
2014/08/29,0.276
2014/08/30,0.256
2014/08/31,0.234
2014/09/01,0.246
2014/09/02,0.263
2014/09/03,0.265
2014/09/04,0.273
2014/09/05,0.284
2014/09/06,0.271
2014/09/07,0.33
2014/09/08,0.336
2014/09/09,0.353
2014/09/10,0.352
2014/09/11,0.327
2014/09/12,0.314
2014/09/13,0.285
2014/09/14,0.274
2014/09/15,0.278
2014/09/16,0.289
2014/09/17,0.285
2014/09/18,0.285
2014/09/19,0.277
2014/09/20,0.267
2014/09/21,0.254
2014/09/22,0.256
2014/09/23,0.274
2014/09/24,0.287
2014/09/25,0.295
2014/09/26,0.578
2014/09/27,0.545
2014/09/28,0.514
2014/09/29,0.485
2014/09/30,0.443
2014/10/01,0.407
2014/10/02,0.368
2014/10/03,0.33
2014/10/04,0.329
2014/10/05,0.317
2014/10/06,0.314
2014/10/07,0.334
2014/10/08,0.338
2014/10/09,0.349
2014/10/10,0.348
2014/10/11,0.336
2014/10/12,0.326
2014/10/13,0.327
2014/10/14,0.342
2014/10/15,0.34
2014/10/16,0.337
2014/10/17,0.337
2014/10/18,0.317
2014/10/19,0.315
2014/10/20,0.328
2014/10/21,0.329
2014/10/22,0.327
2014/10/23,0.331
2014/10/24,0.328
2014/10/25,0.319
2014/10/26,0.327
2014/10/27,0.328
2014/10/28,0.343
2014/10/29,0.352
2014/10/30,0.348
2014/10/31,0.331
2014/11/01,0.327
2014/11/02,0.324
2014/11/03,0.338
2014/11/04,0.336
2014/11/05,0.35
2014/11/06,0.359
2014/11/07,0.363
2014/11/08,0.344
2014/11/09,0.357
2014/11/10,0.358
2014/11/11,0.372
2014/11/12,0.383
2014/11/13,0.389
2014/11/14,0.38
2014/11/15,0.367
2014/11/16,0.35
2014/11/17,0.363
2014/11/18,0.355
2014/11/19,0.357
2014/11/20,0.364
2014/11/21,0.376
2014/11/22,0.356
2014/11/23,0.35
2014/11/24,0.349
2014/11/25,0.353
2014/11/26,0.352
2014/11/27,0.348
2014/11/28,0.34
2014/11/29,0.326
2014/11/30,0.322
2014/12/01,0.345
2014/12/02,0.354
2014/12/03,0.385
2014/12/04,0.396
2014/12/05,0.382
2014/12/06,0.371
2014/12/07,0.363
2014/12/08,0.365
2014/12/09,0.359
2014/12/10,0.354
2014/12/11,0.346
2014/12/12,0.342
2014/12/13,0.327
2014/12/14,0.327
2014/12/15,0.343
2014/12/16,0.363
2014/12/17,0.394
2014/12/18,0.408
2014/12/19,0.421
2014/12/20,0.412
2014/12/21,0.396
2014/12/22,0.379
2014/12/23,0.374
2014/12/24,0.348
2014/12/25,0.315
2014/12/26,0.357
2014/12/27,0.382
2014/12/28,0.363
2014/12/29,0.362
2014/12/30,0.362
2014/12/31,0.349
2015/01/01,0.308
2015/01/02,0.292
2015/01/03,0.286
2015/01/04,0.338
2015/01/05,0.359
2015/01/06,0.356
2015/01/07,0.365
2015/01/08,0.39
2015/01/09,0.405
2015/01/10,0.409
2015/01/11,0.393
2015/01/12,0.526
2015/01/13,0.531
2015/01/14,0.514
2015/01/15,0.504
2015/01/16,0.485
2015/01/17,0.458
2015/01/18,0.426
2015/01/19,0.402
2015/01/20,0.419
2015/01/21,0.404
2015/01/22,0.401
2015/01/23,0.411
2015/01/24,0.401
2015/01/25,0.407
2015/01/26,0.43
2015/01/27,0.418
2015/01/28,0.386
2015/01/29,0.361
2015/01/30,0.346
2015/01/31,0.33
2015/02/01,0.312
2015/02/02,0.306
2015/02/03,0.331
2015/02/04,0.33
2015/02/05,0.326
2015/02/06,0.311
2015/02/07,0.307
2015/02/08,0.317
2015/02/09,0.329
2015/02/10,0.345
2015/02/11,0.354
2015/02/12,0.375
2015/02/13,0.406
2015/02/14,0.404
2015/02/15,0.404
2015/02/16,0.402
2015/02/17,0.408
2015/02/18,0.396
2015/02/19,0.376
2015/02/20,0.374
2015/02/21,0.37
2015/02/22,0.357
2015/02/23,0.367
2015/02/24,0.386
2015/02/25,0.389
2015/02/26,0.388
2015/02/27,0.387
2015/02/28,0.386
2015/03/01,0.389
2015/03/02,0.388
2015/03/03,0.388
2015/03/04,0.396
2015/03/05,0.411
2015/03/06,0.423
2015/03/07,0.414
2015/03/08,0.396
2015/03/09,0.404
2015/03/10,0.403
2015/03/11,0.4
2015/03/12,0.405
2015/03/13,0.398
2015/03/14,0.394
2015/03/15,0.379
2015/03/16,0.389
2015/03/17,0.401
2015/03/18,0.401
2015/03/19,0.421
2015/03/20,0.438
2015/03/21,0.421
2015/03/22,0.409
2015/03/23,0.425
2015/03/24,0.397
2015/03/25,0.392
2015/03/26,0.388
2015/03/27,0.371
2015/03/28,0.362
2015/03/29,0.352
2015/03/30,0.368
2015/03/31,0.386
2015/04/01,0.419
2015/04/02,0.414
2015/04/03,0.418
2015/04/04,0.406
2015/04/05,0.405
2015/04/06,0.427
2015/04/07,0.423
2015/04/08,0.446
2015/04/09,0.481
2015/04/10,0.55
2015/04/11,0.543
2015/04/12,0.525
2015/04/13,0.505
2015/04/14,0.485
2015/04/15,0.483
2015/04/16,0.456
2015/04/17,0.45
2015/04/18,0.428
2015/04/19,0.409
2015/04/20,0.413
2015/04/21,0.408
2015/04/22,0.407
2015/04/23,0.426
2015/04/24,0.447
2015/04/25,0.937
2015/04/26,0.852
2015/04/27,0.788
2015/04/28,0.714
2015/04/29,0.666
2015/04/30,0.607
2015/05/01,0.515
2015/05/02,0.43
2015/05/03,0.409
2015/05/04,0.419
2015/05/05,0.417
2015/05/06,0.407
2015/05/07,0.417
2015/05/08,0.426
2015/05/09,0.426
2015/05/10,0.441
2015/05/11,0.441
2015/05/12,0.439
2015/05/13,0.426
2015/05/14,0.408
2015/05/15,0.406
2015/05/16,0.401
2015/05/17,0.374
2015/05/18,0.379
2015/05/19,0.403
2015/05/20,0.408
2015/05/21,0.402
2015/05/22,0.413
2015/05/23,0.426
2015/05/24,0.415
2015/05/25,0.42
2015/05/26,0.439
2015/05/27,0.447
2015/05/28,0.461
2015/05/29,0.464
2015/05/30,0.475
2015/05/31,0.625
2015/06/01,0.648
2015/06/02,0.624
2015/06/03,0.604
2015/06/04,0.574
2015/06/05,0.541
2015/06/06,0.473
2015/06/07,0.418
2015/06/08,0.412
2015/06/09,0.42
2015/06/10,0.431
2015/06/11,0.453
2015/06/12,0.474
2015/06/13,0.47
2015/06/14,0.464
2015/06/15,0.485
2015/06/16,0.534
2015/06/17,0.553
2015/06/18,0.595
2015/06/19,0.641
2015/06/20,0.609
2015/06/21,0.574
2015/06/22,0.607
2015/06/23,0.585
2015/06/24,0.54
2015/06/25,0.506
2015/06/26,0.489
2015/06/27,0.493
2015/06/28,0.475
2015/06/29,0.482
2015/06/30,0.567
2015/07/01,0.594
2015/07/02,0.614
2015/07/03,0.611
2015/07/04,0.581
2015/07/05,0.582
2015/07/06,0.627
2015/07/07,0.786
2015/07/08,0.922
2015/07/09,1.022
2015/07/10,1.044
2015/07/11,1.07
2015/07/12,1.142
2015/07/13,1.08
2015/07/14,1
2015/07/15,0.905
2015/07/16,0.864
2015/07/17,0.796
2015/07/18,0.865
2015/07/19,0.77
2015/07/20,0.829
2015/07/21,0.828
2015/07/22,0.803
2015/07/23,0.79
2015/07/24,0.727
2015/07/25,0.661
2015/07/26,0.634
2015/07/27,0.666
2015/07/28,0.7
2015/07/29,0.784
2015/07/30,0.854
2015/07/31,0.912
2015/08/01,0.915
2015/08/02,0.835
2015/08/03,0.79
2015/08/04,0.836
2015/08/05,0.87
2015/08/06,0.908
2015/08/07,0.871
2015/08/08,0.801
2015/08/09,0.735
2015/08/10,0.706
2015/08/11,0.668
2015/08/12,0.685
2015/08/13,0.674
2015/08/14,0.68
2015/08/15,0.666
2015/08/16,0.638
2015/08/17,0.632
2015/08/18,0.649
2015/08/19,0.637
2015/08/20,0.648
2015/08/21,0.628
2015/08/22,0.614
2015/08/23,0.613
2015/08/24,0.624
2015/08/25,0.651
2015/08/26,0.648
2015/08/27,0.662
2015/08/28,0.659
2015/08/29,0.63
2015/08/30,0.598
2015/08/31,0.616
2015/09/01,0.62
2015/09/02,0.798
2015/09/03,0.808
2015/09/04,0.785
2015/09/05,0.79
2015/09/06,0.75
2015/09/07,0.75
2015/09/08,0.74
2015/09/09,0.72
2015/09/10,0.703
2015/09/11,0.767
2015/09/12,0.795
2015/09/13,0.772
2015/09/14,0.784
2015/09/15,0.77
2015/09/16,0.761
2015/09/17,0.755
2015/09/18,0.731
2015/09/19,0.717
2015/09/20,0.702
2015/09/21,0.738
2015/09/22,0.732
2015/09/23,0.711
2015/09/24,0.704
2015/09/25,0.692
2015/09/26,0.686
2015/09/27,0.658
2015/09/28,0.668
2015/09/29,0.657
2015/09/30,0.673
2015/10/01,0.697
2015/10/02,0.714
2015/10/03,0.689
2015/10/04,0.645
2015/10/05,0.629
2015/10/06,0.647
2015/10/07,0.666
2015/10/08,0.69
2015/10/09,0.704
2015/10/10,0.692
2015/10/11,0.657
2015/10/12,0.667
2015/10/13,0.675
2015/10/14,0.681
2015/10/15,0.68
2015/10/16,0.708
2015/10/17,0.735
2015/10/18,0.716
2015/10/19,0.707
2015/10/20,0.774
2015/10/21,0.782
2015/10/22,0.789
2015/10/23,0.787
2015/10/24,0.777
2015/10/25,0.745
2015/10/26,0.715
2015/10/27,0.72
2015/10/28,0.752
2015/10/29,0.788
2015/10/30,0.784
2015/10/31,0.788
2015/11/01,0.775
2015/11/02,0.797
2015/11/03,0.816
2015/11/04,0.898
2015/11/05,0.916
2015/11/06,0.921
2015/11/07,0.869
2015/11/08,0.819
2015/11/09,0.8
2015/11/10,0.786
2015/11/11,0.741
2015/11/12,0.707
2015/11/13,0.684
2015/11/14,0.682
2015/11/15,0.651
2015/11/16,0.64
2015/11/17,0.65
2015/11/18,0.666
2015/11/19,0.69
2015/11/20,0.676
2015/11/21,0.645
2015/11/22,0.618
2015/11/23,0.614
2015/11/24,0.614
2015/11/25,0.633
2015/11/26,0.633
2015/11/27,0.678
2015/11/28,0.689
2015/11/29,0.671
2015/11/30,0.714
2015/12/01,0.725
2015/12/02,0.747
2015/12/03,0.773
2015/12/04,0.77
2015/12/05,0.76
2015/12/06,0.762
2015/12/07,0.791
2015/12/08,0.781
2015/12/09,0.806
2015/12/10,0.773
2015/12/11,0.848
2015/12/12,0.87
2015/12/13,0.891
2015/12/14,0.88
2015/12/15,0.882
2015/12/16,0.89
2015/12/17,0.911
2015/12/18,0.901
2015/12/19,0.9
2015/12/20,0.877
2015/12/21,0.931
2015/12/22,0.96
2015/12/23,0.976
2015/12/24,0.998
2015/12/25,0.938
2015/12/26,0.885
2015/12/27,0.787
2015/12/28,0.772
2015/12/29,0.758
2015/12/30,0.742
2015/12/31,0.729
2016/01/01,0.695
2016/01/02,0.735
2016/01/03,0.72
2016/01/04,0.705
2016/01/05,0.73
2016/01/06,0.763
2016/01/07,0.828
2016/01/08,0.82
2016/01/09,0.819
2016/01/10,0.779
2016/01/11,0.792
2016/01/12,0.791
2016/01/13,0.818
2016/01/14,0.85
2016/01/15,0.937
2016/01/16,0.961
2016/01/17,0.975
2016/01/18,0.966
2016/01/19,1.023
2016/01/20,1.074
2016/01/21,1.175
2016/01/22,1.149
2016/01/23,1.089
2016/01/24,1.051
2016/01/25,1.063
2016/01/26,1.076
2016/01/27,1.112
2016/01/28,1.155
2016/01/29,1.158
2016/01/30,1.089
2016/01/31,1.004
2016/02/01,1.079
2016/02/02,1.124
2016/02/03,1.09
2016/02/04,1.043
2016/02/05,1.012
2016/02/06,0.96
2016/02/07,0.928
2016/02/08,0.955
2016/02/09,0.944
2016/02/10,0.983
2016/02/11,0.974
2016/02/12,0.963
2016/02/13,0.948
2016/02/14,0.917
2016/02/15,0.952
2016/02/16,1.016
2016/02/17,1.047
2016/02/18,1.052
2016/02/19,1.113
2016/02/20,1.12
2016/02/21,1.159
2016/02/22,1.228
2016/02/23,1.281
2016/02/24,1.359
2016/02/25,1.332
2016/02/26,1.305
2016/02/27,1.233
2016/02/28,1.24
2016/02/29,1.326
2016/03/01,1.414
2016/03/02,1.648
2016/03/03,1.689
2016/03/04,1.633
2016/03/05,1.652
2016/03/06,1.503
2016/03/07,1.427
2016/03/08,1.326
2016/03/09,1.277
2016/03/10,1.205
2016/03/11,1.138
2016/03/12,1.073
2016/03/13,1.062
2016/03/14,1.051
2016/03/15,1.045
2016/03/16,1.091
2016/03/17,1.15
2016/03/18,1.188
2016/03/19,1.155
2016/03/20,1.099
2016/03/21,1.112
2016/03/22,1.113
2016/03/23,1.082
2016/03/24,1.063
2016/03/25,1.016
2016/03/26,0.992
2016/03/27,0.962
2016/03/28,0.978
2016/03/29,1.091
2016/03/30,1.139
2016/03/31,1.234
2016/04/01,1.295
2016/04/02,1.347
2016/04/03,1.333
2016/04/04,1.273
2016/04/05,1.249
2016/04/06,1.296
2016/04/07,1.284
2016/04/08,1.261
2016/04/09,1.168
2016/04/10,1.061
2016/04/11,1.103
2016/04/12,1.151
2016/04/13,1.133
2016/04/14,1.123
2016/04/15,1.165
2016/04/16,1.133
2016/04/17,1.068
2016/04/18,1.133
2016/04/19,1.132
2016/04/20,1.112
2016/04/21,1.115
2016/04/22,1.131
2016/04/23,1.083
2016/04/24,1.059
2016/04/25,1.118
2016/04/26,2.895
2016/04/27,2.719
2016/04/28,2.539
2016/04/29,2.297
2016/04/30,2.017
2016/05/01,1.675
2016/05/02,1.399
2016/05/03,1.141
2016/05/04,1.12
2016/05/05,1.113
2016/05/06,1.106
2016/05/07,1.082
2016/05/08,1.018
2016/05/09,0.986
2016/05/10,1.028
2016/05/11,1.108
2016/05/12,1.171
2016/05/13,1.204
2016/05/14,1.251
2016/05/15,1.282
2016/05/16,1.395
2016/05/17,1.466
2016/05/18,1.489
2016/05/19,1.582
2016/05/20,1.549
2016/05/21,1.568
2016/05/22,1.412
2016/05/23,1.338
2016/05/24,1.378
2016/05/25,1.448
2016/05/26,1.49
2016/05/27,1.633
2016/05/28,1.64
2016/05/29,1.584
2016/05/30,1.588
2016/05/31,1.588
2016/06/01,1.569
2016/06/02,1.585
2016/06/03,1.563
2016/06/04,1.562
2016/06/05,1.435
2016/06/06,1.363
2016/06/07,1.37
2016/06/08,1.359
2016/06/09,1.327
2016/06/10,1.351
2016/06/11,1.31
2016/06/12,1.343
2016/06/13,1.399
2016/06/14,1.564
2016/06/15,1.733
2016/06/16,1.878
2016/06/17,1.969
2016/06/18,1.959
2016/06/19,1.84
2016/06/20,1.83
2016/06/21,1.852
2016/06/22,1.971
2016/06/23,2.01
2016/06/24,2.087
2016/06/25,1.967
2016/06/26,1.852
2016/06/27,1.782
2016/06/28,1.694
2016/06/29,1.649
2016/06/30,1.624
2016/07/01,1.573
2016/07/02,1.533
2016/07/03,1.437
2016/07/04,1.421
2016/07/05,1.431
2016/07/06,1.455
2016/07/07,1.497
2016/07/08,1.522
2016/07/09,1.529
2016/07/10,1.643
2016/07/11,2.023
2016/07/12,2.262
2016/07/13,2.557
2016/07/14,2.787
2016/07/15,2.964
2016/07/16,2.92
2016/07/17,2.837
2016/07/18,2.881
2016/07/19,3.082
2016/07/20,3.147
2016/07/21,3.256
2016/07/22,3.448
2016/07/23,3.527
2016/07/24,3.481
2016/07/25,3.636
2016/07/26,3.787
2016/07/27,3.987
2016/07/28,4.038
2016/07/29,4.005
2016/07/30,4.088
2016/07/31,3.996
2016/08/01,3.901
2016/08/02,3.913
2016/08/03,3.796
2016/08/04,3.711
2016/08/05,3.62
2016/08/06,3.389
2016/08/07,3.383
2016/08/08,3.626
2016/08/09,3.868
2016/08/10,3.909
2016/08/11,3.999
2016/08/12,3.962
2016/08/13,3.747
2016/08/14,3.513
2016/08/15,3.466
2016/08/16,3.722
2016/08/17,3.943
2016/08/18,3.95
2016/08/19,4.019
2016/08/20,3.833
2016/08/21,3.485
2016/08/22,3.354
2016/08/23,3.319
2016/08/24,3.26
2016/08/25,3.38
2016/08/26,3.456
2016/08/27,3.381
2016/08/28,3.189
2016/08/29,3.202
2016/08/30,3.173
2016/08/31,3.258
2016/09/01,3.308
2016/09/02,3.222
2016/09/03,3.227
2016/09/04,2.944
2016/09/05,3.037
2016/09/06,3.116
2016/09/07,3.137
2016/09/08,3.16
2016/09/09,3.254
2016/09/10,3.11
2016/09/11,2.91
2016/09/12,2.805
2016/09/13,2.859
2016/09/14,2.898
2016/09/15,2.919
2016/09/16,3.084
2016/09/17,3.045
2016/09/18,3.022
2016/09/19,3.224
2016/09/20,3.302
2016/09/21,3.255
2016/09/22,3.31
2016/09/23,3.344
2016/09/24,3.221
2016/09/25,2.931
2016/09/26,2.91
2016/09/27,2.881
2016/09/28,2.985
2016/09/29,3.155
2016/09/30,3.321
2016/10/01,3.275
2016/10/02,3.232
2016/10/03,3.382
2016/10/04,3.414
2016/10/05,3.402
2016/10/06,3.477
2016/10/07,3.59
2016/10/08,3.503
2016/10/09,3.342
2016/10/10,3.527
2016/10/11,3.76
2016/10/12,3.763
2016/10/13,3.847
2016/10/14,3.876
2016/10/15,3.796
2016/10/16,3.708
2016/10/17,3.852
2016/10/18,3.838
2016/10/19,3.847
2016/10/20,4.155
2016/10/21,4.056
2016/10/22,3.934
2016/10/23,3.852
2016/10/24,3.944
2016/10/25,4.303
2016/10/26,4.93
2016/10/27,5.082
2016/10/28,4.965
2016/10/29,4.737
2016/10/30,4.277
2016/10/31,4.114
2016/11/01,4.018
2016/11/02,4.056
2016/11/03,4.007
2016/11/04,4.4
2016/11/05,4.335
2016/11/06,4.194
2016/11/07,4.328
2016/11/08,4.257
2016/11/09,4.267
2016/11/10,4.138
2016/11/11,3.933
2016/11/12,3.7
2016/11/13,3.588
2016/11/14,3.519
2016/11/15,3.606
2016/11/16,3.588
2016/11/17,3.773
2016/11/18,3.948
2016/11/19,3.988
2016/11/20,4.111
2016/11/21,4.405
2016/11/22,4.775
2016/11/23,5.055
2016/11/24,5.435
2016/11/25,5.866
2016/11/26,5.778
2016/11/27,5.465
2016/11/28,5.343
2016/11/29,5.243
2016/11/30,5.205
2016/12/01,5.182
2016/12/02,5.44
2016/12/03,5.258
2016/12/04,5.165
2016/12/05,5.186
2016/12/06,5.375
2016/12/07,5.214
2016/12/08,5.064
2016/12/09,5.119
2016/12/10,5.108
2016/12/11,4.622
2016/12/12,4.538
2016/12/13,4.393
2016/12/14,4.553
2016/12/15,4.891
2016/12/16,5.082
2016/12/17,4.963
2016/12/18,4.883
2016/12/19,4.969
2016/12/20,5.12
2016/12/21,5.195
2016/12/22,5.16
2016/12/23,5.145
2016/12/24,5.056
2016/12/25,4.521
2016/12/26,4.489
2016/12/27,4.51
2016/12/28,4.552
2016/12/29,4.759
2016/12/30,4.817
2016/12/31,4.729
2017/01/01,4.399
2017/01/02,4.593
2017/01/03,4.775
2017/01/04,5.878
2017/01/05,6.072
2017/01/06,6.189
2017/01/07,6.226
2017/01/08,5.804
2017/01/09,5.716
2017/01/10,5.616
2017/01/11,5.474
2017/01/12,5.252
2017/01/13,5.143
2017/01/14,4.812
2017/01/15,4.527
2017/01/16,4.478
2017/01/17,4.607
2017/01/18,4.799
2017/01/19,4.862
2017/01/20,4.75
2017/01/21,4.603
2017/01/22,4.411
2017/01/23,4.74
2017/01/24,5.323
2017/01/25,5.743
2017/01/26,5.925
2017/01/27,5.843
2017/01/28,5.972
2017/01/29,5.871
2017/01/30,6.102
2017/01/31,6.41
2017/02/01,6.363
2017/02/02,6.515
2017/02/03,6.955
2017/02/04,7.073
2017/02/05,6.968
2017/02/06,7.479
2017/02/07,7.736
2017/02/08,7.871
2017/02/09,7.861
2017/02/10,7.684
2017/02/11,7.352
2017/02/12,6.854
2017/02/13,6.578
2017/02/14,6.39
2017/02/15,6.502
2017/02/16,6.915
2017/02/17,7.26
2017/02/18,7.415
2017/02/19,7.457
2017/02/20,7.636
2017/02/21,7.959
2017/02/22,8.386
2017/02/23,8.878
2017/02/24,9.27
2017/02/25,9.187
2017/02/26,8.662
2017/02/27,8.911
2017/02/28,9.303
2017/03/01,9.8
2017/03/02,10.253
2017/03/03,10.838
2017/03/04,11.27
2017/03/05,11.273
2017/03/06,11.471
2017/03/07,11.718
2017/03/08,11.721
2017/03/09,11.64
2017/03/10,11.645
2017/03/11,11.361
2017/03/12,10.747
2017/03/13,10.664
2017/03/14,10.81
2017/03/15,11.012
2017/03/16,11.312
2017/03/17,11.363
2017/03/18,11.1
2017/03/19,10.692
2017/03/20,11.05
2017/03/21,11.319
2017/03/22,11.442
2017/03/23,11.442
2017/03/24,11.024
2017/03/25,10.754
2017/03/26,9.753
2017/03/27,9.746
2017/03/28,9.85
2017/03/29,10.071
2017/03/30,9.83
2017/03/31,10.267
2017/04/01,10.373
2017/04/02,9.969
2017/04/03,9.699
2017/04/04,10.038
2017/04/05,10.127
2017/04/06,10.315
2017/04/07,10.25
2017/04/08,10.011
2017/04/09,9.488
2017/04/10,9.461
2017/04/11,9.436
2017/04/12,9.69
2017/04/13,10.27
2017/04/14,10.787
2017/04/15,10.678
2017/04/16,10.123
2017/04/17,9.929
2017/04/18,10.063
2017/04/19,10.094
2017/04/20,10.431
2017/04/21,10.477
2017/04/22,10.216
2017/04/23,9.755
2017/04/24,9.955
2017/04/25,10.604
2017/04/26,10.909
2017/04/27,11.303
2017/04/28,11.816
2017/04/29,11.695
2017/04/30,11.256
2017/05/01,11.088
2017/05/02,11.244
2017/05/03,11.65
2017/05/04,11.939
2017/05/05,12.508
2017/05/06,12.642
2017/05/07,12.549
2017/05/08,12.532
2017/05/09,12.759
2017/05/10,13.077
2017/05/11,13.39
2017/05/12,13.681
2017/05/13,13.683
2017/05/14,13.514
2017/05/15,13.48
2017/05/16,14.38
2017/05/17,15.854
2017/05/18,16.624
2017/05/19,17.174
2017/05/20,17.116
2017/05/21,17.037
2017/05/22,17.363
2017/05/23,17.519
2017/05/24,18.011
2017/05/25,18.501
2017/05/26,18.947
2017/05/27,19.423
2017/05/28,18.958
2017/05/29,19.414
2017/05/30,19.791
2017/05/31,20.312
2017/06/01,20.599
2017/06/02,20.674
2017/06/03,20.232
2017/06/04,19.717
2017/06/05,19.37
2017/06/06,19.715
2017/06/07,20.83
2017/06/08,20.539
2017/06/09,20.369
2017/06/10,19.914
2017/06/11,19.016
2017/06/12,18.655
2017/06/13,19.102
2017/06/14,19.357
2017/06/15,19.231
2017/06/16,18.708
2017/06/17,17.725
2017/06/18,16.526
2017/06/19,16.365
2017/06/20,16.591
2017/06/21,17.554
2017/06/22,18.396
2017/06/23,17.675
2017/06/24,17.018
2017/06/25,16.395
2017/06/26,16.463
2017/06/27,16.742
2017/06/28,16.543
2017/06/29,17.032
2017/06/30,16.868
2017/07/01,15.517
2017/07/02,13.459
2017/07/03,12.64
2017/07/04,12.414
2017/07/05,11.741
2017/07/06,11.559
2017/07/07,11.495
2017/07/08,10.834
