Date,fee_to_reward90trxUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,4.769
2011/04/12,4.649
2011/04/13,4.53
2011/04/14,4.439
2011/04/15,4.344
2011/04/16,4.248
2011/04/17,4.148
2011/04/18,4.048
2011/04/19,3.955
2011/04/20,3.87
2011/04/21,3.785
2011/04/22,3.702
2011/04/23,3.622
2011/04/24,3.547
2011/04/25,3.478
2011/04/26,3.408
2011/04/27,3.345
2011/04/28,3.284
2011/04/29,3.225
2011/04/30,3.171
2011/05/01,3.123
2011/05/02,3.073
2011/05/03,3.021
2011/05/04,2.969
2011/05/05,2.919
2011/05/06,2.871
2011/05/07,2.821
2011/05/08,2.773
2011/05/09,2.727
2011/05/10,2.683
2011/05/11,2.64
2011/05/12,2.599
2011/05/13,2.561
2011/05/14,2.526
2011/05/15,2.495
2011/05/16,2.466
2011/05/17,2.438
2011/05/18,2.413
2011/05/19,2.394
2011/05/20,2.377
2011/05/21,2.364
2011/05/22,2.353
2011/05/23,2.341
2011/05/24,2.33
2011/05/25,2.318
2011/05/26,2.307
2011/05/27,2.296
2011/05/28,2.287
2011/05/29,2.279
2011/05/30,2.274
2011/05/31,2.273
2011/06/01,2.275
2011/06/02,2.279
2011/06/03,2.286
2011/06/04,2.295
2011/06/05,2.303
2011/06/06,2.312
2011/06/07,2.324
2011/06/08,2.343
2011/06/09,2.366
2011/06/10,2.389
2011/06/11,2.41
2011/06/12,2.432
2011/06/13,2.453
2011/06/14,2.471
2011/06/15,2.486
2011/06/16,2.5
2011/06/17,2.513
2011/06/18,2.523
2011/06/19,2.528
2011/06/20,2.527
2011/06/21,2.52
2011/06/22,2.508
2011/06/23,2.491
2011/06/24,2.47
2011/06/25,2.451
2011/06/26,2.432
2011/06/27,2.414
2011/06/28,2.395
2011/06/29,2.374
2011/06/30,2.351
2011/07/01,2.326
2011/07/02,2.3
2011/07/03,2.271
2011/07/04,2.242
2011/07/05,2.213
2011/07/06,2.183
2011/07/07,2.154
2011/07/08,2.123
2011/07/09,2.091
2011/07/10,2.058
2011/07/11,2.026
2011/07/12,1.993
2011/07/13,1.96
2011/07/14,1.927
2011/07/15,1.894
2011/07/16,1.86
2011/07/17,1.827
2011/07/18,1.793
2011/07/19,1.76
2011/07/20,1.726
2011/07/21,1.693
2011/07/22,1.66
2011/07/23,1.626
2011/07/24,1.593
2011/07/25,1.56
2011/07/26,1.526
2011/07/27,1.492
2011/07/28,1.459
2011/07/29,1.425
2011/07/30,1.391
2011/07/31,1.357
2011/08/01,1.323
2011/08/02,1.289
2011/08/03,1.256
2011/08/04,1.224
2011/08/05,1.192
2011/08/06,1.164
2011/08/07,1.136
2011/08/08,1.109
2011/08/09,1.082
2011/08/10,1.056
2011/08/11,1.03
2011/08/12,1.004
2011/08/13,0.979
2011/08/14,0.954
2011/08/15,0.93
2011/08/16,0.907
2011/08/17,0.884
2011/08/18,0.861
2011/08/19,0.838
2011/08/20,0.815
2011/08/21,0.793
2011/08/22,0.77
2011/08/23,0.748
2011/08/24,0.726
2011/08/25,0.705
2011/08/26,0.684
2011/08/27,0.662
2011/08/28,0.641
2011/08/29,0.621
2011/08/30,0.601
2011/08/31,0.581
2011/09/01,0.561
2011/09/02,0.542
2011/09/03,0.523
2011/09/04,0.504
2011/09/05,0.486
2011/09/06,0.468
2011/09/07,0.451
2011/09/08,0.434
2011/09/09,0.417
2011/09/10,0.401
2011/09/11,0.385
2011/09/12,0.369
2011/09/13,0.353
2011/09/14,0.337
2011/09/15,0.321
2011/09/16,0.306
2011/09/17,0.291
2011/09/18,0.276
2011/09/19,0.261
2011/09/20,0.247
2011/09/21,0.233
2011/09/22,0.219
2011/09/23,0.205
2011/09/24,0.192
2011/09/25,0.178
2011/09/26,0.165
2011/09/27,0.152
2011/09/28,0.139
2011/09/29,0.126
2011/09/30,0.113
2011/10/01,0.1
2011/10/02,0.087
2011/10/03,0.075
2011/10/04,0.063
2011/10/05,0.052
2011/10/06,0.041
2011/10/07,0.03
2011/10/08,0.019
2011/10/09,0.008
2011/10/10,-0.003
2011/10/11,-0.013
2011/10/12,-0.023
2011/10/13,-0.032
2011/10/14,-0.042
2011/10/15,-0.051
2011/10/16,-0.061
2011/10/17,-0.07
2011/10/18,-0.079
2011/10/19,-0.089
2011/10/20,-0.097
2011/10/21,-0.106
2011/10/22,-0.115
2011/10/23,-0.123
2011/10/24,-0.131
2011/10/25,-0.14
2011/10/26,-0.148
2011/10/27,-0.156
2011/10/28,-0.164
2011/10/29,-0.172
2011/10/30,-0.18
2011/10/31,-0.188
2011/11/01,-0.195
2011/11/02,-0.203
2011/11/03,-0.21
2011/11/04,-0.218
2011/11/05,-0.225
2011/11/06,-0.233
2011/11/07,-0.24
2011/11/08,-0.247
2011/11/09,-0.254
2011/11/10,-0.261
2011/11/11,-0.268
2011/11/12,-0.275
2011/11/13,-0.282
2011/11/14,-0.289
2011/11/15,-0.296
2011/11/16,-0.303
2011/11/17,-0.31
2011/11/18,-0.316
2011/11/19,-0.323
2011/11/20,-0.329
2011/11/21,-0.335
2011/11/22,-0.341
2011/11/23,-0.347
2011/11/24,-0.353
2011/11/25,-0.358
2011/11/26,-0.363
2011/11/27,-0.368
2011/11/28,-0.373
2011/11/29,-0.378
2011/11/30,-0.383
2011/12/01,-0.387
2011/12/02,-0.392
2011/12/03,-0.396
2011/12/04,-0.4
2011/12/05,-0.404
2011/12/06,-0.408
2011/12/07,-0.412
2011/12/08,-0.416
2011/12/09,-0.419
2011/12/10,-0.423
2011/12/11,-0.4
2011/12/12,-0.351
2011/12/13,-0.306
2011/12/14,-0.262
2011/12/15,-0.221
2011/12/16,-0.183
2011/12/17,-0.147
2011/12/18,-0.113
2011/12/19,-0.082
2011/12/20,-0.053
2011/12/21,-0.027
2011/12/22,-0.002
2011/12/23,0.02
2011/12/24,0.04
2011/12/25,0.058
2011/12/26,0.074
2011/12/27,0.088
2011/12/28,0.1
2011/12/29,0.111
2011/12/30,0.121
2011/12/31,0.129
2012/01/01,0.136
2012/01/02,0.142
2012/01/03,0.146
2012/01/04,0.151
2012/01/05,0.155
2012/01/06,0.159
2012/01/07,0.161
2012/01/08,0.162
2012/01/09,0.163
2012/01/10,0.163
2012/01/11,0.162
2012/01/12,0.166
2012/01/13,0.169
2012/01/14,0.172
2012/01/15,0.175
2012/01/16,0.182
2012/01/17,0.187
2012/01/18,0.192
2012/01/19,0.199
2012/01/20,0.208
2012/01/21,0.215
2012/01/22,0.221
2012/01/23,0.225
2012/01/24,0.229
2012/01/25,0.232
2012/01/26,0.235
2012/01/27,0.239
2012/01/28,0.243
2012/01/29,0.269
2012/01/30,0.295
2012/01/31,0.319
2012/02/01,0.34
2012/02/02,0.359
2012/02/03,0.376
2012/02/04,0.39
2012/02/05,0.403
2012/02/06,0.413
2012/02/07,0.422
2012/02/08,0.429
2012/02/09,0.435
2012/02/10,0.438
2012/02/11,0.441
2012/02/12,0.441
2012/02/13,0.441
2012/02/14,0.44
2012/02/15,0.439
2012/02/16,0.437
2012/02/17,0.434
2012/02/18,0.43
2012/02/19,0.424
2012/02/20,0.418
2012/02/21,0.411
2012/02/22,0.403
2012/02/23,0.394
2012/02/24,0.385
2012/02/25,0.375
2012/02/26,0.365
2012/02/27,0.354
2012/02/28,0.343
2012/02/29,0.331
2012/03/01,0.319
2012/03/02,0.307
2012/03/03,0.295
2012/03/04,0.283
2012/03/05,0.271
2012/03/06,0.258
2012/03/07,0.246
2012/03/08,0.233
2012/03/09,0.22
2012/03/10,0.208
2012/03/11,0.195
2012/03/12,0.182
2012/03/13,0.169
2012/03/14,0.157
2012/03/15,0.145
2012/03/16,0.133
2012/03/17,0.121
2012/03/18,0.109
2012/03/19,0.097
2012/03/20,0.086
2012/03/21,0.074
2012/03/22,0.062
2012/03/23,0.05
2012/03/24,0.039
2012/03/25,0.029
2012/03/26,0.018
2012/03/27,0.008
2012/03/28,-0.003
2012/03/29,-0.013
2012/03/30,-0.023
2012/03/31,-0.033
2012/04/01,-0.043
2012/04/02,-0.053
2012/04/03,-0.063
2012/04/04,-0.072
2012/04/05,-0.082
2012/04/06,-0.091
2012/04/07,-0.099
2012/04/08,-0.108
2012/04/09,-0.117
2012/04/10,-0.126
2012/04/11,-0.134
2012/04/12,-0.142
2012/04/13,-0.149
2012/04/14,-0.157
2012/04/15,-0.164
2012/04/16,-0.171
2012/04/17,-0.177
2012/04/18,-0.184
2012/04/19,-0.19
2012/04/20,-0.195
2012/04/21,-0.201
2012/04/22,-0.207
2012/04/23,-0.212
2012/04/24,-0.218
2012/04/25,-0.223
2012/04/26,-0.227
2012/04/27,-0.231
2012/04/28,-0.234
2012/04/29,-0.238
2012/04/30,-0.242
2012/05/01,-0.246
2012/05/02,-0.25
2012/05/03,-0.252
2012/05/04,-0.255
2012/05/05,-0.257
2012/05/06,-0.259
2012/05/07,-0.26
2012/05/08,-0.261
2012/05/09,-0.261
2012/05/10,-0.261
2012/05/11,-0.26
2012/05/12,-0.258
2012/05/13,-0.256
2012/05/14,-0.251
2012/05/15,-0.245
2012/05/16,-0.237
2012/05/17,-0.23
2012/05/18,-0.221
2012/05/19,-0.21
2012/05/20,-0.198
2012/05/21,-0.185
2012/05/22,-0.172
2012/05/23,-0.157
2012/05/24,-0.142
2012/05/25,-0.126
2012/05/26,-0.11
2012/05/27,-0.093
2012/05/28,-0.077
2012/05/29,-0.059
2012/05/30,-0.042
2012/05/31,-0.025
2012/06/01,-0.008
2012/06/02,0.007
2012/06/03,0.023
2012/06/04,0.04
2012/06/05,0.058
2012/06/06,0.074
2012/06/07,0.092
2012/06/08,0.109
2012/06/09,0.126
2012/06/10,0.143
2012/06/11,0.16
2012/06/12,0.176
2012/06/13,0.193
2012/06/14,0.213
2012/06/15,0.233
2012/06/16,0.253
2012/06/17,0.273
2012/06/18,0.293
2012/06/19,0.313
2012/06/20,0.332
2012/06/21,0.353
2012/06/22,0.372
2012/06/23,0.39
2012/06/24,0.407
2012/06/25,0.423
2012/06/26,0.438
2012/06/27,0.452
2012/06/28,0.464
2012/06/29,0.475
2012/06/30,0.486
2012/07/01,0.494
2012/07/02,0.502
2012/07/03,0.508
2012/07/04,0.514
2012/07/05,0.518
2012/07/06,0.522
2012/07/07,0.528
2012/07/08,0.532
2012/07/09,0.535
2012/07/10,0.539
2012/07/11,0.542
2012/07/12,0.545
2012/07/13,0.547
2012/07/14,0.548
2012/07/15,0.548
2012/07/16,0.549
2012/07/17,0.549
2012/07/18,0.55
2012/07/19,0.551
2012/07/20,0.553
2012/07/21,0.556
2012/07/22,0.557
2012/07/23,0.559
2012/07/24,0.56
2012/07/25,0.56
2012/07/26,0.559
2012/07/27,0.558
2012/07/28,0.557
2012/07/29,0.555
2012/07/30,0.553
2012/07/31,0.552
2012/08/01,0.55
2012/08/02,0.548
2012/08/03,0.546
2012/08/04,0.544
2012/08/05,0.543
2012/08/06,0.541
2012/08/07,0.54
2012/08/08,0.541
2012/08/09,0.541
2012/08/10,0.542
2012/08/11,0.543
2012/08/12,0.543
2012/08/13,0.543
2012/08/14,0.543
2012/08/15,0.544
2012/08/16,0.544
2012/08/17,0.546
2012/08/18,0.546
2012/08/19,0.546
2012/08/20,0.546
2012/08/21,0.546
2012/08/22,0.545
2012/08/23,0.544
2012/08/24,0.543
2012/08/25,0.542
2012/08/26,0.54
2012/08/27,0.538
2012/08/28,0.537
2012/08/29,0.536
2012/08/30,0.534
2012/08/31,0.534
2012/09/01,0.534
2012/09/02,0.534
2012/09/03,0.534
2012/09/04,0.535
2012/09/05,0.535
2012/09/06,0.535
2012/09/07,0.534
2012/09/08,0.533
2012/09/09,0.531
2012/09/10,0.53
2012/09/11,0.529
2012/09/12,0.527
2012/09/13,0.525
2012/09/14,0.523
2012/09/15,0.52
2012/09/16,0.516
2012/09/17,0.511
2012/09/18,0.506
2012/09/19,0.502
2012/09/20,0.497
2012/09/21,0.492
2012/09/22,0.486
2012/09/23,0.481
2012/09/24,0.475
2012/09/25,0.47
2012/09/26,0.464
2012/09/27,0.458
2012/09/28,0.454
2012/09/29,0.45
2012/09/30,0.445
2012/10/01,0.439
2012/10/02,0.434
2012/10/03,0.43
2012/10/04,0.433
2012/10/05,0.436
2012/10/06,0.439
2012/10/07,0.442
2012/10/08,0.444
2012/10/09,0.446
2012/10/10,0.447
2012/10/11,0.448
2012/10/12,0.448
2012/10/13,0.448
2012/10/14,0.448
2012/10/15,0.446
2012/10/16,0.445
2012/10/17,0.446
2012/10/18,0.446
2012/10/19,0.445
2012/10/20,0.444
2012/10/21,0.442
2012/10/22,0.441
2012/10/23,0.438
2012/10/24,0.436
2012/10/25,0.433
2012/10/26,0.429
2012/10/27,0.424
2012/10/28,0.419
2012/10/29,0.413
2012/10/30,0.407
2012/10/31,0.402
2012/11/01,0.396
2012/11/02,0.391
2012/11/03,0.385
2012/11/04,0.38
2012/11/05,0.374
2012/11/06,0.369
2012/11/07,0.364
2012/11/08,0.359
2012/11/09,0.354
2012/11/10,0.349
2012/11/11,0.343
2012/11/12,0.338
2012/11/13,0.332
2012/11/14,0.327
2012/11/15,0.322
2012/11/16,0.318
2012/11/17,0.314
2012/11/18,0.31
2012/11/19,0.307
2012/11/20,0.304
2012/11/21,0.301
2012/11/22,0.298
2012/11/23,0.295
2012/11/24,0.292
2012/11/25,0.289
2012/11/26,0.286
2012/11/27,0.287
2012/11/28,0.288
2012/11/29,0.29
2012/11/30,0.293
2012/12/01,0.298
2012/12/02,0.301
2012/12/03,0.306
2012/12/04,0.312
2012/12/05,0.319
2012/12/06,0.328
2012/12/07,0.338
2012/12/08,0.348
2012/12/09,0.358
2012/12/10,0.37
2012/12/11,0.382
2012/12/12,0.395
2012/12/13,0.41
2012/12/14,0.427
2012/12/15,0.444
2012/12/16,0.461
2012/12/17,0.479
2012/12/18,0.499
2012/12/19,0.518
2012/12/20,0.538
2012/12/21,0.559
2012/12/22,0.58
2012/12/23,0.601
2012/12/24,0.621
2012/12/25,0.64
2012/12/26,0.657
2012/12/27,0.674
2012/12/28,0.691
2012/12/29,0.706
2012/12/30,0.721
2012/12/31,0.734
2013/01/01,0.746
2013/01/02,0.757
2013/01/03,0.767
2013/01/04,0.778
2013/01/05,0.788
2013/01/06,0.797
2013/01/07,0.806
2013/01/08,0.814
2013/01/09,0.822
2013/01/10,0.84
2013/01/11,0.857
2013/01/12,0.874
2013/01/13,0.89
2013/01/14,0.905
2013/01/15,0.918
2013/01/16,0.932
2013/01/17,0.945
2013/01/18,0.957
2013/01/19,0.97
2013/01/20,0.981
2013/01/21,0.991
2013/01/22,0.999
2013/01/23,1.008
2013/01/24,1.015
2013/01/25,1.022
2013/01/26,1.028
2013/01/27,1.033
2013/01/28,1.038
2013/01/29,1.042
2013/01/30,1.045
2013/01/31,1.047
2013/02/01,1.049
2013/02/02,1.053
2013/02/03,1.055
2013/02/04,1.056
2013/02/05,1.057
2013/02/06,1.056
2013/02/07,1.054
2013/02/08,1.053
2013/02/09,1.051
2013/02/10,1.049
2013/02/11,1.046
2013/02/12,1.044
2013/02/13,1.041
2013/02/14,1.037
2013/02/15,1.034
2013/02/16,1.03
2013/02/17,1.025
2013/02/18,1.019
2013/02/19,1.013
2013/02/20,1.007
2013/02/21,1.001
2013/02/22,0.994
2013/02/23,0.987
2013/02/24,0.98
2013/02/25,0.973
2013/02/26,0.966
2013/02/27,0.959
2013/02/28,0.952
2013/03/01,0.946
2013/03/02,0.941
2013/03/03,0.934
2013/03/04,0.928
2013/03/05,0.922
2013/03/06,0.921
2013/03/07,0.919
2013/03/08,0.917
2013/03/09,0.914
2013/03/10,0.911
2013/03/11,0.907
2013/03/12,0.904
2013/03/13,0.901
2013/03/14,0.897
2013/03/15,0.893
2013/03/16,0.887
2013/03/17,0.881
2013/03/18,0.873
2013/03/19,0.865
2013/03/20,0.856
2013/03/21,0.846
2013/03/22,0.837
2013/03/23,0.827
2013/03/24,0.817
2013/03/25,0.806
2013/03/26,0.796
2013/03/27,0.787
2013/03/28,0.777
2013/03/29,0.769
2013/03/30,0.76
2013/03/31,0.751
2013/04/01,0.742
2013/04/02,0.733
2013/04/03,0.725
2013/04/04,0.717
2013/04/05,0.71
2013/04/06,0.702
2013/04/07,0.695
2013/04/08,0.687
2013/04/09,0.679
2013/04/10,0.672
2013/04/11,0.664
2013/04/12,0.657
2013/04/13,0.649
2013/04/14,0.642
2013/04/15,0.635
2013/04/16,0.628
2013/04/17,0.622
2013/04/18,0.616
2013/04/19,0.61
2013/04/20,0.604
2013/04/21,0.597
2013/04/22,0.59
2013/04/23,0.584
2013/04/24,0.577
2013/04/25,0.571
2013/04/26,0.565
2013/04/27,0.558
2013/04/28,0.55
2013/04/29,0.543
2013/04/30,0.535
2013/05/01,0.527
2013/05/02,0.52
2013/05/03,0.513
2013/05/04,0.506
2013/05/05,0.498
2013/05/06,0.491
2013/05/07,0.484
2013/05/08,0.476
2013/05/09,0.47
2013/05/10,0.463
2013/05/11,0.457
2013/05/12,0.451
2013/05/13,0.445
2013/05/14,0.439
2013/05/15,0.434
2013/05/16,0.43
2013/05/17,0.426
2013/05/18,0.421
2013/05/19,0.417
2013/05/20,0.412
2013/05/21,0.408
2013/05/22,0.403
2013/05/23,0.399
2013/05/24,0.394
2013/05/25,0.389
2013/05/26,0.384
2013/05/27,0.378
2013/05/28,0.373
2013/05/29,0.368
2013/05/30,0.362
2013/05/31,0.357
2013/06/01,0.351
2013/06/02,0.344
2013/06/03,0.338
2013/06/04,0.332
2013/06/05,0.326
2013/06/06,0.319
2013/06/07,0.313
2013/06/08,0.306
2013/06/09,0.3
2013/06/10,0.293
2013/06/11,0.286
2013/06/12,0.279
2013/06/13,0.272
2013/06/14,0.265
2013/06/15,0.257
2013/06/16,0.249
2013/06/17,0.242
2013/06/18,0.234
2013/06/19,0.227
2013/06/20,0.221
2013/06/21,0.214
2013/06/22,0.208
2013/06/23,0.202
2013/06/24,0.196
2013/06/25,0.19
2013/06/26,0.184
2013/06/27,0.177
2013/06/28,0.171
2013/06/29,0.165
2013/06/30,0.158
2013/07/01,0.151
2013/07/02,0.144
2013/07/03,0.137
2013/07/04,0.13
2013/07/05,0.123
2013/07/06,0.115
2013/07/07,0.108
2013/07/08,0.1
2013/07/09,0.092
2013/07/10,0.084
2013/07/11,0.076
2013/07/12,0.069
2013/07/13,0.061
2013/07/14,0.053
2013/07/15,0.046
2013/07/16,0.038
2013/07/17,0.031
2013/07/18,0.023
2013/07/19,0.016
2013/07/20,0.009
2013/07/21,0.001
2013/07/22,-0.006
2013/07/23,-0.014
2013/07/24,-0.021
2013/07/25,-0.028
2013/07/26,-0.034
2013/07/27,-0.041
2013/07/28,-0.048
2013/07/29,-0.055
2013/07/30,-0.061
2013/07/31,-0.067
2013/08/01,-0.073
2013/08/02,-0.079
2013/08/03,-0.085
2013/08/04,-0.091
2013/08/05,-0.096
2013/08/06,-0.102
2013/08/07,-0.107
2013/08/08,-0.112
2013/08/09,-0.117
2013/08/10,-0.122
2013/08/11,-0.127
2013/08/12,-0.132
2013/08/13,-0.137
2013/08/14,-0.141
2013/08/15,-0.145
2013/08/16,-0.148
2013/08/17,-0.151
2013/08/18,-0.154
2013/08/19,-0.157
2013/08/20,-0.159
2013/08/21,-0.162
2013/08/22,-0.165
2013/08/23,-0.167
2013/08/24,-0.17
2013/08/25,-0.173
2013/08/26,-0.175
2013/08/27,-0.177
2013/08/28,-0.174
2013/08/29,-0.172
2013/08/30,-0.169
2013/08/31,-0.167
2013/09/01,-0.166
2013/09/02,-0.165
2013/09/03,-0.163
2013/09/04,-0.163
2013/09/05,-0.162
2013/09/06,-0.161
2013/09/07,-0.161
2013/09/08,-0.161
2013/09/09,-0.161
2013/09/10,-0.161
2013/09/11,-0.162
2013/09/12,-0.163
2013/09/13,-0.164
2013/09/14,-0.166
2013/09/15,-0.168
2013/09/16,-0.169
2013/09/17,-0.165
2013/09/18,-0.159
2013/09/19,-0.152
2013/09/20,-0.146
2013/09/21,-0.141
2013/09/22,-0.136
2013/09/23,-0.132
2013/09/24,-0.128
2013/09/25,-0.125
2013/09/26,-0.122
2013/09/27,-0.118
2013/09/28,-0.115
2013/09/29,-0.112
2013/09/30,-0.11
2013/10/01,-0.107
2013/10/02,-0.105
2013/10/03,-0.104
2013/10/04,-0.102
2013/10/05,-0.101
2013/10/06,-0.101
2013/10/07,-0.101
2013/10/08,-0.101
2013/10/09,-0.101
2013/10/10,-0.102
2013/10/11,-0.103
2013/10/12,-0.104
2013/10/13,-0.106
2013/10/14,-0.107
2013/10/15,-0.109
2013/10/16,-0.111
2013/10/17,-0.112
2013/10/18,-0.114
2013/10/19,-0.116
2013/10/20,-0.117
2013/10/21,-0.119
2013/10/22,-0.121
2013/10/23,-0.123
2013/10/24,-0.125
2013/10/25,-0.126
2013/10/26,-0.127
2013/10/27,-0.128
2013/10/28,-0.129
2013/10/29,-0.13
2013/10/30,-0.131
2013/10/31,-0.132
2013/11/01,-0.133
2013/11/02,-0.135
2013/11/03,-0.136
2013/11/04,-0.137
2013/11/05,-0.138
2013/11/06,-0.135
2013/11/07,-0.13
2013/11/08,-0.123
2013/11/09,-0.115
2013/11/10,-0.108
2013/11/11,-0.1
2013/11/12,-0.093
2013/11/13,-0.088
2013/11/14,-0.082
2013/11/15,-0.078
2013/11/16,-0.074
2013/11/17,-0.072
2013/11/18,-0.069
2013/11/19,-0.067
2013/11/20,-0.066
2013/11/21,-0.064
2013/11/22,-0.063
2013/11/23,-0.063
2013/11/24,-0.063
2013/11/25,-0.063
2013/11/26,-0.064
2013/11/27,-0.065
2013/11/28,-0.066
2013/11/29,-0.067
2013/11/30,-0.069
2013/12/01,-0.071
2013/12/02,-0.073
2013/12/03,-0.076
2013/12/04,-0.079
2013/12/05,-0.082
2013/12/06,-0.085
2013/12/07,-0.089
2013/12/08,-0.092
2013/12/09,-0.096
2013/12/10,-0.101
2013/12/11,-0.105
2013/12/12,-0.11
2013/12/13,-0.115
2013/12/14,-0.12
2013/12/15,-0.126
2013/12/16,-0.131
2013/12/17,-0.137
2013/12/18,-0.143
2013/12/19,-0.15
2013/12/20,-0.156
2013/12/21,-0.162
2013/12/22,-0.169
2013/12/23,-0.175
2013/12/24,-0.182
2013/12/25,-0.189
2013/12/26,-0.196
2013/12/27,-0.203
2013/12/28,-0.21
2013/12/29,-0.217
2013/12/30,-0.224
2013/12/31,-0.231
2014/01/01,-0.238
2014/01/02,-0.245
2014/01/03,-0.252
2014/01/04,-0.259
2014/01/05,-0.266
2014/01/06,-0.273
2014/01/07,-0.279
2014/01/08,-0.286
2014/01/09,-0.292
2014/01/10,-0.299
2014/01/11,-0.305
2014/01/12,-0.312
2014/01/13,-0.318
2014/01/14,-0.325
2014/01/15,-0.331
2014/01/16,-0.337
2014/01/17,-0.343
2014/01/18,-0.349
2014/01/19,-0.355
2014/01/20,-0.361
2014/01/21,-0.367
2014/01/22,-0.372
2014/01/23,-0.378
2014/01/24,-0.383
