Date,price30varUSD
2010/11/10,0.006
2010/11/11,0.006
2010/11/12,0.006
2010/11/13,0.006
2010/11/14,0.006
2010/11/15,0.006
2010/11/16,0.006
2010/11/17,0.005
2010/11/18,0.005
2010/11/19,0.005
2010/11/20,0.005
2010/11/21,0.004
2010/11/22,0.004
2010/11/23,0.003
2010/11/24,0.003
2010/11/25,0.003
2010/11/26,0.002
2010/11/27,0.002
2010/11/28,0.002
2010/11/29,0.002
2010/11/30,0.002
2010/12/01,0.002
2010/12/02,0.002
2010/12/03,0.001
2010/12/04,0.001
2010/12/05,0.001
2010/12/06,0.001
2010/12/07,0.001
2010/12/08,0.001
2010/12/09,0.001
2010/12/10,0.001
2010/12/11,0.001
2010/12/12,0.001
2010/12/13,0.001
2010/12/14,0.001
2010/12/15,0.001
2010/12/16,0.001
2010/12/17,0.001
2010/12/18,0.001
2010/12/19,0.001
2010/12/20,0.001
2010/12/21,0.001
2010/12/22,0.001
2010/12/23,0.001
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0.001
2011/01/01,0.001
2011/01/02,0.001
2011/01/03,0.001
2011/01/04,0.001
2011/01/05,0.001
2011/01/06,0.001
2011/01/07,0.001
2011/01/08,0.001
2011/01/09,0.001
2011/01/10,0.001
2011/01/11,0.001
2011/01/12,0.001
2011/01/13,0.001
2011/01/14,0.001
2011/01/15,0.001
2011/01/16,0.002
2011/01/17,0.002
2011/01/18,0.002
2011/01/19,0.002
2011/01/20,0.002
2011/01/21,0.002
2011/01/22,0.002
2011/01/23,0.002
2011/01/24,0.002
2011/01/25,0.003
2011/01/26,0.003
2011/01/27,0.003
2011/01/28,0.003
2011/01/29,0.003
2011/01/30,0.003
2011/01/31,0.004
2011/02/01,0.005
2011/02/02,0.009
2011/02/03,0.012
2011/02/04,0.015
2011/02/05,0.021
2011/02/06,0.028
2011/02/07,0.033
2011/02/08,0.038
2011/02/09,0.044
2011/02/10,0.051
2011/02/11,0.057
2011/02/12,0.062
2011/02/13,0.066
2011/02/14,0.07
2011/02/15,0.074
2011/02/16,0.075
2011/02/17,0.075
2011/02/18,0.071
2011/02/19,0.067
2011/02/20,0.064
2011/02/21,0.06
2011/02/22,0.057
2011/02/23,0.052
2011/02/24,0.048
2011/02/25,0.042
2011/02/26,0.036
2011/02/27,0.03
2011/02/28,0.024
2011/03/01,0.017
2011/03/02,0.012
2011/03/03,0.009
2011/03/04,0.007
2011/03/05,0.005
2011/03/06,0.004
2011/03/07,0.004
2011/03/08,0.005
2011/03/09,0.005
2011/03/10,0.005
2011/03/11,0.005
2011/03/12,0.004
2011/03/13,0.004
2011/03/14,0.004
2011/03/15,0.003
2011/03/16,0.003
2011/03/17,0.002
2011/03/18,0.002
2011/03/19,0.002
2011/03/20,0.002
2011/03/21,0.003
2011/03/22,0.003
2011/03/23,0.003
2011/03/24,0.003
2011/03/25,0.003
2011/03/26,0.002
2011/03/27,0.002
2011/03/28,0.002
2011/03/29,0.002
2011/03/30,0.002
2011/03/31,0.003
2011/04/01,0.003
2011/04/02,0.002
2011/04/03,0.002
2011/04/04,0.003
2011/04/05,0.003
2011/04/06,0.003
2011/04/07,0.003
2011/04/08,0.003
2011/04/09,0.003
2011/04/10,0.003
2011/04/11,0.003
2011/04/12,0.002
2011/04/13,0.002
2011/04/14,0.003
2011/04/15,0.004
2011/04/16,0.006
2011/04/17,0.008
2011/04/18,0.012
2011/04/19,0.015
2011/04/20,0.018
2011/04/21,0.021
2011/04/22,0.027
2011/04/23,0.041
2011/04/24,0.062
2011/04/25,0.076
2011/04/26,0.092
2011/04/27,0.114
2011/04/28,0.145
2011/04/29,0.212
2011/04/30,0.347
2011/05/01,0.475
2011/05/02,0.576
2011/05/03,0.682
2011/05/04,0.788
2011/05/05,0.868
2011/05/06,0.937
2011/05/07,1.008
2011/05/08,1.086
2011/05/09,1.153
2011/05/10,1.34
2011/05/11,1.656
2011/05/12,1.98
2011/05/13,2.611
2011/05/14,3.282
2011/05/15,3.672
2011/05/16,4.121
2011/05/17,4.516
2011/05/18,4.689
2011/05/19,4.735
2011/05/20,4.621
2011/05/21,4.425
2011/05/22,4.259
2011/05/23,4.155
2011/05/24,4.079
2011/05/25,4.022
2011/05/26,4.013
2011/05/27,3.955
2011/05/28,3.813
2011/05/29,3.687
2011/05/30,3.672
2011/05/31,3.627
2011/06/01,3.555
2011/06/02,3.626
2011/06/03,4.306
2011/06/04,6.718
2011/06/05,9.581
2011/06/06,11.901
2011/06/07,16.276
2011/06/08,25.475
2011/06/09,36.974
2011/06/10,44.156
2011/06/11,45.201
2011/06/12,45.292
2011/06/13,46.269
2011/06/14,46.862
2011/06/15,47.244
2011/06/16,46.957
2011/06/17,45.726
2011/06/18,44.183
2011/06/19,42.246
2011/06/20,39.876
2011/06/21,37.509
2011/06/22,35.194
2011/06/23,32.867
2011/06/24,30.708
2011/06/25,28.686
2011/06/26,26.546
2011/06/27,24.156
2011/06/28,21.563
2011/06/29,18.974
2011/06/30,16.355
2011/07/01,13.937
2011/07/02,12.029
2011/07/03,11.164
2011/07/04,11.502
2011/07/05,12.27
2011/07/06,12.856
2011/07/07,12.852
2011/07/08,10.335
2011/07/09,5.571
2011/07/10,2.546
2011/07/11,2.383
2011/07/12,2.538
2011/07/13,2.389
2011/07/14,2.101
2011/07/15,1.792
2011/07/16,1.681
2011/07/17,1.801
2011/07/18,1.911
2011/07/19,1.883
2011/07/20,1.839
2011/07/21,1.782
2011/07/22,1.702
2011/07/23,1.594
2011/07/24,1.453
2011/07/25,1.281
2011/07/26,1.095
2011/07/27,0.951
2011/07/28,0.758
2011/07/29,0.541
2011/07/30,0.372
2011/07/31,0.29
2011/08/01,0.243
2011/08/02,0.223
2011/08/03,0.522
2011/08/04,0.961
2011/08/05,1.317
2011/08/06,2.165
2011/08/07,3.267
2011/08/08,4.05
2011/08/09,4.408
2011/08/10,4.49
2011/08/11,4.617
2011/08/12,4.77
2011/08/13,4.825
2011/08/14,4.774
2011/08/15,4.679
2011/08/16,4.604
2011/08/17,4.535
2011/08/18,4.41
2011/08/19,4.242
2011/08/20,4.077
2011/08/21,3.903
2011/08/22,3.712
2011/08/23,3.482
2011/08/24,3.199
2011/08/25,2.922
2011/08/26,2.729
2011/08/27,2.598
2011/08/28,2.391
2011/08/29,2.115
2011/08/30,1.821
2011/08/31,1.563
2011/09/01,1.417
2011/09/02,1.451
2011/09/03,1.494
2011/09/04,1.542
2011/09/05,1.572
2011/09/06,1.569
2011/09/07,1.689
2011/09/08,1.916
2011/09/09,2.357
2011/09/10,2.997
2011/09/11,3.483
2011/09/12,3.765
2011/09/13,3.973
2011/09/14,4.104
2011/09/15,4.255
2011/09/16,4.439
2011/09/17,4.554
2011/09/18,4.477
2011/09/19,4.176
2011/09/20,3.778
2011/09/21,3.378
2011/09/22,2.994
2011/09/23,2.559
2011/09/24,2.221
2011/09/25,2.11
2011/09/26,2.07
2011/09/27,1.96
2011/09/28,1.786
2011/09/29,1.605
2011/09/30,1.444
2011/10/01,1.294
2011/10/02,1.085
2011/10/03,0.833
2011/10/04,0.597
2011/10/05,0.42
2011/10/06,0.319
2011/10/07,0.243
2011/10/08,0.192
2011/10/09,0.219
2011/10/10,0.252
2011/10/11,0.289
2011/10/12,0.288
2011/10/13,0.282
2011/10/14,0.285
2011/10/15,0.309
2011/10/16,0.35
2011/10/17,0.447
2011/10/18,0.607
2011/10/19,0.758
2011/10/20,0.862
2011/10/21,0.91
2011/10/22,0.922
2011/10/23,0.904
2011/10/24,0.893
2011/10/25,0.894
2011/10/26,0.894
2011/10/27,0.889
2011/10/28,0.868
2011/10/29,0.837
2011/10/30,0.787
2011/10/31,0.721
2011/11/01,0.656
2011/11/02,0.584
2011/11/03,0.508
2011/11/04,0.434
2011/11/05,0.365
2011/11/06,0.319
2011/11/07,0.293
2011/11/08,0.27
2011/11/09,0.242
2011/11/10,0.219
2011/11/11,0.19
2011/11/12,0.154
2011/11/13,0.121
2011/11/14,0.097
2011/11/15,0.093
2011/11/16,0.099
2011/11/17,0.101
2011/11/18,0.109
2011/11/19,0.118
2011/11/20,0.127
2011/11/21,0.14
2011/11/22,0.147
2011/11/23,0.155
2011/11/24,0.16
2011/11/25,0.163
2011/11/26,0.166
2011/11/27,0.165
2011/11/28,0.153
2011/11/29,0.136
2011/11/30,0.126
2011/12/01,0.121
2011/12/02,0.118
2011/12/03,0.111
2011/12/04,0.104
2011/12/05,0.101
2011/12/06,0.101
2011/12/07,0.101
2011/12/08,0.1
2011/12/09,0.099
2011/12/10,0.102
2011/12/11,0.107
2011/12/12,0.111
2011/12/13,0.117
2011/12/14,0.125
2011/12/15,0.126
2011/12/16,0.131
2011/12/17,0.133
2011/12/18,0.125
2011/12/19,0.117
2011/12/20,0.127
2011/12/21,0.144
2011/12/22,0.156
2011/12/23,0.165
2011/12/24,0.173
2011/12/25,0.188
2011/12/26,0.199
2011/12/27,0.201
2011/12/28,0.203
2011/12/29,0.21
2011/12/30,0.221
2011/12/31,0.252
2012/01/01,0.319
2012/01/02,0.399
2012/01/03,0.441
2012/01/04,0.491
2012/01/05,0.665
2012/01/06,0.913
2012/01/07,1.115
2012/01/08,1.319
2012/01/09,1.451
2012/01/10,1.518
2012/01/11,1.607
2012/01/12,1.696
2012/01/13,1.721
2012/01/14,1.716
2012/01/15,1.721
2012/01/16,1.693
2012/01/17,1.578
2012/01/18,1.453
2012/01/19,1.376
2012/01/20,1.32
2012/01/21,1.243
2012/01/22,1.154
2012/01/23,1.058
2012/01/24,0.966
2012/01/25,0.863
2012/01/26,0.748
2012/01/27,0.648
2012/01/28,0.545
2012/01/29,0.44
2012/01/30,0.367
2012/01/31,0.337
2012/02/01,0.313
2012/02/02,0.271
2012/02/03,0.24
2012/02/04,0.243
2012/02/05,0.236
2012/02/06,0.236
2012/02/07,0.221
2012/02/08,0.214
2012/02/09,0.215
2012/02/10,0.201
2012/02/11,0.178
2012/02/12,0.169
2012/02/13,0.164
2012/02/14,0.163
2012/02/15,0.191
2012/02/16,0.253
2012/02/17,0.312
2012/02/18,0.36
2012/02/19,0.385
2012/02/20,0.401
2012/02/21,0.417
2012/02/22,0.417
2012/02/23,0.391
2012/02/24,0.373
2012/02/25,0.372
2012/02/26,0.375
2012/02/27,0.375
2012/02/28,0.373
2012/02/29,0.373
2012/03/01,0.37
2012/03/02,0.356
2012/03/03,0.325
2012/03/04,0.293
2012/03/05,0.264
2012/03/06,0.24
2012/03/07,0.227
2012/03/08,0.211
2012/03/09,0.191
2012/03/10,0.166
2012/03/11,0.129
2012/03/12,0.098
2012/03/13,0.079
2012/03/14,0.077
2012/03/15,0.089
2012/03/16,0.094
2012/03/17,0.092
2012/03/18,0.088
2012/03/19,0.078
2012/03/20,0.067
2012/03/21,0.057
2012/03/22,0.046
2012/03/23,0.036
2012/03/24,0.037
2012/03/25,0.04
2012/03/26,0.044
2012/03/27,0.045
2012/03/28,0.046
2012/03/29,0.046
2012/03/30,0.046
2012/03/31,0.046
2012/04/01,0.046
2012/04/02,0.044
2012/04/03,0.043
2012/04/04,0.043
2012/04/05,0.043
2012/04/06,0.043
2012/04/07,0.043
2012/04/08,0.044
2012/04/09,0.044
2012/04/10,0.044
2012/04/11,0.044
2012/04/12,0.043
2012/04/13,0.037
2012/04/14,0.029
2012/04/15,0.022
2012/04/16,0.016
2012/04/17,0.011
2012/04/18,0.012
2012/04/19,0.014
2012/04/20,0.019
2012/04/21,0.025
2012/04/22,0.028
2012/04/23,0.027
2012/04/24,0.024
2012/04/25,0.021
2012/04/26,0.02
2012/04/27,0.02
2012/04/28,0.019
2012/04/29,0.018
2012/04/30,0.018
2012/05/01,0.017
2012/05/02,0.017
2012/05/03,0.017
2012/05/04,0.017
2012/05/05,0.017
2012/05/06,0.017
2012/05/07,0.015
2012/05/08,0.013
2012/05/09,0.011
2012/05/10,0.01
2012/05/11,0.01
2012/05/12,0.01
2012/05/13,0.01
2012/05/14,0.01
2012/05/15,0.009
2012/05/16,0.009
2012/05/17,0.009
2012/05/18,0.009
2012/05/19,0.009
2012/05/20,0.008
2012/05/21,0.005
2012/05/22,0.004
2012/05/23,0.004
2012/05/24,0.005
2012/05/25,0.005
2012/05/26,0.005
2012/05/27,0.005
2012/05/28,0.005
2012/05/29,0.005
2012/05/30,0.004
2012/05/31,0.004
2012/06/01,0.005
2012/06/02,0.006
2012/06/03,0.007
2012/06/04,0.008
2012/06/05,0.01
2012/06/06,0.013
2012/06/07,0.019
2012/06/08,0.026
2012/06/09,0.031
2012/06/10,0.032
2012/06/11,0.033
2012/06/12,0.036
2012/06/13,0.045
2012/06/14,0.058
2012/06/15,0.083
2012/06/16,0.121
2012/06/17,0.146
2012/06/18,0.164
2012/06/19,0.188
2012/06/20,0.22
2012/06/21,0.252
2012/06/22,0.276
2012/06/23,0.289
2012/06/24,0.292
2012/06/25,0.289
2012/06/26,0.284
2012/06/27,0.284
2012/06/28,0.283
2012/06/29,0.278
2012/06/30,0.27
2012/07/01,0.261
2012/07/02,0.25
2012/07/03,0.23
2012/07/04,0.203
2012/07/05,0.183
2012/07/06,0.166
2012/07/07,0.153
2012/07/08,0.141
2012/07/09,0.13
2012/07/10,0.117
2012/07/11,0.102
2012/07/12,0.104
2012/07/13,0.122
2012/07/14,0.133
2012/07/15,0.15
2012/07/16,0.206
2012/07/17,0.307
2012/07/18,0.432
2012/07/19,0.552
2012/07/20,0.631
2012/07/21,0.705
2012/07/22,0.76
2012/07/23,0.784
2012/07/24,0.799
2012/07/25,0.811
2012/07/26,0.829
2012/07/27,0.851
2012/07/28,0.866
2012/07/29,0.863
2012/07/30,0.86
2012/07/31,0.868
2012/08/01,0.884
2012/08/02,0.94
2012/08/03,1.063
2012/08/04,1.189
2012/08/05,1.273
2012/08/06,1.316
2012/08/07,1.349
2012/08/08,1.369
2012/08/09,1.38
2012/08/10,1.392
2012/08/11,1.436
2012/08/12,1.478
2012/08/13,1.509
2012/08/14,1.542
2012/08/15,1.7
2012/08/16,2.004
2012/08/17,2.134
2012/08/18,2.144
2012/08/19,2.063
2012/08/20,2.029
2012/08/21,1.93
2012/08/22,1.806
2012/08/23,1.687
2012/08/24,1.571
2012/08/25,1.469
2012/08/26,1.365
2012/08/27,1.253
2012/08/28,1.122
2012/08/29,0.995
2012/08/30,0.898
2012/08/31,0.83
2012/09/01,0.829
2012/09/02,0.853
2012/09/03,0.864
2012/09/04,0.872
2012/09/05,0.873
2012/09/06,0.874
2012/09/07,0.874
2012/09/08,0.874
2012/09/09,0.87
2012/09/10,0.859
2012/09/11,0.848
2012/09/12,0.825
2012/09/13,0.779
2012/09/14,0.678
2012/09/15,0.485
2012/09/16,0.418
2012/09/17,0.43
2012/09/18,0.456
2012/09/19,0.425
2012/09/20,0.466
2012/09/21,0.479
2012/09/22,0.472
2012/09/23,0.483
2012/09/24,0.492
2012/09/25,0.5
2012/09/26,0.514
2012/09/27,0.536
2012/09/28,0.553
2012/09/29,0.563
2012/09/30,0.546
2012/10/01,0.482
2012/10/02,0.424
2012/10/03,0.395
2012/10/04,0.361
2012/10/05,0.329
2012/10/06,0.314
2012/10/07,0.284
2012/10/08,0.252
2012/10/09,0.216
2012/10/10,0.181
2012/10/11,0.152
2012/10/12,0.129
2012/10/13,0.104
2012/10/14,0.096
2012/10/15,0.098
2012/10/16,0.097
2012/10/17,0.098
2012/10/18,0.102
2012/10/19,0.105
2012/10/20,0.11
2012/10/21,0.117
2012/10/22,0.124
2012/10/23,0.13
2012/10/24,0.137
2012/10/25,0.16
2012/10/26,0.238
2012/10/27,0.338
2012/10/28,0.401
2012/10/29,0.439
2012/10/30,0.466
2012/10/31,0.47
2012/11/01,0.463
2012/11/02,0.453
2012/11/03,0.429
2012/11/04,0.395
2012/11/05,0.358
2012/11/06,0.347
2012/11/07,0.344
2012/11/08,0.34
2012/11/09,0.326
2012/11/10,0.306
2012/11/11,0.283
2012/11/12,0.264
2012/11/13,0.249
2012/11/14,0.237
2012/11/15,0.217
2012/11/16,0.203
2012/11/17,0.197
2012/11/18,0.192
2012/11/19,0.191
2012/11/20,0.192
2012/11/21,0.195
2012/11/22,0.217
2012/11/23,0.262
2012/11/24,0.318
2012/11/25,0.361
2012/11/26,0.373
2012/11/27,0.382
2012/11/28,0.396
2012/11/29,0.416
2012/11/30,0.452
2012/12/01,0.478
2012/12/02,0.474
2012/12/03,0.468
2012/12/04,0.496
2012/12/05,0.55
2012/12/06,0.582
2012/12/07,0.617
2012/12/08,0.645
2012/12/09,0.649
2012/12/10,0.638
2012/12/11,0.624
2012/12/12,0.611
2012/12/13,0.589
2012/12/14,0.546
2012/12/15,0.493
2012/12/16,0.457
2012/12/17,0.432
2012/12/18,0.399
2012/12/19,0.366
2012/12/20,0.33
2012/12/21,0.287
2012/12/22,0.261
2012/12/23,0.246
2012/12/24,0.231
2012/12/25,0.216
2012/12/26,0.195
2012/12/27,0.163
2012/12/28,0.131
2012/12/29,0.105
2012/12/30,0.085
2012/12/31,0.064
2013/01/01,0.039
2013/01/02,0.018
2013/01/03,0.014
2013/01/04,0.016
2013/01/05,0.017
2013/01/06,0.02
2013/01/07,0.022
2013/01/08,0.022
2013/01/09,0.023
2013/01/10,0.027
2013/01/11,0.035
2013/01/12,0.043
2013/01/13,0.049
2013/01/14,0.058
2013/01/15,0.066
2013/01/16,0.081
2013/01/17,0.136
2013/01/18,0.233
2013/01/19,0.323
2013/01/20,0.409
2013/01/21,0.544
2013/01/22,0.791
2013/01/23,1.085
2013/01/24,1.333
2013/01/25,1.536
2013/01/26,1.774
2013/01/27,2.001
2013/01/28,2.277
2013/01/29,2.693
2013/01/30,3.161
2013/01/31,3.76
2013/02/01,4.391
2013/02/02,4.858
2013/02/03,5.221
2013/02/04,5.497
2013/02/05,5.655
2013/02/06,5.801
2013/02/07,6.083
2013/02/08,6.507
2013/02/09,7.075
2013/02/10,7.686
2013/02/11,8.263
2013/02/12,8.759
2013/02/13,9.095
2013/02/14,9.529
2013/02/15,10.266
2013/02/16,10.99
2013/02/17,11.568
2013/02/18,11.856
2013/02/19,12.346
2013/02/20,13.253
2013/02/21,14.253
2013/02/22,15.028
2013/02/23,15.334
2013/02/24,15.178
2013/02/25,14.865
2013/02/26,14.418
2013/02/27,14.097
2013/02/28,14.403
2013/03/01,15.411
2013/03/02,16.225
2013/03/03,16.555
2013/03/04,16.847
2013/03/05,18.468
2013/03/06,21.114
2013/03/07,23.705
2013/03/08,26.63
2013/03/09,30.583
2013/03/10,35.037
2013/03/11,39.481
2013/03/12,42.25
2013/03/13,43.38
2013/03/14,44.288
2013/03/15,44.658
2013/03/16,45.145
2013/03/17,45.451
2013/03/18,46.626
2013/03/19,51.119
2013/03/20,61.433
2013/03/21,79.657
2013/03/22,98.823
2013/03/23,111.949
2013/03/24,124.106
2013/03/25,139.997
2013/03/26,156.353
2013/03/27,183.048
2013/03/28,219.215
2013/03/29,251.245
2013/03/30,280.324
2013/03/31,308.77
2013/04/01,343.518
2013/04/02,405.594
2013/04/03,499.422
2013/04/04,596.59
2013/04/05,701.54
2013/04/06,812.71
2013/04/07,941.058
2013/04/08,1159
2013/04/09,1552
2013/04/10,1786
2013/04/11,1742
2013/04/12,1664
2013/04/13,1584
2013/04/14,1498
2013/04/15,1411
2013/04/16,1333
2013/04/17,1257
2013/04/18,1181
2013/04/19,1120
2013/04/20,1075
2013/04/21,1028
2013/04/22,970.5
2013/04/23,914.725
2013/04/24,880.729
2013/04/25,852.399
2013/04/26,824.092
2013/04/27,798.309
2013/04/28,769.468
2013/04/29,743.019
2013/04/30,719.012
2013/05/01,696.544
2013/05/02,693.883
2013/05/03,705.323
2013/05/04,713.182
2013/05/05,712.21
2013/05/06,706.495
2013/05/07,690.412
2013/05/08,620.663
2013/05/09,405.733
2013/05/10,259.572
2013/05/11,259.128
2013/05/12,247.201
2013/05/13,241.146
2013/05/14,227.512
2013/05/15,207.533
2013/05/16,158.959
2013/05/17,113.564
2013/05/18,99.055
2013/05/19,96.427
2013/05/20,96.632
2013/05/21,96.537
2013/05/22,96.287
2013/05/23,95.812
2013/05/24,86.575
2013/05/25,72.165
2013/05/26,67.865
2013/05/27,69.483
2013/05/28,70.534
2013/05/29,66.944
2013/05/30,59.442
2013/05/31,60.659
2013/06/01,64.368
2013/06/02,60.54
2013/06/03,56.443
2013/06/04,56.24
2013/06/05,55.893
2013/06/06,54.287
2013/06/07,52.303
2013/06/08,51.088
2013/06/09,54.048
2013/06/10,59.329
2013/06/11,62.193
2013/06/12,64.186
2013/06/13,65.244
2013/06/14,66.782
2013/06/15,72.793
2013/06/16,80.415
2013/06/17,87.998
2013/06/18,92.74
2013/06/19,96.269
2013/06/20,99.323
2013/06/21,101.93
2013/06/22,105.389
2013/06/23,106.707
2013/06/24,106.773
2013/06/25,104.932
2013/06/26,100.711
2013/06/27,98.647
2013/06/28,97.984
2013/06/29,96.917
2013/06/30,93.193
2013/07/01,90.558
2013/07/02,91.27
2013/07/03,95.736
2013/07/04,101.759
2013/07/05,111.917
2013/07/06,131.223
2013/07/07,143.57
2013/07/08,151.065
2013/07/09,161.573
2013/07/10,166.96
2013/07/11,163.602
2013/07/12,155.444
2013/07/13,146.643
2013/07/14,141.207
2013/07/15,137.378
2013/07/16,133.23
2013/07/17,128.392
2013/07/18,120.648
2013/07/19,111.007
2013/07/20,99.449
2013/07/21,86.485
2013/07/22,75.568
2013/07/23,66.207
2013/07/24,59.772
2013/07/25,54.477
2013/07/26,48.716
2013/07/27,43.832
2013/07/28,42.018
2013/07/29,42.931
2013/07/30,44.667
2013/07/31,49.67
2013/08/01,54.377
2013/08/02,58.173
2013/08/03,60.413
2013/08/04,57.849
2013/08/05,46.674
2013/08/06,39.36
2013/08/07,35
2013/08/08,27.518
2013/08/09,21.926
2013/08/10,19.743
2013/08/11,18.934
2013/08/12,19.045
2013/08/13,19.305
2013/08/14,20.048
2013/08/15,20.986
2013/08/16,21.492
2013/08/17,21.256
2013/08/18,19.519
2013/08/19,17.728
2013/08/20,16.748
2013/08/21,17.615
2013/08/22,19.911
2013/08/23,21.053
2013/08/24,22.022
2013/08/25,24.23
2013/08/26,26.012
2013/08/27,29.318
2013/08/28,36.469
2013/08/29,43.804
2013/08/30,54
2013/08/31,67.676
2013/09/01,83.25
2013/09/02,98.217
2013/09/03,109.629
2013/09/04,114.885
2013/09/05,116.753
2013/09/06,116.561
2013/09/07,114.629
2013/09/08,111.201
2013/09/09,106.541
2013/09/10,101.468
2013/09/11,97.073
2013/09/12,93.482
2013/09/13,89.892
2013/09/14,85.243
2013/09/15,78.333
2013/09/16,70.159
2013/09/17,60.767
2013/09/18,51.512
2013/09/19,43.451
2013/09/20,38.13
2013/09/21,34.1
2013/09/22,28.716
2013/09/23,22.486
2013/09/24,17.41
2013/09/25,12.842
2013/09/26,10.217
2013/09/27,9.087
2013/09/28,8.116
2013/09/29,7.841
2013/09/30,7.893
2013/10/01,7.701
2013/10/02,9.701
2013/10/03,14.449
2013/10/04,14.898
2013/10/05,14.591
2013/10/06,13.563
2013/10/07,12.406
2013/10/08,11.739
2013/10/09,11.432
2013/10/10,11.505
2013/10/11,11.681
2013/10/12,11.756
2013/10/13,12.459
2013/10/14,14.626
2013/10/15,19.903
2013/10/16,26.164
2013/10/17,34.44
2013/10/18,48.066
2013/10/19,77.189
2013/10/20,110.52
2013/10/21,157.781
2013/10/22,245.874
2013/10/23,366.337
2013/10/24,454.733
2013/10/25,489.786
2013/10/26,528.323
2013/10/27,574.309
2013/10/28,641.358
2013/10/29,715.236
2013/10/30,785.741
2013/10/31,845.606
2013/11/01,877.136
2013/11/02,885.335
2013/11/03,908.998
2013/11/04,958.842
2013/11/05,1058
2013/11/06,1214
2013/11/07,1489
2013/11/08,1889
2013/11/09,2546
2013/11/10,2757
2013/11/11,3063
2013/11/12,3484
2013/11/13,4129
2013/11/14,5022
2013/11/15,5894
2013/11/16,6690
2013/11/17,7781
2013/11/18,10288
2013/11/19,13495
2013/11/20,14494
2013/11/21,17097
2013/11/22,21012
2013/11/23,25916
2013/11/24,29071
2013/11/25,32106
2013/11/26,36342
2013/11/27,42573
2013/11/28,49146
2013/11/29,56079
2013/11/30,64092
2013/12/01,66331
2013/12/02,67523
2013/12/03,69334
2013/12/04,71510
2013/12/05,71471
2013/12/06,69088
2013/12/07,64413
2013/12/08,59964
2013/12/09,56859
2013/12/10,52702
2013/12/11,47989
2013/12/12,42917
2013/12/13,38251
2013/12/14,33796
2013/12/15,29100
2013/12/16,24201
2013/12/17,20550
2013/12/18,20479
2013/12/19,20284
2013/12/20,17579
2013/12/21,17367
2013/12/22,17816
2013/12/23,18557
2013/12/24,18836
2013/12/25,19256
2013/12/26,19481
2013/12/27,19379
2013/12/28,18976
2013/12/29,18008
2013/12/30,15724
2013/12/31,15145
2014/01/01,14479
2014/01/02,12953
2014/01/03,10487
2014/01/04,8857
2014/01/05,8487
2014/01/06,9847
2014/01/07,10580
2014/01/08,10534
2014/01/09,10006
2014/01/10,9720
2014/01/11,10066
2014/01/12,10251
2014/01/13,10157
2014/01/14,10206
2014/01/15,10484
2014/01/16,10399
2014/01/17,8800
2014/01/18,7919
2014/01/19,7443
2014/01/20,6533
2014/01/21,5624
2014/01/22,4752
2014/01/23,3997
2014/01/24,3190
2014/01/25,2852
2014/01/26,2654
2014/01/27,2334
2014/01/28,1980
2014/01/29,1761
2014/01/30,1533
2014/01/31,1356
2014/02/01,1198
2014/02/02,1096
2014/02/03,1126
2014/02/04,1137
2014/02/05,707.502
