Date,fee_to_reward7emaUSD
2014/01/13,0.28
2014/01/14,0.309
2014/01/15,0.323
2014/01/16,0.314
2014/01/17,0.332
2014/01/18,0.322
2014/01/19,0.309
2014/01/20,0.31
2014/01/21,0.327
2014/01/22,0.322
2014/01/23,0.336
2014/01/24,0.333
2014/01/25,0.322
2014/01/26,0.318
2014/01/27,0.316
2014/01/28,0.329
2014/01/29,0.334
2014/01/30,0.326
2014/01/31,0.323
2014/02/01,0.303
2014/02/02,0.285
2014/02/03,0.281
2014/02/04,0.293
2014/02/05,0.302
2014/02/06,0.309
2014/02/07,0.33
2014/02/08,0.315
2014/02/09,0.313
2014/02/10,0.319
2014/02/11,0.319
2014/02/12,0.329
2014/02/13,0.326
2014/02/14,0.334
2014/02/15,0.318
2014/02/16,0.296
2014/02/17,0.374
2014/02/18,0.362
2014/02/19,0.344
2014/02/20,0.342
2014/02/21,0.347
2014/02/22,0.329
2014/02/23,0.318
2014/02/24,0.318
2014/02/25,0.349
2014/02/26,0.342
2014/02/27,0.333
2014/02/28,0.34
2014/03/01,0.343
2014/03/02,0.334
2014/03/03,0.367
2014/03/04,0.392
2014/03/05,0.385
2014/03/06,0.374
2014/03/07,0.364
2014/03/08,0.342
2014/03/09,0.325
2014/03/10,0.353
2014/03/11,0.355
2014/03/12,0.357
2014/03/13,0.358
2014/03/14,0.371
2014/03/15,0.344
2014/03/16,0.331
2014/03/17,0.329
2014/03/18,0.314
2014/03/19,0.319
2014/03/20,0.317
2014/03/21,0.317
2014/03/22,0.341
2014/03/23,0.308
2014/03/24,0.3
2014/03/25,0.317
2014/03/26,0.333
2014/03/27,0.329
2014/03/28,0.318
2014/03/29,0.294
2014/03/30,0.299
2014/03/31,0.294
2014/04/01,0.293
2014/04/02,0.287
2014/04/03,0.281
2014/04/04,0.28
2014/04/05,0.275
2014/04/06,0.275
2014/04/07,0.3
2014/04/08,0.335
2014/04/09,0.377
2014/04/10,0.375
2014/04/11,0.364
2014/04/12,0.329
2014/04/13,0.302
2014/04/14,0.306
2014/04/15,0.32
2014/04/16,0.33
2014/04/17,0.336
2014/04/18,0.328
2014/04/19,0.325
2014/04/20,0.305
2014/04/21,0.302
2014/04/22,0.325
2014/04/23,0.332
2014/04/24,0.348
2014/04/25,0.336
2014/04/26,0.308
2014/04/27,0.297
2014/04/28,0.307
2014/04/29,0.304
2014/04/30,0.322
2014/05/01,0.304
2014/05/02,0.301
2014/05/03,0.298
2014/05/04,0.289
2014/05/05,0.325
2014/05/06,0.321
2014/05/07,0.326
2014/05/08,0.326
2014/05/09,0.336
2014/05/10,0.308
2014/05/11,0.295
2014/05/12,0.306
2014/05/13,0.306
2014/05/14,0.31
2014/05/15,0.307
2014/05/16,0.295
2014/05/17,0.275
2014/05/18,0.257
2014/05/19,0.261
2014/05/20,0.271
2014/05/21,0.276
2014/05/22,0.281
2014/05/23,0.288
2014/05/24,0.289
2014/05/25,0.28
2014/05/26,0.289
2014/05/27,0.306
2014/05/28,0.312
2014/05/29,0.319
2014/05/30,0.309
2014/05/31,0.297
2014/06/01,0.284
2014/06/02,0.274
2014/06/03,0.281
2014/06/04,0.277
2014/06/05,0.289
2014/06/06,0.294
2014/06/07,0.277
2014/06/08,0.273
2014/06/09,0.276
2014/06/10,0.277
2014/06/11,0.285
2014/06/12,0.289
2014/06/13,0.287
2014/06/14,0.267
2014/06/15,0.25
2014/06/16,0.251
2014/06/17,0.254
2014/06/18,0.272
2014/06/19,0.274
2014/06/20,0.263
2014/06/21,0.247
2014/06/22,0.235
2014/06/23,0.241
2014/06/24,0.239
2014/06/25,0.246
2014/06/26,0.244
2014/06/27,0.237
2014/06/28,0.229
2014/06/29,0.227
2014/06/30,0.26
2014/07/01,0.294
2014/07/02,0.313
2014/07/03,0.314
2014/07/04,0.296
2014/07/05,0.277
2014/07/06,0.273
2014/07/07,0.279
2014/07/08,0.291
2014/07/09,0.289
2014/07/10,0.292
2014/07/11,0.288
2014/07/12,0.272
2014/07/13,0.263
2014/07/14,0.284
2014/07/15,0.292
2014/07/16,0.306
2014/07/17,0.298
2014/07/18,0.293
2014/07/19,0.278
2014/07/20,0.267
2014/07/21,0.268
2014/07/22,0.284
2014/07/23,0.288
2014/07/24,0.291
2014/07/25,0.281
2014/07/26,0.276
2014/07/27,0.265
2014/07/28,0.268
2014/07/29,0.271
2014/07/30,0.267
2014/07/31,0.273
2014/08/01,0.273
2014/08/02,0.257
2014/08/03,0.248
2014/08/04,0.273
2014/08/05,0.294
2014/08/06,0.301
2014/08/07,0.294
2014/08/08,0.291
2014/08/09,0.27
2014/08/10,0.258
2014/08/11,0.261
2014/08/12,0.267
2014/08/13,0.286
2014/08/14,0.282
2014/08/15,0.285
2014/08/16,0.296
2014/08/17,0.44
2014/08/18,0.39
2014/08/19,0.361
2014/08/20,0.342
2014/08/21,0.325
2014/08/22,0.313
2014/08/23,0.288
2014/08/24,0.278
2014/08/25,0.328
2014/08/26,0.313
2014/08/27,0.303
2014/08/28,0.287
2014/08/29,0.277
2014/08/30,0.258
2014/08/31,0.241
2014/09/01,0.261
2014/09/02,0.274
2014/09/03,0.272
2014/09/04,0.275
2014/09/05,0.282
2014/09/06,0.265
2014/09/07,0.326
2014/09/08,0.329
2014/09/09,0.343
2014/09/10,0.339
2014/09/11,0.314
2014/09/12,0.305
2014/09/13,0.281
2014/09/14,0.282
2014/09/15,0.289
2014/09/16,0.3
2014/09/17,0.291
2014/09/18,0.287
2014/09/19,0.278
2014/09/20,0.267
2014/09/21,0.257
2014/09/22,0.262
2014/09/23,0.282
2014/09/24,0.29
2014/09/25,0.294
2014/09/26,0.574
2014/09/27,0.508
2014/09/28,0.464
2014/09/29,0.437
2014/09/30,0.407
2014/10/01,0.388
2014/10/02,0.373
2014/10/03,0.362
2014/10/04,0.353
2014/10/05,0.335
2014/10/06,0.33
2014/10/07,0.347
2014/10/08,0.347
2014/10/09,0.354
2014/10/10,0.349
2014/10/11,0.334
2014/10/12,0.325
2014/10/13,0.328
2014/10/14,0.346
2014/10/15,0.343
2014/10/16,0.339
2014/10/17,0.337
2014/10/18,0.316
2014/10/19,0.316
2014/10/20,0.331
2014/10/21,0.333
2014/10/22,0.33
2014/10/23,0.332
2014/10/24,0.326
2014/10/25,0.316
2014/10/26,0.327
2014/10/27,0.33
2014/10/28,0.344
2014/10/29,0.35
2014/10/30,0.344
2014/10/31,0.326
2014/11/01,0.324
2014/11/02,0.324
2014/11/03,0.341
2014/11/04,0.339
2014/11/05,0.351
2014/11/06,0.357
2014/11/07,0.357
2014/11/08,0.338
2014/11/09,0.354
2014/11/10,0.356
2014/11/11,0.371
2014/11/12,0.381
2014/11/13,0.385
2014/11/14,0.374
2014/11/15,0.36
2014/11/16,0.347
2014/11/17,0.365
2014/11/18,0.359
2014/11/19,0.362
2014/11/20,0.368
2014/11/21,0.376
2014/11/22,0.353
2014/11/23,0.349
2014/11/24,0.35
2014/11/25,0.355
2014/11/26,0.355
2014/11/27,0.351
2014/11/28,0.342
2014/11/29,0.327
2014/11/30,0.325
2014/12/01,0.351
2014/12/02,0.357
2014/12/03,0.385
2014/12/04,0.39
2014/12/05,0.372
2014/12/06,0.361
2014/12/07,0.357
2014/12/08,0.364
2014/12/09,0.362
2014/12/10,0.359
2014/12/11,0.35
2014/12/12,0.344
2014/12/13,0.329
2014/12/14,0.332
2014/12/15,0.349
2014/12/16,0.367
2014/12/17,0.393
2014/12/18,0.401
2014/12/19,0.409
2014/12/20,0.397
2014/12/21,0.384
2014/12/22,0.373
2014/12/23,0.374
2014/12/24,0.353
2014/12/25,0.324
2014/12/26,0.369
2014/12/27,0.39
2014/12/28,0.365
2014/12/29,0.362
2014/12/30,0.36
2014/12/31,0.345
2015/01/01,0.308
2015/01/02,0.302
2015/01/03,0.3
2015/01/04,0.351
2015/01/05,0.366
2015/01/06,0.356
2015/01/07,0.358
2015/01/08,0.379
2015/01/09,0.392
2015/01/10,0.398
2015/01/11,0.386
2015/01/12,0.519
2015/01/13,0.511
2015/01/14,0.488
2015/01/15,0.48
2015/01/16,0.465
2015/01/17,0.445
2015/01/18,0.424
2015/01/19,0.418
2015/01/20,0.435
2015/01/21,0.416
2015/01/22,0.411
2015/01/23,0.418
2015/01/24,0.405
2015/01/25,0.41
2015/01/26,0.433
2015/01/27,0.419
2015/01/28,0.385
2015/01/29,0.363
2015/01/30,0.353
2015/01/31,0.34
2015/02/01,0.328
2015/02/02,0.324
2015/02/03,0.346
2015/02/04,0.338
2015/02/05,0.33
2015/02/06,0.313
2015/02/07,0.309
2015/02/08,0.321
2015/02/09,0.333
2015/02/10,0.349
2015/02/11,0.353
2015/02/12,0.37
2015/02/13,0.396
2015/02/14,0.391
2015/02/15,0.392
2015/02/16,0.391
2015/02/17,0.4
2015/02/18,0.39
2015/02/19,0.374
2015/02/20,0.376
2015/02/21,0.373
2015/02/22,0.361
2015/02/23,0.373
2015/02/24,0.391
2015/02/25,0.389
2015/02/26,0.385
2015/02/27,0.384
2015/02/28,0.383
2015/03/01,0.386
2015/03/02,0.387
2015/03/03,0.389
2015/03/04,0.395
2015/03/05,0.409
2015/03/06,0.42
2015/03/07,0.408
2015/03/08,0.39
2015/03/09,0.402
2015/03/10,0.402
2015/03/11,0.401
2015/03/12,0.407
2015/03/13,0.399
2015/03/14,0.393
2015/03/15,0.379
2015/03/16,0.393
2015/03/17,0.404
2015/03/18,0.402
2015/03/19,0.421
2015/03/20,0.434
2015/03/21,0.413
2015/03/22,0.402
2015/03/23,0.422
2015/03/24,0.396
2015/03/25,0.394
2015/03/26,0.393
2015/03/27,0.377
2015/03/28,0.367
2015/03/29,0.359
2015/03/30,0.378
2015/03/31,0.392
2015/04/01,0.421
2015/04/02,0.41
2015/04/03,0.409
2015/04/04,0.397
2015/04/05,0.398
2015/04/06,0.425
2015/04/07,0.422
2015/04/08,0.445
2015/04/09,0.475
2015/04/10,0.538
2015/04/11,0.522
2015/04/12,0.501
2015/04/13,0.486
2015/04/14,0.472
2015/04/15,0.48
2015/04/16,0.462
2015/04/17,0.462
2015/04/18,0.438
2015/04/19,0.418
2015/04/20,0.424
2015/04/21,0.418
2015/04/22,0.418
2015/04/23,0.435
2015/04/24,0.451
2015/04/25,0.935
2015/04/26,0.794
2015/04/27,0.71
2015/04/28,0.638
2015/04/29,0.611
2015/04/30,0.582
2015/05/01,0.529
2015/05/02,0.492
2015/05/03,0.456
2015/05/04,0.46
2015/05/05,0.451
2015/05/06,0.436
2015/05/07,0.44
2015/05/08,0.44
2015/05/09,0.433
2015/05/10,0.445
2015/05/11,0.443
2015/05/12,0.439
2015/05/13,0.425
2015/05/14,0.41
2015/05/15,0.41
2015/05/16,0.406
2015/05/17,0.381
2015/05/18,0.389
2015/05/19,0.412
2015/05/20,0.412
2015/05/21,0.402
2015/05/22,0.413
2015/05/23,0.423
2015/05/24,0.41
2015/05/25,0.417
2015/05/26,0.438
2015/05/27,0.444
2015/05/28,0.455
2015/05/29,0.457
2015/05/30,0.468
2015/05/31,0.615
2015/06/01,0.625
2015/06/02,0.592
2015/06/03,0.57
2015/06/04,0.547
2015/06/05,0.525
2015/06/06,0.474
2015/06/07,0.442
2015/06/08,0.442
2015/06/09,0.448
2015/06/10,0.455
2015/06/11,0.47
2015/06/12,0.481
2015/06/13,0.467
2015/06/14,0.458
2015/06/15,0.481
2015/06/16,0.53
2015/06/17,0.545
2015/06/18,0.583
2015/06/19,0.622
2015/06/20,0.581
2015/06/21,0.549
2015/06/22,0.593
2015/06/23,0.578
2015/06/24,0.538
2015/06/25,0.513
2015/06/26,0.502
2015/06/27,0.506
2015/06/28,0.488
2015/06/29,0.499
2015/06/30,0.58
2015/07/01,0.591
2015/07/02,0.601
2015/07/03,0.591
2015/07/04,0.561
2015/07/05,0.567
2015/07/06,0.621
2015/07/07,0.785
2015/07/08,0.9
2015/07/09,0.974
2015/07/10,0.971
2015/07/11,0.987
2015/07/12,1.065
2015/07/13,1.015
2015/07/14,0.963
2015/07/15,0.892
2015/07/16,0.872
2015/07/17,0.817
2015/07/18,0.902
2015/07/19,0.805
2015/07/20,0.858
2015/07/21,0.844
2015/07/22,0.81
2015/07/23,0.796
2015/07/24,0.734
2015/07/25,0.682
2015/07/26,0.658
2015/07/27,0.702
2015/07/28,0.73
2015/07/29,0.802
2015/07/30,0.853
2015/07/31,0.888
2015/08/01,0.875
2015/08/02,0.794
2015/08/03,0.767
2015/08/04,0.831
2015/08/05,0.876
2015/08/06,0.914
2015/08/07,0.867
2015/08/08,0.789
2015/08/09,0.725
2015/08/10,0.714
2015/08/11,0.696
2015/08/12,0.723
2015/08/13,0.71
2015/08/14,0.702
2015/08/15,0.676
2015/08/16,0.644
2015/08/17,0.642
2015/08/18,0.662
2015/08/19,0.651
2015/08/20,0.659
2015/08/21,0.634
2015/08/22,0.617
2015/08/23,0.616
2015/08/24,0.63
2015/08/25,0.659
2015/08/26,0.649
2015/08/27,0.66
2015/08/28,0.652
2015/08/29,0.622
2015/08/30,0.596
2015/08/31,0.622
2015/09/01,0.629
2015/09/02,0.805
2015/09/03,0.794
2015/09/04,0.755
2015/09/05,0.755
2015/09/06,0.717
2015/09/07,0.732
2015/09/08,0.736
2015/09/09,0.733
2015/09/10,0.712
2015/09/11,0.773
2015/09/12,0.793
2015/09/13,0.762
2015/09/14,0.775
2015/09/15,0.761
2015/09/16,0.753
2015/09/17,0.752
2015/09/18,0.736
2015/09/19,0.725
2015/09/20,0.709
2015/09/21,0.748
2015/09/22,0.737
2015/09/23,0.714
2015/09/24,0.708
2015/09/25,0.695
2015/09/26,0.69
2015/09/27,0.665
2015/09/28,0.681
2015/09/29,0.667
2015/09/30,0.681
2015/10/01,0.703
2015/10/02,0.714
2015/10/03,0.684
2015/10/04,0.639
2015/10/05,0.631
2015/10/06,0.654
2015/10/07,0.677
2015/10/08,0.698
2015/10/09,0.706
2015/10/10,0.684
2015/10/11,0.645
2015/10/12,0.662
2015/10/13,0.677
2015/10/14,0.686
2015/10/15,0.684
2015/10/16,0.709
2015/10/17,0.729
2015/10/18,0.704
2015/10/19,0.698
2015/10/20,0.769
2015/10/21,0.772
2015/10/22,0.777
2015/10/23,0.774
2015/10/24,0.765
2015/10/25,0.733
2015/10/26,0.711
2015/10/27,0.73
2015/10/28,0.762
2015/10/29,0.795
2015/10/30,0.782
2015/10/31,0.78
2015/11/01,0.762
2015/11/02,0.788
2015/11/03,0.81
2015/11/04,0.895
2015/11/05,0.903
2015/11/06,0.898
2015/11/07,0.842
2015/11/08,0.799
2015/11/09,0.797
2015/11/10,0.796
2015/11/11,0.763
2015/11/12,0.731
2015/11/13,0.708
2015/11/14,0.702
2015/11/15,0.67
2015/11/16,0.662
2015/11/17,0.672
2015/11/18,0.682
2015/11/19,0.699
2015/11/20,0.678
2015/11/21,0.645
2015/11/22,0.619
2015/11/23,0.62
2015/11/24,0.626
2015/11/25,0.647
2015/11/26,0.643
2015/11/27,0.681
2015/11/28,0.682
2015/11/29,0.66
2015/11/30,0.705
2015/12/01,0.715
2015/12/02,0.736
2015/12/03,0.76
2015/12/04,0.756
2015/12/05,0.743
2015/12/06,0.747
2015/12/07,0.783
2015/12/08,0.774
2015/12/09,0.8
2015/12/10,0.766
2015/12/11,0.842
2015/12/12,0.858
2015/12/13,0.875
2015/12/14,0.863
2015/12/15,0.864
2015/12/16,0.875
2015/12/17,0.897
2015/12/18,0.895
2015/12/19,0.894
2015/12/20,0.872
2015/12/21,0.927
2015/12/22,0.954
2015/12/23,0.966
2015/12/24,0.986
2015/12/25,0.921
2015/12/26,0.873
2015/12/27,0.786
2015/12/28,0.794
2015/12/29,0.792
2015/12/30,0.779
2015/12/31,0.763
2016/01/01,0.718
2016/01/02,0.753
2016/01/03,0.73
2016/01/04,0.717
2016/01/05,0.742
2016/01/06,0.77
2016/01/07,0.827
2016/01/08,0.807
2016/01/09,0.804
2016/01/10,0.762
2016/01/11,0.781
2016/01/12,0.789
2016/01/13,0.821
2016/01/14,0.853
2016/01/15,0.93
2016/01/16,0.94
2016/01/17,0.943
2016/01/18,0.934
2016/01/19,0.995
2016/01/20,1.049
2016/01/21,1.149
2016/01/22,1.116
2016/01/23,1.051
2016/01/24,1.021
2016/01/25,1.047
2016/01/26,1.076
2016/01/27,1.12
2016/01/28,1.161
2016/01/29,1.146
2016/01/30,1.066
2016/01/31,0.989
2016/02/01,1.085
2016/02/02,1.136
2016/02/03,1.099
2016/02/04,1.05
2016/02/05,1.014
2016/02/06,0.96
2016/02/07,0.94
2016/02/08,0.986
2016/02/09,0.975
2016/02/10,1.003
2016/02/11,0.981
2016/02/12,0.962
2016/02/13,0.944
2016/02/14,0.918
2016/02/15,0.963
2016/02/16,1.024
2016/02/17,1.048
2016/02/18,1.04
2016/02/19,1.093
2016/02/20,1.093
2016/02/21,1.131
2016/02/22,1.204
2016/02/23,1.254
2016/02/24,1.324
2016/02/25,1.286
2016/02/26,1.264
2016/02/27,1.199
2016/02/28,1.227
2016/02/29,1.33
2016/03/01,1.416
2016/03/02,1.636
2016/03/03,1.636
2016/03/04,1.556
2016/03/05,1.574
2016/03/06,1.442
2016/03/07,1.407
2016/03/08,1.344
2016/03/09,1.329
2016/03/10,1.259
2016/03/11,1.191
2016/03/12,1.13
2016/03/13,1.114
2016/03/14,1.103
2016/03/15,1.091
2016/03/16,1.13
2016/03/17,1.172
2016/03/18,1.191
2016/03/19,1.143
2016/03/20,1.087
2016/03/21,1.108
2016/03/22,1.116
2016/03/23,1.092
2016/03/24,1.078
2016/03/25,1.031
2016/03/26,1.005
2016/03/27,0.977
2016/03/28,1.002
2016/03/29,1.114
2016/03/30,1.143
2016/03/31,1.221
2016/04/01,1.259
2016/04/02,1.297
2016/04/03,1.276
2016/04/04,1.226
2016/04/05,1.225
2016/04/06,1.286
2016/04/07,1.282
2016/04/08,1.261
2016/04/09,1.169
2016/04/10,1.068
2016/04/11,1.124
2016/04/12,1.182
2016/04/13,1.162
2016/04/14,1.143
2016/04/15,1.174
2016/04/16,1.126
2016/04/17,1.06
2016/04/18,1.143
2016/04/19,1.144
2016/04/20,1.118
2016/04/21,1.119
2016/04/22,1.134
2016/04/23,1.079
2016/04/24,1.059
2016/04/25,1.131
2016/04/26,2.902
2016/04/27,2.529
2016/04/28,2.259
2016/04/29,2.007
2016/04/30,1.782
2016/05/01,1.557
2016/05/02,1.452
2016/05/03,1.383
2016/05/04,1.317
2016/05/05,1.27
2016/05/06,1.225
2016/05/07,1.167
2016/05/08,1.08
2016/05/09,1.045
2016/05/10,1.085
2016/05/11,1.154
2016/05/12,1.198
2016/05/13,1.208
2016/05/14,1.235
2016/05/15,1.25
2016/05/16,1.36
2016/05/17,1.428
2016/05/18,1.446
2016/05/19,1.535
2016/05/20,1.493
2016/05/21,1.517
2016/05/22,1.37
2016/05/23,1.328
2016/05/24,1.395
2016/05/25,1.473
2016/05/26,1.511
2016/05/27,1.633
2016/05/28,1.613
2016/05/29,1.532
2016/05/30,1.545
2016/05/31,1.564
2016/06/01,1.56
2016/06/02,1.587
2016/06/03,1.57
2016/06/04,1.562
2016/06/05,1.429
2016/06/06,1.375
2016/06/07,1.401
2016/06/08,1.396
2016/06/09,1.366
2016/06/10,1.386
2016/06/11,1.333
2016/06/12,1.354
2016/06/13,1.406
2016/06/14,1.567
2016/06/15,1.713
2016/06/16,1.825
2016/06/17,1.888
2016/06/18,1.855
2016/06/19,1.743
2016/06/20,1.767
2016/06/21,1.827
2016/06/22,1.968
2016/06/23,2.003
2016/06/24,2.064
2016/06/25,1.919
2016/06/26,1.806
2016/06/27,1.768
2016/06/28,1.715
2016/06/29,1.702
2016/06/30,1.686
2016/07/01,1.632
2016/07/02,1.574
2016/07/03,1.473
2016/07/04,1.465
2016/07/05,1.478
2016/07/06,1.501
2016/07/07,1.531
2016/07/08,1.538
2016/07/09,1.527
2016/07/10,1.63
2016/07/11,2
2016/07/12,2.196
2016/07/13,2.446
2016/07/14,2.625
2016/07/15,2.761
2016/07/16,2.701
2016/07/17,2.653
2016/07/18,2.763
2016/07/19,3.004
2016/07/20,3.081
2016/07/21,3.188
2016/07/22,3.363
2016/07/23,3.407
2016/07/24,3.351
2016/07/25,3.534
2016/07/26,3.703
2016/07/27,3.896
2016/07/28,3.933
2016/07/29,3.897
2016/07/30,3.981
2016/07/31,3.894
2016/08/01,3.843
2016/08/02,3.897
2016/08/03,3.803
2016/08/04,3.73
2016/08/05,3.65
2016/08/06,3.437
2016/08/07,3.452
2016/08/08,3.706
2016/08/09,3.923
2016/08/10,3.905
2016/08/11,3.951
2016/08/12,3.879
2016/08/13,3.657
2016/08/14,3.477
2016/08/15,3.511
2016/08/16,3.807
2016/08/17,4
2016/08/18,3.956
2016/08/19,3.974
2016/08/20,3.747
2016/08/21,3.417
2016/08/22,3.369
2016/08/23,3.415
2016/08/24,3.384
2016/08/25,3.495
2016/08/26,3.533
2016/08/27,3.398
2016/08/28,3.176
2016/08/29,3.218
2016/08/30,3.213
2016/08/31,3.309
2016/09/01,3.357
2016/09/02,3.246
2016/09/03,3.228
2016/09/04,2.931
2016/09/05,3.069
2016/09/06,3.163
2016/09/07,3.185
2016/09/08,3.19
2016/09/09,3.255
2016/09/10,3.085
2016/09/11,2.88
2016/09/12,2.828
2016/09/13,2.92
2016/09/14,2.965
2016/09/15,2.976
2016/09/16,3.121
2016/09/17,3.029
2016/09/18,2.983
2016/09/19,3.194
2016/09/20,3.27
2016/09/21,3.212
2016/09/22,3.269
2016/09/23,3.305
2016/09/24,3.17
2016/09/25,2.903
2016/09/26,2.945
2016/09/27,2.941
2016/09/28,3.052
2016/09/29,3.213
2016/09/30,3.338
2016/10/01,3.231
2016/10/02,3.159
2016/10/03,3.328
2016/10/04,3.365
2016/10/05,3.366
2016/10/06,3.455
2016/10/07,3.56
2016/10/08,3.445
2016/10/09,3.292
2016/10/10,3.518
2016/10/11,3.749
2016/10/12,3.727
2016/10/13,3.802
2016/10/14,3.814
2016/10/15,3.713
2016/10/16,3.64
2016/10/17,3.838
2016/10/18,3.838
2016/10/19,3.839
2016/10/20,4.145
2016/10/21,4.004
2016/10/22,3.867
2016/10/23,3.805
2016/10/24,3.94
2016/10/25,4.304
2016/10/26,4.902
2016/10/27,4.976
2016/10/28,4.769
2016/10/29,4.523
2016/10/30,4.116
2016/10/31,4.085
2016/11/01,4.114
2016/11/02,4.227
2016/11/03,4.15
2016/11/04,4.487
2016/11/05,4.331
2016/11/06,4.141
2016/11/07,4.297
2016/11/08,4.237
2016/11/09,4.268
2016/11/10,4.144
2016/11/11,3.971
2016/11/12,3.739
2016/11/13,3.657
2016/11/14,3.634
2016/11/15,3.729
2016/11/16,3.693
2016/11/17,3.842
2016/11/18,3.963
2016/11/19,3.949
2016/11/20,4.052
2016/11/21,4.335
2016/11/22,4.68
2016/11/23,4.91
2016/11/24,5.255
2016/11/25,5.636
2016/11/26,5.49
2016/11/27,5.197
2016/11/28,5.167
2016/11/29,5.162
2016/11/30,5.2
2016/12/01,5.233
2016/12/02,5.505
2016/12/03,5.253
2016/12/04,5.132
2016/12/05,5.173
2016/12/06,5.378
2016/12/07,5.212
2016/12/08,5.079
2016/12/09,5.159
2016/12/10,5.12
2016/12/11,4.635
2016/12/12,4.616
2016/12/13,4.514
2016/12/14,4.68
2016/12/15,4.998
2016/12/16,5.135
2016/12/17,4.933
2016/12/18,4.797
2016/12/19,4.903
2016/12/20,5.073
2016/12/21,5.172
2016/12/22,5.147
2016/12/23,5.117
2016/12/24,5.002
2016/12/25,4.481
2016/12/26,4.542
2016/12/27,4.621
2016/12/28,4.677
2016/12/29,4.861
2016/12/30,4.862
2016/12/31,4.712
2017/01/01,4.342
2017/01/02,4.601
2017/01/03,4.807
2017/01/04,5.901
2017/01/05,5.968
2017/01/06,5.969
2017/01/07,5.929
2017/01/08,5.495
2017/01/09,5.537
2017/01/10,5.568
2017/01/11,5.558
2017/01/12,5.338
2017/01/13,5.234
2017/01/14,4.897
2017/01/15,4.621
2017/01/16,4.635
2017/01/17,4.789
2017/01/18,4.953
2017/01/19,4.944
2017/01/20,4.771
2017/01/21,4.582
2017/01/22,4.4
2017/01/23,4.787
2017/01/24,5.376
2017/01/25,5.722
2017/01/26,5.791
2017/01/27,5.617
2017/01/28,5.729
2017/01/29,5.655
2017/01/30,5.988
2017/01/31,6.351
2017/02/01,6.28
2017/02/02,6.401
2017/02/03,6.807
2017/02/04,6.894
2017/02/05,6.774
2017/02/06,7.337
2017/02/07,7.578
2017/02/08,7.666
2017/02/09,7.655
2017/02/10,7.509
2017/02/11,7.211
2017/02/12,6.792
2017/02/13,6.668
2017/02/14,6.566
2017/02/15,6.716
2017/02/16,7.102
2017/02/17,7.347
2017/02/18,7.377
2017/02/19,7.327
2017/02/20,7.485
2017/02/21,7.807
2017/02/22,8.243
2017/02/23,8.719
2017/02/24,9.044
2017/02/25,8.882
2017/02/26,8.351
2017/02/27,8.713
2017/02/28,9.192
2017/03/01,9.723
2017/03/02,10.141
2017/03/03,10.63
2017/03/04,10.919
2017/03/05,10.827
2017/03/06,11.088
2017/03/07,11.408
2017/03/08,11.466
2017/03/09,11.436
2017/03/10,11.499
2017/03/11,11.241
2017/03/12,10.672
2017/03/13,10.719
2017/03/14,10.947
2017/03/15,11.148
2017/03/16,11.401
2017/03/17,11.37
2017/03/18,11.019
2017/03/19,10.592
2017/03/20,11.051
2017/03/21,11.361
2017/03/22,11.472
2017/03/23,11.433
2017/03/24,10.957
2017/03/25,10.686
2017/03/26,9.747
2017/03/27,9.952
2017/03/28,10.151
2017/03/29,10.362
2017/03/30,10.029
2017/03/31,10.375
2017/04/01,10.372
2017/04/02,9.876
2017/04/03,9.691
2017/04/04,10.11
2017/04/05,10.196
2017/04/06,10.34
2017/04/07,10.258
2017/04/08,9.972
2017/04/09,9.429
2017/04/10,9.497
2017/04/11,9.569
2017/04/12,9.847
2017/04/13,10.389
2017/04/14,10.777
2017/04/15,10.511
2017/04/16,9.886
2017/04/17,9.787
2017/04/18,10.033
2017/04/19,10.149
2017/04/20,10.536
2017/04/21,10.523
2017/04/22,10.156
2017/04/23,9.655
2017/04/24,9.947
2017/04/25,10.662
2017/04/26,10.927
2017/04/27,11.258
2017/04/28,11.647
2017/04/29,11.386
2017/04/30,10.928
2017/05/01,10.905
2017/05/02,11.213
2017/05/03,11.67
2017/05/04,11.943
2017/05/05,12.445
2017/05/06,12.429
2017/05/07,12.252
2017/05/08,12.273
2017/05/09,12.587
2017/05/10,12.962
2017/05/11,13.276
2017/05/12,13.542
2017/05/13,13.466
2017/05/14,13.269
2017/05/15,13.29
2017/05/16,14.276
2017/05/17,15.722
2017/05/18,16.316
2017/05/19,16.68
2017/05/20,16.468
2017/05/21,16.379
2017/05/22,16.841
2017/05/23,17.192
2017/05/24,17.826
2017/05/25,18.289
2017/05/26,18.649
2017/05/27,19.018
2017/05/28,18.507
2017/05/29,19.076
2017/05/30,19.514
2017/05/31,20.08
2017/06/01,20.343
2017/06/02,20.38
2017/06/03,19.919
2017/06/04,19.443
2017/06/05,19.291
2017/06/06,19.799
2017/06/07,20.969
2017/06/08,20.536
2017/06/09,20.265
2017/06/10,19.739
2017/06/11,18.888
2017/06/12,18.728
2017/06/13,19.394
2017/06/14,19.704
2017/06/15,19.419
2017/06/16,18.783
2017/06/17,17.754
2017/06/18,16.642
2017/06/19,16.739
2017/06/20,17.154
2017/06/21,18.095
2017/06/22,18.69
2017/06/23,17.642
2017/06/24,16.836
2017/06/25,16.255
2017/06/26,16.554
2017/06/27,17.004
2017/06/28,16.862
2017/06/29,17.284
2017/06/30,16.877
2017/07/01,15.428
2017/07/02,13.514
2017/07/03,13.078
2017/07/04,13.14
2017/07/05,12.56
2017/07/06,12.416
