Date,median_transaction_fee14trxUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,0
2011/04/15,160
2011/04/16,73.333
2011/04/17,44.444
2011/04/18,30
2011/04/19,21.333
2011/04/20,15.556
2011/04/21,11.429
2011/04/22,8.333
2011/04/23,5.926
2011/04/24,4
2011/04/25,2.424
2011/04/26,1.111
2011/04/27,0
2011/04/28,-0.952
2011/04/29,-1.778
2011/04/30,-2.5
2011/05/01,-3.137
2011/05/02,-3.704
2011/05/03,-4.211
2011/05/04,-4.667
2011/05/05,-5.079
2011/05/06,-5.455
2011/05/07,-5.797
2011/05/08,-6.111
2011/05/09,-6.4
2011/05/10,-6.667
2011/05/11,-6.914
2011/05/12,-7.143
2011/05/13,-7.356
2011/05/14,-7.556
2011/05/15,-7.742
2011/05/16,-7.917
2011/05/17,-8.081
2011/05/18,-8.235
2011/05/19,-8.381
2011/05/20,-8.519
2011/05/21,-8.649
2011/05/22,-8.772
2011/05/23,-8.889
2011/05/24,-9
2011/05/25,-9.106
2011/05/26,-9.206
2011/05/27,-9.302
2011/05/28,-9.394
2011/05/29,-9.481
2011/05/30,-9.565
2011/05/31,-9.645
2011/06/01,-9.722
2011/06/02,-9.796
2011/06/03,-9.867
2011/06/04,-9.935
2011/06/05,-10
2011/06/06,-10.063
2011/06/07,-10.123
2011/06/08,-10.182
2011/06/09,-10.238
2011/06/10,-10.292
2011/06/11,-10.345
2011/06/12,-10.395
2011/06/13,-10.444
2011/06/14,-10.492
2011/06/15,-10.538
2011/06/16,-10.582
2011/06/17,-10.625
2011/06/18,-10.667
2011/06/19,-10.707
2011/06/20,-10.746
2011/06/21,-10.784
2011/06/22,-10.821
2011/06/23,-10.857
2011/06/24,-10.892
2011/06/25,-10.926
2011/06/26,-10.959
2011/06/27,-10.991
2011/06/28,-11.022
2011/06/29,-11.053
2011/06/30,-11.082
2011/07/01,1596
2011/07/02,151.03
2011/07/03,71.765
2011/07/04,43.911
2011/07/05,29.756
2011/07/06,21.201
2011/07/07,15.476
2011/07/08,11.377
2011/07/09,8.298
2011/07/10,5.9
2011/07/11,3.981
2011/07/12,2.41
2011/07/13,1.1
2011/07/14,-0.009
2011/07/15,-0.96
2011/07/16,-1.784
2011/07/17,-2.505
2011/07/18,-3.142
2011/07/19,-3.707
2011/07/20,-4.214
2011/07/21,-4.669
2011/07/22,1.487
2011/07/23,5.253
2011/07/24,6.854
2011/07/25,7.001
2011/07/26,6.344
2011/07/27,5.317
2011/07/28,4.166
2011/07/29,3.016
2011/07/30,1.927
2011/07/31,0.923
2011/08/01,0.008
2011/08/02,-0.819
2011/08/03,-1.565
2011/08/04,-2.239
2011/08/05,-2.848
2011/08/06,-3.4
2011/08/07,-3.901
2011/08/08,-4.358
2011/08/09,-4.775
2011/08/10,-5.158
2011/08/11,-5.509
2011/08/12,-5.832
2011/08/13,-6.132
2011/08/14,-6.409
2011/08/15,-0.651
2011/08/16,9.302
2011/08/17,13.791
2011/08/18,14.314
2011/08/19,12.926
2011/08/20,10.886
2011/08/21,8.774
2011/08/22,6.813
2011/08/23,5.068
2011/08/24,3.54
2011/08/25,2.209
2011/08/26,1.048
2011/08/27,0.033
2011/08/28,-0.859
2011/08/29,-1.647
2011/08/30,-2.347
2011/08/31,-2.972
2011/09/01,-3.533
2011/09/02,-4.038
2011/09/03,-4.496
2011/09/04,-4.912
2011/09/05,-5.291
2011/09/06,-5.639
2011/09/07,-5.958
2011/09/08,-6.253
2011/09/09,-6.526
2011/09/10,-6.778
2011/09/11,-7.013
2011/09/12,-7.232
2011/09/13,-7.436
2011/09/14,-7.628
2011/09/15,-7.807
2011/09/16,-7.976
2011/09/17,-8.135
2011/09/18,-8.284
2011/09/19,-8.426
2011/09/20,-8.56
2011/09/21,-8.686
2011/09/22,-8.807
2011/09/23,-8.921
2011/09/24,-9.03
2011/09/25,-9.133
2011/09/26,-9.232
2011/09/27,-9.326
2011/09/28,-9.416
2011/09/29,-9.502
2011/09/30,-9.584
2011/10/01,-9.663
2011/10/02,-9.739
2011/10/03,-9.812
2011/10/04,-9.881
2011/10/05,-9.948
2011/10/06,-10.013
2011/10/07,-10.075
2011/10/08,-10.135
2011/10/09,-10.193
2011/10/10,-10.248
2011/10/11,-10.302
2011/10/12,-10.354
2011/10/13,-10.404
2011/10/14,-10.453
2011/10/15,-10.5
2011/10/16,-10.545
2011/10/17,-10.589
2011/10/18,-10.632
2011/10/19,-10.673
2011/10/20,-10.713
2011/10/21,-10.752
2011/10/22,-10.79
2011/10/23,-10.826
2011/10/24,-10.862
2011/10/25,-10.897
2011/10/26,-10.93
2011/10/27,-10.963
2011/10/28,-10.995
2011/10/29,-11.026
2011/10/30,-11.056
2011/10/31,-11.086
2011/11/01,-11.115
2011/11/02,-11.143
2011/11/03,-11.17
2011/11/04,-11.196
2011/11/05,-11.222
2011/11/06,-11.248
2011/11/07,-11.273
2011/11/08,-11.297
2011/11/09,-11.32
2011/11/10,-11.343
2011/11/11,-11.366
2011/11/12,-11.388
2011/11/13,-11.41
2011/11/14,-11.431
2011/11/15,-11.451
2011/11/16,-11.471
2011/11/17,-11.491
2011/11/18,-11.511
2011/11/19,-11.529
2011/11/20,-11.548
2011/11/21,-11.566
2011/11/22,-11.584
2011/11/23,-11.601
2011/11/24,-11.619
2011/11/25,-11.635
2011/11/26,-11.652
2011/11/27,-11.668
2011/11/28,-11.684
2011/11/29,-11.699
2011/11/30,-11.715
2011/12/01,-11.73
2011/12/02,-11.744
2011/12/03,-11.759
2011/12/04,-11.773
2011/12/05,-11.787
2011/12/06,-11.8
2011/12/07,-11.814
2011/12/08,-11.827
2011/12/09,-11.84
2011/12/10,-11.853
2011/12/11,-11.865
2011/12/12,-11.878
2011/12/13,-11.89
2011/12/14,-11.902
2011/12/15,-11.913
2011/12/16,-11.925
2011/12/17,-11.936
2011/12/18,-11.947
2011/12/19,-11.958
2011/12/20,-11.969
2011/12/21,-11.98
2011/12/22,-11.99
2011/12/23,-12.001
2011/12/24,-12.011
2011/12/25,-12.021
2011/12/26,-12.031
2011/12/27,-12.04
2011/12/28,-12.05
2011/12/29,-12.059
2011/12/30,-12.069
2011/12/31,-12.078
2012/01/01,-12.087
2012/01/02,-12.096
2012/01/03,-12.104
2012/01/04,-12.113
2012/01/05,-12.122
2012/01/06,-12.13
2012/01/07,-12.138
2012/01/08,-12.146
2012/01/09,-12.155
2012/01/10,-12.163
2012/01/11,-12.17
2012/01/12,-12.178
2012/01/13,-12.186
2012/01/14,-12.193
2012/01/15,-12.201
2012/01/16,-12.208
2012/01/17,-12.215
2012/01/18,-12.223
2012/01/19,-12.23
2012/01/20,-12.237
2012/01/21,-12.243
2012/01/22,-12.25
2012/01/23,-12.257
2012/01/24,-12.264
2012/01/25,-12.27
2012/01/26,-12.277
2012/01/27,-12.283
2012/01/28,-12.289
2012/01/29,-12.296
2012/01/30,-12.302
2012/01/31,-12.308
2012/02/01,-12.314
2012/02/02,-12.32
2012/02/03,-12.326
2012/02/04,-12.332
2012/02/05,-12.337
2012/02/06,-12.343
2012/02/07,-12.349
2012/02/08,-12.354
2012/02/09,-12.36
2012/02/10,-12.365
2012/02/11,-12.371
2012/02/12,-12.376
2012/02/13,-12.381
2012/02/14,48825
2012/02/15,451278
2012/02/16,257.516
2012/02/17,96.976
2012/02/18,54.848
2012/02/19,35.823
2012/02/20,25.049
2012/02/21,18.131
2012/02/22,13.318
2012/02/23,9.778
2012/02/24,7.067
2012/02/25,4.923
2012/02/26,3.187
2012/02/27,1.752
2012/02/28,0.546
2012/02/29,-0.482
2012/03/01,-1.368
2012/03/02,-2.14
2012/03/03,-2.819
2012/03/04,-3.419
2012/03/05,-3.955
2012/03/06,-4.437
2012/03/07,-4.871
2012/03/08,-5.264
2012/03/09,-5.623
2012/03/10,-5.951
2012/03/11,-6.253
2012/03/12,-6.531
2012/03/13,-6.787
2012/03/14,-7.026
2012/03/15,-7.247
2012/03/16,-7.453
2012/03/17,-7.646
2012/03/18,-7.827
2012/03/19,-7.996
2012/03/20,-8.156
2012/03/21,-8.306
2012/03/22,-8.448
2012/03/23,-8.581
2012/03/24,-8.708
2012/03/25,-8.828
2012/03/26,-8.943
2012/03/27,-9.051
2012/03/28,-9.154
2012/03/29,-9.253
2012/03/30,-9.346
2012/03/31,-9.436
2012/04/01,-9.522
2012/04/02,-9.604
2012/04/03,-9.682
2012/04/04,-9.758
2012/04/05,-9.83
2012/04/06,-9.899
2012/04/07,-9.966
2012/04/08,-10.03
2012/04/09,-10.092
2012/04/10,-10.151
2012/04/11,-10.209
2012/04/12,-10.264
2012/04/13,-10.318
2012/04/14,-10.369
2012/04/15,-10.419
2012/04/16,-10.467
2012/04/17,-10.514
2012/04/18,-10.559
2012/04/19,-10.603
2012/04/20,-10.645
2012/04/21,-10.686
2012/04/22,-10.726
2012/04/23,-10.764
2012/04/24,-10.802
2012/04/25,-10.838
2012/04/26,476.094
2012/04/27,133.559
2012/04/28,68.36
2012/04/29,42.714
2012/04/30,43.724
2012/05/01,45.148
2012/05/02,43.071
2012/05/03,38.885
2012/05/04,34.131
2012/05/05,29.635
2012/05/06,25.685
2012/05/07,22.312
2012/05/08,19.464
2012/05/09,17.053
2012/05/10,14.988
2012/05/11,13.212
2012/05/12,11.691
2012/05/13,10.379
2012/05/14,9.247
2012/05/15,8.268
2012/05/16,7.417
2012/05/17,6.675
2012/05/18,6.022
2012/05/19,5.443
2012/05/20,4.928
2012/05/21,4.465
2012/05/22,4.049
2012/05/23,3.676
2012/05/24,3.339
2012/05/25,3.036
2012/05/26,2.76
2012/05/27,2.509
2012/05/28,2.283
2012/05/29,2.077
2012/05/30,1.891
2012/05/31,1.722
2012/06/01,1.574
2012/06/02,1.442
2012/06/03,1.324
2012/06/04,1.216
2012/06/05,1.124
2012/06/06,1.048
2012/06/07,0.988
2012/06/08,0.942
2012/06/09,0.905
2012/06/10,0.868
2012/06/11,0.831
2012/06/12,0.801
2012/06/13,0.783
2012/06/14,0.776
2012/06/15,0.788
2012/06/16,0.82
2012/06/17,0.854
2012/06/18,0.882
2012/06/19,0.909
2012/06/20,0.94
2012/06/21,0.973
2012/06/22,0.999
2012/06/23,1.011
2012/06/24,1.007
2012/06/25,0.988
2012/06/26,0.959
2012/06/27,0.93
2012/06/28,0.904
2012/06/29,0.878
2012/06/30,0.853
2012/07/01,0.828
2012/07/02,0.802
2012/07/03,0.772
2012/07/04,0.734
2012/07/05,0.695
2012/07/06,0.659
2012/07/07,0.627
2012/07/08,0.601
2012/07/09,0.582
2012/07/10,0.575
2012/07/11,0.577
2012/07/12,0.594
2012/07/13,0.627
2012/07/14,0.661
2012/07/15,0.694
2012/07/16,0.74
2012/07/17,0.811
2012/07/18,0.903
2012/07/19,1
2012/07/20,1.082
2012/07/21,1.147
2012/07/22,1.192
2012/07/23,1.21
2012/07/24,1.211
2012/07/25,1.203
2012/07/26,1.191
2012/07/27,1.176
2012/07/28,1.156
2012/07/29,1.128
2012/07/30,1.097
2012/07/31,1.072
2012/08/01,1.056
2012/08/02,1.063
2012/08/03,1.102
2012/08/04,1.162
2012/08/05,1.227
2012/08/06,1.284
2012/08/07,1.334
2012/08/08,1.375
2012/08/09,1.402
2012/08/10,1.422
2012/08/11,1.437
2012/08/12,1.446
2012/08/13,1.452
2012/08/14,1.46
2012/08/15,1.479
2012/08/16,1.517
2012/08/17,1.536
2012/08/18,1.519
2012/08/19,1.428
2012/08/20,1.277
2012/08/21,1.114
2012/08/22,0.949
2012/08/23,0.788
2012/08/24,0.648
2012/08/25,0.53
2012/08/26,0.433
2012/08/27,0.356
2012/08/28,0.299
2012/08/29,0.256
2012/08/30,0.222
2012/08/31,0.186
2012/09/01,0.142
2012/09/02,0.095
2012/09/03,0.054
2012/09/04,0.021
2012/09/05,0
2012/09/06,-0.003
2012/09/07,0.006
2012/09/08,0.021
2012/09/09,0.039
2012/09/10,0.059
2012/09/11,0.083
2012/09/12,0.109
2012/09/13,0.136
2012/09/14,0.167
2012/09/15,0.202
2012/09/16,0.239
2012/09/17,0.276
2012/09/18,0.316
2012/09/19,0.361
2012/09/20,0.407
2012/09/21,0.449
2012/09/22,0.482
2012/09/23,0.505
2012/09/24,0.519
2012/09/25,0.523
2012/09/26,0.523
2012/09/27,0.52
2012/09/28,0.515
2012/09/29,0.508
2012/09/30,0.498
2012/10/01,0.487
2012/10/02,0.478
2012/10/03,0.476
2012/10/04,0.476
2012/10/05,0.474
2012/10/06,0.468
2012/10/07,0.448
2012/10/08,0.413
2012/10/09,0.369
2012/10/10,0.324
2012/10/11,0.281
2012/10/12,0.241
2012/10/13,0.201
2012/10/14,0.16
2012/10/15,0.119
2012/10/16,0.082
2012/10/17,0.049
2012/10/18,0.02
2012/10/19,-0.005
2012/10/20,-0.028
2012/10/21,-0.049
2012/10/22,-0.069
2012/10/23,-0.086
2012/10/24,-0.102
2012/10/25,-0.123
2012/10/26,-0.161
2012/10/27,-0.213
2012/10/28,-0.268
2012/10/29,-0.317
2012/10/30,-0.357
2012/10/31,-0.384
2012/11/01,-0.403
2012/11/02,-0.21
2012/11/03,-0.098
2012/11/04,-0.041
2012/11/05,-0.021
2012/11/06,-0.027
2012/11/07,-0.045
2012/11/08,-0.072
2012/11/09,-0.104
2012/11/10,-0.137
2012/11/11,-0.168
2012/11/12,-0.196
2012/11/13,-0.219
2012/11/14,-0.237
2012/11/15,-0.248
2012/11/16,-0.246
2012/11/17,-0.228
2012/11/18,-0.201
2012/11/19,-0.169
2012/11/20,-0.136
2012/11/21,-0.101
2012/11/22,-0.061
2012/11/23,-0.013
2012/11/24,0.038
2012/11/25,0.091
2012/11/26,0.139
2012/11/27,0.179
2012/11/28,0.212
2012/11/29,0.241
2012/11/30,0.268
2012/12/01,0.293
2012/12/02,0.313
2012/12/03,0.329
2012/12/04,0.351
2012/12/05,0.381
2012/12/06,0.412
2012/12/07,0.443
2012/12/08,0.472
2012/12/09,0.497
2012/12/10,0.781
2012/12/11,0.95
2012/12/12,1.038
2012/12/13,1.066
2012/12/14,1.051
2012/12/15,1.005
2012/12/16,0.937
2012/12/17,0.853
2012/12/18,0.763
2012/12/19,0.674
2012/12/20,0.591
2012/12/21,0.515
2012/12/22,0.443
2012/12/23,0.375
2012/12/24,0.313
2012/12/25,0.257
2012/12/26,0.207
2012/12/27,0.163
2012/12/28,0.126
2012/12/29,0.094
2012/12/30,0.067
2012/12/31,0.044
2013/01/01,0.025
2013/01/02,0.004
2013/01/03,-0.015
2013/01/04,-0.033
2013/01/05,-0.05
2013/01/06,-0.066
2013/01/07,-0.079
2013/01/08,-0.087
2013/01/09,-0.086
2013/01/10,-0.077
2013/01/11,-0.058
2013/01/12,-0.035
2013/01/13,-0.01
2013/01/14,0.015
2013/01/15,0.039
2013/01/16,0.066
2013/01/17,0.104
2013/01/18,0.155
2013/01/19,0.211
2013/01/20,0.268
2013/01/21,0.331
2013/01/22,0.407
2013/01/23,0.493
2013/01/24,0.578
2013/01/25,0.655
2013/01/26,0.726
2013/01/27,0.789
2013/01/28,0.848
2013/01/29,0.914
2013/01/30,0.984
2013/01/31,1.062
2013/02/01,1.145
2013/02/02,1.22
2013/02/03,1.282
2013/02/04,1.33
2013/02/05,1.361
2013/02/06,1.382
2013/02/07,1.402
2013/02/08,1.428
2013/02/09,1.462
2013/02/10,1.502
2013/02/11,1.544
2013/02/12,1.586
2013/02/13,1.622
2013/02/14,1.659
2013/02/15,1.705
2013/02/16,1.75
2013/02/17,1.786
2013/02/18,1.808
2013/02/19,1.828
2013/02/20,1.856
2013/02/21,1.883
2013/02/22,1.902
2013/02/23,1.906
2013/02/24,1.891
2013/02/25,1.86
2013/02/26,1.819
2013/02/27,1.776
2013/02/28,1.744
2013/03/01,1.735
2013/03/02,1.734
2013/03/03,1.725
2013/03/04,2.04
2013/03/05,2.236
2013/03/06,2.359
2013/03/07,2.431
2013/03/08,2.47
2013/03/09,2.493
2013/03/10,2.885
2013/03/11,3.463
2013/03/12,3.714
2013/03/13,3.729
2013/03/14,3.598
2013/03/15,3.413
2013/03/16,3.171
2013/03/17,2.9
2013/03/18,2.637
2013/03/19,2.419
2013/03/20,2.273
2013/03/21,2.209
2013/03/22,2.201
2013/03/23,2.207
2013/03/24,2.22
2013/03/25,2.252
2013/03/26,2.3
2013/03/27,2.385
2013/03/28,2.511
2013/03/29,2.648
2013/03/30,2.775
2013/03/31,2.883
2013/04/01,2.987
2013/04/02,3.127
2013/04/03,3.319
2013/04/04,3.525
2013/04/05,3.728
2013/04/06,3.916
2013/04/07,4.092
2013/04/08,4.304
2013/04/09,4.608
2013/04/10,4.852
2013/04/11,4.812
2013/04/12,4.527
2013/04/13,4.132
2013/04/14,3.671
2013/04/15,3.181
2013/04/16,2.666
2013/04/17,2.168
2013/04/18,1.745
2013/04/19,1.416
2013/04/20,1.177
2013/04/21,1.002
2013/04/22,0.872
2013/04/23,0.792
2013/04/24,0.779
2013/04/25,0.817
2013/04/26,0.867
2013/04/27,0.905
2013/04/28,0.926
2013/04/29,0.946
2013/04/30,0.971
2013/05/01,0.972
2013/05/02,0.928
2013/05/03,0.836
2013/05/04,0.721
2013/05/05,0.616
2013/05/06,0.518
2013/05/07,0.423
2013/05/08,0.333
2013/05/09,0.247
2013/05/10,0.171
2013/05/11,0.11
2013/05/12,0.29
2013/05/13,0.386
2013/05/14,0.415
2013/05/15,0.39
2013/05/16,0.335
2013/05/17,0.271
2013/05/18,0.207
2013/05/19,0.147
2013/05/20,0.092
2013/05/21,0.048
2013/05/22,0.015
2013/05/23,-0.006
2013/05/24,-0.004
2013/05/25,0.017
2013/05/26,0.052
2013/05/27,0.094
2013/05/28,0.133
2013/05/29,0.168
2013/05/30,0.201
2013/05/31,0.229
2013/06/01,0.257
2013/06/02,0.272
2013/06/03,0.271
2013/06/04,0.257
2013/06/05,0.236
2013/06/06,0.208
2013/06/07,0.17
2013/06/08,0.117
2013/06/09,0.047
2013/06/10,-0.033
2013/06/11,-0.112
2013/06/12,-0.183
2013/06/13,-0.247
2013/06/14,-0.311
2013/06/15,-0.377
2013/06/16,-0.441
2013/06/17,-0.497
2013/06/18,-0.541
2013/06/19,-0.569
2013/06/20,-0.584
2013/06/21,-0.587
2013/06/22,-0.586
2013/06/23,-0.585
2013/06/24,-0.59
2013/06/25,-0.599
2013/06/26,-0.609
2013/06/27,-0.619
2013/06/28,-0.638
2013/06/29,-0.667
2013/06/30,-0.699
2013/07/01,-0.739
2013/07/02,-0.786
2013/07/03,-0.839
2013/07/04,-0.898
2013/07/05,-0.97
2013/07/06,-1.061
2013/07/07,-1.152
2013/07/08,-1.228
2013/07/09,-1.291
2013/07/10,-1.332
2013/07/11,-1.342
2013/07/12,-1.318
2013/07/13,-1.263
2013/07/14,-1.185
2013/07/15,-1.09
2013/07/16,-0.983
2013/07/17,-0.874
2013/07/18,-0.772
2013/07/19,-0.685
2013/07/20,-0.61
2013/07/21,-0.546
2013/07/22,-0.489
2013/07/23,-0.436
2013/07/24,-0.384
2013/07/25,-0.33
2013/07/26,-0.273
2013/07/27,-0.218
2013/07/28,-0.167
2013/07/29,-0.112
2013/07/30,-0.053
2013/07/31,0.015
2013/08/01,0.085
2013/08/02,0.151
2013/08/03,0.21
2013/08/04,0.26
2013/08/05,0.302
2013/08/06,0.34
2013/08/07,0.375
2013/08/08,0.401
2013/08/09,0.413
2013/08/10,0.413
2013/08/11,0.404
2013/08/12,0.39
2013/08/13,0.376
2013/08/14,0.365
2013/08/15,0.357
2013/08/16,0.349
2013/08/17,0.342
2013/08/18,0.336
2013/08/19,0.331
2013/08/20,0.336
2013/08/21,0.356
2013/08/22,0.388
2013/08/23,0.424
2013/08/24,0.458
2013/08/25,0.492
2013/08/26,0.526
2013/08/27,0.564
2013/08/28,0.61
2013/08/29,0.659
2013/08/30,0.71
2013/08/31,0.768
2013/09/01,0.831
2013/09/02,0.893
2013/09/03,0.947
2013/09/04,0.981
2013/09/05,0.988
2013/09/06,0.971
2013/09/07,0.937
2013/09/08,0.895
2013/09/09,0.85
2013/09/10,0.809
2013/09/11,0.774
2013/09/12,0.747
2013/09/13,0.725
2013/09/14,0.706
2013/09/15,0.686
2013/09/16,0.666
2013/09/17,0.646
2013/09/18,0.627
2013/09/19,0.603
2013/09/20,0.572
2013/09/21,0.537
2013/09/22,0.5
2013/09/23,0.463
2013/09/24,0.427
2013/09/25,0.393
2013/09/26,0.362
2013/09/27,0.334
2013/09/28,0.31
2013/09/29,0.289
2013/09/30,0.269
2013/10/01,0.252
2013/10/02,0.215
2013/10/03,0.159
2013/10/04,0.109
2013/10/05,0.07
2013/10/06,0.04
2013/10/07,0.019
2013/10/08,0.008
2013/10/09,0.005
2013/10/10,0.01
2013/10/11,0.02
2013/10/12,0.033
2013/10/13,0.054
2013/10/14,0.083
2013/10/15,0.127
2013/10/16,0.18
2013/10/17,0.241
2013/10/18,0.2
2013/10/19,0.228
2013/10/20,0.304
2013/10/21,0.422
2013/10/22,0.588
2013/10/23,0.797
2013/10/24,0.728
2013/10/25,0.478
2013/10/26,0.123
2013/10/27,-0.283
2013/10/28,-0.7
2013/10/29,-1.108
2013/10/30,-1.493
2013/10/31,-1.772
2013/11/01,-2.044
2013/11/02,-2.301
2013/11/03,-2.537
2013/11/04,-2.743
2013/11/05,-2.913
2013/11/06,-3.042
2013/11/07,-3.122
2013/11/08,-3.149
2013/11/09,-3.115
2013/11/10,-3.055
2013/11/11,-2.961
2013/11/12,-2.83
2013/11/13,-2.652
2013/11/14,-2.424
2013/11/15,-2.157
2013/11/16,-1.865
2013/11/17,-1.541
2013/11/18,-1.145
2013/11/19,-0.682
2013/11/20,-0.264
2013/11/21,0.169
2013/11/22,0.635
2013/11/23,1.163
2013/11/24,1.638
2013/11/25,2.054
2013/11/26,2.44
2013/11/27,2.825
2013/11/28,3.192
2013/11/29,3.531
2013/11/30,3.846
2013/12/01,4.032
2013/12/02,4.111
2013/12/03,4.135
2013/12/04,4.132
2013/12/05,4.074
2013/12/06,3.94
2013/12/07,3.678
2013/12/08,3.354
2013/12/09,3.054
2013/12/10,2.798
2013/12/11,2.565
2013/12/12,2.341
2013/12/13,2.133
2013/12/14,1.937
2013/12/15,1.748
2013/12/16,1.548
2013/12/17,1.318
2013/12/18,1.041
2013/12/19,0.767
2013/12/20,0.52
2013/12/21,0.287
2013/12/22,0.079
2013/12/23,-0.099
2013/12/24,-0.243
2013/12/25,-0.338
2013/12/26,-0.397
2013/12/27,-0.422
2013/12/28,-0.428
2013/12/29,-0.423
2013/12/30,-0.399
2013/12/31,-0.365
2014/01/01,-0.32
2014/01/02,-0.267
2014/01/03,-0.205
2014/01/04,-0.128
2014/01/05,-0.031
2014/01/06,0.102
2014/01/07,0.236
2014/01/08,0.342
2014/01/09,0.424
2014/01/10,0.484
2014/01/11,0.541
2014/01/12,0.591
2014/01/13,0.615
2014/01/14,0.621
2014/01/15,0.617
