Date,transactionvalue90momUSD
2010/11/07,68.564
2010/11/08,278.681
2010/11/09,21.538
2010/11/10,30.417
2010/11/11,19.414
2010/11/12,26.805
2010/11/13,27.721
2010/11/14,13.8
2010/11/15,4.065
2010/11/16,3.357
2010/11/17,28.094
2010/11/18,5.133
2010/11/19,-5.91
2010/11/20,0.948
2010/11/21,0.317
2010/11/22,22.033
2010/11/23,32.487
2010/11/24,0.282
2010/11/25,-3.44
2010/11/26,15.936
2010/11/27,13.349
2010/11/28,12.064
2010/11/29,13.792
2010/11/30,24.103
2010/12/01,16.76
2010/12/02,26.456
2010/12/03,11.221
2010/12/04,8.515
2010/12/05,-6.781
2010/12/06,40.333
2010/12/07,29.144
2010/12/08,7.127
2010/12/09,16.206
2010/12/10,12.325
2010/12/11,28.25
2010/12/12,-0.78
2010/12/13,56.428
2010/12/14,36.654
2010/12/15,37.692
2010/12/16,26.433
2010/12/17,26.828
2010/12/18,31.913
2010/12/19,37.866
2010/12/20,20.464
2010/12/21,36.25
2010/12/22,18.936
2010/12/23,27.783
2010/12/24,24.829
2010/12/25,40.682
2010/12/26,27.438
2010/12/27,34.588
2010/12/28,17.325
2010/12/29,54.642
2010/12/30,26.011
2010/12/31,-12.653
2011/01/01,12.506
2011/01/02,-59.34
2011/01/03,-14.53
2011/01/04,-6.343
2011/01/05,-13.277
2011/01/06,-18.697
2011/01/07,-23.812
2011/01/08,-17.937
2011/01/09,-4.808
2011/01/10,-0.615
2011/01/11,-5.904
2011/01/12,-33.62
2011/01/13,-15.623
2011/01/14,-20.924
2011/01/15,-0.908
2011/01/16,-11.214
2011/01/17,-2.433
2011/01/18,14.609
2011/01/19,-14.047
2011/01/20,-2.79
2011/01/21,12.266
2011/01/22,-0.239
2011/01/23,-7.765
2011/01/24,-27.106
2011/01/25,-34.693
2011/01/26,-41.963
2011/01/27,477.176
2011/01/28,-8.043
2011/01/29,-18.669
2011/01/30,46.296
2011/01/31,25.747
2011/02/01,43.185
2011/02/02,-7.745
2011/02/03,36.47
2011/02/04,-62.048
2011/02/05,-7.003
2011/02/06,-207.661
2011/02/07,125.264
2011/02/08,38.07
2011/02/09,80.346
2011/02/10,80.774
2011/02/11,78.37
2011/02/12,48.357
2011/02/13,45.377
2011/02/14,58.263
2011/02/15,11.127
2011/02/16,21.039
2011/02/17,41.836
2011/02/18,50.983
2011/02/19,96.663
2011/02/20,74.461
2011/02/21,61.596
2011/02/22,133.291
2011/02/23,140.931
2011/02/24,81.511
2011/02/25,64.717
2011/02/26,64.201
2011/02/27,57.823
2011/02/28,34.705
2011/03/01,313.556
2011/03/02,1096
2011/03/03,48.096
2011/03/04,102.32
2011/03/05,46.855
2011/03/06,37.232
2011/03/07,62.057
2011/03/08,53.386
2011/03/09,95.774
2011/03/10,168.777
2011/03/11,85.056
2011/03/12,31.691
2011/03/13,6.97
2011/03/14,27.857
2011/03/15,-5.005
2011/03/16,2.749
2011/03/17,6.431
2011/03/18,19.175
2011/03/19,-14.623
2011/03/20,3.051
2011/03/21,-20.717
2011/03/22,40.75
2011/03/23,16.042
2011/03/24,70.51
2011/03/25,80.714
2011/03/26,52.353
2011/03/27,3.706
2011/03/28,14.125
2011/03/29,-29.458
2011/03/30,22.852
2011/03/31,19.436
2011/04/01,13.73
2011/04/02,17.415
2011/04/03,17.671
2011/04/04,33.216
2011/04/05,28.504
2011/04/06,20.57
2011/04/07,32.416
2011/04/08,41.466
2011/04/09,50.353
2011/04/10,15.904
2011/04/11,8.709
2011/04/12,38.138
2011/04/13,36.757
2011/04/14,24.833
2011/04/15,26.533
2011/04/16,134.914
2011/04/17,596.404
2011/04/18,6.191
2011/04/19,848.212
2011/04/20,1853
2011/04/21,243.958
2011/04/22,77.578
2011/04/23,78.26
2011/04/24,54.222
2011/04/25,34.77
2011/04/26,59.939
2011/04/27,-411.782
2011/04/28,81.789
2011/04/29,537.206
2011/04/30,220.863
2011/05/01,66.376
2011/05/02,46.686
2011/05/03,121.069
2011/05/04,285.046
2011/05/05,111.803
2011/05/06,215.994
2011/05/07,124.616
2011/05/08,531.097
2011/05/09,95.255
2011/05/10,762.3
2011/05/11,212.2
2011/05/12,254.993
2011/05/13,736.764
2011/05/14,3041
2011/05/15,509.769
2011/05/16,436.995
2011/05/17,334.23
2011/05/18,184.789
2011/05/19,207.477
2011/05/20,346.3
2011/05/21,685.03
2011/05/22,970.205
2011/05/23,415.897
2011/05/24,296.383
2011/05/25,384.029
2011/05/26,424.991
2011/05/27,871.388
2011/05/28,300.809
2011/05/29,403.742
2011/05/30,97.95
2011/05/31,-722.527
2011/06/01,314.101
2011/06/02,362.588
2011/06/03,845.513
2011/06/04,810.273
2011/06/05,1055
2011/06/06,1436
2011/06/07,1118
2011/06/08,1603
2011/06/09,1747
2011/06/10,2114
2011/06/11,2545
2011/06/12,2377
2011/06/13,2126
2011/06/14,2079
2011/06/15,6463
2011/06/16,12485
2011/06/17,2238
2011/06/18,1763
2011/06/19,6813
2011/06/20,1946
2011/06/21,5754
2011/06/22,1852
2011/06/23,2523
2011/06/24,7349
2011/06/25,18749
2011/06/26,6840
2011/06/27,2609
2011/06/28,10734
2011/06/29,4640
2011/06/30,2520
2011/07/01,1604
2011/07/02,1627
2011/07/03,1006
2011/07/04,2027
2011/07/05,574.601
2011/07/06,699.632
2011/07/07,693.143
2011/07/08,459.334
2011/07/09,3757
2011/07/10,4197
2011/07/11,1338
2011/07/12,1782
2011/07/13,2121
2011/07/14,3038
2011/07/15,875.381
2011/07/16,1313
2011/07/17,853.675
2011/07/18,4031
2011/07/19,2194
2011/07/20,579.876
2011/07/21,2132
2011/07/22,2245
2011/07/23,1038
2011/07/24,851.381
2011/07/25,2031
2011/07/26,1868
2011/07/27,2106
2011/07/28,5161
2011/07/29,981.506
2011/07/30,572.331
2011/07/31,864.784
2011/08/01,660.955
2011/08/02,223.03
2011/08/03,407.414
2011/08/04,94.889
2011/08/05,485.684
2011/08/06,-234.205
2011/08/07,225.527
2011/08/08,254.569
2011/08/09,2071
2011/08/10,1000
2011/08/11,-185.482
2011/08/12,-2654
2011/08/13,-175.402
2011/08/14,147.647
2011/08/15,71.674
2011/08/16,185.946
2011/08/17,194.391
2011/08/18,142.194
2011/08/19,35.81
2011/08/20,-706.219
2011/08/21,-191.367
2011/08/22,-51.964
2011/08/23,175.484
2011/08/24,322.56
2011/08/25,-421.297
2011/08/26,-44.4
2011/08/27,3099
2011/08/28,-145.17
2011/08/29,-140.858
2011/08/30,-110.639
2011/08/31,-193.054
2011/09/01,-527.938
2011/09/02,-587.338
2011/09/03,-825.604
2011/09/04,490.151
2011/09/05,1298
2011/09/06,1123
2011/09/07,-1240
2011/09/08,-1752
2011/09/09,-2299
2011/09/10,-2230
2011/09/11,-1327
2011/09/12,-1553
2011/09/13,-6184
2011/09/14,-12272
2011/09/15,-2032
2011/09/16,-1268
2011/09/17,-6527
2011/09/18,-1775
2011/09/19,-5537
2011/09/20,-1705
2011/09/21,-2351
2011/09/22,-7158
2011/09/23,-18504
2011/09/24,-6660
2011/09/25,-2369
2011/09/26,-10538
2011/09/27,-4352
2011/09/28,-2277
2011/09/29,-1366
2011/09/30,-1421
2011/10/01,-660.41
2011/10/02,-1751
2011/10/03,-299.57
2011/10/04,-393.59
2011/10/05,-406.662
2011/10/06,-90.139
2011/10/07,-3494
2011/10/08,-4017
2011/10/09,-1171
2011/10/10,-1632
2011/10/11,-1949
2011/10/12,-2873
2011/10/13,-790.754
2011/10/14,-1757
2011/10/15,-638.262
2011/10/16,-4710
2011/10/17,-3813
2011/10/18,-672.727
2011/10/19,-2093
2011/10/20,-2211
2011/10/21,-849.772
2011/10/22,-595.962
2011/10/23,-1803
2011/10/24,-1793
2011/10/25,-2016
2011/10/26,-5498
2011/10/27,-959.206
2011/10/28,-433.94
2011/10/29,-724.677
2011/10/30,-730.148
2011/10/31,-325.897
2011/11/01,-266.708
2011/11/02,-169.979
2011/11/03,-509.296
2011/11/04,-263.441
2011/11/05,-246.065
2011/11/06,-990.058
2011/11/07,-2251
2011/11/08,-803.794
2011/11/09,-169.716
2011/11/10,-289.415
2011/11/11,-228.783
2011/11/12,-473.505
2011/11/13,-300.511
2011/11/14,-259.679
2011/11/15,-326.271
2011/11/16,230.303
2011/11/17,769.54
2011/11/18,1754
2011/11/19,1478
2011/11/20,269.985
2011/11/21,135.502
2011/11/22,680.577
2011/11/23,121.663
2011/11/24,383.002
2011/11/25,-3079
2011/11/26,539.756
2011/11/27,613.464
2011/11/28,1430
2011/11/29,1320
2011/11/30,2368
2011/12/01,703.818
2011/12/02,2356
2011/12/03,-158.308
2011/12/04,-994.275
2011/12/05,-1555
2011/12/06,1930
2011/12/07,2338
2011/12/08,2038
2011/12/09,852.012
2011/12/10,-242.026
2011/12/11,-50.412
2011/12/12,163.382
2011/12/13,-65.796
2011/12/14,4.126
2011/12/15,-227.33
2011/12/16,-9.345
2011/12/17,-13.327
2011/12/18,-39.054
2011/12/19,28.007
2011/12/20,14.699
2011/12/21,126.893
2011/12/22,-7.835
2011/12/23,-34.436
2011/12/24,-11.932
2011/12/25,-21.76
2011/12/26,168.826
2011/12/27,235.887
2011/12/28,-52.54
2011/12/29,161.409
2011/12/30,-159.195
2011/12/31,-86.255
2012/01/01,29.337
2012/01/02,-108.556
2012/01/03,-111.121
2012/01/04,-71.065
2012/01/05,312.627
2012/01/06,407.118
2012/01/07,133.41
2012/01/08,163.133
2012/01/09,262.285
2012/01/10,152.431
2012/01/11,112.809
2012/01/12,186.121
2012/01/13,124.405
2012/01/14,137.229
2012/01/15,38.78
2012/01/16,247.552
2012/01/17,256.645
2012/01/18,175.563
2012/01/19,86.655
2012/01/20,22.649
2012/01/21,-17.131
2012/01/22,142.913
2012/01/23,101.32
2012/01/24,106.354
2012/01/25,1.291
2012/01/26,77.213
2012/01/27,35.055
2012/01/28,86.145
2012/01/29,52.627
2012/01/30,-8.073
2012/01/31,53.123
2012/02/01,203.535
2012/02/02,124.412
2012/02/03,177.287
2012/02/04,161.846
2012/02/05,146.747
2012/02/06,-273.577
2012/02/07,-203.103
2012/02/08,85.305
2012/02/09,31.514
2012/02/10,65.096
2012/02/11,201.431
2012/02/12,97.89
2012/02/13,153.323
2012/02/14,-129.352
2012/02/15,-960.778
2012/02/16,-1396
2012/02/17,-1217
2012/02/18,-198.011
2012/02/19,-515.186
2012/02/20,-1213
2012/02/21,-389.512
2012/02/22,-245.508
2012/02/23,-83.494
2012/02/24,-412.802
2012/02/25,-556.094
2012/02/26,-1417
2012/02/27,-1357
2012/02/28,-2472
2012/02/29,-769.773
2012/03/01,-2207
2012/03/02,-1482
2012/03/03,-1193
2012/03/04,-868.824
2012/03/05,-2291
2012/03/06,-2470
2012/03/07,-2072
2012/03/08,-681.697
2012/03/09,-150.778
2012/03/10,-169.814
2012/03/11,-86.704
2012/03/12,270.409
2012/03/13,122.165
2012/03/14,174.76
2012/03/15,119.049
2012/03/16,157.266
2012/03/17,128.88
2012/03/18,48.567
2012/03/19,26.061
2012/03/20,-56.338
2012/03/21,64.167
2012/03/22,361.147
2012/03/23,423.436
2012/03/24,366.298
2012/03/25,-199.436
2012/03/26,-152.475
2012/03/27,173.91
2012/03/28,50.852
2012/03/29,531.216
2012/03/30,464.785
2012/03/31,350.833
2012/04/01,290.252
2012/04/02,295.708
2012/04/03,165.611
2012/04/04,-86.457
2012/04/05,35.994
2012/04/06,76.369
2012/04/07,-109.684
2012/04/08,522.615
2012/04/09,826.684
2012/04/10,111.896
2012/04/11,575.061
2012/04/12,371.397
2012/04/13,253.497
2012/04/14,317.977
2012/04/15,437.339
2012/04/16,535.982
2012/04/17,400.624
2012/04/18,255.76
2012/04/19,107.08
2012/04/20,1510
2012/04/21,586.362
2012/04/22,488.983
2012/04/23,227.827
2012/04/24,173.568
2012/04/25,335.297
2012/04/26,640.188
2012/04/27,807.894
2012/04/28,304.639
2012/04/29,339.548
2012/04/30,306.432
2012/05/01,145.016
2012/05/02,230.257
2012/05/03,117.466
2012/05/04,110.855
2012/05/05,177.482
2012/05/06,7.981
2012/05/07,354.767
2012/05/08,869.759
2012/05/09,481.637
2012/05/10,282.545
2012/05/11,56.742
2012/05/12,610.648
2012/05/13,219.174
2012/05/14,-285.676
2012/05/15,215.241
2012/05/16,241.833
2012/05/17,417.262
2012/05/18,-70.15
2012/05/19,-103.539
2012/05/20,30.972
2012/05/21,353.963
2012/05/22,409.817
2012/05/23,-68.074
2012/05/24,-200.257
2012/05/25,108.741
2012/05/26,776.158
2012/05/27,119.147
2012/05/28,95.1
2012/05/29,307.235
2012/05/30,6.956
2012/05/31,821.624
2012/06/01,229.942
2012/06/02,329.505
2012/06/03,5.532
2012/06/04,250.985
2012/06/05,266.438
2012/06/06,468.599
2012/06/07,361.073
2012/06/08,934.037
2012/06/09,-161.449
2012/06/10,-32.324
2012/06/11,153.77
2012/06/12,331.683
2012/06/13,-166.379
2012/06/14,77.314
2012/06/15,38.951
2012/06/16,257.299
2012/06/17,-135.8
2012/06/18,57.308
2012/06/19,26.29
2012/06/20,-194.779
2012/06/21,-424.185
2012/06/22,40.389
2012/06/23,568.295
2012/06/24,174.511
2012/06/25,-2.336
2012/06/26,-91.664
2012/06/27,-342.706
2012/06/28,172.083
2012/06/29,39.941
2012/06/30,-127.668
2012/07/01,-62.726
2012/07/02,-209.755
2012/07/03,-107.715
2012/07/04,-20.983
2012/07/05,180.892
2012/07/06,112.227
2012/07/07,76.26
2012/07/08,-926.555
2012/07/09,112.297
2012/07/10,-500.641
2012/07/11,-496.224
2012/07/12,-154.637
2012/07/13,161.698
2012/07/14,-37.851
2012/07/15,-540.29
2012/07/16,-178.656
2012/07/17,12.455
2012/07/18,-7.968
2012/07/19,-1454
2012/07/20,-515.497
2012/07/21,-183.126
2012/07/22,-133.299
2012/07/23,70.56
2012/07/24,-161.798
2012/07/25,-614.207
2012/07/26,-370.711
2012/07/27,113.564
2012/07/28,-188.738
2012/07/29,-292.977
2012/07/30,-276.181
2012/07/31,115.473
2012/08/01,260.535
2012/08/02,135.775
2012/08/03,86.337
2012/08/04,236.575
2012/08/05,41.149
2012/08/06,-502.67
2012/08/07,39.473
2012/08/08,-45.64
2012/08/09,140.245
2012/08/10,-197.063
2012/08/11,40.405
2012/08/12,133.44
2012/08/13,-391.366
2012/08/14,-430.693
2012/08/15,-610.135
2012/08/16,205.093
2012/08/17,678.938
2012/08/18,350.121
2012/08/19,953.778
2012/08/20,1540
2012/08/21,952.819
2012/08/22,1801
2012/08/23,1946
2012/08/24,2487
2012/08/25,997.731
2012/08/26,827.857
2012/08/27,1508
2012/08/28,2012
2012/08/29,3518
2012/08/30,3108
2012/08/31,1498
2012/09/01,1887
2012/09/02,1263
2012/09/03,458.825
2012/09/04,840.053
2012/09/05,1604
2012/09/06,4387
2012/09/07,5865
2012/09/08,2245
2012/09/09,849.34
2012/09/10,5429
2012/09/11,5698
2012/09/12,3915
2012/09/13,8397
2012/09/14,5193
2012/09/15,2780
2012/09/16,5417
2012/09/17,5967
2012/09/18,4432
2012/09/19,11792
2012/09/20,5685
2012/09/21,9689
2012/09/22,7736
2012/09/23,3008
2012/09/24,3006
2012/09/25,469.355
2012/09/26,-213.276
2012/09/27,-132.65
2012/09/28,565.131
2012/09/29,206.466
2012/09/30,543.463
2012/10/01,392.647
2012/10/02,132.79
2012/10/03,-7.481
2012/10/04,86.661
2012/10/05,-160.945
2012/10/06,495.587
2012/10/07,39.298
2012/10/08,109.133
2012/10/09,188.714
2012/10/10,-90.57
2012/10/11,-231.671
2012/10/12,275.653
2012/10/13,584.657
2012/10/14,51.841
2012/10/15,-296.897
2012/10/16,502.738
2012/10/17,882.304
2012/10/18,1037
2012/10/19,657.017
2012/10/20,613.444
2012/10/21,113.331
2012/10/22,87.743
2012/10/23,627.067
2012/10/24,20.503
2012/10/25,-104.915
2012/10/26,55.796
2012/10/27,769.653
2012/10/28,293.35
2012/10/29,-159.745
2012/10/30,752.716
2012/10/31,964.12
2012/11/01,646.998
2012/11/02,-215.935
2012/11/03,195.217
2012/11/04,378.226
2012/11/05,41.528
2012/11/06,182.122
2012/11/07,17.59
2012/11/08,-220.379
2012/11/09,-170.542
2012/11/10,-364.633
2012/11/11,-261.383
2012/11/12,-311.592
2012/11/13,-84.853
2012/11/14,-120.646
2012/11/15,-72.867
2012/11/16,399.019
2012/11/17,-613.49
2012/11/18,-1715
2012/11/19,-848.871
2012/11/20,-1520
2012/11/21,-2101
2012/11/22,-2984
2012/11/23,-955.349
2012/11/24,-704.912
2012/11/25,-1781
2012/11/26,-2103
2012/11/27,-4062
2012/11/28,-3060
2012/11/29,-1913
2012/11/30,-1824
2012/12/01,-1558
2012/12/02,-391.56
2012/12/03,-690.808
2012/12/04,-1408
2012/12/05,-4550
2012/12/06,-4935
2012/12/07,-1823
2012/12/08,-957.121
2012/12/09,-5641
2012/12/10,-5564
2012/12/11,-3786
2012/12/12,-7463
2012/12/13,-4537
2012/12/14,-1959
2012/12/15,-5126
2012/12/16,-5671
2012/12/17,-4199
2012/12/18,-11419
2012/12/19,-5981
2012/12/20,-10214
2012/12/21,-7772
2012/12/22,-3040
2012/12/23,-3053
2012/12/24,-495.997
2012/12/25,-373.003
2012/12/26,-366.452
2012/12/27,-725.868
2012/12/28,-363.494
2012/12/29,-508.342
2012/12/30,-585.277
2012/12/31,-157.218
2013/01/01,20.997
2013/01/02,181.467
2013/01/03,-378.78
2013/01/04,-130.179
2013/01/05,74.341
2013/01/06,-111.545
2013/01/07,33.884
2013/01/08,409.178
2013/01/09,-0.088
2013/01/10,-746.498
2013/01/11,-622.421
2013/01/12,-294.912
2013/01/13,-74.804
2013/01/14,-590.086
2013/01/15,-587.817
2013/01/16,-833.797
2013/01/17,-690.157
2013/01/18,-522.112
2013/01/19,-252.439
2013/01/20,-167.695
2013/01/21,-500.112
2013/01/22,-130.902
2013/01/23,272.052
2013/01/24,97.406
2013/01/25,-509.39
2013/01/26,-105.266
2013/01/27,-41.209
2013/01/28,-881.414
2013/01/29,-634.901
2013/01/30,37.357
2013/01/31,288.971
2013/02/01,-225.322
2013/02/02,-491.922
2013/02/03,-315.036
2013/02/04,95.786
2013/02/05,201.641
2013/02/06,447.9
2013/02/07,224.107
2013/02/08,616.435
2013/02/09,523.322
2013/02/10,344.275
2013/02/11,202.134
2013/02/12,48.561
2013/02/13,-283.588
2013/02/14,-335.12
2013/02/15,-348.611
2013/02/16,-54.085
2013/02/17,170.249
2013/02/18,151.675
2013/02/19,461.691
2013/02/20,17.956
2013/02/21,115.158
2013/02/22,252.136
2013/02/23,369.139
2013/02/24,469.301
2013/02/25,170.058
2013/02/26,127.583
2013/02/27,350.643
2013/02/28,405.661
2013/03/01,612.495
2013/03/02,271.929
2013/03/03,-450.486
2013/03/04,-493.739
2013/03/05,128.026
2013/03/06,276.164
2013/03/07,124.504
2013/03/08,483.151
2013/03/09,205.678
2013/03/10,361.377
2013/03/11,171.239
2013/03/12,27.73
2013/03/13,-102.341
2013/03/14,-140.581
2013/03/15,3018
2013/03/16,2303
2013/03/17,532.14
2013/03/18,3375
2013/03/19,1822
2013/03/20,1997
2013/03/21,1840
2013/03/22,1277
2013/03/23,1407
2013/03/24,856.606
2013/03/25,1895
2013/03/26,2466
2013/03/27,3824
2013/03/28,2256
2013/03/29,1676
2013/03/30,2462
2013/03/31,2500
2013/04/01,1967
2013/04/02,3750
2013/04/03,3935
2013/04/04,3616
2013/04/05,3651
2013/04/06,3022
2013/04/07,1958
2013/04/08,3299
2013/04/09,5532
2013/04/10,7777
2013/04/11,3675
2013/04/12,2490
2013/04/13,2146
2013/04/14,1043
2013/04/15,1023
2013/04/16,1393
2013/04/17,1811
2013/04/18,11349
2013/04/19,2934
2013/04/20,2158
2013/04/21,2080
2013/04/22,3404
2013/04/23,2297
2013/04/24,3975
2013/04/25,3131
2013/04/26,2454
2013/04/27,1833
2013/04/28,1131
2013/04/29,3895
2013/04/30,1586
2013/05/01,2449
2013/05/02,1195
2013/05/03,1113
2013/05/04,593.46
2013/05/05,700.24
2013/05/06,1056
2013/05/07,1017
2013/05/08,1201
2013/05/09,345.949
2013/05/10,771.051
2013/05/11,490.693
2013/05/12,413.605
2013/05/13,1551
2013/05/14,803.694
2013/05/15,487.328
2013/05/16,652.401
2013/05/17,967.925
2013/05/18,1008
2013/05/19,353.415
2013/05/20,525.279
2013/05/21,859.343
2013/05/22,1122
2013/05/23,664.677
2013/05/24,1065
2013/05/25,964.627
2013/05/26,416.243
2013/05/27,862.781
2013/05/28,808.836
2013/05/29,1119
2013/05/30,538.533
2013/05/31,683.002
2013/06/01,581.053
2013/06/02,557.59
2013/06/03,429.611
2013/06/04,-77.463
2013/06/05,447.087
2013/06/06,758.222
2013/06/07,693.138
2013/06/08,165.634
2013/06/09,835.24
2013/06/10,-229.918
2013/06/11,140.469
2013/06/12,451.879
2013/06/13,-2211
2013/06/14,-1487
2013/06/15,41.404
2013/06/16,-2801
2013/06/17,-899.777
2013/06/18,-908.783
2013/06/19,-1051
2013/06/20,-137.562
2013/06/21,-106.158
2013/06/22,-239.632
2013/06/23,-1286
2013/06/24,-1347
2013/06/25,-2518
2013/06/26,-1214
2013/06/27,-847.333
2013/06/28,-1459
2013/06/29,-1816
2013/06/30,-1401
2013/07/01,-2508
2013/07/02,-2937
2013/07/03,-2386
2013/07/04,-2440
2013/07/05,-1349
2013/07/06,-1068
2013/07/07,-2575
2013/07/08,-4527
2013/07/09,-6072
2013/07/10,-1919
2013/07/11,-786.124
2013/07/12,-602.657
2013/07/13,632.828
2013/07/14,-212.962
2013/07/15,-286.151
2013/07/16,-212.315
2013/07/17,-9513
2013/07/18,-1248
2013/07/19,-742.46
2013/07/20,-1307
2013/07/21,-2796
2013/07/22,-1285
2013/07/23,-2321
2013/07/24,-1829
2013/07/25,-1214
2013/07/26,-418.996
2013/07/27,-602.429
2013/07/28,-3308
2013/07/29,-1198
2013/07/30,-841.069
2013/07/31,-145.867
2013/08/01,542.827
2013/08/02,632.386
2013/08/03,-32.677
2013/08/04,-695.379
2013/08/05,-324.834
2013/08/06,-451.648
2013/08/07,241.029
2013/08/08,-295.626
2013/08/09,115.714
2013/08/10,-34.141
2013/08/11,-1047
2013/08/12,272.486
2013/08/13,1092
2013/08/14,1234
2013/08/15,-256.869
2013/08/16,-156.447
2013/08/17,711.863
2013/08/18,82.377
2013/08/19,87.565
2013/08/20,-122.518
2013/08/21,801.04
2013/08/22,-387.746
2013/08/23,-242.63
2013/08/24,-65.796
2013/08/25,-274.32
2013/08/26,-181.415
2013/08/27,-226.572
2013/08/28,10.236
2013/08/29,3602
2013/08/30,437.664
2013/08/31,1178
2013/09/01,514.937
2013/09/02,620.851
2013/09/03,823.278
2013/09/04,450.966
2013/09/05,220.066
2013/09/06,407.959
2013/09/07,-201.786
2013/09/08,-128.685
2013/09/09,822.146
2013/09/10,126.466
2013/09/11,550.008
2013/09/12,169.973
2013/09/13,651.905
2013/09/14,440.097
2013/09/15,-337.384
2013/09/16,215.702
2013/09/17,-127.104
2013/09/18,225.785
2013/09/19,83.937
2013/09/20,505.701
2013/09/21,142.648
2013/09/22,-178.75
2013/09/23,301.192
2013/09/24,504.63
2013/09/25,721.728
2013/09/26,376.787
2013/09/27,502.581
2013/09/28,400.802
2013/09/29,-234.671
2013/09/30,653.685
2013/10/01,475.188
2013/10/02,285.279
2013/10/03,-420.695
2013/10/04,440.258
2013/10/05,-298.46
2013/10/06,-382.448
2013/10/07,-182.714
2013/10/08,-156.224
2013/10/09,185.466
2013/10/10,-148.444
2013/10/11,-58.283
2013/10/12,279.307
2013/10/13,81.909
2013/10/14,-91.225
2013/10/15,-95.653
2013/10/16,641.727
2013/10/17,665.755
2013/10/18,1075
2013/10/19,1632
2013/10/20,399.406
2013/10/21,657.614
2013/10/22,1521
2013/10/23,2103
2013/10/24,1186
2013/10/25,7224
2013/10/26,1026
2013/10/27,446.548
2013/10/28,179.266
2013/10/29,4864
2013/10/30,830.044
2013/10/31,648.14
2013/11/01,1408
2013/11/02,2184
2013/11/03,1762
2013/11/04,3452
2013/11/05,3671
2013/11/06,2977
2013/11/07,4554
2013/11/08,4662
2013/11/09,4484
2013/11/10,2504
2013/11/11,1800
2013/11/12,4012
2013/11/13,5893
2013/11/14,5220
2013/11/15,15762
2013/11/16,12299
2013/11/17,9007
2013/11/18,13251
2013/11/19,12515
2013/11/20,9804
2013/11/21,16904
2013/11/22,19903
2013/11/23,14443
2013/11/24,16155
2013/11/25,13103
2013/11/26,37752
2013/11/27,26005
2013/11/28,31039
2013/11/29,26558
2013/11/30,24572
2013/12/01,17230
2013/12/02,15334
2013/12/03,12999
2013/12/04,15902
2013/12/05,17233
2013/12/06,13687
2013/12/07,24252
2013/12/08,16820
2013/12/09,15311
2013/12/10,9389
2013/12/11,13065
2013/12/12,11722
2013/12/13,11929
2013/12/14,9186
2013/12/15,5743
2013/12/16,22562
2013/12/17,14074
2013/12/18,12066
2013/12/19,10521
2013/12/20,9077
2013/12/21,9390
2013/12/22,9052
2013/12/23,6573
2013/12/24,8362
2013/12/25,8814
2013/12/26,6788
2013/12/27,6689
2013/12/28,7678
2013/12/29,9422
2013/12/30,8458
2013/12/31,5395
2014/01/01,7531
2014/01/02,8007
2014/01/03,10553
2014/01/04,8663
2014/01/05,11914
2014/01/06,11875
2014/01/07,10659
2014/01/08,8865
2014/01/09,6324
2014/01/10,6828
2014/01/11,4748
2014/01/12,4991
2014/01/13,5838
2014/01/14,8066
2014/01/15,5675
2014/01/16,6551
2014/01/17,3141
2014/01/18,3278
