Date,transactionvalue30trxUSD
2010/11/07,3.208
2010/11/08,3.559
2010/11/09,3.765
2010/11/10,3.859
2010/11/11,3.857
2010/11/12,3.788
2010/11/13,3.674
2010/11/14,3.521
2010/11/15,3.33
2010/11/16,3.112
2010/11/17,2.9
2010/11/18,2.673
2010/11/19,2.432
2010/11/20,2.185
2010/11/21,1.938
2010/11/22,1.714
2010/11/23,1.518
2010/11/24,1.319
2010/11/25,1.118
2010/11/26,0.934
2010/11/27,0.761
2010/11/28,0.598
2010/11/29,0.448
2010/11/30,0.319
2010/12/01,0.202
2010/12/02,0.105
2010/12/03,0.012
2010/12/04,-0.062
2010/12/05,-0.141
2010/12/06,-0.194
2010/12/07,-0.236
2010/12/08,-0.284
2010/12/09,-0.331
2010/12/10,-0.382
2010/12/11,-0.42
2010/12/12,-0.461
2010/12/13,-0.465
2010/12/14,-0.455
2010/12/15,-0.433
2010/12/16,-0.403
2010/12/17,-0.372
2010/12/18,-0.334
2010/12/19,-0.289
2010/12/20,-0.255
2010/12/21,-0.217
2010/12/22,-0.183
2010/12/23,-0.153
2010/12/24,-0.129
2010/12/25,-0.097
2010/12/26,-0.069
2010/12/27,-0.033
2010/12/28,-0.01
2010/12/29,0.036
2010/12/30,0.074
2010/12/31,0.106
2011/01/01,0.125
2011/01/02,0.133
2011/01/03,0.126
2011/01/04,0.103
2011/01/05,0.066
2011/01/06,0.02
2011/01/07,-0.031
2011/01/08,-0.087
2011/01/09,-0.15
2011/01/10,-0.21
2011/01/11,-0.262
2011/01/12,-0.314
2011/01/13,-0.354
2011/01/14,-0.389
2011/01/15,-0.42
2011/01/16,-0.443
2011/01/17,-0.462
2011/01/18,-0.461
2011/01/19,-0.464
2011/01/20,-0.47
2011/01/21,-0.477
2011/01/22,-0.486
2011/01/23,-0.485
2011/01/24,-0.485
2011/01/25,-0.483
2011/01/26,-0.477
2011/01/27,-0.019
2011/01/28,0.348
2011/01/29,0.637
2011/01/30,0.898
2011/01/31,1.129
2011/02/01,1.338
2011/02/02,1.537
2011/02/03,1.696
2011/02/04,1.804
2011/02/05,1.895
2011/02/06,1.975
2011/02/07,2.106
2011/02/08,2.203
2011/02/09,2.297
2011/02/10,2.389
2011/02/11,2.476
2011/02/12,2.526
2011/02/13,2.538
2011/02/14,2.525
2011/02/15,2.476
2011/02/16,2.391
2011/02/17,2.289
2011/02/18,2.181
2011/02/19,2.099
2011/02/20,2.036
2011/02/21,1.987
2011/02/22,1.969
2011/02/23,1.98
2011/02/24,1.987
2011/02/25,1.978
2011/02/26,1.956
2011/02/27,1.923
2011/02/28,1.873
2011/03/01,1.95
2011/03/02,2.511
2011/03/03,2.904
2011/03/04,3.188
2011/03/05,3.342
2011/03/06,3.405
2011/03/07,3.402
2011/03/08,3.338
2011/03/09,3.248
2011/03/10,3.167
2011/03/11,3.066
2011/03/12,2.927
2011/03/13,2.769
2011/03/14,2.6
2011/03/15,2.414
2011/03/16,2.22
2011/03/17,2.022
2011/03/18,1.829
2011/03/19,1.635
2011/03/20,1.44
2011/03/21,1.246
2011/03/22,1.069
2011/03/23,0.901
2011/03/24,0.758
2011/03/25,0.642
2011/03/26,0.537
2011/03/27,0.433
2011/03/28,0.327
2011/03/29,0.22
2011/03/30,0.118
2011/03/31,0.022
2011/04/01,-0.074
2011/04/02,-0.166
2011/04/03,-0.257
2011/04/04,-0.343
2011/04/05,-0.425
2011/04/06,-0.506
2011/04/07,-0.58
2011/04/08,-0.647
2011/04/09,-0.705
2011/04/10,-0.762
2011/04/11,-0.819
2011/04/12,-0.868
2011/04/13,-0.907
2011/04/14,-0.943
2011/04/15,-0.975
2011/04/16,-0.968
2011/04/17,-0.787
2011/04/18,-0.638
2011/04/19,-0.259
2011/04/20,0.621
2011/04/21,1.383
2011/04/22,1.97
2011/04/23,2.402
2011/04/24,2.69
2011/04/25,2.852
2011/04/26,2.923
2011/04/27,2.926
2011/04/28,2.877
2011/04/29,2.907
2011/04/30,2.925
2011/05/01,2.893
2011/05/02,2.821
2011/05/03,2.74
2011/05/04,2.682
2011/05/05,2.6
2011/05/06,2.529
2011/05/07,2.447
2011/05/08,2.457
2011/05/09,2.43
2011/05/10,2.51
2011/05/11,2.562
2011/05/12,2.599
2011/05/13,2.701
2011/05/14,3.244
2011/05/15,3.663
2011/05/16,3.953
2011/05/17,4.118
2011/05/18,4.163
2011/05/19,4.124
2011/05/20,4.047
2011/05/21,3.99
2011/05/22,3.979
2011/05/23,3.934
2011/05/24,3.849
2011/05/25,3.742
2011/05/26,3.62
2011/05/27,3.536
2011/05/28,3.42
2011/05/29,3.29
2011/05/30,3.149
2011/05/31,2.998
2011/06/01,2.84
2011/06/02,2.69
2011/06/03,2.581
2011/06/04,2.502
2011/06/05,2.468
2011/06/06,2.493
2011/06/07,2.539
2011/06/08,2.64
2011/06/09,2.782
2011/06/10,2.969
2011/06/11,3.213
2011/06/12,3.474
2011/06/13,3.717
2011/06/14,3.931
2011/06/15,4.376
2011/06/16,5.306
2011/06/17,5.942
2011/06/18,6.305
2011/06/19,6.702
2011/06/20,6.864
2011/06/21,7.013
2011/06/22,6.978
2011/06/23,6.841
2011/06/24,6.804
2011/06/25,7.189
2011/06/26,7.435
2011/06/27,7.441
2011/06/28,7.498
2011/06/29,7.416
2011/06/30,7.189
2011/07/01,6.853
2011/07/02,6.455
2011/07/03,6.016
2011/07/04,5.58
2011/07/05,5.132
2011/07/06,4.689
2011/07/07,4.259
2011/07/08,3.845
2011/07/09,3.495
2011/07/10,3.203
2011/07/11,2.92
2011/07/12,2.655
2011/07/13,2.409
2011/07/14,2.194
2011/07/15,1.98
2011/07/16,1.78
2011/07/17,1.582
2011/07/18,1.432
2011/07/19,1.312
2011/07/20,1.182
2011/07/21,1.06
2011/07/22,0.947
2011/07/23,0.83
2011/07/24,0.708
2011/07/25,0.596
2011/07/26,0.492
2011/07/27,0.398
2011/07/28,0.35
2011/07/29,0.292
2011/07/30,0.222
2011/07/31,0.146
2011/08/01,0.064
2011/08/02,-0.024
2011/08/03,-0.118
2011/08/04,-0.216
2011/08/05,-0.314
2011/08/06,-0.413
2011/08/07,-0.514
2011/08/08,-0.607
2011/08/09,-0.68
2011/08/10,-0.746
2011/08/11,-0.813
2011/08/12,-0.883
2011/08/13,-0.955
2011/08/14,-1.025
2011/08/15,-1.097
2011/08/16,-1.168
2011/08/17,-1.238
2011/08/18,-1.306
2011/08/19,-1.368
2011/08/20,-1.43
2011/08/21,-1.492
2011/08/22,-1.552
2011/08/23,-1.609
2011/08/24,-1.658
2011/08/25,-1.706
2011/08/26,-1.753
2011/08/27,-1.758
2011/08/28,-1.77
2011/08/29,-1.786
2011/08/30,-1.808
2011/08/31,-1.832
2011/09/01,-1.858
2011/09/02,-1.886
2011/09/03,-1.915
2011/09/04,-1.92
2011/09/05,-1.895
2011/09/06,-1.837
2011/09/07,-1.787
2011/09/08,-1.747
2011/09/09,-1.719
2011/09/10,-1.702
2011/09/11,-1.683
2011/09/12,-1.669
2011/09/13,-1.662
2011/09/14,-1.662
2011/09/15,-1.67
2011/09/16,-1.678
2011/09/17,-1.69
2011/09/18,-1.707
2011/09/19,-1.727
2011/09/20,-1.751
2011/09/21,-1.776
2011/09/22,-1.803
2011/09/23,-1.83
2011/09/24,-1.859
2011/09/25,-1.888
2011/09/26,-1.918
2011/09/27,-1.945
2011/09/28,-1.972
2011/09/29,-1.998
2011/09/30,-2.024
2011/10/01,-2.046
2011/10/02,-2.066
2011/10/03,-2.084
2011/10/04,-2.099
2011/10/05,-2.112
2011/10/06,-2.12
2011/10/07,-2.127
2011/10/08,-2.135
2011/10/09,-2.144
2011/10/10,-2.154
2011/10/11,-2.164
2011/10/12,-2.174
2011/10/13,-2.183
2011/10/14,-2.194
2011/10/15,-2.202
2011/10/16,-2.211
2011/10/17,-2.218
2011/10/18,-2.225
2011/10/19,-2.235
2011/10/20,-2.246
2011/10/21,-2.253
2011/10/22,-2.254
2011/10/23,-2.251
2011/10/24,-2.248
2011/10/25,-2.246
2011/10/26,-2.242
2011/10/27,-2.233
2011/10/28,-2.22
2011/10/29,-2.205
2011/10/30,-2.193
2011/10/31,-2.179
2011/11/01,-2.161
2011/11/02,-2.142
2011/11/03,-2.125
2011/11/04,-2.108
2011/11/05,-2.094
2011/11/06,-2.084
2011/11/07,-2.076
2011/11/08,-2.045
2011/11/09,-2.001
2011/11/10,-1.962
2011/11/11,-1.927
2011/11/12,-1.897
2011/11/13,-1.872
2011/11/14,-1.851
2011/11/15,-1.834
2011/11/16,-1.775
2011/11/17,-1.626
2011/11/18,-1.364
2011/11/19,-1.024
2011/11/20,-0.707
2011/11/21,-0.403
2011/11/22,-0.064
2011/11/23,0.234
2011/11/24,0.499
2011/11/25,0.715
2011/11/26,0.91
2011/11/27,1.089
2011/11/28,1.305
2011/11/29,1.542
2011/11/30,1.862
2011/12/01,2.122
2011/12/02,2.435
2011/12/03,2.723
2011/12/04,2.962
2011/12/05,3.144
2011/12/06,3.345
2011/12/07,3.559
2011/12/08,3.751
2011/12/09,3.849
2011/12/10,3.849
2011/12/11,3.773
2011/12/12,3.64
2011/12/13,3.456
2011/12/14,3.24
2011/12/15,3.007
2011/12/16,2.764
2011/12/17,2.517
2011/12/18,2.27
2011/12/19,2.028
2011/12/20,1.795
2011/12/21,1.575
2011/12/22,1.363
2011/12/23,1.157
2011/12/24,0.961
2011/12/25,0.773
2011/12/26,0.603
2011/12/27,0.45
2011/12/28,0.302
2011/12/29,0.165
2011/12/30,0.032
2011/12/31,-0.096
2012/01/01,-0.215
2012/01/02,-0.329
2012/01/03,-0.438
2012/01/04,-0.538
2012/01/05,-0.621
2012/01/06,-0.689
2012/01/07,-0.753
2012/01/08,-0.812
2012/01/09,-0.862
2012/01/10,-0.909
2012/01/11,-0.953
2012/01/12,-0.994
2012/01/13,-1.03
2012/01/14,-1.065
2012/01/15,-1.1
2012/01/16,-1.129
2012/01/17,-1.154
2012/01/18,-1.177
2012/01/19,-1.199
2012/01/20,-1.218
2012/01/21,-1.237
2012/01/22,-1.255
2012/01/23,-1.273
2012/01/24,-1.288
2012/01/25,-1.302
2012/01/26,-1.313
2012/01/27,-1.324
2012/01/28,-1.336
2012/01/29,-1.347
2012/01/30,-1.358
2012/01/31,-1.368
2012/02/01,-1.372
2012/02/02,-1.374
2012/02/03,-1.374
2012/02/04,-1.374
2012/02/05,-1.372
2012/02/06,-1.37
2012/02/07,-1.369
2012/02/08,-1.369
2012/02/09,-1.372
2012/02/10,-1.377
2012/02/11,-1.376
2012/02/12,-1.375
2012/02/13,-1.372
2012/02/14,-1.344
2012/02/15,-1.299
2012/02/16,-1.233
2012/02/17,-1.156
2012/02/18,-1.078
2012/02/19,-1.012
2012/02/20,-0.955
2012/02/21,-0.908
2012/02/22,-0.857
2012/02/23,-0.807
2012/02/24,-0.757
2012/02/25,-0.714
2012/02/26,-0.68
2012/02/27,-0.653
2012/02/28,-0.634
2012/02/29,-0.622
2012/03/01,-0.601
2012/03/02,-0.582
2012/03/03,-0.564
2012/03/04,-0.537
2012/03/05,-0.518
2012/03/06,-0.506
2012/03/07,-0.497
2012/03/08,-0.486
2012/03/09,-0.468
2012/03/10,-0.451
2012/03/11,-0.432
2012/03/12,-0.406
2012/03/13,-0.381
2012/03/14,-0.351
2012/03/15,-0.32
2012/03/16,-0.291
2012/03/17,-0.266
2012/03/18,-0.247
2012/03/19,-0.231
2012/03/20,-0.219
2012/03/21,-0.208
2012/03/22,-0.185
2012/03/23,-0.143
2012/03/24,-0.091
2012/03/25,-0.053
2012/03/26,-0.021
2012/03/27,0.006
2012/03/28,0.034
2012/03/29,0.083
2012/03/30,0.145
2012/03/31,0.215
2012/04/01,0.28
2012/04/02,0.34
2012/04/03,0.394
2012/04/04,0.443
2012/04/05,0.495
2012/04/06,0.534
2012/04/07,0.55
2012/04/08,0.598
2012/04/09,0.683
2012/04/10,0.747
2012/04/11,0.824
2012/04/12,0.899
2012/04/13,0.957
2012/04/14,1.004
2012/04/15,1.056
2012/04/16,1.115
2012/04/17,1.165
2012/04/18,1.199
2012/04/19,1.21
2012/04/20,1.285
2012/04/21,1.353
2012/04/22,1.407
2012/04/23,1.435
2012/04/24,1.437
2012/04/25,1.43
2012/04/26,1.429
2012/04/27,1.439
2012/04/28,1.431
2012/04/29,1.411
2012/04/30,1.378
2012/05/01,1.334
2012/05/02,1.281
2012/05/03,1.216
2012/05/04,1.142
2012/05/05,1.063
2012/05/06,0.974
2012/05/07,0.893
2012/05/08,0.843
2012/05/09,0.798
2012/05/10,0.748
2012/05/11,0.69
2012/05/12,0.648
2012/05/13,0.603
2012/05/14,0.55
2012/05/15,0.513
2012/05/16,0.493
2012/05/17,0.492
2012/05/18,0.475
2012/05/19,0.437
2012/05/20,0.388
2012/05/21,0.344
2012/05/22,0.317
2012/05/23,0.279
2012/05/24,0.228
2012/05/25,0.175
2012/05/26,0.15
2012/05/27,0.119
2012/05/28,0.081
2012/05/29,0.046
2012/05/30,0.011
2012/05/31,0.007
2012/06/01,0.002
2012/06/02,0.007
2012/06/03,-0.004
2012/06/04,-0.016
2012/06/05,-0.029
2012/06/06,-0.028
2012/06/07,-0.019
2012/06/08,0.018
2012/06/09,0.032
2012/06/10,0.036
2012/06/11,0.035
2012/06/12,0.041
2012/06/13,0.03
2012/06/14,0.015
2012/06/15,-0.008
2012/06/16,-0.028
2012/06/17,-0.062
2012/06/18,-0.098
2012/06/19,-0.137
2012/06/20,-0.179
2012/06/21,-0.227
2012/06/22,-0.262
2012/06/23,-0.276
2012/06/24,-0.287
2012/06/25,-0.302
2012/06/26,-0.322
2012/06/27,-0.342
2012/06/28,-0.343
2012/06/29,-0.334
2012/06/30,-0.331
2012/07/01,-0.33
2012/07/02,-0.338
2012/07/03,-0.349
2012/07/04,-0.351
2012/07/05,-0.348
2012/07/06,-0.35
2012/07/07,-0.325
2012/07/08,-0.314
2012/07/09,-0.302
2012/07/10,-0.294
2012/07/11,-0.299
2012/07/12,-0.306
2012/07/13,-0.299
2012/07/14,-0.277
2012/07/15,-0.265
2012/07/16,-0.252
2012/07/17,-0.236
2012/07/18,-0.226
2012/07/19,-0.225
2012/07/20,-0.23
2012/07/21,-0.229
2012/07/22,-0.232
2012/07/23,-0.231
2012/07/24,-0.23
2012/07/25,-0.237
2012/07/26,-0.234
2012/07/27,-0.221
2012/07/28,-0.214
2012/07/29,-0.218
2012/07/30,-0.233
2012/07/31,-0.237
2012/08/01,-0.23
2012/08/02,-0.222
2012/08/03,-0.211
2012/08/04,-0.201
2012/08/05,-0.184
2012/08/06,-0.165
2012/08/07,-0.137
2012/08/08,-0.117
2012/08/09,-0.099
2012/08/10,-0.076
2012/08/11,-0.056
2012/08/12,-0.039
2012/08/13,-0.028
2012/08/14,-0.019
2012/08/15,-0.017
2012/08/16,-0.012
2012/08/17,0.009
2012/08/18,0.033
2012/08/19,0.105
2012/08/20,0.258
2012/08/21,0.416
2012/08/22,0.614
2012/08/23,0.856
2012/08/24,1.186
2012/08/25,1.472
2012/08/26,1.706
2012/08/27,1.933
2012/08/28,2.167
2012/08/29,2.499
2012/08/30,2.847
2012/08/31,3.133
2012/09/01,3.354
2012/09/02,3.502
2012/09/03,3.559
2012/09/04,3.572
2012/09/05,3.574
2012/09/06,3.681
2012/09/07,3.87
2012/09/08,3.993
2012/09/09,4.021
2012/09/10,4.123
2012/09/11,4.259
2012/09/12,4.367
2012/09/13,4.561
2012/09/14,4.726
2012/09/15,4.788
2012/09/16,4.839
2012/09/17,4.883
2012/09/18,4.884
2012/09/19,4.994
2012/09/20,5.056
2012/09/21,5.155
2012/09/22,5.227
2012/09/23,5.189
2012/09/24,5.073
2012/09/25,4.866
2012/09/26,4.597
2012/09/27,4.289
2012/09/28,3.967
2012/09/29,3.636
2012/09/30,3.309
2012/10/01,2.989
2012/10/02,2.679
2012/10/03,2.38
2012/10/04,2.092
2012/10/05,1.821
2012/10/06,1.565
2012/10/07,1.321
2012/10/08,1.09
2012/10/09,0.87
2012/10/10,0.659
2012/10/11,0.46
2012/10/12,0.278
2012/10/13,0.109
2012/10/14,-0.05
2012/10/15,-0.204
2012/10/16,-0.346
2012/10/17,-0.474
2012/10/18,-0.587
2012/10/19,-0.69
2012/10/20,-0.784
2012/10/21,-0.875
2012/10/22,-0.963
2012/10/23,-1.044
2012/10/24,-1.122
2012/10/25,-1.196
2012/10/26,-1.269
2012/10/27,-1.334
2012/10/28,-1.398
2012/10/29,-1.459
2012/10/30,-1.509
2012/10/31,-1.546
2012/11/01,-1.577
2012/11/02,-1.611
2012/11/03,-1.642
2012/11/04,-1.669
2012/11/05,-1.693
2012/11/06,-1.717
2012/11/07,-1.742
2012/11/08,-1.769
2012/11/09,-1.797
2012/11/10,-1.83
2012/11/11,-1.866
2012/11/12,-1.904
2012/11/13,-1.942
2012/11/14,-1.978
2012/11/15,-2.006
2012/11/16,-2.024
2012/11/17,-2.034
2012/11/18,-2.04
2012/11/19,-2.047
2012/11/20,-2.054
2012/11/21,-2.065
2012/11/22,-2.073
2012/11/23,-2.081
2012/11/24,-2.089
2012/11/25,-2.099
2012/11/26,-2.109
2012/11/27,-2.114
2012/11/28,-2.115
2012/11/29,-2.117
2012/11/30,-2.12
2012/12/01,-2.126
2012/12/02,-2.127
2012/12/03,-2.115
2012/12/04,-2.09
2012/12/05,-2.052
2012/12/06,-2.001
2012/12/07,-1.945
2012/12/08,-1.897
2012/12/09,-1.85
2012/12/10,-1.81
2012/12/11,-1.771
2012/12/12,-1.713
2012/12/13,-1.642
2012/12/14,-1.565
2012/12/15,-1.492
2012/12/16,-1.423
2012/12/17,-1.361
2012/12/18,-1.304
2012/12/19,-1.259
2012/12/20,-1.226
2012/12/21,-1.197
2012/12/22,-1.176
2012/12/23,-1.164
2012/12/24,-1.157
2012/12/25,-1.158
2012/12/26,-1.166
2012/12/27,-1.18
2012/12/28,-1.198
2012/12/29,-1.216
2012/12/30,-1.239
2012/12/31,-1.253
2013/01/01,-1.258
2013/01/02,-1.254
2013/01/03,-1.247
2013/01/04,-1.233
2013/01/05,-1.211
2013/01/06,-1.192
2013/01/07,-1.173
2013/01/08,-1.144
2013/01/09,-1.115
2013/01/10,-1.093
2013/01/11,-1.077
2013/01/12,-1.067
2013/01/13,-1.066
2013/01/14,-1.067
2013/01/15,-1.058
2013/01/16,-1.043
2013/01/17,-1.023
2013/01/18,-1.002
2013/01/19,-0.983
2013/01/20,-0.966
2013/01/21,-0.949
2013/01/22,-0.928
2013/01/23,-0.89
2013/01/24,-0.85
2013/01/25,-0.811
2013/01/26,-0.777
2013/01/27,-0.746
2013/01/28,-0.714
2013/01/29,-0.668
2013/01/30,-0.592
2013/01/31,-0.522
2013/02/01,-0.456
2013/02/02,-0.401
2013/02/03,-0.356
2013/02/04,-0.308
2013/02/05,-0.256
2013/02/06,-0.196
2013/02/07,-0.143
2013/02/08,-0.088
2013/02/09,-0.034
2013/02/10,0.009
2013/02/11,0.043
2013/02/12,0.068
2013/02/13,0.084
2013/02/14,0.104
2013/02/15,0.121
2013/02/16,0.136
2013/02/17,0.149
2013/02/18,0.161
2013/02/19,0.176
2013/02/20,0.186
2013/02/21,0.19
2013/02/22,0.199
2013/02/23,0.206
2013/02/24,0.222
2013/02/25,0.242
2013/02/26,0.263
2013/02/27,0.284
2013/02/28,0.304
2013/03/01,0.328
2013/03/02,0.357
2013/03/03,0.374
2013/03/04,0.379
2013/03/05,0.407
2013/03/06,0.462
2013/03/07,0.517
2013/03/08,0.568
2013/03/09,0.609
2013/03/10,0.64
2013/03/11,0.663
2013/03/12,0.704
2013/03/13,0.749
2013/03/14,0.786
2013/03/15,0.934
2013/03/16,1.137
2013/03/17,1.301
2013/03/18,1.548
2013/03/19,1.779
2013/03/20,1.997
2013/03/21,2.198
2013/03/22,2.353
2013/03/23,2.47
2013/03/24,2.536
2013/03/25,2.594
2013/03/26,2.66
2013/03/27,2.774
2013/03/28,2.869
2013/03/29,2.928
2013/03/30,2.976
2013/03/31,3.026
2013/04/01,3.059
2013/04/02,3.125
2013/04/03,3.214
2013/04/04,3.307
2013/04/05,3.4
2013/04/06,3.465
2013/04/07,3.48
2013/04/08,3.493
2013/04/09,3.546
2013/04/10,3.666
2013/04/11,3.742
2013/04/12,3.755
2013/04/13,3.712
2013/04/14,3.608
2013/04/15,3.467
2013/04/16,3.306
2013/04/17,3.14
2013/04/18,3.126
2013/04/19,3.086
2013/04/20,3.014
2013/04/21,2.918
2013/04/22,2.825
2013/04/23,2.724
2013/04/24,2.637
2013/04/25,2.549
2013/04/26,2.451
2013/04/27,2.337
2013/04/28,2.207
2013/04/29,2.103
2013/04/30,1.997
2013/05/01,1.892
2013/05/02,1.776
2013/05/03,1.65
2013/05/04,1.512
2013/05/05,1.371
2013/05/06,1.233
2013/05/07,1.1
2013/05/08,0.972
2013/05/09,0.842
2013/05/10,0.715
2013/05/11,0.588
2013/05/12,0.461
2013/05/13,0.347
2013/05/14,0.237
2013/05/15,0.13
2013/05/16,0.027
2013/05/17,-0.068
2013/05/18,-0.156
2013/05/19,-0.243
2013/05/20,-0.326
2013/05/21,-0.403
2013/05/22,-0.472
2013/05/23,-0.537
2013/05/24,-0.594
2013/05/25,-0.644
2013/05/26,-0.692
2013/05/27,-0.735
2013/05/28,-0.773
2013/05/29,-0.804
2013/05/30,-0.834
2013/05/31,-0.86
2013/06/01,-0.887
2013/06/02,-0.915
2013/06/03,-0.938
2013/06/04,-0.959
2013/06/05,-0.978
2013/06/06,-0.991
2013/06/07,-1.002
2013/06/08,-1.017
2013/06/09,-1.027
2013/06/10,-1.039
2013/06/11,-1.049
2013/06/12,-1.058
2013/06/13,-1.064
2013/06/14,-1.065
2013/06/15,-1.069
2013/06/16,-1.072
2013/06/17,-1.074
2013/06/18,-1.074
2013/06/19,-1.072
2013/06/20,-1.067
2013/06/21,-1.057
2013/06/22,-1.051
2013/06/23,-1.049
2013/06/24,-1.046
2013/06/25,-1.037
2013/06/26,-1.027
2013/06/27,-1.018
2013/06/28,-1.009
2013/06/29,-1
2013/06/30,-0.99
2013/07/01,-0.971
2013/07/02,-0.949
2013/07/03,-0.918
2013/07/04,-0.881
2013/07/05,-0.835
2013/07/06,-0.793
2013/07/07,-0.753
2013/07/08,-0.714
2013/07/09,-0.668
2013/07/10,-0.616
2013/07/11,-0.56
2013/07/12,-0.505
2013/07/13,-0.448
2013/07/14,-0.398
2013/07/15,-0.351
2013/07/16,-0.3
2013/07/17,-0.243
2013/07/18,-0.184
2013/07/19,-0.13
2013/07/20,-0.091
2013/07/21,-0.065
2013/07/22,-0.038
2013/07/23,-0.005
2013/07/24,0.025
2013/07/25,0.051
2013/07/26,0.076
2013/07/27,0.087
2013/07/28,0.092
2013/07/29,0.095
2013/07/30,0.106
2013/07/31,0.114
2013/08/01,0.128
2013/08/02,0.139
2013/08/03,0.143
2013/08/04,0.135
2013/08/05,0.127
2013/08/06,0.113
2013/08/07,0.097
2013/08/08,0.075
2013/08/09,0.048
2013/08/10,0.014
2013/08/11,-0.024
2013/08/12,-0.056
2013/08/13,-0.071
2013/08/14,-0.068
2013/08/15,-0.069
2013/08/16,-0.072
2013/08/17,-0.073
2013/08/18,-0.077
2013/08/19,-0.081
2013/08/20,-0.085
2013/08/21,-0.078
2013/08/22,-0.077
2013/08/23,-0.075
2013/08/24,-0.081
2013/08/25,-0.09
2013/08/26,-0.1
2013/08/27,-0.107
2013/08/28,-0.115
2013/08/29,-0.062
2013/08/30,-0.018
2013/08/31,0.029
2013/09/01,0.076
2013/09/02,0.12
2013/09/03,0.164
2013/09/04,0.207
2013/09/05,0.24
2013/09/06,0.259
2013/09/07,0.267
2013/09/08,0.26
2013/09/09,0.258
2013/09/10,0.25
2013/09/11,0.247
2013/09/12,0.242
2013/09/13,0.237
2013/09/14,0.23
2013/09/15,0.209
2013/09/16,0.189
2013/09/17,0.162
2013/09/18,0.14
2013/09/19,0.12
2013/09/20,0.099
2013/09/21,0.071
2013/09/22,0.039
2013/09/23,0.015
2013/09/24,-0.002
2013/09/25,-0.013
2013/09/26,-0.023
2013/09/27,-0.029
2013/09/28,-0.035
2013/09/29,-0.04
2013/09/30,-0.036
2013/10/01,-0.021
2013/10/02,-0.001
2013/10/03,0.016
2013/10/04,0.032
2013/10/05,0.036
2013/10/06,0.03
2013/10/07,0.029
2013/10/08,0.031
2013/10/09,0.041
2013/10/10,0.047
2013/10/11,0.057
2013/10/12,0.064
2013/10/13,0.071
2013/10/14,0.082
2013/10/15,0.099
2013/10/16,0.128
2013/10/17,0.164
2013/10/18,0.2
2013/10/19,0.244
2013/10/20,0.286
2013/10/21,0.336
2013/10/22,0.397
2013/10/23,0.474
2013/10/24,0.551
2013/10/25,0.707
2013/10/26,0.834
2013/10/27,0.929
2013/10/28,1.001
2013/10/29,1.116
2013/10/30,1.208
2013/10/31,1.27
2013/11/01,1.315
2013/11/02,1.352
2013/11/03,1.381
2013/11/04,1.424
2013/11/05,1.478
2013/11/06,1.529
2013/11/07,1.594
2013/11/08,1.668
2013/11/09,1.744
2013/11/10,1.801
2013/11/11,1.842
2013/11/12,1.898
2013/11/13,1.971
2013/11/14,2.048
2013/11/15,2.248
2013/11/16,2.492
2013/11/17,2.724
2013/11/18,2.984
2013/11/19,3.252
2013/11/20,3.477
2013/11/21,3.731
2013/11/22,4.015
2013/11/23,4.258
2013/11/24,4.471
2013/11/25,4.626
2013/11/26,4.92
2013/11/27,5.229
2013/11/28,5.534
2013/11/29,5.787
2013/11/30,5.969
2013/12/01,6.039
2013/12/02,6.014
2013/12/03,5.905
