Date,fee_to_reward3stdUSD
2014/01/20,0.035
2014/01/21,0.086
2014/01/22,0.061
2014/01/23,0.065
2014/01/24,0.061
2014/01/25,0.076
2014/01/26,0.03
2014/01/27,0.021
2014/01/28,0.055
2014/01/29,0.049
2014/01/30,0.055
2014/01/31,0.041
2014/02/01,0.062
2014/02/02,0.071
2014/02/03,0.03
2014/02/04,0.081
2014/02/05,0.058
2014/02/06,0.001
2014/02/07,0.061
2014/02/08,0.102
2014/02/09,0.104
2014/02/10,0.055
2014/02/11,0.024
2014/02/12,0.034
2014/02/13,0.04
2014/02/14,0.041
2014/02/15,0.073
2014/02/16,0.105
2014/02/17,0.336
2014/02/18,0.317
2014/02/19,0.282
2014/02/20,0.04
2014/02/21,0.062
2014/02/22,0.076
2014/02/23,0.081
2014/02/24,0.038
2014/02/25,0.131
2014/02/26,0.111
2014/02/27,0.118
2014/02/28,0.047
2014/03/01,0.048
2014/03/02,0.045
2014/03/03,0.132
2014/03/04,0.147
2014/03/05,0.093
2014/03/06,0.109
2014/03/07,0.029
2014/03/08,0.056
2014/03/09,0.055
2014/03/10,0.151
2014/03/11,0.132
2014/03/12,0.068
2014/03/13,0.002
2014/03/14,0.045
2014/03/15,0.121
2014/03/16,0.127
2014/03/17,0.049
2014/03/18,0.048
2014/03/19,0.061
2014/03/20,0.057
2014/03/21,0.023
2014/03/22,0.095
2014/03/23,0.167
2014/03/24,0.17
2014/03/25,0.133
2014/03/26,0.094
2014/03/27,0.055
2014/03/28,0.08
2014/03/29,0.078
2014/03/30,0.072
2014/03/31,0.072
2014/04/01,0.026
2014/04/02,0.016
2014/04/03,0.021
2014/04/04,0.011
2014/04/05,0.014
2014/04/06,0.014
2014/04/07,0.102
2014/04/08,0.136
2014/04/09,0.103
2014/04/10,0.107
2014/04/11,0.147
2014/04/12,0.122
2014/04/13,0.101
2014/04/14,0.089
2014/04/15,0.118
2014/04/16,0.04
2014/04/17,0.006
2014/04/18,0.05
2014/04/19,0.043
2014/04/20,0.063
2014/04/21,0.06
2014/04/22,0.127
2014/04/23,0.086
2014/04/24,0.041
2014/04/25,0.078
2014/04/26,0.14
2014/04/27,0.062
2014/04/28,0.092
2014/04/29,0.058
2014/04/30,0.067
2014/05/01,0.108
2014/05/02,0.108
2014/05/03,0.043
2014/05/04,0.029
2014/05/05,0.149
2014/05/06,0.143
2014/05/07,0.104
2014/05/08,0.025
2014/05/09,0.034
2014/05/10,0.118
2014/05/11,0.121
2014/05/12,0.096
2014/05/13,0.069
2014/05/14,0.028
2014/05/15,0.019
2014/05/16,0.054
2014/05/17,0.068
2014/05/18,0.046
2014/05/19,0.06
2014/05/20,0.083
2014/05/21,0.026
2014/05/22,0.008
2014/05/23,0.014
2014/05/24,0.014
2014/05/25,0.047
2014/05/26,0.054
2014/05/27,0.086
2014/05/28,0.032
2014/05/29,0.022
2014/05/30,0.054
2014/05/31,0.066
2014/06/01,0.026
2014/06/02,0.017
2014/06/03,0.054
2014/06/04,0.049
2014/06/05,0.049
2014/06/06,0.051
2014/06/07,0.086
2014/06/08,0.069
2014/06/09,0.047
2014/06/10,0.021
2014/06/11,0.026
2014/06/12,0.025
2014/06/13,0.021
2014/06/14,0.084
2014/06/15,0.076
2014/06/16,0.049
2014/06/17,0.054
2014/06/18,0.065
2014/06/19,0.055
2014/06/20,0.078
2014/06/21,0.068
2014/06/22,0.03
2014/06/23,0.054
2014/06/24,0.046
2014/06/25,0.025
2014/06/26,0.027
2014/06/27,0.039
2014/06/28,0.027
2014/06/29,0.016
2014/06/30,0.139
2014/07/01,0.148
2014/07/02,0.028
2014/07/03,0.066
2014/07/04,0.105
2014/07/05,0.082
2014/07/06,0.034
2014/07/07,0.066
2014/07/08,0.055
2014/07/09,0.037
2014/07/10,0.037
2014/07/11,0.019
2014/07/12,0.066
2014/07/13,0.048
2014/07/14,0.113
2014/07/15,0.094
2014/07/16,0.032
2014/07/17,0.062
2014/07/18,0.07
2014/07/19,0.039
2014/07/20,0.042
2014/07/21,0.038
2014/07/22,0.08
2014/07/23,0.046
2014/07/24,0.028
2014/07/25,0.045
2014/07/26,0.04
2014/07/27,0.023
2014/07/28,0.035
2014/07/29,0.042
2014/07/30,0.02
2014/07/31,0.029
2014/08/01,0.029
2014/08/02,0.072
2014/08/03,0.055
2014/08/04,0.124
2014/08/05,0.123
2014/08/06,0.031
2014/08/07,0.068
2014/08/08,0.04
2014/08/09,0.07
2014/08/10,0.067
2014/08/11,0.054
2014/08/12,0.055
2014/08/13,0.062
2014/08/14,0.061
2014/08/15,0.06
2014/08/16,0.049
2014/08/17,0.531
2014/08/18,0.561
2014/08/19,0.582
2014/08/20,0.04
2014/08/21,0.007
2014/08/22,0.008
2014/08/23,0.059
2014/08/24,0.05
2014/08/25,0.236
2014/08/26,0.209
2014/08/27,0.197
2014/08/28,0.028
2014/08/29,0.029
2014/08/30,0.04
2014/08/31,0.048
2014/09/01,0.119
2014/09/02,0.121
2014/09/03,0.052
2014/09/04,0.043
2014/09/05,0.033
2014/09/06,0.076
2014/09/07,0.247
2014/09/08,0.241
2014/09/09,0.144
2014/09/10,0.053
2014/09/11,0.121
2014/09/12,0.07
2014/09/13,0.055
2014/09/14,0.066
2014/09/15,0.083
2014/09/16,0.042
2014/09/17,0.059
2014/09/18,0.062
2014/09/19,0.023
2014/09/20,0.035
2014/09/21,0.017
2014/09/22,0.046
2014/09/23,0.091
2014/09/24,0.05
2014/09/25,0.027
2014/09/26,1.036
2014/09/27,1.038
2014/09/28,1.027
2014/09/29,0.035
2014/09/30,0.032
2014/10/01,0.032
2014/10/02,0.013
2014/10/03,0.006
2014/10/04,0.004
2014/10/05,0.044
2014/10/06,0.038
2014/10/07,0.098
2014/10/08,0.07
2014/10/09,0.041
2014/10/10,0.033
2014/10/11,0.071
2014/10/12,0.041
2014/10/13,0.043
2014/10/14,0.085
2014/10/15,0.063
2014/10/16,0.067
2014/10/17,0.003
2014/10/18,0.072
2014/10/19,0.067
2014/10/20,0.102
2014/10/21,0.05
2014/10/22,0.049
2014/10/23,0.02
2014/10/24,0.024
2014/10/25,0.042
2014/10/26,0.06
2014/10/27,0.061
2014/10/28,0.039
2014/10/29,0.038
2014/10/30,0.051
2014/10/31,0.077
2014/11/01,0.045
2014/11/02,0.045
2014/11/03,0.067
2014/11/04,0.059
2014/11/05,0.053
2014/11/06,0.046
2014/11/07,0.025
2014/11/08,0.08
2014/11/09,0.098
2014/11/10,0.099
2014/11/11,0.041
2014/11/12,0.045
2014/11/13,0.015
2014/11/14,0.06
2014/11/15,0.064
2014/11/16,0.026
2014/11/17,0.098
2014/11/18,0.092
2014/11/19,0.065
2014/11/20,0.038
2014/11/21,0.023
2014/11/22,0.101
2014/11/23,0.094
2014/11/24,0.059
2014/11/25,0.027
2014/11/26,0.013
2014/11/27,0.024
2014/11/28,0.032
2014/11/29,0.047
2014/11/30,0.033
2014/12/01,0.123
2014/12/02,0.088
2014/12/03,0.075
2014/12/04,0.077
2014/12/05,0.125
2014/12/06,0.079
2014/12/07,0.024
2014/12/08,0.05
2014/12/09,0.035
2014/12/10,0.033
2014/12/11,0.027
2014/12/12,0.023
2014/12/13,0.039
2014/12/14,0.049
2014/12/15,0.095
2014/12/16,0.066
2014/12/17,0.061
2014/12/18,0.048
2014/12/19,0.042
2014/12/20,0.064
2014/12/21,0.077
2014/12/22,0.019
2014/12/23,0.033
2014/12/24,0.071
2014/12/25,0.116
2014/12/26,0.234
2014/12/27,0.233
2014/12/28,0.183
2014/12/29,0.132
2014/12/30,0.06
2014/12/31,0.052
2015/01/01,0.134
2015/01/02,0.092
2015/01/03,0.088
2015/01/04,0.203
2015/01/05,0.175
2015/01/06,0.147
2015/01/07,0.071
2015/01/08,0.097
2015/01/09,0.069
2015/01/10,0.023
2015/01/11,0.072
2015/01/12,0.511
2015/01/13,0.488
2015/01/14,0.445
2015/01/15,0.055
2015/01/16,0.035
2015/01/17,0.057
2015/01/18,0.046
2015/01/19,0.029
2015/01/20,0.104
2015/01/21,0.106
2015/01/22,0.106
2015/01/23,0.066
2015/01/24,0.061
2015/01/25,0.064
2015/01/26,0.112
2015/01/27,0.104
2015/01/28,0.18
2015/01/29,0.082
2015/01/30,0.035
2015/01/31,0.024
2015/02/01,0.029
2015/02/02,0.02
2015/02/03,0.105
2015/02/04,0.091
2015/02/05,0.095
2015/02/06,0.044
2015/02/07,0.034
2015/02/08,0.076
2015/02/09,0.064
2015/02/10,0.035
2015/02/11,0.029
2015/02/12,0.047
2015/02/13,0.091
2015/02/14,0.083
2015/02/15,0.088
2015/02/16,0.017
2015/02/17,0.033
2015/02/18,0.057
2015/02/19,0.084
2015/02/20,0.045
2015/02/21,0.046
2015/02/22,0.046
2015/02/23,0.066
2015/02/24,0.099
2015/02/25,0.052
2015/02/26,0.063
2015/02/27,0.006
2015/02/28,0.004
2015/03/01,0.018
2015/03/02,0.015
2015/03/03,0.008
2015/03/04,0.022
2015/03/05,0.045
2015/03/06,0.035
2015/03/07,0.074
2015/03/08,0.095
2015/03/09,0.08
2015/03/10,0.081
2015/03/11,0.034
2015/03/12,0.025
2015/03/13,0.042
2015/03/14,0.048
2015/03/15,0.039
2015/03/16,0.082
2015/03/17,0.097
2015/03/18,0.039
2015/03/19,0.069
2015/03/20,0.076
2015/03/21,0.118
2015/03/22,0.107
2015/03/23,0.117
2015/03/24,0.139
2015/03/25,0.137
2015/03/26,0.07
2015/03/27,0.06
2015/03/28,0.056
2015/03/29,0.011
2015/03/30,0.092
2015/03/31,0.095
2015/04/01,0.07
2015/04/02,0.107
2015/04/03,0.112
2015/04/04,0.041
2015/04/05,0.043
2015/04/06,0.126
2015/04/07,0.097
2015/04/08,0.094
2015/04/09,0.128
2015/04/10,0.181
2015/04/11,0.21
2015/04/12,0.257
2015/04/13,0.031
2015/04/14,0.011
2015/04/15,0.067
2015/04/16,0.085
2015/04/17,0.082
2015/04/18,0.082
2015/04/19,0.097
2015/04/20,0.075
2015/04/21,0.068
2015/04/22,0.032
2015/04/23,0.073
2015/04/24,0.074
2015/04/25,1.782
2015/04/26,1.839
2015/04/27,1.858
2015/04/28,0.07
2015/04/29,0.09
2015/04/30,0.091
2015/05/01,0.137
2015/05/02,0.116
2015/05/03,0.025
2015/05/04,0.103
2015/05/05,0.099
2015/05/06,0.065
2015/05/07,0.05
2015/05/08,0.053
2015/05/09,0.033
2015/05/10,0.057
2015/05/11,0.057
2015/05/12,0.047
2015/05/13,0.049
2015/05/14,0.053
2015/05/15,0.038
2015/05/16,0.038
2015/05/17,0.093
2015/05/18,0.093
2015/05/19,0.144
2015/05/20,0.065
2015/05/21,0.089
2015/05/22,0.058
2015/05/23,0.072
2015/05/24,0.075
2015/05/25,0.073
2015/05/26,0.106
2015/05/27,0.05
2015/05/28,0.032
2015/05/29,0.027
2015/05/30,0.032
2015/05/31,0.544
2015/06/01,0.47
2015/06/02,0.474
2015/06/03,0.146
2015/06/04,0.025
2015/06/05,0.038
2015/06/06,0.14
2015/06/07,0.121
2015/06/08,0.103
2015/06/09,0.103
2015/06/10,0.029
2015/06/11,0.042
2015/06/12,0.039
2015/06/13,0.086
2015/06/14,0.083
2015/06/15,0.115
2015/06/16,0.202
2015/06/17,0.107
2015/06/18,0.092
2015/06/19,0.124
2015/06/20,0.248
2015/06/21,0.267
2015/06/22,0.255
2015/06/23,0.229
2015/06/24,0.254
2015/06/25,0.101
2015/06/26,0.043
2015/06/27,0.065
2015/06/28,0.067
2015/06/29,0.085
2015/06/30,0.327
2015/07/01,0.24
2015/07/02,0.182
2015/07/03,0.06
2015/07/04,0.131
2015/07/05,0.103
2015/07/06,0.258
2015/07/07,0.58
2015/07/08,0.454
2015/07/09,0.067
2015/07/10,0.248
2015/07/11,0.194
2015/07/12,0.288
2015/07/13,0.356
2015/07/14,0.439
2015/07/15,0.155
2015/07/16,0.122
2015/07/17,0.14
2015/07/18,0.422
2015/07/19,0.553
2015/07/20,0.552
2015/07/21,0.412
2015/07/22,0.26
2015/07/23,0.079
2015/07/24,0.176
2015/07/25,0.207
2015/07/26,0.051
2015/07/27,0.269
2015/07/28,0.226
2015/07/29,0.182
2015/07/30,0.186
2015/07/31,0.021
2015/08/01,0.153
2015/08/02,0.366
2015/08/03,0.235
2015/08/04,0.4
2015/08/05,0.313
2015/08/06,0.015
2015/08/07,0.275
2015/08/08,0.39
2015/08/09,0.174
2015/08/10,0.13
2015/08/11,0.124
2015/08/12,0.141
2015/08/13,0.145
2015/08/14,0.126
2015/08/15,0.074
2015/08/16,0.109
2015/08/17,0.073
2015/08/18,0.143
2015/08/19,0.091
2015/08/20,0.087
2015/08/21,0.101
2015/08/22,0.114
2015/08/23,0.049
2015/08/24,0.088
2015/08/25,0.105
2015/08/26,0.099
2015/08/27,0.099
2015/08/28,0.064
2015/08/29,0.132
2015/08/30,0.097
2015/08/31,0.164
2015/09/01,0.153
2015/09/02,0.619
2015/09/03,0.595
2015/09/04,0.602
2015/09/05,0.111
2015/09/06,0.126
2015/09/07,0.152
2015/09/08,0.151
2015/09/09,0.042
2015/09/10,0.087
2015/09/11,0.262
2015/09/12,0.257
2015/09/13,0.238
2015/09/14,0.161
2015/09/15,0.123
2015/09/16,0.087
2015/09/17,0.025
2015/09/18,0.051
2015/09/19,0.055
2015/09/20,0.028
2015/09/21,0.18
2015/09/22,0.176
2015/09/23,0.187
2015/09/24,0.053
2015/09/25,0.039
2015/09/26,0.026
2015/09/27,0.077
2015/09/28,0.118
2015/09/29,0.121
2015/09/30,0.094
2015/10/01,0.118
2015/10/02,0.04
2015/10/03,0.154
2015/10/04,0.2
2015/10/05,0.092
2015/10/06,0.178
2015/10/07,0.121
2015/10/08,0.033
2015/10/09,0.028
2015/10/10,0.124
2015/10/11,0.164
2015/10/12,0.151
2015/10/13,0.18
2015/10/14,0.012
2015/10/15,0.037
2015/10/16,0.086
2015/10/17,0.1
2015/10/18,0.149
2015/10/19,0.134
2015/10/20,0.309
2015/10/21,0.247
2015/10/22,0.182
2015/10/23,0.02
2015/10/24,0.043
2015/10/25,0.11
2015/10/26,0.09
2015/10/27,0.135
2015/10/28,0.177
2015/10/29,0.09
2015/10/30,0.127
2015/10/31,0.129
2015/11/01,0.05
2015/11/02,0.126
2015/11/03,0.152
2015/11/04,0.26
2015/11/05,0.233
2015/11/06,0.23
2015/11/07,0.22
2015/11/08,0.2
2015/11/09,0.11
2015/11/10,0.114
2015/11/11,0.122
2015/11/12,0.138
2015/11/13,0.024
2015/11/14,0.046
2015/11/15,0.092
2015/11/16,0.093
2015/11/17,0.105
2015/11/18,0.064
2015/11/19,0.043
2015/11/20,0.116
2015/11/21,0.172
2015/11/22,0.067
2015/11/23,0.079
2015/11/24,0.089
2015/11/25,0.075
2015/11/26,0.072
2015/11/27,0.134
2015/11/28,0.137
2015/11/29,0.166
2015/11/30,0.205
2015/12/01,0.204
2015/12/02,0.079
2015/12/03,0.072
2015/12/04,0.072
2015/12/05,0.104
2015/12/06,0.045
2015/12/07,0.156
2015/12/08,0.132
2015/12/09,0.134
2015/12/10,0.181
2015/12/11,0.335
2015/12/12,0.337
2015/12/13,0.147
2015/12/14,0.089
2015/12/15,0.085
2015/12/16,0.069
2015/12/17,0.078
2015/12/18,0.064
2015/12/19,0.07
2015/12/20,0.077
2015/12/21,0.239
2015/12/22,0.246
2015/12/23,0.073
2015/12/24,0.032
2015/12/25,0.283
2015/12/26,0.297
2015/12/27,0.19
2015/12/28,0.245
2015/12/29,0.261
2015/12/30,0.063
2015/12/31,0.057
2016/01/01,0.137
2016/01/02,0.224
2016/01/03,0.231
2016/01/04,0.18
2016/01/05,0.14
2016/01/06,0.155
2016/01/07,0.156
2016/01/08,0.206
2016/01/09,0.218
2016/01/10,0.133
2016/01/11,0.174
2016/01/12,0.18
2016/01/13,0.092
2016/01/14,0.118
2016/01/15,0.214
2016/01/16,0.189
2016/01/17,0.187
2016/01/18,0.055
2016/01/19,0.239
2016/01/20,0.274
2016/01/21,0.242
2016/01/22,0.354
2016/01/23,0.502
2016/01/24,0.131
2016/01/25,0.225
2016/01/26,0.202
2016/01/27,0.108
2016/01/28,0.103
2016/01/29,0.16
2016/01/30,0.375
2016/01/31,0.295
2016/02/01,0.55
2016/02/02,0.543
2016/02/03,0.328
2016/02/04,0.331
2016/02/05,0.081
2016/02/06,0.1
2016/02/07,0.092
2016/02/08,0.28
2016/02/09,0.211
2016/02/10,0.161
2016/02/11,0.154
2016/02/12,0.169
2016/02/13,0.022
2016/02/14,0.055
2016/02/15,0.223
2016/02/16,0.308
2016/02/17,0.097
2016/02/18,0.158
2016/02/19,0.193
2016/02/20,0.197
2016/02/21,0.148
2016/02/22,0.271
2016/02/23,0.159
2016/02/24,0.117
2016/02/25,0.301
2016/02/26,0.332
2016/02/27,0.168
2016/02/28,0.251
2016/02/29,0.514
2016/03/01,0.327
2016/03/02,0.603
2016/03/03,0.604
2016/03/04,0.817
2016/03/05,0.3
2016/03/06,0.476
2016/03/07,0.477
2016/03/08,0.207
2016/03/09,0.131
2016/03/10,0.194
2016/03/11,0.259
2016/03/12,0.085
2016/03/13,0.099
2016/03/14,0.114
2016/03/15,0.012
2016/03/16,0.176
2016/03/17,0.21
2016/03/18,0.048
2016/03/19,0.259
2016/03/20,0.28
2016/03/21,0.211
2016/03/22,0.226
2016/03/23,0.13
2016/03/24,0.106
2016/03/25,0.133
2016/03/26,0.126
2016/03/27,0.036
2016/03/28,0.157
2016/03/29,0.465
2016/03/30,0.309
2016/03/31,0.21
2016/04/01,0.186
2016/04/02,0.067
2016/04/03,0.17
2016/04/04,0.275
2016/04/05,0.135
2016/04/06,0.324
2016/04/07,0.212
2016/04/08,0.23
2016/04/09,0.325
2016/04/10,0.362
2016/04/11,0.451
2016/04/12,0.531
2016/04/13,0.213
2016/04/14,0.246
2016/04/15,0.167
2016/04/16,0.24
2016/04/17,0.344
2016/04/18,0.457
2016/04/19,0.436
2016/04/20,0.298
2016/04/21,0.094
2016/04/22,0.118
2016/04/23,0.23
2016/04/24,0.223
2016/04/25,0.374
2016/04/26,6.648
2016/04/27,6.448
2016/04/28,6.399
2016/04/29,0.174
2016/04/30,0.28
2016/05/01,0.301
2016/05/02,0.227
2016/05/03,0.259
2016/05/04,0.048
2016/05/05,0.049
2016/05/06,0.035
2016/05/07,0.114
2016/05/08,0.221
2016/05/09,0.144
2016/05/10,0.32
2016/05/11,0.35
2016/05/12,0.136
2016/05/13,0.105
2016/05/14,0.081
2016/05/15,0.067
2016/05/16,0.361
2016/05/17,0.346
2016/05/18,0.157
2016/05/19,0.245
2016/05/20,0.363
2016/05/21,0.354
2016/05/22,0.545
2016/05/23,0.538
2016/05/24,0.545
2016/05/25,0.432
2016/05/26,0.095
2016/05/27,0.324
2016/05/28,0.394
2016/05/29,0.587
2016/05/30,0.262
2016/05/31,0.297
2016/06/01,0.061
2016/06/02,0.1
2016/06/03,0.131
2016/06/04,0.134
2016/06/05,0.47
2016/06/06,0.421
2016/06/07,0.369
2016/06/08,0.22
2016/06/09,0.167
2016/06/10,0.142
2016/06/11,0.226
2016/06/12,0.245
2016/06/13,0.322
2016/06/14,0.542
2016/06/15,0.512
2016/06/16,0.1
2016/06/17,0.076
2016/06/18,0.349
2016/06/19,0.545
2016/06/20,0.374
2016/06/21,0.505
2016/06/22,0.459
2016/06/23,0.322
2016/06/24,0.229
2016/06/25,0.663
2016/06/26,0.728
2016/06/27,0.169
2016/06/28,0.153
2016/06/29,0.099
2016/06/30,0.094
2016/07/01,0.174
2016/07/02,0.201
2016/07/03,0.257
2016/07/04,0.241
2016/07/05,0.301
2016/07/06,0.104
2016/07/07,0.086
2016/07/08,0.06
2016/07/09,0.105
2016/07/10,0.395
2016/07/11,1.362
2016/07/12,0.985
2016/07/13,0.353
2016/07/14,0.371
2016/07/15,0.029
2016/07/16,0.609
2016/07/17,0.62
2016/07/18,0.549
2016/07/19,0.993
2016/07/20,0.521
2016/07/21,0.337
2016/07/22,0.478
2016/07/23,0.344
2016/07/24,0.577
2016/07/25,0.744
2016/07/26,0.915
2016/07/27,0.325
2016/07/28,0.354
2016/07/29,0.568
2016/07/30,0.367
2016/07/31,0.508
2016/08/01,0.541
2016/08/02,0.377
2016/08/03,0.449
2016/08/04,0.512
2016/08/05,0.099
2016/08/06,0.63
2016/08/07,0.622
2016/08/08,1.368
2016/08/09,0.97
2016/08/10,0.639
2016/08/11,0.604
2016/08/12,0.35
2016/08/13,0.906
2016/08/14,0.66
2016/08/15,0.612
2016/08/16,1.448
2016/08/17,0.971
2016/08/18,0.773
2016/08/19,0.637
2016/08/20,0.83
2016/08/21,1.318
2016/08/22,0.688
2016/08/23,0.945
2016/08/24,0.283
2016/08/25,0.437
2016/08/26,0.445
2016/08/27,0.718
2016/08/28,0.932
2016/08/29,0.681
2016/08/30,0.724
2016/08/31,0.332
2016/09/01,0.343
2016/09/02,0.606
2016/09/03,0.483
2016/09/04,0.965
2016/09/05,1.235
2016/09/06,1.339
2016/09/07,0.204
2016/09/08,0.209
2016/09/09,0.211
2016/09/10,0.737
2016/09/11,1.004
2016/09/12,0.349
2016/09/13,0.764
2016/09/14,0.455
2016/09/15,0.152
2016/09/16,0.476
2016/09/17,0.668
2016/09/18,0.716
2016/09/19,0.973
2016/09/20,0.817
2016/09/21,0.647
2016/09/22,0.408
2016/09/23,0.367
2016/09/24,0.624
2016/09/25,1.072
2016/09/26,0.808
2016/09/27,0.855
2016/09/28,0.378
2016/09/29,0.627
2016/09/30,0.304
2016/10/01,0.752
2016/10/02,0.745
2016/10/03,0.858
2016/10/04,0.732
2016/10/05,0.398
2016/10/06,0.293
2016/10/07,0.423
2016/10/08,0.672
2016/10/09,0.886
2016/10/10,1.179
2016/10/11,1.416
2016/10/12,0.655
2016/10/13,0.641
2016/10/14,0.302
2016/10/15,0.521
2016/10/16,0.409
2016/10/17,0.959
2016/10/18,0.83
2016/10/19,0.56
2016/10/20,1.156
2016/10/21,1.294
2016/10/22,1.462
2016/10/23,0.138
2016/10/24,0.774
2016/10/25,1.463
2016/10/26,1.921
2016/10/27,1.324
2016/10/28,2.088
2016/10/29,1.203
2016/10/30,1.05
2016/10/31,0.947
2016/11/01,1.142
2016/11/02,0.477
2016/11/03,0.531
2016/11/04,1.297
2016/11/05,1.518
2016/11/06,1.697
2016/11/07,1.016
2016/11/08,0.98
2016/11/09,0.581
2016/11/10,0.48
2016/11/11,0.754
2016/11/12,0.596
2016/11/13,0.365
2016/11/14,0.437
2016/11/15,0.509
2016/11/16,0.412
2016/11/17,0.579
2016/11/18,0.679
2016/11/19,0.377
2016/11/20,0.411
2016/11/21,1.055
2016/11/22,1.114
2016/11/23,0.459
2016/11/24,0.603
2016/11/25,0.966
2016/11/26,1.451
2016/11/27,2.063
2016/11/28,0.706
2016/11/29,0.753
2016/11/30,0.199
2016/12/01,0.164
2016/12/02,0.943
2016/12/03,1.494
2016/12/04,1.609
2016/12/05,0.661
2016/12/06,1.001
2016/12/07,1.044
2016/12/08,1.223
2016/12/09,0.665
2016/12/10,0.592
2016/12/11,1.935
2016/12/12,1.553
2016/12/13,1.172
2016/12/14,0.802
2016/12/15,1.428
2016/12/16,0.633
2016/12/17,1.381
2016/12/18,1.123
2016/12/19,0.818
2016/12/20,1.001
2016/12/21,0.299
2016/12/22,0.435
2016/12/23,0.397
2016/12/24,0.373
2016/12/25,1.838
2016/12/26,1.672
2016/12/27,1.77
2016/12/28,0.121
2016/12/29,0.528
2016/12/30,0.525
2016/12/31,0.939
2017/01/01,1.349
2017/01/02,1.752
2017/01/03,2.045
2017/01/04,3.568
2017/01/05,3.252
2017/01/06,2.941
2017/01/07,0.294
2017/01/08,1.609
2017/01/09,1.463
2017/01/10,1.388
2017/01/11,0.129
2017/01/12,0.868
2017/01/13,0.712
2017/01/14,0.885
2017/01/15,1.023
2017/01/16,0.796
2017/01/17,1.2
2017/01/18,0.65
2017/01/19,0.437
2017/01/20,0.977
2017/01/21,0.763
2017/01/22,0.327
2017/01/23,1.902
2017/01/24,2.718
2017/01/25,0.997
2017/01/26,0.952
2017/01/27,1.361
2017/01/28,0.881
2017/01/29,0.8
2017/01/30,1.278
2017/01/31,1.721
2017/02/01,1.144
2017/02/02,1.123
2017/02/03,1.62
2017/02/04,1.053
2017/02/05,1.315
2017/02/06,2.197
2017/02/07,2.2
2017/02/08,0.909
2017/02/09,0.555
2017/02/10,0.71
2017/02/11,1.07
2017/02/12,1.254
2017/02/13,0.725
2017/02/14,0.698
2017/02/15,0.838
2017/02/16,1.636
2017/02/17,0.959
2017/02/18,0.68
2017/02/19,0.753
2017/02/20,0.646
2017/02/21,1.304
2017/02/22,1.298
2017/02/23,1.125
2017/02/24,0.513
2017/02/25,1.591
2017/02/26,2.66
2017/02/27,2.483
2017/02/28,3.327
2017/03/01,1.243
2017/03/02,0.687
2017/03/03,0.704
2017/03/04,0.577
2017/03/05,1.333
2017/03/06,1.203
2017/03/07,1.53
2017/03/08,0.606
2017/03/09,0.857
2017/03/10,0.301
2017/03/11,1.026
2017/03/12,2.228
2017/03/13,1.637
2017/03/14,2.242
2017/03/15,0.788
2017/03/16,0.45
2017/03/17,0.718
2017/03/18,1.802
2017/03/19,1.637
2017/03/20,2.685
2017/03/21,2.877
2017/03/22,0.537
2017/03/23,0.795
2017/03/24,1.957
2017/03/25,1.552
2017/03/26,2.627
2017/03/27,3.153
2017/03/28,3.518
2017/03/29,0.349
2017/03/30,1.746
2017/03/31,2.075
2017/04/01,1.949
2017/04/02,2.507
2017/04/03,1.627
2017/04/04,2.531
2017/04/05,1.833
2017/04/06,0.757
2017/04/07,0.624
2017/04/08,1.356
2017/04/09,1.815
2017/04/10,1.587
2017/04/11,1.832
2017/04/12,0.887
2017/04/13,1.831
2017/04/14,1.224
2017/04/15,2.138
2017/04/16,3.217
2017/04/17,1.507
2017/04/18,2.255
2017/04/19,1.103
2017/04/20,1.027
2017/04/21,1.137
2017/04/22,2.16
2017/04/23,1.92
2017/04/24,2.215
2017/04/25,3.814
2017/04/26,1.625
2017/04/27,0.886
2017/04/28,0.889
2017/04/29,1.874
2017/04/30,2.714
2017/05/01,1.114
2017/05/02,2.108
2017/05/03,1.81
2017/05/04,0.757
2017/05/05,1.015
2017/05/06,1.338
2017/05/07,1.871
2017/05/08,0.601
2017/05/09,1.5
2017/05/10,1.463
2017/05/11,0.6
2017/05/12,0.203
2017/05/13,0.986
2017/05/14,1.38
2017/05/15,0.59
2017/05/16,4.017
2017/05/17,5.499
2017/05/18,2.363
2017/05/19,2.021
2017/05/20,2.001
2017/05/21,1.712
2017/05/22,2.139
2017/05/23,2.001
2017/05/24,1.409
2017/05/25,1.377
2017/05/26,0.049
2017/05/27,0.401
2017/05/28,2.801
2017/05/29,3.322
2017/05/30,3.611
2017/05/31,0.917
2017/06/01,0.79
2017/06/02,1.048
2017/06/03,2.211
2017/06/04,2.134
2017/06/05,0.676
2017/06/06,2.814
2017/06/07,4.618
2017/06/08,4.308
2017/06/09,4.843
2017/06/10,1.129
2017/06/11,2.556
2017/06/12,1.762
2017/06/13,4.17
2017/06/14,2.682
2017/06/15,2.392
2017/06/16,3.074
2017/06/17,3.188
2017/06/18,2.941
2017/06/19,3.075
2017/06/20,4.303
2017/06/21,3.223
2017/06/22,2.198
2017/06/23,5.854
2017/06/24,5.673
2017/06/25,0.085
2017/06/26,2.818
2017/06/27,3.281
2017/06/28,1.564
2017/06/29,1.903
2017/06/30,2.441
2017/07/01,6.149
2017/07/02,6.466
2017/07/03,3.488
2017/07/04,4.679
2017/07/05,2.069
2017/07/06,2.05
2017/07/07,0.957
2017/07/08,3.052
2017/07/09,2.897
2017/07/10,0.712
2017/07/11,0.867
2017/07/12,1.208
2017/07/13,0.774
