Date,median_transaction_fee7rsiUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,100
2011/04/15,46.154
2011/04/16,46.154
2011/04/17,46.154
2011/04/18,46.154
2011/04/19,46.154
2011/04/20,46.154
2011/04/21,46.154
2011/04/22,46.154
2011/04/23,46.154
2011/04/24,46.154
2011/04/25,46.154
2011/04/26,46.154
2011/04/27,46.154
2011/04/28,46.154
2011/04/29,46.154
2011/04/30,46.154
2011/05/01,46.154
2011/05/02,46.154
2011/05/03,46.154
2011/05/04,46.154
2011/05/05,46.154
2011/05/06,46.154
2011/05/07,46.154
2011/05/08,46.154
2011/05/09,46.154
2011/05/10,46.154
2011/05/11,46.154
2011/05/12,46.154
2011/05/13,46.154
2011/05/14,46.154
2011/05/15,46.154
2011/05/16,46.154
2011/05/17,46.154
2011/05/18,46.154
2011/05/19,46.154
2011/05/20,46.154
2011/05/21,46.154
2011/05/22,46.154
2011/05/23,46.154
2011/05/24,46.154
2011/05/25,46.154
2011/05/26,46.154
2011/05/27,46.154
2011/05/28,46.154
2011/05/29,46.154
2011/05/30,46.154
2011/05/31,46.154
2011/06/01,46.154
2011/06/02,46.154
2011/06/03,46.154
2011/06/04,46.154
2011/06/05,46.154
2011/06/06,46.154
2011/06/07,46.154
2011/06/08,46.154
2011/06/09,46.154
2011/06/10,46.154
2011/06/11,46.154
2011/06/12,46.154
2011/06/13,46.154
2011/06/14,46.154
2011/06/15,46.154
2011/06/16,46.154
2011/06/17,46.154
2011/06/18,46.154
2011/06/19,46.154
2011/06/20,46.154
2011/06/21,46.154
2011/06/22,46.154
2011/06/23,46.154
2011/06/24,46.154
2011/06/25,46.154
2011/06/26,46.154
2011/06/27,46.154
2011/06/28,46.154
2011/06/29,46.154
2011/06/30,46.154
2011/07/01,99.999
2011/07/02,46.154
2011/07/03,46.154
2011/07/04,46.154
2011/07/05,46.154
2011/07/06,46.154
2011/07/07,46.154
2011/07/08,46.154
2011/07/09,46.154
2011/07/10,46.154
2011/07/11,46.154
2011/07/12,46.154
2011/07/13,46.154
2011/07/14,46.154
2011/07/15,46.154
2011/07/16,46.154
2011/07/17,46.154
2011/07/18,46.154
2011/07/19,46.154
2011/07/20,46.154
2011/07/21,46.154
2011/07/22,95.19
2011/07/23,46.154
2011/07/24,46.154
2011/07/25,46.154
2011/07/26,46.154
2011/07/27,46.154
2011/07/28,46.154
2011/07/29,46.154
2011/07/30,46.154
2011/07/31,46.154
2011/08/01,46.154
2011/08/02,46.154
2011/08/03,46.154
2011/08/04,46.154
2011/08/05,46.154
2011/08/06,46.154
2011/08/07,46.154
2011/08/08,46.154
2011/08/09,46.154
2011/08/10,46.154
2011/08/11,46.154
2011/08/12,46.154
2011/08/13,46.154
2011/08/14,46.154
2011/08/15,96.491
2011/08/16,96.522
2011/08/17,42.493
2011/08/18,42.493
2011/08/19,42.493
2011/08/20,42.493
2011/08/21,42.493
2011/08/22,42.493
2011/08/23,42.493
2011/08/24,42.493
2011/08/25,42.493
2011/08/26,42.493
2011/08/27,42.493
2011/08/28,42.493
2011/08/29,42.493
2011/08/30,42.493
2011/08/31,42.493
2011/09/01,42.493
2011/09/02,42.493
2011/09/03,42.493
2011/09/04,42.493
2011/09/05,42.493
2011/09/06,42.493
2011/09/07,42.493
2011/09/08,42.493
2011/09/09,42.493
2011/09/10,42.493
2011/09/11,42.493
2011/09/12,42.493
2011/09/13,42.493
2011/09/14,42.493
2011/09/15,42.493
2011/09/16,42.493
2011/09/17,42.493
2011/09/18,42.493
2011/09/19,42.493
2011/09/20,42.493
2011/09/21,42.493
2011/09/22,42.493
2011/09/23,42.493
2011/09/24,42.493
2011/09/25,42.493
2011/09/26,42.493
2011/09/27,42.493
2011/09/28,42.493
2011/09/29,42.493
2011/09/30,42.493
2011/10/01,42.493
2011/10/02,42.493
2011/10/03,42.493
2011/10/04,42.493
2011/10/05,42.493
2011/10/06,42.493
2011/10/07,42.493
2011/10/08,42.493
2011/10/09,42.493
2011/10/10,42.493
2011/10/11,42.493
2011/10/12,42.493
2011/10/13,42.493
2011/10/14,42.493
2011/10/15,42.493
2011/10/16,42.493
2011/10/17,42.493
2011/10/18,42.493
2011/10/19,42.493
2011/10/20,42.493
2011/10/21,42.493
2011/10/22,42.493
2011/10/23,42.493
2011/10/24,42.493
2011/10/25,42.493
2011/10/26,42.493
2011/10/27,42.493
2011/10/28,42.493
2011/10/29,42.493
2011/10/30,42.493
2011/10/31,42.493
2011/11/01,42.493
2011/11/02,0
2011/11/03,0
2011/11/04,0
2011/11/05,0
2011/11/06,0
2011/11/07,0
2011/11/08,0
2011/11/09,0
2011/11/10,0
2011/11/11,0
2011/11/12,0
2011/11/13,0
2011/11/14,0
2011/11/15,0
2011/11/16,0
2011/11/17,0
2011/11/18,0
2011/11/19,0
2011/11/20,0
2011/11/21,0
2011/11/22,0
2011/11/23,0
2011/11/24,0
2011/11/25,0
2011/11/26,0
2011/11/27,0
2011/11/28,0
2011/11/29,0
2011/11/30,0
2011/12/01,0
2011/12/02,0
2011/12/03,0
2011/12/04,0
2011/12/05,0
2011/12/06,0
2011/12/07,0
2011/12/08,0
2011/12/09,0
2011/12/10,0
2011/12/11,0
2011/12/12,0
2011/12/13,0
2011/12/14,0
2011/12/15,0
2011/12/16,0
2011/12/17,0
2011/12/18,0
2011/12/19,0
2011/12/20,0
2011/12/21,0
2011/12/22,0
2011/12/23,0
2011/12/24,0
2011/12/25,0
2011/12/26,0
2011/12/27,0
2011/12/28,0
2011/12/29,0
2011/12/30,0
2011/12/31,0
2012/01/01,0
2012/01/02,0
2012/01/03,0
2012/01/04,0
2012/01/05,0
2012/01/06,0
2012/01/07,0
2012/01/08,0
2012/01/09,0
2012/01/10,0
2012/01/11,0
2012/01/12,0
2012/01/13,0
2012/01/14,0
2012/01/15,0
2012/01/16,0
2012/01/17,0
2012/01/18,0
2012/01/19,0
2012/01/20,0
2012/01/21,0
2012/01/22,0
2012/01/23,0
2012/01/24,0
2012/01/25,0
2012/01/26,0
2012/01/27,0
2012/01/28,0
2012/01/29,0
2012/01/30,0
2012/01/31,0
2012/02/01,0
2012/02/02,0
2012/02/03,0
2012/02/04,0
2012/02/05,0
2012/02/06,0
2012/02/07,0
2012/02/08,0
2012/02/09,0
2012/02/10,0
2012/02/11,0
2012/02/12,0
2012/02/13,0
2012/02/14,100
2012/02/15,100
2012/02/16,97.3
2012/02/17,42.435
2012/02/18,42.435
2012/02/19,42.435
2012/02/20,42.435
2012/02/21,42.435
2012/02/22,42.435
2012/02/23,42.435
2012/02/24,42.435
2012/02/25,42.435
2012/02/26,42.435
2012/02/27,42.435
2012/02/28,42.435
2012/02/29,42.435
2012/03/01,42.435
2012/03/02,42.435
2012/03/03,42.435
2012/03/04,42.435
2012/03/05,42.435
2012/03/06,42.435
2012/03/07,42.435
2012/03/08,42.435
2012/03/09,42.435
2012/03/10,42.435
2012/03/11,42.435
2012/03/12,42.435
2012/03/13,42.435
2012/03/14,42.435
2012/03/15,42.435
2012/03/16,42.435
2012/03/17,42.435
2012/03/18,42.435
2012/03/19,42.435
2012/03/20,42.435
2012/03/21,42.435
2012/03/22,42.435
2012/03/23,42.435
2012/03/24,42.435
2012/03/25,42.435
2012/03/26,42.435
2012/03/27,42.435
2012/03/28,42.435
2012/03/29,42.435
2012/03/30,42.435
2012/03/31,42.435
2012/04/01,42.435
2012/04/02,42.435
2012/04/03,42.435
2012/04/04,42.435
2012/04/05,42.435
2012/04/06,42.435
2012/04/07,42.435
2012/04/08,42.435
2012/04/09,42.435
2012/04/10,42.435
2012/04/11,42.435
2012/04/12,42.435
2012/04/13,42.435
2012/04/14,42.435
2012/04/15,42.435
2012/04/16,42.435
2012/04/17,42.435
2012/04/18,42.435
2012/04/19,42.435
2012/04/20,42.435
2012/04/21,42.435
2012/04/22,42.435
2012/04/23,42.435
2012/04/24,42.435
2012/04/25,42.435
2012/04/26,99.998
2012/04/27,46.154
2012/04/28,46.154
2012/04/29,46.154
2012/04/30,70.486
2012/05/01,70.621
2012/05/02,70.846
2012/05/03,71.125
2012/05/04,70.938
2012/05/05,70.719
2012/05/06,70.585
2012/05/07,70.426
2012/05/08,70.549
2012/05/09,70.006
2012/05/10,67.465
2012/05/11,65.94
2012/05/12,66.7
2012/05/13,66.372
2012/05/14,67.251
2012/05/15,68.506
2012/05/16,69.444
2012/05/17,70.361
2012/05/18,70.845
2012/05/19,70.962
2012/05/20,70.123
2012/05/21,69.611
2012/05/22,69.517
2012/05/23,70.883
2012/05/24,71.642
2012/05/25,71.888
2012/05/26,66.639
2012/05/27,68.019
2012/05/28,69.534
2012/05/29,71.15
2012/05/30,70.254
2012/05/31,72.683
2012/06/01,81.85
2012/06/02,83.796
2012/06/03,70.982
2012/06/04,73.205
2012/06/05,83.231
2012/06/06,87.895
2012/06/07,90.436
2012/06/08,92.371
2012/06/09,88.476
2012/06/10,70.01
2012/06/11,70.65
2012/06/12,79.413
2012/06/13,86.302
2012/06/14,88.956
2012/06/15,92.995
2012/06/16,94.745
2012/06/17,79.757
2012/06/18,74.831
2012/06/19,79.198
2012/06/20,83.278
2012/06/21,85.005
2012/06/22,78.62
2012/06/23,66.601
2012/06/24,58.41
2012/06/25,53.601
2012/06/26,56.768
2012/06/27,66.767
2012/06/28,70.099
2012/06/29,70.173
2012/06/30,72.325
2012/07/01,70.834
2012/07/02,72.145
2012/07/03,60.555
2012/07/04,46.158
2012/07/05,56.724
2012/07/06,62.163
2012/07/07,67.178
2012/07/08,70.334
2012/07/09,76.922
2012/07/10,83.748
2012/07/11,85.337
2012/07/12,90.353
2012/07/13,92.495
2012/07/14,81.83
2012/07/15,82.07
2012/07/16,89.755
2012/07/17,93.384
2012/07/18,94.601
2012/07/19,94.731
2012/07/20,76.621
2012/07/21,76.75
2012/07/22,72.407
2012/07/23,60.925
2012/07/24,63.805
2012/07/25,68.674
2012/07/26,73.488
2012/07/27,74.776
2012/07/28,74.275
2012/07/29,66.043
2012/07/30,70.293
2012/07/31,79.249
2012/08/01,83.626
2012/08/02,89.879
2012/08/03,93.547
2012/08/04,94.151
2012/08/05,91.189
2012/08/06,87.42
2012/08/07,88.632
2012/08/08,89.248
2012/08/09,89.269
2012/08/10,91.175
2012/08/11,92.68
2012/08/12,93.087
2012/08/13,94.571
2012/08/14,95.721
2012/08/15,97.203
2012/08/16,98.052
2012/08/17,66.836
2012/08/18,49.684
2012/08/19,28.944
2012/08/20,24.372
2012/08/21,38.694
2012/08/22,37.573
2012/08/23,38.38
2012/08/24,45.722
2012/08/25,49.129
2012/08/26,49.874
2012/08/27,52.957
2012/08/28,56.372
2012/08/29,55.676
2012/08/30,51.712
2012/08/31,43.669
2012/09/01,35.281
2012/09/02,36.809
2012/09/03,45.829
2012/09/04,48.619
2012/09/05,55.764
2012/09/06,65.308
2012/09/07,65.481
2012/09/08,64.027
2012/09/09,62.333
2012/09/10,64.366
2012/09/11,69.098
2012/09/12,72.247
2012/09/13,69.609
2012/09/14,76.971
2012/09/15,80.801
2012/09/16,81.965
2012/09/17,83.339
2012/09/18,86.863
2012/09/19,90.359
2012/09/20,90.679
2012/09/21,85.641
2012/09/22,73.854
2012/09/23,70.341
2012/09/24,62.518
2012/09/25,63.72
2012/09/26,68.105
2012/09/27,72.916
2012/09/28,71.854
2012/09/29,75.407
2012/09/30,71.921
2012/10/01,70.927
2012/10/02,82.324
2012/10/03,87.417
2012/10/04,87.449
2012/10/05,72.969
2012/10/06,62.379
2012/10/07,34.327
2012/10/08,25.756
2012/10/09,25.241
2012/10/10,37.834
2012/10/11,42.15
2012/10/12,41.184
2012/10/13,35.392
2012/10/14,30.335
2012/10/15,27.121
2012/10/16,38.356
2012/10/17,37.056
2012/10/18,42.003
2012/10/19,39.644
2012/10/20,33.856
2012/10/21,30.911
2012/10/22,30.078
2012/10/23,33.782
2012/10/24,30.437
2012/10/25,15.472
2012/10/26,7.431
2012/10/27,5.985
2012/10/28,21.817
2012/10/29,30.581
2012/10/30,35.023
2012/10/31,48.189
2012/11/01,42.646
2012/11/02,93.771
2012/11/03,45.243
2012/11/04,45.772
2012/11/05,45.948
2012/11/06,46.115
2012/11/07,46.574
2012/11/08,46.644
2012/11/09,46.365
2012/11/10,46.235
2012/11/11,46.47
2012/11/12,46.921
2012/11/13,47.562
2012/11/14,47.506
2012/11/15,49.269
2012/11/16,55.005
2012/11/17,59.137
2012/11/18,58.104
2012/11/19,58.316
2012/11/20,57.768
2012/11/21,58.288
2012/11/22,66.005
2012/11/23,70.87
2012/11/24,71.589
2012/11/25,72.518
2012/11/26,68.056
2012/11/27,60.658
2012/11/28,62.387
2012/11/29,66.576
2012/11/30,71.167
2012/12/01,71.51
2012/12/02,69.222
2012/12/03,71.346
2012/12/04,82.637
2012/12/05,87.386
2012/12/06,80.896
2012/12/07,82.564
2012/12/08,83.577
2012/12/09,78.651
2012/12/10,98.78
2012/12/11,47.268
2012/12/12,47.641
2012/12/13,47.683
2012/12/14,47.547
2012/12/15,47.18
2012/12/16,46.598
2012/12/17,46.068
2012/12/18,46.065
2012/12/19,47.253
2012/12/20,48.233
2012/12/21,47.93
2012/12/22,46.972
2012/12/23,46.519
2012/12/24,46.328
2012/12/25,46.469
2012/12/26,46.914
2012/12/27,47.625
2012/12/28,47.362
2012/12/29,47.906
2012/12/30,47.347
2012/12/31,48.077
2013/01/01,46.409
2013/01/02,38.942
2013/01/03,39.548
2013/01/04,39.959
2013/01/05,37.837
2013/01/06,35.427
2013/01/07,38.974
2013/01/08,56.304
2013/01/09,65.474
2013/01/10,70.892
2013/01/11,77.445
2013/01/12,76.848
2013/01/13,71.429
2013/01/14,73.635
2013/01/15,72.013
2013/01/16,79.972
2013/01/17,89.674
2013/01/18,92.539
2013/01/19,92.305
2013/01/20,92.532
2013/01/21,94.908
2013/01/22,96.861
2013/01/23,97.402
2013/01/24,93.22
2013/01/25,87.375
2013/01/26,89.655
2013/01/27,90.356
2013/01/28,92.509
2013/01/29,95.011
2013/01/30,95.862
2013/01/31,96.91
2013/02/01,97.423
2013/02/02,90.652
2013/02/03,90.443
2013/02/04,90.871
2013/02/05,90.772
2013/02/06,92.493
2013/02/07,94.816
2013/02/08,96.234
2013/02/09,97.169
2013/02/10,97.576
2013/02/11,97.911
2013/02/12,98.176
2013/02/13,98.269
2013/02/14,98.739
2013/02/15,99.11
2013/02/16,99.154
2013/02/17,99.154
2013/02/18,98.443
2013/02/19,98.963
2013/02/20,99.267
2013/02/21,99.33
2013/02/22,98.636
2013/02/23,91.043
2013/02/24,83.738
2013/02/25,83.918
2013/02/26,86.072
2013/02/27,89.478
2013/02/28,93.472
2013/03/01,95.778
2013/03/02,93.351
2013/03/03,80.108
2013/03/04,97.925
2013/03/05,51.061
2013/03/06,53.118
2013/03/07,54.07
2013/03/08,55.444
2013/03/09,57.574
2013/03/10,82.036
2013/03/11,82.399
2013/03/12,46.381
2013/03/13,45.713
2013/03/14,46.068
2013/03/15,49.527
2013/03/16,46.676
2013/03/17,46.489
2013/03/18,48.933
2013/03/19,54.29
2013/03/20,60.329
2013/03/21,65.53
2013/03/22,66.949
2013/03/23,63.264
2013/03/24,64.502
2013/03/25,69.111
2013/03/26,71.624
2013/03/27,77.822
2013/03/28,81.827
2013/03/29,82.307
2013/03/30,82.851
2013/03/31,83.917
2013/04/01,87.21
2013/04/02,91.746
2013/04/03,94.058
2013/04/04,94.573
2013/04/05,95.26
2013/04/06,95.906
2013/04/07,96.678
2013/04/08,97.915
2013/04/09,98.732
2013/04/10,79.461
2013/04/11,42.818
2013/04/12,35.949
2013/04/13,38.982
2013/04/14,36.749
2013/04/15,35.063
2013/04/16,30.859
2013/04/17,32.951
2013/04/18,45.144
2013/04/19,52.32
2013/04/20,56.607
2013/04/21,56.466
2013/04/22,55.8
2013/04/23,60.922
2013/04/24,69.024
2013/04/25,71.457
2013/04/26,63.458
2013/04/27,56.288
2013/04/28,53.856
2013/04/29,59.686
2013/04/30,62.959
2013/05/01,50.865
2013/05/02,38.792
2013/05/03,33.157
2013/05/04,36.194
2013/05/05,46.394
2013/05/06,45.927
2013/05/07,43.034
2013/05/08,42.115
2013/05/09,40.593
2013/05/10,44.793
2013/05/11,48.711
2013/05/12,90.971
2013/05/13,46.33
2013/05/14,45.486
2013/05/15,44.422
2013/05/16,45.313
2013/05/17,46.747
2013/05/18,47.809
2013/05/19,47.856
2013/05/20,48.035
2013/05/21,49.462
2013/05/22,50.533
2013/05/23,52.222
2013/05/24,57.231
2013/05/25,59.825
2013/05/26,60.738
2013/05/27,60.124
2013/05/28,55.745
2013/05/29,56.731
2013/05/30,57.992
2013/05/31,56.07
2013/06/01,61.544
2013/06/02,49.023
2013/06/03,41.903
2013/06/04,40.727
2013/06/05,41.932
2013/06/06,40.286
2013/06/07,31.396
2013/06/08,24.904
2013/06/09,19.871
2013/06/10,18.145
2013/06/11,27.869
2013/06/12,33.398
2013/06/13,31.327
2013/06/14,24.711
2013/06/15,21.359
2013/06/16,21.857
2013/06/17,24.467
2013/06/18,38.276
2013/06/19,44.351
2013/06/20,47.377
2013/06/21,48.49
2013/06/22,39.076
2013/06/23,32.894
2013/06/24,25.369
2013/06/25,23.009
2013/06/26,27.801
2013/06/27,24.492
2013/06/28,17.1
2013/06/29,13.801
2013/06/30,17.238
2013/07/01,12.678
2013/07/02,10.783
2013/07/03,9.55
2013/07/04,7.814
2013/07/05,5.623
2013/07/06,3.956
2013/07/07,18.945
2013/07/08,31.565
2013/07/09,30.049
2013/07/10,41
2013/07/11,54.193
2013/07/12,60.703
2013/07/13,65.73
2013/07/14,65.83
2013/07/15,67.882
2013/07/16,69.08
2013/07/17,63.997
2013/07/18,54.647
2013/07/19,45.665
2013/07/20,45.742
2013/07/21,45.883
2013/07/22,46.985
2013/07/23,53.003
2013/07/24,58.688
2013/07/25,64.775
2013/07/26,69.534
2013/07/27,64.255
2013/07/28,63.008
2013/07/29,74.059
2013/07/30,78.708
2013/07/31,84.121
2013/08/01,83.077
2013/08/02,79.574
2013/08/03,78.322
2013/08/04,69.808
2013/08/05,73.527
2013/08/06,78.415
2013/08/07,79.919
2013/08/08,64.549
2013/08/09,50.839
2013/08/10,45.689
2013/08/11,43.479
2013/08/12,51.126
2013/08/13,57.775
2013/08/14,65.578
2013/08/15,68.845
2013/08/16,64.423
2013/08/17,65.998
2013/08/18,66.872
2013/08/19,73.477
2013/08/20,84.159
2013/08/21,90.141
2013/08/22,92.047
2013/08/23,82.06
2013/08/24,79.367
2013/08/25,83.168
2013/08/26,84.965
2013/08/27,89.127
2013/08/28,91.921
2013/08/29,92.265
2013/08/30,93.821
2013/08/31,95.392
2013/09/01,96.179
2013/09/02,96.437
2013/09/03,90.902
2013/09/04,65.878
2013/09/05,52.059
2013/09/06,44.684
2013/09/07,44.597
2013/09/08,51.116
2013/09/09,55.811
2013/09/10,62.953
2013/09/11,68.003
2013/09/12,72.742
2013/09/13,73.682
2013/09/14,72.782
2013/09/15,70.703
2013/09/16,71.107
2013/09/17,72.951
2013/09/18,76.051
2013/09/19,53.276
2013/09/20,43.976
2013/09/21,44.721
2013/09/22,48.131
2013/09/23,46.192
2013/09/24,46.435
2013/09/25,54.701
2013/09/26,59.222
2013/09/27,55.703
2013/09/28,63.284
2013/09/29,64.352
2013/09/30,59.856
2013/10/01,63.374
2013/10/02,14.571
2013/10/03,10.696
2013/10/04,44.846
2013/10/05,50.722
2013/10/06,50.875
2013/10/07,53.908
2013/10/08,57.478
2013/10/09,61.185
2013/10/10,62.984
2013/10/11,64.03
2013/10/12,65.139
2013/10/13,73.255
2013/10/14,79.961
2013/10/15,85.793
2013/10/16,87.182
2013/10/17,89.251
2013/10/18,17.962
2013/10/19,62.735
2013/10/20,63.905
2013/10/21,66.565
2013/10/22,71.623
2013/10/23,74.808
2013/10/24,26.813
2013/10/25,26.366
2013/10/26,26.139
2013/10/27,26.663
2013/10/28,27.715
2013/10/29,28.351
2013/10/30,28.701
2013/10/31,51.106
2013/11/01,37.514
2013/11/02,37.687
2013/11/03,38.029
2013/11/04,39.501
2013/11/05,42.016
2013/11/06,44.593
2013/11/07,48.653
2013/11/08,52.457
2013/11/09,58.011
2013/11/10,50.04
2013/11/11,53.838
2013/11/12,57.677
2013/11/13,62.842
2013/11/14,67.417
2013/11/15,68.92
2013/11/16,69.912
2013/11/17,74.868
2013/11/18,83.632
2013/11/19,86.528
2013/11/20,60.48
2013/11/21,70.585
2013/11/22,75.789
2013/11/23,81.471
2013/11/24,67.504
2013/11/25,69.005
2013/11/26,74.018
2013/11/27,79.095
2013/11/28,81.066
2013/11/29,83.094
2013/11/30,85.759
2013/12/01,63.238
2013/12/02,63.429
2013/12/03,68.839
2013/12/04,72.54
2013/12/05,64.674
2013/12/06,53.595
2013/12/07,35.196
2013/12/08,36.856
2013/12/09,50.894
2013/12/10,56.458
2013/12/11,53.08
2013/12/12,49.072
2013/12/13,51.157
2013/12/14,48.982
2013/12/15,45.97
2013/12/16,37.91
2013/12/17,28.181
2013/12/18,20.879
2013/12/19,31.606
2013/12/20,39.061
2013/12/21,34.515
2013/12/22,38.023
2013/12/23,40.776
2013/12/24,44.655
2013/12/25,55.613
2013/12/26,54.299
2013/12/27,58.041
2013/12/28,54.597
2013/12/29,52.558
2013/12/30,59.145
2013/12/31,57.901
2014/01/01,61.265
2014/01/02,63.297
2014/01/03,66.58
2014/01/04,74.475
2014/01/05,80.192
2014/01/06,86.888
2014/01/07,71.211
2014/01/08,54.848
2014/01/09,55.121
2014/01/10,54.204
2014/01/11,64.38
2014/01/12,62.672
2014/01/13,47.763
2014/01/14,49.48
2014/01/15,52.993
2014/01/16,51.839
2014/01/17,42.64
2014/01/18,47.549
2014/01/19,49.465
2014/01/20,62.456
2014/01/21,53.946
2014/01/22,50.269
2014/01/23,45.319
2014/01/24,36.699
2014/01/25,45.376
2014/01/26,55.884
2014/01/27,55.062
2014/01/28,36.833
2014/01/29,46.175
2014/01/30,42.698
2014/01/31,46.991
2014/02/01,51.945
2014/02/02,50.807
2014/02/03,43.561
2014/02/04,43.938
2014/02/05,50.37
2014/02/06,38.213
2014/02/07,22.736
2014/02/08,18.887
2014/02/09,16.726
2014/02/10,15.094
2014/02/11,16.105
2014/02/12,13.235
2014/02/13,9.13
2014/02/14,7.818
2014/02/15,26.069
2014/02/16,41.492
2014/02/17,40.694
2014/02/18,40.195
2014/02/19,38.629
2014/02/20,32.364
2014/02/21,25.928
2014/02/22,32.312
2014/02/23,48.163
2014/02/24,36.287
2014/02/25,25.532
2014/02/26,45.195
2014/02/27,46.846
2014/02/28,44.17
2014/03/01,42.485
2014/03/02,42.823
2014/03/03,55.952
2014/03/04,69.54
2014/03/05,64.56
2014/03/06,64.336
2014/03/07,57.478
2014/03/08,50.153
2014/03/09,52.596
2014/03/10,53.556
2014/03/11,51.663
2014/03/12,56.226
2014/03/13,57
2014/03/14,53.423
2014/03/15,52.467
