Date,price90momUSD
2010/11/08,0.225
2010/11/09,0.173
2010/11/10,0.156
2010/11/11,0.161
2010/11/12,0.182
2010/11/13,0.215
2010/11/14,0.213
2010/11/15,0.206
2010/11/16,0.177
2010/11/17,0.159
2010/11/18,0.179
2010/11/19,0.208
2010/11/20,0.216
2010/11/21,0.211
2010/11/22,0.215
2010/11/23,0.217
2010/11/24,0.219
2010/11/25,0.217
2010/11/26,0.217
2010/11/27,0.219
2010/11/28,0.212
2010/11/29,0.192
2010/11/30,0.157
2010/12/01,0.156
2010/12/02,0.181
2010/12/03,0.189
2010/12/04,0.168
2010/12/05,0.143
2010/12/06,0.153
2010/12/07,0.152
2010/12/08,0.178
2010/12/09,0.152
2010/12/10,0.139
2010/12/11,0.154
2010/12/12,0.152
2010/12/13,0.158
2010/12/14,0.176
2010/12/15,0.18
2010/12/16,0.184
2010/12/17,0.184
2010/12/18,0.183
2010/12/19,0.182
2010/12/20,0.191
2010/12/21,0.188
2010/12/22,0.185
2010/12/23,0.187
2010/12/24,0.187
2010/12/25,0.187
2010/12/26,0.195
2010/12/27,0.196
2010/12/28,0.21
2010/12/29,0.224
2010/12/30,0.234
2010/12/31,0.238
2011/01/01,0.235
2011/01/02,0.236
2011/01/03,0.231
2011/01/04,0.235
2011/01/05,0.229
2011/01/06,0.222
2011/01/07,0.22
2011/01/08,0.221
2011/01/09,0.23
2011/01/10,0.23
2011/01/11,0.228
2011/01/12,0.219
2011/01/13,0.216
2011/01/14,0.258
2011/01/15,0.291
2011/01/16,0.29
2011/01/17,0.27
2011/01/18,0.232
2011/01/19,0.211
2011/01/20,0.246
2011/01/21,0.298
2011/01/22,0.316
2011/01/23,0.332
2011/01/24,0.289
2011/01/25,0.246
2011/01/26,0.235
2011/01/27,0.23
2011/01/28,0.241
2011/01/29,0.249
2011/01/30,0.268
2011/01/31,0.307
2011/02/01,0.433
2011/02/02,0.499
2011/02/03,0.471
2011/02/04,0.439
2011/02/05,0.475
2011/02/06,0.615
2011/02/07,0.658
2011/02/08,0.679
2011/02/09,0.771
2011/02/10,0.782
2011/02/11,0.744
2011/02/12,0.767
2011/02/13,0.777
2011/02/14,0.809
2011/02/15,0.826
2011/02/16,0.803
2011/02/17,0.768
2011/02/18,0.683
2011/02/19,0.617
2011/02/20,0.619
2011/02/21,0.55
2011/02/22,0.577
2011/02/23,0.624
2011/02/24,0.687
2011/02/25,0.657
2011/02/26,0.658
2011/02/27,0.67
2011/02/28,0.656
2011/03/01,0.672
2011/03/02,0.689
2011/03/03,0.675
2011/03/04,0.675
2011/03/05,0.705
2011/03/06,0.69
2011/03/07,0.664
2011/03/08,0.638
2011/03/09,0.645
2011/03/10,0.697
2011/03/11,0.669
2011/03/12,0.685
2011/03/13,0.676
2011/03/14,0.656
2011/03/15,0.64
2011/03/16,0.619
2011/03/17,0.591
2011/03/18,0.588
2011/03/19,0.526
2011/03/20,0.499
2011/03/21,0.51
2011/03/22,0.537
2011/03/23,0.581
2011/03/24,0.6
2011/03/25,0.627
2011/03/26,0.612
2011/03/27,0.566
2011/03/28,0.537
2011/03/29,0.51
2011/03/30,0.496
2011/03/31,0.487
2011/04/01,0.479
2011/04/02,0.481
2011/04/03,0.488
2011/04/04,0.431
2011/04/05,0.406
2011/04/06,0.445
2011/04/07,0.442
2011/04/08,0.436
2011/04/09,0.417
2011/04/10,0.419
2011/04/11,0.427
2011/04/12,0.497
2011/04/13,0.573
2011/04/14,0.611
2011/04/15,0.602
2011/04/16,0.624
2011/04/17,0.712
2011/04/18,0.819
2011/04/19,0.867
2011/04/20,0.81
2011/04/21,0.771
2011/04/22,0.882
2011/04/23,1.102
2011/04/24,1.284
2011/04/25,1.18
2011/04/26,1.272
2011/04/27,1.425
2011/04/28,1.612
2011/04/29,2.103
2011/04/30,2.752
2011/05/01,2.767
2011/05/02,2.523
2011/05/03,2.592
2011/05/04,2.735
2011/05/05,2.602
2011/05/06,2.513
2011/05/07,2.636
2011/05/08,2.859
2011/05/09,2.931
2011/05/10,3.812
2011/05/11,4.62
2011/05/12,4.87
2011/05/13,6.214
2011/05/14,6.608
2011/05/15,5.94
2011/05/16,6.459
2011/05/17,6.572
2011/05/18,5.993
2011/05/19,5.791
2011/05/20,5.304
2011/05/21,5.06
2011/05/22,5.582
2011/05/23,6.06
2011/05/24,6.38
2011/05/25,6.977
2011/05/26,7.584
2011/05/27,7.666
2011/05/28,7.501
2011/05/29,7.475
2011/05/30,7.734
2011/05/31,7.84
2011/06/01,8.23
2011/06/02,9.194
2011/06/03,11.535
2011/06/04,15.596
2011/06/05,16.955
2011/06/06,16.747
2011/06/07,20.234
2011/06/08,25.901
2011/06/09,28.529
2011/06/10,25.535
2011/06/11,18.404
2011/06/12,15.755
2011/06/13,18.311
2011/06/14,18.677
2011/06/15,18.55
2011/06/16,17.417
2011/06/17,15.57
2011/06/18,15.692
2011/06/19,16.42
2011/06/20,16.216
2011/06/21,16.17
2011/06/22,16.151
2011/06/23,16.125
2011/06/24,16.131
2011/06/25,16.175
2011/06/26,16.171
2011/06/27,15.804
2011/06/28,16.059
2011/06/29,16.113
2011/06/30,15.699
2011/07/01,14.957
2011/07/02,14.605
2011/07/03,14.692
2011/07/04,13.95
2011/07/05,12.649
2011/07/06,13.103
2011/07/07,13.985
2011/07/08,13.805
2011/07/09,13.604
2011/07/10,13.884
2011/07/11,13.735
2011/07/12,13.218
2011/07/13,13.02
2011/07/14,12.99
2011/07/15,12.888
2011/07/16,12.684
2011/07/17,12.289
2011/07/18,12.14
2011/07/19,12.499
2011/07/20,12.611
2011/07/21,12.355
2011/07/22,12.107
2011/07/23,11.974
2011/07/24,12.24
2011/07/25,12.327
2011/07/26,12.115
2011/07/27,11.865
2011/07/28,11.145
2011/07/29,10.28
2011/07/30,10.249
2011/07/31,10.294
2011/08/01,9.917
2011/08/02,9.133
2011/08/03,7.288
2011/08/04,6.626
2011/08/05,6.71
2011/08/06,4.392
2011/08/07,3.383
2011/08/08,3.04
2011/08/09,3.245
2011/08/10,4.08
2011/08/11,2.516
2011/08/12,1.803
2011/08/13,2.806
2011/08/14,2.951
2011/08/15,3.351
2011/08/16,4.024
2011/08/17,4.179
2011/08/18,4.706
2011/08/19,5.28
2011/08/20,5.14
2011/08/21,4.462
2011/08/22,3.818
2011/08/23,2.98
2011/08/24,2.371
2011/08/25,1.654
2011/08/26,0.493
2011/08/27,0.035
2011/08/28,0.206
2011/08/29,0.249
2011/08/30,-0.275
2011/08/31,-1.605
2011/09/01,-4.24
2011/09/02,-8.056
2011/09/03,-9.293
2011/09/04,-9.304
2011/09/05,-13.231
2011/09/06,-19.563
2011/09/07,-22.39
2011/09/08,-19.57
2011/09/09,-13.521
2011/09/10,-11.751
2011/09/11,-13.875
2011/09/12,-13.531
2011/09/13,-13.46
2011/09/14,-12.53
2011/09/15,-11.111
2011/09/16,-11.615
2011/09/17,-12.385
2011/09/18,-12.02
2011/09/19,-11.669
2011/09/20,-11.213
2011/09/21,-11.125
2011/09/22,-11.464
2011/09/23,-11.513
2011/09/24,-11.473
2011/09/25,-11.225
2011/09/26,-11.75
2011/09/27,-12.007
2011/09/28,-11.629
2011/09/29,-10.956
2011/09/30,-10.437
2011/10/01,-10.32
2011/10/02,-9.621
2011/10/03,-8.367
2011/10/04,-8.861
2011/10/05,-9.822
2011/10/06,-9.743
2011/10/07,-9.837
2011/10/08,-10.482
2011/10/09,-10.499
2011/10/10,-10.009
2011/10/11,-9.993
2011/10/12,-9.945
2011/10/13,-9.802
2011/10/14,-9.742
2011/10/15,-9.525
2011/10/16,-9.62
2011/10/17,-10.602
2011/10/18,-11.306
2011/10/19,-11.32
2011/10/20,-11.354
2011/10/21,-11.23
2011/10/22,-10.961
2011/10/23,-10.891
2011/10/24,-11.12
2011/10/25,-11.264
2011/10/26,-10.927
2011/10/27,-10.588
2011/10/28,-10.401
2011/10/29,-10.068
2011/10/30,-9.797
2011/10/31,-9.312
2011/11/01,-7.452
2011/11/02,-6.816
2011/11/03,-7.053
2011/11/04,-5.006
2011/11/05,-4.178
2011/11/06,-4.885
2011/11/07,-5.912
2011/11/08,-6.954
2011/11/09,-6.765
2011/11/10,-6.552
2011/11/11,-6.841
2011/11/12,-7.414
2011/11/13,-7.957
2011/11/14,-8.452
2011/11/15,-8.66
2011/11/16,-8.459
2011/11/17,-8.831
2011/11/18,-9.397
2011/11/19,-9.275
2011/11/20,-8.903
2011/11/21,-8.679
2011/11/22,-8.587
2011/11/23,-7.923
2011/11/24,-6.539
2011/11/25,-5.913
2011/11/26,-6.363
2011/11/27,-6.545
2011/11/28,-6.365
2011/11/29,-5.845
2011/11/30,-5.346
2011/12/01,-5.416
2011/12/02,-5.453
2011/12/03,-5.364
2011/12/04,-5.051
2011/12/05,-4.383
2011/12/06,-4.07
2011/12/07,-3.855
2011/12/08,-2.795
2011/12/09,-1.922
2011/12/10,-2.309
2011/12/11,-2.853
2011/12/12,-2.732
2011/12/13,-2.508
2011/12/14,-2.04
2011/12/15,-1.66
2011/12/16,-1.597
2011/12/17,-1.78
2011/12/18,-2.144
2011/12/19,-2.43
2011/12/20,-2.14
2011/12/21,-1.631
2011/12/22,-1.604
2011/12/23,-1.588
2011/12/24,-1.432
2011/12/25,-1.017
2011/12/26,-0.771
2011/12/27,-0.798
2011/12/28,-0.652
2011/12/29,-0.765
2011/12/30,-0.893
2011/12/31,-0.545
2012/01/01,-0.042
2012/01/02,0.247
2012/01/03,0.133
2012/01/04,0.425
2012/01/05,1.751
2012/01/06,2.667
2012/01/07,2.698
2012/01/08,2.85
2012/01/09,2.709
2012/01/10,2.305
2012/01/11,2.571
2012/01/12,2.828
2012/01/13,2.681
2012/01/14,2.885
2012/01/15,3.817
2012/01/16,4.362
2012/01/17,3.789
2012/01/18,3.436
2012/01/19,3.68
2012/01/20,3.546
2012/01/21,3.216
2012/01/22,3.411
2012/01/23,3.686
2012/01/24,3.559
2012/01/25,3.113
2012/01/26,2.455
2012/01/27,1.94
2012/01/28,2.034
2012/01/29,2.242
2012/01/30,2.232
2012/01/31,2.285
2012/02/01,2.603
2012/02/02,2.941
2012/02/03,2.99
2012/02/04,2.952
2012/02/05,2.798
2012/02/06,2.535
2012/02/07,2.576
2012/02/08,2.735
2012/02/09,2.755
2012/02/10,2.823
2012/02/11,2.74
2012/02/12,2.964
2012/02/13,3.113
2012/02/14,2.416
2012/02/15,1.985
2012/02/16,2.132
2012/02/17,2.219
2012/02/18,2.102
2012/02/19,2.059
2012/02/20,2.053
2012/02/21,1.995
2012/02/22,1.969
2012/02/23,2.263
2012/02/24,2.554
2012/02/25,2.426
2012/02/26,2.333
2012/02/27,2.289
2012/02/28,2.05
2012/02/29,1.836
2012/03/01,1.804
2012/03/02,1.857
2012/03/03,1.86
2012/03/04,1.863
2012/03/05,1.947
2012/03/06,1.98
2012/03/07,1.978
2012/03/08,1.959
2012/03/09,1.886
2012/03/10,1.692
2012/03/11,1.679
2012/03/12,1.688
2012/03/13,1.891
2012/03/14,2.161
2012/03/15,2.162
2012/03/16,2.146
2012/03/17,2.092
2012/03/18,1.891
2012/03/19,1.239
2012/03/20,0.85
2012/03/21,0.943
2012/03/22,0.831
2012/03/23,0.768
2012/03/24,0.599
2012/03/25,0.492
2012/03/26,0.539
2012/03/27,0.59
2012/03/28,0.623
2012/03/29,0.578
2012/03/30,0.349
2012/03/31,-0.106
2012/04/01,-0.389
2012/04/02,-0.17
2012/04/03,-0.264
2012/04/04,-1.331
2012/04/05,-1.9
2012/04/06,-1.819
2012/04/07,-2.132
2012/04/08,-1.965
2012/04/09,-1.513
2012/04/10,-1.82
2012/04/11,-1.968
2012/04/12,-1.672
2012/04/13,-1.669
2012/04/14,-1.926
2012/04/15,-1.877
2012/04/16,-1.183
2012/04/17,-0.768
2012/04/18,-1.093
2012/04/19,-1.293
2012/04/20,-1.095
2012/04/21,-0.918
2012/04/22,-1.101
2012/04/23,-1.241
2012/04/24,-0.991
2012/04/25,-0.454
2012/04/26,-0.201
2012/04/27,-0.356
2012/04/28,-0.464
2012/04/29,-0.494
2012/04/30,-0.556
2012/05/01,-0.83
2012/05/02,-1.044
2012/05/03,-0.926
2012/05/04,-0.829
2012/05/05,-0.709
2012/05/06,-0.493
2012/05/07,-0.531
2012/05/08,-0.576
2012/05/09,-0.668
2012/05/10,-0.916
2012/05/11,-0.849
2012/05/12,-0.624
2012/05/13,-0.447
2012/05/14,0.117
2012/05/15,0.635
2012/05/16,0.774
2012/05/17,0.768
2012/05/18,0.807
2012/05/19,0.808
2012/05/20,0.743
2012/05/21,0.774
2012/05/22,0.751
2012/05/23,0.384
2012/05/24,0.107
2012/05/25,0.231
2012/05/26,0.262
2012/05/27,0.182
2012/05/28,0.224
2012/05/29,0.281
2012/05/30,0.252
2012/05/31,0.344
2012/06/01,0.567
2012/06/02,0.545
2012/06/03,0.324
2012/06/04,0.254
2012/06/05,0.389
2012/06/06,0.516
2012/06/07,0.634
2012/06/08,0.765
2012/06/09,0.725
2012/06/10,0.615
2012/06/11,0.441
2012/06/12,0.317
2012/06/13,0.47
2012/06/14,0.596
2012/06/15,0.947
2012/06/16,1.202
2012/06/17,1.332
2012/06/18,1.5
2012/06/19,1.578
2012/06/20,1.835
2012/06/21,1.964
2012/06/22,1.933
2012/06/23,1.875
2012/06/24,1.805
2012/06/25,1.609
2012/06/26,1.569
2012/06/27,1.768
2012/06/28,1.792
2012/06/29,1.75
2012/06/30,1.82
2012/07/01,1.781
2012/07/02,1.717
2012/07/03,1.675
2012/07/04,1.558
2012/07/05,1.656
2012/07/06,1.841
2012/07/07,1.991
2012/07/08,1.95
2012/07/09,2.052
2012/07/10,2.229
2012/07/11,2.251
2012/07/12,2.552
2012/07/13,2.726
2012/07/14,2.607
2012/07/15,2.631
2012/07/16,3.124
2012/07/17,3.603
2012/07/18,3.827
2012/07/19,3.746
2012/07/20,3.366
2012/07/21,3.471
2012/07/22,3.552
2012/07/23,3.41
2012/07/24,3.407
2012/07/25,3.56
2012/07/26,3.746
2012/07/27,3.86
2012/07/28,3.952
2012/07/29,3.868
2012/07/30,3.93
2012/07/31,4.178
2012/08/01,4.346
2012/08/02,4.954
2012/08/03,5.725
2012/08/04,5.918
2012/08/05,5.872
2012/08/06,5.794
2012/08/07,5.958
2012/08/08,6.123
2012/08/09,6.175
2012/08/10,6.345
2012/08/11,6.565
2012/08/12,6.589
2012/08/13,6.802
2012/08/14,7.05
2012/08/15,7.626
2012/08/16,8.266
2012/08/17,7.4
2012/08/18,6.605
2012/08/19,4.69
2012/08/20,3.951
2012/08/21,4.868
2012/08/22,4.732
2012/08/23,4.778
2012/08/24,5.241
2012/08/25,5.441
2012/08/26,5.472
2012/08/27,5.625
2012/08/28,5.808
2012/08/29,5.766
2012/08/30,5.545
2012/08/31,5.207
2012/09/01,4.831
2012/09/02,4.859
2012/09/03,5.017
2012/09/04,5.007
2012/09/05,5.163
2012/09/06,5.479
2012/09/07,5.502
2012/09/08,5.553
2012/09/09,5.513
2012/09/10,5.447
2012/09/11,5.412
2012/09/12,5.406
2012/09/13,5.087
2012/09/14,5.12
2012/09/15,5.444
2012/09/16,5.555
2012/09/17,5.476
2012/09/18,5.507
2012/09/19,5.727
2012/09/20,5.822
2012/09/21,5.896
2012/09/22,5.866
2012/09/23,5.888
2012/09/24,5.751
2012/09/25,5.596
2012/09/26,5.607
2012/09/27,5.711
2012/09/28,5.661
2012/09/29,5.747
2012/09/30,5.701
2012/10/01,5.77
2012/10/02,6.155
2012/10/03,6.275
2012/10/04,6.208
2012/10/05,6.019
2012/10/06,5.867
2012/10/07,5.246
2012/10/08,4.728
2012/10/09,4.642
2012/10/10,4.54
2012/10/11,4.404
2012/10/12,4.488
2012/10/13,4.349
2012/10/14,3.709
2012/10/15,3.057
2012/10/16,2.889
2012/10/17,2.827
2012/10/18,3.18
2012/10/19,3.135
2012/10/20,3.106
2012/10/21,3.247
2012/10/22,3.148
2012/10/23,3.023
2012/10/24,2.8
2012/10/25,2.356
2012/10/26,1.618
2012/10/27,1.417
2012/10/28,1.576
2012/10/29,1.436
2012/10/30,1.289
2012/10/31,0.999
2012/11/01,0.077
2012/11/02,-0.462
2012/11/03,-0.371
2012/11/04,-0.137
2012/11/05,-0.231
2012/11/06,-0.264
2012/11/07,-0.17
2012/11/08,-0.371
2012/11/09,-0.632
2012/11/10,-0.715
2012/11/11,-0.951
2012/11/12,-1.19
2012/11/13,-1.74
2012/11/14,-2.4
2012/11/15,-1.419
2012/11/16,-0.234
2012/11/17,1.979
2012/11/18,2.67
2012/11/19,1.745
2012/11/20,1.852
2012/11/21,1.825
2012/11/22,1.736
2012/11/23,1.795
2012/11/24,1.794
2012/11/25,1.677
2012/11/26,1.414
2012/11/27,1.299
2012/11/28,1.492
2012/11/29,1.93
2012/11/30,2.494
2012/12/01,2.461
2012/12/02,2.166
2012/12/03,2.133
2012/12/04,2.338
2012/12/05,2.299
2012/12/06,2.201
2012/12/07,2.332
2012/12/08,2.425
2012/12/09,2.309
2012/12/10,2.17
2012/12/11,2.181
2012/12/12,2.371
2012/12/13,2.13
2012/12/14,1.903
2012/12/15,1.735
2012/12/16,1.515
2012/12/17,1.184
2012/12/18,0.873
2012/12/19,1.013
2012/12/20,1.194
2012/12/21,1.284
2012/12/22,1.22
2012/12/23,1.267
2012/12/24,1.228
2012/12/25,1.152
2012/12/26,1.069
2012/12/27,1.112
2012/12/28,1.024
2012/12/29,1.068
2012/12/30,1.056
2012/12/31,0.816
2013/01/01,0.542
2013/01/02,0.334
2013/01/03,0.462
2013/01/04,0.571
2013/01/05,1.02
2013/01/06,1.283
2013/01/07,1.345
2013/01/08,1.398
2013/01/09,1.522
2013/01/10,1.692
2013/01/11,2.057
2013/01/12,2.181
2013/01/13,2.214
2013/01/14,2.138
2013/01/15,2.149
2013/01/16,2.324
2013/01/17,3.018
2013/01/18,3.562
2013/01/19,3.613
2013/01/20,3.664
2013/01/21,4.126
2013/01/22,4.992
2013/01/23,5.767
2013/01/24,6.425
2013/01/25,6.608
2013/01/26,6.686
2013/01/27,6.634
2013/01/28,6.974
2013/01/29,7.498
2013/01/30,8.1
2013/01/31,9.199
2013/02/01,9.662
2013/02/02,9.3
2013/02/03,9.245
2013/02/04,9.301
2013/02/05,9.204
2013/02/06,9.552
2013/02/07,10.345
2013/02/08,11.141
2013/02/09,11.916
2013/02/10,12.337
2013/02/11,12.725
2013/02/12,13.131
2013/02/13,13.159
2013/02/14,13.689
2013/02/15,14.595
2013/02/16,14.823
2013/02/17,14.812
2013/02/18,14.812
2013/02/19,15.959
2013/02/20,16.855
2013/02/21,16.922
2013/02/22,16.856
2013/02/23,16.563
2013/02/24,16.407
2013/02/25,16.577
2013/02/26,16.867
2013/02/27,17.45
2013/02/28,18.813
2013/03/01,20.672
2013/03/02,20.582
2013/03/03,19.867
2013/03/04,20.323
2013/03/05,23.236
2013/03/06,25.69
2013/03/07,26.59
2013/03/08,27.83
2013/03/09,29.756
2013/03/10,31.007
2013/03/11,31.591
2013/03/12,30.424
2013/03/13,29.086
2013/03/14,29.65
2013/03/15,30.051
2013/03/16,30.763
2013/03/17,30.655
2013/03/18,32.985
2013/03/19,37.933
2013/03/20,44.174
2013/03/21,50.449
2013/03/22,52.304
2013/03/23,50.224
2013/03/24,51.393
2013/03/25,55.76
2013/03/26,58.295
2013/03/27,65.794
2013/03/28,72.321
2013/03/29,73.141
2013/03/30,74.023
2013/03/31,75.599
2013/04/01,81.308
2013/04/02,94.548
2013/04/03,106.79
2013/04/04,110.343
2013/04/05,115.491
2013/04/06,120.991
2013/04/07,128.918
2013/04/08,150.154
2013/04/09,181.794
2013/04/10,164.748
2013/04/11,101.012
2013/04/12,78.465
2013/04/13,84.513
2013/04/14,77.867
2013/04/15,73.141
2013/04/16,60.844
2013/04/17,62.878
2013/04/18,79.377
2013/04/19,91.401
2013/04/20,99.145
2013/04/21,98.471
2013/04/22,96.892
2013/04/23,103.757
2013/04/24,117.862
2013/04/25,122.916
2013/04/26,115.778
2013/04/27,109.032
2013/04/28,106.332
2013/04/29,112.021
2013/04/30,115.49
2013/05/01,104.944
2013/05/02,90.831
2013/05/03,82.669
2013/05/04,85.02
2013/05/05,93.348
2013/05/06,92.891
2013/05/07,89.9
2013/05/08,88.376
2013/05/09,86.427
2013/05/10,87.744
2013/05/11,89.241
2013/05/12,88.032
2013/05/13,88.134
2013/05/14,84.383
2013/05/15,79.411
2013/05/16,80.636
2013/05/17,83.948
2013/05/18,86.27
2013/05/19,86.38
2013/05/20,85.506
2013/05/21,86.339
2013/05/22,87.406
2013/05/23,89.441
2013/05/24,95.595
2013/05/25,98.953
2013/05/26,99.95
2013/05/27,99.214
2013/05/28,95.876
2013/05/29,95.064
2013/05/30,94.008
2013/05/31,93.305
2013/06/01,94.45
2013/06/02,90.782
2013/06/03,83.706
2013/06/04,80.695
2013/06/05,80.106
2013/06/06,78.098
2013/06/07,71.853
2013/06/08,66.167
2013/06/09,60.815
2013/06/10,59.951
2013/06/11,63.769
2013/06/12,64.747
2013/06/13,63.349
2013/06/14,58.696
2013/06/15,56.319
2013/06/16,54.095
2013/06/17,49.464
2013/06/18,45.91
2013/06/19,41.115
2013/06/20,40.086
2013/06/21,42.456
2013/06/22,38.901
2013/06/23,32.534
2013/06/24,26.774
2013/06/25,18.01
2013/06/26,12.248
2013/06/27,10.009
2013/06/28,4.787
2013/06/29,0.233
2013/06/30,-4.887
2013/07/01,-22.141
2013/07/02,-36.798
2013/07/03,-42.138
2013/07/04,-50.203
2013/07/05,-61.097
2013/07/06,-76.08
2013/07/07,-93.81
2013/07/08,-121.847
2013/07/09,-106.006
2013/07/10,-39.011
2013/07/11,-10.946
2013/07/12,-13.436
2013/07/13,-3.754
2013/07/14,1.049
2013/07/15,14.252
2013/07/16,12.191
2013/07/17,-5.904
2013/07/18,-20.217
2013/07/19,-30.642
2013/07/20,-30.437
2013/07/21,-29.646
2013/07/22,-36.68
2013/07/23,-49.56
2013/07/24,-53.315
2013/07/25,-45.069
2013/07/26,-37.123
2013/07/27,-35.539
2013/07/28,-42.207
2013/07/29,-43.224
2013/07/30,-31.612
2013/07/31,-15.049
2013/08/01,-6.819
2013/08/02,-9.545
2013/08/03,-18.092
2013/08/04,-18.453
2013/08/05,-14.915
2013/08/06,-12.702
2013/08/07,-11.03
2013/08/08,-14.608
2013/08/09,-18.324
2013/08/10,-18.356
2013/08/11,-19.203
2013/08/12,-14.646
2013/08/13,-9.637
2013/08/14,-10.707
2013/08/15,-13.54
2013/08/16,-16.272
2013/08/17,-16.109
2013/08/18,-16.275
2013/08/19,-17.284
2013/08/20,-15.585
2013/08/21,-13.586
2013/08/22,-17.313
2013/08/23,-21.61
2013/08/24,-22.951
2013/08/25,-20.695
2013/08/26,-17.03
2013/08/27,-14.555
2013/08/28,-11.964
2013/08/29,-10.638
2013/08/30,-8.562
2013/08/31,-2.069
2013/09/01,4.318
2013/09/02,5.903
2013/09/03,4.767
2013/09/04,1.358
2013/09/05,2.33
2013/09/06,4.465
2013/09/07,9.088
2013/09/08,12.553
2013/09/09,11.288
2013/09/10,11.91
2013/09/11,14.787
2013/09/12,20.814
2013/09/13,23.82
2013/09/14,23.592
2013/09/15,22.847
2013/09/16,20.137
2013/09/17,19.147
2013/09/18,19.21
2013/09/19,16.454
2013/09/20,17.336
2013/09/21,19.429
2013/09/22,23.056
2013/09/23,24.038
2013/09/24,23.31
2013/09/25,25.54
2013/09/26,30.41
2013/09/27,33.091
2013/09/28,33.372
2013/09/29,37.717
2013/09/30,39.846
2013/10/01,41.95
2013/10/02,34.316
2013/10/03,35.487
2013/10/04,51.031
2013/10/05,49.56
2013/10/06,45.818
2013/10/07,47.911
2013/10/08,45.626
2013/10/09,41.393
2013/10/10,38.504
2013/10/11,35.736
2013/10/12,35.992
2013/10/13,37.527
2013/10/14,40.191
2013/10/15,45.964
2013/10/16,49.731
2013/10/17,54.866
2013/10/18,59.865
2013/10/19,69.997
2013/10/20,73.229
2013/10/21,79.57
2013/10/22,93.891
2013/10/23,103.551
2013/10/24,96.412
2013/10/25,80.963
2013/10/26,84.617
2013/10/27,87.188
2013/10/28,94.992
2013/10/29,97.134
2013/10/30,99.695
2013/10/31,100.235
2013/11/01,102.499
2013/11/02,105.049
2013/11/03,107.1
2013/11/04,116.914
2013/11/05,134.013
2013/11/06,152.353
2013/11/07,179.846
2013/11/08,204.734
2013/11/09,241.945
2013/11/10,197.903
2013/11/11,219.073
2013/11/12,240.337
2013/11/13,272.082
2013/11/14,304.451
2013/11/15,314.959
2013/11/16,321.42
2013/11/17,355.256
2013/11/18,449.4
2013/11/19,496.777
2013/11/20,387.377
2013/11/21,493.431
2013/11/22,569.317
2013/11/23,630.979
2013/11/24,593.85
2013/11/25,611.221
2013/11/26,681.364
2013/11/27,775.513
2013/11/28,816.192
2013/11/29,859.601
2013/11/30,927.632
2013/12/01,789.983
2013/12/02,793.036
2013/12/03,863.908
2013/12/04,919.434
2013/12/05,875.975
2013/12/06,801.242
2013/12/07,604.102
2013/12/08,615.705
2013/12/09,736.373
2013/12/10,795.086
2013/12/11,764.028
2013/12/12,729.551
2013/12/13,746.187
2013/12/14,731.091
2013/12/15,710.711
2013/12/16,650.165
2013/12/17,547.965
2013/12/18,431.995
2013/12/19,494.98
2013/12/20,542.421
2013/12/21,492.757
2013/12/22,513.533
2013/12/23,528.775
2013/12/24,548.588
2013/12/25,547.743
2013/12/26,608.075
2013/12/27,629.854
2013/12/28,614.801
2013/12/29,606.709
2013/12/30,637.346
2013/12/31,643.837
2014/01/01,662.64
