Date,price90smaUSD
2010/11/07,0.093
2010/11/08,0.095
2010/11/09,0.097
2010/11/10,0.099
2010/11/11,0.101
2010/11/12,0.103
2010/11/13,0.105
2010/11/14,0.108
2010/11/15,0.11
2010/11/16,0.112
2010/11/17,0.114
2010/11/18,0.116
2010/11/19,0.118
2010/11/20,0.12
2010/11/21,0.123
2010/11/22,0.125
2010/11/23,0.127
2010/11/24,0.13
2010/11/25,0.132
2010/11/26,0.135
2010/11/27,0.137
2010/11/28,0.139
2010/11/29,0.142
2010/11/30,0.143
2010/12/01,0.145
2010/12/02,0.147
2010/12/03,0.149
2010/12/04,0.151
2010/12/05,0.153
2010/12/06,0.154
2010/12/07,0.156
2010/12/08,0.158
2010/12/09,0.16
2010/12/10,0.161
2010/12/11,0.163
2010/12/12,0.165
2010/12/13,0.166
2010/12/14,0.168
2010/12/15,0.17
2010/12/16,0.172
2010/12/17,0.174
2010/12/18,0.176
2010/12/19,0.178
2010/12/20,0.181
2010/12/21,0.183
2010/12/22,0.185
2010/12/23,0.187
2010/12/24,0.189
2010/12/25,0.191
2010/12/26,0.193
2010/12/27,0.195
2010/12/28,0.198
2010/12/29,0.2
2010/12/30,0.203
2010/12/31,0.205
2011/01/01,0.208
2011/01/02,0.211
2011/01/03,0.213
2011/01/04,0.216
2011/01/05,0.218
2011/01/06,0.221
2011/01/07,0.223
2011/01/08,0.226
2011/01/09,0.228
2011/01/10,0.231
2011/01/11,0.233
2011/01/12,0.236
2011/01/13,0.238
2011/01/14,0.241
2011/01/15,0.244
2011/01/16,0.247
2011/01/17,0.25
2011/01/18,0.253
2011/01/19,0.255
2011/01/20,0.258
2011/01/21,0.261
2011/01/22,0.265
2011/01/23,0.269
2011/01/24,0.272
2011/01/25,0.275
2011/01/26,0.277
2011/01/27,0.28
2011/01/28,0.282
2011/01/29,0.285
2011/01/30,0.288
2011/01/31,0.292
2011/02/01,0.296
2011/02/02,0.302
2011/02/03,0.307
2011/02/04,0.312
2011/02/05,0.317
2011/02/06,0.324
2011/02/07,0.331
2011/02/08,0.339
2011/02/09,0.348
2011/02/10,0.356
2011/02/11,0.365
2011/02/12,0.373
2011/02/13,0.382
2011/02/14,0.391
2011/02/15,0.4
2011/02/16,0.409
2011/02/17,0.417
2011/02/18,0.425
2011/02/19,0.432
2011/02/20,0.439
2011/02/21,0.445
2011/02/22,0.451
2011/02/23,0.458
2011/02/24,0.466
2011/02/25,0.473
2011/02/26,0.48
2011/02/27,0.488
2011/02/28,0.495
2011/03/01,0.503
2011/03/02,0.51
2011/03/03,0.518
2011/03/04,0.525
2011/03/05,0.533
2011/03/06,0.541
2011/03/07,0.548
2011/03/08,0.555
2011/03/09,0.562
2011/03/10,0.57
2011/03/11,0.578
2011/03/12,0.585
2011/03/13,0.593
2011/03/14,0.6
2011/03/15,0.607
2011/03/16,0.614
2011/03/17,0.62
2011/03/18,0.627
2011/03/19,0.633
2011/03/20,0.638
2011/03/21,0.644
2011/03/22,0.65
2011/03/23,0.657
2011/03/24,0.663
2011/03/25,0.67
2011/03/26,0.677
2011/03/27,0.683
2011/03/28,0.689
2011/03/29,0.695
2011/03/30,0.7
2011/03/31,0.706
2011/04/01,0.711
2011/04/02,0.716
2011/04/03,0.722
2011/04/04,0.727
2011/04/05,0.731
2011/04/06,0.736
2011/04/07,0.741
2011/04/08,0.746
2011/04/09,0.751
2011/04/10,0.755
2011/04/11,0.76
2011/04/12,0.765
2011/04/13,0.772
2011/04/14,0.779
2011/04/15,0.785
2011/04/16,0.792
2011/04/17,0.8
2011/04/18,0.809
2011/04/19,0.819
2011/04/20,0.828
2011/04/21,0.836
2011/04/22,0.846
2011/04/23,0.858
2011/04/24,0.873
2011/04/25,0.886
2011/04/26,0.9
2011/04/27,0.916
2011/04/28,0.934
2011/04/29,0.957
2011/04/30,0.988
2011/05/01,1.018
2011/05/02,1.046
2011/05/03,1.075
2011/05/04,1.106
2011/05/05,1.135
2011/05/06,1.162
2011/05/07,1.192
2011/05/08,1.224
2011/05/09,1.256
2011/05/10,1.298
2011/05/11,1.35
2011/05/12,1.404
2011/05/13,1.473
2011/05/14,1.546
2011/05/15,1.612
2011/05/16,1.684
2011/05/17,1.757
2011/05/18,1.824
2011/05/19,1.888
2011/05/20,1.947
2011/05/21,2.003
2011/05/22,2.065
2011/05/23,2.133
2011/05/24,2.204
2011/05/25,2.281
2011/05/26,2.365
2011/05/27,2.45
2011/05/28,2.534
2011/05/29,2.617
2011/05/30,2.703
2011/05/31,2.79
2011/06/01,2.881
2011/06/02,2.984
2011/06/03,3.112
2011/06/04,3.285
2011/06/05,3.473
2011/06/06,3.659
2011/06/07,3.884
2011/06/08,4.172
2011/06/09,4.489
2011/06/10,4.773
2011/06/11,4.977
2011/06/12,5.152
2011/06/13,5.356
2011/06/14,5.563
2011/06/15,5.769
2011/06/16,5.963
2011/06/17,6.136
2011/06/18,6.31
2011/06/19,6.493
2011/06/20,6.673
2011/06/21,6.853
2011/06/22,7.032
2011/06/23,7.211
2011/06/24,7.39
2011/06/25,7.57
2011/06/26,7.75
2011/06/27,7.925
2011/06/28,8.104
2011/06/29,8.283
2011/06/30,8.457
2011/07/01,8.624
2011/07/02,8.786
2011/07/03,8.949
2011/07/04,9.104
2011/07/05,9.245
2011/07/06,9.39
2011/07/07,9.546
2011/07/08,9.699
2011/07/09,9.85
2011/07/10,10.004
2011/07/11,10.157
2011/07/12,10.304
2011/07/13,10.448
2011/07/14,10.593
2011/07/15,10.736
2011/07/16,10.877
2011/07/17,11.014
2011/07/18,11.148
2011/07/19,11.287
2011/07/20,11.427
2011/07/21,11.565
2011/07/22,11.699
2011/07/23,11.832
2011/07/24,11.968
2011/07/25,12.105
2011/07/26,12.24
2011/07/27,12.372
2011/07/28,12.496
2011/07/29,12.61
2011/07/30,12.724
2011/07/31,12.838
2011/08/01,12.948
2011/08/02,13.05
2011/08/03,13.131
2011/08/04,13.204
2011/08/05,13.279
2011/08/06,13.328
2011/08/07,13.365
2011/08/08,13.399
2011/08/09,13.435
2011/08/10,13.48
2011/08/11,13.508
2011/08/12,13.528
2011/08/13,13.56
2011/08/14,13.592
2011/08/15,13.63
2011/08/16,13.674
2011/08/17,13.721
2011/08/18,13.773
2011/08/19,13.832
2011/08/20,13.889
2011/08/21,13.938
2011/08/22,13.981
2011/08/23,14.014
2011/08/24,14.04
2011/08/25,14.059
2011/08/26,14.064
2011/08/27,14.064
2011/08/28,14.067
2011/08/29,14.07
2011/08/30,14.066
2011/08/31,14.049
2011/09/01,14.001
2011/09/02,13.912
2011/09/03,13.809
2011/09/04,13.705
2011/09/05,13.558
2011/09/06,13.341
2011/09/07,13.092
2011/09/08,12.875
2011/09/09,12.725
2011/09/10,12.594
2011/09/11,12.44
2011/09/12,12.289
2011/09/13,12.14
2011/09/14,12.001
2011/09/15,11.877
2011/09/16,11.748
2011/09/17,11.611
2011/09/18,11.477
2011/09/19,11.347
2011/09/20,11.223
2011/09/21,11.099
2011/09/22,10.972
2011/09/23,10.844
2011/09/24,10.716
2011/09/25,10.592
2011/09/26,10.461
2011/09/27,10.328
2011/09/28,10.198
2011/09/29,10.077
2011/09/30,9.961
2011/10/01,9.846
2011/10/02,9.739
2011/10/03,9.646
2011/10/04,9.548
2011/10/05,9.439
2011/10/06,9.33
2011/10/07,9.221
2011/10/08,9.105
2011/10/09,8.988
2011/10/10,8.877
2011/10/11,8.766
2011/10/12,8.655
2011/10/13,8.546
2011/10/14,8.438
2011/10/15,8.332
2011/10/16,8.225
2011/10/17,8.107
2011/10/18,7.982
2011/10/19,7.856
2011/10/20,7.73
2011/10/21,7.605
2011/10/22,7.483
2011/10/23,7.362
2011/10/24,7.239
2011/10/25,7.114
2011/10/26,6.992
2011/10/27,6.875
2011/10/28,6.759
2011/10/29,6.647
2011/10/30,6.538
2011/10/31,6.435
2011/11/01,6.352
2011/11/02,6.276
2011/11/03,6.198
2011/11/04,6.142
2011/11/05,6.096
2011/11/06,6.042
2011/11/07,5.976
2011/11/08,5.899
2011/11/09,5.823
2011/11/10,5.751
2011/11/11,5.675
2011/11/12,5.592
2011/11/13,5.504
2011/11/14,5.41
2011/11/15,5.314
2011/11/16,5.22
2011/11/17,5.122
2011/11/18,5.017
2011/11/19,4.914
2011/11/20,4.815
2011/11/21,4.719
2011/11/22,4.623
2011/11/23,4.535
2011/11/24,4.463
2011/11/25,4.397
2011/11/26,4.326
2011/11/27,4.254
2011/11/28,4.183
2011/11/29,4.118
2011/11/30,4.059
2011/12/01,3.998
2011/12/02,3.938
2011/12/03,3.878
2011/12/04,3.822
2011/12/05,3.773
2011/12/06,3.728
2011/12/07,3.685
2011/12/08,3.654
2011/12/09,3.633
2011/12/10,3.607
2011/12/11,3.576
2011/12/12,3.545
2011/12/13,3.517
2011/12/14,3.495
2011/12/15,3.476
2011/12/16,3.458
2011/12/17,3.439
2011/12/18,3.415
2011/12/19,3.388
2011/12/20,3.364
2011/12/21,3.346
2011/12/22,3.328
2011/12/23,3.31
2011/12/24,3.295
2011/12/25,3.283
2011/12/26,3.275
2011/12/27,3.266
2011/12/28,3.259
2011/12/29,3.25
2011/12/30,3.24
2011/12/31,3.234
2012/01/01,3.234
2012/01/02,3.236
2012/01/03,3.238
2012/01/04,3.243
2012/01/05,3.262
2012/01/06,3.292
2012/01/07,3.322
2012/01/08,3.353
2012/01/09,3.383
2012/01/10,3.409
2012/01/11,3.438
2012/01/12,3.469
2012/01/13,3.499
2012/01/14,3.531
2012/01/15,3.573
2012/01/16,3.622
2012/01/17,3.664
2012/01/18,3.702
2012/01/19,3.743
2012/01/20,3.782
2012/01/21,3.818
2012/01/22,3.856
2012/01/23,3.897
2012/01/24,3.936
2012/01/25,3.971
2012/01/26,3.998
2012/01/27,4.02
2012/01/28,4.043
2012/01/29,4.067
2012/01/30,4.092
2012/01/31,4.118
2012/02/01,4.147
2012/02/02,4.179
2012/02/03,4.212
2012/02/04,4.245
2012/02/05,4.276
2012/02/06,4.304
2012/02/07,4.333
2012/02/08,4.364
2012/02/09,4.394
2012/02/10,4.425
2012/02/11,4.456
2012/02/12,4.489
2012/02/13,4.523
2012/02/14,4.55
2012/02/15,4.572
2012/02/16,4.596
2012/02/17,4.621
2012/02/18,4.644
2012/02/19,4.667
2012/02/20,4.69
2012/02/21,4.712
2012/02/22,4.734
2012/02/23,4.759
2012/02/24,4.787
2012/02/25,4.814
2012/02/26,4.84
2012/02/27,4.866
2012/02/28,4.888
2012/02/29,4.909
2012/03/01,4.929
2012/03/02,4.949
2012/03/03,4.97
2012/03/04,4.991
2012/03/05,5.012
2012/03/06,5.034
2012/03/07,5.056
2012/03/08,5.078
2012/03/09,5.099
2012/03/10,5.118
2012/03/11,5.137
2012/03/12,5.155
2012/03/13,5.176
2012/03/14,5.2
2012/03/15,5.224
2012/03/16,5.248
2012/03/17,5.272
2012/03/18,5.293
2012/03/19,5.306
2012/03/20,5.316
2012/03/21,5.326
2012/03/22,5.335
2012/03/23,5.344
2012/03/24,5.351
2012/03/25,5.356
2012/03/26,5.362
2012/03/27,5.369
2012/03/28,5.376
2012/03/29,5.382
2012/03/30,5.386
2012/03/31,5.385
2012/04/01,5.38
2012/04/02,5.378
2012/04/03,5.376
2012/04/04,5.361
2012/04/05,5.34
2012/04/06,5.319
2012/04/07,5.296
2012/04/08,5.274
2012/04/09,5.257
2012/04/10,5.237
2012/04/11,5.215
2012/04/12,5.196
2012/04/13,5.178
2012/04/14,5.156
2012/04/15,5.136
2012/04/16,5.122
2012/04/17,5.114
2012/04/18,5.102
2012/04/19,5.087
2012/04/20,5.075
2012/04/21,5.065
2012/04/22,5.053
2012/04/23,5.039
2012/04/24,5.028
2012/04/25,5.023
2012/04/26,5.021
2012/04/27,5.017
2012/04/28,5.012
2012/04/29,5.006
2012/04/30,5
2012/05/01,4.991
2012/05/02,4.979
2012/05/03,4.969
2012/05/04,4.96
2012/05/05,4.952
2012/05/06,4.946
2012/05/07,4.94
2012/05/08,4.934
2012/05/09,4.927
2012/05/10,4.916
2012/05/11,4.907
2012/05/12,4.9
2012/05/13,4.895
2012/05/14,4.896
2012/05/15,4.903
2012/05/16,4.912
2012/05/17,4.921
2012/05/18,4.929
2012/05/19,4.938
2012/05/20,4.947
2012/05/21,4.955
2012/05/22,4.964
2012/05/23,4.968
2012/05/24,4.969
2012/05/25,4.972
2012/05/26,4.975
2012/05/27,4.977
2012/05/28,4.979
2012/05/29,4.982
2012/05/30,4.985
2012/05/31,4.989
2012/06/01,4.995
2012/06/02,5.001
2012/06/03,5.005
2012/06/04,5.008
2012/06/05,5.012
2012/06/06,5.018
2012/06/07,5.025
2012/06/08,5.033
2012/06/09,5.041
2012/06/10,5.048
2012/06/11,5.053
2012/06/12,5.057
2012/06/13,5.062
2012/06/14,5.068
2012/06/15,5.079
2012/06/16,5.092
2012/06/17,5.107
2012/06/18,5.124
2012/06/19,5.141
2012/06/20,5.162
2012/06/21,5.183
2012/06/22,5.205
2012/06/23,5.226
2012/06/24,5.246
2012/06/25,5.264
2012/06/26,5.281
2012/06/27,5.301
2012/06/28,5.321
2012/06/29,5.34
2012/06/30,5.36
2012/07/01,5.38
2012/07/02,5.399
2012/07/03,5.418
2012/07/04,5.435
2012/07/05,5.454
2012/07/06,5.474
2012/07/07,5.496
2012/07/08,5.518
2012/07/09,5.541
2012/07/10,5.565
2012/07/11,5.59
2012/07/12,5.619
2012/07/13,5.649
2012/07/14,5.678
2012/07/15,5.707
2012/07/16,5.742
2012/07/17,5.782
2012/07/18,5.824
2012/07/19,5.866
2012/07/20,5.904
2012/07/21,5.942
2012/07/22,5.982
2012/07/23,6.019
2012/07/24,6.057
2012/07/25,6.097
2012/07/26,6.138
2012/07/27,6.181
2012/07/28,6.225
2012/07/29,6.268
2012/07/30,6.312
2012/07/31,6.358
2012/08/01,6.407
2012/08/02,6.462
2012/08/03,6.525
2012/08/04,6.591
2012/08/05,6.656
2012/08/06,6.721
2012/08/07,6.787
2012/08/08,6.855
2012/08/09,6.923
2012/08/10,6.994
2012/08/11,7.067
2012/08/12,7.14
2012/08/13,7.216
2012/08/14,7.294
2012/08/15,7.379
2012/08/16,7.471
2012/08/17,7.553
2012/08/18,7.626
2012/08/19,7.678
2012/08/20,7.722
2012/08/21,7.776
2012/08/22,7.829
2012/08/23,7.882
2012/08/24,7.94
2012/08/25,8.001
2012/08/26,8.061
2012/08/27,8.124
2012/08/28,8.189
2012/08/29,8.253
2012/08/30,8.314
2012/08/31,8.372
2012/09/01,8.426
2012/09/02,8.48
2012/09/03,8.535
2012/09/04,8.591
2012/09/05,8.648
2012/09/06,8.709
2012/09/07,8.77
2012/09/08,8.832
2012/09/09,8.893
2012/09/10,8.954
2012/09/11,9.014
2012/09/12,9.074
2012/09/13,9.131
2012/09/14,9.188
2012/09/15,9.248
2012/09/16,9.31
2012/09/17,9.371
2012/09/18,9.432
2012/09/19,9.495
2012/09/20,9.56
2012/09/21,9.626
2012/09/22,9.691
2012/09/23,9.756
2012/09/24,9.82
2012/09/25,9.882
2012/09/26,9.945
2012/09/27,10.008
2012/09/28,10.071
2012/09/29,10.135
2012/09/30,10.198
2012/10/01,10.262
2012/10/02,10.331
2012/10/03,10.4
2012/10/04,10.469
2012/10/05,10.536
2012/10/06,10.601
2012/10/07,10.66
2012/10/08,10.712
2012/10/09,10.764
2012/10/10,10.814
2012/10/11,10.863
2012/10/12,10.913
2012/10/13,10.961
2012/10/14,11.003
2012/10/15,11.037
2012/10/16,11.069
2012/10/17,11.1
2012/10/18,11.135
2012/10/19,11.17
2012/10/20,11.205
2012/10/21,11.241
2012/10/22,11.276
2012/10/23,11.309
2012/10/24,11.34
2012/10/25,11.367
2012/10/26,11.385
2012/10/27,11.4
2012/10/28,11.418
2012/10/29,11.434
2012/10/30,11.448
2012/10/31,11.459
2012/11/01,11.46
2012/11/02,11.455
2012/11/03,11.451
2012/11/04,11.449
2012/11/05,11.447
2012/11/06,11.444
2012/11/07,11.442
2012/11/08,11.438
2012/11/09,11.431
2012/11/10,11.423
2012/11/11,11.412
2012/11/12,11.399
2012/11/13,11.38
2012/11/14,11.353
2012/11/15,11.337
2012/11/16,11.335
2012/11/17,11.357
2012/11/18,11.386
2012/11/19,11.406
2012/11/20,11.426
2012/11/21,11.447
2012/11/22,11.466
2012/11/23,11.486
2012/11/24,11.506
2012/11/25,11.524
2012/11/26,11.54
2012/11/27,11.555
2012/11/28,11.571
2012/11/29,11.593
2012/11/30,11.62
2012/12/01,11.648
2012/12/02,11.672
2012/12/03,11.695
2012/12/04,11.721
2012/12/05,11.747
2012/12/06,11.771
2012/12/07,11.797
2012/12/08,11.824
2012/12/09,11.85
2012/12/10,11.874
2012/12/11,11.898
2012/12/12,11.925
2012/12/13,11.948
2012/12/14,11.969
2012/12/15,11.989
2012/12/16,12.005
2012/12/17,12.019
2012/12/18,12.028
2012/12/19,12.04
2012/12/20,12.053
2012/12/21,12.067
2012/12/22,12.081
2012/12/23,12.095
2012/12/24,12.108
2012/12/25,12.121
2012/12/26,12.133
2012/12/27,12.145
2012/12/28,12.157
2012/12/29,12.169
2012/12/30,12.18
2012/12/31,12.189
2013/01/01,12.196
2013/01/02,12.199
2013/01/03,12.204
2013/01/04,12.211
2013/01/05,12.222
2013/01/06,12.236
2013/01/07,12.251
2013/01/08,12.267
2013/01/09,12.284
2013/01/10,12.302
2013/01/11,12.325
2013/01/12,12.35
2013/01/13,12.374
2013/01/14,12.398
2013/01/15,12.422
2013/01/16,12.448
2013/01/17,12.481
2013/01/18,12.521
2013/01/19,12.561
2013/01/20,12.602
2013/01/21,12.647
2013/01/22,12.703
2013/01/23,12.767
2013/01/24,12.838
2013/01/25,12.912
2013/01/26,12.986
2013/01/27,13.06
2013/01/28,13.137
2013/01/29,13.221
2013/01/30,13.311
2013/01/31,13.413
2013/02/01,13.52
2013/02/02,13.623
2013/02/03,13.726
2013/02/04,13.83
2013/02/05,13.932
2013/02/06,14.038
2013/02/07,14.153
2013/02/08,14.277
2013/02/09,14.409
2013/02/10,14.546
2013/02/11,14.688
2013/02/12,14.833
2013/02/13,14.98
2013/02/14,15.132
2013/02/15,15.294
2013/02/16,15.459
2013/02/17,15.623
2013/02/18,15.788
2013/02/19,15.965
2013/02/20,16.152
2013/02/21,16.34
2013/02/22,16.528
2013/02/23,16.712
2013/02/24,16.894
2013/02/25,17.078
2013/02/26,17.266
2013/02/27,17.46
2013/02/28,17.669
2013/03/01,17.898
2013/03/02,18.127
2013/03/03,18.348
2013/03/04,18.574
2013/03/05,18.832
2013/03/06,19.117
2013/03/07,19.413
2013/03/08,19.722
2013/03/09,20.052
2013/03/10,20.397
2013/03/11,20.748
2013/03/12,21.086
2013/03/13,21.409
2013/03/14,21.739
2013/03/15,22.073
2013/03/16,22.414
2013/03/17,22.755
2013/03/18,23.121
2013/03/19,23.543
2013/03/20,24.034
2013/03/21,24.594
2013/03/22,25.175
2013/03/23,25.734
2013/03/24,26.305
2013/03/25,26.924
2013/03/26,27.572
2013/03/27,28.303
2013/03/28,29.106
2013/03/29,29.919
2013/03/30,30.742
2013/03/31,31.582
2013/04/01,32.485
2013/04/02,33.536
2013/04/03,34.722
2013/04/04,35.948
2013/04/05,37.231
2013/04/06,38.576
2013/04/07,40.008
2013/04/08,41.677
2013/04/09,43.696
2013/04/10,45.527
2013/04/11,46.649
2013/04/12,47.521
2013/04/13,48.46
2013/04/14,49.325
2013/04/15,50.138
2013/04/16,50.814
2013/04/17,51.513
2013/04/18,52.395
2013/04/19,53.41
2013/04/20,54.512
2013/04/21,55.606
2013/04/22,56.683
2013/04/23,57.836
2013/04/24,59.145
2013/04/25,60.511
2013/04/26,61.797
2013/04/27,63.009
2013/04/28,64.19
2013/04/29,65.435
2013/04/30,66.718
2013/05/01,67.884
2013/05/02,68.893
2013/05/03,69.812
2013/05/04,70.757
2013/05/05,71.794
2013/05/06,72.826
2013/05/07,73.825
2013/05/08,74.807
2013/05/09,75.767
2013/05/10,76.742
2013/05/11,77.734
2013/05/12,78.712
2013/05/13,79.691
2013/05/14,80.629
2013/05/15,81.511
2013/05/16,82.407
2013/05/17,83.34
2013/05/18,84.298
2013/05/19,85.258
2013/05/20,86.208
2013/05/21,87.167
2013/05/22,88.139
2013/05/23,89.132
2013/05/24,90.195
2013/05/25,91.294
2013/05/26,92.405
2013/05/27,93.507
2013/05/28,94.572
2013/05/29,95.629
2013/05/30,96.673
2013/05/31,97.71
2013/06/01,98.759
2013/06/02,99.768
2013/06/03,100.698
2013/06/04,101.595
2013/06/05,102.485
2013/06/06,103.352
2013/06/07,104.151
2013/06/08,104.886
2013/06/09,105.562
2013/06/10,106.228
2013/06/11,106.936
2013/06/12,107.656
2013/06/13,108.36
2013/06/14,109.012
2013/06/15,109.638
2013/06/16,110.239
2013/06/17,110.788
2013/06/18,111.298
2013/06/19,111.755
2013/06/20,112.201
2013/06/21,112.672
2013/06/22,113.105
2013/06/23,113.466
2013/06/24,113.764
2013/06/25,113.964
2013/06/26,114.1
2013/06/27,114.211
2013/06/28,114.264
2013/06/29,114.267
2013/06/30,114.213
2013/07/01,113.966
2013/07/02,113.558
2013/07/03,113.089
2013/07/04,112.532
2013/07/05,111.853
2013/07/06,111.007
2013/07/07,109.965
2013/07/08,108.611
2013/07/09,107.433
2013/07/10,107
2013/07/11,106.878
2013/07/12,106.729
2013/07/13,106.687
2013/07/14,106.699
2013/07/15,106.857
2013/07/16,106.993
2013/07/17,106.927
2013/07/18,106.703
2013/07/19,106.362
2013/07/20,106.024
2013/07/21,105.694
2013/07/22,105.287
2013/07/23,104.736
2013/07/24,104.144
2013/07/25,103.643
2013/07/26,103.231
2013/07/27,102.836
2013/07/28,102.367
2013/07/29,101.886
2013/07/30,101.535
2013/07/31,101.368
2013/08/01,101.292
2013/08/02,101.186
2013/08/03,100.985
2013/08/04,100.78
2013/08/05,100.614
2013/08/06,100.473
2013/08/07,100.351
2013/08/08,100.188
2013/08/09,99.985
2013/08/10,99.781
2013/08/11,99.567
2013/08/12,99.405
2013/08/13,99.298
2013/08/14,99.179
2013/08/15,99.028
2013/08/16,98.847
2013/08/17,98.668
2013/08/18,98.488
2013/08/19,98.296
2013/08/20,98.122
2013/08/21,97.971
2013/08/22,97.779
2013/08/23,97.539
2013/08/24,97.284
2013/08/25,97.054
2013/08/26,96.865
2013/08/27,96.703
2013/08/28,96.57
2013/08/29,96.452
2013/08/30,96.357
2013/08/31,96.334
2013/09/01,96.382
2013/09/02,96.447
2013/09/03,96.5
2013/09/04,96.515
2013/09/05,96.541
2013/09/06,96.591
2013/09/07,96.692
2013/09/08,96.831
2013/09/09,96.957
2013/09/10,97.089
2013/09/11,97.253
2013/09/12,97.485
2013/09/13,97.749
2013/09/14,98.012
2013/09/15,98.265
2013/09/16,98.489
2013/09/17,98.702
2013/09/18,98.915
2013/09/19,99.098
2013/09/20,99.291
2013/09/21,99.507
2013/09/22,99.763
2013/09/23,100.03
2013/09/24,100.289
2013/09/25,100.573
2013/09/26,100.911
2013/09/27,101.278
2013/09/28,101.649
2013/09/29,102.068
2013/09/30,102.511
2013/10/01,102.977
2013/10/02,103.358
2013/10/03,103.753
2013/10/04,104.32
2013/10/05,104.87
2013/10/06,105.379
2013/10/07,105.912
2013/10/08,106.419
2013/10/09,106.879
2013/10/10,107.306
2013/10/11,107.704
2013/10/12,108.103
2013/10/13,108.52
2013/10/14,108.967
2013/10/15,109.478
2013/10/16,110.03
2013/10/17,110.64
2013/10/18,111.305
2013/10/19,112.083
2013/10/20,112.896
2013/10/21,113.781
2013/10/22,114.824
2013/10/23,115.974
2013/10/24,117.046
2013/10/25,117.945
2013/10/26,118.885
2013/10/27,119.854
2013/10/28,120.91
2013/10/29,121.989
2013/10/30,123.097
2013/10/31,124.21
2013/11/01,125.349
2013/11/02,126.516
2013/11/03,127.706
2013/11/04,129.005
2013/11/05,130.495
2013/11/06,132.187
2013/11/07,134.186
2013/11/08,136.46
2013/11/09,139.149
2013/11/10,141.348
2013/11/11,143.782
2013/11/12,146.452
2013/11/13,149.475
2013/11/14,152.858
2013/11/15,156.358
2013/11/16,159.929
2013/11/17,163.876
2013/11/18,168.87
2013/11/19,174.389
2013/11/20,178.694
2013/11/21,184.176
2013/11/22,190.502
2013/11/23,197.513
2013/11/24,204.111
2013/11/25,210.902
2013/11/26,218.473
2013/11/27,227.09
2013/11/28,236.159
2013/11/29,245.71
2013/11/30,256.017
2013/12/01,264.794
2013/12/02,273.606
2013/12/03,283.205
2013/12/04,293.421
2013/12/05,303.154
2013/12/06,312.057
2013/12/07,318.769
2013/12/08,325.61
2013/12/09,333.792
2013/12/10,342.626
2013/12/11,351.115
2013/12/12,359.222
2013/12/13,367.513
2013/12/14,375.636
2013/12/15,383.533
2013/12/16,390.757
2013/12/17,396.845
2013/12/18,401.645
2013/12/19,407.145
2013/12/20,413.172
2013/12/21,418.647
2013/12/22,424.353
2013/12/23,430.228
2013/12/24,436.323
2013/12/25,442.409
2013/12/26,449.166
2013/12/27,456.164
2013/12/28,462.995
2013/12/29,469.737
2013/12/30,476.818
2013/12/31,483.972
2014/01/01,491.335
2014/01/02,498.698
2014/01/03,506.191
2014/01/04,514.139
2014/01/05,522.553
2014/01/06,531.888
2014/01/07,540.687
2014/01/08,548.74
2014/01/09,556.807
2014/01/10,564.83
2014/01/11,573.415
2014/01/12,581.901
2014/01/13,589.709
2014/01/14,597.577
2014/01/15,605.567
2014/01/16,613.46
2014/01/17,620.891
2014/01/18,628.442
2014/01/19,635.97
2014/01/20,643.811
2014/01/21,651.274
2014/01/22,658.683
2014/01/23,666.11
