Date,median_transaction_fee7rocUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,0
2011/04/15,0
2011/04/16,0
2011/04/17,0
2011/04/18,0
2011/04/19,0
2011/04/20,0
2011/04/21,-100
2011/04/22,0
2011/04/23,0
2011/04/24,0
2011/04/25,0
2011/04/26,0
2011/04/27,0
2011/04/28,0
2011/04/29,0
2011/04/30,0
2011/05/01,0
2011/05/02,0
2011/05/03,0
2011/05/04,0
2011/05/05,0
2011/05/06,0
2011/05/07,0
2011/05/08,0
2011/05/09,0
2011/05/10,0
2011/05/11,0
2011/05/12,0
2011/05/13,0
2011/05/14,0
2011/05/15,0
2011/05/16,0
2011/05/17,0
2011/05/18,0
2011/05/19,0
2011/05/20,0
2011/05/21,0
2011/05/22,0
2011/05/23,0
2011/05/24,0
2011/05/25,0
2011/05/26,0
2011/05/27,0
2011/05/28,0
2011/05/29,0
2011/05/30,0
2011/05/31,0
2011/06/01,0
2011/06/02,0
2011/06/03,0
2011/06/04,0
2011/06/05,0
2011/06/06,0
2011/06/07,0
2011/06/08,0
2011/06/09,0
2011/06/10,0
2011/06/11,0
2011/06/12,0
2011/06/13,0
2011/06/14,0
2011/06/15,0
2011/06/16,0
2011/06/17,0
2011/06/18,0
2011/06/19,0
2011/06/20,0
2011/06/21,0
2011/06/22,0
2011/06/23,0
2011/06/24,0
2011/06/25,0
2011/06/26,0
2011/06/27,0
2011/06/28,0
2011/06/29,0
2011/06/30,0
2011/07/01,0
2011/07/02,0
2011/07/03,0
2011/07/04,0
2011/07/05,0
2011/07/06,0
2011/07/07,0
2011/07/08,-100
2011/07/09,0
2011/07/10,0
2011/07/11,0
2011/07/12,0
2011/07/13,0
2011/07/14,0
2011/07/15,0
2011/07/16,0
2011/07/17,0
2011/07/18,0
2011/07/19,0
2011/07/20,0
2011/07/21,0
2011/07/22,0
2011/07/23,0
2011/07/24,0
2011/07/25,0
2011/07/26,0
2011/07/27,0
2011/07/28,0
2011/07/29,-100
2011/07/30,0
2011/07/31,0
2011/08/01,0
2011/08/02,0
2011/08/03,0
2011/08/04,0
2011/08/05,0
2011/08/06,0
2011/08/07,0
2011/08/08,0
2011/08/09,0
2011/08/10,0
2011/08/11,0
2011/08/12,0
2011/08/13,0
2011/08/14,0
2011/08/15,0
2011/08/16,0
2011/08/17,0
2011/08/18,0
2011/08/19,0
2011/08/20,0
2011/08/21,0
2011/08/22,-100
2011/08/23,-100
2011/08/24,0
2011/08/25,0
2011/08/26,0
2011/08/27,0
2011/08/28,0
2011/08/29,0
2011/08/30,0
2011/08/31,0
2011/09/01,0
2011/09/02,0
2011/09/03,0
2011/09/04,0
2011/09/05,0
2011/09/06,0
2011/09/07,0
2011/09/08,0
2011/09/09,0
2011/09/10,0
2011/09/11,0
2011/09/12,0
2011/09/13,0
2011/09/14,0
2011/09/15,0
2011/09/16,0
2011/09/17,0
2011/09/18,0
2011/09/19,0
2011/09/20,0
2011/09/21,0
2011/09/22,0
2011/09/23,0
2011/09/24,0
2011/09/25,0
2011/09/26,0
2011/09/27,0
2011/09/28,0
2011/09/29,0
2011/09/30,0
2011/10/01,0
2011/10/02,0
2011/10/03,0
2011/10/04,0
2011/10/05,0
2011/10/06,0
2011/10/07,0
2011/10/08,0
2011/10/09,0
2011/10/10,0
2011/10/11,0
2011/10/12,0
2011/10/13,0
2011/10/14,0
2011/10/15,0
2011/10/16,0
2011/10/17,0
2011/10/18,0
2011/10/19,0
2011/10/20,0
2011/10/21,0
2011/10/22,0
2011/10/23,0
2011/10/24,0
2011/10/25,0
2011/10/26,0
2011/10/27,0
2011/10/28,0
2011/10/29,0
2011/10/30,0
2011/10/31,0
2011/11/01,0
2011/11/02,0
2011/11/03,0
2011/11/04,0
2011/11/05,0
2011/11/06,0
2011/11/07,0
2011/11/08,0
2011/11/09,0
2011/11/10,0
2011/11/11,0
2011/11/12,0
2011/11/13,0
2011/11/14,0
2011/11/15,0
2011/11/16,0
2011/11/17,0
2011/11/18,0
2011/11/19,0
2011/11/20,0
2011/11/21,0
2011/11/22,0
2011/11/23,0
2011/11/24,0
2011/11/25,0
2011/11/26,0
2011/11/27,0
2011/11/28,0
2011/11/29,0
2011/11/30,0
2011/12/01,0
2011/12/02,0
2011/12/03,0
2011/12/04,0
2011/12/05,0
2011/12/06,0
2011/12/07,0
2011/12/08,0
2011/12/09,0
2011/12/10,0
2011/12/11,0
2011/12/12,0
2011/12/13,0
2011/12/14,0
2011/12/15,0
2011/12/16,0
2011/12/17,0
2011/12/18,0
2011/12/19,0
2011/12/20,0
2011/12/21,0
2011/12/22,0
2011/12/23,0
2011/12/24,0
2011/12/25,0
2011/12/26,0
2011/12/27,0
2011/12/28,0
2011/12/29,0
2011/12/30,0
2011/12/31,0
2012/01/01,0
2012/01/02,0
2012/01/03,0
2012/01/04,0
2012/01/05,0
2012/01/06,0
2012/01/07,0
2012/01/08,0
2012/01/09,0
2012/01/10,0
2012/01/11,0
2012/01/12,0
2012/01/13,0
2012/01/14,0
2012/01/15,0
2012/01/16,0
2012/01/17,0
2012/01/18,0
2012/01/19,0
2012/01/20,0
2012/01/21,0
2012/01/22,0
2012/01/23,0
2012/01/24,0
2012/01/25,0
2012/01/26,0
2012/01/27,0
2012/01/28,0
2012/01/29,0
2012/01/30,0
2012/01/31,0
2012/02/01,0
2012/02/02,0
2012/02/03,0
2012/02/04,0
2012/02/05,0
2012/02/06,0
2012/02/07,0
2012/02/08,0
2012/02/09,0
2012/02/10,0
2012/02/11,0
2012/02/12,0
2012/02/13,0
2012/02/14,0
2012/02/15,0
2012/02/16,0
2012/02/17,0
2012/02/18,0
2012/02/19,0
2012/02/20,0
2012/02/21,-100
2012/02/22,-100
2012/02/23,-100
2012/02/24,0
2012/02/25,0
2012/02/26,0
2012/02/27,0
2012/02/28,0
2012/02/29,0
2012/03/01,0
2012/03/02,0
2012/03/03,0
2012/03/04,0
2012/03/05,0
2012/03/06,0
2012/03/07,0
2012/03/08,0
2012/03/09,0
2012/03/10,0
2012/03/11,0
2012/03/12,0
2012/03/13,0
2012/03/14,0
2012/03/15,0
2012/03/16,0
2012/03/17,0
2012/03/18,0
2012/03/19,0
2012/03/20,0
2012/03/21,0
2012/03/22,0
2012/03/23,0
2012/03/24,0
2012/03/25,0
2012/03/26,0
2012/03/27,0
2012/03/28,0
2012/03/29,0
2012/03/30,0
2012/03/31,0
2012/04/01,0
2012/04/02,0
2012/04/03,0
2012/04/04,0
2012/04/05,0
2012/04/06,0
2012/04/07,0
2012/04/08,0
2012/04/09,0
2012/04/10,0
2012/04/11,0
2012/04/12,0
2012/04/13,0
2012/04/14,0
2012/04/15,0
2012/04/16,0
2012/04/17,0
2012/04/18,0
2012/04/19,0
2012/04/20,0
2012/04/21,0
2012/04/22,0
2012/04/23,0
2012/04/24,0
2012/04/25,0
2012/04/26,0
2012/04/27,0
2012/04/28,0
2012/04/29,0
2012/04/30,0
2012/05/01,0
2012/05/02,0
2012/05/03,-0.21
2012/05/04,0
2012/05/05,0
2012/05/06,0
2012/05/07,2.506
2012/05/08,1.892
2012/05/09,0.198
2012/05/10,-2.922
2012/05/11,-3.606
2012/05/12,-2.444
2012/05/13,-2.445
2012/05/14,-1.515
2012/05/15,-0.786
2012/05/16,0.331
2012/05/17,2.814
2012/05/18,4.164
2012/05/19,3.312
2012/05/20,3.325
2012/05/21,2.44
2012/05/22,1.399
2012/05/23,1.099
2012/05/24,0.687
2012/05/25,0.457
2012/05/26,-0.05
2012/05/27,0.331
2012/05/28,0.647
2012/05/29,0.897
2012/05/30,0.456
2012/05/31,0.551
2012/06/01,2.049
2012/06/02,2.984
2012/06/03,2.061
2012/06/04,2.145
2012/06/05,4.042
2012/06/06,5.98
2012/06/07,7.212
2012/06/08,7.148
2012/06/09,6.358
2012/06/10,5.502
2012/06/11,5.312
2012/06/12,5.503
2012/06/13,6.962
2012/06/14,7.45
2012/06/15,10.964
2012/06/16,15.252
2012/06/17,14.365
2012/06/18,13.284
2012/06/19,13.402
2012/06/20,12.95
2012/06/21,12.347
2012/06/22,6.213
2012/06/23,0.592
2012/06/24,1.316
2012/06/25,1.158
2012/06/26,-0.465
2012/06/27,-0.48
2012/06/28,-0.729
2012/06/29,0.212
2012/06/30,2.802
2012/07/01,4.229
2012/07/02,5.573
2012/07/03,3.614
2012/07/04,-1.111
2012/07/05,-0.549
2012/07/06,0.469
2012/07/07,0.915
2012/07/08,1.818
2012/07/09,3.39
2012/07/10,7.657
2012/07/11,10.723
2012/07/12,13.311
2012/07/13,15.276
2012/07/14,12.481
2012/07/15,11.814
2012/07/16,17.151
2012/07/17,21.648
2012/07/18,24.81
2012/07/19,20.392
2012/07/20,13.271
2012/07/21,14.942
2012/07/22,13.882
2012/07/23,4.299
2012/07/24,-1.471
2012/07/25,-3.131
2012/07/26,-1.556
2012/07/27,2.358
2012/07/28,2.203
2012/07/29,1.913
2012/07/30,5.513
2012/07/31,8.115
2012/08/01,8.942
2012/08/02,13.471
2012/08/03,21.318
2012/08/04,23.474
2012/08/05,24.182
2012/08/06,21.994
2012/08/07,19.433
2012/08/08,17.222
2012/08/09,10.333
2012/08/10,4.591
2012/08/11,4.76
2012/08/12,5.858
2012/08/13,8.913
2012/08/14,10.075
2012/08/15,14.826
2012/08/16,20.713
2012/08/17,10.792
2012/08/18,1.782
2012/08/19,-15.366
2012/08/20,-23.504
2012/08/21,-17.552
2012/08/22,-22.477
2012/08/23,-25.906
2012/08/24,-17.278
2012/08/25,-9.801
2012/08/26,8.328
2012/08/27,19.006
2012/08/28,9.637
2012/08/29,10.775
2012/08/30,8.8
2012/08/31,1.145
2012/09/01,-4.774
2012/09/02,-4.743
2012/09/03,-3.714
2012/09/04,-4.499
2012/09/05,-2.117
2012/09/06,2.861
2012/09/07,6.017
2012/09/08,10.039
2012/09/09,9.235
2012/09/10,6.991
2012/09/11,7.493
2012/09/12,6.132
2012/09/13,2.013
2012/09/14,4.245
2012/09/15,6.167
2012/09/16,7.023
2012/09/17,7.075
2012/09/18,7.564
2012/09/19,9.287
2012/09/20,9.92
2012/09/21,7.039
2012/09/22,4.302
2012/09/23,3.434
2012/09/24,2.066
2012/09/25,0.473
2012/09/26,-1.361
2012/09/27,-0.777
2012/09/28,-0.431
2012/09/29,1.232
2012/09/30,1.358
2012/10/01,2.058
2012/10/02,4.004
2012/10/03,5.166
2012/10/04,4.273
2012/10/05,3.402
2012/10/06,1.942
2012/10/07,-1.849
2012/10/08,-4.335
2012/10/09,-6.477
2012/10/10,-6.665
2012/10/11,-6.115
2012/10/12,-5.42
2012/10/13,-5.669
2012/10/14,-2.901
2012/10/15,-1.11
2012/10/16,0.232
2012/10/17,-1.584
2012/10/18,-1.698
2012/10/19,-1.837
2012/10/20,-1.597
2012/10/21,-0.97
2012/10/22,-0.312
2012/10/23,-1.24
2012/10/24,-1.416
2012/10/25,-5.214
2012/10/26,-11.196
2012/10/27,-12.983
2012/10/28,-10.315
2012/10/29,-8.745
2012/10/30,-8.193
2012/10/31,-5.227
2012/11/01,-3.385
2012/11/02,100.138
2012/11/03,3.326
2012/11/04,2.337
2012/11/05,1.165
2012/11/06,0.701
2012/11/07,-1.191
2012/11/08,0.434
2012/11/09,-48.322
2012/11/10,2.812
2012/11/11,1.439
2012/11/12,1.392
2012/11/13,1.531
2012/11/14,0.6
2012/11/15,1.562
2012/11/16,5.546
2012/11/17,8.444
2012/11/18,7.728
2012/11/19,7.399
2012/11/20,6.678
2012/11/21,6.925
2012/11/22,8.954
2012/11/23,7.685
2012/11/24,5.35
2012/11/25,6.2
2012/11/26,5.383
2012/11/27,4.354
2012/11/28,4.592
2012/11/29,2.59
2012/11/30,1.575
2012/12/01,1.331
2012/12/02,0.717
2012/12/03,1.834
2012/12/04,6.605
2012/12/05,9.094
2012/12/06,7.264
2012/12/07,6.751
2012/12/08,7.135
2012/12/09,6.923
2012/12/10,113.028
2012/12/11,3.826
2012/12/12,2.199
2012/12/13,3.008
2012/12/14,1.894
2012/12/15,0.633
2012/12/16,-0.067
2012/12/17,-50.506
2012/12/18,-1.877
2012/12/19,-1.721
2012/12/20,-0.891
2012/12/21,-0.829
2012/12/22,-0.808
2012/12/23,-0.022
2012/12/24,0.762
2012/12/25,0.832
2012/12/26,-0.298
2012/12/27,-0.994
2012/12/28,-0.808
2012/12/29,0.106
2012/12/30,0.29
2012/12/31,0.557
2013/01/01,0.166
2013/01/02,-1.551
2013/01/03,-1.715
2013/01/04,-1.579
2013/01/05,-2.063
2013/01/06,-2.301
2013/01/07,-2.149
2013/01/08,-0.008
2013/01/09,3.038
2013/01/10,4.08
2013/01/11,5.818
2013/01/12,6.134
2013/01/13,6.093
2013/01/14,6.23
2013/01/15,4.181
2013/01/16,4.385
2013/01/17,8.032
2013/01/18,9.398
2013/01/19,9.427
2013/01/20,10.15
2013/01/21,13.171
2013/01/22,19.157
2013/01/23,19.889
2013/01/24,14.015
2013/01/25,9.946
2013/01/26,12.207
2013/01/27,12.713
2013/01/28,11.945
2013/01/29,11.399
2013/01/30,11.467
2013/01/31,16.416
2013/02/01,20.174
2013/02/02,16.655
2013/02/03,15.827
2013/02/04,13.563
2013/02/05,8.493
2013/02/06,7.905
2013/02/07,7.607
2013/02/08,8.779
2013/02/09,13.835
2013/02/10,16.192
2013/02/11,17.844
2013/02/12,19.852
2013/02/13,18.447
2013/02/14,18.597
2013/02/15,19.872
2013/02/16,16.442
2013/02/17,14.116
2013/02/18,11.896
2013/02/19,14.88
2013/02/20,19.335
2013/02/21,16.353
2013/02/22,10.968
2013/02/23,9.29
2013/02/24,8.388
2013/02/25,8.575
2013/02/26,5.227
2013/02/27,3.137
2013/02/28,7.126
2013/03/01,13.608
2013/03/02,14.163
2013/03/03,12.815
2013/03/04,131.622
2013/03/05,25.687
2013/03/06,30.626
2013/03/07,27.495
2013/03/08,24.233
2013/03/09,30.323
2013/03/10,173.695
2013/03/11,35.28
2013/03/12,20.426
2013/03/13,9.736
2013/03/14,8.286
2013/03/15,16.143
2013/03/16,2.312
2013/03/17,-50.549
2013/03/18,-48.737
2013/03/19,16.49
2013/03/20,34.979
2013/03/21,47.77
2013/03/22,37.084
2013/03/23,44.063
2013/03/24,47.436
2013/03/25,49.472
2013/03/26,39.551
2013/03/27,37.202
2013/03/28,34.01
2013/03/29,31.718
2013/03/30,37.472
2013/03/31,37.487
2013/04/01,36.98
2013/04/02,50.27
2013/04/03,51.448
2013/04/04,44.093
2013/04/05,48.589
2013/04/06,53.353
2013/04/07,59.552
2013/04/08,72.687
2013/04/09,81.344
2013/04/10,48.746
2013/04/11,-6.929
2013/04/12,-28.15
2013/04/13,-26.603
2013/04/14,-35.354
2013/04/15,-46.743
2013/04/16,-61.595
2013/04/17,-56.451
2013/04/18,-17.67
2013/04/19,15.419
2013/04/20,16.3
2013/04/21,24.437
2013/04/22,30.338
2013/04/23,60.949
2013/04/24,73.412
2013/04/25,47.593
2013/04/26,24.597
2013/04/27,10.339
2013/04/28,8.531
2013/04/29,14.996
2013/04/30,11.33
2013/05/01,-7.521
2013/05/02,-20.532
2013/05/03,-22.754
2013/05/04,-16.843
2013/05/05,-8.53
2013/05/06,-13.446
2013/05/07,-17.915
2013/05/08,-12.087
2013/05/09,-2.367
2013/05/10,7.64
2013/05/11,7.104
2013/05/12,96.958
2013/05/13,-0.676
2013/05/14,-1.576
2013/05/15,-4.58
2013/05/16,-1.31
2013/05/17,-0.043
2013/05/18,0.278
2013/05/19,-49.478
2013/05/20,0.854
2013/05/21,6.117
2013/05/22,11.581
2013/05/23,10.931
2013/05/24,12.773
2013/05/25,13.216
2013/05/26,14.034
2013/05/27,13.388
2013/05/28,9.061
2013/05/29,8.351
2013/05/30,7.202
2013/05/31,1.46
2013/06/01,1.348
2013/06/02,-3.584
2013/06/03,-6.25
2013/06/04,-4.804
2013/06/05,-5.01
2013/06/06,-6.174
2013/06/07,-9.025
2013/06/08,-14.571
2013/06/09,-14.661
2013/06/10,-13.524
2013/06/11,-10.97
2013/06/12,-10.03
2013/06/13,-10.422
2013/06/14,-10.572
2013/06/15,-9.346
2013/06/16,-5.267
2013/06/17,-3.089
2013/06/18,-2.715
2013/06/19,-2.727
2013/06/20,-1.046
2013/06/21,3.128
2013/06/22,3.412
2013/06/23,1.319
2013/06/24,-2.348
2013/06/25,-6.189
2013/06/26,-6.759
2013/06/27,-8.719
2013/06/28,-13.039
2013/06/29,-13.879
2013/06/30,-11.655
2013/07/01,-13.069
2013/07/02,-14.441
2013/07/03,-16.914
2013/07/04,-18.777
2013/07/05,-20.842
2013/07/06,-26.077
2013/07/07,-22.351
2013/07/08,-14.086
2013/07/09,-12.873
2013/07/10,-6.675
2013/07/11,3.873
2013/07/12,16.411
2013/07/13,33.477
2013/07/14,26.388
2013/07/15,21.409
2013/07/16,24.046
2013/07/17,16.827
2013/07/18,6.115
2013/07/19,-1.366
2013/07/20,-4.81
2013/07/21,-4.841
2013/07/22,-5.818
2013/07/23,-5.21
2013/07/24,-2.648
2013/07/25,1.61
2013/07/26,6.387
2013/07/27,5.543
2013/07/28,5.321
2013/07/29,8.49
2013/07/30,9.162
2013/07/31,11.08
2013/08/01,9.104
2013/08/02,7.066
2013/08/03,7.757
2013/08/04,7.016
2013/08/05,4.625
2013/08/06,4.129
2013/08/07,1.448
2013/08/08,0.059
2013/08/09,-1.379
2013/08/10,-2.087
2013/08/11,-1.6
2013/08/12,-1.541
2013/08/13,-2.017
2013/08/14,-1.127
2013/08/15,1.063
2013/08/16,2.511
2013/08/17,3.657
2013/08/18,4.177
2013/08/19,4.263
2013/08/20,6.492
2013/08/21,9.157
2013/08/22,10.665
2013/08/23,9.914
2013/08/24,9.302
2013/08/25,11.076
2013/08/26,10.918
2013/08/27,10.657
2013/08/28,9.676
2013/08/29,7.916
2013/08/30,11.528
2013/08/31,15.375
2013/09/01,15.782
2013/09/02,15.542
2013/09/03,11.609
2013/09/04,4.742
2013/09/05,1.347
2013/09/06,-2.786
2013/09/07,-5.77
2013/09/08,-6.448
2013/09/09,-6.167
2013/09/10,-3.926
2013/09/11,0.817
2013/09/12,5.39
2013/09/13,7.84
2013/09/14,7.758
2013/09/15,6.071
2013/09/16,5.054
2013/09/17,3.577
2013/09/18,2.714
2013/09/19,-0.924
2013/09/20,-2.468
2013/09/21,-2.29
2013/09/22,-1.745
2013/09/23,-2.031
2013/09/24,-2.367
2013/09/25,-2.316
2013/09/26,0.102
2013/09/27,1.129
2013/09/28,1.728
2013/09/29,1.473
2013/09/30,1.455
2013/10/01,1.701
2013/10/02,-7.666
2013/10/03,-11.535
2013/10/04,-4.366
2013/10/05,-3.157
2013/10/06,-3.209
2013/10/07,-2.15
2013/10/08,-1.426
2013/10/09,8.969
2013/10/10,13.823
2013/10/11,5.81
2013/10/12,4.055
2013/10/13,6.245
2013/10/14,8.066
2013/10/15,10.792
2013/10/16,10.84
2013/10/17,12.308
2013/10/18,-30.362
2013/10/19,23.953
2013/10/20,24.055
2013/10/21,26.663
2013/10/22,33.826
2013/10/23,40.533
2013/10/24,-71.471
2013/10/25,-58.101
2013/10/26,-77.52
2013/10/27,-77.318
2013/10/28,-77.181
2013/10/29,-78.578
2013/10/30,-79.567
2013/10/31,97.852
2013/11/01,9.53
2013/11/02,15.396
2013/11/03,13.525
2013/11/04,13.701
2013/11/05,19.815
2013/11/06,26.954
2013/11/07,-29.999
2013/11/08,50.662
2013/11/09,67.827
2013/11/10,44.102
2013/11/11,46.867
2013/11/12,45.473
2013/11/13,48.634
2013/11/14,46.335
2013/11/15,38.119
2013/11/16,24.885
2013/11/17,55.28
2013/11/18,75.313
2013/11/19,78.798
2013/11/20,34.044
2013/11/21,49.515
2013/11/22,63.961
2013/11/23,88.215
2013/11/24,55.001
2013/11/25,31.353
2013/11/26,32.358
2013/11/27,80.181
2013/11/28,55.875
2013/11/29,45.407
2013/11/30,33.642
2013/12/01,30.322
2013/12/02,26.94
2013/12/03,23.6
2013/12/04,16.322
2013/12/05,6.044
2013/12/06,-6.662
2013/12/07,-31.509
2013/12/08,-19.881
2013/12/09,-6.707
2013/12/10,-6.889
2013/12/11,-14.379
2013/12/12,-13.865
2013/12/13,-5.035
2013/12/14,18.602
2013/12/15,13.764
2013/12/16,-9.566
2013/12/17,-26.594
2013/12/18,-37.533
2013/12/19,-27.838
2013/12/20,-23.744
2013/12/21,-28.135
2013/12/22,-23.929
2013/12/23,-16.055
2013/12/24,-0.338
2013/12/25,32.985
2013/12/26,18.582
2013/12/27,13.492
2013/12/28,20.159
2013/12/29,14.956
2013/12/30,17.018
2013/12/31,12.805
2014/01/01,4.571
2014/01/02,6.753
2014/01/03,5.388
2014/01/04,13.082
2014/01/05,20.271
2014/01/06,26.422
2014/01/07,20.908
2014/01/08,10.009
2014/01/09,8.985
2014/01/10,6.627
2014/01/11,7.762
2014/01/12,1.845
2014/01/13,-12.925
2014/01/14,-7.704
2014/01/15,1.117
2014/01/16,0.502
2014/01/17,-2.778
2014/01/18,-6.956
2014/01/19,-5.771
2014/01/20,5.809
2014/01/21,2.216
2014/01/22,-0.625
2014/01/23,-1.898
2014/01/24,-1.769
2014/01/25,-0.891
2014/01/26,2.24
2014/01/27,-3.048
2014/01/28,-7.511
2014/01/29,-3.155
2014/01/30,-3.013
2014/01/31,2.027
2014/02/01,1.1
2014/02/02,-2.958
2014/02/03,-4.903
2014/02/04,2.44
2014/02/05,0.575
2014/02/06,-1.515
2014/02/07,-11.72
2014/02/08,-16.923
2014/02/09,-19.081
2014/02/10,-19.249
2014/02/11,-19.11
2014/02/12,-23.631
2014/02/13,-28.162
2014/02/14,-24.781
2014/02/15,-15.611
2014/02/16,-6.245
2014/02/17,-4.456
2014/02/18,-5.02
2014/02/19,-1.842
2014/02/20,3.942
2014/02/21,3.208
2014/02/22,-1.634
2014/02/23,-2.441
2014/02/24,-9.51
2014/02/25,-20.443
2014/02/26,-7.939
2014/02/27,-2.885
2014/02/28,0.456
2014/03/01,-3.151
2014/03/02,-9.286
2014/03/03,6.042
2014/03/04,35.576
2014/03/05,15.533
2014/03/06,13.953
2014/03/07,13.129
2014/03/08,10.64
2014/03/09,11.832
2014/03/10,4.215
2014/03/11,-7.627
2014/03/12,-3.779
2014/03/13,-3.412
2014/03/14,-1.442
2014/03/15,1.902
2014/03/16,0.664
2014/03/17,-0.837
2014/03/18,-1.984
2014/03/19,-3.642
2014/03/20,-6.697
2014/03/21,-8.009
2014/03/22,-10.787
2014/03/23,-10.651
2014/03/24,-9.821
2014/03/25,-5.812
2014/03/26,-5.572
2014/03/27,-8.861
2014/03/28,-13.666
2014/03/29,-11.365
2014/03/30,-16.823
2014/03/31,-18.919
2014/04/01,-17.575
2014/04/02,-19.542
2014/04/03,-19.928
2014/04/04,-11.592
2014/04/05,-9.515
2014/04/06,-2.152
2014/04/07,-0.651
2014/04/08,-5.225
2014/04/09,-4.12
2014/04/10,-6.264
