Date,price7varUSD
2010/11/11,0.004
2010/11/12,0.004
2010/11/13,0.003
2010/11/14,0.001
2010/11/15,0.001
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0.001
2010/12/02,0.001
2010/12/03,0.001
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0.001
2011/01/16,0.001
2011/01/17,0.001
2011/01/18,0.001
2011/01/19,0.001
2011/01/20,0.001
2011/01/21,0.001
2011/01/22,0.001
2011/01/23,0.002
2011/01/24,0.002
2011/01/25,0.002
2011/01/26,0.001
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0.001
2011/02/01,0.005
2011/02/02,0.011
2011/02/03,0.013
2011/02/04,0.015
2011/02/05,0.019
2011/02/06,0.017
2011/02/07,0.011
2011/02/08,0.007
2011/02/09,0.008
2011/02/10,0.006
2011/02/11,0.004
2011/02/12,0.004
2011/02/13,0.004
2011/02/14,0.002
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0.001
2011/02/19,0.003
2011/02/20,0.005
2011/02/21,0.007
2011/02/22,0.006
2011/02/23,0.004
2011/02/24,0.002
2011/02/25,0.002
2011/02/26,0.002
2011/02/27,0.002
2011/02/28,0.001
2011/03/01,0.001
2011/03/02,0.001
2011/03/03,0.001
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0.001
2011/03/19,0.002
2011/03/20,0.002
2011/03/21,0.002
2011/03/22,0.002
2011/03/23,0.001
2011/03/24,0.001
2011/03/25,0.002
2011/03/26,0.002
2011/03/27,0.002
2011/03/28,0.001
2011/03/29,0.001
2011/03/30,0.001
2011/03/31,0.001
2011/04/01,0.001
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0.001
2011/04/06,0.001
2011/04/07,0.001
2011/04/08,0.001
2011/04/09,0.001
2011/04/10,0
2011/04/11,0
2011/04/12,0.001
2011/04/13,0.003
2011/04/14,0.007
2011/04/15,0.01
2011/04/16,0.011
2011/04/17,0.012
2011/04/18,0.011
2011/04/19,0.009
2011/04/20,0.006
2011/04/21,0.005
2011/04/22,0.007
2011/04/23,0.021
2011/04/24,0.043
2011/04/25,0.046
2011/04/26,0.048
2011/04/27,0.047
2011/04/28,0.046
2011/04/29,0.104
2011/04/30,0.298
2011/05/01,0.426
2011/05/02,0.402
2011/05/03,0.33
2011/05/04,0.22
2011/05/05,0.076
2011/05/06,0.009
2011/05/07,0.014
2011/05/08,0.031
2011/05/09,0.035
2011/05/10,0.22
2011/05/11,0.632
2011/05/12,0.921
2011/05/13,1.626
2011/05/14,2.031
2011/05/15,1.652
2011/05/16,1.017
2011/05/17,0.595
2011/05/18,0.319
2011/05/19,0.104
2011/05/20,0.243
2011/05/21,0.33
2011/05/22,0.35
2011/05/23,0.27
2011/05/24,0.196
2011/05/25,0.397
2011/05/26,0.766
2011/05/27,0.898
2011/05/28,0.643
2011/05/29,0.374
2011/05/30,0.2
2011/05/31,0.061
2011/06/01,0.061
2011/06/02,0.315
2011/06/03,1.839
2011/06/04,7.552
2011/06/05,12.565
2011/06/06,14.014
2011/06/07,16.995
2011/06/08,25.832
2011/06/09,30.758
2011/06/10,23.549
2011/06/11,19.915
2011/06/12,21.715
2011/06/13,19.843
2011/06/14,20.85
2011/06/15,18.421
2011/06/16,8.172
2011/06/17,1.577
2011/06/18,1.825
2011/06/19,1.658
2011/06/20,1.529
2011/06/21,1.009
2011/06/22,0.333
2011/06/23,0.089
2011/06/24,0.046
2011/06/25,0.004
2011/06/26,0
2011/06/27,0.019
2011/06/28,0.019
2011/06/29,0.018
2011/06/30,0.038
2011/07/01,0.172
2011/07/02,0.329
2011/07/03,0.376
2011/07/04,0.616
2011/07/05,1.158
2011/07/06,1.008
2011/07/07,0.64
2011/07/08,0.475
2011/07/09,0.365
2011/07/10,0.216
2011/07/11,0.208
2011/07/12,0.086
2011/07/13,0.067
2011/07/14,0.067
2011/07/15,0.075
2011/07/16,0.095
2011/07/17,0.098
2011/07/18,0.077
2011/07/19,0.06
2011/07/20,0.05
2011/07/21,0.036
2011/07/22,0.025
2011/07/23,0.023
2011/07/24,0.023
2011/07/25,0.015
2011/07/26,0.018
2011/07/27,0.019
2011/07/28,0.018
2011/07/29,0.029
2011/07/30,0.038
2011/07/31,0.05
2011/08/01,0.06
2011/08/02,0.155
2011/08/03,0.984
2011/08/04,1.85
2011/08/05,2.138
2011/08/06,3.275
2011/08/07,4.009
2011/08/08,3.054
2011/08/09,1.513
2011/08/10,1.249
2011/08/11,1.18
2011/08/12,0.943
2011/08/13,0.988
2011/08/14,0.628
2011/08/15,0.385
2011/08/16,0.334
2011/08/17,0.381
2011/08/18,0.351
2011/08/19,0.203
2011/08/20,0.096
2011/08/21,0.053
2011/08/22,0.049
2011/08/23,0.055
2011/08/24,0.058
2011/08/25,0.154
2011/08/26,0.688
2011/08/27,1.162
2011/08/28,1.145
2011/08/29,0.961
2011/08/30,0.702
2011/08/31,0.321
2011/09/01,0.083
2011/09/02,0.078
2011/09/03,0.071
2011/09/04,0.074
2011/09/05,0.085
2011/09/06,0.187
2011/09/07,0.31
2011/09/08,0.431
2011/09/09,0.776
2011/09/10,1.189
2011/09/11,1.035
2011/09/12,0.696
2011/09/13,0.504
2011/09/14,0.321
2011/09/15,0.145
2011/09/16,0.194
2011/09/17,0.211
2011/09/18,0.233
2011/09/19,0.163
2011/09/20,0.139
2011/09/21,0.163
2011/09/22,0.172
2011/09/23,0.135
2011/09/24,0.075
2011/09/25,0.035
2011/09/26,0.057
2011/09/27,0.087
2011/09/28,0.076
2011/09/29,0.084
2011/09/30,0.067
2011/10/01,0.035
2011/10/02,0.013
2011/10/03,0.011
2011/10/04,0.011
2011/10/05,0.009
2011/10/06,0.008
2011/10/07,0.035
2011/10/08,0.093
2011/10/09,0.138
2011/10/10,0.14
2011/10/11,0.123
2011/10/12,0.078
2011/10/13,0.025
2011/10/14,0.003
2011/10/15,0.004
2011/10/16,0.017
2011/10/17,0.115
2011/10/18,0.326
2011/10/19,0.473
2011/10/20,0.496
2011/10/21,0.391
2011/10/22,0.22
2011/10/23,0.103
2011/10/24,0.084
2011/10/25,0.08
2011/10/26,0.065
2011/10/27,0.038
2011/10/28,0.026
2011/10/29,0.054
2011/10/30,0.079
2011/10/31,0.08
2011/11/01,0.05
2011/11/02,0.025
2011/11/03,0.01
2011/11/04,0.009
2011/11/05,0.012
2011/11/06,0.01
2011/11/07,0.01
2011/11/08,0.009
2011/11/09,0.006
2011/11/10,0.004
2011/11/11,0.002
2011/11/12,0.002
2011/11/13,0.002
2011/11/14,0.02
2011/11/15,0.071
2011/11/16,0.081
2011/11/17,0.089
2011/11/18,0.104
2011/11/19,0.082
2011/11/20,0.028
2011/11/21,0.013
2011/11/22,0.014
2011/11/23,0.01
2011/11/24,0.008
2011/11/25,0.012
2011/11/26,0.009
2011/11/27,0.007
2011/11/28,0.006
2011/11/29,0.009
2011/11/30,0.022
2011/12/01,0.043
2011/12/02,0.06
2011/12/03,0.053
2011/12/04,0.036
2011/12/05,0.018
2011/12/06,0.009
2011/12/07,0.008
2011/12/08,0.007
2011/12/09,0.005
2011/12/10,0.005
2011/12/11,0.007
2011/12/12,0.008
2011/12/13,0.009
2011/12/14,0.01
2011/12/15,0.008
2011/12/16,0.004
2011/12/17,0
2011/12/18,0
2011/12/19,0.003
2011/12/20,0.036
2011/12/21,0.078
2011/12/22,0.095
2011/12/23,0.097
2011/12/24,0.081
2011/12/25,0.047
2011/12/26,0.014
2011/12/27,0.008
2011/12/28,0.009
2011/12/29,0.008
2011/12/30,0.007
2011/12/31,0.018
2012/01/01,0.093
2012/01/02,0.186
2012/01/03,0.189
2012/01/04,0.185
2012/01/05,0.367
2012/01/06,0.563
2012/01/07,0.576
2012/01/08,0.612
2012/01/09,0.538
2012/01/10,0.298
2012/01/11,0.054
2012/01/12,0.032
2012/01/13,0.032
2012/01/14,0.033
2012/01/15,0.028
2012/01/16,0.032
2012/01/17,0.057
2012/01/18,0.159
2012/01/19,0.153
2012/01/20,0.148
2012/01/21,0.142
2012/01/22,0.097
2012/01/23,0.045
2012/01/24,0.046
2012/01/25,0.016
2012/01/26,0.076
2012/01/27,0.149
2012/01/28,0.164
2012/01/29,0.157
2012/01/30,0.116
2012/01/31,0.043
2012/02/01,0.02
2012/02/02,0.06
2012/02/03,0.068
2012/02/04,0.064
2012/02/05,0.054
2012/02/06,0.043
2012/02/07,0.035
2012/02/08,0.039
2012/02/09,0.026
2012/02/10,0.016
2012/02/11,0.011
2012/02/12,0.011
2012/02/13,0.02
2012/02/14,0.097
2012/02/15,0.253
2012/02/16,0.359
2012/02/17,0.338
2012/02/18,0.259
2012/02/19,0.152
2012/02/20,0.036
2012/02/21,0.001
2012/02/22,0.001
2012/02/23,0.021
2012/02/24,0.068
2012/02/25,0.081
2012/02/26,0.075
2012/02/27,0.069
2012/02/28,0.043
2012/02/29,0.007
2012/03/01,0.003
2012/03/02,0.002
2012/03/03,0.007
2012/03/04,0.009
2012/03/05,0.008
2012/03/06,0.011
2012/03/07,0.013
2012/03/08,0.013
2012/03/09,0.013
2012/03/10,0.007
2012/03/11,0.002
2012/03/12,0.002
2012/03/13,0.005
2012/03/14,0.025
2012/03/15,0.042
2012/03/16,0.048
2012/03/17,0.039
2012/03/18,0.025
2012/03/19,0.019
2012/03/20,0.046
2012/03/21,0.056
2012/03/22,0.058
2012/03/23,0.05
2012/03/24,0.034
2012/03/25,0.012
2012/03/26,0.006
2012/03/27,0.006
2012/03/28,0.005
2012/03/29,0.006
2012/03/30,0.008
2012/03/31,0.011
2012/04/01,0.009
2012/04/02,0.003
2012/04/03,0.003
2012/04/04,0.003
2012/04/05,0.002
2012/04/06,0.001
2012/04/07,0.002
2012/04/08,0.005
2012/04/09,0.006
2012/04/10,0.004
2012/04/11,0.004
2012/04/12,0.004
2012/04/13,0.003
2012/04/14,0.004
2012/04/15,0.002
2012/04/16,0.001
2012/04/17,0.001
2012/04/18,0.002
2012/04/19,0.005
2012/04/20,0.011
2012/04/21,0.019
2012/04/22,0.018
2012/04/23,0.014
2012/04/24,0.011
2012/04/25,0.01
2012/04/26,0.01
2012/04/27,0.009
2012/04/28,0.004
2012/04/29,0.003
2012/04/30,0.005
2012/05/01,0.006
2012/05/02,0.005
2012/05/03,0.004
2012/05/04,0.004
2012/05/05,0.004
2012/05/06,0.003
2012/05/07,0.002
2012/05/08,0
2012/05/09,0
2012/05/10,0.002
2012/05/11,0.004
2012/05/12,0.004
2012/05/13,0.004
2012/05/14,0.003
2012/05/15,0.002
2012/05/16,0.003
2012/05/17,0.004
2012/05/18,0.004
2012/05/19,0.004
2012/05/20,0.002
2012/05/21,0.001
2012/05/22,0
2012/05/23,0
2012/05/24,0
2012/05/25,0
2012/05/26,0
2012/05/27,0
2012/05/28,0
2012/05/29,0
2012/05/30,0
2012/05/31,0
2012/06/01,0.002
2012/06/02,0.003
2012/06/03,0.002
2012/06/04,0.002
2012/06/05,0.004
2012/06/06,0.008
2012/06/07,0.012
2012/06/08,0.02
2012/06/09,0.022
2012/06/10,0.015
2012/06/11,0.007
2012/06/12,0.004
2012/06/13,0.01
2012/06/14,0.022
2012/06/15,0.059
2012/06/16,0.11
2012/06/17,0.105
2012/06/18,0.073
2012/06/19,0.046
2012/06/20,0.036
2012/06/21,0.024
2012/06/22,0.022
2012/06/23,0.022
2012/06/24,0.019
2012/06/25,0.015
2012/06/26,0.015
2012/06/27,0.015
2012/06/28,0.012
2012/06/29,0.013
2012/06/30,0.017
2012/07/01,0.017
2012/07/02,0.01
2012/07/03,0.002
2012/07/04,0.004
2012/07/05,0.004
2012/07/06,0.004
2012/07/07,0.006
2012/07/08,0.008
2012/07/09,0.017
2012/07/10,0.038
2012/07/11,0.043
2012/07/12,0.072
2012/07/13,0.106
2012/07/14,0.099
2012/07/15,0.072
2012/07/16,0.092
2012/07/17,0.2
2012/07/18,0.299
2012/07/19,0.351
2012/07/20,0.321
2012/07/21,0.222
2012/07/22,0.075
2012/07/23,0.031
2012/07/24,0.036
2012/07/25,0.026
2012/07/26,0.015
2012/07/27,0.023
2012/07/28,0.029
2012/07/29,0.029
2012/07/30,0.018
2012/07/31,0.023
2012/08/01,0.049
2012/08/02,0.171
2012/08/03,0.465
2012/08/04,0.671
2012/08/05,0.652
2012/08/06,0.484
2012/08/07,0.308
2012/08/08,0.106
2012/08/09,0.01
2012/08/10,0.017
2012/08/11,0.042
2012/08/12,0.06
2012/08/13,0.081
2012/08/14,0.127
2012/08/15,0.261
2012/08/16,0.48
2012/08/17,0.396
2012/08/18,0.358
2012/08/19,1.097
2012/08/20,2.184
2012/08/21,2.432
2012/08/22,2.278
2012/08/23,1.296
2012/08/24,0.565
2012/08/25,0.197
2012/08/26,0.246
2012/08/27,0.118
2012/08/28,0.148
2012/08/29,0.113
2012/08/30,0.039
2012/08/31,0.029
2012/09/01,0.083
2012/09/02,0.121
2012/09/03,0.119
2012/09/04,0.088
2012/09/05,0.063
2012/09/06,0.107
2012/09/07,0.157
2012/09/08,0.139
2012/09/09,0.087
2012/09/10,0.056
2012/09/11,0.024
2012/09/12,0.011
2012/09/13,0.014
2012/09/14,0.031
2012/09/15,0.055
2012/09/16,0.062
2012/09/17,0.058
2012/09/18,0.07
2012/09/19,0.106
2012/09/20,0.094
2012/09/21,0.077
2012/09/22,0.057
2012/09/23,0.034
2012/09/24,0.016
2012/09/25,0.014
2012/09/26,0.011
2012/09/27,0.008
2012/09/28,0.006
2012/09/29,0.009
2012/09/30,0.011
2012/10/01,0.007
2012/10/02,0.013
2012/10/03,0.034
2012/10/04,0.048
2012/10/05,0.043
2012/10/06,0.036
2012/10/07,0.06
2012/10/08,0.131
2012/10/09,0.19
2012/10/10,0.171
2012/10/11,0.119
2012/10/12,0.066
2012/10/13,0.014
2012/10/14,0.012
2012/10/15,0.018
2012/10/16,0.017
2012/10/17,0.016
2012/10/18,0.011
2012/10/19,0.004
2012/10/20,0.003
2012/10/21,0.005
2012/10/22,0.006
2012/10/23,0.006
2012/10/24,0.006
2012/10/25,0.029
2012/10/26,0.172
2012/10/27,0.334
2012/10/28,0.359
2012/10/29,0.311
2012/10/30,0.212
2012/10/31,0.107
2012/11/01,0.064
2012/11/02,0.064
2012/11/03,0.036
2012/11/04,0.028
2012/11/05,0.027
2012/11/06,0.028
2012/11/07,0.019
2012/11/08,0.022
2012/11/09,0.014
2012/11/10,0.004
2012/11/11,0.002
2012/11/12,0.001
2012/11/13,0.002
2012/11/14,0.002
2012/11/15,0.006
2012/11/16,0.039
2012/11/17,0.097
2012/11/18,0.117
2012/11/19,0.115
2012/11/20,0.095
2012/11/21,0.052
2012/11/22,0.027
2012/11/23,0.054
2012/11/24,0.084
2012/11/25,0.098
2012/11/26,0.087
2012/11/27,0.054
2012/11/28,0.013
2012/11/29,0.005
2012/11/30,0.01
2012/12/01,0.014
2012/12/02,0.016
2012/12/03,0.019
2012/12/04,0.047
2012/12/05,0.107
2012/12/06,0.123
2012/12/07,0.139
2012/12/08,0.132
2012/12/09,0.084
2012/12/10,0.018
2012/12/11,0.004
2012/12/12,0.013
2012/12/13,0.015
2012/12/14,0.014
2012/12/15,0.013
2012/12/16,0.013
2012/12/17,0.022
2012/12/18,0.03
2012/12/19,0.025
2012/12/20,0.019
2012/12/21,0.014
2012/12/22,0.012
2012/12/23,0.012
2012/12/24,0.009
2012/12/25,0.005
2012/12/26,0.006
2012/12/27,0.003
2012/12/28,0.001
2012/12/29,0.001
2012/12/30,0.001
2012/12/31,0
2013/01/01,0
2013/01/02,0.007
2013/01/03,0.011
2013/01/04,0.013
2013/01/05,0.013
2013/01/06,0.013
2013/01/07,0.007
2013/01/08,0.007
2013/01/09,0.025
2013/01/10,0.052
2013/01/11,0.096
2013/01/12,0.11
2013/01/13,0.085
2013/01/14,0.045
2013/01/15,0.019
2013/01/16,0.015
2013/01/17,0.095
2013/01/18,0.254
2013/01/19,0.341
2013/01/20,0.35
2013/01/21,0.385
2013/01/22,0.496
2013/01/23,0.542
2013/01/24,0.539
2013/01/25,0.497
2013/01/26,0.406
2013/01/27,0.202
2013/01/28,0.104
2013/01/29,0.305
2013/01/30,0.586
2013/01/31,0.98
2013/02/01,1.22
2013/02/02,1.118
2013/02/03,0.752
2013/02/04,0.359
2013/02/05,0.159
2013/02/06,0.045
2013/02/07,0.157
2013/02/08,0.496
2013/02/09,1.008
2013/02/10,1.422
2013/02/11,1.657
2013/02/12,1.529
2013/02/13,1.082
2013/02/14,0.926
2013/02/15,1.245
2013/02/16,1.423
2013/02/17,1.327
2013/02/18,1.064
2013/02/19,1.065
2013/02/20,1.207
2013/02/21,1.328
2013/02/22,1.485
2013/02/23,1.326
2013/02/24,0.894
2013/02/25,0.246
2013/02/26,0.036
2013/02/27,0.114
2013/02/28,0.72
2013/03/01,2.432
2013/03/02,3.308
2013/03/03,3.034
2013/03/04,2.53
2013/03/05,3.729
2013/03/06,6.101
2013/03/07,8.313
2013/03/08,11.286
2013/03/09,13.798
2013/03/10,12.44
2013/03/11,8.091
2013/03/12,4.804
2013/03/13,2.827
2013/03/14,1.339
2013/03/15,0.563
2013/03/16,0.507
2013/03/17,0.468
2013/03/18,1.038
2013/03/19,7.699
2013/03/20,25.404
2013/03/21,54.785
2013/03/22,73.345
2013/03/23,68.796
2013/03/24,49.541
2013/03/25,29.893
2013/03/26,16.824
2013/03/27,27.351
2013/03/28,58.45
2013/03/29,77.827
2013/03/30,73.948
2013/03/31,55.689
2013/04/01,47.124
2013/04/02,70.017
2013/04/03,147.237
2013/04/04,212.638
2013/04/05,252.534
2013/04/06,254.364
2013/04/07,220.994
2013/04/08,273.418
2013/04/09,622.056
2013/04/10,641.468
2013/04/11,720.663
2013/04/12,1113
2013/04/13,1389
2013/04/14,1679
2013/04/15,1740
2013/04/16,1013
2013/04/17,154.259
2013/04/18,65.989
2013/04/19,108.222
2013/04/20,177.401
2013/04/21,234.832
2013/04/22,255.322
2013/04/23,191.935
2013/04/24,129.358
2013/04/25,126.908
2013/04/26,106.881
2013/04/27,90.598
2013/04/28,69.467
2013/04/29,37.263
2013/04/30,24.599
2013/05/01,28.606
2013/05/02,52.76
2013/05/03,107.31
2013/05/04,136.321
2013/05/05,134.569
2013/05/06,106.394
2013/05/07,42.871
2013/05/08,13.878
2013/05/09,13.423
2013/05/10,6.956
2013/05/11,3.066
2013/05/12,2.279
2013/05/13,1.888
2013/05/14,2.456
2013/05/15,6.875
2013/05/16,7.685
2013/05/17,7.672
2013/05/18,7.943
2013/05/19,8.809
2013/05/20,9.588
2013/05/21,12.506
2013/05/22,8.596
2013/05/23,6.549
2013/05/24,15.597
2013/05/25,27.919
2013/05/26,33.594
2013/05/27,29.216
2013/05/28,19.922
2013/05/29,10.174
2013/05/30,1.881
2013/05/31,1.054
2013/06/01,1.021
2013/06/02,1.479
2013/06/03,5.016
2013/06/04,8.775
2013/06/05,10.107
2013/06/06,9.364
2013/06/07,12.266
2013/06/08,16.377
2013/06/09,27.439
2013/06/10,39.079
2013/06/11,37.127
2013/06/12,25.868
2013/06/13,11.241
2013/06/14,5.545
2013/06/15,6.344
2013/06/16,8.586
2013/06/17,9.937
2013/06/18,8.596
2013/06/19,5.645
2013/06/20,4.492
2013/06/21,5.902
2013/06/22,4.491
2013/06/23,3.46
2013/06/24,6.171
2013/06/25,10.911
2013/06/26,11.973
2013/06/27,11.17
2013/06/28,11.584
2013/06/29,14.746
2013/06/30,13.452
2013/07/01,19.2
2013/07/02,25.05
2013/07/03,24.032
2013/07/04,21.371
2013/07/05,30.813
2013/07/06,55.23
2013/07/07,46.195
2013/07/08,33.588
2013/07/09,22.707
2013/07/10,14.063
2013/07/11,20.15
2013/07/12,37.153
2013/07/13,40.765
2013/07/14,38.583
2013/07/15,36.848
2013/07/16,22.065
2013/07/17,7.619
2013/07/18,2.473
2013/07/19,3.621
2013/07/20,5.457
2013/07/21,6.509
2013/07/22,5.784
2013/07/23,3.001
2013/07/24,1.256
2013/07/25,2.149
2013/07/26,3.834
2013/07/27,3.904
2013/07/28,3.063
2013/07/29,3.189
2013/07/30,4.234
2013/07/31,7.773
2013/08/01,9.376
2013/08/02,9.644
2013/08/03,7.295
2013/08/04,2.66
2013/08/05,0.896
2013/08/06,0.437
2013/08/07,0.807
2013/08/08,0.808
2013/08/09,1.161
2013/08/10,1.823
2013/08/11,2.469
2013/08/12,2.617
2013/08/13,2.013
2013/08/14,1.314
2013/08/15,1.848
2013/08/16,2.193
2013/08/17,2.023
2013/08/18,1.131
2013/08/19,0.724
2013/08/20,2.387
2013/08/21,8.828
2013/08/22,16.535
2013/08/23,17.611
2013/08/24,15.129
2013/08/25,10.898
2013/08/26,5.219
2013/08/27,4.452
2013/08/28,10.153
2013/08/29,14.939
2013/08/30,19.079
2013/08/31,23.031
2013/09/01,26.419
2013/09/02,22.865
2013/09/03,16.766
2013/09/04,11.585
2013/09/05,9.238
2013/09/06,13.957
2013/09/07,18.837
2013/09/08,17.139
2013/09/09,10.609
2013/09/10,4.237
2013/09/11,5.267
2013/09/12,9.61
2013/09/13,10.537
2013/09/14,7.995
2013/09/15,5.017
2013/09/16,2.065
2013/09/17,0.615
2013/09/18,0.194
2013/09/19,0.483
2013/09/20,1.486
2013/09/21,2.083
2013/09/22,2.263
2013/09/23,2.284
2013/09/24,1.782
2013/09/25,0.274
2013/09/26,0.311
2013/09/27,0.317
2013/09/28,0.456
2013/09/29,0.574
2013/09/30,0.431
2013/10/01,0.204
2013/10/02,12.901
2013/10/03,32.899
2013/10/04,32.03
2013/10/05,28.938
2013/10/06,25.057
2013/10/07,21.818
2013/10/08,19.121
2013/10/09,19.441
2013/10/10,4.381
2013/10/11,3.131
2013/10/12,2.886
2013/10/13,3.548
2013/10/14,7.017
2013/10/15,16.524
2013/10/16,24.223
2013/10/17,30.893
2013/10/18,40.569
2013/10/19,69.437
2013/10/20,88.204
2013/10/21,116.787
2013/10/22,210.729
2013/10/23,310.229
2013/10/24,274.697
2013/10/25,176.128
2013/10/26,122.857
2013/10/27,73.491
2013/10/28,54.849
2013/10/29,72.85
2013/10/30,85.254
2013/10/31,104.427
2013/11/01,79.091
2013/11/02,45.326
2013/11/03,18.752
2013/11/04,40.919
2013/11/05,147.877
2013/11/06,342.795
2013/11/07,712.671
2013/11/08,1197
2013/11/09,1946
2013/11/10,1518
2013/11/11,1129
2013/11/12,882.83
2013/11/13,894.149
2013/11/14,1311
2013/11/15,1691
2013/11/16,2153
2013/11/17,2052
2013/11/18,4017
2013/11/19,6308
2013/11/20,5049
2013/11/21,5626
2013/11/22,7157
2013/11/23,8412
2013/11/24,6448
2013/11/25,6507
2013/11/26,8590
2013/11/27,7332
2013/11/28,8356
2013/11/29,10653
2013/11/30,15044
2013/12/01,10478
2013/12/02,5317
2013/12/03,2636
2013/12/04,2622
2013/12/05,2364
2013/12/06,2909
2013/12/07,8907
2013/12/08,13513
2013/12/09,13665
2013/12/10,12420
2013/12/11,8533
2013/12/12,5715
2013/12/13,4979
2013/12/14,2836
2013/12/15,630.604
2013/12/16,1718
2013/12/17,4761
2013/12/18,12020
2013/12/19,13499
2013/12/20,11022
2013/12/21,8163
2013/12/22,3988
2013/12/23,1363
2013/12/24,1335
2013/12/25,508.721
2013/12/26,1142
2013/12/27,2161
2013/12/28,1897
2013/12/29,1435
2013/12/30,1164
2013/12/31,811.645
2014/01/01,219.05
2014/01/02,261.833
2014/01/03,433.925
2014/01/04,933.723
2014/01/05,1693
2014/01/06,4595
2014/01/07,4567
2014/01/08,3610
2014/01/09,2632
2014/01/10,1843
2014/01/11,1589
2014/01/12,1585
2014/01/13,850.021
2014/01/14,555.848
2014/01/15,535.45
2014/01/16,523.729
2014/01/17,696.667
2014/01/18,444.096
2014/01/19,117.239
2014/01/20,340.122
2014/01/21,357.096
2014/01/22,351.487
2014/01/23,369.64
2014/01/24,503.914
2014/01/25,531.571
2014/01/26,557.226
2014/01/27,355.312
2014/01/28,525.712
2014/01/29,481.717
2014/01/30,512.574
2014/01/31,453.74
2014/02/01,462.262
2014/02/02,325.061
2014/02/03,165.639
2014/02/04,81.191
2014/02/05,85.351
2014/02/06,148.046
2014/02/07,1261
2014/02/08,2554
2014/02/09,3557
2014/02/10,4322
2014/02/11,4027
2014/02/12,2658
2014/02/13,2015
2014/02/14,2581
2014/02/15,2138
2014/02/16,1681
2014/02/17,1405
2014/02/18,1052
2014/02/19,972.714
2014/02/20,849.992
