Date,mining_profitability90trx
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,-0.817
2011/04/12,-0.82
2011/04/13,-0.823
2011/04/14,-0.825
2011/04/15,-0.828
2011/04/16,-0.83
2011/04/17,-0.833
2011/04/18,-0.835
2011/04/19,-0.837
2011/04/20,-0.84
2011/04/21,-0.842
2011/04/22,-0.844
2011/04/23,-0.846
2011/04/24,-0.847
2011/04/25,-0.849
2011/04/26,-0.85
2011/04/27,-0.851
2011/04/28,-0.852
2011/04/29,-0.852
2011/04/30,-0.853
2011/05/01,-0.852
2011/05/02,-0.852
2011/05/03,-0.851
2011/05/04,-0.849
2011/05/05,-0.848
2011/05/06,-0.846
2011/05/07,-0.843
2011/05/08,-0.84
2011/05/09,-0.837
2011/05/10,-0.833
2011/05/11,-0.83
2011/05/12,-0.825
2011/05/13,-0.82
2011/05/14,-0.814
2011/05/15,-0.808
2011/05/16,-0.801
2011/05/17,-0.794
2011/05/18,-0.786
2011/05/19,-0.778
2011/05/20,-0.77
2011/05/21,-0.762
2011/05/22,-0.754
2011/05/23,-0.746
2011/05/24,-0.738
2011/05/25,-0.729
2011/05/26,-0.721
2011/05/27,-0.713
2011/05/28,-0.705
2011/05/29,-0.697
2011/05/30,-0.689
2011/05/31,-0.682
2011/06/01,-0.675
2011/06/02,-0.667
2011/06/03,-0.66
2011/06/04,-0.652
2011/06/05,-0.644
2011/06/06,-0.636
2011/06/07,-0.627
2011/06/08,-0.618
2011/06/09,-0.608
2011/06/10,-0.598
2011/06/11,-0.588
2011/06/12,-0.577
2011/06/13,-0.567
2011/06/14,-0.556
2011/06/15,-0.546
2011/06/16,-0.536
2011/06/17,-0.527
2011/06/18,-0.518
2011/06/19,-0.509
2011/06/20,-0.5
2011/06/21,-0.492
2011/06/22,-0.484
2011/06/23,-0.477
2011/06/24,-0.47
2011/06/25,-0.463
2011/06/26,-0.458
2011/06/27,-0.452
2011/06/28,-0.447
2011/06/29,-0.442
2011/06/30,-0.438
2011/07/01,-0.434
2011/07/02,-0.431
2011/07/03,-0.428
2011/07/04,-0.425
2011/07/05,-0.423
2011/07/06,-0.421
2011/07/07,-0.419
2011/07/08,-0.418
2011/07/09,-0.417
2011/07/10,-0.417
2011/07/11,-0.416
2011/07/12,-0.416
2011/07/13,-0.417
2011/07/14,-0.417
2011/07/15,-0.418
2011/07/16,-0.419
2011/07/17,-0.42
2011/07/18,-0.422
2011/07/19,-0.423
2011/07/20,-0.425
2011/07/21,-0.427
2011/07/22,-0.43
2011/07/23,-0.432
2011/07/24,-0.434
2011/07/25,-0.437
2011/07/26,-0.44
2011/07/27,-0.443
2011/07/28,-0.446
2011/07/29,-0.449
2011/07/30,-0.452
2011/07/31,-0.455
2011/08/01,-0.459
2011/08/02,-0.462
2011/08/03,-0.466
2011/08/04,-0.47
2011/08/05,-0.474
2011/08/06,-0.478
2011/08/07,-0.482
2011/08/08,-0.487
2011/08/09,-0.491
2011/08/10,-0.496
2011/08/11,-0.5
2011/08/12,-0.505
2011/08/13,-0.51
2011/08/14,-0.515
2011/08/15,-0.52
2011/08/16,-0.524
2011/08/17,-0.529
2011/08/18,-0.534
2011/08/19,-0.539
2011/08/20,-0.544
2011/08/21,-0.548
2011/08/22,-0.553
2011/08/23,-0.558
2011/08/24,-0.563
2011/08/25,-0.567
2011/08/26,-0.572
2011/08/27,-0.577
2011/08/28,-0.581
2011/08/29,-0.586
2011/08/30,-0.591
2011/08/31,-0.595
2011/09/01,-0.6
2011/09/02,-0.605
2011/09/03,-0.609
2011/09/04,-0.614
2011/09/05,-0.619
2011/09/06,-0.623
2011/09/07,-0.628
2011/09/08,-0.633
2011/09/09,-0.637
2011/09/10,-0.642
2011/09/11,-0.647
2011/09/12,-0.652
2011/09/13,-0.656
2011/09/14,-0.661
2011/09/15,-0.666
2011/09/16,-0.671
2011/09/17,-0.675
2011/09/18,-0.68
2011/09/19,-0.685
2011/09/20,-0.69
2011/09/21,-0.695
2011/09/22,-0.699
2011/09/23,-0.704
2011/09/24,-0.709
2011/09/25,-0.713
2011/09/26,-0.718
2011/09/27,-0.723
2011/09/28,-0.727
2011/09/29,-0.732
2011/09/30,-0.736
2011/10/01,-0.741
2011/10/02,-0.745
2011/10/03,-0.75
2011/10/04,-0.754
2011/10/05,-0.759
2011/10/06,-0.763
2011/10/07,-0.767
2011/10/08,-0.772
2011/10/09,-0.776
2011/10/10,-0.78
2011/10/11,-0.784
2011/10/12,-0.788
2011/10/13,-0.793
2011/10/14,-0.797
2011/10/15,-0.801
2011/10/16,-0.805
2011/10/17,-0.809
2011/10/18,-0.813
2011/10/19,-0.817
2011/10/20,-0.821
2011/10/21,-0.825
2011/10/22,-0.829
2011/10/23,-0.833
2011/10/24,-0.837
2011/10/25,-0.841
2011/10/26,-0.845
2011/10/27,-0.849
2011/10/28,-0.853
2011/10/29,-0.856
2011/10/30,-0.86
2011/10/31,-0.864
2011/11/01,-0.867
2011/11/02,-0.871
2011/11/03,-0.874
2011/11/04,-0.878
2011/11/05,-0.881
2011/11/06,-0.884
2011/11/07,-0.887
2011/11/08,-0.89
2011/11/09,-0.893
2011/11/10,-0.896
2011/11/11,-0.899
2011/11/12,-0.902
2011/11/13,-0.904
2011/11/14,-0.907
2011/11/15,-0.91
2011/11/16,-0.912
2011/11/17,-0.915
2011/11/18,-0.917
2011/11/19,-0.92
2011/11/20,-0.922
2011/11/21,-0.925
2011/11/22,-0.927
2011/11/23,-0.93
2011/11/24,-0.932
2011/11/25,-0.934
2011/11/26,-0.936
2011/11/27,-0.939
2011/11/28,-0.941
2011/11/29,-0.943
2011/11/30,-0.945
2011/12/01,-0.946
2011/12/02,-0.948
2011/12/03,-0.95
2011/12/04,-0.951
2011/12/05,-0.953
2011/12/06,-0.954
2011/12/07,-0.955
2011/12/08,-0.956
2011/12/09,-0.957
2011/12/10,-0.958
2011/12/11,-0.959
2011/12/12,-0.96
2011/12/13,-0.96
2011/12/14,-0.961
2011/12/15,-0.961
2011/12/16,-0.961
2011/12/17,-0.961
2011/12/18,-0.961
2011/12/19,-0.961
2011/12/20,-0.961
2011/12/21,-0.961
2011/12/22,-0.96
2011/12/23,-0.96
2011/12/24,-0.959
2011/12/25,-0.958
2011/12/26,-0.957
2011/12/27,-0.955
2011/12/28,-0.954
2011/12/29,-0.952
2011/12/30,-0.951
2011/12/31,-0.949
2012/01/01,-0.946
2012/01/02,-0.944
2012/01/03,-0.941
2012/01/04,-0.938
2012/01/05,-0.935
2012/01/06,-0.931
2012/01/07,-0.927
2012/01/08,-0.923
2012/01/09,-0.918
2012/01/10,-0.913
2012/01/11,-0.908
2012/01/12,-0.902
2012/01/13,-0.897
2012/01/14,-0.891
2012/01/15,-0.884
2012/01/16,-0.878
2012/01/17,-0.871
2012/01/18,-0.864
2012/01/19,-0.857
2012/01/20,-0.85
2012/01/21,-0.842
2012/01/22,-0.835
2012/01/23,-0.827
2012/01/24,-0.819
2012/01/25,-0.811
2012/01/26,-0.804
2012/01/27,-0.796
2012/01/28,-0.788
2012/01/29,-0.78
2012/01/30,-0.772
2012/01/31,-0.764
2012/02/01,-0.756
2012/02/02,-0.748
2012/02/03,-0.74
2012/02/04,-0.731
2012/02/05,-0.723
2012/02/06,-0.715
2012/02/07,-0.707
2012/02/08,-0.699
2012/02/09,-0.691
2012/02/10,-0.683
2012/02/11,-0.675
2012/02/12,-0.667
2012/02/13,-0.659
2012/02/14,-0.652
2012/02/15,-0.644
2012/02/16,-0.637
2012/02/17,-0.629
2012/02/18,-0.622
2012/02/19,-0.616
2012/02/20,-0.609
2012/02/21,-0.603
2012/02/22,-0.596
2012/02/23,-0.59
2012/02/24,-0.584
2012/02/25,-0.578
2012/02/26,-0.572
2012/02/27,-0.566
2012/02/28,-0.56
2012/02/29,-0.554
2012/03/01,-0.548
2012/03/02,-0.543
2012/03/03,-0.538
2012/03/04,-0.532
2012/03/05,-0.527
2012/03/06,-0.522
2012/03/07,-0.517
2012/03/08,-0.512
2012/03/09,-0.507
2012/03/10,-0.502
2012/03/11,-0.498
2012/03/12,-0.493
2012/03/13,-0.489
2012/03/14,-0.484
2012/03/15,-0.48
2012/03/16,-0.475
2012/03/17,-0.471
2012/03/18,-0.466
2012/03/19,-0.462
2012/03/20,-0.458
2012/03/21,-0.454
2012/03/22,-0.45
2012/03/23,-0.446
2012/03/24,-0.442
2012/03/25,-0.438
2012/03/26,-0.435
2012/03/27,-0.431
2012/03/28,-0.428
2012/03/29,-0.425
2012/03/30,-0.421
2012/03/31,-0.418
2012/04/01,-0.415
2012/04/02,-0.412
2012/04/03,-0.409
2012/04/04,-0.406
2012/04/05,-0.404
2012/04/06,-0.401
2012/04/07,-0.398
2012/04/08,-0.396
2012/04/09,-0.393
2012/04/10,-0.391
2012/04/11,-0.388
2012/04/12,-0.386
2012/04/13,-0.384
2012/04/14,-0.382
2012/04/15,-0.379
2012/04/16,-0.377
2012/04/17,-0.375
2012/04/18,-0.373
2012/04/19,-0.37
2012/04/20,-0.368
2012/04/21,-0.365
2012/04/22,-0.363
2012/04/23,-0.361
2012/04/24,-0.358
2012/04/25,-0.356
2012/04/26,-0.354
2012/04/27,-0.351
2012/04/28,-0.349
2012/04/29,-0.346
2012/04/30,-0.343
2012/05/01,-0.341
2012/05/02,-0.338
2012/05/03,-0.336
2012/05/04,-0.333
2012/05/05,-0.33
2012/05/06,-0.328
2012/05/07,-0.325
2012/05/08,-0.322
2012/05/09,-0.319
2012/05/10,-0.317
2012/05/11,-0.314
2012/05/12,-0.312
2012/05/13,-0.31
2012/05/14,-0.308
2012/05/15,-0.306
2012/05/16,-0.304
2012/05/17,-0.302
2012/05/18,-0.3
2012/05/19,-0.298
2012/05/20,-0.296
2012/05/21,-0.294
2012/05/22,-0.292
2012/05/23,-0.29
2012/05/24,-0.289
2012/05/25,-0.287
2012/05/26,-0.285
2012/05/27,-0.283
2012/05/28,-0.281
2012/05/29,-0.279
2012/05/30,-0.277
2012/05/31,-0.275
2012/06/01,-0.273
2012/06/02,-0.271
2012/06/03,-0.269
2012/06/04,-0.266
2012/06/05,-0.264
2012/06/06,-0.262
2012/06/07,-0.259
2012/06/08,-0.257
2012/06/09,-0.254
2012/06/10,-0.251
2012/06/11,-0.249
2012/06/12,-0.246
2012/06/13,-0.243
2012/06/14,-0.24
2012/06/15,-0.237
2012/06/16,-0.234
2012/06/17,-0.23
2012/06/18,-0.226
2012/06/19,-0.223
2012/06/20,-0.219
2012/06/21,-0.215
2012/06/22,-0.211
2012/06/23,-0.206
2012/06/24,-0.202
2012/06/25,-0.198
2012/06/26,-0.194
2012/06/27,-0.19
2012/06/28,-0.186
2012/06/29,-0.182
2012/06/30,-0.178
2012/07/01,-0.173
2012/07/02,-0.169
2012/07/03,-0.165
2012/07/04,-0.161
2012/07/05,-0.156
2012/07/06,-0.152
2012/07/07,-0.148
2012/07/08,-0.144
2012/07/09,-0.14
2012/07/10,-0.135
2012/07/11,-0.131
2012/07/12,-0.127
2012/07/13,-0.122
2012/07/14,-0.118
2012/07/15,-0.113
2012/07/16,-0.108
2012/07/17,-0.103
2012/07/18,-0.098
2012/07/19,-0.093
2012/07/20,-0.087
2012/07/21,-0.082
2012/07/22,-0.076
2012/07/23,-0.071
2012/07/24,-0.065
2012/07/25,-0.059
2012/07/26,-0.054
2012/07/27,-0.048
2012/07/28,-0.042
2012/07/29,-0.036
2012/07/30,-0.03
2012/07/31,-0.024
2012/08/01,-0.019
2012/08/02,-0.013
2012/08/03,-0.007
2012/08/04,-0.001
2012/08/05,0.005
2012/08/06,0.011
2012/08/07,0.018
2012/08/08,0.024
2012/08/09,0.031
2012/08/10,0.038
2012/08/11,0.045
2012/08/12,0.052
2012/08/13,0.058
2012/08/14,0.065
2012/08/15,0.072
2012/08/16,0.079
2012/08/17,0.086
2012/08/18,0.093
2012/08/19,0.1
2012/08/20,0.107
2012/08/21,0.112
2012/08/22,0.118
2012/08/23,0.123
2012/08/24,0.128
2012/08/25,0.133
2012/08/26,0.137
2012/08/27,0.142
2012/08/28,0.145
2012/08/29,0.149
2012/08/30,0.152
2012/08/31,0.155
2012/09/01,0.158
2012/09/02,0.16
2012/09/03,0.163
2012/09/04,0.165
2012/09/05,0.166
2012/09/06,0.168
2012/09/07,0.169
2012/09/08,0.17
2012/09/09,0.171
2012/09/10,0.172
2012/09/11,0.172
2012/09/12,0.173
2012/09/13,0.173
2012/09/14,0.173
2012/09/15,0.172
2012/09/16,0.172
2012/09/17,0.172
2012/09/18,0.172
2012/09/19,0.171
2012/09/20,0.171
2012/09/21,0.17
2012/09/22,0.17
2012/09/23,0.169
2012/09/24,0.168
2012/09/25,0.167
2012/09/26,0.166
2012/09/27,0.165
2012/09/28,0.164
2012/09/29,0.163
2012/09/30,0.161
2012/10/01,0.16
2012/10/02,0.159
2012/10/03,0.157
2012/10/04,0.156
2012/10/05,0.154
2012/10/06,0.153
2012/10/07,0.151
2012/10/08,0.15
2012/10/09,0.148
2012/10/10,0.146
2012/10/11,0.144
2012/10/12,0.141
2012/10/13,0.139
2012/10/14,0.137
2012/10/15,0.134
2012/10/16,0.132
2012/10/17,0.129
2012/10/18,0.127
2012/10/19,0.124
2012/10/20,0.122
2012/10/21,0.119
2012/10/22,0.116
2012/10/23,0.113
2012/10/24,0.11
2012/10/25,0.107
2012/10/26,0.104
2012/10/27,0.101
2012/10/28,0.098
2012/10/29,0.095
2012/10/30,0.091
2012/10/31,0.088
2012/11/01,0.084
2012/11/02,0.08
2012/11/03,0.076
2012/11/04,0.072
2012/11/05,0.069
2012/11/06,0.065
2012/11/07,0.061
2012/11/08,0.056
2012/11/09,0.052
2012/11/10,0.048
2012/11/11,0.044
2012/11/12,0.04
2012/11/13,0.036
2012/11/14,0.032
2012/11/15,0.028
2012/11/16,0.024
2012/11/17,0.02
2012/11/18,0.016
2012/11/19,0.012
2012/11/20,0.008
2012/11/21,0.005
2012/11/22,0.001
2012/11/23,-0.002
2012/11/24,-0.006
2012/11/25,-0.009
2012/11/26,-0.012
2012/11/27,-0.015
2012/11/28,-0.018
2012/11/29,-0.021
2012/11/30,-0.025
2012/12/01,-0.029
2012/12/02,-0.033
2012/12/03,-0.038
2012/12/04,-0.043
2012/12/05,-0.048
2012/12/06,-0.053
2012/12/07,-0.059
2012/12/08,-0.064
2012/12/09,-0.07
2012/12/10,-0.075
2012/12/11,-0.081
2012/12/12,-0.087
2012/12/13,-0.093
2012/12/14,-0.099
2012/12/15,-0.105
2012/12/16,-0.111
2012/12/17,-0.117
2012/12/18,-0.123
2012/12/19,-0.129
2012/12/20,-0.135
2012/12/21,-0.141
2012/12/22,-0.147
2012/12/23,-0.153
2012/12/24,-0.158
2012/12/25,-0.164
2012/12/26,-0.17
2012/12/27,-0.176
2012/12/28,-0.181
2012/12/29,-0.186
2012/12/30,-0.192
2012/12/31,-0.197
2013/01/01,-0.202
2013/01/02,-0.207
2013/01/03,-0.212
2013/01/04,-0.217
2013/01/05,-0.221
2013/01/06,-0.226
2013/01/07,-0.23
2013/01/08,-0.235
2013/01/09,-0.239
2013/01/10,-0.243
2013/01/11,-0.247
2013/01/12,-0.251
2013/01/13,-0.255
2013/01/14,-0.259
2013/01/15,-0.263
2013/01/16,-0.267
2013/01/17,-0.27
2013/01/18,-0.274
2013/01/19,-0.277
2013/01/20,-0.28
2013/01/21,-0.283
2013/01/22,-0.286
2013/01/23,-0.288
2013/01/24,-0.29
2013/01/25,-0.292
2013/01/26,-0.294
2013/01/27,-0.295
2013/01/28,-0.297
2013/01/29,-0.297
2013/01/30,-0.298
2013/01/31,-0.298
2013/02/01,-0.298
2013/02/02,-0.298
2013/02/03,-0.297
2013/02/04,-0.296
2013/02/05,-0.295
2013/02/06,-0.294
2013/02/07,-0.292
2013/02/08,-0.291
2013/02/09,-0.289
2013/02/10,-0.286
2013/02/11,-0.284
2013/02/12,-0.281
2013/02/13,-0.278
2013/02/14,-0.274
2013/02/15,-0.271
2013/02/16,-0.267
2013/02/17,-0.262
2013/02/18,-0.258
2013/02/19,-0.253
2013/02/20,-0.248
2013/02/21,-0.243
2013/02/22,-0.237
2013/02/23,-0.232
2013/02/24,-0.226
2013/02/25,-0.22
2013/02/26,-0.214
2013/02/27,-0.208
2013/02/28,-0.202
2013/03/01,-0.195
2013/03/02,-0.189
2013/03/03,-0.182
2013/03/04,-0.176
2013/03/05,-0.169
2013/03/06,-0.162
2013/03/07,-0.155
2013/03/08,-0.148
2013/03/09,-0.14
2013/03/10,-0.132
2013/03/11,-0.124
2013/03/12,-0.115
2013/03/13,-0.107
2013/03/14,-0.098
2013/03/15,-0.089
2013/03/16,-0.08
2013/03/17,-0.071
2013/03/18,-0.063
2013/03/19,-0.054
2013/03/20,-0.044
2013/03/21,-0.034
2013/03/22,-0.023
2013/03/23,-0.012
2013/03/24,-0.001
2013/03/25,0.01
2013/03/26,0.02
2013/03/27,0.031
2013/03/28,0.043
2013/03/29,0.054
2013/03/30,0.066
2013/03/31,0.078
2013/04/01,0.091
2013/04/02,0.104
2013/04/03,0.117
2013/04/04,0.132
2013/04/05,0.147
2013/04/06,0.163
2013/04/07,0.179
2013/04/08,0.196
2013/04/09,0.215
2013/04/10,0.235
2013/04/11,0.254
2013/04/12,0.273
2013/04/13,0.291
2013/04/14,0.307
2013/04/15,0.323
2013/04/16,0.338
2013/04/17,0.351
2013/04/18,0.363
2013/04/19,0.375
2013/04/20,0.386
2013/04/21,0.397
2013/04/22,0.407
2013/04/23,0.416
2013/04/24,0.426
2013/04/25,0.435
2013/04/26,0.444
2013/04/27,0.453
2013/04/28,0.461
2013/04/29,0.469
2013/04/30,0.476
2013/05/01,0.483
2013/05/02,0.488
2013/05/03,0.493
2013/05/04,0.498
2013/05/05,0.501
2013/05/06,0.504
2013/05/07,0.507
2013/05/08,0.509
2013/05/09,0.51
2013/05/10,0.511
2013/05/11,0.511
2013/05/12,0.511
2013/05/13,0.51
2013/05/14,0.509
2013/05/15,0.507
2013/05/16,0.504
2013/05/17,0.502
2013/05/18,0.499
2013/05/19,0.495
2013/05/20,0.491
2013/05/21,0.487
2013/05/22,0.483
2013/05/23,0.479
2013/05/24,0.474
2013/05/25,0.47
2013/05/26,0.465
2013/05/27,0.46
2013/05/28,0.455
2013/05/29,0.45
2013/05/30,0.445
2013/05/31,0.44
2013/06/01,0.435
2013/06/02,0.429
2013/06/03,0.424
2013/06/04,0.418
2013/06/05,0.413
2013/06/06,0.406
2013/06/07,0.4
2013/06/08,0.393
2013/06/09,0.385
2013/06/10,0.378
2013/06/11,0.37
2013/06/12,0.361
2013/06/13,0.353
2013/06/14,0.344
2013/06/15,0.336
2013/06/16,0.326
2013/06/17,0.317
2013/06/18,0.307
2013/06/19,0.297
2013/06/20,0.287
2013/06/21,0.277
2013/06/22,0.267
2013/06/23,0.256
2013/06/24,0.246
2013/06/25,0.235
2013/06/26,0.224
2013/06/27,0.214
2013/06/28,0.203
2013/06/29,0.192
2013/06/30,0.181
2013/07/01,0.169
2013/07/02,0.158
2013/07/03,0.147
2013/07/04,0.135
2013/07/05,0.124
2013/07/06,0.112
2013/07/07,0.1
2013/07/08,0.089
2013/07/09,0.077
2013/07/10,0.065
2013/07/11,0.053
2013/07/12,0.041
2013/07/13,0.03
2013/07/14,0.018
2013/07/15,0.006
2013/07/16,-0.005
2013/07/17,-0.017
2013/07/18,-0.028
2013/07/19,-0.039
2013/07/20,-0.051
2013/07/21,-0.062
2013/07/22,-0.073
2013/07/23,-0.084
2013/07/24,-0.095
2013/07/25,-0.106
2013/07/26,-0.117
2013/07/27,-0.128
2013/07/28,-0.138
2013/07/29,-0.149
2013/07/30,-0.159
2013/07/31,-0.169
2013/08/01,-0.18
2013/08/02,-0.19
2013/08/03,-0.2
2013/08/04,-0.209
2013/08/05,-0.219
2013/08/06,-0.229
2013/08/07,-0.238
2013/08/08,-0.248
2013/08/09,-0.257
2013/08/10,-0.266
2013/08/11,-0.276
2013/08/12,-0.285
2013/08/13,-0.294
2013/08/14,-0.303
2013/08/15,-0.312
2013/08/16,-0.32
2013/08/17,-0.329
2013/08/18,-0.338
2013/08/19,-0.347
2013/08/20,-0.355
2013/08/21,-0.364
2013/08/22,-0.372
2013/08/23,-0.38
2013/08/24,-0.389
2013/08/25,-0.397
2013/08/26,-0.405
2013/08/27,-0.413
2013/08/28,-0.421
2013/08/29,-0.429
2013/08/30,-0.437
2013/08/31,-0.444
2013/09/01,-0.452
2013/09/02,-0.46
2013/09/03,-0.467
2013/09/04,-0.474
2013/09/05,-0.482
2013/09/06,-0.489
2013/09/07,-0.496
2013/09/08,-0.504
2013/09/09,-0.511
2013/09/10,-0.518
2013/09/11,-0.525
2013/09/12,-0.532
2013/09/13,-0.539
2013/09/14,-0.546
2013/09/15,-0.552
2013/09/16,-0.559
2013/09/17,-0.566
2013/09/18,-0.573
2013/09/19,-0.579
2013/09/20,-0.586
2013/09/21,-0.592
2013/09/22,-0.599
2013/09/23,-0.605
2013/09/24,-0.612
2013/09/25,-0.618
2013/09/26,-0.625
2013/09/27,-0.631
2013/09/28,-0.637
2013/09/29,-0.643
2013/09/30,-0.65
2013/10/01,-0.656
2013/10/02,-0.662
2013/10/03,-0.668
2013/10/04,-0.674
2013/10/05,-0.68
2013/10/06,-0.686
2013/10/07,-0.692
2013/10/08,-0.698
2013/10/09,-0.704
2013/10/10,-0.71
2013/10/11,-0.716
2013/10/12,-0.722
2013/10/13,-0.728
2013/10/14,-0.734
2013/10/15,-0.739
2013/10/16,-0.745
2013/10/17,-0.751
2013/10/18,-0.756
2013/10/19,-0.762
2013/10/20,-0.767
2013/10/21,-0.773
2013/10/22,-0.778
2013/10/23,-0.784
2013/10/24,-0.789
2013/10/25,-0.794
2013/10/26,-0.799
2013/10/27,-0.805
2013/10/28,-0.81
2013/10/29,-0.815
2013/10/30,-0.82
2013/10/31,-0.825
2013/11/01,-0.83
2013/11/02,-0.835
2013/11/03,-0.84
2013/11/04,-0.845
2013/11/05,-0.85
2013/11/06,-0.855
2013/11/07,-0.859
2013/11/08,-0.864
2013/11/09,-0.869
2013/11/10,-0.873
2013/11/11,-0.878
2013/11/12,-0.882
2013/11/13,-0.886
2013/11/14,-0.891
2013/11/15,-0.895
2013/11/16,-0.899
2013/11/17,-0.902
2013/11/18,-0.906
2013/11/19,-0.91
2013/11/20,-0.913
2013/11/21,-0.917
2013/11/22,-0.92
2013/11/23,-0.923
2013/11/24,-0.926
2013/11/25,-0.928
2013/11/26,-0.931
2013/11/27,-0.933
2013/11/28,-0.935
2013/11/29,-0.937
2013/11/30,-0.938
2013/12/01,-0.939
2013/12/02,-0.94
2013/12/03,-0.941
2013/12/04,-0.942
2013/12/05,-0.943
2013/12/06,-0.943
2013/12/07,-0.943
2013/12/08,-0.944
2013/12/09,-0.944
2013/12/10,-0.944
2013/12/11,-0.944
2013/12/12,-0.943
2013/12/13,-0.943
2013/12/14,-0.943
2013/12/15,-0.943
2013/12/16,-0.942
2013/12/17,-0.942
