Date,fee_to_reward3emaUSD
2014/01/17,0.351
2014/01/18,0.322
2014/01/19,0.296
2014/01/20,0.305
2014/01/21,0.34
2014/01/22,0.324
2014/01/23,0.352
2014/01/24,0.338
2014/01/25,0.312
2014/01/26,0.311
2014/01/27,0.31
2014/01/28,0.339
2014/01/29,0.344
2014/01/30,0.323
2014/01/31,0.318
2014/02/01,0.28
2014/02/02,0.256
2014/02/03,0.262
2014/02/04,0.296
2014/02/05,0.313
2014/02/06,0.321
2014/02/07,0.358
2014/02/08,0.314
2014/02/09,0.311
2014/02/10,0.324
2014/02/11,0.321
2014/02/12,0.341
2014/02/13,0.328
2014/02/14,0.343
2014/02/15,0.306
2014/02/16,0.269
2014/02/17,0.438
2014/02/18,0.382
2014/02/19,0.336
2014/02/20,0.335
2014/02/21,0.35
2014/02/22,0.312
2014/02/23,0.299
2014/02/24,0.309
2014/02/25,0.374
2014/02/26,0.348
2014/02/27,0.327
2014/02/28,0.345
2014/03/01,0.347
2014/03/02,0.328
2014/03/03,0.396
2014/03/04,0.431
2014/03/05,0.399
2014/03/06,0.369
2014/03/07,0.351
2014/03/08,0.314
2014/03/09,0.294
2014/03/10,0.365
2014/03/11,0.364
2014/03/12,0.363
2014/03/13,0.362
2014/03/14,0.386
2014/03/15,0.325
2014/03/16,0.307
2014/03/17,0.316
2014/03/18,0.292
2014/03/19,0.314
2014/03/20,0.312
2014/03/21,0.314
2014/03/22,0.363
2014/03/23,0.286
2014/03/24,0.281
2014/03/25,0.326
2014/03/26,0.353
2014/03/27,0.336
2014/03/28,0.309
2014/03/29,0.267
2014/03/30,0.289
2014/03/31,0.285
2014/04/01,0.286
2014/04/02,0.278
2014/04/03,0.271
2014/04/04,0.274
2014/04/05,0.268
2014/04/06,0.271
2014/04/07,0.323
2014/04/08,0.381
2014/04/09,0.442
2014/04/10,0.406
2014/04/11,0.368
2014/04/12,0.297
2014/04/13,0.259
2014/04/14,0.288
2014/04/15,0.325
2014/04/16,0.342
2014/04/17,0.348
2014/04/18,0.326
2014/04/19,0.322
2014/04/20,0.283
2014/04/21,0.287
2014/04/22,0.342
2014/04/23,0.347
2014/04/24,0.371
2014/04/25,0.335
2014/04/26,0.28
2014/04/27,0.273
2014/04/28,0.305
2014/04/29,0.3
2014/04/30,0.339
2014/05/01,0.293
2014/05/02,0.294
2014/05/03,0.292
2014/05/04,0.277
2014/05/05,0.354
2014/05/06,0.332
2014/05/07,0.336
2014/05/08,0.331
2014/05/09,0.348
2014/05/10,0.287
2014/05/11,0.271
2014/05/12,0.305
2014/05/13,0.305
2014/05/14,0.314
2014/05/15,0.306
2014/05/16,0.282
2014/05/17,0.249
2014/05/18,0.226
2014/05/19,0.249
2014/05/20,0.275
2014/05/21,0.284
2014/05/22,0.29
2014/05/23,0.299
2014/05/24,0.296
2014/05/25,0.274
2014/05/26,0.296
2014/05/27,0.326
2014/05/28,0.328
2014/05/29,0.333
2014/05/30,0.306
2014/05/31,0.284
2014/06/01,0.265
2014/06/02,0.254
2014/06/03,0.278
2014/06/04,0.272
2014/06/05,0.298
2014/06/06,0.304
2014/06/07,0.266
2014/06/08,0.263
2014/06/09,0.274
2014/06/10,0.276
2014/06/11,0.292
2014/06/12,0.297
2014/06/13,0.29
2014/06/14,0.247
2014/06/15,0.224
2014/06/16,0.24
2014/06/17,0.251
2014/06/18,0.289
2014/06/19,0.285
2014/06/20,0.258
2014/06/21,0.228
2014/06/22,0.214
2014/06/23,0.236
2014/06/24,0.236
2014/06/25,0.25
2014/06/26,0.244
2014/06/27,0.231
2014/06/28,0.217
2014/06/29,0.22
2014/06/30,0.29
2014/07/01,0.342
2014/07/02,0.357
2014/07/03,0.336
2014/07/04,0.29
2014/07/05,0.254
2014/07/06,0.257
2014/07/07,0.278
2014/07/08,0.303
2014/07/09,0.292
2014/07/10,0.296
2014/07/11,0.287
2014/07/12,0.255
2014/07/13,0.245
2014/07/14,0.297
2014/07/15,0.306
2014/07/16,0.328
2014/07/17,0.301
2014/07/18,0.289
2014/07/19,0.262
2014/07/20,0.247
2014/07/21,0.26
2014/07/22,0.295
2014/07/23,0.298
2014/07/24,0.299
2014/07/25,0.276
2014/07/26,0.268
2014/07/27,0.251
2014/07/28,0.263
2014/07/29,0.271
2014/07/30,0.264
2014/07/31,0.278
2014/08/01,0.275
2014/08/02,0.241
2014/08/03,0.232
2014/08/04,0.289
2014/08/05,0.324
2014/08/06,0.322
2014/08/07,0.298
2014/08/08,0.29
2014/08/09,0.248
2014/08/10,0.235
2014/08/11,0.252
2014/08/12,0.27
2014/08/13,0.306
2014/08/14,0.288
2014/08/15,0.29
2014/08/16,0.31
2014/08/17,0.592
2014/08/18,0.415
2014/08/19,0.345
2014/08/20,0.314
2014/08/21,0.295
2014/08/22,0.285
2014/08/23,0.249
2014/08/24,0.248
2014/08/25,0.364
2014/08/26,0.315
2014/08/27,0.294
2014/08/28,0.267
2014/08/29,0.256
2014/08/30,0.229
2014/08/31,0.209
2014/09/01,0.265
2014/09/02,0.29
2014/09/03,0.277
2014/09/04,0.28
2014/09/05,0.292
2014/09/06,0.254
2014/09/07,0.381
2014/09/08,0.36
2014/09/09,0.373
2014/09/10,0.349
2014/09/11,0.294
2014/09/12,0.286
2014/09/13,0.248
2014/09/14,0.266
2014/09/15,0.288
2014/09/16,0.312
2014/09/17,0.288
2014/09/18,0.282
2014/09/19,0.265
2014/09/20,0.249
2014/09/21,0.239
2014/09/22,0.259
2014/09/23,0.299
2014/09/24,0.308
2014/09/25,0.307
2014/09/26,0.859
2014/09/27,0.586
2014/09/28,0.458
2014/09/29,0.407
2014/09/30,0.362
2014/10/01,0.347
2014/10/02,0.336
2014/10/03,0.333
2014/10/04,0.33
2014/10/05,0.306
2014/10/06,0.309
2014/10/07,0.354
2014/10/08,0.351
2014/10/09,0.363
2014/10/10,0.349
2014/10/11,0.319
2014/10/12,0.308
2014/10/13,0.323
2014/10/14,0.362
2014/10/15,0.347
2014/10/16,0.338
2014/10/17,0.333
2014/10/18,0.293
2014/10/19,0.305
2014/10/20,0.341
2014/10/21,0.34
2014/10/22,0.329
2014/10/23,0.334
2014/10/24,0.322
2014/10/25,0.304
2014/10/26,0.331
2014/10/27,0.336
2014/10/28,0.361
2014/10/29,0.364
2014/10/30,0.345
2014/10/31,0.309
2014/11/01,0.313
2014/11/02,0.319
2014/11/03,0.356
2014/11/04,0.344
2014/11/05,0.366
2014/11/06,0.37
2014/11/07,0.364
2014/11/08,0.323
2014/11/09,0.362
2014/11/10,0.363
2014/11/11,0.388
2014/11/12,0.399
2014/11/13,0.398
2014/11/14,0.369
2014/11/15,0.344
2014/11/16,0.327
2014/11/17,0.373
2014/11/18,0.356
2014/11/19,0.364
2014/11/20,0.374
2014/11/21,0.387
2014/11/22,0.336
2014/11/23,0.336
2014/11/24,0.346
2014/11/25,0.357
2014/11/26,0.356
2014/11/27,0.348
2014/11/28,0.331
2014/11/29,0.307
2014/11/30,0.313
2014/12/01,0.37
2014/12/02,0.374
2014/12/03,0.422
2014/12/04,0.413
2014/12/05,0.365
2014/12/06,0.346
2014/12/07,0.346
2014/12/08,0.366
2014/12/09,0.36
2014/12/10,0.355
2014/12/11,0.339
2014/12/12,0.333
2014/12/13,0.309
2014/12/14,0.325
2014/12/15,0.363
2014/12/16,0.391
2014/12/17,0.432
2014/12/18,0.428
2014/12/19,0.43
2014/12/20,0.396
2014/12/21,0.369
2014/12/22,0.355
2014/12/23,0.366
2014/12/24,0.328
2014/12/25,0.282
2014/12/26,0.394
2014/12/27,0.422
2014/12/28,0.357
2014/12/29,0.354
2014/12/30,0.356
2014/12/31,0.327
2015/01/01,0.261
2015/01/02,0.274
2015/01/03,0.282
2015/01/04,0.393
2015/01/05,0.402
2015/01/06,0.364
2015/01/07,0.364
2015/01/08,0.403
2015/01/09,0.418
2015/01/10,0.416
2015/01/11,0.382
2015/01/12,0.652
2015/01/13,0.569
2015/01/14,0.494
2015/01/15,0.475
2015/01/16,0.447
2015/01/17,0.416
2015/01/18,0.389
2015/01/19,0.393
2015/01/20,0.439
2015/01/21,0.399
2015/01/22,0.398
2015/01/23,0.419
2015/01/24,0.392
2015/01/25,0.408
2015/01/26,0.456
2015/01/27,0.416
2015/01/28,0.349
2015/01/29,0.324
2015/01/30,0.324
2015/01/31,0.313
2015/02/01,0.301
2015/02/02,0.307
2015/02/03,0.359
2015/02/04,0.337
2015/02/05,0.321
2015/02/06,0.293
2015/02/07,0.294
2015/02/08,0.325
2015/02/09,0.347
2015/02/10,0.372
2015/02/11,0.368
2015/02/12,0.394
2015/02/13,0.435
2015/02/14,0.405
2015/02/15,0.399
2015/02/16,0.395
2015/02/17,0.411
2015/02/18,0.385
2015/02/19,0.356
2015/02/20,0.369
2015/02/21,0.366
2015/02/22,0.347
2015/02/23,0.377
2015/02/24,0.411
2015/02/25,0.397
2015/02/26,0.386
2015/02/27,0.382
2015/02/28,0.381
2015/03/01,0.389
2015/03/02,0.389
2015/03/03,0.392
2015/03/04,0.403
2015/03/05,0.426
2015/03/06,0.439
2015/03/07,0.406
2015/03/08,0.372
2015/03/09,0.404
2015/03/10,0.403
2015/03/11,0.4
2015/03/12,0.413
2015/03/13,0.394
2015/03/14,0.385
2015/03/15,0.36
2015/03/16,0.397
2015/03/17,0.418
2015/03/18,0.407
2015/03/19,0.443
2015/03/20,0.458
2015/03/21,0.404
2015/03/22,0.387
2015/03/23,0.435
2015/03/24,0.375
2015/03/25,0.382
2015/03/26,0.387
2015/03/27,0.357
2015/03/28,0.348
2015/03/29,0.341
2015/03/30,0.387
2015/03/31,0.41
2015/04/01,0.459
2015/04/02,0.418
2015/04/03,0.413
2015/04/04,0.386
2015/04/05,0.393
2015/04/06,0.451
2015/04/07,0.431
2015/04/08,0.473
2015/04/09,0.519
2015/04/10,0.623
2015/04/11,0.548
2015/04/12,0.494
2015/04/13,0.468
2015/04/14,0.448
2015/04/15,0.477
2015/04/16,0.441
2015/04/17,0.453
2015/04/18,0.408
2015/04/19,0.383
2015/04/20,0.412
2015/04/21,0.407
2015/04/22,0.412
2015/04/23,0.449
2015/04/24,0.475
2015/04/25,1.43
2015/04/26,0.901
2015/04/27,0.679
2015/04/28,0.55
2015/04/29,0.54
2015/04/30,0.519
2015/05/01,0.445
2015/05/02,0.412
2015/05/03,0.381
2015/05/04,0.426
2015/05/05,0.424
2015/05/06,0.408
2015/05/07,0.43
2015/05/08,0.435
2015/05/09,0.424
2015/05/10,0.453
2015/05/11,0.445
2015/05/12,0.436
2015/05/13,0.409
2015/05/14,0.387
2015/05/15,0.398
2015/05/16,0.397
2015/05/17,0.352
2015/05/18,0.381
2015/05/19,0.431
2015/05/20,0.422
2015/05/21,0.398
2015/05/22,0.42
2015/05/23,0.437
2015/05/24,0.403
2015/05/25,0.421
2015/05/26,0.46
2015/05/27,0.461
2015/05/28,0.476
2015/05/29,0.469
2015/05/30,0.484
2015/05/31,0.77
2015/06/01,0.712
2015/06/02,0.603
2015/06/03,0.554
2015/06/04,0.515
2015/06/05,0.487
2015/06/06,0.404
2015/06/07,0.375
2015/06/08,0.408
2015/06/09,0.438
2015/06/10,0.456
2015/06/11,0.485
2015/06/12,0.5
2015/06/13,0.462
2015/06/14,0.446
2015/06/15,0.498
2015/06/16,0.588
2015/06/17,0.59
2015/06/18,0.643
2015/06/19,0.691
2015/06/20,0.574
2015/06/21,0.513
2015/06/22,0.62
2015/06/23,0.576
2015/06/24,0.497
2015/06/25,0.468
2015/06/26,0.469
2015/06/27,0.493
2015/06/28,0.464
2015/06/29,0.498
2015/06/30,0.659
2015/07/01,0.643
2015/07/02,0.635
2015/07/03,0.6
2015/07/04,0.534
2015/07/05,0.561
2015/07/06,0.671
2015/07/07,0.974
2015/07/08,1.11
2015/07/09,1.153
2015/07/10,1.057
2015/07/11,1.047
2015/07/12,1.173
2015/07/13,1.019
2015/07/14,0.912
2015/07/15,0.796
2015/07/16,0.804
2015/07/17,0.727
2015/07/18,0.942
2015/07/19,0.729
2015/07/20,0.873
2015/07/21,0.838
2015/07/22,0.772
2015/07/23,0.764
2015/07/24,0.656
2015/07/25,0.59
2015/07/26,0.588
2015/07/27,0.711
2015/07/28,0.763
2015/07/29,0.89
2015/07/30,0.948
2015/07/31,0.97
2015/08/01,0.903
2015/08/02,0.726
2015/08/03,0.706
2015/08/04,0.866
2015/08/05,0.938
2015/08/06,0.982
2015/08/07,0.855
2015/08/08,0.705
2015/08/09,0.619
2015/08/10,0.65
2015/08/11,0.645
2015/08/12,0.726
2015/08/13,0.697
2015/08/14,0.688
2015/08/15,0.642
2015/08/16,0.595
2015/08/17,0.616
2015/08/18,0.669
2015/08/19,0.643
2015/08/20,0.663
2015/08/21,0.612
2015/08/22,0.588
2015/08/23,0.601
2015/08/24,0.637
2015/08/25,0.69
2015/08/26,0.656
2015/08/27,0.675
2015/08/28,0.651
2015/08/29,0.592
2015/08/30,0.555
2015/08/31,0.627
2015/09/01,0.64
2015/09/02,0.985
2015/09/03,0.873
2015/09/04,0.757
2015/09/05,0.755
2015/09/06,0.68
2015/09/07,0.728
2015/09/08,0.738
2015/09/09,0.732
2015/09/10,0.689
2015/09/11,0.822
2015/09/12,0.839
2015/09/13,0.754
2015/09/14,0.785
2015/09/15,0.751
2015/09/16,0.741
2015/09/17,0.744
2015/09/18,0.716
2015/09/19,0.704
2015/09/20,0.682
2015/09/21,0.774
2015/09/22,0.739
2015/09/23,0.691
2015/09/24,0.69
2015/09/25,0.674
2015/09/26,0.675
2015/09/27,0.631
2015/09/28,0.681
2015/09/29,0.654
2015/09/30,0.687
2015/10/01,0.728
2015/10/02,0.737
2015/10/03,0.666
2015/10/04,0.585
2015/10/05,0.596
2015/10/06,0.659
2015/10/07,0.703
2015/10/08,0.733
2015/10/09,0.731
2015/10/10,0.674
2015/10/11,0.601
2015/10/12,0.657
2015/10/13,0.69
2015/10/14,0.7
2015/10/15,0.69
2015/10/16,0.736
2015/10/17,0.763
2015/10/18,0.695
2015/10/19,0.689
2015/10/20,0.834
2015/10/21,0.809
2015/10/22,0.799
2015/10/23,0.783
2015/10/24,0.76
2015/10/25,0.699
2015/10/26,0.673
2015/10/27,0.729
2015/10/28,0.794
2015/10/29,0.843
2015/10/30,0.794
2015/10/31,0.783
2015/11/01,0.747
2015/11/02,0.805
2015/11/03,0.842
2015/11/04,0.994
2015/11/05,0.961
2015/11/06,0.923
2015/11/07,0.799
2015/11/08,0.735
2015/11/09,0.762
2015/11/10,0.778
2015/11/11,0.72
2015/11/12,0.678
2015/11/13,0.658
2015/11/14,0.672
2015/11/15,0.622
2015/11/16,0.631
2015/11/17,0.666
2015/11/18,0.689
2015/11/19,0.72
2015/11/20,0.667
2015/11/21,0.606
2015/11/22,0.573
2015/11/23,0.6
2015/11/24,0.62
2015/11/25,0.666
2015/11/26,0.649
2015/11/27,0.722
2015/11/28,0.703
2015/11/29,0.648
2015/11/30,0.744
2015/12/01,0.744
2015/12/02,0.772
2015/12/03,0.802
2015/12/04,0.773
2015/12/05,0.74
2015/12/06,0.749
2015/12/07,0.82
2015/12/08,0.782
2015/12/09,0.832
2015/12/10,0.746
2015/12/11,0.909
2015/12/12,0.907
2015/12/13,0.918
2015/12/14,0.871
2015/12/15,0.869
2015/12/16,0.89
2015/12/17,0.926
2015/12/18,0.907
2015/12/19,0.898
2015/12/20,0.853
2015/12/21,0.972
2015/12/22,1.003
2015/12/23,1.004
2015/12/24,1.023
2015/12/25,0.875
2015/12/26,0.802
2015/12/27,0.664
2015/12/28,0.741
2015/12/29,0.762
2015/12/30,0.752
2015/12/31,0.733
2016/01/01,0.659
2016/01/02,0.759
2016/01/03,0.71
2016/01/04,0.693
2016/01/05,0.755
2016/01/06,0.805
2016/01/07,0.902
2016/01/08,0.824
2016/01/09,0.81
2016/01/10,0.723
2016/01/11,0.781
2016/01/12,0.796
2016/01/13,0.857
2016/01/14,0.903
2016/01/15,1.031
2016/01/16,1.001
2016/01/17,0.977
2016/01/18,0.941
2016/01/19,1.061
2016/01/20,1.135
2016/01/21,1.292
2016/01/22,1.155
2016/01/23,1.005
2016/01/24,0.969
2016/01/25,1.046
2016/01/26,1.104
2016/01/27,1.179
2016/01/28,1.231
2016/01/29,1.166
2016/01/30,0.997
2016/01/31,0.878
2016/02/01,1.125
2016/02/02,1.206
2016/02/03,1.098
2016/02/04,1
2016/02/05,0.954
2016/02/06,0.876
2016/02/07,0.877
2016/02/08,1.002
2016/02/09,0.971
2016/02/10,1.03
2016/02/11,0.972
2016/02/12,0.939
2016/02/13,0.914
2016/02/14,0.877
2016/02/15,0.987
2016/02/16,1.098
2016/02/17,1.109
2016/02/18,1.063
2016/02/19,1.157
2016/02/20,1.124
2016/02/21,1.185
2016/02/22,1.304
2016/02/23,1.353
2016/02/24,1.445
2016/02/25,1.308
2016/02/26,1.252
2016/02/27,1.129
2016/02/28,1.22
2016/02/29,1.428
2016/03/01,1.552
2016/03/02,1.924
2016/03/03,1.78
2016/03/04,1.547
2016/03/05,1.588
2016/03/06,1.318
2016/03/07,1.309
2016/03/08,1.231
2016/03/09,1.259
2016/03/10,1.154
2016/03/11,1.07
2016/03/12,1.009
2016/03/13,1.037
2016/03/14,1.054
2016/03/15,1.054
2016/03/16,1.151
2016/03/17,1.225
2016/03/18,1.236
2016/03/19,1.118
2016/03/20,1.018
2016/03/21,1.094
2016/03/22,1.117
2016/03/23,1.068
2016/03/24,1.053
2016/03/25,0.971
2016/03/26,0.95
2016/03/27,0.922
2016/03/28,0.998
2016/03/29,1.225
2016/03/30,1.228
2016/03/31,1.342
2016/04/01,1.358
2016/04/02,1.384
2016/04/03,1.299
2016/04/04,1.187
2016/04/05,1.205
2016/04/06,1.337
2016/04/07,1.304
2016/04/08,1.25
2016/04/09,1.072
2016/04/10,0.918
2016/04/11,1.106
2016/04/12,1.23
2016/04/13,1.167
2016/04/14,1.125
2016/04/15,1.198
2016/04/16,1.089
2016/04/17,0.975
2016/04/18,1.184
2016/04/19,1.166
2016/04/20,1.102
2016/04/21,1.112
2016/04/22,1.146
2016/04/23,1.03
2016/04/24,1.014
2016/04/25,1.18
2016/04/26,4.699
2016/04/27,3.054
2016/04/28,2.252
2016/04/29,1.75
2016/04/30,1.429
2016/05/01,1.156
2016/05/02,1.147
2016/05/03,1.161
2016/05/04,1.14
2016/05/05,1.135
2016/05/06,1.111
2016/05/07,1.053
2016/05/08,0.937
2016/05/09,0.938
2016/05/10,1.071
2016/05/11,1.216
2016/05/12,1.272
2016/05/13,1.255
2016/05/14,1.286
2016/05/15,1.291
2016/05/16,1.49
2016/05/17,1.561
2016/05/18,1.531
2016/05/19,1.666
2016/05/20,1.516
2016/05/21,1.552
2016/05/22,1.242
2016/05/23,1.222
2016/05/24,1.409
2016/05/25,1.558
2016/05/26,1.591
2016/05/27,1.796
2016/05/28,1.673
2016/05/29,1.482
2016/05/30,1.532
2016/05/31,1.577
2016/06/01,1.563
2016/06/02,1.616
2016/06/03,1.567
2016/06/04,1.553
2016/06/05,1.291
2016/06/06,1.252
2016/06/07,1.366
2016/06/08,1.374
2016/06/09,1.324
2016/06/10,1.385
2016/06/11,1.279
2016/06/12,1.348
2016/06/13,1.456
2016/06/14,1.753
2016/06/15,1.951
2016/06/16,2.057
2016/06/17,2.066
2016/06/18,1.911
2016/06/19,1.66
2016/06/20,1.749
2016/06/21,1.879
2016/06/22,2.133
2016/06/23,2.12
2016/06/24,2.184
2016/06/25,1.835
2016/06/26,1.651
2016/06/27,1.653
2016/06/28,1.603
2016/06/29,1.633
2016/06/30,1.637
2016/07/01,1.552
2016/07/02,1.477
2016/07/03,1.323
2016/07/04,1.382
2016/07/05,1.45
2016/07/06,1.509
2016/07/07,1.566
2016/07/08,1.561
2016/07/09,1.528
2016/07/10,1.735
2016/07/11,2.422
2016/07/12,2.604
2016/07/13,2.899
2016/07/14,3.03
2016/07/15,3.1
2016/07/16,2.81
2016/07/17,2.659
2016/07/18,2.878
2016/07/19,3.301
2016/07/20,3.307
2016/07/21,3.408
2016/07/22,3.648
2016/07/23,3.593
2016/07/24,3.388
2016/07/25,3.737
2016/07/26,3.972
2016/07/27,4.224
2016/07/28,4.135
2016/07/29,3.96
2016/07/30,4.097
2016/07/31,3.866
2016/08/01,3.777
2016/08/02,3.918
2016/08/03,3.72
2016/08/04,3.615
2016/08/05,3.513
2016/08/06,3.156
2016/08/07,3.326
2016/08/08,3.897
2016/08/09,4.236
2016/08/10,4.043
2016/08/11,4.067
2016/08/12,3.865
2016/08/13,3.427
2016/08/14,3.183
2016/08/15,3.397
2016/08/16,4.046
2016/08/17,4.312
2016/08/18,4.068
2016/08/19,4.049
2016/08/20,3.557
2016/08/21,2.993
2016/08/22,3.109
2016/08/23,3.331
2016/08/24,3.311
2016/08/25,3.569
2016/08/26,3.609
2016/08/27,3.3
2016/08/28,2.906
2016/08/29,3.125
2016/08/30,3.16
2016/08/31,3.379
2016/09/01,3.441
2016/09/02,3.177
2016/09/03,3.174
2016/09/04,2.609
2016/09/05,3.044
2016/09/06,3.246
2016/09/07,3.247
2016/09/08,3.227
2016/09/09,3.338
2016/09/10,2.956
2016/09/11,2.61
2016/09/12,2.642
2016/09/13,2.919
2016/09/14,3.01
2016/09/15,3.01
2016/09/16,3.282
2016/09/17,3.018
2016/09/18,2.931
2016/09/19,3.379
2016/09/20,3.438
2016/09/21,3.238
2016/09/22,3.338
2016/09/23,3.376
2016/09/24,3.071
2016/09/25,2.586
2016/09/26,2.828
2016/09/27,2.88
2016/09/28,3.131
2016/09/29,3.413
2016/09/30,3.564
2016/10/01,3.236
2016/10/02,3.09
2016/10/03,3.463
2016/10/04,3.468
2016/10/05,3.42
2016/10/06,3.57
2016/10/07,3.723
2016/10/08,3.411
2016/10/09,3.122
2016/10/10,3.659
2016/10/11,4.051
2016/10/12,3.855
2016/10/13,3.942
2016/10/14,3.895
2016/10/15,3.652
2016/10/16,3.537
2016/10/17,3.985
2016/10/18,3.911
2016/10/19,3.876
2016/10/20,4.47
2016/10/21,4.026
2016/10/22,3.741
2016/10/23,3.679
2016/10/24,4.012
2016/10/25,4.705
2016/10/26,5.699
2016/10/27,5.45
2016/10/28,4.799
2016/10/29,4.291
2016/10/30,3.594
2016/10/31,3.792
2016/11/01,3.996
2016/11/02,4.282
2016/11/03,4.101
2016/11/04,4.8
2016/11/05,4.331
2016/11/06,3.952
2016/11/07,4.359
2016/11/08,4.207
2016/11/09,4.284
2016/11/10,4.029
2016/11/11,3.739
2016/11/12,3.392
2016/11/13,3.402
2016/11/14,3.483
2016/11/15,3.748
2016/11/16,3.667
2016/11/17,3.979
2016/11/18,4.151
2016/11/19,4.029
2016/11/20,4.196
2016/11/21,4.689
2016/11/22,5.203
2016/11/23,5.402
2016/11/24,5.846
2016/11/25,6.312
2016/11/26,5.683
2016/11/27,5
2016/11/28,5.038
2016/11/29,5.094
2016/11/30,5.204
2016/12/01,5.267
2016/12/02,5.795
2016/12/03,5.145
2016/12/04,4.958
2016/12/05,5.126
2016/12/06,5.559
2016/12/07,5.138
2016/12/08,4.907
2016/12/09,5.154
2016/12/10,5.078
2016/12/11,4.129
2016/12/12,4.345
2016/12/13,4.276
2016/12/14,4.727
2016/12/15,5.34
2016/12/16,5.443
2016/12/17,4.885
2016/12/18,4.636
2016/12/19,4.929
2016/12/20,5.256
2016/12/21,5.362
2016/12/22,5.218
2016/12/23,5.122
2016/12/24,4.889
2016/12/25,3.903
2016/12/26,4.314
2016/12/27,4.586
2016/12/28,4.716
2016/12/29,5.064
2016/12/30,4.965
2016/12/31,4.614
2017/01/01,3.923
2017/01/02,4.65
2017/01/03,5.037
2017/01/04,7.111
2017/01/05,6.64
2017/01/06,6.306
2017/01/07,6.058
2017/01/08,5.124
2017/01/09,5.395
2017/01/10,5.528
2017/01/11,5.527
2017/01/12,5.104
2017/01/13,5.012
2017/01/14,4.449
2017/01/15,4.121
2017/01/16,4.4
2017/01/17,4.825
2017/01/18,5.136
2017/01/19,5.026
2017/01/20,4.639
2017/01/21,4.327
2017/01/22,4.091
2017/01/23,5.019
2017/01/24,6.08
2017/01/25,6.421
2017/01/26,6.209
2017/01/27,5.653
2017/01/28,5.857
2017/01/29,5.645
2017/01/30,6.317
2017/01/31,6.879
2017/02/01,6.473
2017/02/02,6.619
2017/02/03,7.322
2017/02/04,7.238
2017/02/05,6.827
2017/02/06,7.926
2017/02/07,8.113
2017/02/08,8.022
2017/02/09,7.822
2017/02/10,7.447
2017/02/11,6.882
2017/02/12,6.209
2017/02/13,6.251
2017/02/14,6.256
2017/02/15,6.711
2017/02/16,7.486
2017/02/17,7.783
2017/02/18,7.625
2017/02/19,7.401
2017/02/20,7.681
2017/02/21,8.227
2017/02/22,8.888
2017/02/23,9.518
2017/02/24,9.767
2017/02/25,9.083
2017/02/26,7.921
2017/02/27,8.859
2017/02/28,9.744
2017/03/01,10.531
2017/03/02,10.962
2017/03/03,11.53
2017/03/04,11.657
2017/03/05,11.106
2017/03/06,11.488
2017/03/07,11.928
2017/03/08,11.784
2017/03/09,11.566
2017/03/10,11.626
2017/03/11,11.048
2017/03/12,10.005
2017/03/13,10.434
2017/03/14,11.032
2017/03/15,11.392
2017/03/16,11.774
2017/03/17,11.527
2017/03/18,10.745
2017/03/19,10.028
2017/03/20,11.228
2017/03/21,11.76
2017/03/22,11.782
2017/03/23,11.55
2017/03/24,10.539
2017/03/25,10.206
2017/03/26,8.568
2017/03/27,9.567
2017/03/28,10.158
2017/03/29,10.575
2017/03/30,9.803
2017/03/31,10.608
2017/04/01,10.485
2017/04/02,9.437
2017/04/03,9.286
2017/04/04,10.327
2017/04/05,10.391
2017/04/06,10.581
2017/04/07,10.296
2017/04/08,9.705
2017/04/09,8.753
2017/04/10,9.226
2017/04/11,9.507
2017/04/12,10.094
2017/04/13,11.055
2017/04/14,11.498
2017/04/15,10.604
2017/04/16,9.308
2017/04/17,9.398
2017/04/18,10.085
2017/04/19,10.291
2017/04/20,10.994
2017/04/21,10.739
2017/04/22,9.897
2017/04/23,9.025
2017/04/24,9.923
2017/04/25,11.365
2017/04/26,11.544
2017/04/27,11.898
2017/04/28,12.355
2017/04/29,11.479
2017/04/30,10.517
2017/05/01,10.677
2017/05/02,11.407
2017/05/03,12.224
2017/05/04,12.494
2017/05/05,13.222
2017/05/06,12.801
2017/05/07,12.261
2017/05/08,12.299
2017/05/09,12.913
2017/05/10,13.501
2017/05/11,13.86
2017/05/12,14.099
2017/05/13,13.668
2017/05/14,13.173
2017/05/15,13.263
2017/05/16,15.249
2017/05/17,17.654
2017/05/18,17.876
2017/05/19,17.823
2017/05/20,16.827
2017/05/21,16.47
2017/05/22,17.349
2017/05/23,17.796
2017/05/24,18.763
2017/05/25,19.22
2017/05/26,19.474
2017/05/27,19.799
2017/05/28,18.387
2017/05/29,19.584
2017/05/30,20.207
2017/05/31,20.992
2017/06/01,21.062
2017/06/02,20.778
2017/06/03,19.655
2017/06/04,18.836
2017/06/05,18.835
2017/06/06,20.08
2017/06/07,22.278
2017/06/08,20.758
2017/06/09,20.104
2017/06/10,19.133
2017/06/11,17.735
2017/06/12,17.99
2017/06/13,19.692
2017/06/14,20.163
2017/06/15,19.363
2017/06/16,18.119
2017/06/17,16.394
2017/06/18,14.85
2017/06/19,15.939
2017/06/20,17.169
2017/06/21,19.044
2017/06/22,19.759
2017/06/23,17.129
2017/06/24,15.773
2017/06/25,15.142
2017/06/26,16.297
2017/06/27,17.325
2017/06/28,16.882
2017/06/29,17.715
2017/06/30,16.687
2017/07/01,13.884
2017/07/02,10.828
2017/07/03,11.298
2017/07/04,12.313
2017/07/05,11.566
2017/07/06,11.775
2017/07/07,11.646
2017/07/08,10.092
2017/07/09,9.226
2017/07/10,8.468
