Date,fee_to_reward14momUSD
2013/12/11,-0.277
2013/12/12,-0.324
2013/12/13,-0.253
2013/12/14,-0.207
2013/12/15,-0.126
2013/12/16,-0.218
2013/12/17,-0.108
2013/12/18,-0.112
2013/12/19,-0.237
2013/12/20,-0.004
2013/12/21,-0.456
2013/12/22,0.038
2013/12/23,-0.103
2013/12/24,-0.079
2013/12/25,-0.118
2013/12/26,-0.055
2013/12/27,-0.081
2013/12/28,0.06
2013/12/29,0.086
2013/12/30,-0.041
2013/12/31,-0.06
2014/01/01,-0.191
2014/01/02,0.12
2014/01/03,-0.022
2014/01/04,0.039
2014/01/05,0.017
2014/01/06,0.349
2014/01/07,0.065
2014/01/08,-0.011
2014/01/09,-0.049
2014/01/10,0.001
2014/01/11,-0.077
2014/01/12,-0.118
2014/01/13,0.012
2014/01/14,0.158
2014/01/15,0.183
2014/01/16,-0.125
2014/01/17,0.042
2014/01/18,-0.056
2014/01/19,-0.018
2014/01/20,-0.319
2014/01/21,0.025
2014/01/22,0.015
2014/01/23,0.131
2014/01/24,0.055
2014/01/25,0.054
2014/01/26,0.081
2014/01/27,0.025
2014/01/28,-0.03
2014/01/29,-0.016
2014/01/30,0.016
2014/01/31,-0.073
2014/02/01,-0.051
2014/02/02,-0.038
2014/02/03,-0.045
2014/02/04,-0.045
2014/02/05,0.021
2014/02/06,-0.049
2014/02/07,0.071
2014/02/08,-0.018
2014/02/09,-0.001
2014/02/10,0.027
2014/02/11,-0.048
2014/02/12,0.01
2014/02/13,0.013
2014/02/14,0.045
2014/02/15,0.027
2014/02/16,0
2014/02/17,0.337
2014/02/18,-0.003
2014/02/19,-0.04
2014/02/20,0.005
2014/02/21,-0.029
2014/02/22,0.004
2014/02/23,-0.021
2014/02/24,-0.018
2014/02/25,0.12
2014/02/26,-0.037
2014/02/27,-0.009
2014/02/28,0.005
2014/03/01,0.081
2014/03/02,0.077
2014/03/03,-0.141
2014/03/04,0.138
2014/03/05,0.077
2014/03/06,0.004
2014/03/07,-0.031
2014/03/08,0.003
2014/03/09,-0.012
2014/03/10,0.117
2014/03/11,-0.075
2014/03/12,0.04
2014/03/13,0.055
2014/03/14,0.048
2014/03/15,-0.085
2014/03/16,-0.02
2014/03/17,-0.14
2014/03/18,-0.198
2014/03/19,-0.03
2014/03/20,-0.028
2014/03/21,-0.018
2014/03/22,0.136
2014/03/23,-0.066
2014/03/24,-0.159
2014/03/25,0.007
2014/03/26,0.018
2014/03/27,-0.043
2014/03/28,-0.127
2014/03/29,-0.041
2014/03/30,0.021
2014/03/31,-0.044
2014/04/01,0.021
2014/04/02,-0.068
2014/04/03,-0.046
2014/04/04,-0.038
2014/04/05,-0.152
2014/04/06,0.066
2014/04/07,0.099
2014/04/08,0.069
2014/04/09,0.122
2014/04/10,0.053
2014/04/11,0.047
2014/04/12,0.002
2014/04/13,-0.09
2014/04/14,0.037
2014/04/15,0.074
2014/04/16,0.09
2014/04/17,0.091
2014/04/18,0.026
2014/04/19,0.056
2014/04/20,-0.03
2014/04/21,-0.084
2014/04/22,-0.043
2014/04/23,-0.149
2014/04/24,0.025
2014/04/25,-0.03
2014/04/26,-0.001
2014/04/27,0.045
2014/04/28,0.018
2014/04/29,-0.067
2014/04/30,0.019
2014/05/01,-0.108
2014/05/02,-0.009
2014/05/03,-0.027
2014/05/04,0.017
2014/05/05,0.14
2014/05/06,-0.087
2014/05/07,-0.012
2014/05/08,-0.07
2014/05/09,0.066
2014/05/10,0.001
2014/05/11,-0.01
2014/05/12,0.003
2014/05/13,0.01
2014/05/14,-0.056
2014/05/15,0.053
2014/05/16,-0.038
2014/05/17,-0.074
2014/05/18,-0.059
2014/05/19,-0.16
2014/05/20,-0.007
2014/05/21,-0.048
2014/05/22,-0.029
2014/05/23,-0.058
2014/05/24,0.066
2014/05/25,-0.003
2014/05/26,-0.021
2014/05/27,0.051
2014/05/28,0.008
2014/05/29,0.039
2014/05/30,0.021
2014/05/31,0.047
2014/06/01,0.043
2014/06/02,-0.029
2014/06/03,0
2014/06/04,-0.027
2014/06/05,0.028
2014/06/06,0.002
2014/06/07,-0.065
2014/06/08,0.008
2014/06/09,-0.034
2014/06/10,-0.078
2014/06/11,-0.021
2014/06/12,-0.038
2014/06/13,0.006
2014/06/14,-0.058
2014/06/15,-0.045
2014/06/16,0.012
2014/06/17,-0.04
2014/06/18,0.061
2014/06/19,-0.044
2014/06/20,-0.08
2014/06/21,-0.029
2014/06/22,-0.059
2014/06/23,-0.028
2014/06/24,-0.043
2014/06/25,-0.044
2014/06/26,-0.064
2014/06/27,-0.066
2014/06/28,-0.001
2014/06/29,0.021
2014/06/30,0.105
2014/07/01,0.132
2014/07/02,0.045
2014/07/03,0.035
2014/07/04,0.013
2014/07/05,0.021
2014/07/06,0.059
2014/07/07,0.042
2014/07/08,0.092
2014/07/09,0.017
2014/07/10,0.063
2014/07/11,0.061
2014/07/12,0.018
2014/07/13,0.013
2014/07/14,-0.012
2014/07/15,-0.079
2014/07/16,-0.022
2014/07/17,-0.042
2014/07/18,0.034
2014/07/19,0.016
2014/07/20,-0.028
2014/07/21,-0.026
2014/07/22,0.003
2014/07/23,0.02
2014/07/24,-0.001
2014/07/25,-0.026
2014/07/26,0.039
2014/07/27,-0.003
2014/07/28,-0.072
2014/07/29,-0.036
2014/07/30,-0.093
2014/07/31,0.019
2014/08/01,-0.006
2014/08/02,-0.026
2014/08/03,-0.01
2014/08/04,0.073
2014/08/05,0.028
2014/08/06,0.019
2014/08/07,-0.025
2014/08/08,0.03
2014/08/09,-0.056
2014/08/10,-0.011
2014/08/11,-0.007
2014/08/12,0.009
2014/08/13,0.086
2014/08/14,-0.021
2014/08/15,0.02
2014/08/16,0.122
2014/08/17,0.651
2014/08/18,-0.109
2014/08/19,-0.083
2014/08/20,-0.038
2014/08/21,0.003
2014/08/22,-0.009
2014/08/23,0.008
2014/08/24,0.025
2014/08/25,0.21
2014/08/26,-0.02
2014/08/27,-0.069
2014/08/28,-0.03
2014/08/29,-0.046
2014/08/30,-0.129
2014/08/31,-0.683
2014/09/01,0.083
2014/09/02,0.04
2014/09/03,-0.02
2014/09/04,0.006
2014/09/05,0.03
2014/09/06,0.002
2014/09/07,0.262
2014/09/08,-0.141
2014/09/09,0.119
2014/09/10,0.051
2014/09/11,-0.002
2014/09/12,0.033
2014/09/13,0.01
2014/09/14,0.095
2014/09/15,-0.011
2014/09/16,0.02
2014/09/17,0
2014/09/18,-0.008
2014/09/19,-0.056
2014/09/20,0.018
2014/09/21,-0.282
2014/09/22,-0.06
2014/09/23,-0.047
2014/09/24,-0.008
2014/09/25,0.068
2014/09/26,1.133
2014/09/27,0.101
2014/09/28,0.047
2014/09/29,0.046
2014/09/30,-0.019
2014/10/01,0.069
2014/10/02,0.05
2014/10/03,0.082
2014/10/04,0.093
2014/10/05,0.054
2014/10/06,0.034
2014/10/07,0.059
2014/10/08,0.031
2014/10/09,0.068
2014/10/10,-1.076
2014/10/11,-0.024
2014/10/12,-0.033
2014/10/13,-0.018
2014/10/14,0.084
2014/10/15,-0.001
2014/10/16,0.003
2014/10/17,-0.001
2014/10/18,-0.074
2014/10/19,0.036
2014/10/20,0.064
2014/10/21,-0.058
2014/10/22,-0.029
2014/10/23,-0.037
2014/10/24,-0.025
2014/10/25,-0.002
2014/10/26,0.061
2014/10/27,0.002
2014/10/28,-0.014
2014/10/29,0.036
2014/10/30,-0.002
2014/10/31,-0.055
2014/11/01,0.064
2014/11/02,0.009
2014/11/03,0.014
2014/11/04,-0.006
2014/11/05,0.069
2014/11/06,0.035
2014/11/07,0.047
2014/11/08,-0.005
2014/11/09,0.042
2014/11/10,0.025
2014/11/11,0.027
2014/11/12,0.043
2014/11/13,0.07
2014/11/14,0.067
2014/11/15,0.004
2014/11/16,-0.017
2014/11/17,0.027
2014/11/18,0.005
2014/11/19,-0.015
2014/11/20,0.01
2014/11/21,0.043
2014/11/22,0.004
2014/11/23,-0.065
2014/11/24,-0.009
2014/11/25,-0.045
2014/11/26,-0.056
2014/11/27,-0.056
2014/11/28,-0.026
2014/11/29,-0.037
2014/11/30,0.01
2014/12/01,0.008
2014/12/02,0.039
2014/12/03,0.097
2014/12/04,0.021
2014/12/05,-0.083
2014/12/06,0.041
2014/12/07,0.011
2014/12/08,0.031
2014/12/09,-0.014
2014/12/10,-0.005
2014/12/11,-0.017
2014/12/12,0.013
2014/12/13,0.002
2014/12/14,0.023
2014/12/15,-0.026
2014/12/16,0.041
2014/12/17,0.003
2014/12/18,0.02
2014/12/19,0.116
2014/12/20,0.035
2014/12/21,-0.003
2014/12/22,-0.046
2014/12/23,0.023
2014/12/24,-0.059
2014/12/25,-0.087
2014/12/26,0.179
2014/12/27,0.167
2014/12/28,-0.051
2014/12/29,-0.049
2014/12/30,-0.062
2014/12/31,-0.174
2015/01/01,-0.229
2015/01/02,-0.146
2015/01/03,-0.071
2015/01/04,0.161
2015/01/05,0.071
2015/01/06,-0.052
2015/01/07,0.075
2015/01/08,0.206
2015/01/09,-0.073
2015/01/10,-0.037
2015/01/11,0.058
2015/01/12,0.569
2015/01/13,0.129
2015/01/14,0.12
2015/01/15,0.26
2015/01/16,0.132
2015/01/17,0.095
2015/01/18,-0.142
2015/01/19,-0.014
2015/01/20,0.161
2015/01/21,-0.005
2015/01/22,-0.045
2015/01/23,0.007
2015/01/24,-0.048
2015/01/25,0.076
2015/01/26,-0.418
2015/01/27,-0.111
2015/01/28,-0.136
2015/01/29,-0.157
2015/01/30,-0.094
2015/01/31,-0.084
2015/02/01,-0.073
2015/02/02,-0.084
2015/02/03,-0.075
2015/02/04,-0.043
2015/02/05,-0.092
2015/02/06,-0.176
2015/02/07,-0.07
2015/02/08,-0.069
2015/02/09,-0.133
2015/02/10,0.021
2015/02/11,0.081
2015/02/12,0.123
2015/02/13,0.151
2015/02/14,0.073
2015/02/15,0.105
2015/02/16,0.078
2015/02/17,0.017
2015/02/18,0.042
2015/02/19,0.023
2015/02/20,0.117
2015/02/21,0.068
2015/02/22,-0.029
2015/02/23,0.039
2015/02/24,0.048
2015/02/25,0.018
2015/02/26,-0.046
2015/02/27,-0.098
2015/02/28,0.005
2015/03/01,0.004
2015/03/02,-0.002
2015/03/03,-0.032
2015/03/04,0.056
2015/03/05,0.123
2015/03/06,0.07
2015/03/07,0.009
2015/03/08,0.011
2015/03/09,0.027
2015/03/10,-0.042
2015/03/11,0.015
2015/03/12,0.051
2015/03/13,-0.003
2015/03/14,-0.003
2015/03/15,-0.064
2015/03/16,0.045
2015/03/17,0.044
2015/03/18,-0.019
2015/03/19,0.03
2015/03/20,0.02
2015/03/21,-0.022
2015/03/22,0.031
2015/03/23,0.048
2015/03/24,-0.087
2015/03/25,-0.008
2015/03/26,-0.035
2015/03/27,-0.048
2015/03/28,-0.037
2015/03/29,-0.001
2015/03/30,0
2015/03/31,-0.006
2015/04/01,0.113
2015/04/02,-0.102
2015/04/03,-0.064
2015/04/04,0.008
2015/04/05,0.031
2015/04/06,0.026
2015/04/07,0.096
2015/04/08,0.126
2015/04/09,0.174
2015/04/10,0.401
2015/04/11,0.134
2015/04/12,0.106
2015/04/13,0.008
2015/04/14,-0.005
2015/04/15,-0.003
2015/04/16,0.028
2015/04/17,0.056
2015/04/18,0.006
2015/04/19,-0.042
2015/04/20,-0.068
2015/04/21,-0.01
2015/04/22,-0.099
2015/04/23,-0.079
2015/04/24,-0.226
2015/04/25,1.911
2015/04/26,-0.067
2015/04/27,0.016
2015/04/28,-0.008
2015/04/29,0.024
2015/04/30,0.092
2015/05/01,-0.094
2015/05/02,0.016
2015/05/03,-0.008
2015/05/04,0.03
2015/05/05,0.02
2015/05/06,-0.025
2015/05/07,-0.034
2015/05/08,-0.061
2015/05/09,-1.971
2015/05/10,0.109
2015/05/11,-0.02
2015/05/12,0.006
2015/05/13,-0.148
2015/05/14,-0.133
2015/05/15,0.04
2015/05/16,0.017
2015/05/17,-0.044
2015/05/18,-0.059
2015/05/19,0.058
2015/05/20,0.023
2015/05/21,-0.08
2015/05/22,0.003
2015/05/23,0.041
2015/05/24,-0.112
2015/05/25,0.002
2015/05/26,0.073
2015/05/27,0.081
2015/05/28,0.126
2015/05/29,0.051
2015/05/30,0.103
2015/05/31,0.751
2015/06/01,0.243
2015/06/02,0.012
2015/06/03,0.092
2015/06/04,0.103
2015/06/05,0.016
2015/06/06,-0.134
2015/06/07,-0.022
2015/06/08,0.001
2015/06/09,-0.032
2015/06/10,0.011
2015/06/11,0.024
2015/06/12,0.054
2015/06/13,-0.075
2015/06/14,-0.626
2015/06/15,-0.105
2015/06/16,0.185
2015/06/17,0.085
2015/06/18,0.221
2015/06/19,0.279
2015/06/20,0.138
2015/06/21,0.105
2015/06/22,0.285
2015/06/23,0.066
2015/06/24,-0.056
2015/06/25,-0.077
2015/06/26,-0.045
2015/06/27,0.093
2015/06/28,0.005
2015/06/29,-0.017
2015/06/30,0.142
2015/07/01,0.036
2015/07/02,-0.069
2015/07/03,-0.175
2015/07/04,0.011
2015/07/05,0.135
2015/07/06,0.056
2015/07/07,0.743
2015/07/08,0.829
2015/07/09,0.757
2015/07/10,0.492
2015/07/11,0.519
2015/07/12,0.863
2015/07/13,0.333
2015/07/14,-0.015
2015/07/15,0.052
2015/07/16,0.184
2015/07/17,0.087
2015/07/18,0.689
2015/07/19,-0.073
2015/07/20,0.237
2015/07/21,-0.474
2015/07/22,-0.54
2015/07/23,-0.44
2015/07/24,-0.413
2015/07/25,-0.513
2015/07/26,-0.713
2015/07/27,-0.03
2015/07/28,0.01
2015/07/29,0.338
2015/07/30,0.194
2015/07/31,0.34
2015/08/01,-0.32
2015/08/02,0.034
2015/08/03,-0.331
2015/08/04,0.222
2015/08/05,0.304
2015/08/06,0.272
2015/08/07,0.179
2015/08/08,0.031
2015/08/09,-0.052
2015/08/10,-0.155
2015/08/11,-0.174
2015/08/12,-0.21
2015/08/13,-0.339
2015/08/14,-0.312
2015/08/15,-0.24
2015/08/16,-0.002
2015/08/17,-0.05
2015/08/18,-0.303
2015/08/19,-0.394
2015/08/20,-0.343
2015/08/21,-0.167
2015/08/22,0.01
2015/08/23,0.081
2015/08/24,-0.008
2015/08/25,0.102
2015/08/26,-0.185
2015/08/27,0.025
2015/08/28,-0.052
2015/08/29,-0.065
2015/08/30,-0.029
2015/08/31,0.062
2015/09/01,-0.069
2015/09/02,0.714
2015/09/03,0.078
2015/09/04,0.08
2015/09/05,0.188
2015/09/06,-0.01
2015/09/07,0.104
2015/09/08,0.006
2015/09/09,0.103
2015/09/10,-0.046
2015/09/11,0.328
2015/09/12,0.323
2015/09/13,0.15
2015/09/14,0.117
2015/09/15,0.065
2015/09/16,-0.6
2015/09/17,-0.013
2015/09/18,0.047
2015/09/19,-0.061
2015/09/20,0.056
2015/09/21,0.089
2015/09/22,-0.044
2015/09/23,-0.082
2015/09/24,0.043
2015/09/25,-0.298
2015/09/26,-0.179
2015/09/27,-0.081
2015/09/28,-0.085
2015/09/29,-0.091
2015/09/30,-0.011
2015/10/01,0.021
2015/10/02,0.059
2015/10/03,-0.096
2015/10/04,-0.156
2015/10/05,-0.258
2015/10/06,0.018
2015/10/07,0.103
2015/10/08,0.073
2015/10/09,0.071
2015/10/10,-0.059
2015/10/11,-0.059
2015/10/12,-0.018
2015/10/13,0.098
2015/10/14,-0.009
2015/10/15,-0.089
2015/10/16,0.036
2015/10/17,0.193
2015/10/18,0.123
2015/10/19,0.075
2015/10/20,0.257
2015/10/21,0.038
2015/10/22,0.027
2015/10/23,0.037
2015/10/24,0.12
2015/10/25,0.109
2015/10/26,-0.066
2015/10/27,0.061
2015/10/28,0.15
2015/10/29,0.212
2015/10/30,-0.038
2015/10/31,-0.017
2015/11/01,0.083
2015/11/02,0.181
2015/11/03,-0.1
2015/11/04,0.363
2015/11/05,0.138
2015/11/06,0.118
2015/11/07,-0.062
2015/11/08,0.033
2015/11/09,0.142
2015/11/10,0.01
2015/11/11,-0.198
2015/11/12,-0.256
2015/11/13,-0.108
2015/11/14,-0.086
2015/11/15,-0.138
2015/11/16,-0.224
2015/11/17,-0.177
2015/11/18,-0.435
2015/11/19,-0.175
2015/11/20,-0.271
2015/11/21,-0.129
2015/11/22,-0.131
2015/11/23,-0.163
2015/11/24,-0.154
2015/11/25,0.05
2015/11/26,-0.005
2015/11/27,0.159
2015/11/28,-0.002
2015/11/29,0.02
2015/11/30,0.201
2015/12/01,0.042
2015/12/02,0.09
2015/12/03,0.079
2015/12/04,0.131
2015/12/05,0.16
2015/12/06,0.219
2015/12/07,0.265
2015/12/08,0.104
2015/12/09,0.169
2015/12/10,0.029
2015/12/11,0.275
2015/12/12,0.222
2015/12/13,0.336
2015/12/14,-0.015
2015/12/15,0.124
2015/12/16,0.109
2015/12/17,0.132
2015/12/18,0.142
2015/12/19,0.184
2015/12/20,0.048
2015/12/21,0.201
2015/12/22,0.289
2015/12/23,0.124
2015/12/24,0.382
2015/12/25,-0.345
2015/12/26,-0.176
2015/12/27,-0.403
2015/12/28,-0.006
2015/12/29,-0.084
2015/12/30,-0.168
2015/12/31,-0.249
2016/01/01,-0.302
2016/01/02,-0.031
2016/01/03,-0.146
2016/01/04,-0.417
2016/01/05,-0.217
2016/01/06,-0.149
2016/01/07,-0.045
2016/01/08,0.021
2016/01/09,0.066
2016/01/10,0.11
2016/01/11,0.019
2016/01/12,0.028
2016/01/13,0.177
2016/01/14,0.235
2016/01/15,0.575
2016/01/16,0.112
2016/01/17,0.293
2016/01/18,0.23
2016/01/19,0.364
2016/01/20,0.353
2016/01/21,0.452
2016/01/22,0.27
2016/01/23,0.061
2016/01/24,0.296
2016/01/25,0.285
2016/01/26,0.352
2016/01/27,0.334
2016/01/28,0.335
2016/01/29,-0.059
2016/01/30,-0.143
2016/01/31,-0.195
2016/02/01,0.468
2016/02/02,0.107
2016/02/03,-0.219
2016/02/04,-0.549
2016/02/05,-0.109
2016/02/06,-0.057
2016/02/07,-0.054
2016/02/08,0.003
2016/02/09,-0.222
2016/02/10,-0.164
2016/02/11,-0.369
2016/02/12,-0.195
2016/02/13,0.06
2016/02/14,0.082
2016/02/15,-0.276
2016/02/16,-0.078
2016/02/17,0.129
2016/02/18,0.116
2016/02/19,0.344
2016/02/20,0.293
2016/02/21,0.367
2016/02/22,0.296
2016/02/23,0.462
2016/02/24,0.447
2016/02/25,0.257
2016/02/26,0.291
2016/02/27,0.119
2016/02/28,0.471
2016/02/29,0.539
2016/03/01,0.467
2016/03/02,1.176
2016/03/03,0.62
2016/03/04,0.062
2016/03/05,0.538
2016/03/06,-0.198
2016/03/07,-0.124
2016/03/08,-0.249
2016/03/09,-0.25
2016/03/10,-0.121
2016/03/11,-0.211
2016/03/12,-0.059
2016/03/13,-0.245
2016/03/14,-0.566
2016/03/15,-0.621
2016/03/16,-1.047
2016/03/17,-0.338
2016/03/18,-0.067
2016/03/19,-0.628
2016/03/20,-0.13
2016/03/21,-0.129
2016/03/22,-0.014
2016/03/23,-0.266
2016/03/24,-0.012
2016/03/25,-0.096
2016/03/26,-0.018
2016/03/27,-0.173
2016/03/28,0.006
2016/03/29,0.397
2016/03/30,-0.018
2016/03/31,0.157
2016/04/01,0.127
2016/04/02,0.409
2016/04/03,0.297
2016/04/04,-0.095
2016/04/05,0.083
2016/04/06,0.448
2016/04/07,0.234
2016/04/08,0.307
2016/04/09,-0.034
2016/04/10,-0.13
2016/04/11,0.219
2016/04/12,-0.098
2016/04/13,-0.126
2016/04/14,-0.372
2016/04/15,-0.103
2016/04/16,-0.43
2016/04/17,-0.353
2016/04/18,0.319
2016/04/19,-0.076
2016/04/20,-0.431
2016/04/21,-0.149
2016/04/22,-0.015
2016/04/23,0.018
2016/04/24,0.235
2016/04/25,0.052
2016/04/26,6.863
2016/04/27,0.306
2016/04/28,0.367
2016/04/29,-0.021
2016/04/30,0.128
2016/05/01,0.022
2016/05/02,-0.256
2016/05/03,0.028
2016/05/04,0.08
2016/05/05,0.008
2016/05/06,-0.093
2016/05/07,0.081
2016/05/08,-0.178
2016/05/09,-0.408
2016/05/10,-7.013
2016/05/11,-0.048
2016/05/12,-0.121
2016/05/13,-0.011
2016/05/14,0.208
2016/05/15,0.413
2016/05/16,0.551
2016/05/17,0.456
2016/05/18,0.383
2016/05/19,0.671
2016/05/20,0.279
2016/05/21,0.594
2016/05/22,0.11
2016/05/23,0.264
2016/05/24,0.391
2016/05/25,0.345
2016/05/26,0.295
2016/05/27,0.763
2016/05/28,0.234
2016/05/29,-0.007
2016/05/30,-0.106
2016/05/31,-0.009
2016/06/01,0.047
2016/06/02,-0.132
2016/06/03,0.151
2016/06/04,-0.05
2016/06/05,0.098
2016/06/06,0.01
2016/06/07,-0.116
2016/06/08,-0.325
2016/06/09,-0.349
2016/06/10,-0.554
2016/06/11,-0.378
2016/06/12,0.127
2016/06/13,-0.02
2016/06/14,0.428
2016/06/15,0.6
2016/06/16,0.493
2016/06/17,0.557
2016/06/18,0.219
2016/06/19,0.379
2016/06/20,0.626
2016/06/21,0.529
2016/06/22,1.006
2016/06/23,0.833
2016/06/24,0.801
2016/06/25,0.312
2016/06/26,0.05
2016/06/27,0.091
2016/06/28,-0.496
2016/06/29,-0.485
2016/06/30,-0.522
2016/07/01,-0.607
2016/07/02,-0.355
2016/07/03,-0.24
2016/07/04,-0.398
2016/07/05,-0.489
2016/07/06,-0.821
2016/07/07,-0.483
2016/07/08,-0.692
2016/07/09,0.01
2016/07/10,0.474
2016/07/11,1.455
2016/07/12,1.231
2016/07/13,1.532
2016/07/14,1.52
2016/07/15,1.703
2016/07/16,1.117
2016/07/17,1.34
2016/07/18,1.655
2016/07/19,2.206
2016/07/20,1.746
2016/07/21,1.885
2016/07/22,2.332
2016/07/23,2.043
2016/07/24,1.241
2016/07/25,0.976
2016/07/26,1.423
2016/07/27,1.28
2016/07/28,0.885
2016/07/29,0.616
2016/07/30,1.714
2016/07/31,1.127
2016/08/01,0.591
2016/08/02,0.334
2016/08/03,0.209
2016/08/04,0.002
2016/08/05,-0.477
2016/08/06,-0.74
2016/08/07,0.315
2016/08/08,0.381
2016/08/09,0.369
2016/08/10,-0.625
2016/08/11,0.045
2016/08/12,-0.124
2016/08/13,-1.244
2016/08/14,-0.697
2016/08/15,-0.076
2016/08/16,0.636
2016/08/17,1.057
2016/08/18,0.312
2016/08/19,0.619
2016/08/20,0.266
2016/08/21,-1.069
2016/08/22,-1.242
2016/08/23,-1.023
2016/08/24,-0.559
2016/08/25,-0.264
2016/08/26,-0.014
2016/08/27,0.002
2016/08/28,-0.426
2016/08/29,-0.269
2016/08/30,-1.5
2016/08/31,-0.98
2016/09/01,-0.32
2016/09/02,-1.118
2016/09/03,0.107
2016/09/04,-0.385
2016/09/05,0.254
2016/09/06,-0.107
2016/09/07,-0.043
2016/09/08,-0.619
2016/09/09,-0.2
2016/09/10,-0.417
2016/09/11,-0.248
2016/09/12,-0.67
2016/09/13,0.001
2016/09/14,-0.497
2016/09/15,-0.493
2016/09/16,0.642
2016/09/17,-0.418
2016/09/18,0.801
2016/09/19,0.348
2016/09/20,0.05
2016/09/21,-0.211
2016/09/22,0.232
2016/09/23,-0.035
2016/09/24,0.19
2016/09/25,-0.162
2016/09/26,0.396
2016/09/27,-0.265
2016/09/28,0.282
2016/09/29,0.685
2016/09/30,0.161
2016/10/01,0.155
2016/10/02,0.1
2016/10/03,0.008
2016/10/04,-0.023
2016/10/05,0.333
2016/10/06,0.282
2016/10/07,0.462
2016/10/08,0.334
2016/10/09,0.732
2016/10/10,1.126
2016/10/11,1.512
2016/10/12,0.275
2016/10/13,0.333
2016/10/14,0.134
2016/10/15,0.501
2016/10/16,0.478
2016/10/17,0.598
2016/10/18,0.362
2016/10/19,0.47
2016/10/20,1.344
2016/10/21,-0.296
2016/10/22,0.357
2016/10/23,0.784
2016/10/24,0.15
2016/10/25,0.955
2016/10/26,3.035
2016/10/27,1.173
2016/10/28,0.3
2016/10/29,0.373
2016/10/30,-0.525
2016/10/31,-0.443
2016/11/01,0.365
2016/11/02,0.726
2016/11/03,-1.146
2016/11/04,1.919
2016/11/05,0.405
2016/11/06,-0.044
2016/11/07,0.42
2016/11/08,-1.342
2016/11/09,-2.333
2016/11/10,-1.428
2016/11/11,-0.699
2016/11/12,-0.738
2016/11/13,0.515
2016/11/14,-0.425
2016/11/15,-0.189
2016/11/16,-0.981
2016/11/17,0.371
2016/11/18,-1.176
2016/11/19,0.047
2016/11/20,0.79
2016/11/21,0.417
2016/11/22,1.661
2016/11/23,1.24
2016/11/24,2.517
2016/11/25,3.328
2016/11/26,2.009
2016/11/27,0.904
2016/11/28,1.512
2016/11/29,1.137
2016/11/30,1.727
2016/12/01,1.041
2016/12/02,2
2016/12/03,0.587
2016/12/04,0.408
2016/12/05,0.11
2016/12/06,0.276
2016/12/07,-0.884
2016/12/08,-1.613
2016/12/09,-1.376
2016/12/10,-0.051
2016/12/11,-1.137
2016/12/12,-0.516
2016/12/13,-0.942
2016/12/14,-0.137
2016/12/15,0.622
2016/12/16,-0.776
2016/12/17,-0.168
2016/12/18,-0.384
2016/12/19,-0.07
2016/12/20,-0.412
2016/12/21,0.753
2016/12/22,0.397
2016/12/23,-0.376
2016/12/24,-0.346
2016/12/25,-0.261
2016/12/26,0.164
2016/12/27,0.652
2016/12/28,-0.331
2016/12/29,-0.54
2016/12/30,-0.681
2016/12/31,-0.064
2017/01/01,-1.155
2017/01/02,0.154
2017/01/03,-0.157
2017/01/04,3.716
2017/01/05,1.095
2017/01/06,0.947
2017/01/07,1.153
2017/01/08,1.273
2017/01/09,0.941
2017/01/10,0.802
2017/01/11,0.68
2017/01/12,-0.732
2017/01/13,0.055
2017/01/14,-0.377
2017/01/15,0.56
2017/01/16,-0.698
2017/01/17,-0.173
2017/01/18,-3.739
2017/01/19,-1.252
2017/01/20,-1.72
2017/01/21,-1.794
2017/01/22,-0.337
2017/01/23,0.282
2017/01/24,1.481
2017/01/25,1.235
2017/01/26,1.317
2017/01/27,0.175
2017/01/28,2.176
2017/01/29,1.64
2017/01/30,2.308
2017/01/31,2.191
2017/02/01,0.621
2017/02/02,1.848
2017/02/03,3.772
2017/02/04,3.139
2017/02/05,2.562
2017/02/06,3.078
2017/02/07,1.158
2017/02/08,1.17
2017/02/09,1.623
2017/02/10,1.976
2017/02/11,0.254
2017/02/12,0.104
2017/02/13,-0.694
2017/02/14,-1.182
2017/02/15,1.099
2017/02/16,1.496
2017/02/17,0.056
2017/02/18,0.312
2017/02/19,0.761
2017/02/20,-1.065
2017/02/21,0.474
2017/02/22,1.618
2017/02/23,2.527
2017/02/24,2.945
2017/02/25,2.083
2017/02/26,1.222
2017/02/27,3.503
2017/02/28,4.37
2017/03/01,4.151
2017/03/02,3.132
2017/03/03,4.019
2017/03/04,4.317
2017/03/05,3.377
2017/03/06,3.911
2017/03/07,3.593
2017/03/08,2.091
2017/03/09,1.2
2017/03/10,1.67
2017/03/11,2.07
2017/03/12,2.205
2017/03/13,1.066
2017/03/14,1.001
2017/03/15,0.435
2017/03/16,0.763
2017/03/17,-0.82
2017/03/18,-1.82
2017/03/19,-1.243
2017/03/20,0.557
2017/03/21,-0.075
2017/03/22,0.162
2017/03/23,-0.028
2017/03/24,-2.159
2017/03/25,-0.597
2017/03/26,-2.033
2017/03/27,-0.295
2017/03/28,-0.882
2017/03/29,-0.759
2017/03/30,-3.126
2017/03/31,0.133
2017/04/01,0.398
2017/04/02,-0.922
2017/04/03,-3.294
2017/04/04,-0.924
2017/04/05,-1.349
2017/04/06,-0.547
2017/04/07,0.483
2017/04/08,-0.759
2017/04/09,0.871
2017/04/10,-0.867
2017/04/11,-0.962
2017/04/12,-0.311
2017/04/13,2.984
2017/04/14,0.528
2017/04/15,-0.651
