Date,transactionfees90rsiUSD
2010/11/07,49.946
2010/11/08,55.842
2010/11/09,49.898
2010/11/10,49.898
2010/11/11,49.898
2010/11/12,49.898
2010/11/13,49.898
2010/11/14,49.898
2010/11/15,50.055
2010/11/16,49.897
2010/11/17,49.897
2010/11/18,49.897
2010/11/19,49.91
2010/11/20,50.069
2010/11/21,50.067
2010/11/22,54.642
2010/11/23,53.486
2010/11/24,49.897
2010/11/25,49.824
2010/11/26,50.304
2010/11/27,49.932
2010/11/28,49.821
2010/11/29,49.985
2010/11/30,49.866
2010/12/01,49.964
2010/12/02,50.106
2010/12/03,49.886
2010/12/04,49.888
2010/12/05,49.99
2010/12/06,50.055
2010/12/07,50.107
2010/12/08,49.999
2010/12/09,49.98
2010/12/10,50.168
2010/12/11,50.196
2010/12/12,50.196
2010/12/13,50.6
2010/12/14,49.931
2010/12/15,50.005
2010/12/16,50.21
2010/12/17,50.946
2010/12/18,50.062
2010/12/19,50.234
2010/12/20,49.901
2010/12/21,50.153
2010/12/22,50.299
2010/12/23,50.006
2010/12/24,50.074
2010/12/25,49.98
2010/12/26,50.107
2010/12/27,50.1
2010/12/28,50.114
2010/12/29,50.466
2010/12/30,50.156
2010/12/31,49.849
2011/01/01,50.097
2011/01/02,50.17
2011/01/03,51.178
2011/01/04,49.793
2011/01/05,49.876
2011/01/06,50.016
2011/01/07,49.846
2011/01/08,49.746
2011/01/09,50.006
2011/01/10,49.848
2011/01/11,49.792
2011/01/12,50.366
2011/01/13,49.763
2011/01/14,49.862
2011/01/15,50.071
2011/01/16,50.025
2011/01/17,50.344
2011/01/18,49.833
2011/01/19,49.851
2011/01/20,50.105
2011/01/21,49.848
2011/01/22,50.853
2011/01/23,50.962
2011/01/24,50.317
2011/01/25,50.209
2011/01/26,50.077
2011/01/27,52.253
2011/01/28,49.86
2011/01/29,50.798
2011/01/30,53.203
2011/01/31,51.654
2011/02/01,53.322
2011/02/02,49.908
2011/02/03,50.745
2011/02/04,50.356
2011/02/05,50.881
2011/02/06,50.5
2011/02/07,52.007
2011/02/08,50.958
2011/02/09,49.939
2011/02/10,52.296
2011/02/11,50.862
2011/02/12,52.007
2011/02/13,50.377
2011/02/14,57.007
2011/02/15,50.109
2011/02/16,50.945
2011/02/17,49.835
2011/02/18,50.698
2011/02/19,50.945
2011/02/20,49.979
2011/02/21,50.338
2011/02/22,49.988
2011/02/23,50.244
2011/02/24,49.899
2011/02/25,50.413
2011/02/26,50.828
2011/02/27,51.554
2011/02/28,50.697
2011/03/01,50.103
2011/03/02,50.322
2011/03/03,57.291
2011/03/04,50.725
2011/03/05,53.326
2011/03/06,57.147
2011/03/07,58.06
2011/03/08,53.428
2011/03/09,53.755
2011/03/10,52.711
2011/03/11,57.272
2011/03/12,50.423
2011/03/13,50.661
2011/03/14,50.705
2011/03/15,50.621
2011/03/16,50.451
2011/03/17,50.112
2011/03/18,50.422
2011/03/19,49.987
2011/03/20,50.365
2011/03/21,51.835
2011/03/22,57.03
2011/03/23,55.923
2011/03/24,56.084
2011/03/25,53.925
2011/03/26,51.436
2011/03/27,53.205
2011/03/28,51.423
2011/03/29,51.012
2011/03/30,52.66
2011/03/31,51.913
2011/04/01,52.323
2011/04/02,51.363
2011/04/03,52.503
2011/04/04,52.336
2011/04/05,52.292
2011/04/06,52.626
2011/04/07,51.455
2011/04/08,52.225
2011/04/09,52.292
2011/04/10,53.122
2011/04/11,51.98
2011/04/12,52.243
2011/04/13,51.628
2011/04/14,56.67
2011/04/15,50.781
2011/04/16,51.54
2011/04/17,50.474
2011/04/18,50.721
2011/04/19,51.573
2011/04/20,52.881
2011/04/21,51.899
2011/04/22,53.609
2011/04/23,53.858
2011/04/24,55.733
2011/04/25,56.167
2011/04/26,51.957
2011/04/27,53.317
2011/04/28,54.259
2011/04/29,55.248
2011/04/30,57.323
2011/05/01,59.206
2011/05/02,53.855
2011/05/03,54.382
2011/05/04,56.628
2011/05/05,57.79
2011/05/06,56.233
2011/05/07,54.265
2011/05/08,57.342
2011/05/09,58.975
2011/05/10,59.302
2011/05/11,60.836
2011/05/12,58.724
2011/05/13,63.546
2011/05/14,65.91
2011/05/15,67.106
2011/05/16,64.962
2011/05/17,63.463
2011/05/18,63.988
2011/05/19,62.629
2011/05/20,62.037
2011/05/21,63.346
2011/05/22,61.482
2011/05/23,60.524
2011/05/24,62.717
2011/05/25,62.801
2011/05/26,62.281
2011/05/27,61.088
2011/05/28,60.262
2011/05/29,60.71
2011/05/30,63.183
2011/05/31,62.171
2011/06/01,64.143
2011/06/02,63.947
2011/06/03,65.802
2011/06/04,71.971
2011/06/05,65.767
2011/06/06,66.818
2011/06/07,70.132
2011/06/08,75.58
2011/06/09,76.158
2011/06/10,70.421
2011/06/11,61.556
2011/06/12,60.537
2011/06/13,61.11
2011/06/14,57.76
2011/06/15,59.872
2011/06/16,55.975
2011/06/17,55.793
2011/06/18,54.816
2011/06/19,54.505
2011/06/20,52.792
2011/06/21,52.943
2011/06/22,51.839
2011/06/23,51.35
2011/06/24,51.678
2011/06/25,54.457
2011/06/26,54.778
2011/06/27,53.662
2011/06/28,52.431
2011/06/29,52.892
2011/06/30,52.227
2011/07/01,51.715
2011/07/02,51.842
2011/07/03,51.129
2011/07/04,51.081
2011/07/05,51.743
2011/07/06,50.653
2011/07/07,50.669
2011/07/08,50.701
2011/07/09,50.915
2011/07/10,50.537
2011/07/11,50.288
2011/07/12,50.601
2011/07/13,50.731
2011/07/14,50.463
2011/07/15,51.788
2011/07/16,49.639
2011/07/17,50.057
2011/07/18,50.003
2011/07/19,50.534
2011/07/20,49.474
2011/07/21,49.222
2011/07/22,50.257
2011/07/23,49.093
2011/07/24,49.649
2011/07/25,49.773
2011/07/26,48.894
2011/07/27,49.353
2011/07/28,48.841
2011/07/29,48.928
2011/07/30,48.805
2011/07/31,48.584
2011/08/01,48.804
2011/08/02,48.456
2011/08/03,48.601
2011/08/04,48.231
2011/08/05,48.143
2011/08/06,51.926
2011/08/07,48.05
2011/08/08,48.329
2011/08/09,48.806
2011/08/10,49.094
2011/08/11,48.459
2011/08/12,48.269
2011/08/13,48.469
2011/08/14,49.43
2011/08/15,49.131
2011/08/16,48.893
2011/08/17,48.576
2011/08/18,48.432
2011/08/19,48.94
2011/08/20,48.46
2011/08/21,48.413
2011/08/22,48.846
2011/08/23,48.796
2011/08/24,49.245
2011/08/25,48.455
2011/08/26,47.946
2011/08/27,48.137
2011/08/28,48.237
2011/08/29,48.021
2011/08/30,49.035
2011/08/31,48.257
2011/09/01,48.162
2011/09/02,48.525
2011/09/03,48.032
2011/09/04,49.15
2011/09/05,48.55
2011/09/06,48.185
2011/09/07,48.581
2011/09/08,48.011
2011/09/09,48.225
2011/09/10,47.926
2011/09/11,47.892
2011/09/12,48.035
2011/09/13,47.823
2011/09/14,47.77
2011/09/15,48.272
2011/09/16,47.875
2011/09/17,48.02
2011/09/18,48.01
2011/09/19,48.061
2011/09/20,48.043
2011/09/21,47.903
2011/09/22,47.797
2011/09/23,47.851
2011/09/24,48.47
2011/09/25,47.795
2011/09/26,47.692
2011/09/27,47.936
2011/09/28,47.891
2011/09/29,47.761
2011/09/30,47.79
2011/10/01,47.891
2011/10/02,47.829
2011/10/03,48.714
2011/10/04,47.885
2011/10/05,47.941
2011/10/06,48.684
2011/10/07,47.998
2011/10/08,47.81
2011/10/09,47.731
2011/10/10,47.765
2011/10/11,48.05
2011/10/12,47.967
2011/10/13,48.035
2011/10/14,47.768
2011/10/15,47.801
2011/10/16,47.804
2011/10/17,47.777
2011/10/18,47.592
2011/10/19,47.595
2011/10/20,47.984
2011/10/21,47.571
2011/10/22,47.654
2011/10/23,47.696
2011/10/24,47.679
2011/10/25,47.611
2011/10/26,47.674
2011/10/27,47.687
2011/10/28,47.739
2011/10/29,47.807
2011/10/30,47.855
2011/10/31,47.779
2011/11/01,48
2011/11/02,47.741
2011/11/03,47.665
2011/11/04,47.672
2011/11/05,47.778
2011/11/06,47.65
2011/11/07,47.801
2011/11/08,47.868
2011/11/09,47.704
2011/11/10,47.689
2011/11/11,47.611
2011/11/12,47.695
2011/11/13,47.736
2011/11/14,47.62
2011/11/15,47.578
2011/11/16,47.728
2011/11/17,47.687
2011/11/18,47.692
2011/11/19,47.691
2011/11/20,47.795
2011/11/21,47.669
2011/11/22,47.649
2011/11/23,47.727
2011/11/24,47.884
2011/11/25,47.899
2011/11/26,47.743
2011/11/27,47.665
2011/11/28,47.681
2011/11/29,47.878
2011/11/30,47.779
2011/12/01,48.02
2011/12/02,48.057
2011/12/03,48.139
2011/12/04,47.786
2011/12/05,47.746
2011/12/06,47.825
2011/12/07,47.957
2011/12/08,47.775
2011/12/09,47.856
2011/12/10,47.827
2011/12/11,74.726
2011/12/12,70.25
2011/12/13,49.066
2011/12/14,49.034
2011/12/15,49.435
2011/12/16,48.979
2011/12/17,49.071
2011/12/18,49.046
2011/12/19,49.081
2011/12/20,49.237
2011/12/21,49.167
2011/12/22,49.069
2011/12/23,49.005
2011/12/24,49.017
2011/12/25,49.071
2011/12/26,49.089
2011/12/27,49.08
2011/12/28,49.124
2011/12/29,49.237
2011/12/30,49.153
2011/12/31,49.259
2012/01/01,49.275
2012/01/02,49.569
2012/01/03,49.458
2012/01/04,50.771
2012/01/05,49.531
2012/01/06,49.781
2012/01/07,49.544
2012/01/08,49.37
2012/01/09,49.844
2012/01/10,49.469
2012/01/11,49.579
2012/01/12,54.955
2012/01/13,50.147
2012/01/14,50.541
2012/01/15,50.842
2012/01/16,53.826
2012/01/17,49.784
2012/01/18,50.07
2012/01/19,51.841
2012/01/20,51.715
2012/01/21,49.505
2012/01/22,49.369
2012/01/23,49.558
2012/01/24,49.944
2012/01/25,49.631
2012/01/26,49.84
2012/01/27,51.209
2012/01/28,49.933
2012/01/29,64.731
2012/01/30,50.966
2012/01/31,49.65
2012/02/01,49.557
2012/02/02,49.923
2012/02/03,49.667
2012/02/04,49.746
2012/02/05,49.517
2012/02/06,49.535
2012/02/07,49.629
2012/02/08,49.55
2012/02/09,49.657
2012/02/10,49.466
2012/02/11,49.469
2012/02/12,49.48
2012/02/13,49.513
2012/02/14,49.829
2012/02/15,49.467
2012/02/16,49.588
2012/02/17,49.429
2012/02/18,49.422
2012/02/19,49.401
2012/02/20,49.47
2012/02/21,49.43
2012/02/22,49.412
2012/02/23,49.482
2012/02/24,49.502
2012/02/25,49.442
2012/02/26,49.476
2012/02/27,49.583
2012/02/28,49.473
2012/02/29,49.445
2012/03/01,49.644
2012/03/02,49.477
2012/03/03,49.426
2012/03/04,49.533
2012/03/05,49.55
2012/03/06,49.563
2012/03/07,49.494
2012/03/08,49.496
2012/03/09,49.505
2012/03/10,49.585
2012/03/11,49.468
2012/03/12,49.497
2012/03/13,49.946
2012/03/14,49.591
2012/03/15,49.505
2012/03/16,49.863
2012/03/17,49.476
2012/03/18,49.484
2012/03/19,49.517
2012/03/20,49.537
2012/03/21,49.436
2012/03/22,49.447
2012/03/23,49.528
2012/03/24,50.325
2012/03/25,49.726
2012/03/26,49.45
2012/03/27,49.513
2012/03/28,49.54
2012/03/29,49.494
2012/03/30,49.524
2012/03/31,49.574
2012/04/01,49.548
2012/04/02,49.527
2012/04/03,49.538
2012/04/04,49.555
2012/04/05,49.556
2012/04/06,49.572
2012/04/07,49.503
2012/04/08,49.526
2012/04/09,49.488
2012/04/10,49.63
2012/04/11,49.541
2012/04/12,49.597
2012/04/13,49.494
2012/04/14,49.604
2012/04/15,49.448
2012/04/16,49.57
2012/04/17,49.676
2012/04/18,49.596
2012/04/19,49.617
2012/04/20,49.717
2012/04/21,49.598
2012/04/22,49.647
2012/04/23,49.52
2012/04/24,49.688
2012/04/25,49.612
2012/04/26,49.96
2012/04/27,49.77
2012/04/28,49.74
2012/04/29,49.454
2012/04/30,49.465
2012/05/01,49.549
2012/05/02,49.58
2012/05/03,49.668
2012/05/04,49.619
2012/05/05,49.517
2012/05/06,49.559
2012/05/07,49.616
2012/05/08,49.586
2012/05/09,49.678
2012/05/10,49.614
2012/05/11,49.526
2012/05/12,49.493
2012/05/13,49.656
2012/05/14,49.802
2012/05/15,49.759
2012/05/16,49.603
2012/05/17,49.583
2012/05/18,49.591
2012/05/19,49.763
2012/05/20,49.536
2012/05/21,49.521
2012/05/22,49.456
2012/05/23,49.595
2012/05/24,49.627
2012/05/25,49.568
2012/05/26,49.571
2012/05/27,49.567
2012/05/28,49.557
2012/05/29,49.48
2012/05/30,49.643
2012/05/31,49.51
2012/06/01,49.529
2012/06/02,49.486
2012/06/03,49.494
2012/06/04,49.55
2012/06/05,49.621
2012/06/06,49.669
2012/06/07,49.607
2012/06/08,49.672
2012/06/09,49.665
2012/06/10,49.579
2012/06/11,49.51
2012/06/12,49.596
2012/06/13,49.68
2012/06/14,49.641
2012/06/15,49.66
2012/06/16,49.73
2012/06/17,49.663
2012/06/18,49.812
2012/06/19,49.818
2012/06/20,49.804
2012/06/21,50.589
2012/06/22,50.118
2012/06/23,49.969
2012/06/24,49.739
2012/06/25,49.593
2012/06/26,49.664
2012/06/27,49.665
2012/06/28,49.685
2012/06/29,49.562
2012/06/30,49.731
2012/07/01,49.541
2012/07/02,49.928
2012/07/03,49.609
2012/07/04,49.638
2012/07/05,49.673
2012/07/06,49.857
2012/07/07,51.551
2012/07/08,49.651
2012/07/09,49.804
2012/07/10,49.927
2012/07/11,49.809
2012/07/12,49.75
2012/07/13,49.839
2012/07/14,49.993
2012/07/15,49.984
2012/07/16,50.094
2012/07/17,49.951
2012/07/18,50.564
2012/07/19,50.184
2012/07/20,50.977
2012/07/21,49.955
2012/07/22,49.809
2012/07/23,50.109
2012/07/24,49.895
2012/07/25,49.892
2012/07/26,50.015
2012/07/27,50.125
2012/07/28,49.998
2012/07/29,49.864
2012/07/30,49.995
2012/07/31,49.853
2012/08/01,50.289
2012/08/02,50.23
2012/08/03,51.271
2012/08/04,50.268
2012/08/05,50.895
2012/08/06,50.675
2012/08/07,50.493
2012/08/08,52.548
2012/08/09,50.267
2012/08/10,53.152
2012/08/11,50.258
2012/08/12,50.036
2012/08/13,50.142
2012/08/14,50.412
2012/08/15,50.635
2012/08/16,50.635
2012/08/17,50.98
2012/08/18,50
2012/08/19,50.01
2012/08/20,50.318
2012/08/21,50.009
2012/08/22,50.052
2012/08/23,50.197
2012/08/24,50.111
2012/08/25,50.479
2012/08/26,50.44
2012/08/27,50.969
2012/08/28,50.925
2012/08/29,50.505
2012/08/30,50.923
2012/08/31,50.528
2012/09/01,50.766
2012/09/02,50.899
2012/09/03,50.89
2012/09/04,50.484
2012/09/05,50.21
2012/09/06,50.155
2012/09/07,50.155
2012/09/08,50.529
2012/09/09,50.482
2012/09/10,50.539
2012/09/11,50.87
2012/09/12,50.636
2012/09/13,50.446
2012/09/14,50.077
2012/09/15,50.04
2012/09/16,49.973
2012/09/17,50.281
2012/09/18,50.636
2012/09/19,50.633
2012/09/20,50.278
2012/09/21,51.782
2012/09/22,50.667
2012/09/23,50.488
2012/09/24,51.648
2012/09/25,50.236
2012/09/26,50.28
2012/09/27,50.17
2012/09/28,54.535
2012/09/29,50.2
2012/09/30,50.059
2012/10/01,50.442
2012/10/02,51.341
2012/10/03,50.568
2012/10/04,59.841
2012/10/05,50.448
2012/10/06,50.254
2012/10/07,50.366
2012/10/08,50.212
2012/10/09,50.238
2012/10/10,50.324
2012/10/11,50.484
2012/10/12,50.237
2012/10/13,50.034
2012/10/14,49.99
2012/10/15,50.161
2012/10/16,50.236
2012/10/17,53.367
2012/10/18,49.914
2012/10/19,49.952
2012/10/20,49.871
2012/10/21,49.901
2012/10/22,49.848
2012/10/23,50.013
2012/10/24,50.022
2012/10/25,49.873
2012/10/26,50.232
2012/10/27,50.059
2012/10/28,49.967
2012/10/29,50.206
2012/10/30,50.133
2012/10/31,50.31
2012/11/01,50.346
2012/11/02,50.453
2012/11/03,50.128
2012/11/04,50.198
2012/11/05,50.198
2012/11/06,50.21
2012/11/07,50.224
2012/11/08,50.17
2012/11/09,50.146
2012/11/10,50.2
2012/11/11,50.07
2012/11/12,50.092
2012/11/13,50.127
2012/11/14,50.159
2012/11/15,50.366
2012/11/16,50.355
2012/11/17,50.35
2012/11/18,50.368
2012/11/19,50.253
2012/11/20,50.268
2012/11/21,50.346
2012/11/22,50.171
2012/11/23,50.58
2012/11/24,50.298
2012/11/25,50.532
2012/11/26,50.304
2012/11/27,56.521
2012/11/28,51.283
2012/11/29,50.309
2012/11/30,50.239
2012/12/01,50.33
2012/12/02,50.189
2012/12/03,50.486
2012/12/04,50.631
2012/12/05,50.512
2012/12/06,50.588
2012/12/07,50.362
2012/12/08,50.434
2012/12/09,50.366
2012/12/10,50.646
2012/12/11,50.688
2012/12/12,50.47
2012/12/13,51.358
2012/12/14,50.574
2012/12/15,50.33
2012/12/16,50.403
2012/12/17,50.459
2012/12/18,50.438
2012/12/19,50.403
2012/12/20,50.709
2012/12/21,50.568
2012/12/22,50.444
2012/12/23,50.628
2012/12/24,50.356
2012/12/25,50.475
2012/12/26,50.439
2012/12/27,50.596
2012/12/28,50.418
2012/12/29,50.388
2012/12/30,50.337
2012/12/31,50.493
2013/01/01,50.426
2013/01/02,50.437
2013/01/03,50.716
2013/01/04,50.354
2013/01/05,50.343
2013/01/06,51.284
2013/01/07,50.686
2013/01/08,50.544
2013/01/09,50.282
2013/01/10,57.456
2013/01/11,50.343
2013/01/12,50.332
2013/01/13,50.29
2013/01/14,50.272
2013/01/15,50.151
2013/01/16,50.263
2013/01/17,50.439
2013/01/18,50.443
2013/01/19,51.699
2013/01/20,50.525
2013/01/21,50.379
2013/01/22,50.613
2013/01/23,51.408
2013/01/24,51.396
2013/01/25,50.978
2013/01/26,51.281
2013/01/27,51.085
2013/01/28,51.028
2013/01/29,51.748
2013/01/30,51.331
2013/01/31,51.832
2013/02/01,51.715
2013/02/02,53.785
2013/02/03,51.379
2013/02/04,51.264
2013/02/05,51.129
2013/02/06,51.029
2013/02/07,51.319
2013/02/08,51.533
2013/02/09,51.541
2013/02/10,51.726
2013/02/11,52.054
2013/02/12,52.023
2013/02/13,52.723
2013/02/14,52.332
2013/02/15,53.599
2013/02/16,53.364
2013/02/17,53.069
2013/02/18,52.739
2013/02/19,52.695
2013/02/20,52.835
2013/02/21,53.469
2013/02/22,52.973
2013/02/23,52.738
2013/02/24,52.354
2013/02/25,53.712
2013/02/26,53.082
2013/02/27,53.213
2013/02/28,54
2013/03/01,55.051
2013/03/02,53.842
2013/03/03,52.949
2013/03/04,53.382
2013/03/05,54.318
2013/03/06,64.959
2013/03/07,53.176
2013/03/08,52.903
2013/03/09,53.649
2013/03/10,53.065
2013/03/11,53.224
2013/03/12,56.243
2013/03/13,53.053
2013/03/14,52.974
2013/03/15,53.734
2013/03/16,53.083
2013/03/17,52.909
2013/03/18,53.013
2013/03/19,55.189
2013/03/20,53.559
2013/03/21,54.991
2013/03/22,56.711
2013/03/23,55.271
2013/03/24,53.662
2013/03/25,54.913
2013/03/26,55.306
2013/03/27,57.668
2013/03/28,57.223
2013/03/29,57.016
2013/03/30,58.021
2013/03/31,57.787
2013/04/01,55.785
2013/04/02,58.315
2013/04/03,60.746
2013/04/04,61.387
2013/04/05,58.864
2013/04/06,56.7
2013/04/07,58.303
2013/04/08,58.463
2013/04/09,60.061
2013/04/10,62.619
2013/04/11,55.42
2013/04/12,53.934
2013/04/13,52.733
2013/04/14,53.739
2013/04/15,55.764
2013/04/16,51.2
2013/04/17,54.531
2013/04/18,52.825
2013/04/19,53.565
2013/04/20,54.16
2013/04/21,52.566
2013/04/22,54.059
2013/04/23,54.498
2013/04/24,55.014
2013/04/25,55.321
2013/04/26,52.934
2013/04/27,53.658
2013/04/28,52.81
2013/04/29,53.773
2013/04/30,54.495
2013/05/01,52.29
2013/05/02,52.97
2013/05/03,52.142
2013/05/04,52.386
2013/05/05,51.648
2013/05/06,53.174
2013/05/07,51.985
2013/05/08,53.087
2013/05/09,52.75
2013/05/10,52.622
2013/05/11,52.063
2013/05/12,52.168
2013/05/13,52.729
2013/05/14,51.954
2013/05/15,52.197
2013/05/16,54.016
2013/05/17,52.316
2013/05/18,51.331
2013/05/19,52.577
2013/05/20,52.025
2013/05/21,51.954
2013/05/22,52.559
2013/05/23,52.564
2013/05/24,52.384
2013/05/25,52.824
2013/05/26,51.862
2013/05/27,52.79
2013/05/28,52.871
2013/05/29,52.821
2013/05/30,52.038
2013/05/31,52.018
2013/06/01,51.568
2013/06/02,52.801
2013/06/03,53.064
2013/06/04,52.293
2013/06/05,53.022
2013/06/06,51.052
2013/06/07,50.855
2013/06/08,51.8
2013/06/09,50.793
2013/06/10,50.486
2013/06/11,51.574
2013/06/12,51.47
2013/06/13,51.521
2013/06/14,50.168
2013/06/15,51.042
2013/06/16,50.088
2013/06/17,50.461
2013/06/18,50.664
2013/06/19,50.589
2013/06/20,53.253
2013/06/21,51.12
2013/06/22,52.538
2013/06/23,50.592
2013/06/24,50.605
2013/06/25,49.998
2013/06/26,50.569
2013/06/27,49.586
2013/06/28,50.684
2013/06/29,49.391
2013/06/30,50.457
2013/07/01,49.124
2013/07/02,50.044
2013/07/03,49.628
2013/07/04,49.104
2013/07/05,49.618
2013/07/06,49.41
2013/07/07,48.724
2013/07/08,49.513
2013/07/09,49.546
2013/07/10,49.107
2013/07/11,49.752
2013/07/12,49.245
2013/07/13,50.252
2013/07/14,49.417
2013/07/15,49.267
2013/07/16,50.424
2013/07/17,50.077
2013/07/18,50.282
2013/07/19,49.027
2013/07/20,49.408
2013/07/21,49.448
2013/07/22,49.902
2013/07/23,49.016
2013/07/24,50.068
2013/07/25,49.948
2013/07/26,49.073
2013/07/27,50.262
2013/07/28,49.418
2013/07/29,49.826
2013/07/30,50.512
2013/07/31,51.002
2013/08/01,50.046
2013/08/02,49.309
2013/08/03,49.362
2013/08/04,49.948
2013/08/05,49.251
2013/08/06,50.152
2013/08/07,49.315
2013/08/08,50.428
2013/08/09,50.51
2013/08/10,49.331
2013/08/11,50.362
2013/08/12,49.117
2013/08/13,49.341
2013/08/14,50.471
2013/08/15,51.341
2013/08/16,49.742
2013/08/17,49.218
2013/08/18,50.319
2013/08/19,49.867
2013/08/20,49.418
2013/08/21,49.463
2013/08/22,49.708
2013/08/23,49.817
2013/08/24,49.495
2013/08/25,50.137
2013/08/26,50.355
2013/08/27,50.068
2013/08/28,61.761
2013/08/29,49.487
2013/08/30,50.216
2013/08/31,50.151
2013/09/01,49.82
2013/09/02,51.016
2013/09/03,50.005
2013/09/04,49.689
2013/09/05,49.722
2013/09/06,49.729
2013/09/07,49.505
2013/09/08,49.792
2013/09/09,49.712
2013/09/10,49.588
2013/09/11,49.546
2013/09/12,49.96
2013/09/13,49.606
2013/09/14,49.596
2013/09/15,49.756
2013/09/16,50.661
2013/09/17,60.207
2013/09/18,52.697
2013/09/19,52.024
2013/09/20,49.531
2013/09/21,49.648
2013/09/22,49.668
2013/09/23,49.863
2013/09/24,49.605
2013/09/25,49.798
2013/09/26,49.58
2013/09/27,52.452
2013/09/28,49.897
2013/09/29,49.931
2013/09/30,49.75
2013/10/01,50.058
2013/10/02,49.846
2013/10/03,49.739
2013/10/04,49.542
2013/10/05,49.776
2013/10/06,49.602
2013/10/07,50.143
2013/10/08,49.37
2013/10/09,49.883
2013/10/10,49.768
2013/10/11,49.523
2013/10/12,50.023
2013/10/13,49.937
2013/10/14,49.912
2013/10/15,50.267
2013/10/16,50.9
2013/10/17,50.538
2013/10/18,50.231
2013/10/19,50.397
2013/10/20,50.195
2013/10/21,50.43
2013/10/22,50.684
2013/10/23,51.52
2013/10/24,51.306
2013/10/25,51.358
2013/10/26,50.89
2013/10/27,52.957
2013/10/28,50.54
2013/10/29,50.886
2013/10/30,50.631
2013/10/31,50.26
2013/11/01,51.238
2013/11/02,50.604
2013/11/03,52.609
2013/11/04,52.833
2013/11/05,52.217
2013/11/06,59.018
2013/11/07,57.603
2013/11/08,56.805
2013/11/09,53.45
2013/11/10,51.765
2013/11/11,53.261
2013/11/12,50.192
2013/11/13,50.206
2013/11/14,50.242
2013/11/15,50.007
2013/11/16,50.144
2013/11/17,50.49
2013/11/18,51.033
2013/11/19,51.244
2013/11/20,50.607
2013/11/21,51.457
2013/11/22,51.202
2013/11/23,51.338
2013/11/24,51.166
2013/11/25,51.09
2013/11/26,51.716
2013/11/27,52.318
2013/11/28,52.413
2013/11/29,52.318
2013/11/30,52.29
2013/12/01,51.617
2013/12/02,51.865
2013/12/03,51.896
2013/12/04,52.081
2013/12/05,52.032
2013/12/06,51.641
2013/12/07,53.903
2013/12/08,50.47
2013/12/09,51.22
2013/12/10,51.331
2013/12/11,51.223
2013/12/12,50.928
2013/12/13,51.055
2013/12/14,50.711
2013/12/15,50.525
2013/12/16,50.395
2013/12/17,50.028
2013/12/18,49.66
2013/12/19,49.932
2013/12/20,50.253
2013/12/21,49.801
2013/12/22,49.824
2013/12/23,49.941
2013/12/24,49.937
2013/12/25,50.003
2013/12/26,50.662
2013/12/27,50.422
2013/12/28,50.48
2013/12/29,50.925
2013/12/30,50.163
2013/12/31,50.32
2014/01/01,50.282
2014/01/02,50.749
2014/01/03,50.468
2014/01/04,50.751
2014/01/05,50.943
2014/01/06,54.243
2014/01/07,51.051
2014/01/08,50.578
2014/01/09,50.415
2014/01/10,50.59
2014/01/11,50.613
2014/01/12,50.789
2014/01/13,50.454
2014/01/14,51.21
2014/01/15,51.175
2014/01/16,50.61
2014/01/17,50.686
2014/01/18,50.72
2014/01/19,50.62
2014/01/20,50.853
2014/01/21,50.361
2014/01/22,50.46
