Date,median_transaction_fee7trxUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,0
2011/04/15,125
2011/04/16,50
2011/04/17,25
2011/04/18,12.5
2011/04/19,5
2011/04/20,0
2011/04/21,-3.571
2011/04/22,-6.25
2011/04/23,-8.333
2011/04/24,-10
2011/04/25,-11.364
2011/04/26,-12.5
2011/04/27,-13.462
2011/04/28,-14.286
2011/04/29,-15
2011/04/30,-15.625
2011/05/01,-16.176
2011/05/02,-16.667
2011/05/03,-17.105
2011/05/04,-17.5
2011/05/05,-17.857
2011/05/06,-18.182
2011/05/07,-18.478
2011/05/08,-18.75
2011/05/09,-19
2011/05/10,-19.231
2011/05/11,-19.444
2011/05/12,-19.643
2011/05/13,-19.828
2011/05/14,-20
2011/05/15,-20.161
2011/05/16,-20.312
2011/05/17,-20.455
2011/05/18,-20.588
2011/05/19,-20.714
2011/05/20,-20.833
2011/05/21,-20.946
2011/05/22,-21.053
2011/05/23,-21.154
2011/05/24,-21.25
2011/05/25,-21.341
2011/05/26,-21.429
2011/05/27,-21.512
2011/05/28,-21.591
2011/05/29,-21.667
2011/05/30,-21.739
2011/05/31,-21.809
2011/06/01,-21.875
2011/06/02,-21.939
2011/06/03,-22
2011/06/04,-22.059
2011/06/05,-22.115
2011/06/06,-22.17
2011/06/07,-22.222
2011/06/08,-22.273
2011/06/09,-22.321
2011/06/10,-22.368
2011/06/11,-22.414
2011/06/12,-22.458
2011/06/13,-22.5
2011/06/14,-22.541
2011/06/15,-22.581
2011/06/16,-22.619
2011/06/17,-22.656
2011/06/18,-22.692
2011/06/19,-22.727
2011/06/20,-22.761
2011/06/21,-22.794
2011/06/22,-22.826
2011/06/23,-22.857
2011/06/24,-22.887
2011/06/25,-22.917
2011/06/26,-22.945
2011/06/27,-22.973
2011/06/28,-23
2011/06/29,-23.026
2011/06/30,-23.052
2011/07/01,109875006
2011/07/02,125
2011/07/03,50
2011/07/04,25
2011/07/05,12.5
2011/07/06,5
2011/07/07,0
2011/07/08,-3.571
2011/07/09,-6.25
2011/07/10,-8.333
2011/07/11,-10
2011/07/12,-11.364
2011/07/13,-12.5
2011/07/14,-13.462
2011/07/15,-14.286
2011/07/16,-15
2011/07/17,-15.625
2011/07/18,-16.176
2011/07/19,-16.667
2011/07/20,-17.105
2011/07/21,-17.5
2011/07/22,100.582
2011/07/23,66.364
2011/07/24,36.208
2011/07/25,19.726
2011/07/26,9.923
2011/07/27,3.539
2011/07/28,-0.914
2011/07/29,-4.186
2011/07/30,-6.685
2011/07/31,-8.655
2011/08/01,-10.245
2011/08/02,-11.556
2011/08/03,-12.654
2011/08/04,-13.587
2011/08/05,-14.39
2011/08/06,-15.087
2011/08/07,-15.699
2011/08/08,-16.24
2011/08/09,-16.722
2011/08/10,-17.154
2011/08/11,-17.543
2011/08/12,-17.895
2011/08/13,-18.216
2011/08/14,-18.509
2011/08/15,179.561
2011/08/16,154.674
2011/08/17,64.664
2011/08/18,32.579
2011/08/19,17.042
2011/08/20,8.008
2011/08/21,2.134
2011/08/22,-1.98
2011/08/23,-5.019
2011/08/24,-7.353
2011/08/25,-9.201
2011/08/26,-10.7
2011/08/27,-11.94
2011/08/28,-12.983
2011/08/29,-13.872
2011/08/30,-14.638
2011/08/31,-15.307
2011/09/01,-15.894
2011/09/02,-16.414
2011/09/03,-16.878
2011/09/04,-17.295
2011/09/05,-17.671
2011/09/06,-18.012
2011/09/07,-18.323
2011/09/08,-18.607
2011/09/09,-18.868
2011/09/10,-19.109
2011/09/11,-19.331
2011/09/12,-19.537
2011/09/13,-19.729
2011/09/14,-19.908
2011/09/15,-20.075
2011/09/16,-20.232
2011/09/17,-20.378
2011/09/18,-20.517
2011/09/19,-20.647
2011/09/20,-20.769
2011/09/21,-20.885
2011/09/22,-20.995
2011/09/23,-21.099
2011/09/24,-21.198
2011/09/25,-21.292
2011/09/26,-21.381
2011/09/27,-21.467
2011/09/28,-21.548
2011/09/29,-21.626
2011/09/30,-21.7
2011/10/01,-21.771
2011/10/02,-21.839
2011/10/03,-21.904
2011/10/04,-21.967
2011/10/05,-22.027
2011/10/06,-22.085
2011/10/07,-22.14
2011/10/08,-22.194
2011/10/09,-22.245
2011/10/10,-22.295
2011/10/11,-22.343
2011/10/12,-22.389
2011/10/13,-22.434
2011/10/14,-22.477
2011/10/15,-22.519
2011/10/16,-22.559
2011/10/17,-22.598
2011/10/18,-22.636
2011/10/19,-22.673
2011/10/20,-22.708
2011/10/21,-22.743
2011/10/22,-22.776
2011/10/23,-22.809
2011/10/24,-22.84
2011/10/25,-22.871
2011/10/26,-22.901
2011/10/27,-22.93
2011/10/28,-22.958
2011/10/29,-22.985
2011/10/30,-23.012
2011/10/31,-23.038
2011/11/01,-23.063
2011/11/02,-23.088
2011/11/03,-23.112
2011/11/04,-23.135
2011/11/05,-23.158
2011/11/06,-23.181
2011/11/07,-23.202
2011/11/08,-23.224
2011/11/09,-23.245
2011/11/10,-23.265
2011/11/11,-23.285
2011/11/12,-23.304
2011/11/13,-23.323
2011/11/14,-23.342
2011/11/15,-23.36
2011/11/16,-23.377
2011/11/17,-23.395
2011/11/18,-23.412
2011/11/19,-23.428
2011/11/20,-23.445
2011/11/21,-23.461
2011/11/22,-23.476
2011/11/23,-23.492
2011/11/24,-23.507
2011/11/25,-23.521
2011/11/26,-23.536
2011/11/27,-23.55
2011/11/28,-23.564
2011/11/29,-23.577
2011/11/30,-23.591
2011/12/01,-23.604
2011/12/02,-23.617
2011/12/03,-23.629
2011/12/04,-23.642
2011/12/05,-23.654
2011/12/06,-23.666
2011/12/07,-23.678
2011/12/08,-23.689
2011/12/09,-23.701
2011/12/10,-23.712
2011/12/11,-23.723
2011/12/12,-23.734
2011/12/13,-23.744
2011/12/14,-23.755
2011/12/15,-23.765
2011/12/16,-23.775
2011/12/17,-23.785
2011/12/18,-23.795
2011/12/19,-23.804
2011/12/20,-23.814
2011/12/21,-23.823
2011/12/22,-23.832
2011/12/23,-23.841
2011/12/24,-23.85
2011/12/25,-23.859
2011/12/26,-23.867
2011/12/27,-23.876
2011/12/28,-23.884
2011/12/29,-23.893
2011/12/30,-23.901
2011/12/31,-23.909
2012/01/01,-23.917
2012/01/02,-23.924
2012/01/03,-23.932
2012/01/04,-23.94
2012/01/05,-23.947
2012/01/06,-23.954
2012/01/07,-23.962
2012/01/08,-23.969
2012/01/09,-23.976
2012/01/10,-23.983
2012/01/11,-23.99
2012/01/12,-23.996
2012/01/13,-24.003
2012/01/14,-24.01
2012/01/15,-24.016
2012/01/16,-24.022
2012/01/17,-24.029
2012/01/18,-24.035
2012/01/19,-24.041
2012/01/20,-24.047
2012/01/21,-24.053
2012/01/22,-24.059
2012/01/23,-24.065
2012/01/24,-24.071
2012/01/25,-24.077
2012/01/26,-24.082
2012/01/27,-24.088
2012/01/28,-24.093
2012/01/29,-24.099
2012/01/30,-24.104
2012/01/31,-24.109
2012/02/01,-24.115
2012/02/02,-24.12
2012/02/03,-24.125
2012/02/04,-24.13
2012/02/05,-24.135
2012/02/06,-24.14
2012/02/07,-24.145
2012/02/08,-24.15
2012/02/09,-24.155
2012/02/10,-24.159
2012/02/11,-24.164
2012/02/12,-24.169
2012/02/13,-24.173
2012/02/14,12376743703707526
2012/02/15,452053
2012/02/16,222.536
2012/02/17,72.683
2012/02/18,34.852
2012/02/19,17.98
2012/02/20,8.483
2012/02/21,2.408
2012/02/22,-1.808
2012/02/23,-4.903
2012/02/24,-7.271
2012/02/25,-9.141
2012/02/26,-10.654
2012/02/27,-11.905
2012/02/28,-12.955
2012/02/29,-13.849
2012/03/01,-14.62
2012/03/02,-15.291
2012/03/03,-15.881
2012/03/04,-16.403
2012/03/05,-16.869
2012/03/06,-17.287
2012/03/07,-17.664
2012/03/08,-18.006
2012/03/09,-18.317
2012/03/10,-18.602
2012/03/11,-18.864
2012/03/12,-19.105
2012/03/13,-19.328
2012/03/14,-19.534
2012/03/15,-19.726
2012/03/16,-19.905
2012/03/17,-20.073
2012/03/18,-20.229
2012/03/19,-20.376
2012/03/20,-20.515
2012/03/21,-20.645
2012/03/22,-20.768
2012/03/23,-20.884
2012/03/24,-20.994
2012/03/25,-21.098
2012/03/26,-21.197
2012/03/27,-21.291
2012/03/28,-21.38
2012/03/29,-21.466
2012/03/30,-21.547
2012/03/31,-21.625
2012/04/01,-21.699
2012/04/02,-21.77
2012/04/03,-21.838
2012/04/04,-21.903
2012/04/05,-21.966
2012/04/06,-22.026
2012/04/07,-22.084
2012/04/08,-22.14
2012/04/09,-22.193
2012/04/10,-22.245
2012/04/11,-22.294
2012/04/12,-22.342
2012/04/13,-22.389
2012/04/14,-22.433
2012/04/15,-22.476
2012/04/16,-22.518
2012/04/17,-22.559
2012/04/18,-22.598
2012/04/19,-22.636
2012/04/20,-22.672
2012/04/21,-22.708
2012/04/22,-22.742
2012/04/23,-22.776
2012/04/24,-22.808
2012/04/25,-22.84
2012/04/26,11192217
2012/04/27,124.999
2012/04/28,50
2012/04/29,25
2012/04/30,35.354
2012/05/01,42.294
2012/05/02,40.431
2012/05/03,34.692
2012/05/04,28.491
2012/05/05,23.066
2012/05/06,18.631
2012/05/07,15.077
2012/05/08,12.249
2012/05/09,9.974
2012/05/10,8.095
2012/05/11,6.542
2012/05/12,5.294
2012/05/13,4.286
2012/05/14,3.484
2012/05/15,2.858
2012/05/16,2.369
2012/05/17,1.986
2012/05/18,1.68
2012/05/19,1.429
2012/05/20,1.214
2012/05/21,1.028
2012/05/22,0.867
2012/05/23,0.735
2012/05/24,0.627
2012/05/25,0.537
2012/05/26,0.453
2012/05/27,0.381
2012/05/28,0.324
2012/05/29,0.28
2012/05/30,0.244
2012/05/31,0.217
2012/06/01,0.219
2012/06/02,0.238
2012/06/03,0.245
2012/06/04,0.248
2012/06/05,0.278
2012/06/06,0.34
2012/06/07,0.423
2012/06/08,0.52
2012/06/09,0.594
2012/06/10,0.611
2012/06/11,0.595
2012/06/12,0.594
2012/06/13,0.644
2012/06/14,0.728
2012/06/15,0.883
2012/06/16,1.089
2012/06/17,1.222
2012/06/18,1.266
2012/06/19,1.287
2012/06/20,1.32
2012/06/21,1.355
2012/06/22,1.344
2012/06/23,1.26
2012/06/24,1.113
2012/06/25,0.932
2012/06/26,0.762
2012/06/27,0.658
2012/06/28,0.605
2012/06/29,0.571
2012/06/30,0.553
2012/07/01,0.532
2012/07/02,0.51
2012/07/03,0.464
2012/07/04,0.378
2012/07/05,0.309
2012/07/06,0.271
2012/07/07,0.264
2012/07/08,0.279
2012/07/09,0.326
2012/07/10,0.422
2012/07/11,0.532
2012/07/12,0.689
2012/07/13,0.877
2012/07/14,1.007
2012/07/15,1.077
2012/07/16,1.207
2012/07/17,1.444
2012/07/18,1.723
2012/07/19,1.946
2012/07/20,2.007
2012/07/21,1.958
2012/07/22,1.824
2012/07/23,1.609
2012/07/24,1.387
2012/07/25,1.206
2012/07/26,1.085
2012/07/27,0.999
2012/07/28,0.924
2012/07/29,0.833
2012/07/30,0.755
2012/07/31,0.74
2012/08/01,0.785
2012/08/02,0.941
2012/08/03,1.236
2012/08/04,1.547
2012/08/05,1.773
2012/08/06,1.88
2012/08/07,1.91
2012/08/08,1.882
2012/08/09,1.802
2012/08/10,1.717
2012/08/11,1.648
2012/08/12,1.576
2012/08/13,1.528
2012/08/14,1.514
2012/08/15,1.577
2012/08/16,1.727
2012/08/17,1.73
2012/08/18,1.531
2012/08/19,0.993
2012/08/20,0.292
2012/08/21,-0.244
2012/08/22,-0.645
2012/08/23,-0.914
2012/08/24,-1.015
2012/08/25,-0.983
2012/08/26,-0.877
2012/08/27,-0.718
2012/08/28,-0.523
2012/08/29,-0.338
2012/08/30,-0.201
2012/08/31,-0.149
2012/09/01,-0.198
2012/09/02,-0.273
2012/09/03,-0.305
2012/09/04,-0.295
2012/09/05,-0.231
2012/09/06,-0.09
2012/09/07,0.063
2012/09/08,0.193
2012/09/09,0.283
2012/09/10,0.347
2012/09/11,0.405
2012/09/12,0.461
2012/09/13,0.494
2012/09/14,0.541
2012/09/15,0.604
2012/09/16,0.661
2012/09/17,0.706
2012/09/18,0.756
2012/09/19,0.83
2012/09/20,0.894
2012/09/21,0.919
2012/09/22,0.892
2012/09/23,0.828
2012/09/24,0.733
2012/09/25,0.632
2012/09/26,0.546
2012/09/27,0.485
2012/09/28,0.435
2012/09/29,0.401
2012/09/30,0.368
2012/10/01,0.336
2012/10/02,0.336
2012/10/03,0.374
2012/10/04,0.416
2012/10/05,0.431
2012/10/06,0.413
2012/10/07,0.314
2012/10/08,0.153
2012/10/09,-0.014
2012/10/10,-0.133
2012/10/11,-0.202
2012/10/12,-0.24
2012/10/13,-0.271
2012/10/14,-0.306
2012/10/15,-0.346
2012/10/16,-0.358
2012/10/17,-0.355
2012/10/18,-0.333
2012/10/19,-0.306
2012/10/20,-0.289
2012/10/21,-0.282
2012/10/22,-0.277
2012/10/23,-0.267
2012/10/24,-0.257
2012/10/25,-0.298
2012/10/26,-0.447
2012/10/27,-0.653
2012/10/28,-0.808
2012/10/29,-0.884
2012/10/30,-0.89
2012/10/31,-0.81
2012/11/01,-0.716
2012/11/02,0.791
2012/11/03,1.186
2012/11/04,1.053
2012/11/05,0.718
2012/11/06,0.349
2012/11/07,0.031
2012/11/08,-0.215
2012/11/09,-0.397
2012/11/10,-0.521
2012/11/11,-0.591
2012/11/12,-0.613
2012/11/13,-0.593
2012/11/14,-0.551
2012/11/15,-0.48
2012/11/16,-0.348
2012/11/17,-0.164
2012/11/18,0.01
2012/11/19,0.153
2012/11/20,0.256
2012/11/21,0.324
2012/11/22,0.41
2012/11/23,0.52
2012/11/24,0.62
2012/11/25,0.694
2012/11/26,0.724
2012/11/27,0.699
2012/11/28,0.651
2012/11/29,0.607
2012/11/30,0.583
2012/12/01,0.562
2012/12/02,0.533
2012/12/03,0.504
2012/12/04,0.528
2012/12/05,0.607
2012/12/06,0.675
2012/12/07,0.728
2012/12/08,0.762
2012/12/09,0.763
2012/12/10,2.397
2012/12/11,2.722
2012/12/12,2.439
2012/12/13,1.933
2012/12/14,1.389
2012/12/15,0.887
2012/12/16,0.452
2012/12/17,0.093
2012/12/18,-0.181
2012/12/19,-0.356
2012/12/20,-0.443
2012/12/21,-0.477
2012/12/22,-0.488
2012/12/23,-0.484
2012/12/24,-0.47
2012/12/25,-0.445
2012/12/26,-0.409
2012/12/27,-0.365
2012/12/28,-0.32
2012/12/29,-0.274
2012/12/30,-0.232
2012/12/31,-0.193
2013/01/01,-0.164
2013/01/02,-0.164
2013/01/03,-0.173
2013/01/04,-0.18
2013/01/05,-0.189
2013/01/06,-0.2
2013/01/07,-0.202
2013/01/08,-0.169
2013/01/09,-0.1
2013/01/10,-0.008
2013/01/11,0.107
2013/01/12,0.212
2013/01/13,0.285
2013/01/14,0.335
2013/01/15,0.361
2013/01/16,0.393
2013/01/17,0.492
2013/01/18,0.646
2013/01/19,0.786
2013/01/20,0.888
2013/01/21,0.996
2013/01/22,1.163
2013/01/23,1.346
2013/01/24,1.471
2013/01/25,1.513
2013/01/26,1.523
2013/01/27,1.503
2013/01/28,1.493
2013/01/29,1.544
2013/01/30,1.626
2013/01/31,1.748
2013/02/01,1.881
2013/02/02,1.942
2013/02/03,1.926
2013/02/04,1.857
2013/02/05,1.745
2013/02/06,1.636
2013/02/07,1.581
2013/02/08,1.595
2013/02/09,1.671
2013/02/10,1.767
2013/02/11,1.856
2013/02/12,1.925
2013/02/13,1.948
2013/02/14,1.983
2013/02/15,2.069
2013/02/16,2.133
2013/02/17,2.137
2013/02/18,2.076
2013/02/19,2.041
2013/02/20,2.069
2013/02/21,2.1
2013/02/22,2.086
2013/02/23,2.002
2013/02/24,1.854
2013/02/25,1.676
2013/02/26,1.507
2013/02/27,1.386
2013/02/28,1.369
2013/03/01,1.478
2013/03/02,1.587
2013/03/03,1.61
2013/03/04,3.437
2013/03/05,3.93
2013/03/06,3.855
2013/03/07,3.555
2013/03/08,3.221
2013/03/09,2.958
2013/03/10,4.743
2013/03/11,6.84
2013/03/12,6.504
2013/03/13,5.226
2013/03/14,3.809
2013/03/15,2.7
2013/03/16,1.725
2013/03/17,0.929
2013/03/18,0.391
2013/03/19,0.201
2013/03/20,0.386
2013/03/21,0.891
2013/03/22,1.483
2013/03/23,1.912
2013/03/24,2.197
2013/03/25,2.463
2013/03/26,2.698
2013/03/27,3.039
2013/03/28,3.472
2013/03/29,3.802
2013/03/30,3.967
2013/03/31,3.992
2013/04/01,4.009
2013/04/02,4.233
2013/04/03,4.66
2013/04/04,5.036
2013/04/05,5.295
2013/04/06,5.433
2013/04/07,5.511
2013/04/08,5.785
2013/04/09,6.435
2013/04/10,6.634
2013/04/11,5.557
2013/04/12,3.862
2013/04/13,2.284
2013/04/14,0.897
2013/04/15,-0.274
2013/04/16,-1.339
2013/04/17,-2.168
2013/04/18,-2.543
2013/04/19,-2.474
2013/04/20,-2.069
2013/04/21,-1.537
2013/04/22,-1.013
2013/04/23,-0.45
2013/04/24,0.251
2013/04/25,0.964
2013/04/26,1.443
2013/04/27,1.623
2013/04/28,1.59
2013/04/29,1.539
2013/04/30,1.515
2013/05/01,1.349
2013/05/02,0.953
2013/05/03,0.407
2013/05/04,-0.091
2013/05/05,-0.384
2013/05/06,-0.546
2013/05/07,-0.655
2013/05/08,-0.726
2013/05/09,-0.775
2013/05/10,-0.767
2013/05/11,-0.699
2013/05/12,0.896
2013/05/13,1.36
2013/05/14,1.202
2013/05/15,0.747
2013/05/16,0.266
2013/05/17,-0.11
2013/05/18,-0.354
2013/05/19,-0.498
2013/05/20,-0.568
2013/05/21,-0.559
2013/05/22,-0.491
2013/05/23,-0.374
2013/05/24,-0.169
2013/05/25,0.086
2013/05/26,0.334
2013/05/27,0.528
2013/05/28,0.624
2013/05/29,0.663
2013/05/30,0.671
2013/05/31,0.644
2013/06/01,0.635
2013/06/02,0.556
2013/06/03,0.404
2013/06/04,0.231
2013/06/05,0.079
2013/06/06,-0.051
2013/06/07,-0.207
2013/06/08,-0.402
2013/06/09,-0.639
2013/06/10,-0.872
2013/06/11,-1.027
2013/06/12,-1.09
2013/06/13,-1.105
2013/06/14,-1.134
2013/06/15,-1.185
2013/06/16,-1.22
2013/06/17,-1.22
2013/06/18,-1.147
2013/06/19,-1.017
2013/06/20,-0.854
2013/06/21,-0.686
2013/06/22,-0.565
2013/06/23,-0.504
2013/06/24,-0.516
2013/06/25,-0.57
2013/06/26,-0.613
2013/06/27,-0.658
2013/06/28,-0.752
2013/06/29,-0.888
2013/06/30,-1.001
2013/07/01,-1.139
2013/07/02,-1.29
2013/07/03,-1.436
2013/07/04,-1.588
2013/07/05,-1.79
2013/07/06,-2.08
2013/07/07,-2.283
2013/07/08,-2.326
2013/07/09,-2.279
2013/07/10,-2.105
2013/07/11,-1.765
2013/07/12,-1.306
2013/07/13,-0.782
2013/07/14,-0.296
2013/07/15,0.125
2013/07/16,0.46
2013/07/17,0.673
2013/07/18,0.746
2013/07/19,0.686
2013/07/20,0.57
2013/07/21,0.442
2013/07/22,0.325
2013/07/23,0.249
2013/07/24,0.219
2013/07/25,0.236
2013/07/26,0.291
2013/07/27,0.336
2013/07/28,0.361
2013/07/29,0.421
2013/07/30,0.512
2013/07/31,0.645
2013/08/01,0.762
2013/08/02,0.832
2013/08/03,0.856
2013/08/04,0.828
2013/08/05,0.785
2013/08/06,0.755
2013/08/07,0.731
2013/08/08,0.676
2013/08/09,0.577
2013/08/10,0.453
2013/08/11,0.326
2013/08/12,0.228
2013/08/13,0.17
2013/08/14,0.158
2013/08/15,0.175
2013/08/16,0.192
2013/08/17,0.208
2013/08/18,0.219
2013/08/19,0.241
2013/08/20,0.311
2013/08/21,0.451
2013/08/22,0.625
2013/08/23,0.755
2013/08/24,0.827
2013/08/25,0.88
2013/08/26,0.917
2013/08/27,0.976
2013/08/28,1.07
2013/08/29,1.152
2013/08/30,1.233
2013/08/31,1.335
2013/09/01,1.442
2013/09/02,1.521
2013/09/03,1.537
2013/09/04,1.439
2013/09/05,1.24
2013/09/06,0.982
2013/09/07,0.726
2013/09/08,0.522
2013/09/09,0.38
2013/09/10,0.309
2013/09/11,0.297
2013/09/12,0.333
2013/09/13,0.383
2013/09/14,0.423
2013/09/15,0.442
2013/09/16,0.444
2013/09/17,0.437
2013/09/18,0.43
2013/09/19,0.385
2013/09/20,0.306
2013/09/21,0.221
2013/09/22,0.15
2013/09/23,0.09
2013/09/24,0.042
2013/09/25,0.018
2013/09/26,0.013
2013/09/27,0.014
2013/09/28,0.027
2013/09/29,0.044
2013/09/30,0.057
2013/10/01,0.068
2013/10/02,-0.059
2013/10/03,-0.278
2013/10/04,-0.39
2013/10/05,-0.404
2013/10/06,-0.368
2013/10/07,-0.295
2013/10/08,-0.199
2013/10/09,-0.088
2013/10/10,0.022
2013/10/11,0.118
2013/10/12,0.195
2013/10/13,0.284
2013/10/14,0.401
2013/10/15,0.564
2013/10/16,0.73
2013/10/17,0.888
2013/10/18,0.338
2013/10/19,0.433
2013/10/20,0.814
2013/10/21,1.33
2013/10/22,1.976
2013/10/23,2.651
2013/10/24,1.374
2013/10/25,-0.504
2013/10/26,-2.376
2013/10/27,-3.999
2013/10/28,-5.298
2013/10/29,-6.281
2013/10/30,-6.98
2013/10/31,-6.843
2013/11/01,-6.823
2013/11/02,-6.813
2013/11/03,-6.748
2013/11/04,-6.561
2013/11/05,-6.196
2013/11/06,-5.635
2013/11/07,-4.847
2013/11/08,-3.853
2013/11/09,-2.635
2013/11/10,-1.673
2013/11/11,-0.827
2013/11/12,-0.027
2013/11/13,0.802
2013/11/14,1.663
2013/11/15,2.407
2013/11/16,2.95
2013/11/17,3.428
2013/11/18,4.197
2013/11/19,5.061
2013/11/20,5.16
2013/11/21,5.301
2013/11/22,5.608
2013/11/23,6.201
2013/11/24,6.283
2013/11/25,6.086
2013/11/26,5.928
2013/11/27,5.96
2013/11/28,6.025
2013/11/29,6.063
2013/11/30,6.112
2013/12/01,5.669
2013/12/02,5.028
2013/12/03,4.487
2013/12/04,4.102
2013/12/05,3.669
2013/12/06,3.084
2013/12/07,2.126
2013/12/08,1.183
2013/12/09,0.602
2013/12/10,0.358
2013/12/11,0.232
2013/12/12,0.111
2013/12/13,0.038
2013/12/14,-0.031
2013/12/15,-0.124
2013/12/16,-0.318
2013/12/17,-0.704
2013/12/18,-1.32
2013/12/19,-1.821
2013/12/20,-2.096
2013/12/21,-2.299
2013/12/22,-2.376
2013/12/23,-2.324
2013/12/24,-2.149
2013/12/25,-1.771
2013/12/26,-1.344
2013/12/27,-0.888
2013/12/28,-0.507
2013/12/29,-0.228
2013/12/30,0.035
2013/12/31,0.239
2014/01/01,0.415
2014/01/02,0.561
2014/01/03,0.692
2014/01/04,0.872
2014/01/05,1.119
2014/01/06,1.509
2014/01/07,1.763
2014/01/08,1.748
2014/01/09,1.602
2014/01/10,1.393
