Date,mediantransactionvalue90rsiUSD
2010/11/07,50.905
2010/11/08,51.737
2010/11/09,50.262
2010/11/10,51.007
2010/11/11,50.748
2010/11/12,51.364
2010/11/13,50.379
2010/11/14,49.894
2010/11/15,49.893
2010/11/16,50.256
2010/11/17,50.71
2010/11/18,49.38
2010/11/19,49.379
2010/11/20,49.379
2010/11/21,49.379
2010/11/22,50.464
2010/11/23,50.442
2010/11/24,49.382
2010/11/25,49.388
2010/11/26,49.487
2010/11/27,49.563
2010/11/28,49.694
2010/11/29,49.632
2010/11/30,49.545
2010/12/01,49.681
2010/12/02,49.665
2010/12/03,49.594
2010/12/04,49.53
2010/12/05,49.478
2010/12/06,49.426
2010/12/07,49.535
2010/12/08,49.463
2010/12/09,49.901
2010/12/10,49.803
2010/12/11,49.762
2010/12/12,49.576
2010/12/13,50.299
2010/12/14,52.404
2010/12/15,54.196
2010/12/16,52.685
2010/12/17,50.259
2010/12/18,51.174
2010/12/19,49.586
2010/12/20,49.729
2010/12/21,50.267
2010/12/22,50.13
2010/12/23,50.263
2010/12/24,50.206
2010/12/25,53.906
2010/12/26,52.107
2010/12/27,50.199
2010/12/28,49.897
2010/12/29,50.293
2010/12/30,50.328
2010/12/31,50.189
2011/01/01,50.274
2011/01/02,50.33
2011/01/03,49.284
2011/01/04,49.294
2011/01/05,49.289
2011/01/06,49.386
2011/01/07,49.601
2011/01/08,49.353
2011/01/09,49.398
2011/01/10,49.311
2011/01/11,49.426
2011/01/12,49.311
2011/01/13,49.473
2011/01/14,49.333
2011/01/15,50.57
2011/01/16,50.159
2011/01/17,50.527
2011/01/18,49.628
2011/01/19,49.942
2011/01/20,49.749
2011/01/21,49.537
2011/01/22,49.362
2011/01/23,50.401
2011/01/24,49.632
2011/01/25,50.448
2011/01/26,50.496
2011/01/27,50.459
2011/01/28,49.969
2011/01/29,49.842
2011/01/30,56.87
2011/01/31,50.912
2011/02/01,51.179
2011/02/02,51.239
2011/02/03,51.126
2011/02/04,51.442
2011/02/05,51.842
2011/02/06,51.923
2011/02/07,51.903
2011/02/08,51.861
2011/02/09,52.116
2011/02/10,52.507
2011/02/11,54.47
2011/02/12,52.386
2011/02/13,51.808
2011/02/14,50.769
2011/02/15,50.442
2011/02/16,50.132
2011/02/17,50.471
2011/02/18,50.056
2011/02/19,51.578
2011/02/20,51.654
2011/02/21,51.524
2011/02/22,51.587
2011/02/23,51.482
2011/02/24,51.548
2011/02/25,51.694
2011/02/26,51.978
2011/02/27,50.212
2011/02/28,50.007
2011/03/01,49.666
2011/03/02,49.43
2011/03/03,49.752
2011/03/04,49.64
2011/03/05,51.216
2011/03/06,51.331
2011/03/07,50.366
2011/03/08,50.112
2011/03/09,51.247
2011/03/10,49.81
2011/03/11,49.792
2011/03/12,48.881
2011/03/13,48.892
2011/03/14,48.847
2011/03/15,48.959
2011/03/16,48.851
2011/03/17,48.854
2011/03/18,49.285
2011/03/19,48.896
2011/03/20,49.366
2011/03/21,48.88
2011/03/22,51.008
2011/03/23,50.176
2011/03/24,50.105
2011/03/25,50.98
2011/03/26,49.872
2011/03/27,49.453
2011/03/28,49.858
2011/03/29,49.348
2011/03/30,49.834
2011/03/31,50.035
2011/04/01,50.005
2011/04/02,49.805
2011/04/03,49.964
2011/04/04,50.697
2011/04/05,50.124
2011/04/06,49.729
2011/04/07,49.761
2011/04/08,49.914
2011/04/09,49.898
2011/04/10,49.483
2011/04/11,49.707
2011/04/12,50.09
2011/04/13,49.828
2011/04/14,49.569
2011/04/15,50.44
2011/04/16,50.862
2011/04/17,49.818
2011/04/18,49.142
2011/04/19,51.039
2011/04/20,50.739
2011/04/21,50.368
2011/04/22,50.267
2011/04/23,50.791
2011/04/24,50.047
2011/04/25,50.737
2011/04/26,51.767
2011/04/27,51.33
2011/04/28,50.534
2011/04/29,52.334
2011/04/30,51.404
2011/05/01,51.05
2011/05/02,52.081
2011/05/03,53.344
2011/05/04,54.901
2011/05/05,52.954
2011/05/06,52.746
2011/05/07,52.037
2011/05/08,51.028
2011/05/09,51.987
2011/05/10,53.848
2011/05/11,54.834
2011/05/12,52.369
2011/05/13,53.101
2011/05/14,53.56
2011/05/15,54.601
2011/05/16,54.926
2011/05/17,55.221
2011/05/18,52.97
2011/05/19,52.534
2011/05/20,56.213
2011/05/21,57.874
2011/05/22,54.631
2011/05/23,53.308
2011/05/24,55.057
2011/05/25,54.881
2011/05/26,55.236
2011/05/27,55.159
2011/05/28,55.36
2011/05/29,55.563
2011/05/30,55.841
2011/05/31,54.908
2011/06/01,55.741
2011/06/02,55.302
2011/06/03,57.954
2011/06/04,60.811
2011/06/05,63.327
2011/06/06,60.181
2011/06/07,63.194
2011/06/08,63.866
2011/06/09,66.111
2011/06/10,65.696
2011/06/11,67.088
2011/06/12,58.539
2011/06/13,60.401
2011/06/14,62.11
2011/06/15,59.041
2011/06/16,60.596
2011/06/17,55.224
2011/06/18,52.258
2011/06/19,55.109
2011/06/20,55.352
2011/06/21,53.297
2011/06/22,54.447
2011/06/23,53.213
2011/06/24,54.765
2011/06/25,52.123
2011/06/26,52.224
2011/06/27,50.953
2011/06/28,51.752
2011/06/29,52.721
2011/06/30,52.635
2011/07/01,50.321
2011/07/02,52.79
2011/07/03,51.233
2011/07/04,51.586
2011/07/05,51.418
2011/07/06,50.586
2011/07/07,50.937
2011/07/08,50.695
2011/07/09,51.201
2011/07/10,51.14
2011/07/11,50.243
2011/07/12,50.651
2011/07/13,50.908
2011/07/14,50.881
2011/07/15,51.547
2011/07/16,50.185
2011/07/17,50.41
2011/07/18,51.643
2011/07/19,51.145
2011/07/20,50.958
2011/07/21,50.889
2011/07/22,51.184
2011/07/23,51.218
2011/07/24,51.18
2011/07/25,51.165
2011/07/26,51.288
2011/07/27,52.685
2011/07/28,53.543
2011/07/29,51.139
2011/07/30,52.147
2011/07/31,51.038
2011/08/01,51.244
2011/08/02,50.365
2011/08/03,51.073
2011/08/04,49.245
2011/08/05,49.872
2011/08/06,49.422
2011/08/07,49.498
2011/08/08,49.808
2011/08/09,49.579
2011/08/10,49.793
2011/08/11,49.599
2011/08/12,49.597
2011/08/13,49.072
2011/08/14,49.528
2011/08/15,48.716
2011/08/16,48.656
2011/08/17,49.427
2011/08/18,49.852
2011/08/19,49.549
2011/08/20,49.935
2011/08/21,49.456
2011/08/22,50.299
2011/08/23,50.119
2011/08/24,49.914
2011/08/25,49.941
2011/08/26,50.016
2011/08/27,50.026
2011/08/28,49.81
2011/08/29,48.937
2011/08/30,49.43
2011/08/31,50.151
2011/09/01,49.982
2011/09/02,49.914
2011/09/03,50.272
2011/09/04,48.97
2011/09/05,50.02
2011/09/06,50.663
2011/09/07,49.26
2011/09/08,49.284
2011/09/09,49.442
2011/09/10,48.873
2011/09/11,48.788
2011/09/12,49.103
2011/09/13,49.312
2011/09/14,49.612
2011/09/15,49.278
2011/09/16,49.126
2011/09/17,49.241
2011/09/18,49.183
2011/09/19,48.582
2011/09/20,48.037
2011/09/21,48.415
2011/09/22,48.915
2011/09/23,49.675
2011/09/24,49.566
2011/09/25,48.859
2011/09/26,48.897
2011/09/27,49.244
2011/09/28,48.739
2011/09/29,49.27
2011/09/30,49.245
2011/10/01,49.219
2011/10/02,49.369
2011/10/03,48.754
2011/10/04,49.535
2011/10/05,49.558
2011/10/06,49.286
2011/10/07,49.588
2011/10/08,49.102
2011/10/09,49.031
2011/10/10,48.693
2011/10/11,48.454
2011/10/12,48.811
2011/10/13,48.618
2011/10/14,49.023
2011/10/15,48.911
2011/10/16,48.872
2011/10/17,48.545
2011/10/18,48.294
2011/10/19,48.11
2011/10/20,48.201
2011/10/21,48.344
2011/10/22,48.625
2011/10/23,48.58
2011/10/24,48.622
2011/10/25,48.388
2011/10/26,48.288
2011/10/27,48.451
2011/10/28,48.648
2011/10/29,48.781
2011/10/30,48.424
2011/10/31,48.283
2011/11/01,48.637
2011/11/02,48.727
2011/11/03,48.547
2011/11/04,48.663
2011/11/05,48.612
2011/11/06,48.615
2011/11/07,48.624
2011/11/08,48.675
2011/11/09,48.396
2011/11/10,48.249
2011/11/11,48.642
2011/11/12,48.822
2011/11/13,48.227
2011/11/14,48.477
2011/11/15,48.354
2011/11/16,48.434
2011/11/17,48.933
2011/11/18,48.259
2011/11/19,48.306
2011/11/20,48.289
2011/11/21,48.431
2011/11/22,48.376
2011/11/23,48.138
2011/11/24,48.237
2011/11/25,48.424
2011/11/26,48.622
2011/11/27,48.341
2011/11/28,48.218
2011/11/29,48.007
2011/11/30,48.4
2011/12/01,48.478
2011/12/02,48.619
2011/12/03,48.558
2011/12/04,48.258
2011/12/05,48.041
2011/12/06,47.681
2011/12/07,48.6
2011/12/08,48.738
2011/12/09,48.952
2011/12/10,49.463
2011/12/11,49.07
2011/12/12,49.095
2011/12/13,48.861
2011/12/14,49.232
2011/12/15,49.095
2011/12/16,49.162
2011/12/17,48.872
2011/12/18,48.648
2011/12/19,49.116
2011/12/20,49.523
2011/12/21,49.24
2011/12/22,49.224
2011/12/23,48.627
2011/12/24,48.754
2011/12/25,48.936
2011/12/26,49.058
2011/12/27,48.916
2011/12/28,49.568
2011/12/29,49.151
2011/12/30,49.325
2011/12/31,49.371
2012/01/01,49.7
2012/01/02,49.233
2012/01/03,49.386
2012/01/04,49.799
2012/01/05,50.192
2012/01/06,51.234
2012/01/07,50.717
2012/01/08,50.522
2012/01/09,50.348
2012/01/10,49.411
2012/01/11,49.523
2012/01/12,49.457
2012/01/13,49.508
2012/01/14,49.467
2012/01/15,49.217
2012/01/16,49.362
2012/01/17,49.713
2012/01/18,50.356
2012/01/19,50.264
2012/01/20,50.125
2012/01/21,50.436
2012/01/22,50.63
2012/01/23,50.328
2012/01/24,49.722
2012/01/25,49.435
2012/01/26,49.593
2012/01/27,49.407
2012/01/28,49.397
2012/01/29,49.002
2012/01/30,50.618
2012/01/31,50.18
2012/02/01,49.974
2012/02/02,49.464
2012/02/03,50.663
2012/02/04,49.696
2012/02/05,49.485
2012/02/06,49.499
2012/02/07,49.234
2012/02/08,49.482
2012/02/09,48.86
2012/02/10,48.184
2012/02/11,48.517
2012/02/12,48.926
2012/02/13,48.833
2012/02/14,48.282
2012/02/15,47.513
2012/02/16,47.431
2012/02/17,49.787
2012/02/18,49.445
2012/02/19,48.872
2012/02/20,48.732
2012/02/21,49.364
2012/02/22,49.588
2012/02/23,48.77
2012/02/24,49.73
2012/02/25,50.073
2012/02/26,49.836
2012/02/27,49.552
2012/02/28,49.908
2012/02/29,49.668
2012/03/01,49.897
2012/03/02,49.698
2012/03/03,49.583
2012/03/04,49.542
2012/03/05,49.295
2012/03/06,49.457
2012/03/07,49.791
2012/03/08,49.785
2012/03/09,49.894
2012/03/10,49.539
2012/03/11,49.329
2012/03/12,50.218
2012/03/13,49.663
2012/03/14,50.494
2012/03/15,49.824
2012/03/16,50.243
2012/03/17,48.915
2012/03/18,49.329
2012/03/19,49.615
2012/03/20,49.769
2012/03/21,50.057
2012/03/22,50.003
2012/03/23,49.388
2012/03/24,49.911
2012/03/25,49.231
2012/03/26,49.285
2012/03/27,49.4
2012/03/28,49.628
2012/03/29,49.956
2012/03/30,50.838
2012/03/31,50.377
2012/04/01,49.908
2012/04/02,49.306
2012/04/03,49.676
2012/04/04,49.684
2012/04/05,49.633
2012/04/06,50.065
2012/04/07,49.311
2012/04/08,49.109
2012/04/09,49.706
2012/04/10,48.194
2012/04/11,49.411
2012/04/12,50.029
2012/04/13,50.729
2012/04/14,49.256
2012/04/15,48.739
2012/04/16,49.896
2012/04/17,50.874
2012/04/18,49.893
2012/04/19,50.163
2012/04/20,51.473
2012/04/21,49.98
2012/04/22,49.241
2012/04/23,49.305
2012/04/24,50.054
2012/04/25,48.771
2012/04/26,48.342
2012/04/27,49.633
2012/04/28,48.956
2012/04/29,48.124
2012/04/30,48.22
2012/05/01,47.849
2012/05/02,48.246
2012/05/03,47.475
2012/05/04,47.284
2012/05/05,47.303
2012/05/06,47.509
2012/05/07,47.296
2012/05/08,47.288
2012/05/09,47.402
2012/05/10,47.528
2012/05/11,47.13
2012/05/12,47.14
2012/05/13,47.223
2012/05/14,47.173
2012/05/15,47.206
2012/05/16,47.208
2012/05/17,47.13
2012/05/18,47.008
2012/05/19,46.985
2012/05/20,47.072
2012/05/21,47.013
2012/05/22,47.15
2012/05/23,47.127
2012/05/24,47.108
2012/05/25,47.133
2012/05/26,47.083
2012/05/27,47.138
2012/05/28,47.086
2012/05/29,47.274
2012/05/30,47.216
2012/05/31,47.468
2012/06/01,47.195
2012/06/02,47.778
2012/06/03,47.187
2012/06/04,47.075
2012/06/05,47.141
2012/06/06,48.104
2012/06/07,47.4
2012/06/08,47.359
2012/06/09,47.27
2012/06/10,47.197
2012/06/11,47.219
2012/06/12,47.395
2012/06/13,47.232
2012/06/14,47.131
2012/06/15,47.214
2012/06/16,47.312
2012/06/17,47.258
2012/06/18,47.297
2012/06/19,47.389
2012/06/20,47.356
2012/06/21,47.391
2012/06/22,47.45
2012/06/23,47.474
2012/06/24,47.422
2012/06/25,47.383
2012/06/26,47.41
2012/06/27,47.588
2012/06/28,47.585
2012/06/29,47.584
2012/06/30,47.536
2012/07/01,47.532
2012/07/02,47.677
2012/07/03,48.507
2012/07/04,48.277
2012/07/05,47.741
2012/07/06,47.798
2012/07/07,47.794
2012/07/08,47.706
2012/07/09,48.286
2012/07/10,47.81
2012/07/11,47.722
2012/07/12,48.317
2012/07/13,48.324
2012/07/14,49.028
2012/07/15,48.211
2012/07/16,48.455
2012/07/17,48.076
2012/07/18,47.951
2012/07/19,48.026
2012/07/20,47.893
2012/07/21,47.901
2012/07/22,47.856
2012/07/23,48.426
2012/07/24,48.161
2012/07/25,48.673
2012/07/26,48.273
2012/07/27,49.623
2012/07/28,48.526
2012/07/29,48.7
2012/07/30,48.932
2012/07/31,49.413
2012/08/01,49.183
2012/08/02,48.986
2012/08/03,52.556
2012/08/04,50.688
2012/08/05,49.948
2012/08/06,49.262
2012/08/07,51.049
2012/08/08,48.927
2012/08/09,49.191
2012/08/10,49.745
2012/08/11,48.922
2012/08/12,48.63
2012/08/13,48.316
2012/08/14,49.1
2012/08/15,48.63
2012/08/16,50.889
2012/08/17,51.3
2012/08/18,50.602
2012/08/19,49.591
2012/08/20,50.302
2012/08/21,50.753
2012/08/22,51.098
2012/08/23,52.413
2012/08/24,50.76
2012/08/25,49.571
2012/08/26,49.966
2012/08/27,49.586
2012/08/28,49.004
2012/08/29,49.282
2012/08/30,48.707
2012/08/31,48.905
2012/09/01,48.627
2012/09/02,49.225
2012/09/03,48.571
2012/09/04,48.747
2012/09/05,48.781
2012/09/06,48.772
2012/09/07,49.566
2012/09/08,50.877
2012/09/09,50.899
2012/09/10,48.741
2012/09/11,48.541
2012/09/12,48.705
2012/09/13,48.61
2012/09/14,48.716
2012/09/15,48.668
2012/09/16,48.582
2012/09/17,48.97
2012/09/18,49.097
2012/09/19,49.697
2012/09/20,49.706
2012/09/21,48.888
2012/09/22,49.298
2012/09/23,48.809
2012/09/24,48.808
2012/09/25,50.102
2012/09/26,48.895
2012/09/27,49.124
2012/09/28,48.872
2012/09/29,49.255
2012/09/30,49.27
2012/10/01,49.044
2012/10/02,49.843
2012/10/03,50.428
2012/10/04,49.498
2012/10/05,48.91
2012/10/06,48.601
2012/10/07,48.807
2012/10/08,48.676
2012/10/09,48.903
2012/10/10,48.92
2012/10/11,48.954
2012/10/12,49.203
2012/10/13,48.913
2012/10/14,49.039
2012/10/15,49.426
2012/10/16,48.886
2012/10/17,49.771
2012/10/18,49.865
2012/10/19,49.725
2012/10/20,49.107
2012/10/21,48.611
2012/10/22,48.725
2012/10/23,49
2012/10/24,49.614
2012/10/25,50.197
2012/10/26,51.997
2012/10/27,52.562
2012/10/28,50.575
2012/10/29,49.772
2012/10/30,49.162
2012/10/31,49.755
2012/11/01,50.229
2012/11/02,49.251
2012/11/03,49.69
2012/11/04,49.313
2012/11/05,49.002
2012/11/06,49.015
2012/11/07,49.14
2012/11/08,49.74
2012/11/09,50.31
2012/11/10,48.954
2012/11/11,49.719
2012/11/12,49.256
2012/11/13,49.06
2012/11/14,48.982
2012/11/15,49.024
2012/11/16,49.069
2012/11/17,49.184
2012/11/18,49.12
2012/11/19,49.024
2012/11/20,49.119
2012/11/21,48.9
2012/11/22,49.174
2012/11/23,49.014
2012/11/24,49.859
2012/11/25,49.138
2012/11/26,49.177
2012/11/27,50.422
2012/11/28,49.585
2012/11/29,49.035
2012/11/30,49.387
2012/12/01,49.264
2012/12/02,49.904
2012/12/03,50.632
2012/12/04,49.755
2012/12/05,49.821
2012/12/06,51.672
2012/12/07,49.726
2012/12/08,49.597
2012/12/09,49.275
2012/12/10,49.772
2012/12/11,49.716
2012/12/12,49.922
2012/12/13,49.559
2012/12/14,49.377
2012/12/15,49.396
2012/12/16,48.997
2012/12/17,49.197
2012/12/18,49.275
2012/12/19,49.292
2012/12/20,49.304
2012/12/21,49.197
2012/12/22,49.122
2012/12/23,49.062
2012/12/24,50.358
2012/12/25,49.69
2012/12/26,49.299
2012/12/27,49.055
2012/12/28,49.153
2012/12/29,49.216
2012/12/30,48.938
2012/12/31,49.373
2013/01/01,49.441
2013/01/02,49.44
2013/01/03,49.927
2013/01/04,49.162
2013/01/05,49.402
2013/01/06,49.747
2013/01/07,49.6
2013/01/08,49.835
2013/01/09,50.021
2013/01/10,49.309
2013/01/11,49.372
2013/01/12,49.401
2013/01/13,49.003
2013/01/14,49.061
2013/01/15,49.576
2013/01/16,49.499
2013/01/17,49.665
2013/01/18,50.021
2013/01/19,49.368
2013/01/20,50.011
2013/01/21,50.192
2013/01/22,51.354
2013/01/23,50.961
2013/01/24,50.578
2013/01/25,50.218
2013/01/26,49.879
2013/01/27,49.727
2013/01/28,50.38
2013/01/29,50.529
2013/01/30,51.432
2013/01/31,49.952
2013/02/01,49.598
2013/02/02,49.988
2013/02/03,49.576
2013/02/04,50.01
2013/02/05,51.075
2013/02/06,51.321
2013/02/07,49.672
2013/02/08,50.117
2013/02/09,50.246
2013/02/10,49.825
2013/02/11,50.09
2013/02/12,50.269
2013/02/13,49.748
2013/02/14,50.495
2013/02/15,50.067
2013/02/16,49.728
2013/02/17,49.793
2013/02/18,50.088
2013/02/19,49.851
2013/02/20,49.806
2013/02/21,49.832
2013/02/22,49.779
2013/02/23,49.813
2013/02/24,49.42
2013/02/25,49.361
2013/02/26,49.836
2013/02/27,49.758
2013/02/28,49.923
2013/03/01,49.996
2013/03/02,49.59
2013/03/03,49.374
2013/03/04,49.848
2013/03/05,50.976
2013/03/06,50.767
2013/03/07,50.628
2013/03/08,50.851
2013/03/09,50.614
2013/03/10,50.16
2013/03/11,50.65
2013/03/12,51.534
2013/03/13,51.186
2013/03/14,50.917
2013/03/15,50.635
2013/03/16,52.577
2013/03/17,52.127
2013/03/18,53.817
2013/03/19,54.399
2013/03/20,53.98
2013/03/21,53.001
2013/03/22,53.362
2013/03/23,52.033
2013/03/24,51.84
2013/03/25,52.699
2013/03/26,54.709
2013/03/27,54.095
2013/03/28,53.765
2013/03/29,54.235
2013/03/30,52.185
2013/03/31,52.639
2013/04/01,53.99
2013/04/02,56.682
2013/04/03,57.321
2013/04/04,58.997
2013/04/05,59.143
2013/04/06,55.407
2013/04/07,52.91
2013/04/08,57.836
2013/04/09,61.66
2013/04/10,68.422
2013/04/11,53.72
2013/04/12,52.873
2013/04/13,51.491
2013/04/14,50.424
2013/04/15,51.373
2013/04/16,50.689
2013/04/17,51.392
2013/04/18,52.349
2013/04/19,52.341
2013/04/20,50.976
2013/04/21,51.448
2013/04/22,51.968
2013/04/23,51.344
2013/04/24,51.593
2013/04/25,52.187
2013/04/26,52.189
2013/04/27,51.924
2013/04/28,51.287
2013/04/29,52.125
2013/04/30,51.379
2013/05/01,51.933
2013/05/02,51.129
2013/05/03,51.131
2013/05/04,49.976
2013/05/05,50.566
2013/05/06,50.79
2013/05/07,51.049
2013/05/08,51.324
2013/05/09,50.56
2013/05/10,50.56
2013/05/11,49.912
2013/05/12,50.225
2013/05/13,50.863
2013/05/14,50.399
2013/05/15,50.631
2013/05/16,50.889
2013/05/17,50.934
2013/05/18,51.489
2013/05/19,50.364
2013/05/20,51.242
2013/05/21,51.842
2013/05/22,51.989
2013/05/23,51.889
2013/05/24,52.338
2013/05/25,51.128
2013/05/26,51.543
2013/05/27,51.002
2013/05/28,51.796
2013/05/29,52.23
2013/05/30,51.815
2013/05/31,52.43
2013/06/01,50.846
2013/06/02,51.106
2013/06/03,51.527
2013/06/04,51.981
2013/06/05,51.236
2013/06/06,51.077
2013/06/07,51.994
2013/06/08,50.989
2013/06/09,50.689
2013/06/10,51.081
2013/06/11,51.163
2013/06/12,51.439
2013/06/13,52.312
2013/06/14,51.813
2013/06/15,51.535
2013/06/16,49.876
2013/06/17,50.298
2013/06/18,51.081
2013/06/19,50.735
2013/06/20,50.231
2013/06/21,51.73
2013/06/22,50.58
2013/06/23,50.234
2013/06/24,50.891
2013/06/25,50.763
2013/06/26,51.062
2013/06/27,50.926
2013/06/28,50.837
2013/06/29,50.672
2013/06/30,50.125
2013/07/01,52.001
2013/07/02,51.71
2013/07/03,53.028
2013/07/04,50.949
2013/07/05,50.455
2013/07/06,49.525
2013/07/07,49.68
2013/07/08,50.471
2013/07/09,51.288
2013/07/10,51.967
2013/07/11,53.554
2013/07/12,51.504
2013/07/13,51.005
2013/07/14,49.716
2013/07/15,50.554
2013/07/16,51.469
2013/07/17,50.943
2013/07/18,51.303
2013/07/19,50.68
2013/07/20,49.339
2013/07/21,49.843
2013/07/22,50.478
2013/07/23,50.813
2013/07/24,50.79
2013/07/25,50.752
2013/07/26,50.971
2013/07/27,49.449
2013/07/28,49.316
2013/07/29,50.941
2013/07/30,51.149
2013/07/31,50.517
2013/08/01,50.28
2013/08/02,50.191
2013/08/03,49.191
2013/08/04,49.003
2013/08/05,50.329
2013/08/06,49.345
2013/08/07,49.225
2013/08/08,48.775
2013/08/09,49.346
2013/08/10,49.158
2013/08/11,49.231
2013/08/12,49.491
2013/08/13,49.796
2013/08/14,50.569
2013/08/15,49.379
2013/08/16,48.396
2013/08/17,48.093
2013/08/18,48.356
2013/08/19,48.422
2013/08/20,48.913
2013/08/21,49.603
2013/08/22,49.167
2013/08/23,49.423
2013/08/24,48.812
2013/08/25,49.148
2013/08/26,49.612
2013/08/27,50.416
2013/08/28,49.375
2013/08/29,49.02
2013/08/30,49.933
2013/08/31,50.335
2013/09/01,49.145
2013/09/02,49.549
2013/09/03,50.074
2013/09/04,50.293
2013/09/05,48.692
2013/09/06,49.06
2013/09/07,48.592
2013/09/08,48.4
2013/09/09,48.433
2013/09/10,48.964
2013/09/11,50.343
2013/09/12,50.214
2013/09/13,51.342
2013/09/14,49.303
2013/09/15,48.338
2013/09/16,49.618
2013/09/17,48.775
2013/09/18,49.18
2013/09/19,49.591
2013/09/20,50.026
2013/09/21,49.261
2013/09/22,48.956
2013/09/23,49.72
2013/09/24,50.091
2013/09/25,50.405
2013/09/26,50.035
2013/09/27,51.573
2013/09/28,50.957
2013/09/29,50.806
2013/09/30,52.359
2013/10/01,50.996
2013/10/02,51.097
2013/10/03,50.026
2013/10/04,50.066
2013/10/05,49.459
2013/10/06,49.303
2013/10/07,50.407
2013/10/08,49.868
2013/10/09,50.128
2013/10/10,49.681
2013/10/11,49.978
2013/10/12,49.213
2013/10/13,49.433
2013/10/14,49.66
2013/10/15,50.597
2013/10/16,51.59
2013/10/17,50.547
2013/10/18,49.84
2013/10/19,50.954
2013/10/20,49.914
2013/10/21,50.799
2013/10/22,51.878
2013/10/23,52.569
2013/10/24,51.259
2013/10/25,50.278
2013/10/26,49.491
2013/10/27,49.639
2013/10/28,50.441
2013/10/29,50.87
2013/10/30,51.939
2013/10/31,49.833
2013/11/01,52.782
2013/11/02,51.154
2013/11/03,51.69
2013/11/04,53.928
2013/11/05,54.865
2013/11/06,54.404
2013/11/07,55.937
2013/11/08,56.803
2013/11/09,57.703
2013/11/10,51.226
2013/11/11,50.524
2013/11/12,52.273
2013/11/13,52.204
2013/11/14,52.976
2013/11/15,53.217
2013/11/16,55.071
2013/11/17,53.867
2013/11/18,59.806
2013/11/19,60.744
2013/11/20,56.123
2013/11/21,55.022
2013/11/22,55.337
2013/11/23,55.29
2013/11/24,52.138
2013/11/25,52.033
2013/11/26,55.775
2013/11/27,59.398
2013/11/28,59.907
2013/11/29,58.992
2013/11/30,56.437
2013/12/01,55.932
2013/12/02,55.421
2013/12/03,54.391
2013/12/04,55.02
2013/12/05,57.185
2013/12/06,54.348
2013/12/07,55.158
2013/12/08,51.874
2013/12/09,52.066
2013/12/10,52.064
2013/12/11,51.654
2013/12/12,51.272
2013/12/13,51.502
2013/12/14,51.368
2013/12/15,50.701
2013/12/16,51.874
2013/12/17,51.699
2013/12/18,52.369
2013/12/19,51.279
2013/12/20,50.932
2013/12/21,49.665
2013/12/22,49.416
2013/12/23,49.523
2013/12/24,49.908
2013/12/25,50.998
2013/12/26,50.572
2013/12/27,50.147
2013/12/28,49.519
2013/12/29,49.23
2013/12/30,50.239
2013/12/31,49.965
2014/01/01,49.606
2014/01/02,50.684
2014/01/03,51.243
2014/01/04,50.656
2014/01/05,51.172
2014/01/06,51.612
2014/01/07,50.753
2014/01/08,50.337
2014/01/09,50.372
2014/01/10,50.284
2014/01/11,50.268
2014/01/12,49.792
2014/01/13,50.25
2014/01/14,50.394
2014/01/15,50.229
2014/01/16,50.15
2014/01/17,50.07
2014/01/18,49.721
2014/01/19,49.762
2014/01/20,50.444
2014/01/21,49.97
