Date,median_transaction_fee90trxUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,0
2011/04/15,193.407
2011/04/16,95.604
2011/04/17,63.004
2011/04/18,46.703
2011/04/19,36.923
2011/04/20,30.403
2011/04/21,25.746
2011/04/22,22.253
2011/04/23,19.536
2011/04/24,17.363
2011/04/25,15.584
2011/04/26,14.103
2011/04/27,12.849
2011/04/28,11.774
2011/04/29,10.842
2011/04/30,10.027
2011/05/01,9.308
2011/05/02,8.669
2011/05/03,8.097
2011/05/04,7.582
2011/05/05,7.117
2011/05/06,6.693
2011/05/07,6.307
2011/05/08,5.952
2011/05/09,5.626
2011/05/10,5.325
2011/05/11,5.047
2011/05/12,4.788
2011/05/13,4.547
2011/05/14,4.322
2011/05/15,4.112
2011/05/16,3.915
2011/05/17,3.73
2011/05/18,3.555
2011/05/19,3.391
2011/05/20,3.236
2011/05/21,3.089
2011/05/22,2.95
2011/05/23,2.818
2011/05/24,2.692
2011/05/25,2.573
2011/05/26,2.459
2011/05/27,2.351
2011/05/28,2.248
2011/05/29,2.149
2011/05/30,2.054
2011/05/31,1.964
2011/06/01,1.877
2011/06/02,1.794
2011/06/03,1.714
2011/06/04,1.638
2011/06/05,1.564
2011/06/06,1.493
2011/06/07,1.425
2011/06/08,1.359
2011/06/09,1.295
2011/06/10,1.234
2011/06/11,1.175
2011/06/12,1.118
2011/06/13,1.062
2011/06/14,1.009
2011/06/15,0.957
2011/06/16,0.907
2011/06/17,0.859
2011/06/18,0.811
2011/06/19,0.766
2011/06/20,0.722
2011/06/21,0.679
2011/06/22,0.637
2011/06/23,0.597
2011/06/24,0.557
2011/06/25,0.519
2011/06/26,0.482
2011/06/27,0.446
2011/06/28,0.41
2011/06/29,0.376
2011/06/30,0.343
2011/07/01,0.456
2011/07/02,0.559
2011/07/03,0.651
2011/07/04,0.734
2011/07/05,0.807
2011/07/06,0.871
2011/07/07,0.927
2011/07/08,0.975
2011/07/09,1.015
2011/07/10,1.049
2011/07/11,1.076
2011/07/12,1.097
2011/07/13,1.112
2011/07/14,1.123
2011/07/15,1.128
2011/07/16,1.13
2011/07/17,1.128
2011/07/18,1.123
2011/07/19,1.114
2011/07/20,1.103
2011/07/21,1.089
2011/07/22,1.177
2011/07/23,1.252
2011/07/24,1.316
2011/07/25,1.369
2011/07/26,1.413
2011/07/27,1.447
2011/07/28,1.474
2011/07/29,1.492
2011/07/30,1.504
2011/07/31,1.51
2011/08/01,1.51
2011/08/02,1.505
2011/08/03,1.496
2011/08/04,1.483
2011/08/05,1.466
2011/08/06,1.446
2011/08/07,1.424
2011/08/08,1.399
2011/08/09,1.373
2011/08/10,1.344
2011/08/11,1.315
2011/08/12,1.284
2011/08/13,1.252
2011/08/14,1.219
2011/08/15,1.245
2011/08/16,1.324
2011/08/17,1.39
2011/08/18,1.446
2011/08/19,1.491
2011/08/20,1.526
2011/08/21,1.553
2011/08/22,1.572
2011/08/23,1.583
2011/08/24,1.588
2011/08/25,1.587
2011/08/26,1.581
2011/08/27,1.571
2011/08/28,1.556
2011/08/29,1.538
2011/08/30,1.517
2011/08/31,1.493
2011/09/01,1.467
2011/09/02,1.438
2011/09/03,1.408
2011/09/04,1.377
2011/09/05,1.344
2011/09/06,1.31
2011/09/07,1.275
2011/09/08,1.24
2011/09/09,1.205
2011/09/10,1.168
2011/09/11,1.132
2011/09/12,1.096
2011/09/13,1.059
2011/09/14,1.023
2011/09/15,0.987
2011/09/16,0.95
2011/09/17,0.915
2011/09/18,0.879
2011/09/19,0.844
2011/09/20,0.809
2011/09/21,0.774
2011/09/22,0.74
2011/09/23,0.706
2011/09/24,0.673
2011/09/25,0.64
2011/09/26,0.607
2011/09/27,0.575
2011/09/28,0.544
2011/09/29,0.513
2011/09/30,0.482
2011/10/01,0.452
2011/10/02,0.423
2011/10/03,0.394
2011/10/04,0.365
2011/10/05,0.337
2011/10/06,0.309
2011/10/07,0.282
2011/10/08,0.255
2011/10/09,0.229
2011/10/10,0.203
2011/10/11,0.178
2011/10/12,0.153
2011/10/13,0.128
2011/10/14,0.104
2011/10/15,0.08
2011/10/16,0.057
2011/10/17,0.034
2011/10/18,0.012
2011/10/19,-0.011
2011/10/20,-0.032
2011/10/21,-0.054
2011/10/22,-0.075
2011/10/23,-0.095
2011/10/24,-0.116
2011/10/25,-0.136
2011/10/26,-0.155
2011/10/27,-0.175
2011/10/28,-0.194
2011/10/29,-0.212
2011/10/30,-0.231
2011/10/31,-0.249
2011/11/01,-0.266
2011/11/02,-0.284
2011/11/03,-0.301
2011/11/04,-0.318
2011/11/05,-0.335
2011/11/06,-0.351
2011/11/07,-0.367
2011/11/08,-0.383
2011/11/09,-0.398
2011/11/10,-0.414
2011/11/11,-0.429
2011/11/12,-0.444
2011/11/13,-0.458
2011/11/14,-0.473
2011/11/15,-0.487
2011/11/16,-0.501
2011/11/17,-0.515
2011/11/18,-0.528
2011/11/19,-0.542
2011/11/20,-0.555
2011/11/21,-0.568
2011/11/22,-0.581
2011/11/23,-0.593
2011/11/24,-0.606
2011/11/25,-0.618
2011/11/26,-0.63
2011/11/27,-0.642
2011/11/28,-0.653
2011/11/29,-0.665
2011/11/30,-0.676
2011/12/01,-0.688
2011/12/02,-0.699
2011/12/03,-0.71
2011/12/04,-0.72
2011/12/05,-0.731
2011/12/06,-0.741
2011/12/07,-0.752
2011/12/08,-0.762
2011/12/09,-0.772
2011/12/10,-0.782
2011/12/11,-0.792
2011/12/12,-0.801
2011/12/13,-0.811
2011/12/14,-0.82
2011/12/15,-0.83
2011/12/16,-0.839
2011/12/17,-0.848
2011/12/18,-0.857
2011/12/19,-0.866
2011/12/20,-0.874
2011/12/21,-0.883
2011/12/22,-0.891
2011/12/23,-0.9
2011/12/24,-0.908
2011/12/25,-0.916
2011/12/26,-0.924
2011/12/27,-0.932
2011/12/28,-0.94
2011/12/29,-0.948
2011/12/30,-0.956
2011/12/31,-0.963
2012/01/01,-0.971
2012/01/02,-0.978
2012/01/03,-0.986
2012/01/04,-0.993
2012/01/05,-1
2012/01/06,-1.007
2012/01/07,-1.014
2012/01/08,-1.021
2012/01/09,-1.028
2012/01/10,-1.035
2012/01/11,-1.041
2012/01/12,-1.048
2012/01/13,-1.055
2012/01/14,-1.061
2012/01/15,-1.067
2012/01/16,-1.074
2012/01/17,-1.08
2012/01/18,-1.086
2012/01/19,-1.092
2012/01/20,-1.099
2012/01/21,-1.105
2012/01/22,-1.11
2012/01/23,-1.116
2012/01/24,-1.122
2012/01/25,-1.128
2012/01/26,-1.134
2012/01/27,-1.139
2012/01/28,-1.145
2012/01/29,-1.15
2012/01/30,-1.156
2012/01/31,-1.161
2012/02/01,-1.167
2012/02/02,-1.172
2012/02/03,-1.177
2012/02/04,-1.182
2012/02/05,-1.187
2012/02/06,-1.193
2012/02/07,-1.198
2012/02/08,-1.203
2012/02/09,-1.208
2012/02/10,-1.212
2012/02/11,-1.217
2012/02/12,-1.222
2012/02/13,-1.227
2012/02/14,-1.232
2012/02/15,-1.203
2012/02/16,-1.141
2012/02/17,-1.082
2012/02/18,-1.025
2012/02/19,-0.97
2012/02/20,-0.917
2012/02/21,-0.867
2012/02/22,-0.819
2012/02/23,-0.772
2012/02/24,-0.729
2012/02/25,-0.687
2012/02/26,-0.647
2012/02/27,-0.61
2012/02/28,-0.575
2012/02/29,-0.542
2012/03/01,-0.511
2012/03/02,-0.482
2012/03/03,-0.455
2012/03/04,-0.43
2012/03/05,-0.407
2012/03/06,-0.386
2012/03/07,-0.366
2012/03/08,-0.348
2012/03/09,-0.332
2012/03/10,-0.317
2012/03/11,-0.304
2012/03/12,-0.292
2012/03/13,-0.281
2012/03/14,-0.272
2012/03/15,-0.264
2012/03/16,-0.258
2012/03/17,-0.252
2012/03/18,-0.247
2012/03/19,-0.244
2012/03/20,-0.241
2012/03/21,-0.239
2012/03/22,-0.238
2012/03/23,-0.238
2012/03/24,-0.239
2012/03/25,-0.24
2012/03/26,-0.243
2012/03/27,-0.245
2012/03/28,-0.249
2012/03/29,-0.252
2012/03/30,-0.257
2012/03/31,-0.262
2012/04/01,-0.267
2012/04/02,-0.273
2012/04/03,-0.279
2012/04/04,-0.285
2012/04/05,-0.292
2012/04/06,-0.299
2012/04/07,-0.307
2012/04/08,-0.314
2012/04/09,-0.322
2012/04/10,-0.331
2012/04/11,-0.339
2012/04/12,-0.347
2012/04/13,-0.356
2012/04/14,-0.365
2012/04/15,-0.374
2012/04/16,-0.383
2012/04/17,-0.392
2012/04/18,-0.402
2012/04/19,-0.411
2012/04/20,-0.421
2012/04/21,-0.43
2012/04/22,-0.44
2012/04/23,-0.45
2012/04/24,-0.459
2012/04/25,-0.469
2012/04/26,-0.425
2012/04/27,-0.385
2012/04/28,-0.347
2012/04/29,-0.311
2012/04/30,-0.226
2012/05/01,-0.094
2012/05/02,0.082
2012/05/03,0.3
2012/05/04,0.555
2012/05/05,0.842
2012/05/06,1.154
2012/05/07,1.486
2012/05/08,1.83
2012/05/09,2.18
2012/05/10,2.529
2012/05/11,2.869
2012/05/12,3.196
2012/05/13,3.505
2012/05/14,3.792
2012/05/15,4.055
2012/05/16,4.292
2012/05/17,4.502
2012/05/18,4.685
2012/05/19,4.84
2012/05/20,4.969
2012/05/21,5.073
2012/05/22,5.153
2012/05/23,5.211
2012/05/24,5.249
2012/05/25,5.269
2012/05/26,5.273
2012/05/27,5.263
2012/05/28,5.24
2012/05/29,5.206
2012/05/30,5.164
2012/05/31,5.113
2012/06/01,5.056
2012/06/02,4.994
2012/06/03,4.928
2012/06/04,4.857
2012/06/05,4.785
2012/06/06,4.71
2012/06/07,4.635
2012/06/08,4.559
2012/06/09,4.483
2012/06/10,4.406
2012/06/11,4.33
2012/06/12,4.254
2012/06/13,4.178
2012/06/14,4.104
2012/06/15,4.032
2012/06/16,3.962
2012/06/17,3.894
2012/06/18,3.826
2012/06/19,3.76
2012/06/20,3.696
2012/06/21,3.634
2012/06/22,3.573
2012/06/23,3.513
2012/06/24,3.455
2012/06/25,3.397
2012/06/26,3.34
2012/06/27,3.284
2012/06/28,3.229
2012/06/29,3.175
2012/06/30,3.123
2012/07/01,3.071
2012/07/02,3.02
2012/07/03,2.971
2012/07/04,2.922
2012/07/05,2.874
2012/07/06,2.826
2012/07/07,2.78
2012/07/08,2.735
2012/07/09,2.69
2012/07/10,2.647
2012/07/11,2.605
2012/07/12,2.564
2012/07/13,2.525
2012/07/14,2.486
2012/07/15,2.449
2012/07/16,2.413
2012/07/17,2.379
2012/07/18,2.346
2012/07/19,2.314
2012/07/20,2.284
2012/07/21,2.255
2012/07/22,2.226
2012/07/23,2.199
2012/07/24,2.171
2012/07/25,2.145
2012/07/26,2.119
2012/07/27,2.093
2012/07/28,2.069
2012/07/29,2.044
2012/07/30,2.021
2012/07/31,1.997
2012/08/01,1.975
2012/08/02,1.953
2012/08/03,1.932
2012/08/04,1.913
2012/08/05,1.894
2012/08/06,1.876
2012/08/07,1.859
2012/08/08,1.842
2012/08/09,1.826
2012/08/10,1.811
2012/08/11,1.796
2012/08/12,1.782
2012/08/13,1.768
2012/08/14,1.754
2012/08/15,1.742
2012/08/16,1.73
2012/08/17,1.719
2012/08/18,1.707
2012/08/19,1.695
2012/08/20,1.682
2012/08/21,1.668
2012/08/22,1.654
2012/08/23,1.639
2012/08/24,1.625
2012/08/25,1.609
2012/08/26,1.594
2012/08/27,1.579
2012/08/28,1.564
2012/08/29,1.549
2012/08/30,1.533
2012/08/31,1.518
2012/09/01,1.502
2012/09/02,1.486
2012/09/03,1.47
2012/09/04,1.455
2012/09/05,1.439
2012/09/06,1.423
2012/09/07,1.407
2012/09/08,1.392
2012/09/09,1.376
2012/09/10,1.361
2012/09/11,1.346
2012/09/12,1.331
2012/09/13,1.317
2012/09/14,1.302
2012/09/15,1.288
2012/09/16,1.274
2012/09/17,1.26
2012/09/18,1.247
2012/09/19,1.234
2012/09/20,1.221
2012/09/21,1.209
2012/09/22,1.196
2012/09/23,1.184
2012/09/24,1.172
2012/09/25,1.16
2012/09/26,1.149
2012/09/27,1.137
2012/09/28,1.126
2012/09/29,1.115
2012/09/30,1.104
2012/10/01,1.093
2012/10/02,1.082
2012/10/03,1.072
2012/10/04,1.061
2012/10/05,1.051
2012/10/06,1.041
2012/10/07,1.031
2012/10/08,1.021
2012/10/09,1.011
2012/10/10,1.001
2012/10/11,0.99
2012/10/12,0.98
2012/10/13,0.97
2012/10/14,0.96
2012/10/15,0.95
2012/10/16,0.94
2012/10/17,0.929
2012/10/18,0.919
2012/10/19,0.909
2012/10/20,0.899
2012/10/21,0.889
2012/10/22,0.879
2012/10/23,0.868
2012/10/24,0.858
2012/10/25,0.848
2012/10/26,0.838
2012/10/27,0.828
2012/10/28,0.817
2012/10/29,0.806
2012/10/30,0.796
2012/10/31,0.785
2012/11/01,0.774
2012/11/02,0.765
2012/11/03,0.756
2012/11/04,0.747
2012/11/05,0.738
2012/11/06,0.728
2012/11/07,0.719
2012/11/08,0.709
2012/11/09,0.7
2012/11/10,0.69
2012/11/11,0.681
2012/11/12,0.671
2012/11/13,0.662
2012/11/14,0.653
2012/11/15,0.643
2012/11/16,0.634
2012/11/17,0.625
2012/11/18,0.616
2012/11/19,0.608
2012/11/20,0.599
2012/11/21,0.591
2012/11/22,0.582
2012/11/23,0.574
2012/11/24,0.567
2012/11/25,0.559
2012/11/26,0.552
2012/11/27,0.544
2012/11/28,0.537
2012/11/29,0.53
2012/11/30,0.524
2012/12/01,0.517
2012/12/02,0.51
2012/12/03,0.504
2012/12/04,0.498
2012/12/05,0.492
2012/12/06,0.487
2012/12/07,0.481
2012/12/08,0.476
2012/12/09,0.471
2012/12/10,0.468
2012/12/11,0.465
2012/12/12,0.462
2012/12/13,0.459
2012/12/14,0.456
2012/12/15,0.453
2012/12/16,0.45
2012/12/17,0.447
2012/12/18,0.444
2012/12/19,0.441
2012/12/20,0.438
2012/12/21,0.435
2012/12/22,0.432
2012/12/23,0.429
2012/12/24,0.426
2012/12/25,0.423
2012/12/26,0.42
2012/12/27,0.417
2012/12/28,0.414
2012/12/29,0.411
2012/12/30,0.408
2012/12/31,0.405
2013/01/01,0.402
2013/01/02,0.399
2013/01/03,0.396
2013/01/04,0.393
2013/01/05,0.389
2013/01/06,0.386
2013/01/07,0.383
2013/01/08,0.38
2013/01/09,0.377
2013/01/10,0.374
2013/01/11,0.371
2013/01/12,0.368
2013/01/13,0.365
2013/01/14,0.362
2013/01/15,0.359
2013/01/16,0.356
2013/01/17,0.354
2013/01/18,0.351
2013/01/19,0.349
2013/01/20,0.346
2013/01/21,0.344
2013/01/22,0.343
2013/01/23,0.341
2013/01/24,0.34
2013/01/25,0.339
2013/01/26,0.338
2013/01/27,0.338
2013/01/28,0.337
2013/01/29,0.337
2013/01/30,0.337
2013/01/31,0.338
2013/02/01,0.339
2013/02/02,0.34
2013/02/03,0.342
2013/02/04,0.344
2013/02/05,0.346
2013/02/06,0.348
2013/02/07,0.351
2013/02/08,0.354
2013/02/09,0.357
2013/02/10,0.361
2013/02/11,0.365
2013/02/12,0.369
2013/02/13,0.374
2013/02/14,0.379
2013/02/15,0.385
2013/02/16,0.391
2013/02/17,0.397
2013/02/18,0.404
2013/02/19,0.411
2013/02/20,0.418
2013/02/21,0.426
2013/02/22,0.434
2013/02/23,0.443
2013/02/24,0.451
2013/02/25,0.46
2013/02/26,0.469
2013/02/27,0.478
2013/02/28,0.487
2013/03/01,0.497
2013/03/02,0.507
2013/03/03,0.517
2013/03/04,0.53
2013/03/05,0.544
2013/03/06,0.558
2013/03/07,0.572
2013/03/08,0.586
2013/03/09,0.601
2013/03/10,0.62
2013/03/11,0.644
2013/03/12,0.666
2013/03/13,0.688
2013/03/14,0.71
2013/03/15,0.731
2013/03/16,0.752
2013/03/17,0.772
2013/03/18,0.791
2013/03/19,0.811
2013/03/20,0.83
2013/03/21,0.851
2013/03/22,0.871
2013/03/23,0.892
2013/03/24,0.914
2013/03/25,0.936
2013/03/26,0.958
2013/03/27,0.981
2013/03/28,1.005
2013/03/29,1.03
2013/03/30,1.056
2013/03/31,1.083
2013/04/01,1.11
2013/04/02,1.139
2013/04/03,1.17
2013/04/04,1.203
2013/04/05,1.237
2013/04/06,1.274
2013/04/07,1.312
2013/04/08,1.352
2013/04/09,1.397
2013/04/10,1.445
2013/04/11,1.49
2013/04/12,1.531
2013/04/13,1.568
2013/04/14,1.602
2013/04/15,1.633
2013/04/16,1.659
2013/04/17,1.681
2013/04/18,1.7
2013/04/19,1.717
2013/04/20,1.733
2013/04/21,1.747
2013/04/22,1.76
2013/04/23,1.772
2013/04/24,1.783
2013/04/25,1.794
2013/04/26,1.804
2013/04/27,1.813
2013/04/28,1.82
2013/04/29,1.826
2013/04/30,1.832
2013/05/01,1.836
2013/05/02,1.838
2013/05/03,1.838
2013/05/04,1.837
2013/05/05,1.834
2013/05/06,1.829
2013/05/07,1.823
2013/05/08,1.816
2013/05/09,1.808
2013/05/10,1.798
2013/05/11,1.788
2013/05/12,1.781
2013/05/13,1.773
2013/05/14,1.764
2013/05/15,1.753
2013/05/16,1.741
2013/05/17,1.728
2013/05/18,1.715
2013/05/19,1.701
2013/05/20,1.686
2013/05/21,1.671
2013/05/22,1.656
2013/05/23,1.641
2013/05/24,1.625
2013/05/25,1.609
2013/05/26,1.594
2013/05/27,1.579
2013/05/28,1.563
2013/05/29,1.548
2013/05/30,1.532
2013/05/31,1.517
2013/06/01,1.502
2013/06/02,1.486
2013/06/03,1.471
2013/06/04,1.455
2013/06/05,1.439
2013/06/06,1.424
2013/06/07,1.408
2013/06/08,1.391
2013/06/09,1.375
2013/06/10,1.358
2013/06/11,1.341
2013/06/12,1.323
2013/06/13,1.306
2013/06/14,1.288
2013/06/15,1.271
2013/06/16,1.253
2013/06/17,1.235
2013/06/18,1.217
2013/06/19,1.199
2013/06/20,1.181
2013/06/21,1.163
2013/06/22,1.146
2013/06/23,1.128
2013/06/24,1.111
2013/06/25,1.093
2013/06/26,1.075
2013/06/27,1.058
2013/06/28,1.041
2013/06/29,1.023
2013/06/30,1.006
2013/07/01,0.988
2013/07/02,0.97
2013/07/03,0.953
2013/07/04,0.935
2013/07/05,0.917
2013/07/06,0.899
2013/07/07,0.881
2013/07/08,0.863
2013/07/09,0.844
2013/07/10,0.826
2013/07/11,0.809
2013/07/12,0.791
2013/07/13,0.774
2013/07/14,0.757
2013/07/15,0.74
2013/07/16,0.724
2013/07/17,0.708
2013/07/18,0.693
2013/07/19,0.677
2013/07/20,0.662
2013/07/21,0.647
2013/07/22,0.633
2013/07/23,0.618
2013/07/24,0.604
2013/07/25,0.59
2013/07/26,0.577
2013/07/27,0.564
2013/07/28,0.551
2013/07/29,0.538
2013/07/30,0.526
2013/07/31,0.514
2013/08/01,0.503
2013/08/02,0.491
2013/08/03,0.481
2013/08/04,0.47
2013/08/05,0.46
2013/08/06,0.45
2013/08/07,0.44
2013/08/08,0.431
2013/08/09,0.422
2013/08/10,0.413
2013/08/11,0.404
2013/08/12,0.395
2013/08/13,0.387
2013/08/14,0.379
2013/08/15,0.371
2013/08/16,0.363
2013/08/17,0.356
2013/08/18,0.349
2013/08/19,0.342
2013/08/20,0.335
2013/08/21,0.329
2013/08/22,0.323
2013/08/23,0.317
2013/08/24,0.311
2013/08/25,0.306
2013/08/26,0.301
2013/08/27,0.296
2013/08/28,0.291
2013/08/29,0.287
2013/08/30,0.283
2013/08/31,0.28
2013/09/01,0.276
2013/09/02,0.274
2013/09/03,0.271
2013/09/04,0.269
2013/09/05,0.267
2013/09/06,0.265
2013/09/07,0.263
2013/09/08,0.261
2013/09/09,0.259
2013/09/10,0.258
2013/09/11,0.257
2013/09/12,0.256
2013/09/13,0.255
2013/09/14,0.254
2013/09/15,0.253
2013/09/16,0.253
2013/09/17,0.252
2013/09/18,0.252
2013/09/19,0.252
2013/09/20,0.251
2013/09/21,0.251
2013/09/22,0.251
2013/09/23,0.251
2013/09/24,0.251
2013/09/25,0.251
2013/09/26,0.251
2013/09/27,0.251
2013/09/28,0.251
2013/09/29,0.251
2013/09/30,0.251
2013/10/01,0.251
2013/10/02,0.251
2013/10/03,0.251
2013/10/04,0.251
2013/10/05,0.25
2013/10/06,0.25
2013/10/07,0.25
2013/10/08,0.249
2013/10/09,0.249
2013/10/10,0.249
2013/10/11,0.248
2013/10/12,0.248
2013/10/13,0.248
2013/10/14,0.248
2013/10/15,0.248
2013/10/16,0.248
2013/10/17,0.248
2013/10/18,0.247
2013/10/19,0.247
2013/10/20,0.248
2013/10/21,0.249
2013/10/22,0.25
2013/10/23,0.252
2013/10/24,0.253
2013/10/25,0.252
2013/10/26,0.251
2013/10/27,0.248
2013/10/28,0.245
2013/10/29,0.241
2013/10/30,0.237
2013/10/31,0.232
2013/11/01,0.226
2013/11/02,0.22
2013/11/03,0.213
2013/11/04,0.206
2013/11/05,0.198
2013/11/06,0.191
2013/11/07,0.183
2013/11/08,0.174
2013/11/09,0.166
2013/11/10,0.158
2013/11/11,0.149
2013/11/12,0.141
2013/11/13,0.133
2013/11/14,0.125
2013/11/15,0.117
2013/11/16,0.109
2013/11/17,0.102
2013/11/18,0.095
2013/11/19,0.089
2013/11/20,0.082
2013/11/21,0.077
2013/11/22,0.072
2013/11/23,0.068
2013/11/24,0.064
2013/11/25,0.062
2013/11/26,0.059
2013/11/27,0.058
2013/11/28,0.058
2013/11/29,0.059
2013/11/30,0.06
2013/12/01,0.063
2013/12/02,0.066
2013/12/03,0.07
2013/12/04,0.074
2013/12/05,0.08
2013/12/06,0.085
2013/12/07,0.091
2013/12/08,0.097
2013/12/09,0.103
2013/12/10,0.109
2013/12/11,0.115
2013/12/12,0.122
2013/12/13,0.128
2013/12/14,0.135
2013/12/15,0.142
2013/12/16,0.149
2013/12/17,0.155
2013/12/18,0.161
2013/12/19,0.166
2013/12/20,0.171
2013/12/21,0.176
2013/12/22,0.181
2013/12/23,0.185
2013/12/24,0.188
2013/12/25,0.192
2013/12/26,0.196
2013/12/27,0.199
2013/12/28,0.203
2013/12/29,0.206
2013/12/30,0.209
2013/12/31,0.213
2014/01/01,0.216
2014/01/02,0.219
2014/01/03,0.222
2014/01/04,0.225
2014/01/05,0.229
2014/01/06,0.232
2014/01/07,0.236
2014/01/08,0.24
2014/01/09,0.244
2014/01/10,0.247
2014/01/11,0.251
2014/01/12,0.255
2014/01/13,0.259
2014/01/14,0.262
2014/01/15,0.266
2014/01/16,0.27
2014/01/17,0.273
2014/01/18,0.277
2014/01/19,0.28
2014/01/20,0.283
2014/01/21,0.286
2014/01/22,0.289
2014/01/23,0.292
2014/01/24,0.295
2014/01/25,0.297
2014/01/26,0.3
2014/01/27,0.302
2014/01/28,0.305
2014/01/29,0.307
2014/01/30,0.309
2014/01/31,0.31
2014/02/01,0.312
2014/02/02,0.313
2014/02/03,0.315
2014/02/04,0.316
2014/02/05,0.317
2014/02/06,0.318
