Date,median_transaction_fee14rocUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,0
2011/04/15,0
2011/04/16,0
2011/04/17,0
2011/04/18,0
2011/04/19,0
2011/04/20,0
2011/04/21,0
2011/04/22,0
2011/04/23,0
2011/04/24,0
2011/04/25,0
2011/04/26,0
2011/04/27,0
2011/04/28,-100
2011/04/29,0
2011/04/30,0
2011/05/01,0
2011/05/02,0
2011/05/03,0
2011/05/04,0
2011/05/05,0
2011/05/06,0
2011/05/07,0
2011/05/08,0
2011/05/09,0
2011/05/10,0
2011/05/11,0
2011/05/12,0
2011/05/13,0
2011/05/14,0
2011/05/15,0
2011/05/16,0
2011/05/17,0
2011/05/18,0
2011/05/19,0
2011/05/20,0
2011/05/21,0
2011/05/22,0
2011/05/23,0
2011/05/24,0
2011/05/25,0
2011/05/26,0
2011/05/27,0
2011/05/28,0
2011/05/29,0
2011/05/30,0
2011/05/31,0
2011/06/01,0
2011/06/02,0
2011/06/03,0
2011/06/04,0
2011/06/05,0
2011/06/06,0
2011/06/07,0
2011/06/08,0
2011/06/09,0
2011/06/10,0
2011/06/11,0
2011/06/12,0
2011/06/13,0
2011/06/14,0
2011/06/15,0
2011/06/16,0
2011/06/17,0
2011/06/18,0
2011/06/19,0
2011/06/20,0
2011/06/21,0
2011/06/22,0
2011/06/23,0
2011/06/24,0
2011/06/25,0
2011/06/26,0
2011/06/27,0
2011/06/28,0
2011/06/29,0
2011/06/30,0
2011/07/01,0
2011/07/02,0
2011/07/03,0
2011/07/04,0
2011/07/05,0
2011/07/06,0
2011/07/07,0
2011/07/08,0
2011/07/09,0
2011/07/10,0
2011/07/11,0
2011/07/12,0
2011/07/13,0
2011/07/14,0
2011/07/15,-100
2011/07/16,0
2011/07/17,0
2011/07/18,0
2011/07/19,0
2011/07/20,0
2011/07/21,0
2011/07/22,0
2011/07/23,0
2011/07/24,0
2011/07/25,0
2011/07/26,0
2011/07/27,0
2011/07/28,0
2011/07/29,0
2011/07/30,0
2011/07/31,0
2011/08/01,0
2011/08/02,0
2011/08/03,0
2011/08/04,0
2011/08/05,-100
2011/08/06,0
2011/08/07,0
2011/08/08,0
2011/08/09,0
2011/08/10,0
2011/08/11,0
2011/08/12,0
2011/08/13,0
2011/08/14,0
2011/08/15,0
2011/08/16,0
2011/08/17,0
2011/08/18,0
2011/08/19,0
2011/08/20,0
2011/08/21,0
2011/08/22,0
2011/08/23,0
2011/08/24,0
2011/08/25,0
2011/08/26,0
2011/08/27,0
2011/08/28,0
2011/08/29,-100
2011/08/30,-100
2011/08/31,0
2011/09/01,0
2011/09/02,0
2011/09/03,0
2011/09/04,0
2011/09/05,0
2011/09/06,0
2011/09/07,0
2011/09/08,0
2011/09/09,0
2011/09/10,0
2011/09/11,0
2011/09/12,0
2011/09/13,0
2011/09/14,0
2011/09/15,0
2011/09/16,0
2011/09/17,0
2011/09/18,0
2011/09/19,0
2011/09/20,0
2011/09/21,0
2011/09/22,0
2011/09/23,0
2011/09/24,0
2011/09/25,0
2011/09/26,0
2011/09/27,0
2011/09/28,0
2011/09/29,0
2011/09/30,0
2011/10/01,0
2011/10/02,0
2011/10/03,0
2011/10/04,0
2011/10/05,0
2011/10/06,0
2011/10/07,0
2011/10/08,0
2011/10/09,0
2011/10/10,0
2011/10/11,0
2011/10/12,0
2011/10/13,0
2011/10/14,0
2011/10/15,0
2011/10/16,0
2011/10/17,0
2011/10/18,0
2011/10/19,0
2011/10/20,0
2011/10/21,0
2011/10/22,0
2011/10/23,0
2011/10/24,0
2011/10/25,0
2011/10/26,0
2011/10/27,0
2011/10/28,0
2011/10/29,0
2011/10/30,0
2011/10/31,0
2011/11/01,0
2011/11/02,0
2011/11/03,0
2011/11/04,0
2011/11/05,0
2011/11/06,0
2011/11/07,0
2011/11/08,0
2011/11/09,0
2011/11/10,0
2011/11/11,0
2011/11/12,0
2011/11/13,0
2011/11/14,0
2011/11/15,0
2011/11/16,0
2011/11/17,0
2011/11/18,0
2011/11/19,0
2011/11/20,0
2011/11/21,0
2011/11/22,0
2011/11/23,0
2011/11/24,0
2011/11/25,0
2011/11/26,0
2011/11/27,0
2011/11/28,0
2011/11/29,0
2011/11/30,0
2011/12/01,0
2011/12/02,0
2011/12/03,0
2011/12/04,0
2011/12/05,0
2011/12/06,0
2011/12/07,0
2011/12/08,0
2011/12/09,0
2011/12/10,0
2011/12/11,0
2011/12/12,0
2011/12/13,0
2011/12/14,0
2011/12/15,0
2011/12/16,0
2011/12/17,0
2011/12/18,0
2011/12/19,0
2011/12/20,0
2011/12/21,0
2011/12/22,0
2011/12/23,0
2011/12/24,0
2011/12/25,0
2011/12/26,0
2011/12/27,0
2011/12/28,0
2011/12/29,0
2011/12/30,0
2011/12/31,0
2012/01/01,0
2012/01/02,0
2012/01/03,0
2012/01/04,0
2012/01/05,0
2012/01/06,0
2012/01/07,0
2012/01/08,0
2012/01/09,0
2012/01/10,0
2012/01/11,0
2012/01/12,0
2012/01/13,0
2012/01/14,0
2012/01/15,0
2012/01/16,0
2012/01/17,0
2012/01/18,0
2012/01/19,0
2012/01/20,0
2012/01/21,0
2012/01/22,0
2012/01/23,0
2012/01/24,0
2012/01/25,0
2012/01/26,0
2012/01/27,0
2012/01/28,0
2012/01/29,0
2012/01/30,0
2012/01/31,0
2012/02/01,0
2012/02/02,0
2012/02/03,0
2012/02/04,0
2012/02/05,0
2012/02/06,0
2012/02/07,0
2012/02/08,0
2012/02/09,0
2012/02/10,0
2012/02/11,0
2012/02/12,0
2012/02/13,0
2012/02/14,0
2012/02/15,0
2012/02/16,0
2012/02/17,0
2012/02/18,0
2012/02/19,0
2012/02/20,0
2012/02/21,0
2012/02/22,0
2012/02/23,0
2012/02/24,0
2012/02/25,0
2012/02/26,0
2012/02/27,0
2012/02/28,-100
2012/02/29,-100
2012/03/01,-100
2012/03/02,0
2012/03/03,0
2012/03/04,0
2012/03/05,0
2012/03/06,0
2012/03/07,0
2012/03/08,0
2012/03/09,0
2012/03/10,0
2012/03/11,0
2012/03/12,0
2012/03/13,0
2012/03/14,0
2012/03/15,0
2012/03/16,0
2012/03/17,0
2012/03/18,0
2012/03/19,0
2012/03/20,0
2012/03/21,0
2012/03/22,0
2012/03/23,0
2012/03/24,0
2012/03/25,0
2012/03/26,0
2012/03/27,0
2012/03/28,0
2012/03/29,0
2012/03/30,0
2012/03/31,0
2012/04/01,0
2012/04/02,0
2012/04/03,0
2012/04/04,0
2012/04/05,0
2012/04/06,0
2012/04/07,0
2012/04/08,0
2012/04/09,0
2012/04/10,0
2012/04/11,0
2012/04/12,0
2012/04/13,0
2012/04/14,0
2012/04/15,0
2012/04/16,0
2012/04/17,0
2012/04/18,0
2012/04/19,0
2012/04/20,0
2012/04/21,0
2012/04/22,0
2012/04/23,0
2012/04/24,0
2012/04/25,0
2012/04/26,0
2012/04/27,0
2012/04/28,0
2012/04/29,0
2012/04/30,0
2012/05/01,0
2012/05/02,0
2012/05/03,0
2012/05/04,0
2012/05/05,0
2012/05/06,0
2012/05/07,0
2012/05/08,0
2012/05/09,0
2012/05/10,-3.126
2012/05/11,0
2012/05/12,0
2012/05/13,0
2012/05/14,0.952
2012/05/15,1.091
2012/05/16,0.529
2012/05/17,-0.19
2012/05/18,0.408
2012/05/19,0.787
2012/05/20,0.799
2012/05/21,0.888
2012/05/22,0.603
2012/05/23,1.433
2012/05/24,3.521
2012/05/25,4.64
2012/05/26,3.26
2012/05/27,3.667
2012/05/28,3.103
2012/05/29,2.309
2012/05/30,1.561
2012/05/31,1.242
2012/06/01,2.515
2012/06/02,2.932
2012/06/03,2.399
2012/06/04,2.806
2012/06/05,4.976
2012/06/06,6.463
2012/06/07,7.802
2012/06/08,9.344
2012/06/09,9.532
2012/06/10,7.677
2012/06/11,7.571
2012/06/12,9.767
2012/06/13,13.359
2012/06/14,15.199
2012/06/15,18.896
2012/06/16,22.579
2012/06/17,20.658
2012/06/18,19.302
2012/06/19,19.642
2012/06/20,20.814
2012/06/21,20.717
2012/06/22,17.858
2012/06/23,15.934
2012/06/24,15.871
2012/06/25,14.596
2012/06/26,12.874
2012/06/27,12.408
2012/06/28,11.528
2012/06/29,6.438
2012/06/30,3.411
2012/07/01,5.601
2012/07/02,6.795
2012/07/03,3.132
2012/07/04,-1.585
2012/07/05,-1.274
2012/07/06,0.682
2012/07/07,3.743
2012/07/08,6.124
2012/07/09,9.152
2012/07/10,11.547
2012/07/11,9.493
2012/07/12,12.689
2012/07/13,15.817
2012/07/14,13.51
2012/07/15,13.846
2012/07/16,21.123
2012/07/17,30.962
2012/07/18,38.192
2012/07/19,36.417
2012/07/20,30.574
2012/07/21,29.287
2012/07/22,27.335
2012/07/23,22.187
2012/07/24,19.859
2012/07/25,20.901
2012/07/26,18.518
2012/07/27,15.941
2012/07/28,17.474
2012/07/29,16.06
2012/07/30,10.049
2012/07/31,6.525
2012/08/01,5.531
2012/08/02,11.706
2012/08/03,24.179
2012/08/04,26.194
2012/08/05,26.557
2012/08/06,28.72
2012/08/07,29.124
2012/08/08,27.704
2012/08/09,25.197
2012/08/10,26.888
2012/08/11,29.351
2012/08/12,31.456
2012/08/13,32.867
2012/08/14,31.465
2012/08/15,34.601
2012/08/16,33.187
2012/08/17,15.879
2012/08/18,6.627
2012/08/19,-10.408
2012/08/20,-16.686
2012/08/21,-9.246
2012/08/22,-10.984
2012/08/23,-10.559
2012/08/24,-8.351
2012/08/25,-8.193
2012/08/26,-8.317
2012/08/27,-8.966
2012/08/28,-9.607
2012/08/29,-14.124
2012/08/30,-19.386
2012/08/31,-16.331
2012/09/01,-14.107
2012/09/02,3.191
2012/09/03,14.586
2012/09/04,4.704
2012/09/05,8.43
2012/09/06,11.912
2012/09/07,7.231
2012/09/08,4.786
2012/09/09,4.055
2012/09/10,3.018
2012/09/11,2.657
2012/09/12,3.885
2012/09/13,4.932
2012/09/14,10.517
2012/09/15,16.826
2012/09/16,16.907
2012/09/17,14.561
2012/09/18,15.624
2012/09/19,15.989
2012/09/20,12.132
2012/09/21,11.582
2012/09/22,10.735
2012/09/23,10.698
2012/09/24,9.288
2012/09/25,8.074
2012/09/26,7.8
2012/09/27,9.066
2012/09/28,6.578
2012/09/29,5.587
2012/09/30,4.839
2012/10/01,4.167
2012/10/02,4.497
2012/10/03,3.735
2012/10/04,3.463
2012/10/05,2.957
2012/10/06,3.198
2012/10/07,-0.516
2012/10/08,-2.367
2012/10/09,-2.732
2012/10/10,-1.843
2012/10/11,-2.103
2012/10/12,-2.202
2012/10/13,-3.837
2012/10/14,-4.697
2012/10/15,-5.397
2012/10/16,-6.26
2012/10/17,-8.144
2012/10/18,-7.709
2012/10/19,-7.157
2012/10/20,-7.175
2012/10/21,-3.843
2012/10/22,-1.419
2012/10/23,-1.011
2012/10/24,-2.977
2012/10/25,-6.823
2012/10/26,-12.827
2012/10/27,-14.372
2012/10/28,-11.185
2012/10/29,-9.03
2012/10/30,-9.331
2012/10/31,-6.569
2012/11/01,-8.422
2012/11/02,77.73
2012/11/03,-10.088
2012/11/04,-8.219
2012/11/05,-7.682
2012/11/06,-7.55
2012/11/07,-6.356
2012/11/08,-2.965
2012/11/09,3.428
2012/11/10,6.232
2012/11/11,3.809
2012/11/12,2.573
2012/11/13,2.243
2012/11/14,-0.598
2012/11/15,2.003
2012/11/16,-45.456
2012/11/17,11.493
2012/11/18,9.278
2012/11/19,8.894
2012/11/20,8.311
2012/11/21,7.567
2012/11/22,10.656
2012/11/23,13.657
2012/11/24,14.246
2012/11/25,14.408
2012/11/26,13.18
2012/11/27,11.322
2012/11/28,11.835
2012/11/29,11.776
2012/11/30,9.381
2012/12/01,6.752
2012/12/02,6.962
2012/12/03,7.315
2012/12/04,11.246
2012/12/05,14.103
2012/12/06,10.042
2012/12/07,8.433
2012/12/08,8.561
2012/12/09,7.69
2012/12/10,116.935
2012/12/11,10.683
2012/12/12,11.493
2012/12/13,10.491
2012/12/14,8.773
2012/12/15,7.813
2012/12/16,6.852
2012/12/17,5.437
2012/12/18,1.876
2012/12/19,0.441
2012/12/20,2.09
2012/12/21,1.049
2012/12/22,-0.18
2012/12/23,-0.089
2012/12/24,-50.129
2012/12/25,-1.062
2012/12/26,-2.013
2012/12/27,-1.876
2012/12/28,-1.63
2012/12/29,-0.702
2012/12/30,0.268
2012/12/31,1.322
2013/01/01,0.999
2013/01/02,-1.844
2013/01/03,-2.692
2013/01/04,-2.374
2013/01/05,-1.959
2013/01/06,-2.017
2013/01/07,-1.605
2013/01/08,0.158
2013/01/09,1.44
2013/01/10,2.295
2013/01/11,4.147
2013/01/12,3.945
2013/01/13,3.652
2013/01/14,3.947
2013/01/15,4.173
2013/01/16,7.556
2013/01/17,12.439
2013/01/18,15.762
2013/01/19,16.14
2013/01/20,16.861
2013/01/21,20.222
2013/01/22,24.138
2013/01/23,25.147
2013/01/24,23.173
2013/01/25,20.279
2013/01/26,22.785
2013/01/27,24.153
2013/01/28,26.689
2013/01/29,32.739
2013/01/30,33.637
2013/01/31,32.732
2013/02/01,32.127
2013/02/02,30.895
2013/02/03,30.552
2013/02/04,27.128
2013/02/05,20.86
2013/02/06,20.279
2013/02/07,25.272
2013/02/08,30.724
2013/02/09,32.794
2013/02/10,34.581
2013/02/11,33.828
2013/02/12,30.031
2013/02/13,27.811
2013/02/14,27.619
2013/02/15,30.396
2013/02/16,32.552
2013/02/17,32.593
2013/02/18,31.863
2013/02/19,37.686
2013/02/20,41.349
2013/02/21,37.991
2013/02/22,33.02
2013/02/23,27.26
2013/02/24,23.688
2013/02/25,21.491
2013/02/26,20.884
2013/02/27,23.079
2013/02/28,24.644
2013/03/01,26.068
2013/03/02,24.769
2013/03/03,22.278
2013/03/04,151.484
2013/03/05,32.257
2013/03/06,34.725
2013/03/07,36.581
2013/03/08,41.138
2013/03/09,48.781
2013/03/10,208.769
2013/03/11,213.339
2013/03/12,51.361
2013/03/13,43.344
2013/03/14,38.059
2013/03/15,44.288
2013/03/16,33.337
2013/03/17,35.346
2013/03/18,-30.652
2013/03/19,40.285
2013/03/20,48.12
2013/03/21,60.015
2013/03/22,59.214
2013/03/23,47.394
2013/03/24,-27.091
2013/03/25,-23.377
2013/03/26,62.563
2013/03/27,85.194
2013/03/28,98.027
2013/03/29,80.564
2013/03/30,98.046
2013/03/31,102.705
2013/04/01,104.747
2013/04/02,109.704
2013/04/03,107.789
2013/04/04,93.098
2013/04/05,95.718
2013/04/06,110.817
2013/04/07,119.363
2013/04/08,136.547
2013/04/09,172.506
2013/04/10,125.273
2013/04/11,34.108
2013/04/12,6.762
2013/04/13,12.556
2013/04/14,3.144
2013/04/15,-8.032
2013/04/16,-30.354
2013/04/17,-35.223
2013/04/18,-23.375
2013/04/19,-17.071
2013/04/20,-14.639
2013/04/21,-19.556
2013/04/22,-30.586
2013/04/23,-38.187
2013/04/24,-24.482
2013/04/25,21.513
2013/04/26,43.809
2013/04/27,28.324
2013/04/28,35.053
2013/04/29,49.884
2013/04/30,79.184
2013/05/01,60.37
2013/05/02,17.29
2013/05/03,-3.754
2013/05/04,-8.246
2013/05/05,-0.727
2013/05/06,-0.467
2013/05/07,-8.615
2013/05/08,-18.698
2013/05/09,-22.413
2013/05/10,-16.853
2013/05/11,-10.936
2013/05/12,80.156
2013/05/13,-14.031
2013/05/14,-19.209
2013/05/15,-16.113
2013/05/16,-3.646
2013/05/17,7.593
2013/05/18,7.402
2013/05/19,-0.492
2013/05/20,0.173
2013/05/21,4.444
2013/05/22,6.47
2013/05/23,9.478
2013/05/24,12.724
2013/05/25,13.53
2013/05/26,-42.387
2013/05/27,14.357
2013/05/28,15.732
2013/05/29,20.899
2013/05/30,18.92
2013/05/31,14.419
2013/06/01,14.742
2013/06/02,9.946
2013/06/03,6.302
2013/06/04,3.821
2013/06/05,2.922
2013/06/06,0.583
2013/06/07,-7.697
2013/06/08,-13.419
2013/06/09,-17.72
2013/06/10,-18.928
2013/06/11,-15.248
2013/06/12,-14.538
2013/06/13,-15.953
2013/06/14,-18.642
2013/06/15,-22.555
2013/06/16,-19.157
2013/06/17,-16.195
2013/06/18,-13.387
2013/06/19,-12.483
2013/06/20,-11.36
2013/06/21,-7.775
2013/06/22,-6.252
2013/06/23,-4.018
2013/06/24,-5.364
2013/06/25,-8.735
2013/06/26,-9.302
2013/06/27,-9.674
2013/06/28,-10.319
2013/06/29,-10.94
2013/06/30,-10.489
2013/07/01,-15.11
2013/07/02,-19.736
2013/07/03,-22.531
2013/07/04,-25.858
2013/07/05,-31.163
2013/07/06,-36.337
2013/07/07,-31.401
2013/07/08,-25.314
2013/07/09,-25.454
2013/07/10,-22.46
2013/07/11,-15.632
2013/07/12,-7.852
2013/07/13,-1.33
2013/07/14,-1.862
2013/07/15,4.307
2013/07/16,8.078
2013/07/17,9.029
2013/07/18,10.224
2013/07/19,14.821
2013/07/20,27.057
2013/07/21,20.269
2013/07/22,14.346
2013/07/23,17.583
2013/07/24,13.734
2013/07/25,7.823
2013/07/26,4.934
2013/07/27,0.467
2013/07/28,0.223
2013/07/29,2.179
2013/07/30,3.475
2013/07/31,8.139
2013/08/01,10.86
2013/08/02,13.904
2013/08/03,13.73
2013/08/04,12.71
2013/08/05,13.508
2013/08/06,13.67
2013/08/07,12.688
2013/08/08,9.168
2013/08/09,5.59
2013/08/10,5.508
2013/08/11,5.303
2013/08/12,3.012
2013/08/13,2.028
2013/08/14,0.305
2013/08/15,1.123
2013/08/16,1.097
2013/08/17,1.493
2013/08/18,2.51
2013/08/19,2.656
2013/08/20,4.343
2013/08/21,7.927
2013/08/22,11.842
2013/08/23,12.674
2013/08/24,13.298
2013/08/25,15.716
2013/08/26,15.647
2013/08/27,17.841
2013/08/28,19.719
2013/08/29,19.426
2013/08/30,22.585
2013/08/31,26.107
2013/09/01,28.606
2013/09/02,28.157
2013/09/03,23.503
2013/09/04,14.876
2013/09/05,9.37
2013/09/06,8.421
2013/09/07,8.718
2013/09/08,8.316
2013/09/09,8.417
2013/09/10,7.227
2013/09/11,5.597
2013/09/12,6.81
2013/09/13,4.836
2013/09/14,1.541
2013/09/15,-0.769
2013/09/16,-1.424
2013/09/17,-0.49
2013/09/18,3.552
2013/09/19,4.416
2013/09/20,5.178
2013/09/21,5.29
2013/09/22,4.22
2013/09/23,2.921
2013/09/24,1.125
2013/09/25,0.335
2013/09/26,-0.823
2013/09/27,-1.367
2013/09/28,-0.602
2013/09/29,-0.298
2013/09/30,-0.605
2013/10/01,-0.706
2013/10/02,-9.804
2013/10/03,-11.444
2013/10/04,-3.286
2013/10/05,-1.484
2013/10/06,-1.783
2013/10/07,-0.726
2013/10/08,0.251
2013/10/09,0.616
2013/10/10,0.694
2013/10/11,1.191
2013/10/12,0.769
2013/10/13,2.836
2013/10/14,5.743
2013/10/15,9.212
2013/10/16,20.782
2013/10/17,27.833
2013/10/18,-26.316
2013/10/19,28.979
2013/10/20,31.802
2013/10/21,36.88
2013/10/22,48.268
2013/10/23,55.767
2013/10/24,-67.959
2013/10/25,-70.823
2013/10/26,-72.135
2013/10/27,-71.862
2013/10/28,-71.096
2013/10/29,-71.332
2013/10/30,-71.285
2013/10/31,-43.555
2013/11/01,-54.108
2013/11/02,-74.059
2013/11/03,-74.25
2013/11/04,-74.054
2013/11/05,-74.334
2013/11/06,-74.06
2013/11/07,38.498
2013/11/08,65.02
2013/11/09,93.666
2013/11/10,63.591
2013/11/11,66.99
2013/11/12,74.299
2013/11/13,88.697
2013/11/14,2.435
2013/11/15,108.094
2013/11/16,109.591
2013/11/17,123.761
2013/11/18,157.477
2013/11/19,160.103
2013/11/20,99.235
2013/11/21,118.792
2013/11/22,126.462
2013/11/23,135.053
2013/11/24,140.687
2013/11/25,130.278
2013/11/26,136.653
2013/11/27,141.522
2013/11/28,133.056
2013/11/29,138.411
2013/11/30,151.535
2013/12/01,102.001
2013/12/02,66.739
2013/12/03,63.595
2013/12/04,109.591
2013/12/05,65.296
2013/12/06,35.72
2013/12/07,-8.468
2013/12/08,4.413
2013/12/09,18.426
2013/12/10,15.085
2013/12/11,-0.404
2013/12/12,-8.659
2013/12/13,-11.362
2013/12/14,-18.769
2013/12/15,-8.854
2013/12/16,-15.632
2013/12/17,-31.651
2013/12/18,-46.515
2013/12/19,-37.843
2013/12/20,-27.583
2013/12/21,-14.766
2013/12/22,-13.459
2013/12/23,-24.085
2013/12/24,-26.842
2013/12/25,-16.927
2013/12/26,-14.429
2013/12/27,-13.455
2013/12/28,-13.648
2013/12/29,-12.552
2013/12/30,-1.769
2013/12/31,12.424
2014/01/01,39.065
2014/01/02,26.589
2014/01/03,19.607
2014/01/04,35.879
2014/01/05,38.258
2014/01/06,47.937
2014/01/07,36.391
2014/01/08,15.038
2014/01/09,16.345
2014/01/10,12.372
2014/01/11,21.86
2014/01/12,22.49
2014/01/13,10.082
2014/01/14,11.593
2014/01/15,11.238
2014/01/16,9.533
2014/01/17,3.664
2014/01/18,0.265
2014/01/19,-4.032
2014/01/20,-7.867
2014/01/21,-5.659
2014/01/22,0.485
2014/01/23,-1.405
2014/01/24,-4.498
2014/01/25,-7.786
2014/01/26,-3.66
2014/01/27,2.584
2014/01/28,-5.462
2014/01/29,-3.76
2014/01/30,-4.854
2014/01/31,0.223
2014/02/01,0.199
2014/02/02,-0.784
2014/02/03,-7.801
2014/02/04,-5.254
2014/02/05,-2.598
2014/02/06,-4.483
2014/02/07,-9.931
2014/02/08,-16.009
2014/02/09,-21.475
2014/02/10,-23.208
2014/02/11,-17.136
2014/02/12,-23.192
2014/02/13,-29.25
2014/02/14,-33.597
2014/02/15,-29.892
2014/02/16,-24.135
2014/02/17,-22.847
2014/02/18,-23.17
2014/02/19,-25.038
2014/02/20,-25.33
2014/02/21,-22.368
2014/02/22,-16.989
2014/02/23,-8.533
2014/02/24,-13.542
2014/02/25,-24.437
2014/02/26,-9.635
2014/02/27,0.944
2014/02/28,3.678
2014/03/01,-4.733
2014/03/02,-11.5
2014/03/03,-4.043
2014/03/04,7.859
2014/03/05,6.361
2014/03/06,10.666
2014/03/07,13.645
2014/03/08,7.154
2014/03/09,1.448
2014/03/10,10.512
2014/03/11,25.236
2014/03/12,11.167
2014/03/13,10.065
2014/03/14,11.498
2014/03/15,12.745
2014/03/16,12.575
2014/03/17,3.343
2014/03/18,-9.459
2014/03/19,-7.284
2014/03/20,-9.88
2014/03/21,-9.336
2014/03/22,-9.09
2014/03/23,-10.057
2014/03/24,-10.576
2014/03/25,-7.68
2014/03/26,-9.012
2014/03/27,-14.965
2014/03/28,-20.581
2014/03/29,-20.926
2014/03/30,-25.682
2014/03/31,-26.882
2014/04/01,-22.365
2014/04/02,-24.025
2014/04/03,-27.023
2014/04/04,-23.674
2014/04/05,-19.799
2014/04/06,-18.613
2014/04/07,-19.447
2014/04/08,-21.882
2014/04/09,-22.856
2014/04/10,-24.944
2014/04/11,-19.762
2014/04/12,-14.823
2014/04/13,-11.408
