Date,mining_profitability90roc
2010/11/05,-55.323
2010/11/06,-42.272
2010/11/07,-27.084
2010/11/08,-47.658
2010/11/09,-72.245
2010/11/10,-72.823
2010/11/11,-72.858
2010/11/12,-77.89
2010/11/13,-39.475
2010/11/14,-48.865
2010/11/15,-55.684
2010/11/16,-59.543
2010/11/17,-59.16
2010/11/18,-68.027
2010/11/19,-75.628
2010/11/20,-72.362
2010/11/21,-67.265
2010/11/22,-66.087
2010/11/23,-69.33
2010/11/24,-64.171
2010/11/25,-50.497
2010/11/26,-59.101
2010/11/27,-62.509
2010/11/28,-59.722
2010/11/29,-62.575
2010/11/30,-68.616
2010/12/01,-71.776
2010/12/02,-71.303
2010/12/03,-70.32
2010/12/04,-67.881
2010/12/05,-72.72
2010/12/06,-73.986
2010/12/07,-70.142
2010/12/08,-61.138
2010/12/09,-75.732
2010/12/10,-83.071
2010/12/11,-78.61
2010/12/12,-80.019
2010/12/13,-83.485
2010/12/14,-73.299
2010/12/15,-78.07
2010/12/16,-76.832
2010/12/17,-78.842
2010/12/18,-69.116
2010/12/19,-67.286
2010/12/20,-70.329
2010/12/21,-68.576
2010/12/22,-80.979
2010/12/23,-73.803
2010/12/24,-72.957
2010/12/25,-73.238
2010/12/26,-75.566
2010/12/27,-68.59
2010/12/28,-54.638
2010/12/29,-58.665
2010/12/30,-53.758
2010/12/31,-45.781
2011/01/01,-58.378
2011/01/02,-60.72
2011/01/03,-61.237
2011/01/04,-67.701
2011/01/05,-59.749
2011/01/06,-70.428
2011/01/07,-68.712
2011/01/08,-75.605
2011/01/09,-68.86
2011/01/10,-71.821
2011/01/11,-72.028
2011/01/12,-76.065
2011/01/13,-69.68
2011/01/14,-74.507
2011/01/15,-71.546
2011/01/16,-69.363
2011/01/17,-72.942
2011/01/18,-79.006
2011/01/19,-55.277
2011/01/20,-55.661
2011/01/21,-60.496
2011/01/22,-59.504
2011/01/23,-52.989
2011/01/24,-64.034
2011/01/25,-70.684
2011/01/26,-74.259
2011/01/27,-77.526
2011/01/28,-79.184
2011/01/29,-59.197
2011/01/30,-68.132
2011/01/31,-59.264
2011/02/01,-58.378
2011/02/02,-55.701
2011/02/03,-58.475
2011/02/04,-65.325
2011/02/05,-71.609
2011/02/06,-60.215
2011/02/07,-19.489
2011/02/08,-38.63
2011/02/09,-14.991
2011/02/10,-19.289
2011/02/11,-44.936
2011/02/12,-37.295
2011/02/13,-25.032
2011/02/14,-27.506
2011/02/15,-17.932
2011/02/16,-14.642
2011/02/17,26.647
2011/02/18,-28.314
2011/02/19,-48.645
2011/02/20,-38.944
2011/02/21,-40.063
2011/02/22,-45.612
2011/02/23,-42.02
2011/02/24,-39.346
2011/02/25,-32.063
2011/02/26,-30.676
2011/02/27,-55.468
2011/02/28,-53.743
2011/03/01,-47.7
2011/03/02,-37.203
2011/03/03,-40.83
2011/03/04,-41.518
2011/03/05,-29.357
2011/03/06,-39.982
2011/03/07,-52.046
2011/03/08,-49.002
2011/03/09,-44.1
2011/03/10,-31.476
2011/03/11,-35.693
2011/03/12,-25.243
2011/03/13,-33.243
2011/03/14,-45.3
2011/03/15,-44.033
2011/03/16,-37.718
2011/03/17,-36.926
2011/03/18,-53.005
2011/03/19,-52.941
2011/03/20,-41.529
2011/03/21,-53.004
2011/03/22,-40.151
2011/03/23,-28.043
2011/03/24,-38.632
2011/03/25,-22.115
2011/03/26,-33.738
2011/03/27,-39.5
2011/03/28,-29.284
2011/03/29,-41.005
2011/03/30,-45.573
2011/03/31,-38.984
2011/04/01,-49.882
2011/04/02,-43.9
2011/04/03,-31.367
2011/04/04,-41.602
2011/04/05,-45.63
2011/04/06,-51.022
2011/04/07,-58.184
2011/04/08,-47.396
2011/04/09,-58.38
2011/04/10,-49.622
2011/04/11,-56.386
2011/04/12,-50.255
2011/04/13,-46.612
2011/04/14,-50.811
2011/04/15,-44.842
2011/04/16,-38.249
2011/04/17,-33.872
2011/04/18,-24.891
2011/04/19,-23.421
2011/04/20,-41.708
2011/04/21,-40.205
2011/04/22,-35.935
2011/04/23,-28.302
2011/04/24,-29.285
2011/04/25,-10.414
2011/04/26,-19.456
2011/04/27,1.318
2011/04/28,13.603
2011/04/29,35.428
2011/04/30,46.667
2011/05/01,14.62
2011/05/02,12.221
2011/05/03,-5.73
2011/05/04,-3.316
2011/05/05,-15.761
2011/05/06,-15.348
2011/05/07,-23.124
2011/05/08,-18.096
2011/05/09,4.456
2011/05/10,-36.222
2011/05/11,-6.63
2011/05/12,-8.485
2011/05/13,24.932
2011/05/14,24.454
2011/05/15,4.862
2011/05/16,16.691
2011/05/17,16.878
2011/05/18,20.717
2011/05/19,-18.78
2011/05/20,24.573
2011/05/21,-4.73
2011/05/22,16.472
2011/05/23,29.732
2011/05/24,13.987
2011/05/25,34.973
2011/05/26,11.194
2011/05/27,-49.101
2011/05/28,2.222
2011/05/29,59.301
2011/05/30,27.613
2011/05/31,8.855
2011/06/01,29.991
2011/06/02,28.029
2011/06/03,57.28
2011/06/04,154.432
2011/06/05,206.386
2011/06/06,138.545
2011/06/07,165.902
2011/06/08,400.21
2011/06/09,355.836
2011/06/10,270.328
2011/06/11,258.658
2011/06/12,140.588
2011/06/13,176.783
2011/06/14,214.298
2011/06/15,140.394
2011/06/16,77.186
2011/06/17,84.272
2011/06/18,80.364
2011/06/19,101.774
2011/06/20,118.779
2011/06/21,65.935
2011/06/22,82.945
2011/06/23,33.741
2011/06/24,22.124
2011/06/25,-5.293
2011/06/26,-5.869
2011/06/27,14.452
2011/06/28,8.282
2011/06/29,0.814
2011/06/30,19.046
2011/07/01,-5.808
2011/07/02,-5.348
2011/07/03,7.087
2011/07/04,7.843
2011/07/05,6.45
2011/07/06,14.463
2011/07/07,-12.694
2011/07/08,26.193
2011/07/09,-10.193
2011/07/10,-3.985
2011/07/11,-0.751
2011/07/12,-20.567
2011/07/13,-7.362
2011/07/14,-29.95
2011/07/15,-31.752
2011/07/16,-39.602
2011/07/17,-21.755
2011/07/18,-35.65
2011/07/19,-38.529
2011/07/20,-27.824
2011/07/21,-47.644
2011/07/22,-51.499
2011/07/23,-55.513
2011/07/24,-55.501
2011/07/25,-53.373
2011/07/26,-54.022
2011/07/27,-64.896
2011/07/28,-73.904
2011/07/29,-72.037
2011/07/30,-72.599
2011/07/31,-71.741
2011/08/01,-77.11
2011/08/02,-79.159
2011/08/03,-82.112
2011/08/04,-84.93
2011/08/05,-81.861
2011/08/06,-88.84
2011/08/07,-88.509
2011/08/08,-83.455
2011/08/09,-86.428
2011/08/10,-85.944
2011/08/11,-89.892
2011/08/12,-90.223
2011/08/13,-88.315
2011/08/14,-88.395
2011/08/15,-88.978
2011/08/16,-84.995
2011/08/17,-73.652
2011/08/18,-78.106
2011/08/19,-76.557
2011/08/20,-74.139
2011/08/21,-78.332
2011/08/22,-80.592
2011/08/23,-83.005
2011/08/24,-80.592
2011/08/25,-60.173
2011/08/26,-72.874
2011/08/27,-79.334
2011/08/28,-74.316
2011/08/29,-72.3
2011/08/30,-78.936
2011/08/31,-78.971
2011/09/01,-85.073
2011/09/02,-87.568
2011/09/03,-88.314
2011/09/04,-86.983
2011/09/05,-86.277
2011/09/06,-91.584
2011/09/07,-93.577
2011/09/08,-91.76
2011/09/09,-90.439
2011/09/10,-91.142
2011/09/11,-91.784
2011/09/12,-90.052
2011/09/13,-88.101
2011/09/14,-80.398
2011/09/15,-82.991
2011/09/16,-87.583
2011/09/17,-85.538
2011/09/18,-85.54
2011/09/19,-86.716
2011/09/20,-81.419
2011/09/21,-82.629
2011/09/22,-77.228
2011/09/23,-73.2
2011/09/24,-73.566
2011/09/25,-76.795
2011/09/26,-76.131
2011/09/27,-78.243
2011/09/28,-76.02
2011/09/29,-75.574
2011/09/30,-74.403
2011/10/01,-68.663
2011/10/02,-76.24
2011/10/03,-62.474
2011/10/04,-75.54
2011/10/05,-60.929
2011/10/06,-76.351
2011/10/07,-66.153
2011/10/08,-75.226
2011/10/09,-73.733
2011/10/10,-72.479
2011/10/11,-80.355
2011/10/12,-67.638
2011/10/13,-73.22
2011/10/14,-63.442
2011/10/15,-72.926
2011/10/16,-73.141
2011/10/17,-71.611
2011/10/18,-80.758
2011/10/19,-79.226
2011/10/20,-81.468
2011/10/21,-80.079
2011/10/22,-78.805
2011/10/23,-73.03
2011/10/24,-75.158
2011/10/25,-77.157
2011/10/26,-75.836
2011/10/27,-78.588
2011/10/28,-72.494
2011/10/29,-73.091
2011/10/30,-63.129
2011/10/31,-58.682
2011/11/01,-49.563
2011/11/02,-42.914
2011/11/03,-58.933
2011/11/04,-28.341
2011/11/05,-37.236
2011/11/06,-44.621
2011/11/07,-50.258
2011/11/08,-46.552
2011/11/09,-50.537
2011/11/10,-55.745
2011/11/11,-53.554
2011/11/12,-53.427
2011/11/13,-54.128
2011/11/14,-67.932
2011/11/15,-66.184
2011/11/16,-67.525
2011/11/17,-65.943
2011/11/18,-73.946
2011/11/19,-76.846
2011/11/20,-63.222
2011/11/21,-71.471
2011/11/22,-63.936
2011/11/23,-66.907
2011/11/24,-62.262
2011/11/25,-48.031
2011/11/26,-58.736
2011/11/27,-63.843
2011/11/28,-55.54
2011/11/29,-51.246
2011/11/30,-31.785
2011/12/01,-43.129
2011/12/02,-49.52
2011/12/03,-37.558
2011/12/04,-48.993
2011/12/05,-33.896
2011/12/06,-19.922
2011/12/07,-36.346
2011/12/08,-15.161
2011/12/09,6.284
2011/12/10,-8.389
2011/12/11,-11.517
2011/12/12,-23.112
2011/12/13,-11.443
2011/12/14,-8.435
2011/12/15,-3.547
2011/12/16,-8.537
2011/12/17,9.595
2011/12/18,-3.377
2011/12/19,-12.436
2011/12/20,-10.19
2011/12/21,8.653
2011/12/22,20.56
2011/12/23,-0.454
2011/12/24,17.378
2011/12/25,31.997
2011/12/26,28.757
2011/12/27,-0.315
2011/12/28,43.604
2011/12/29,18.558
2011/12/30,17.416
2011/12/31,43.556
2012/01/01,35.951
2012/01/02,82.442
2012/01/03,28.633
2012/01/04,64.646
2012/01/05,95.555
2012/01/06,173.255
2012/01/07,136.953
2012/01/08,135.935
2012/01/09,170.465
2012/01/10,85.334
2012/01/11,124.832
2012/01/12,69.644
2012/01/13,117.038
2012/01/14,123.263
2012/01/15,141.747
2012/01/16,275.676
2012/01/17,178.309
2012/01/18,164.524
2012/01/19,247.372
2012/01/20,196.112
2012/01/21,123.852
2012/01/22,100.661
2012/01/23,190.606
2012/01/24,158.638
2012/01/25,154.575
2012/01/26,100.547
2012/01/27,81.457
2012/01/28,62.251
2012/01/29,69.029
2012/01/30,46.187
2012/01/31,40.132
2012/02/01,84.682
2012/02/02,75.299
2012/02/03,78.18
2012/02/04,86.931
2012/02/05,61.565
2012/02/06,48.863
2012/02/07,54.414
2012/02/08,95.058
2012/02/09,87.193
2012/02/10,42.571
2012/02/11,80.648
2012/02/12,84.857
2012/02/13,75.652
2012/02/14,94
2012/02/15,58.47
2012/02/16,68.821
2012/02/17,118.468
2012/02/18,48.841
2012/02/19,81.757
2012/02/20,42.027
2012/02/21,65.173
2012/02/22,80.042
2012/02/23,54.307
2012/02/24,87.069
2012/02/25,78.227
2012/02/26,49.216
2012/02/27,53.834
2012/02/28,25.166
2012/02/29,24.863
2012/03/01,42.137
2012/03/02,5.088
2012/03/03,27.142
2012/03/04,24.836
2012/03/05,20.74
2012/03/06,27.178
2012/03/07,15.896
2012/03/08,22.549
2012/03/09,37.99
2012/03/10,-4.366
2012/03/11,19.861
2012/03/12,19.644
2012/03/13,15.969
2012/03/14,40.452
2012/03/15,27.206
2012/03/16,25.432
2012/03/17,39.383
2012/03/18,8.298
2012/03/19,1.62
2012/03/20,-1.33
2012/03/21,-11.363
2012/03/22,-0.688
2012/03/23,-16.789
2012/03/24,-8.456
2012/03/25,-20.499
2012/03/26,-1.272
2012/03/27,-12.945
2012/03/28,-4.958
2012/03/29,-29.021
2012/03/30,-17.222
2012/03/31,-28.718
2012/04/01,-37.736
2012/04/02,-39.871
2012/04/03,-24.316
2012/04/04,-47.254
2012/04/05,-51.744
2012/04/06,-44.673
2012/04/07,-49.622
2012/04/08,-41.507
2012/04/09,-39.719
2012/04/10,-44.427
2012/04/11,-44.877
2012/04/12,-48.899
2012/04/13,-43.031
2012/04/14,-33.288
2012/04/15,-56.077
2012/04/16,-21.752
2012/04/17,-23.884
2012/04/18,-41.286
2012/04/19,-34.161
2012/04/20,-36.801
2012/04/21,-20.129
2012/04/22,-39.796
2012/04/23,-37.607
2012/04/24,-24.973
2012/04/25,-30.402
2012/04/26,-12.222
2012/04/27,-19.203
2012/04/28,-27.384
2012/04/29,-14.668
2012/04/30,-11.066
2012/05/01,-26.877
2012/05/02,-38.481
2012/05/03,-20.499
2012/05/04,-25.724
2012/05/05,-11.147
2012/05/06,-18.599
2012/05/07,-13.308
2012/05/08,-24.299
2012/05/09,-28.109
2012/05/10,-38.218
2012/05/11,-25.414
2012/05/12,-36.901
2012/05/13,-14.934
2012/05/14,-21.917
2012/05/15,-13.549
2012/05/16,-0.745
2012/05/17,-17.597
2012/05/18,-3.429
2012/05/19,5.811
2012/05/20,-0.769
2012/05/21,-14.716
2012/05/22,-15.229
2012/05/23,-9.532
2012/05/24,-21.14
2012/05/25,-7.826
2012/05/26,3.873
2012/05/27,-8.866
2012/05/28,-15.173
2012/05/29,-14.992
2012/05/30,-0.606
2012/05/31,1.612
2012/06/01,18.369
2012/06/02,-0.681
2012/06/03,-9.399
2012/06/04,6.712
2012/06/05,-0.777
2012/06/06,1.626
2012/06/07,0.574
2012/06/08,14.429
2012/06/09,19.788
2012/06/10,2.098
2012/06/11,-12.314
2012/06/12,21.905
2012/06/13,0.097
2012/06/14,2.004
2012/06/15,5.561
2012/06/16,21.395
2012/06/17,32.142
2012/06/18,29.898
2012/06/19,2.601
2012/06/20,37.734
2012/06/21,31.673
2012/06/22,12.13
2012/06/23,39.315
2012/06/24,5.486
2012/06/25,19.807
2012/06/26,19.069
2012/06/27,35.424
2012/06/28,17.357
2012/06/29,26.525
2012/06/30,30.384
2012/07/01,52.997
2012/07/02,21.852
2012/07/03,36.802
2012/07/04,21.693
2012/07/05,11.282
2012/07/06,37.929
2012/07/07,25.007
2012/07/08,28.367
2012/07/09,29.28
2012/07/10,41.924
2012/07/11,36.651
2012/07/12,50.984
2012/07/13,35.672
2012/07/14,56.17
2012/07/15,8.416
2012/07/16,55.976
2012/07/17,57.799
2012/07/18,33.346
2012/07/19,36.721
2012/07/20,41.901
2012/07/21,46.122
2012/07/22,67.462
2012/07/23,28.162
2012/07/24,56.359
2012/07/25,31.18
2012/07/26,41.749
2012/07/27,53.159
2012/07/28,15.986
2012/07/29,57.424
2012/07/30,36.648
2012/07/31,30.61
2012/08/01,36.781
2012/08/02,60.92
2012/08/03,43.742
2012/08/04,64.588
2012/08/05,47.259
2012/08/06,62.634
2012/08/07,93.725
2012/08/08,131.333
2012/08/09,65.678
2012/08/10,107.989
2012/08/11,92.629
2012/08/12,83.837
2012/08/13,100.632
2012/08/14,78.253
2012/08/15,110.897
2012/08/16,84.89
2012/08/17,76.837
2012/08/18,96.531
2012/08/19,93.029
2012/08/20,34.559
2012/08/21,35.857
2012/08/22,58.91
2012/08/23,40.66
2012/08/24,24.339
2012/08/25,33.16
2012/08/26,51.473
2012/08/27,33.219
2012/08/28,37.796
2012/08/29,49.026
2012/08/30,16.656
2012/08/31,23.661
2012/09/01,34.747
2012/09/02,32.74
2012/09/03,11.888
2012/09/04,42.091
2012/09/05,28.585
2012/09/06,21.433
2012/09/07,8.482
2012/09/08,9.202
2012/09/09,50.005
2012/09/10,1.463
2012/09/11,11.989
2012/09/12,14.981
2012/09/13,-2.052
2012/09/14,7.824
2012/09/15,8.362
2012/09/16,5.866
2012/09/17,39.524
2012/09/18,-0.955
2012/09/19,7.489
2012/09/20,15.319
2012/09/21,18.376
2012/09/22,23.078
2012/09/23,15.13
2012/09/24,13.987
2012/09/25,-2.934
2012/09/26,19.56
2012/09/27,21.679
2012/09/28,11.556
2012/09/29,14.773
2012/09/30,9.098
2012/10/01,-5.278
2012/10/02,31.534
2012/10/03,6.586
2012/10/04,7.442
2012/10/05,6.558
2012/10/06,26.331
2012/10/07,-10.801
2012/10/08,10.935
2012/10/09,-4.904
2012/10/10,-13.585
2012/10/11,-18.816
2012/10/12,-7.129
2012/10/13,1.588
2012/10/14,-25.72
2012/10/15,-15.178
2012/10/16,-17.825
2012/10/17,-14.991
2012/10/18,-16.653
2012/10/19,-27.354
2012/10/20,-12.624
2012/10/21,-12.82
2012/10/22,-19.049
2012/10/23,-29.357
2012/10/24,-11.405
2012/10/25,-29.535
2012/10/26,-11.544
2012/10/27,-39.314
2012/10/28,-19.237
2012/10/29,-18.226
2012/10/30,-34.083
2012/10/31,-36.917
2012/11/01,-35.851
2012/11/02,-40.479
2012/11/03,-34.966
2012/11/04,-38.367
2012/11/05,-43
2012/11/06,-45.51
2012/11/07,-36.099
2012/11/08,-40.535
2012/11/09,-41.097
2012/11/10,-42.896
2012/11/11,-38.702
2012/11/12,-43.632
2012/11/13,-41.744
2012/11/14,-45.271
2012/11/15,-41.049
2012/11/16,-36.508
2012/11/17,-34.961
2012/11/18,-13.99
2012/11/19,-9.966
2012/11/20,-27.532
2012/11/21,-21.251
2012/11/22,-21.449
2012/11/23,-5.059
2012/11/24,-27.147
2012/11/25,-10.379
2012/11/26,-21.389
2012/11/27,-23.859
2012/11/28,-25.232
2012/11/29,-57.335
2012/11/30,-60.619
2012/12/01,-53.735
2012/12/02,-56.753
2012/12/03,-60.951
2012/12/04,-62.658
2012/12/05,-51.574
2012/12/06,-50.263
2012/12/07,-49.096
2012/12/08,-56.47
2012/12/09,-53.4
2012/12/10,-45.693
2012/12/11,-55.135
2012/12/12,-50.967
2012/12/13,-53.517
2012/12/14,-57.468
2012/12/15,-53.193
2012/12/16,-57.555
2012/12/17,-48.409
2012/12/18,-53.613
2012/12/19,-55.665
2012/12/20,-59.476
2012/12/21,-45.997
2012/12/22,-48.041
2012/12/23,-61.876
2012/12/24,-44.274
2012/12/25,-56.337
2012/12/26,-49.056
2012/12/27,-46.244
2012/12/28,-48.895
2012/12/29,-49.332
2012/12/30,-35.246
2012/12/31,-54.909
2013/01/01,-43.604
2013/01/02,-47.751
2013/01/03,-46.066
2013/01/04,-51.186
2013/01/05,-41.824
2013/01/06,-48.53
2013/01/07,-32.464
2013/01/08,-54.015
2013/01/09,-43.551
2013/01/10,-43.469
2013/01/11,-51.601
2013/01/12,-35.679
2013/01/13,-47.116
2013/01/14,-38.72
2013/01/15,-48.103
2013/01/16,-42.775
2013/01/17,-40.327
2013/01/18,-42.217
2013/01/19,-28.644
2013/01/20,-40.2
2013/01/21,-30.635
2013/01/22,-33.441
2013/01/23,-30.794
2013/01/24,-15.231
2013/01/25,-16.83
2013/01/26,-7.725
2013/01/27,-12.396
2013/01/28,-5.322
2013/01/29,-3.062
2013/01/30,-2.263
2013/01/31,15.734
2013/02/01,-7.639
2013/02/02,-0.013
2013/02/03,16.135
2013/02/04,1.425
2013/02/05,-10.201
2013/02/06,-5.891
2013/02/07,1.255
2013/02/08,11.721
2013/02/09,2.167
2013/02/10,22.918
2013/02/11,1.573
2013/02/12,11.856
2013/02/13,31.186
2013/02/14,-0.819
2013/02/15,29.521
2013/02/16,26.514
2013/02/17,4.526
2013/02/18,-1.541
2013/02/19,7.003
2013/02/20,34.166
2013/02/21,-9.586
2013/02/22,20.583
2013/02/23,7.222
2013/02/24,3.963
2013/02/25,27.055
2013/02/26,23.686
2013/02/27,138.554
2013/02/28,147.847
2013/03/01,99.907
2013/03/02,120.966
2013/03/03,117.864
2013/03/04,139.269
2013/03/05,82.526
2013/03/06,128.23
2013/03/07,154.895
2013/03/08,146.403
2013/03/09,172.394
2013/03/10,149.398
2013/03/11,132.438
2013/03/12,178.921
2013/03/13,143.029
2013/03/14,166.289
2013/03/15,105.021
2013/03/16,149.308
2013/03/17,120.24
2013/03/18,138.294
2013/03/19,134.287
2013/03/20,269.991
2013/03/21,215.842
2013/03/22,198.644
2013/03/23,309.514
2013/03/24,140.925
2013/03/25,151.233
2013/03/26,120.741
2013/03/27,160.398
2013/03/28,217.96
2013/03/29,198.884
2013/03/30,163.049
2013/03/31,231.67
2013/04/01,221.516
2013/04/02,257.863
2013/04/03,288.861
2013/04/04,288.561
2013/04/05,379.844
2013/04/06,285.864
2013/04/07,284.158
2013/04/08,456.035
2013/04/09,532.828
2013/04/10,439.973
2013/04/11,264.198
2013/04/12,178.631
2013/04/13,187.901
2013/04/14,143.822
2013/04/15,204.784
2013/04/16,107.973
2013/04/17,151.197
2013/04/18,96.818
2013/04/19,129.374
2013/04/20,196.525
2013/04/21,187.128
2013/04/22,117.683
2013/04/23,179.853
2013/04/24,137.31
2013/04/25,214.949
2013/04/26,122.895
2013/04/27,121.234
2013/04/28,165.267
2013/04/29,119.406
2013/04/30,98.141
2013/05/01,70.417
2013/05/02,77.646
2013/05/03,54.684
2013/05/04,42.35
2013/05/05,100.094
2013/05/06,70.764
2013/05/07,86.575
2013/05/08,55.787
2013/05/09,59.662
2013/05/10,65.4
2013/05/11,58.057
2013/05/12,47.127
2013/05/13,44.349
2013/05/14,10.391
2013/05/15,28.287
2013/05/16,13.234
2013/05/17,24.723
2013/05/18,28.149
2013/05/19,48.031
2013/05/20,21.603
2013/05/21,24.41
2013/05/22,37.928
2013/05/23,37.656
2013/05/24,42.775
2013/05/25,47.568
2013/05/26,18.146
2013/05/27,38.308
2013/05/28,23.212
2013/05/29,29.278
2013/05/30,35.238
2013/05/31,34.17
2013/06/01,46.266
2013/06/02,22.047
2013/06/03,38.405
2013/06/04,10.356
2013/06/05,-19.836
2013/06/06,-20.305
2013/06/07,-27.837
2013/06/08,-27.226
2013/06/09,-35.137
2013/06/10,-35.777
2013/06/11,-26.735
2013/06/12,-25.594
2013/06/13,-27.775
2013/06/14,-28.388
2013/06/15,-35.746
2013/06/16,-31.411
2013/06/17,-52.084
2013/06/18,-62.922
2013/06/19,-55.572
2013/06/20,-58.384
2013/06/21,-55.42
2013/06/22,-46.653
2013/06/23,-48.072
2013/06/24,-53.407
2013/06/25,-55.29
2013/06/26,-65.566
2013/06/27,-59.069
2013/06/28,-64.058
2013/06/29,-67.128
2013/06/30,-72.676
2013/07/01,-74.556
2013/07/02,-78.209
2013/07/03,-75.995
2013/07/04,-82.467
2013/07/05,-79.494
2013/07/06,-82.552
2013/07/07,-84.467
2013/07/08,-86.631
2013/07/09,-86.561
2013/07/10,-73.318
2013/07/11,-76.642
2013/07/12,-78.027
2013/07/13,-68.341
2013/07/14,-70.491
2013/07/15,-65.615
2013/07/16,-66.177
2013/07/17,-61.008
2013/07/18,-75.103
2013/07/19,-76.144
2013/07/20,-75.152
2013/07/21,-71.443
2013/07/22,-81.055
2013/07/23,-83.18
2013/07/24,-81.829
2013/07/25,-81.216
2013/07/26,-77.437
2013/07/27,-80.072
2013/07/28,-81.748
2013/07/29,-74.943
2013/07/30,-74.846
2013/07/31,-71.429
2013/08/01,-71.47
2013/08/02,-71.519
2013/08/03,-79.689
2013/08/04,-75.249
2013/08/05,-76.965
2013/08/06,-74.514
2013/08/07,-76.13
2013/08/08,-75.935
2013/08/09,-80.126
2013/08/10,-74.2
2013/08/11,-75.52
2013/08/12,-73.57
2013/08/13,-75.334
2013/08/14,-81.01
2013/08/15,-81.083
2013/08/16,-81.673
2013/08/17,-79.838
2013/08/18,-78.988
2013/08/19,-83.198
2013/08/20,-80.048
2013/08/21,-82.269
2013/08/22,-79.611
2013/08/23,-82.751
2013/08/24,-82.701
2013/08/25,-85.475
2013/08/26,-83.487
2013/08/27,-83.704
2013/08/28,-82.485
2013/08/29,-82.595
2013/08/30,-83.872
2013/08/31,-79.449
2013/09/01,-82.356
2013/09/02,-81.739
2013/09/03,-76.116
2013/09/04,-82.801
2013/09/05,-80.623
2013/09/06,-82.333
2013/09/07,-81.059
2013/09/08,-79.42
2013/09/09,-79.439
2013/09/10,-81.358
2013/09/11,-77.253
2013/09/12,-78.689
2013/09/13,-77.582
2013/09/14,-76.871
2013/09/15,-78.471
2013/09/16,-80.521
2013/09/17,-78.729
2013/09/18,-78.95
2013/09/19,-81.247
2013/09/20,-79.21
2013/09/21,-78.583
2013/09/22,-78.402
2013/09/23,-79.257
2013/09/24,-78.646
2013/09/25,-81.767
2013/09/26,-84.821
2013/09/27,-81.083
2013/09/28,-77.707
2013/09/29,-80.066
2013/09/30,-78.395
2013/10/01,-79.851
2013/10/02,-76.415
2013/10/03,-80.107
2013/10/04,-76.957
2013/10/05,-71.458
2013/10/06,-81.905
2013/10/07,-81.04
2013/10/08,-82.65
2013/10/09,-78.065
2013/10/10,-76.023
2013/10/11,-81.991
2013/10/12,-78.859
2013/10/13,-80.449
2013/10/14,-78.678
2013/10/15,-80.609
2013/10/16,-82.066
2013/10/17,-85.133
2013/10/18,-81.947
2013/10/19,-82.501
2013/10/20,-78.647
2013/10/21,-74.918
2013/10/22,-77.062
2013/10/23,-73.335
2013/10/24,-75.894
2013/10/25,-79
2013/10/26,-85.117
2013/10/27,-85.053
2013/10/28,-85.33
2013/10/29,-83.939
2013/10/30,-81.23
2013/10/31,-83.878
2013/11/01,-78.816
2013/11/02,-82.003
2013/11/03,-80.133
2013/11/04,-79.99
2013/11/05,-78.723
2013/11/06,-81.949
2013/11/07,-78.652
2013/11/08,-78.207
2013/11/09,-71.467
2013/11/10,-75
2013/11/11,-72.68
2013/11/12,-63.372
2013/11/13,-67.518
2013/11/14,-55.95
2013/11/15,-58.895
2013/11/16,-57.76
2013/11/17,-56.768
