Date,transactionvalue90smaUSD
2010/11/07,19.792
2010/11/08,22.888
2010/11/09,23.128
2010/11/10,23.466
2010/11/11,23.681
2010/11/12,23.979
2010/11/13,24.287
2010/11/14,24.441
2010/11/15,24.486
2010/11/16,24.523
2010/11/17,24.835
2010/11/18,24.892
2010/11/19,24.827
2010/11/20,24.837
2010/11/21,24.841
2010/11/22,25.085
2010/11/23,25.446
2010/11/24,25.45
2010/11/25,25.411
2010/11/26,25.588
2010/11/27,25.737
2010/11/28,25.871
2010/11/29,26.024
2010/11/30,26.292
2010/12/01,26.478
2010/12/02,26.772
2010/12/03,26.897
2010/12/04,26.991
2010/12/05,26.916
2010/12/06,27.364
2010/12/07,27.688
2010/12/08,27.767
2010/12/09,27.947
2010/12/10,28.084
2010/12/11,28.398
2010/12/12,28.389
2010/12/13,29.016
2010/12/14,29.424
2010/12/15,29.842
2010/12/16,30.136
2010/12/17,30.434
2010/12/18,30.789
2010/12/19,31.21
2010/12/20,31.437
2010/12/21,31.84
2010/12/22,32.05
2010/12/23,32.359
2010/12/24,32.635
2010/12/25,33.087
2010/12/26,33.392
2010/12/27,33.776
2010/12/28,33.968
2010/12/29,34.576
2010/12/30,34.865
2010/12/31,34.724
2011/01/01,34.863
2011/01/02,34.204
2011/01/03,34.042
2011/01/04,33.972
2011/01/05,33.824
2011/01/06,33.616
2011/01/07,33.352
2011/01/08,33.152
2011/01/09,33.099
2011/01/10,33.092
2011/01/11,33.027
2011/01/12,32.653
2011/01/13,32.479
2011/01/14,32.247
2011/01/15,32.237
2011/01/16,32.112
2011/01/17,32.085
2011/01/18,32.248
2011/01/19,32.092
2011/01/20,32.061
2011/01/21,32.197
2011/01/22,32.194
2011/01/23,32.108
2011/01/24,31.807
2011/01/25,31.421
2011/01/26,30.955
2011/01/27,36.257
2011/01/28,36.168
2011/01/29,35.96
2011/01/30,36.474
2011/01/31,36.761
2011/02/01,37.24
2011/02/02,37.154
2011/02/03,37.56
2011/02/04,36.87
2011/02/05,36.792
2011/02/06,34.485
2011/02/07,35.877
2011/02/08,36.3
2011/02/09,37.193
2011/02/10,38.09
2011/02/11,38.961
2011/02/12,39.498
2011/02/13,40.002
2011/02/14,40.65
2011/02/15,40.773
2011/02/16,41.007
2011/02/17,41.472
2011/02/18,42.038
2011/02/19,43.112
2011/02/20,43.94
2011/02/21,44.624
2011/02/22,46.105
2011/02/23,47.671
2011/02/24,48.577
2011/02/25,49.296
2011/02/26,50.009
2011/02/27,50.652
2011/02/28,51.037
2011/03/01,54.521
2011/03/02,66.694
2011/03/03,67.228
2011/03/04,68.365
2011/03/05,68.886
2011/03/06,69.299
2011/03/07,69.989
2011/03/08,70.582
2011/03/09,71.646
2011/03/10,73.522
2011/03/11,74.467
2011/03/12,74.819
2011/03/13,74.896
2011/03/14,75.206
2011/03/15,75.15
2011/03/16,75.181
2011/03/17,75.252
2011/03/18,75.465
2011/03/19,75.303
2011/03/20,75.337
2011/03/21,75.106
2011/03/22,75.559
2011/03/23,75.737
2011/03/24,76.521
2011/03/25,77.418
2011/03/26,77.999
2011/03/27,78.041
2011/03/28,78.198
2011/03/29,77.87
2011/03/30,78.124
2011/03/31,78.34
2011/04/01,78.493
2011/04/02,78.686
2011/04/03,78.882
2011/04/04,79.252
2011/04/05,79.568
2011/04/06,79.797
2011/04/07,80.157
2011/04/08,80.618
2011/04/09,81.177
2011/04/10,81.354
2011/04/11,81.451
2011/04/12,81.874
2011/04/13,82.283
2011/04/14,82.559
2011/04/15,82.854
2011/04/16,84.353
2011/04/17,90.979
2011/04/18,91.048
2011/04/19,100.473
2011/04/20,121.061
2011/04/21,123.771
2011/04/22,124.633
2011/04/23,125.503
2011/04/24,126.105
2011/04/25,126.492
2011/04/26,127.158
2011/04/27,122.582
2011/04/28,123.491
2011/04/29,129.46
2011/04/30,131.914
2011/05/01,132.651
2011/05/02,133.17
2011/05/03,134.515
2011/05/04,137.683
2011/05/05,138.925
2011/05/06,141.325
2011/05/07,142.709
2011/05/08,148.61
2011/05/09,149.669
2011/05/10,158.139
2011/05/11,160.497
2011/05/12,163.33
2011/05/13,171.516
2011/05/14,205.307
2011/05/15,210.971
2011/05/16,215.827
2011/05/17,219.54
2011/05/18,221.594
2011/05/19,223.899
2011/05/20,227.747
2011/05/21,235.358
2011/05/22,246.138
2011/05/23,250.759
2011/05/24,254.053
2011/05/25,258.32
2011/05/26,263.042
2011/05/27,272.724
2011/05/28,276.066
2011/05/29,280.552
2011/05/30,281.64
2011/05/31,273.612
2011/06/01,277.102
2011/06/02,281.131
2011/06/03,290.526
2011/06/04,299.529
2011/06/05,311.246
2011/06/06,327.202
2011/06/07,339.619
2011/06/08,357.435
2011/06/09,376.849
2011/06/10,400.342
2011/06/11,428.623
2011/06/12,455.031
2011/06/13,478.653
2011/06/14,501.753
2011/06/15,573.57
2011/06/16,712.291
2011/06/17,737.159
2011/06/18,756.744
2011/06/19,832.447
2011/06/20,854.065
2011/06/21,918
2011/06/22,938.582
2011/06/23,966.619
2011/06/24,1048
2011/06/25,1257
2011/06/26,1333
2011/06/27,1362
2011/06/28,1481
2011/06/29,1532
2011/06/30,1560
2011/07/01,1578
2011/07/02,1596
2011/07/03,1607
2011/07/04,1630
2011/07/05,1636
2011/07/06,1644
2011/07/07,1652
2011/07/08,1657
2011/07/09,1699
2011/07/10,1745
2011/07/11,1760
2011/07/12,1780
2011/07/13,1804
2011/07/14,1837
2011/07/15,1847
2011/07/16,1862
2011/07/17,1871
2011/07/18,1916
2011/07/19,1940
2011/07/20,1947
2011/07/21,1970
2011/07/22,1995
2011/07/23,2007
2011/07/24,2016
2011/07/25,2039
2011/07/26,2060
2011/07/27,2083
2011/07/28,2140
2011/07/29,2151
2011/07/30,2158
2011/07/31,2167
2011/08/01,2175
2011/08/02,2177
2011/08/03,2182
2011/08/04,2183
2011/08/05,2188
2011/08/06,2186
2011/08/07,2188
2011/08/08,2191
2011/08/09,2214
2011/08/10,2225
2011/08/11,2223
2011/08/12,2193
2011/08/13,2191
2011/08/14,2193
2011/08/15,2194
2011/08/16,2196
2011/08/17,2198
2011/08/18,2200
2011/08/19,2200
2011/08/20,2192
2011/08/21,2190
2011/08/22,2190
2011/08/23,2192
2011/08/24,2195
2011/08/25,2190
2011/08/26,2190
2011/08/27,2224
2011/08/28,2223
2011/08/29,2221
2011/08/30,2220
2011/08/31,2218
2011/09/01,2212
2011/09/02,2205
2011/09/03,2196
2011/09/04,2202
2011/09/05,2216
2011/09/06,2229
2011/09/07,2215
2011/09/08,2195
2011/09/09,2170
2011/09/10,2145
2011/09/11,2130
2011/09/12,2113
2011/09/13,2044
2011/09/14,1908
2011/09/15,1885
2011/09/16,1871
2011/09/17,1799
2011/09/18,1779
2011/09/19,1718
2011/09/20,1699
2011/09/21,1672
2011/09/22,1593
2011/09/23,1387
2011/09/24,1313
2011/09/25,1287
2011/09/26,1170
2011/09/27,1122
2011/09/28,1096
2011/09/29,1081
2011/09/30,1065
2011/10/01,1058
2011/10/02,1038
2011/10/03,1035
2011/10/04,1031
2011/10/05,1026
2011/10/06,1025
2011/10/07,986.444
2011/10/08,941.811
2011/10/09,928.801
2011/10/10,910.67
2011/10/11,889.012
2011/10/12,857.09
2011/10/13,848.304
2011/10/14,828.777
2011/10/15,821.685
2011/10/16,769.355
2011/10/17,726.99
2011/10/18,719.515
2011/10/19,696.259
2011/10/20,671.691
2011/10/21,662.249
2011/10/22,655.627
2011/10/23,635.59
2011/10/24,615.665
2011/10/25,593.262
2011/10/26,532.168
2011/10/27,521.51
2011/10/28,516.689
2011/10/29,508.637
2011/10/30,500.524
2011/10/31,496.903
2011/11/01,493.94
2011/11/02,492.051
2011/11/03,486.392
2011/11/04,483.465
2011/11/05,480.731
2011/11/06,469.73
2011/11/07,444.72
2011/11/08,435.789
2011/11/09,433.903
2011/11/10,430.687
2011/11/11,428.145
2011/11/12,422.884
2011/11/13,419.545
2011/11/14,416.66
2011/11/15,413.034
2011/11/16,415.593
2011/11/17,424.144
2011/11/18,443.637
2011/11/19,460.054
2011/11/20,463.054
2011/11/21,464.559
2011/11/22,472.121
2011/11/23,473.473
2011/11/24,477.729
2011/11/25,443.52
2011/11/26,449.517
2011/11/27,456.333
2011/11/28,472.223
2011/11/29,486.889
2011/11/30,513.205
2011/12/01,521.025
2011/12/02,547.202
2011/12/03,545.443
2011/12/04,534.396
2011/12/05,517.118
2011/12/06,538.567
2011/12/07,564.543
2011/12/08,587.186
2011/12/09,596.653
2011/12/10,593.964
2011/12/11,593.403
2011/12/12,595.219
2011/12/13,594.488
2011/12/14,594.534
2011/12/15,592.008
2011/12/16,591.904
2011/12/17,591.756
2011/12/18,591.322
2011/12/19,591.633
2011/12/20,591.796
2011/12/21,593.206
2011/12/22,593.119
2011/12/23,592.737
2011/12/24,592.604
2011/12/25,592.362
2011/12/26,594.238
2011/12/27,596.859
2011/12/28,596.275
2011/12/29,598.069
2011/12/30,596.3
2011/12/31,595.341
2012/01/01,595.667
2012/01/02,594.461
2012/01/03,593.227
2012/01/04,592.437
2012/01/05,595.911
2012/01/06,600.434
2012/01/07,601.916
2012/01/08,603.729
2012/01/09,606.643
2012/01/10,608.337
2012/01/11,609.59
2012/01/12,611.658
2012/01/13,613.041
2012/01/14,614.566
2012/01/15,614.996
2012/01/16,617.747
2012/01/17,620.599
2012/01/18,622.549
2012/01/19,623.512
2012/01/20,623.764
2012/01/21,623.573
2012/01/22,625.161
2012/01/23,626.287
2012/01/24,627.469
2012/01/25,627.483
2012/01/26,628.341
2012/01/27,628.731
2012/01/28,629.688
2012/01/29,630.273
2012/01/30,630.183
2012/01/31,630.773
2012/02/01,633.035
2012/02/02,634.417
2012/02/03,636.387
2012/02/04,638.185
2012/02/05,639.816
2012/02/06,636.776
2012/02/07,634.519
2012/02/08,635.467
2012/02/09,635.817
2012/02/10,636.54
2012/02/11,638.779
2012/02/12,639.866
2012/02/13,641.57
2012/02/14,640.133
2012/02/15,629.457
2012/02/16,613.947
2012/02/17,600.419
2012/02/18,598.219
2012/02/19,592.495
2012/02/20,579.018
2012/02/21,574.691
2012/02/22,571.963
2012/02/23,571.035
2012/02/24,566.448
2012/02/25,560.269
2012/02/26,544.528
2012/02/27,529.451
2012/02/28,501.982
2012/02/29,493.429
2012/03/01,468.908
2012/03/02,452.44
2012/03/03,439.184
2012/03/04,429.531
2012/03/05,404.071
2012/03/06,376.628
2012/03/07,353.607
2012/03/08,346.033
2012/03/09,344.358
2012/03/10,342.471
2012/03/11,341.508
2012/03/12,344.512
2012/03/13,345.869
2012/03/14,347.811
2012/03/15,349.134
2012/03/16,350.881
2012/03/17,352.313
2012/03/18,352.853
2012/03/19,353.143
2012/03/20,352.517
2012/03/21,353.23
2012/03/22,357.242
2012/03/23,361.947
2012/03/24,366.017
2012/03/25,363.801
2012/03/26,362.107
2012/03/27,364.039
2012/03/28,364.604
2012/03/29,370.507
2012/03/30,375.671
2012/03/31,379.569
2012/04/01,382.794
2012/04/02,386.08
2012/04/03,387.92
2012/04/04,386.959
2012/04/05,387.359
2012/04/06,388.208
2012/04/07,386.989
2012/04/08,392.796
2012/04/09,401.981
2012/04/10,403.225
2012/04/11,409.614
2012/04/12,413.741
2012/04/13,416.557
2012/04/14,420.091
2012/04/15,424.95
2012/04/16,430.905
2012/04/17,435.357
2012/04/18,438.198
2012/04/19,439.388
2012/04/20,456.168
2012/04/21,462.683
2012/04/22,468.116
2012/04/23,470.648
2012/04/24,472.576
2012/04/25,476.302
2012/04/26,483.415
2012/04/27,492.392
2012/04/28,495.777
2012/04/29,499.549
2012/04/30,502.954
2012/05/01,504.565
2012/05/02,507.124
2012/05/03,508.429
2012/05/04,509.661
2012/05/05,511.633
2012/05/06,511.721
2012/05/07,515.663
2012/05/08,525.327
2012/05/09,530.679
2012/05/10,533.818
2012/05/11,534.449
2012/05/12,541.234
2012/05/13,543.669
2012/05/14,540.495
2012/05/15,542.886
2012/05/16,545.573
2012/05/17,550.21
2012/05/18,549.43
2012/05/19,548.28
2012/05/20,548.624
2012/05/21,552.557
2012/05/22,557.11
2012/05/23,556.354
2012/05/24,554.129
2012/05/25,555.337
2012/05/26,563.961
2012/05/27,565.285
2012/05/28,566.342
2012/05/29,569.755
2012/05/30,569.833
2012/05/31,578.962
2012/06/01,581.517
2012/06/02,585.178
2012/06/03,585.239
2012/06/04,588.028
2012/06/05,590.988
2012/06/06,596.195
2012/06/07,600.207
2012/06/08,610.585
2012/06/09,608.791
2012/06/10,608.432
2012/06/11,610.141
2012/06/12,613.826
2012/06/13,611.977
2012/06/14,612.837
2012/06/15,613.269
2012/06/16,616.128
2012/06/17,614.619
2012/06/18,615.256
2012/06/19,615.548
2012/06/20,613.384
2012/06/21,608.671
2012/06/22,609.12
2012/06/23,615.434
2012/06/24,617.373
2012/06/25,617.347
2012/06/26,616.329
2012/06/27,612.521
2012/06/28,614.433
2012/06/29,614.876
2012/06/30,613.458
2012/07/01,612.761
2012/07/02,610.43
2012/07/03,609.234
2012/07/04,609
2012/07/05,611.01
2012/07/06,612.257
2012/07/07,613.105
2012/07/08,602.81
2012/07/09,604.057
2012/07/10,598.495
2012/07/11,592.981
2012/07/12,591.263
2012/07/13,593.059
2012/07/14,592.639
2012/07/15,586.636
2012/07/16,584.651
2012/07/17,584.789
2012/07/18,584.7
2012/07/19,568.542
2012/07/20,562.814
2012/07/21,560.779
2012/07/22,559.298
2012/07/23,560.082
2012/07/24,558.285
2012/07/25,551.46
2012/07/26,547.341
2012/07/27,548.603
2012/07/28,546.506
2012/07/29,543.25
2012/07/30,540.182
2012/07/31,541.465
2012/08/01,544.36
2012/08/02,545.868
2012/08/03,546.828
2012/08/04,549.456
2012/08/05,549.913
2012/08/06,544.328
2012/08/07,544.767
2012/08/08,544.26
2012/08/09,545.818
2012/08/10,543.628
2012/08/11,544.077
2012/08/12,545.56
2012/08/13,541.211
2012/08/14,536.426
2012/08/15,529.647
2012/08/16,531.926
2012/08/17,539.469
2012/08/18,543.36
2012/08/19,553.957
2012/08/20,571.066
2012/08/21,581.653
2012/08/22,601.662
2012/08/23,623.287
2012/08/24,650.917
2012/08/25,662.003
2012/08/26,671.201
2012/08/27,687.952
2012/08/28,710.308
2012/08/29,749.394
2012/08/30,783.923
2012/08/31,800.564
2012/09/01,821.536
2012/09/02,835.572
2012/09/03,840.67
2012/09/04,850.004
2012/09/05,867.828
2012/09/06,916.572
2012/09/07,981.743
2012/09/08,1007
2012/09/09,1016
2012/09/10,1076
2012/09/11,1140
2012/09/12,1183
2012/09/13,1277
2012/09/14,1334
2012/09/15,1365
2012/09/16,1425
2012/09/17,1492
2012/09/18,1541
2012/09/19,1672
2012/09/20,1735
2012/09/21,1843
2012/09/22,1929
2012/09/23,1962
2012/09/24,1996
2012/09/25,2001
2012/09/26,1998
2012/09/27,1997
2012/09/28,2003
2012/09/29,2005
2012/09/30,2011
2012/10/01,2016
2012/10/02,2017
2012/10/03,2017
2012/10/04,2018
2012/10/05,2016
2012/10/06,2022
2012/10/07,2022
2012/10/08,2024
2012/10/09,2026
2012/10/10,2025
2012/10/11,2022
2012/10/12,2025
2012/10/13,2032
2012/10/14,2032
2012/10/15,2029
2012/10/16,2035
2012/10/17,2044
2012/10/18,2056
2012/10/19,2063
2012/10/20,2070
2012/10/21,2071
2012/10/22,2072
2012/10/23,2079
2012/10/24,2079
2012/10/25,2078
2012/10/26,2079
2012/10/27,2087
2012/10/28,2091
2012/10/29,2089
2012/10/30,2097
2012/10/31,2108
2012/11/01,2115
2012/11/02,2113
2012/11/03,2115
2012/11/04,2119
2012/11/05,2120
2012/11/06,2122
2012/11/07,2122
2012/11/08,2119
2012/11/09,2117
2012/11/10,2113
2012/11/11,2110
2012/11/12,2107
2012/11/13,2106
2012/11/14,2105
2012/11/15,2104
2012/11/16,2108
2012/11/17,2102
2012/11/18,2083
2012/11/19,2073
2012/11/20,2056
2012/11/21,2033
2012/11/22,2000
2012/11/23,1989
2012/11/24,1981
2012/11/25,1961
2012/11/26,1938
2012/11/27,1893
2012/11/28,1859
2012/11/29,1838
2012/11/30,1817
2012/12/01,1800
2012/12/02,1796
2012/12/03,1788
2012/12/04,1772
2012/12/05,1722
2012/12/06,1667
2012/12/07,1647
2012/12/08,1636
2012/12/09,1573
2012/12/10,1512
2012/12/11,1470
2012/12/12,1387
2012/12/13,1336
2012/12/14,1314
2012/12/15,1258
2012/12/16,1195
2012/12/17,1148
2012/12/18,1021
2012/12/19,954.538
2012/12/20,841.048
2012/12/21,754.698
2012/12/22,720.919
2012/12/23,686.999
2012/12/24,681.488
2012/12/25,677.344
2012/12/26,673.272
2012/12/27,665.207
2012/12/28,661.168
2012/12/29,655.52
2012/12/30,649.017
2012/12/31,647.27
2013/01/01,647.503
2013/01/02,649.519
2013/01/03,645.311
2013/01/04,643.864
2013/01/05,644.69
2013/01/06,643.451
2013/01/07,643.827
2013/01/08,648.374
2013/01/09,648.373
2013/01/10,640.078
2013/01/11,633.163
2013/01/12,629.886
2013/01/13,629.055
2013/01/14,622.498
2013/01/15,615.967
2013/01/16,606.702
2013/01/17,599.034
2013/01/18,593.233
2013/01/19,590.428
2013/01/20,588.565
2013/01/21,583.008
2013/01/22,581.553
2013/01/23,584.576
2013/01/24,585.658
2013/01/25,579.999
2013/01/26,578.829
2013/01/27,578.371
2013/01/28,568.578
2013/01/29,561.523
2013/01/30,561.938
2013/01/31,565.149
2013/02/01,562.645
2013/02/02,557.18
2013/02/03,553.679
2013/02/04,554.744
2013/02/05,556.984
2013/02/06,561.961
2013/02/07,564.451
2013/02/08,571.3
2013/02/09,577.115
2013/02/10,580.94
2013/02/11,583.186
2013/02/12,583.725
2013/02/13,580.574
2013/02/14,576.851
2013/02/15,572.977
2013/02/16,572.377
2013/02/17,574.268
2013/02/18,575.953
2013/02/19,581.083
2013/02/20,581.283
2013/02/21,582.562
2013/02/22,585.364
2013/02/23,589.465
2013/02/24,594.68
2013/02/25,596.569
2013/02/26,597.987
2013/02/27,601.883
2013/02/28,606.39
2013/03/01,613.196
2013/03/02,616.217
2013/03/03,611.212
2013/03/04,605.726
2013/03/05,607.148
2013/03/06,610.217
2013/03/07,611.6
2013/03/08,616.969
2013/03/09,619.254
2013/03/10,623.269
2013/03/11,625.172
2013/03/12,625.48
2013/03/13,624.343
2013/03/14,622.781
2013/03/15,656.309
2013/03/16,681.902
2013/03/17,687.814
2013/03/18,725.313
2013/03/19,745.555
2013/03/20,767.746
2013/03/21,788.196
2013/03/22,802.379
2013/03/23,818.013
2013/03/24,827.531
2013/03/25,848.588
2013/03/26,875.991
2013/03/27,918.479
2013/03/28,943.548
2013/03/29,962.165
2013/03/30,989.525
2013/03/31,1017
2013/04/01,1039
2013/04/02,1081
2013/04/03,1125
2013/04/04,1165
2013/04/05,1205
2013/04/06,1239
2013/04/07,1261
2013/04/08,1297
2013/04/09,1359
2013/04/10,1445
2013/04/11,1486
2013/04/12,1514
2013/04/13,1538
2013/04/14,1549
2013/04/15,1560
2013/04/16,1576
2013/04/17,1596
2013/04/18,1722
2013/04/19,1755
2013/04/20,1779
2013/04/21,1802
2013/04/22,1840
2013/04/23,1865
2013/04/24,1909
2013/04/25,1944
2013/04/26,1971
2013/04/27,1992
2013/04/28,2004
2013/04/29,2048
2013/04/30,2065
2013/05/01,2092
2013/05/02,2106
2013/05/03,2118
2013/05/04,2125
2013/05/05,2132
2013/05/06,2144
2013/05/07,2156
2013/05/08,2169
2013/05/09,2173
2013/05/10,2181
2013/05/11,2187
2013/05/12,2191
2013/05/13,2209
2013/05/14,2217
2013/05/15,2223
2013/05/16,2230
2013/05/17,2241
2013/05/18,2252
2013/05/19,2256
2013/05/20,2262
2013/05/21,2271
2013/05/22,2284
2013/05/23,2291
2013/05/24,2303
2013/05/25,2314
2013/05/26,2318
2013/05/27,2328
2013/05/28,2337
2013/05/29,2349
2013/05/30,2355
2013/05/31,2363
2013/06/01,2369
2013/06/02,2376
2013/06/03,2380
2013/06/04,2380
2013/06/05,2385
2013/06/06,2393
2013/06/07,2401
2013/06/08,2403
2013/06/09,2412
2013/06/10,2409
2013/06/11,2411
2013/06/12,2416
2013/06/13,2391
2013/06/14,2375
2013/06/15,2375
2013/06/16,2344
2013/06/17,2334
2013/06/18,2324
2013/06/19,2312
2013/06/20,2311
2013/06/21,2310
2013/06/22,2307
2013/06/23,2293
2013/06/24,2278
2013/06/25,2250
2013/06/26,2236
2013/06/27,2227
2013/06/28,2211
2013/06/29,2190
2013/06/30,2175
2013/07/01,2147
2013/07/02,2114
2013/07/03,2088
2013/07/04,2061
2013/07/05,2046
2013/07/06,2034
2013/07/07,2005
2013/07/08,1955
2013/07/09,1887
2013/07/10,1866
2013/07/11,1857
2013/07/12,1851
2013/07/13,1858
2013/07/14,1855
2013/07/15,1852
2013/07/16,1850
2013/07/17,1744
2013/07/18,1730
2013/07/19,1722
2013/07/20,1708
2013/07/21,1676
2013/07/22,1662
2013/07/23,1636
2013/07/24,1616
2013/07/25,1603
2013/07/26,1598
2013/07/27,1591
2013/07/28,1554
2013/07/29,1541
2013/07/30,1532
2013/07/31,1530
2013/08/01,1536
2013/08/02,1543
2013/08/03,1543
2013/08/04,1535
2013/08/05,1532
2013/08/06,1527
2013/08/07,1529
2013/08/08,1526
2013/08/09,1527
2013/08/10,1527
2013/08/11,1515
2013/08/12,1518
2013/08/13,1530
2013/08/14,1544
2013/08/15,1541
2013/08/16,1539
2013/08/17,1547
2013/08/18,1548
2013/08/19,1549
2013/08/20,1548
2013/08/21,1557
2013/08/22,1553
2013/08/23,1550
2013/08/24,1549
2013/08/25,1546
2013/08/26,1544
2013/08/27,1542
2013/08/28,1542
2013/08/29,1582
2013/08/30,1587
2013/08/31,1600
2013/09/01,1605
2013/09/02,1612
2013/09/03,1621
2013/09/04,1626
2013/09/05,1629
2013/09/06,1633
2013/09/07,1631
2013/09/08,1630
2013/09/09,1639
2013/09/10,1640
2013/09/11,1646
2013/09/12,1648
2013/09/13,1655
2013/09/14,1660
2013/09/15,1657
2013/09/16,1659
2013/09/17,1658
2013/09/18,1660
2013/09/19,1661
2013/09/20,1667
2013/09/21,1668
2013/09/22,1666
2013/09/23,1670
2013/09/24,1675
2013/09/25,1683
2013/09/26,1687
2013/09/27,1693
2013/09/28,1697
2013/09/29,1695
2013/09/30,1702
2013/10/01,1707
2013/10/02,1711
2013/10/03,1706
2013/10/04,1711
2013/10/05,1707
2013/10/06,1703
2013/10/07,1701
2013/10/08,1699
2013/10/09,1702
2013/10/10,1700
2013/10/11,1699
2013/10/12,1702
2013/10/13,1703
2013/10/14,1702
2013/10/15,1701
2013/10/16,1708
2013/10/17,1716
2013/10/18,1728
2013/10/19,1746
2013/10/20,1750
2013/10/21,1758
2013/10/22,1774
2013/10/23,1798
2013/10/24,1811
2013/10/25,1891
2013/10/26,1903
2013/10/27,1908
2013/10/28,1910
2013/10/29,1964
2013/10/30,1973
2013/10/31,1980
2013/11/01,1996
2013/11/02,2020
2013/11/03,2040
2013/11/04,2078
2013/11/05,2119
2013/11/06,2152
2013/11/07,2202
2013/11/08,2254
2013/11/09,2304
2013/11/10,2332
2013/11/11,2352
2013/11/12,2396
2013/11/13,2462
2013/11/14,2520
2013/11/15,2695
2013/11/16,2832
2013/11/17,2932
2013/11/18,3079
2013/11/19,3218
2013/11/20,3327
2013/11/21,3515
2013/11/22,3736
2013/11/23,3896
2013/11/24,4076
2013/11/25,4221
2013/11/26,4641
2013/11/27,4930
2013/11/28,5275
2013/11/29,5570
2013/11/30,5843
2013/12/01,6034
2013/12/02,6205
2013/12/03,6349
2013/12/04,6526
2013/12/05,6717
2013/12/06,6869
2013/12/07,7139
2013/12/08,7326
2013/12/09,7496
2013/12/10,7600
2013/12/11,7745
2013/12/12,7876
2013/12/13,8008
2013/12/14,8110
2013/12/15,8174
2013/12/16,8425
2013/12/17,8581
2013/12/18,8715
2013/12/19,8832
2013/12/20,8933
2013/12/21,9037
2013/12/22,9138
2013/12/23,9211
2013/12/24,9304
2013/12/25,9402
2013/12/26,9477
2013/12/27,9551
2013/12/28,9637
2013/12/29,9741
2013/12/30,9835
2013/12/31,9895
2014/01/01,9979
2014/01/02,10068
2014/01/03,10185
2014/01/04,10281
2014/01/05,10414
2014/01/06,10546
2014/01/07,10664
2014/01/08,10763
2014/01/09,10833
2014/01/10,10909
2014/01/11,10962
2014/01/12,11017
2014/01/13,11082
2014/01/14,11172
2014/01/15,11235
2014/01/16,11307
2014/01/17,11342
2014/01/18,11379
2014/01/19,11455
2014/01/20,11534
2014/01/21,11571
2014/01/22,11606
2014/01/23,11586
2014/01/24,11661
2014/01/25,11715
2014/01/26,11758
2014/01/27,11809
2014/01/28,11860
2014/01/29,11905
2014/01/30,11950
2014/01/31,11974
2014/02/01,12013
2014/02/02,12043
2014/02/03,12063
2014/02/04,12120
2014/02/05,12162
2014/02/06,12181
2014/02/07,12221
2014/02/08,12244
2014/02/09,12267
2014/02/10,12283
2014/02/11,12281
2014/02/12,12279
2014/02/13,12150
2014/02/14,12064
2014/02/15,12064
2014/02/16,11972
2014/02/17,11867
2014/02/18,11798
2014/02/19,11636
2014/02/20,11453
2014/02/21,11324
2014/02/22,11172
2014/02/23,11055
2014/02/24,10688
2014/02/25,10421
2014/02/26,10118
2014/02/27,9849
2014/02/28,9603
2014/03/01,9469
2014/03/02,9333
2014/03/03,9255
2014/03/04,9149
2014/03/05,9011
2014/03/06,8908
2014/03/07,8865
2014/03/08,8821
2014/03/09,8740
2014/03/10,8765
2014/03/11,8692
2014/03/12,8644
2014/03/13,8567
