Date,fee_to_reward7momUSD
2013/12/08,-0.153
2013/12/09,-0.143
2013/12/10,-0.043
2013/12/11,-0.064
2013/12/12,-0.177
2013/12/13,-0.021
2013/12/14,-0.515
2013/12/15,0.027
2013/12/16,-0.074
2013/12/17,-0.065
2013/12/18,-0.048
2013/12/19,-0.06
2013/12/20,0.017
2013/12/21,0.058
2013/12/22,0.011
2013/12/23,-0.029
2013/12/24,-0.014
2013/12/25,-0.07
2013/12/26,0.005
2013/12/27,-0.098
2013/12/28,0.002
2013/12/29,0.075
2013/12/30,-0.012
2013/12/31,-0.046
2014/01/01,-0.121
2014/01/02,0.114
2014/01/03,0.076
2014/01/04,0.037
2014/01/05,-0.057
2014/01/06,0.361
2014/01/07,0.112
2014/01/08,0.11
2014/01/09,-0.164
2014/01/10,-0.075
2014/01/11,-0.115
2014/01/12,-0.061
2014/01/13,-0.348
2014/01/14,0.046
2014/01/15,0.073
2014/01/16,0.039
2014/01/17,0.117
2014/01/18,0.059
2014/01/19,0.042
2014/01/20,0.029
2014/01/21,-0.021
2014/01/22,-0.058
2014/01/23,0.093
2014/01/24,-0.062
2014/01/25,-0.005
2014/01/26,0.039
2014/01/27,-0.004
2014/01/28,-0.008
2014/01/29,0.042
2014/01/30,-0.077
2014/01/31,-0.011
2014/02/01,-0.045
2014/02/02,-0.077
2014/02/03,-0.041
2014/02/04,-0.037
2014/02/05,-0.021
2014/02/06,0.028
2014/02/07,0.082
2014/02/08,0.028
2014/02/09,0.075
2014/02/10,0.068
2014/02/11,-0.011
2014/02/12,0.031
2014/02/13,-0.014
2014/02/14,-0.037
2014/02/15,-0.001
2014/02/16,-0.075
2014/02/17,0.269
2014/02/18,0.008
2014/02/19,-0.071
2014/02/20,0.019
2014/02/21,0.007
2014/02/22,0.005
2014/02/23,0.054
2014/02/24,-0.287
2014/02/25,0.112
2014/02/26,0.034
2014/02/27,-0.028
2014/02/28,-0.003
2014/03/01,0.076
2014/03/02,0.022
2014/03/03,0.146
2014/03/04,0.026
2014/03/05,0.044
2014/03/06,0.032
2014/03/07,-0.029
2014/03/08,-0.073
2014/03/09,-0.035
2014/03/10,-0.029
2014/03/11,-0.102
2014/03/12,-0.004
2014/03/13,0.023
2014/03/14,0.076
2014/03/15,-0.012
2014/03/16,0.015
2014/03/17,-0.111
2014/03/18,-0.097
2014/03/19,-0.026
2014/03/20,-0.051
2014/03/21,-0.094
2014/03/22,0.148
2014/03/23,-0.081
2014/03/24,-0.048
2014/03/25,0.103
2014/03/26,0.044
2014/03/27,0.008
2014/03/28,-0.032
2014/03/29,-0.189
2014/03/30,0.102
2014/03/31,0.004
2014/04/01,-0.082
2014/04/02,-0.112
2014/04/03,-0.054
2014/04/04,-0.006
2014/04/05,0.037
2014/04/06,-0.037
2014/04/07,0.095
2014/04/08,0.152
2014/04/09,0.233
2014/04/10,0.107
2014/04/11,0.052
2014/04/12,-0.036
2014/04/13,-0.054
2014/04/14,-0.058
2014/04/15,-0.077
2014/04/16,-0.143
2014/04/17,-0.016
2014/04/18,-0.026
2014/04/19,0.092
2014/04/20,0.024
2014/04/21,-0.026
2014/04/22,0.034
2014/04/23,-0.006
2014/04/24,0.041
2014/04/25,-0.004
2014/04/26,-0.093
2014/04/27,0.021
2014/04/28,0.044
2014/04/29,-0.101
2014/04/30,0.025
2014/05/01,-0.149
2014/05/02,-0.005
2014/05/03,0.065
2014/05/04,-0.004
2014/05/05,0.096
2014/05/06,0.014
2014/05/07,-0.037
2014/05/08,0.078
2014/05/09,0.071
2014/05/10,-0.064
2014/05/11,-0.007
2014/05/12,-0.093
2014/05/13,-0.004
2014/05/14,-0.018
2014/05/15,-0.026
2014/05/16,-0.109
2014/05/17,-0.01
2014/05/18,-0.052
2014/05/19,-0.068
2014/05/20,-0.003
2014/05/21,-0.029
2014/05/22,-0.003
2014/05/23,0.051
2014/05/24,0.076
2014/05/25,0.049
2014/05/26,0.047
2014/05/27,0.054
2014/05/28,0.038
2014/05/29,0.042
2014/05/30,-0.031
2014/05/31,-0.029
2014/06/01,-0.006
2014/06/02,-0.075
2014/06/03,-0.055
2014/06/04,-0.065
2014/06/05,-0.014
2014/06/06,0.033
2014/06/07,-0.036
2014/06/08,0.014
2014/06/09,0.042
2014/06/10,-0.023
2014/06/11,0.043
2014/06/12,-0.024
2014/06/13,-0.027
2014/06/14,-0.022
2014/06/15,-0.059
2014/06/16,-0.029
2014/06/17,-0.017
2014/06/18,0.018
2014/06/19,-0.02
2014/06/20,-0.053
2014/06/21,-0.007
2014/06/22,0
2014/06/23,0.002
2014/06/24,-0.026
2014/06/25,-0.062
2014/06/26,-0.044
2014/06/27,-0.013
2014/06/28,0.006
2014/06/29,0.021
2014/06/30,0.103
2014/07/01,0.158
2014/07/02,0.107
2014/07/03,0.078
2014/07/04,0.026
2014/07/05,0.015
2014/07/06,0.038
2014/07/07,-0.061
2014/07/08,-0.067
2014/07/09,-0.09
2014/07/10,-0.015
2014/07/11,0.035
2014/07/12,0.004
2014/07/13,-0.024
2014/07/14,0.049
2014/07/15,-0.012
2014/07/16,0.068
2014/07/17,-0.027
2014/07/18,-0.001
2014/07/19,0.012
2014/07/20,-0.004
2014/07/21,-0.075
2014/07/22,0.015
2014/07/23,-0.049
2014/07/24,0.025
2014/07/25,-0.025
2014/07/26,0.027
2014/07/27,0.001
2014/07/28,0.003
2014/07/29,-0.051
2014/07/30,-0.045
2014/07/31,-0.007
2014/08/01,0.019
2014/08/02,-0.053
2014/08/03,-0.011
2014/08/04,0.07
2014/08/05,0.079
2014/08/06,0.064
2014/08/07,-0.018
2014/08/08,0.011
2014/08/09,-0.003
2014/08/10,0
2014/08/11,-0.077
2014/08/12,-0.07
2014/08/13,0.021
2014/08/14,-0.003
2014/08/15,0.009
2014/08/16,0.125
2014/08/17,0.651
2014/08/18,-0.032
2014/08/19,-0.013
2014/08/20,-0.059
2014/08/21,0.006
2014/08/22,-0.018
2014/08/23,-0.117
2014/08/24,-0.625
2014/08/25,0.241
2014/08/26,-0.008
2014/08/27,-0.01
2014/08/28,-0.037
2014/08/29,-0.029
2014/08/30,-0.012
2014/08/31,-0.058
2014/09/01,-0.158
2014/09/02,0.048
2014/09/03,-0.01
2014/09/04,0.043
2014/09/05,0.059
2014/09/06,0.014
2014/09/07,0.32
2014/09/08,0.018
2014/09/09,0.071
2014/09/10,0.061
2014/09/11,-0.044
2014/09/12,-0.026
2014/09/13,-0.004
2014/09/14,-0.225
2014/09/15,-0.029
2014/09/16,-0.051
2014/09/17,-0.061
2014/09/18,0.037
2014/09/19,-0.03
2014/09/20,0.022
2014/09/21,-0.056
2014/09/22,-0.03
2014/09/23,0.004
2014/09/24,0.053
2014/09/25,0.031
2014/09/26,1.163
2014/09/27,0.079
2014/09/28,0.103
2014/09/29,0.077
2014/09/30,-0.023
2014/10/01,0.016
2014/10/02,0.019
2014/10/03,-1.08
2014/10/04,0.014
2014/10/05,-0.049
2014/10/06,-0.042
2014/10/07,0.081
2014/10/08,0.015
2014/10/09,0.049
2014/10/10,0.005
2014/10/11,-0.038
2014/10/12,0.016
2014/10/13,0.025
2014/10/14,0.003
2014/10/15,-0.016
2014/10/16,-0.047
2014/10/17,-0.006
2014/10/18,-0.036
2014/10/19,0.019
2014/10/20,0.04
2014/10/21,-0.061
2014/10/22,-0.014
2014/10/23,0.01
2014/10/24,-0.019
2014/10/25,0.034
2014/10/26,0.041
2014/10/27,-0.038
2014/10/28,0.047
2014/10/29,0.049
2014/10/30,-0.013
2014/10/31,-0.036
2014/11/01,0.03
2014/11/02,-0.032
2014/11/03,0.052
2014/11/04,-0.053
2014/11/05,0.02
2014/11/06,0.048
2014/11/07,0.083
2014/11/08,-0.034
2014/11/09,0.074
2014/11/10,-0.027
2014/11/11,0.08
2014/11/12,0.023
2014/11/13,0.022
2014/11/14,-0.016
2014/11/15,0.038
2014/11/16,-0.091
2014/11/17,0.054
2014/11/18,-0.075
2014/11/19,-0.038
2014/11/20,-0.012
2014/11/21,0.059
2014/11/22,-0.034
2014/11/23,0.026
2014/11/24,-0.063
2014/11/25,0.03
2014/11/26,-0.018
2014/11/27,-0.044
2014/11/28,-0.085
2014/11/29,-0.003
2014/11/30,-0.016
2014/12/01,0.071
2014/12/02,0.009
2014/12/03,0.115
2014/12/04,0.065
2014/12/05,0.002
2014/12/06,0.044
2014/12/07,0.026
2014/12/08,-0.04
2014/12/09,-0.024
2014/12/10,-0.12
2014/12/11,-0.082
2014/12/12,0.011
2014/12/13,-0.042
2014/12/14,-0.004
2014/12/15,0.014
2014/12/16,0.065
2014/12/17,0.124
2014/12/18,0.102
2014/12/19,0.105
2014/12/20,0.078
2014/12/21,0.001
2014/12/22,-0.06
2014/12/23,-0.042
2014/12/24,-0.183
2014/12/25,-0.189
2014/12/26,0.074
2014/12/27,0.089
2014/12/28,-0.052
2014/12/29,0.011
2014/12/30,-0.019
2014/12/31,0.009
2015/01/01,-0.04
2015/01/02,-0.22
2015/01/03,-0.16
2015/01/04,0.214
2015/01/05,0.06
2015/01/06,-0.032
2015/01/07,0.065
2015/01/08,0.246
2015/01/09,0.147
2015/01/10,0.123
2015/01/11,-0.156
2015/01/12,0.509
2015/01/13,0.162
2015/01/14,0.054
2015/01/15,0.014
2015/01/16,-0.014
2015/01/17,-0.028
2015/01/18,0.013
2015/01/19,-0.523
2015/01/20,-0.001
2015/01/21,-0.06
2015/01/22,-0.059
2015/01/23,0.021
2015/01/24,-0.02
2015/01/25,0.062
2015/01/26,0.105
2015/01/27,-0.11
2015/01/28,-0.077
2015/01/29,-0.098
2015/01/30,-0.115
2015/01/31,-0.064
2015/02/01,-0.135
2015/02/02,-0.189
2015/02/03,0.035
2015/02/04,0.033
2015/02/05,0.006
2015/02/06,-0.06
2015/02/07,-0.006
2015/02/08,0.066
2015/02/09,0.056
2015/02/10,-0.013
2015/02/11,0.048
2015/02/12,0.117
2015/02/13,0.211
2015/02/14,0.079
2015/02/15,0.039
2015/02/16,0.022
2015/02/17,0.03
2015/02/18,-0.006
2015/02/19,-0.094
2015/02/20,-0.094
2015/02/21,-0.011
2015/02/22,-0.067
2015/02/23,0.017
2015/02/24,0.018
2015/02/25,0.025
2015/02/26,0.048
2015/02/27,-0.004
2015/02/28,0.015
2015/03/01,0.071
2015/03/02,-0.019
2015/03/03,-0.05
2015/03/04,0.032
2015/03/05,0.075
2015/03/06,0.074
2015/03/07,-0.007
2015/03/08,-0.06
2015/03/09,0.047
2015/03/10,0.008
2015/03/11,-0.017
2015/03/12,-0.023
2015/03/13,-0.077
2015/03/14,0.004
2015/03/15,-0.004
2015/03/16,-0.001
2015/03/17,0.036
2015/03/18,-0.002
2015/03/19,0.053
2015/03/20,0.097
2015/03/21,-0.026
2015/03/22,0.035
2015/03/23,0.049
2015/03/24,-0.123
2015/03/25,-0.007
2015/03/26,-0.088
2015/03/27,-0.145
2015/03/28,-0.011
2015/03/29,-0.036
2015/03/30,-0.049
2015/03/31,0.117
2015/04/01,0.12
2015/04/02,-0.014
2015/04/03,0.082
2015/04/04,0.019
2015/04/05,0.067
2015/04/06,0.075
2015/04/07,-0.022
2015/04/08,0.007
2015/04/09,0.188
2015/04/10,0.319
2015/04/11,0.114
2015/04/12,0.039
2015/04/13,-0.067
2015/04/14,0.017
2015/04/15,-0.009
2015/04/16,-0.16
2015/04/17,-0.263
2015/04/18,-0.109
2015/04/19,-0.082
2015/04/20,-0.001
2015/04/21,-0.027
2015/04/22,-0.089
2015/04/23,0.08
2015/04/24,0.037
2015/04/25,2.02
2015/04/26,0.015
2015/04/27,0.017
2015/04/28,0.019
2015/04/29,0.113
2015/04/30,0.012
2015/05/01,-0.131
2015/05/02,-2.004
2015/05/03,-0.023
2015/05/04,0.013
2015/05/05,0.002
2015/05/06,-0.138
2015/05/07,-0.045
2015/05/08,0.07
2015/05/09,0.033
2015/05/10,0.132
2015/05/11,-0.033
2015/05/12,0.004
2015/05/13,-0.01
2015/05/14,-0.088
2015/05/15,-0.03
2015/05/16,-0.016
2015/05/17,-0.176
2015/05/18,-0.026
2015/05/19,0.054
2015/05/20,0.032
2015/05/21,0.008
2015/05/22,0.033
2015/05/23,0.058
2015/05/24,0.064
2015/05/25,0.028
2015/05/26,0.019
2015/05/27,0.048
2015/05/28,0.118
2015/05/29,0.018
2015/05/30,0.045
2015/05/31,0.687
2015/06/01,0.215
2015/06/02,-0.006
2015/06/03,0.044
2015/06/04,-0.015
2015/06/05,-0.002
2015/06/06,-0.179
2015/06/07,-0.709
2015/06/08,-0.214
2015/06/09,-0.025
2015/06/10,-0.032
2015/06/11,0.039
2015/06/12,0.056
2015/06/13,0.104
2015/06/14,0.083
2015/06/15,0.109
2015/06/16,0.211
2015/06/17,0.117
2015/06/18,0.182
2015/06/19,0.223
2015/06/20,0.033
2015/06/21,0.022
2015/06/22,0.176
2015/06/23,-0.145
2015/06/24,-0.173
2015/06/25,-0.259
2015/06/26,-0.268
2015/06/27,0.06
2015/06/28,-0.017
2015/06/29,-0.194
2015/06/30,0.287
2015/07/01,0.209
2015/07/02,0.19
2015/07/03,0.094
2015/07/04,-0.049
2015/07/05,0.152
2015/07/06,0.249
2015/07/07,0.456
2015/07/08,0.62
2015/07/09,0.567
2015/07/10,0.398
2015/07/11,0.568
2015/07/12,0.711
2015/07/13,0.084
2015/07/14,-0.471
2015/07/15,-0.567
2015/07/16,-0.383
2015/07/17,-0.311
2015/07/18,0.121
2015/07/19,-0.783
2015/07/20,0.152
2015/07/21,-0.002
2015/07/22,0.027
2015/07/23,-0.057
2015/07/24,-0.102
2015/07/25,-0.633
2015/07/26,0.071
2015/07/27,-0.183
2015/07/28,0.012
2015/07/29,0.311
2015/07/30,0.252
2015/07/31,0.443
2015/08/01,0.313
2015/08/02,-0.036
2015/08/03,-0.149
2015/08/04,0.21
2015/08/05,-0.007
2015/08/06,0.02
2015/08/07,-0.264
2015/08/08,-0.283
2015/08/09,-0.016
2015/08/10,-0.006
2015/08/11,-0.384
2015/08/12,-0.203
2015/08/13,-0.359
2015/08/14,-0.048
2015/08/15,0.042
2015/08/16,0.014
2015/08/17,-0.044
2015/08/18,0.081
2015/08/19,-0.19
2015/08/20,0.015
2015/08/21,-0.119
2015/08/22,-0.032
2015/08/23,0.067
2015/08/24,0.036
2015/08/25,0.021
2015/08/26,0.005
2015/08/27,0.01
2015/08/28,0.067
2015/08/29,-0.033
2015/08/30,-0.096
2015/08/31,0.026
2015/09/01,-0.09
2015/09/02,0.709
2015/09/03,0.068
2015/09/04,0.012
2015/09/05,0.221
2015/09/06,0.086
2015/09/07,0.078
2015/09/08,0.096
2015/09/09,-0.606
2015/09/10,-0.115
2015/09/11,0.316
2015/09/12,0.102
2015/09/13,0.063
2015/09/14,0.039
2015/09/15,-0.031
2015/09/16,0.006
2015/09/17,0.101
2015/09/18,-0.269
2015/09/19,-0.163
2015/09/20,-0.008
2015/09/21,0.05
2015/09/22,-0.013
2015/09/23,-0.088
2015/09/24,-0.059
2015/09/25,-0.029
2015/09/26,-0.015
2015/09/27,-0.073
2015/09/28,-0.134
2015/09/29,-0.079
2015/09/30,0.077
2015/10/01,0.079
2015/10/02,0.089
2015/10/03,-0.081
2015/10/04,-0.083
2015/10/05,-0.123
2015/10/06,0.096
2015/10/07,0.026
2015/10/08,-0.006
2015/10/09,-0.018
2015/10/10,0.022
2015/10/11,0.024
2015/10/12,0.106
2015/10/13,0.001
2015/10/14,-0.036
2015/10/15,-0.082
2015/10/16,0.053
2015/10/17,0.172
2015/10/18,0.1
2015/10/19,-0.031
2015/10/20,0.256
2015/10/21,0.073
2015/10/22,0.109
2015/10/23,-0.016
2015/10/24,-0.052
2015/10/25,0.01
2015/10/26,-0.035
2015/10/27,-0.195
2015/10/28,0.076
2015/10/29,0.103
2015/10/30,-0.021
2015/10/31,0.034
2015/11/01,0.073
2015/11/02,0.217
2015/11/03,0.095
2015/11/04,0.287
2015/11/05,0.035
2015/11/06,0.14
2015/11/07,-0.096
2015/11/08,-0.04
2015/11/09,-0.074
2015/11/10,-0.085
2015/11/11,-0.484
2015/11/12,-0.29
2015/11/13,-0.247
2015/11/14,0.01
2015/11/15,-0.098
2015/11/16,-0.15
2015/11/17,-0.093
2015/11/18,0.049
2015/11/19,0.115
2015/11/20,-0.024
2015/11/21,-0.14
2015/11/22,-0.033
2015/11/23,-0.013
2015/11/24,-0.061
2015/11/25,0.001
2015/11/26,-0.12
2015/11/27,0.182
2015/11/28,0.138
2015/11/29,0.053
2015/11/30,0.214
2015/12/01,0.103
2015/12/02,0.089
2015/12/03,0.199
2015/12/04,-0.051
2015/12/05,0.022
2015/12/06,0.166
2015/12/07,0.051
2015/12/08,0.001
2015/12/09,0.08
2015/12/10,-0.17
2015/12/11,0.327
2015/12/12,0.199
2015/12/13,0.17
2015/12/14,-0.066
2015/12/15,0.123
2015/12/16,0.029
2015/12/17,0.302
2015/12/18,-0.184
2015/12/19,-0.015
2015/12/20,-0.122
2015/12/21,0.267
2015/12/22,0.166
2015/12/23,0.095
2015/12/24,0.08
2015/12/25,-0.161
2015/12/26,-0.161
2015/12/27,-0.281
2015/12/28,-0.273
2015/12/29,-0.25
2015/12/30,-0.263
2015/12/31,-0.329
2016/01/01,-0.141
2016/01/02,0.13
2016/01/03,0.135
2016/01/04,-0.143
2016/01/05,0.033
2016/01/06,0.114
2016/01/07,0.284
2016/01/08,0.163
2016/01/09,-0.064
2016/01/10,-0.025
2016/01/11,0.163
2016/01/12,-0.006
2016/01/13,0.063
2016/01/14,-0.05
2016/01/15,0.412
2016/01/16,0.176
2016/01/17,0.318
2016/01/18,0.067
2016/01/19,0.369
2016/01/20,0.291
2016/01/21,0.501
2016/01/22,-0.143
2016/01/23,-0.115
2016/01/24,-0.022
2016/01/25,0.218
2016/01/26,-0.018
2016/01/27,0.044
2016/01/28,-0.166
2016/01/29,0.084
2016/01/30,-0.028
2016/01/31,-0.173
2016/02/01,0.249
2016/02/02,0.125
2016/02/03,-0.262
2016/02/04,-0.383
2016/02/05,-0.192
2016/02/06,-0.029
2016/02/07,0.119
2016/02/08,-0.246
2016/02/09,-0.347
2016/02/10,0.098
2016/02/11,0.014
2016/02/12,-0.002
2016/02/13,0.09
2016/02/14,-0.037
2016/02/15,-0.03
2016/02/16,0.269
2016/02/17,0.031
2016/02/18,0.102
2016/02/19,0.346
2016/02/20,0.203
2016/02/21,0.404
2016/02/22,0.326
2016/02/23,0.194
2016/02/24,0.416
2016/02/25,0.155
2016/02/26,-0.055
2016/02/27,-0.085
2016/02/28,0.066
2016/02/29,0.213
2016/03/01,0.273
2016/03/02,0.759
2016/03/03,0.465
2016/03/04,0.118
2016/03/05,0.623
2016/03/06,-0.264
2016/03/07,-0.337
2016/03/08,-0.522
2016/03/09,-1.009
2016/03/10,-0.586
2016/03/11,-0.329
2016/03/12,-0.682
2016/03/13,0.019
2016/03/14,-0.23
2016/03/15,-0.099
2016/03/16,-0.038
2016/03/17,0.248
2016/03/18,0.261
2016/03/19,0.054
2016/03/20,-0.149
2016/03/21,0.101
2016/03/22,0.085
2016/03/23,-0.228
2016/03/24,-0.26
2016/03/25,-0.358
2016/03/26,-0.072
2016/03/27,-0.023
2016/03/28,-0.095
2016/03/29,0.312
2016/03/30,0.211
2016/03/31,0.418
2016/04/01,0.485
2016/04/02,0.481
2016/04/03,0.32
2016/04/04,0
2016/04/05,-0.23
2016/04/06,0.238
2016/04/07,-0.183
2016/04/08,-0.178
2016/04/09,-0.515
2016/04/10,-0.45
2016/04/11,0.219
2016/04/12,0.132
2016/04/13,-0.364
2016/04/14,-0.189
2016/04/15,0.074
2016/04/16,0.085
2016/04/17,0.097
2016/04/18,0.1
2016/04/19,-0.207
2016/04/20,-0.067
2016/04/21,0.039
2016/04/22,-0.089
2016/04/23,-0.067
2016/04/24,0.138
2016/04/25,-0.048
2016/04/26,7.07
2016/04/27,0.373
2016/04/28,0.327
2016/04/29,0.068
2016/04/30,0.195
2016/05/01,-0.116
2016/05/02,-0.209
2016/05/03,-7.042
2016/05/04,-0.292
2016/05/05,-0.32
2016/05/06,-0.161
2016/05/07,-0.114
2016/05/08,-0.062
2016/05/09,-0.199
2016/05/10,0.029
2016/05/11,0.244
2016/05/12,0.198
2016/05/13,0.149
2016/05/14,0.323
2016/05/15,0.475
2016/05/16,0.75
2016/05/17,0.428
2016/05/18,0.139
2016/05/19,0.473
2016/05/20,0.129
2016/05/21,0.271
2016/05/22,-0.365
2016/05/23,-0.486
2016/05/24,-0.037
2016/05/25,0.205
2016/05/26,-0.178
2016/05/27,0.634
2016/05/28,-0.037
2016/05/29,0.358
2016/05/30,0.38
2016/05/31,0.028
2016/06/01,-0.159
2016/06/02,0.046
2016/06/03,-0.482
2016/06/04,-0.013
2016/06/05,-0.26
2016/06/06,-0.37
2016/06/07,-0.143
2016/06/08,-0.166
2016/06/09,-0.395
2016/06/10,-0.072
2016/06/11,-0.365
2016/06/12,0.387
2016/06/13,0.35
2016/06/14,0.571
2016/06/15,0.767
2016/06/16,0.888
2016/06/17,0.629
2016/06/18,0.584
2016/06/19,-0.009
2016/06/20,0.276
2016/06/21,-0.042
2016/06/22,0.239
2016/06/23,-0.055
2016/06/24,0.172
2016/06/25,-0.272
2016/06/26,0.059
2016/06/27,-0.185
2016/06/28,-0.454
2016/06/29,-0.725
2016/06/30,-0.467
2016/07/01,-0.78
2016/07/02,-0.083
2016/07/03,-0.299
2016/07/04,-0.214
2016/07/05,-0.035
2016/07/06,-0.096
2016/07/07,-0.016
2016/07/08,0.088
2016/07/09,0.093
2016/07/10,0.773
2016/07/11,1.669
2016/07/12,1.266
2016/07/13,1.628
2016/07/14,1.537
2016/07/15,1.615
2016/07/16,1.024
2016/07/17,0.567
2016/07/18,-0.014
2016/07/19,0.94
2016/07/20,0.118
2016/07/21,0.348
2016/07/22,0.717
2016/07/23,1.019
2016/07/24,0.674
2016/07/25,0.99
2016/07/26,0.483
2016/07/27,1.163
2016/07/28,0.537
2016/07/29,-0.102
2016/07/30,0.695
2016/07/31,0.453
2016/08/01,-0.398
2016/08/02,-0.149
2016/08/03,-0.954
2016/08/04,-0.535
2016/08/05,-0.375
2016/08/06,-1.435
2016/08/07,-0.138
2016/08/08,0.779
2016/08/09,0.518
2016/08/10,0.329
2016/08/11,0.58
2016/08/12,0.251
2016/08/13,0.191
2016/08/14,-0.559
2016/08/15,-0.855
2016/08/16,0.119
2016/08/17,0.728
2016/08/18,-0.267
2016/08/19,0.368
2016/08/20,0.075
2016/08/21,-0.51
2016/08/22,-0.387
2016/08/23,-1.142
2016/08/24,-1.287
2016/08/25,0.003
2016/08/26,-0.382
2016/08/27,-0.073
2016/08/28,0.084
2016/08/29,0.118
2016/08/30,-0.358
2016/08/31,0.306
2016/09/01,-0.323
2016/09/02,-0.736
2016/09/03,0.179
2016/09/04,-0.468
2016/09/05,0.136
2016/09/06,0.251
2016/09/07,-0.349
2016/09/08,-0.296
2016/09/09,0.536
2016/09/10,-0.597
2016/09/11,0.22
2016/09/12,-0.806
2016/09/13,-0.25
2016/09/14,-0.148
2016/09/15,-0.197
2016/09/16,0.105
2016/09/17,0.179
2016/09/18,0.581
2016/09/19,1.154
2016/09/20,0.301
2016/09/21,-0.063
2016/09/22,0.429
2016/09/23,-0.14
2016/09/24,0.012
2016/09/25,-0.743
2016/09/26,-0.758
2016/09/27,-0.566
2016/09/28,0.346
2016/09/29,0.256
2016/09/30,0.301
2016/10/01,0.143
2016/10/02,0.843
2016/10/03,0.766
2016/10/04,0.543
2016/10/05,-0.012
2016/10/06,0.026
2016/10/07,0.161
2016/10/08,0.191
2016/10/09,-0.111
2016/10/10,0.36
2016/10/11,0.97
2016/10/12,0.288
2016/10/13,0.308
2016/10/14,-0.028
2016/10/15,0.31
2016/10/16,0.589
2016/10/17,0.238
2016/10/18,-0.608
2016/10/19,0.183
2016/10/20,1.037
2016/10/21,-0.268
2016/10/22,0.047
2016/10/23,0.194
2016/10/24,-0.088
2016/10/25,1.562
2016/10/26,2.852
2016/10/27,0.136
2016/10/28,0.568
2016/10/29,0.326
2016/10/30,-0.719
2016/10/31,-0.356
2016/11/01,-1.198
2016/11/02,-2.126
2016/11/03,-1.282
2016/11/04,1.351
2016/11/05,0.079
2016/11/06,0.675
2016/11/07,0.776
2016/11/08,-0.145
2016/11/09,-0.207
2016/11/10,-0.146
2016/11/11,-2.05
2016/11/12,-0.817
2016/11/13,-0.16
2016/11/14,-1.201
2016/11/15,-0.044
2016/11/16,-0.774
2016/11/17,0.517
2016/11/18,0.874
2016/11/19,0.863
2016/11/20,0.95
2016/11/21,1.618
2016/11/22,1.705
2016/11/23,2.014
2016/11/24,2
2016/11/25,2.455
2016/11/26,1.146
2016/11/27,-0.046
2016/11/28,-0.106
2016/11/29,-0.568
2016/11/30,-0.286
2016/12/01,-0.959
2016/12/02,-0.455
2016/12/03,-0.559
2016/12/04,0.455
2016/12/05,0.216
2016/12/06,0.844
2016/12/07,-0.598
2016/12/08,-0.654
2016/12/09,-0.921
2016/12/10,0.507
2016/12/11,-1.592
2016/12/12,-0.732
2016/12/13,-1.786
2016/12/14,0.461
2016/12/15,1.275
2016/12/16,0.145
2016/12/17,-0.675
2016/12/18,1.208
2016/12/19,0.662
2016/12/20,1.375
2016/12/21,0.292
2016/12/22,-0.879
2016/12/23,-0.521
2016/12/24,0.329
2016/12/25,-1.469
2016/12/26,-0.498
2016/12/27,-0.723
2016/12/28,-0.623
2016/12/29,0.338
2016/12/30,-0.16
2016/12/31,-0.393
2017/01/01,0.314
2017/01/02,0.652
2017/01/03,0.565
2017/01/04,4.339
2017/01/05,0.757
2017/01/06,1.107
2017/01/07,1.546
2017/01/08,0.958
2017/01/09,0.288
2017/01/10,0.236
2017/01/11,-3.658
2017/01/12,-1.488
2017/01/13,-1.051
2017/01/14,-1.924
2017/01/15,-0.398
2017/01/16,-0.986
2017/01/17,-0.41
2017/01/18,-0.081
2017/01/19,0.236
2017/01/20,-0.669
2017/01/21,0.13
2017/01/22,0.062
2017/01/23,1.268
2017/01/24,1.891
2017/01/25,1.316
2017/01/26,1.081
2017/01/27,0.844
2017/01/28,2.046
2017/01/29,1.579
2017/01/30,1.041
2017/01/31,0.3
2017/02/01,-0.695
2017/02/02,0.767
2017/02/03,2.928
2017/02/04,1.093
2017/02/05,0.983
2017/02/06,2.037
2017/02/07,0.858
2017/02/08,1.865
2017/02/09,0.856
2017/02/10,-0.952
2017/02/11,-0.839
2017/02/12,-0.879
2017/02/13,-2.732
2017/02/14,-2.04
2017/02/15,-0.766
2017/02/16,0.64
2017/02/17,1.008
2017/02/18,1.151
2017/02/19,1.64
2017/02/20,1.666
2017/02/21,2.514
2017/02/22,2.384
2017/02/23,1.886
2017/02/24,1.937
2017/02/25,0.932
2017/02/26,-0.418
2017/02/27,1.836
2017/02/28,1.856
2017/03/01,1.767
2017/03/02,1.246
2017/03/03,2.082
2017/03/04,3.385
2017/03/05,3.795
2017/03/06,2.075
2017/03/07,1.737
2017/03/08,0.324
2017/03/09,-0.046
2017/03/10,-0.412
2017/03/11,-1.315
2017/03/12,-1.591
2017/03/13,-1.009
2017/03/14,-0.736
2017/03/15,0.111
2017/03/16,0.81
2017/03/17,-0.408
2017/03/18,-0.505
2017/03/19,0.348
2017/03/20,1.567
2017/03/21,0.661
2017/03/22,0.051
2017/03/23,-0.838
2017/03/24,-1.751
2017/03/25,-0.092
2017/03/26,-2.381
2017/03/27,-1.862
2017/03/28,-1.543
2017/03/29,-0.811
2017/03/30,-2.287
2017/03/31,1.884
2017/04/01,0.49
2017/04/02,1.459
2017/04/03,-1.432
2017/04/04,0.619
2017/04/05,-0.538
2017/04/06,1.741
2017/04/07,-1.401
2017/04/08,-1.249
2017/04/09,-0.588
