Date,mediantransactionvalue30trxUSD
2013/12/02,4.327
2013/12/03,4.313
2013/12/04,4.273
2013/12/05,4.239
2013/12/06,4.179
2013/12/07,4.107
2013/12/08,3.994
2013/12/09,3.852
2013/12/10,3.693
2013/12/11,3.519
2013/12/12,3.333
2013/12/13,3.144
2013/12/14,2.953
2013/12/15,2.76
2013/12/16,2.576
2013/12/17,2.401
2013/12/18,2.241
2013/12/19,2.086
2013/12/20,1.933
2013/12/21,1.775
2013/12/22,1.614
2013/12/23,1.453
2013/12/24,1.297
2013/12/25,1.154
2013/12/26,1.019
2013/12/27,0.891
2013/12/28,0.764
2013/12/29,0.639
2013/12/30,0.522
2013/12/31,0.411
2014/01/01,0.304
2014/01/02,0.208
2014/01/03,0.127
2014/01/04,0.053
2014/01/05,-0.009
2014/01/06,-0.059
2014/01/07,-0.104
2014/01/08,-0.146
2014/01/09,-0.186
2014/01/10,-0.224
2014/01/11,-0.26
2014/01/12,-0.297
2014/01/13,-0.332
2014/01/14,-0.363
2014/01/15,-0.393
2014/01/16,-0.42
2014/01/17,-0.446
2014/01/18,-0.474
2014/01/19,-0.501
2014/01/20,-0.524
2014/01/21,-0.545
2014/01/22,-0.564
2014/01/23,-0.58
2014/01/24,-0.591
2014/01/25,-0.601
2014/01/26,-0.608
2014/01/27,-0.612
2014/01/28,-0.612
2014/01/29,-0.611
2014/01/30,-0.609
2014/01/31,-0.604
2014/02/01,-0.601
2014/02/02,-0.6
2014/02/03,-0.603
2014/02/04,-0.606
2014/02/05,-0.608
2014/02/06,-0.61
2014/02/07,-0.604
2014/02/08,-0.601
2014/02/09,-0.601
2014/02/10,-0.598
2014/02/11,-0.595
2014/02/12,-0.595
2014/02/13,-0.596
2014/02/14,-0.595
2014/02/15,-0.598
2014/02/16,-0.605
2014/02/17,-0.615
2014/02/18,-0.627
2014/02/19,-0.639
2014/02/20,-0.647
2014/02/21,-0.645
2014/02/22,-0.643
2014/02/23,-0.64
2014/02/24,-0.632
2014/02/25,-0.615
2014/02/26,-0.594
2014/02/27,-0.578
2014/02/28,-0.561
2014/03/01,-0.547
2014/03/02,-0.538
2014/03/03,-0.524
2014/03/04,-0.505
2014/03/05,-0.488
2014/03/06,-0.476
2014/03/07,-0.468
2014/03/08,-0.46
2014/03/09,-0.453
2014/03/10,-0.449
2014/03/11,-0.448
2014/03/12,-0.449
2014/03/13,-0.454
2014/03/14,-0.466
2014/03/15,-0.485
2014/03/16,-0.512
2014/03/17,-0.54
2014/03/18,-0.568
2014/03/19,-0.598
2014/03/20,-0.628
2014/03/21,-0.659
2014/03/22,-0.691
2014/03/23,-0.727
2014/03/24,-0.761
2014/03/25,-0.791
2014/03/26,-0.817
2014/03/27,-0.84
2014/03/28,-0.861
2014/03/29,-0.884
2014/03/30,-0.907
2014/03/31,-0.928
2014/04/01,-0.942
2014/04/02,-0.953
2014/04/03,-0.963
2014/04/04,-0.971
2014/04/05,-0.982
2014/04/06,-0.994
2014/04/07,-1.007
2014/04/08,-1.016
2014/04/09,-1.024
2014/04/10,-1.027
2014/04/11,-1.028
2014/04/12,-1.031
2014/04/13,-1.038
2014/04/14,-1.041
2014/04/15,-1.038
2014/04/16,-1.03
2014/04/17,-1.021
2014/04/18,-1.01
2014/04/19,-1.003
2014/04/20,-0.997
2014/04/21,-0.993
2014/04/22,-0.99
2014/04/23,-0.993
2014/04/24,-0.996
2014/04/25,-1.001
2014/04/26,-1.007
2014/04/27,-1.015
2014/04/28,-1.021
2014/04/29,-1.027
2014/04/30,-1.029
2014/05/01,-1.03
2014/05/02,-1.033
2014/05/03,-1.039
2014/05/04,-1.048
2014/05/05,-1.056
2014/05/06,-1.063
2014/05/07,-1.068
2014/05/08,-1.071
2014/05/09,-1.073
2014/05/10,-1.077
2014/05/11,-1.083
2014/05/12,-1.088
2014/05/13,-1.091
2014/05/14,-1.092
2014/05/15,-1.093
2014/05/16,-1.091
2014/05/17,-1.089
2014/05/18,-1.086
2014/05/19,-1.077
2014/05/20,-1.058
2014/05/21,-1.029
2014/05/22,-0.994
2014/05/23,-0.949
2014/05/24,-0.903
2014/05/25,-0.853
2014/05/26,-0.798
2014/05/27,-0.736
2014/05/28,-0.674
2014/05/29,-0.611
2014/05/30,-0.539
2014/05/31,-0.467
2014/06/01,-0.387
2014/06/02,-0.303
2014/06/03,-0.212
2014/06/04,-0.118
2014/06/05,-0.029
2014/06/06,0.054
2014/06/07,0.13
2014/06/08,0.199
2014/06/09,0.265
2014/06/10,0.325
2014/06/11,0.385
2014/06/12,0.441
2014/06/13,0.486
2014/06/14,0.514
2014/06/15,0.524
2014/06/16,0.524
2014/06/17,0.522
2014/06/18,0.517
2014/06/19,0.506
2014/06/20,0.494
2014/06/21,0.477
2014/06/22,0.454
2014/06/23,0.436
2014/06/24,0.42
2014/06/25,0.402
2014/06/26,0.381
2014/06/27,0.361
2014/06/28,0.336
2014/06/29,0.304
2014/06/30,0.28
2014/07/01,0.264
2014/07/02,0.255
2014/07/03,0.249
2014/07/04,0.237
2014/07/05,0.215
2014/07/06,0.184
2014/07/07,0.153
2014/07/08,0.12
2014/07/09,0.087
2014/07/10,0.06
2014/07/11,0.041
2014/07/12,0.021
2014/07/13,-0.003
2014/07/14,-0.022
2014/07/15,-0.041
2014/07/16,-0.056
2014/07/17,-0.071
2014/07/18,-0.082
2014/07/19,-0.103
2014/07/20,-0.127
2014/07/21,-0.147
2014/07/22,-0.16
2014/07/23,-0.165
2014/07/24,-0.161
2014/07/25,-0.152
2014/07/26,-0.151
2014/07/27,-0.156
2014/07/28,-0.157
2014/07/29,-0.154
2014/07/30,-0.145
2014/07/31,-0.138
2014/08/01,-0.127
2014/08/02,-0.12
2014/08/03,-0.121
2014/08/04,-0.119
2014/08/05,-0.112
2014/08/06,-0.108
2014/08/07,-0.105
2014/08/08,-0.103
2014/08/09,-0.107
2014/08/10,-0.116
2014/08/11,-0.125
2014/08/12,-0.132
2014/08/13,-0.137
2014/08/14,-0.134
2014/08/15,-0.135
2014/08/16,-0.143
2014/08/17,-0.151
2014/08/18,-0.152
2014/08/19,-0.148
2014/08/20,-0.138
2014/08/21,-0.123
2014/08/22,-0.107
2014/08/23,-0.095
2014/08/24,-0.085
2014/08/25,-0.073
2014/08/26,-0.058
2014/08/27,-0.039
2014/08/28,-0.022
2014/08/29,-0.004
2014/08/30,0.004
2014/08/31,0.008
2014/09/01,0.009
2014/09/02,0.01
2014/09/03,0.012
2014/09/04,0.017
2014/09/05,0.022
2014/09/06,0.021
2014/09/07,0.012
2014/09/08,0.004
2014/09/09,-0.004
2014/09/10,-0.008
2014/09/11,-0.01
2014/09/12,-0.007
2014/09/13,-0.006
2014/09/14,-0.012
2014/09/15,-0.016
2014/09/16,-0.023
2014/09/17,-0.027
2014/09/18,-0.022
2014/09/19,-0.011
2014/09/20,-0.004
2014/09/21,-0.005
2014/09/22,-0.003
2014/09/23,0.003
2014/09/24,0.009
2014/09/25,0.013
2014/09/26,0.016
2014/09/27,0.011
2014/09/28,-0.002
2014/09/29,-0.01
2014/09/30,-0.013
2014/10/01,-0.016
2014/10/02,-0.018
2014/10/03,-0.022
2014/10/04,-0.03
2014/10/05,-0.042
2014/10/06,-0.053
2014/10/07,-0.06
2014/10/08,-0.066
2014/10/09,-0.067
2014/10/10,-0.067
2014/10/11,-0.07
2014/10/12,-0.079
2014/10/13,-0.087
2014/10/14,-0.088
2014/10/15,-0.085
2014/10/16,-0.082
2014/10/17,-0.077
2014/10/18,-0.079
2014/10/19,-0.086
2014/10/20,-0.093
2014/10/21,-0.095
2014/10/22,-0.097
2014/10/23,-0.099
2014/10/24,-0.104
2014/10/25,-0.107
2014/10/26,-0.12
2014/10/27,-0.133
2014/10/28,-0.146
2014/10/29,-0.16
2014/10/30,-0.178
2014/10/31,-0.199
2014/11/01,-0.221
2014/11/02,-0.25
2014/11/03,-0.279
2014/11/04,-0.305
2014/11/05,-0.324
2014/11/06,-0.343
2014/11/07,-0.36
2014/11/08,-0.382
2014/11/09,-0.408
2014/11/10,-0.428
2014/11/11,-0.443
2014/11/12,-0.447
2014/11/13,-0.436
2014/11/14,-0.421
2014/11/15,-0.409
2014/11/16,-0.402
2014/11/17,-0.39
2014/11/18,-0.375
2014/11/19,-0.354
2014/11/20,-0.332
2014/11/21,-0.308
2014/11/22,-0.283
2014/11/23,-0.269
2014/11/24,-0.255
2014/11/25,-0.234
2014/11/26,-0.208
2014/11/27,-0.18
2014/11/28,-0.146
2014/11/29,-0.111
2014/11/30,-0.082
2014/12/01,-0.05
2014/12/02,-0.005
2014/12/03,0.038
2014/12/04,0.078
2014/12/05,0.116
2014/12/06,0.146
2014/12/07,0.168
2014/12/08,0.194
2014/12/09,0.222
2014/12/10,0.255
2014/12/11,0.287
2014/12/12,0.311
2014/12/13,0.33
2014/12/14,0.337
2014/12/15,0.343
2014/12/16,0.352
2014/12/17,0.36
2014/12/18,0.377
2014/12/19,0.402
2014/12/20,0.43
2014/12/21,0.443
2014/12/22,0.459
2014/12/23,0.475
2014/12/24,0.484
2014/12/25,0.486
2014/12/26,0.488
2014/12/27,0.489
2014/12/28,0.48
2014/12/29,0.468
2014/12/30,0.464
2014/12/31,0.46
2015/01/01,0.445
2015/01/02,0.433
2015/01/03,0.417
2015/01/04,0.399
2015/01/05,0.376
2015/01/06,0.352
2015/01/07,0.332
2015/01/08,0.311
2015/01/09,0.291
2015/01/10,0.273
2015/01/11,0.246
2015/01/12,0.21
2015/01/13,0.18
2015/01/14,0.151
2015/01/15,0.13
2015/01/16,0.112
2015/01/17,0.088
2015/01/18,0.059
2015/01/19,0.026
2015/01/20,-0.008
2015/01/21,-0.044
2015/01/22,-0.078
2015/01/23,-0.112
2015/01/24,-0.148
2015/01/25,-0.191
2015/01/26,-0.225
2015/01/27,-0.258
2015/01/28,-0.29
2015/01/29,-0.319
2015/01/30,-0.342
2015/01/31,-0.369
2015/02/01,-0.398
2015/02/02,-0.422
2015/02/03,-0.437
2015/02/04,-0.451
2015/02/05,-0.465
2015/02/06,-0.476
2015/02/07,-0.495
2015/02/08,-0.521
2015/02/09,-0.552
2015/02/10,-0.584
2015/02/11,-0.617
2015/02/12,-0.644
2015/02/13,-0.673
2015/02/14,-0.706
2015/02/15,-0.74
2015/02/16,-0.775
2015/02/17,-0.807
2015/02/18,-0.837
2015/02/19,-0.865
2015/02/20,-0.892
2015/02/21,-0.918
2015/02/22,-0.945
2015/02/23,-0.971
2015/02/24,-0.989
2015/02/25,-1.003
2015/02/26,-1.015
2015/02/27,-1.021
2015/02/28,-1.027
2015/03/01,-1.035
2015/03/02,-1.036
2015/03/03,-1.026
2015/03/04,-1.01
2015/03/05,-0.991
2015/03/06,-0.968
2015/03/07,-0.953
2015/03/08,-0.944
2015/03/09,-0.931
2015/03/10,-0.912
2015/03/11,-0.891
2015/03/12,-0.865
2015/03/13,-0.838
2015/03/14,-0.816
2015/03/15,-0.801
2015/03/16,-0.782
2015/03/17,-0.76
2015/03/18,-0.735
2015/03/19,-0.714
2015/03/20,-0.697
2015/03/21,-0.684
2015/03/22,-0.677
2015/03/23,-0.669
2015/03/24,-0.655
2015/03/25,-0.64
2015/03/26,-0.627
2015/03/27,-0.613
2015/03/28,-0.604
2015/03/29,-0.602
2015/03/30,-0.598
2015/03/31,-0.589
2015/04/01,-0.577
2015/04/02,-0.564
2015/04/03,-0.556
2015/04/04,-0.554
2015/04/05,-0.561
2015/04/06,-0.567
2015/04/07,-0.568
2015/04/08,-0.566
2015/04/09,-0.564
2015/04/10,-0.562
2015/04/11,-0.564
2015/04/12,-0.567
2015/04/13,-0.569
2015/04/14,-0.568
2015/04/15,-0.566
2015/04/16,-0.557
2015/04/17,-0.542
2015/04/18,-0.531
2015/04/19,-0.517
2015/04/20,-0.498
2015/04/21,-0.46
2015/04/22,-0.408
2015/04/23,-0.34
2015/04/24,-0.265
2015/04/25,-0.195
2015/04/26,-0.13
2015/04/27,-0.07
2015/04/28,-0.013
2015/04/29,0.036
2015/04/30,0.084
2015/05/01,0.124
2015/05/02,0.149
2015/05/03,0.17
2015/05/04,0.188
2015/05/05,0.204
2015/05/06,0.222
2015/05/07,0.24
2015/05/08,0.255
2015/05/09,0.26
2015/05/10,0.268
2015/05/11,0.292
2015/05/12,0.326
2015/05/13,0.358
2015/05/14,0.384
2015/05/15,0.4
2015/05/16,0.402
2015/05/17,0.393
2015/05/18,0.384
2015/05/19,0.396
2015/05/20,0.42
2015/05/21,0.453
2015/05/22,0.489
2015/05/23,0.52
2015/05/24,0.533
2015/05/25,0.54
2015/05/26,0.546
2015/05/27,0.55
2015/05/28,0.552
2015/05/29,0.542
2015/05/30,0.512
2015/05/31,0.488
2015/06/01,0.48
2015/06/02,0.484
2015/06/03,0.49
2015/06/04,0.493
2015/06/05,0.505
2015/06/06,0.521
2015/06/07,0.526
2015/06/08,0.528
2015/06/09,0.542
2015/06/10,0.56
2015/06/11,0.581
2015/06/12,0.599
2015/06/13,0.61
2015/06/14,0.608
2015/06/15,0.607
2015/06/16,0.61
2015/06/17,0.625
2015/06/18,0.644
2015/06/19,0.655
2015/06/20,0.656
2015/06/21,0.644
2015/06/22,0.631
2015/06/23,0.611
2015/06/24,0.586
2015/06/25,0.556
2015/06/26,0.526
2015/06/27,0.491
2015/06/28,0.453
2015/06/29,0.431
2015/06/30,0.456
2015/07/01,0.474
2015/07/02,0.502
2015/07/03,0.526
2015/07/04,0.535
2015/07/05,0.561
2015/07/06,0.596
2015/07/07,0.634
2015/07/08,0.681
2015/07/09,0.714
2015/07/10,0.726
2015/07/11,0.714
2015/07/12,0.672
2015/07/13,0.616
2015/07/14,0.569
2015/07/15,0.526
2015/07/16,0.489
2015/07/17,0.448
2015/07/18,0.39
2015/07/19,0.316
2015/07/20,0.247
2015/07/21,0.178
2015/07/22,0.113
2015/07/23,0.064
2015/07/24,0.028
2015/07/25,-0.009
2015/07/26,-0.042
2015/07/27,-0.064
2015/07/28,-0.078
2015/07/29,-0.08
2015/07/30,-0.074
2015/07/31,-0.065
2015/08/01,-0.068
2015/08/02,-0.08
2015/08/03,-0.094
2015/08/04,-0.09
2015/08/05,-0.074
2015/08/06,-0.061
2015/08/07,-0.046
2015/08/08,-0.038
2015/08/09,-0.035
2015/08/10,-0.028
2015/08/11,-0.017
2015/08/12,-0.003
2015/08/13,0.006
2015/08/14,0.012
2015/08/15,0.009
2015/08/16,0.005
2015/08/17,0.01
2015/08/18,0.021
2015/08/19,0.035
2015/08/20,0.052
2015/08/21,0.063
2015/08/22,0.064
2015/08/23,0.056
2015/08/24,0.05
2015/08/25,0.049
2015/08/26,0.047
2015/08/27,0.045
2015/08/28,0.045
2015/08/29,0.037
2015/08/30,0.025
2015/08/31,0.012
2015/09/01,-0.001
2015/09/02,0.012
2015/09/03,0.023
2015/09/04,0.031
2015/09/05,0.022
2015/09/06,0.007
2015/09/07,-0.008
2015/09/08,-0.016
2015/09/09,-0.017
2015/09/10,-0.017
2015/09/11,-0.035
2015/09/12,-0.065
2015/09/13,-0.111
2015/09/14,-0.164
2015/09/15,-0.22
2015/09/16,-0.281
2015/09/17,-0.355
2015/09/18,-0.428
2015/09/19,-0.492
2015/09/20,-0.546
2015/09/21,-0.585
2015/09/22,-0.606
2015/09/23,-0.611
2015/09/24,-0.6
2015/09/25,-0.575
2015/09/26,-0.55
2015/09/27,-0.525
2015/09/28,-0.486
2015/09/29,-0.432
2015/09/30,-0.373
2015/10/01,-0.303
2015/10/02,-0.23
2015/10/03,-0.167
2015/10/04,-0.113
2015/10/05,-0.059
2015/10/06,0.002
2015/10/07,0.062
2015/10/08,0.119
2015/10/09,0.171
2015/10/10,0.205
2015/10/11,0.231
2015/10/12,0.261
2015/10/13,0.286
2015/10/14,0.313
2015/10/15,0.347
2015/10/16,0.383
2015/10/17,0.409
2015/10/18,0.426
2015/10/19,0.447
2015/10/20,0.467
2015/10/21,0.486
2015/10/22,0.509
2015/10/23,0.524
2015/10/24,0.524
2015/10/25,0.52
2015/10/26,0.521
2015/10/27,0.526
2015/10/28,0.533
2015/10/29,0.54
2015/10/30,0.553
2015/10/31,0.557
2015/11/01,0.563
2015/11/02,0.57
2015/11/03,0.59
2015/11/04,0.635
2015/11/05,0.685
2015/11/06,0.729
2015/11/07,0.754
2015/11/08,0.766
2015/11/09,0.771
2015/11/10,0.773
2015/11/11,0.774
2015/11/12,0.775
2015/11/13,0.776
2015/11/14,0.766
2015/11/15,0.752
2015/11/16,0.739
2015/11/17,0.725
2015/11/18,0.707
2015/11/19,0.686
2015/11/20,0.66
2015/11/21,0.625
2015/11/22,0.584
2015/11/23,0.547
2015/11/24,0.512
2015/11/25,0.485
2015/11/26,0.468
2015/11/27,0.46
2015/11/28,0.441
2015/11/29,0.418
2015/11/30,0.406
2015/12/01,0.402
2015/12/02,0.404
2015/12/03,0.403
2015/12/04,0.4
2015/12/05,0.399
2015/12/06,0.414
2015/12/07,0.443
2015/12/08,0.478
2015/12/09,0.536
2015/12/10,0.616
2015/12/11,0.71
2015/12/12,0.796
2015/12/13,0.889
2015/12/14,0.977
2015/12/15,1.056
2015/12/16,1.128
2015/12/17,1.196
2015/12/18,1.262
2015/12/19,1.304
2015/12/20,1.341
2015/12/21,1.379
2015/12/22,1.415
2015/12/23,1.452
2015/12/24,1.494
2015/12/25,1.543
2015/12/26,1.554
2015/12/27,1.53
2015/12/28,1.487
2015/12/29,1.429
2015/12/30,1.356
2015/12/31,1.273
2016/01/01,1.181
2016/01/02,1.079
2016/01/03,0.973
2016/01/04,0.866
2016/01/05,0.761
2016/01/06,0.662
2016/01/07,0.567
2016/01/08,0.478
2016/01/09,0.385
2016/01/10,0.294
2016/01/11,0.209
2016/01/12,0.129
2016/01/13,0.056
2016/01/14,-0.01
2016/01/15,-0.07
2016/01/16,-0.132
2016/01/17,-0.195
2016/01/18,-0.255
2016/01/19,-0.307
2016/01/20,-0.355
2016/01/21,-0.396
2016/01/22,-0.431
2016/01/23,-0.46
2016/01/24,-0.477
2016/01/25,-0.493
2016/01/26,-0.498
2016/01/27,-0.497
2016/01/28,-0.496
2016/01/29,-0.495
2016/01/30,-0.489
2016/01/31,-0.482
2016/02/01,-0.468
2016/02/02,-0.457
2016/02/03,-0.45
2016/02/04,-0.44
2016/02/05,-0.426
2016/02/06,-0.409
2016/02/07,-0.39
2016/02/08,-0.362
2016/02/09,-0.322
2016/02/10,-0.273
2016/02/11,-0.227
2016/02/12,-0.185
2016/02/13,-0.149
2016/02/14,-0.113
2016/02/15,-0.071
2016/02/16,-0.024
2016/02/17,0.023
2016/02/18,0.069
2016/02/19,0.115
2016/02/20,0.163
2016/02/21,0.217
2016/02/22,0.27
2016/02/23,0.319
2016/02/24,0.36
2016/02/25,0.394
2016/02/26,0.422
2016/02/27,0.434
2016/02/28,0.459
2016/02/29,0.51
2016/03/01,0.57
2016/03/02,0.638
2016/03/03,0.696
2016/03/04,0.741
2016/03/05,0.817
2016/03/06,0.862
2016/03/07,0.885
2016/03/08,0.889
2016/03/09,0.875
2016/03/10,0.845
2016/03/11,0.803
2016/03/12,0.75
2016/03/13,0.688
2016/03/14,0.623
2016/03/15,0.557
2016/03/16,0.504
2016/03/17,0.453
2016/03/18,0.4
2016/03/19,0.343
2016/03/20,0.282
2016/03/21,0.222
2016/03/22,0.162
2016/03/23,0.102
2016/03/24,0.045
2016/03/25,-0.01
2016/03/26,-0.065
2016/03/27,-0.121
2016/03/28,-0.172
2016/03/29,-0.218
2016/03/30,-0.259
2016/03/31,-0.297
2016/04/01,-0.331
2016/04/02,-0.364
2016/04/03,-0.397
2016/04/04,-0.426
2016/04/05,-0.451
2016/04/06,-0.472
2016/04/07,-0.489
2016/04/08,-0.502
2016/04/09,-0.517
2016/04/10,-0.534
2016/04/11,-0.546
2016/04/12,-0.554
2016/04/13,-0.558
2016/04/14,-0.558
2016/04/15,-0.553
2016/04/16,-0.551
2016/04/17,-0.549
2016/04/18,-0.546
2016/04/19,-0.539
2016/04/20,-0.53
2016/04/21,-0.52
2016/04/22,-0.507
2016/04/23,-0.498
2016/04/24,-0.493
2016/04/25,-0.487
2016/04/26,-0.48
2016/04/27,-0.473
2016/04/28,-0.467
2016/04/29,-0.465
2016/04/30,-0.467
2016/05/01,-0.474
2016/05/02,-0.477
2016/05/03,-0.475
2016/05/04,-0.467
2016/05/05,-0.457
2016/05/06,-0.445
2016/05/07,-0.434
2016/05/08,-0.424
2016/05/09,-0.411
2016/05/10,-0.395
2016/05/11,-0.377
2016/05/12,-0.354
2016/05/13,-0.326
2016/05/14,-0.303
2016/05/15,-0.28
2016/05/16,-0.251
2016/05/17,-0.219
2016/05/18,-0.188
2016/05/19,-0.159
2016/05/20,-0.133
2016/05/21,-0.113
2016/05/22,-0.1
2016/05/23,-0.088
2016/05/24,-0.08
2016/05/25,-0.074
2016/05/26,-0.067
2016/05/27,-0.056
2016/05/28,-0.044
2016/05/29,-0.032
2016/05/30,-0.022
2016/05/31,-0.009
2016/06/01,0.001
2016/06/02,0.006
2016/06/03,0.01
2016/06/04,0.013
2016/06/05,0.015
2016/06/06,0.02
2016/06/07,0.028
2016/06/08,0.039
2016/06/09,0.053
2016/06/10,0.073
2016/06/11,0.094
2016/06/12,0.116
2016/06/13,0.144
2016/06/14,0.174
2016/06/15,0.204
2016/06/16,0.243
2016/06/17,0.284
2016/06/18,0.319
2016/06/19,0.348
2016/06/20,0.379
2016/06/21,0.415
2016/06/22,0.459
2016/06/23,0.499
2016/06/24,0.541
2016/06/25,0.574
2016/06/26,0.595
2016/06/27,0.608
2016/06/28,0.616
2016/06/29,0.623
2016/06/30,0.632
2016/07/01,0.639
2016/07/02,0.645
2016/07/03,0.644
2016/07/04,0.645
2016/07/05,0.644
2016/07/06,0.64
2016/07/07,0.635
2016/07/08,0.629
2016/07/09,0.615
2016/07/10,0.592
2016/07/11,0.575
2016/07/12,0.557
2016/07/13,0.543
2016/07/14,0.531
2016/07/15,0.526
2016/07/16,0.517
2016/07/17,0.504
2016/07/18,0.5
2016/07/19,0.504
2016/07/20,0.511
2016/07/21,0.522
2016/07/22,0.54
2016/07/23,0.556
2016/07/24,0.568
2016/07/25,0.577
2016/07/26,0.589
2016/07/27,0.603
2016/07/28,0.618
2016/07/29,0.638
2016/07/30,0.657
2016/07/31,0.671
2016/08/01,0.68
2016/08/02,0.695
2016/08/03,0.705
2016/08/04,0.709
2016/08/05,0.706
2016/08/06,0.694
2016/08/07,0.681
2016/08/08,0.663
2016/08/09,0.643
2016/08/10,0.619
2016/08/11,0.591
2016/08/12,0.566
2016/08/13,0.542
2016/08/14,0.519
2016/08/15,0.497
2016/08/16,0.476
2016/08/17,0.452
2016/08/18,0.427
2016/08/19,0.405
2016/08/20,0.378
2016/08/21,0.345
2016/08/22,0.313
2016/08/23,0.279
2016/08/24,0.243
2016/08/25,0.211
2016/08/26,0.181
2016/08/27,0.145
2016/08/28,0.106
2016/08/29,0.072
2016/08/30,0.041
2016/08/31,0.012
2016/09/01,-0.011
2016/09/02,-0.029
2016/09/03,-0.051
2016/09/04,-0.079
2016/09/05,-0.104
2016/09/06,-0.128
2016/09/07,-0.151
2016/09/08,-0.174
2016/09/09,-0.192
2016/09/10,-0.211
2016/09/11,-0.232
2016/09/12,-0.25
2016/09/13,-0.263
2016/09/14,-0.273
2016/09/15,-0.281
2016/09/16,-0.285
2016/09/17,-0.293
2016/09/18,-0.303
2016/09/19,-0.308
2016/09/20,-0.308
2016/09/21,-0.307
2016/09/22,-0.3
2016/09/23,-0.29
2016/09/24,-0.279
2016/09/25,-0.272
2016/09/26,-0.269
2016/09/27,-0.267
2016/09/28,-0.267
2016/09/29,-0.267
2016/09/30,-0.268
2016/10/01,-0.276
2016/10/02,-0.29
2016/10/03,-0.307
2016/10/04,-0.324
2016/10/05,-0.343
2016/10/06,-0.365
2016/10/07,-0.387
2016/10/08,-0.411
2016/10/09,-0.436
2016/10/10,-0.453
2016/10/11,-0.467
2016/10/12,-0.473
2016/10/13,-0.476
2016/10/14,-0.479
2016/10/15,-0.484
2016/10/16,-0.492
2016/10/17,-0.502
2016/10/18,-0.509
2016/10/19,-0.514
2016/10/20,-0.521
2016/10/21,-0.525
2016/10/22,-0.529
2016/10/23,-0.536
2016/10/24,-0.537
2016/10/25,-0.533
2016/10/26,-0.528
2016/10/27,-0.522
2016/10/28,-0.516
2016/10/29,-0.509
2016/10/30,-0.507
2016/10/31,-0.5
2016/11/01,-0.489
2016/11/02,-0.476
2016/11/03,-0.461
2016/11/04,-0.447
2016/11/05,-0.439
2016/11/06,-0.434
2016/11/07,-0.432
2016/11/08,-0.434
2016/11/09,-0.434
2016/11/10,-0.436
2016/11/11,-0.438
2016/11/12,-0.443
2016/11/13,-0.45
2016/11/14,-0.456
2016/11/15,-0.459
2016/11/16,-0.462
2016/11/17,-0.464
2016/11/18,-0.465
2016/11/19,-0.466
2016/11/20,-0.47
2016/11/21,-0.474
2016/11/22,-0.478
2016/11/23,-0.48
2016/11/24,-0.484
2016/11/25,-0.487
2016/11/26,-0.491
2016/11/27,-0.496
2016/11/28,-0.498
2016/11/29,-0.497
2016/11/30,-0.495
2016/12/01,-0.492
2016/12/02,-0.486
2016/12/03,-0.481
2016/12/04,-0.478
2016/12/05,-0.47
2016/12/06,-0.462
2016/12/07,-0.451
2016/12/08,-0.438
2016/12/09,-0.423
2016/12/10,-0.409
2016/12/11,-0.4
2016/12/12,-0.388
2016/12/13,-0.376
2016/12/14,-0.364
2016/12/15,-0.349
2016/12/16,-0.335
2016/12/17,-0.323
2016/12/18,-0.31
2016/12/19,-0.293
2016/12/20,-0.273
2016/12/21,-0.25
2016/12/22,-0.225
2016/12/23,-0.195
2016/12/24,-0.166
2016/12/25,-0.14
2016/12/26,-0.108
2016/12/27,-0.073
2016/12/28,-0.034
2016/12/29,0.008
2016/12/30,0.049
2016/12/31,0.086
2017/01/01,0.12
2017/01/02,0.152
2017/01/03,0.183
2017/01/04,0.217
2017/01/05,0.26
2017/01/06,0.298
2017/01/07,0.328
2017/01/08,0.352
2017/01/09,0.377
2017/01/10,0.396
2017/01/11,0.416
2017/01/12,0.431
2017/01/13,0.444
2017/01/14,0.447
2017/01/15,0.438
2017/01/16,0.427
2017/01/17,0.414
2017/01/18,0.399
2017/01/19,0.385
2017/01/20,0.371
2017/01/21,0.353
2017/01/22,0.331
2017/01/23,0.314
2017/01/24,0.298
2017/01/25,0.281
2017/01/26,0.26
2017/01/27,0.241
2017/01/28,0.219
2017/01/29,0.192
2017/01/30,0.175
2017/01/31,0.163
2017/02/01,0.15
2017/02/02,0.146
2017/02/03,0.146
2017/02/04,0.148
2017/02/05,0.148
2017/02/06,0.168
2017/02/07,0.185
2017/02/08,0.207
2017/02/09,0.226
2017/02/10,0.243
2017/02/11,0.253
2017/02/12,0.257
2017/02/13,0.262
2017/02/14,0.27
2017/02/15,0.28
2017/02/16,0.296
2017/02/17,0.313
2017/02/18,0.322
2017/02/19,0.326
2017/02/20,0.336
2017/02/21,0.355
2017/02/22,0.382
2017/02/23,0.407
2017/02/24,0.43
2017/02/25,0.439
2017/02/26,0.44
2017/02/27,0.448
2017/02/28,0.464
2017/03/01,0.488
2017/03/02,0.52
2017/03/03,0.558
2017/03/04,0.593
2017/03/05,0.614
2017/03/06,0.644
2017/03/07,0.67
2017/03/08,0.686
2017/03/09,0.694
2017/03/10,0.702
2017/03/11,0.696
2017/03/12,0.684
2017/03/13,0.675
2017/03/14,0.666
2017/03/15,0.662
2017/03/16,0.663
2017/03/17,0.674
2017/03/18,0.68
2017/03/19,0.672
2017/03/20,0.665
2017/03/21,0.659
2017/03/22,0.649
2017/03/23,0.637
2017/03/24,0.629
2017/03/25,0.618
2017/03/26,0.601
2017/03/27,0.593
