Date,fee_to_reward30momUSD
2013/12/13,-0.199
2013/12/14,-0.254
2013/12/15,-0.156
2013/12/16,0.018
2013/12/17,-0.068
2013/12/18,-0.32
2013/12/19,-0.488
2013/12/20,-0.249
2013/12/21,-0.396
2013/12/22,-0.269
2013/12/23,-0.21
2013/12/24,-0.131
2013/12/25,-0.148
2013/12/26,-0.335
2013/12/27,-0.432
2013/12/28,-0.365
2013/12/29,-0.254
2013/12/30,-0.186
2013/12/31,-0.148
2014/01/01,-0.347
2014/01/02,0.004
2014/01/03,-0.143
2014/01/04,-0.18
2014/01/05,-0.08
2014/01/06,-0.133
2014/01/07,0.117
2014/01/08,-0.094
2014/01/09,-0.117
2014/01/10,-0.154
2014/01/11,-0.118
2014/01/12,-0.119
2014/01/13,0.033
2014/01/14,0.136
2014/01/15,0.054
2014/01/16,-0.013
2014/01/17,0.011
2014/01/18,0.001
2014/01/19,-0.094
2014/01/20,0.005
2014/01/21,0.104
2014/01/22,0.025
2014/01/23,0.094
2014/01/24,0.019
2014/01/25,-0.01
2014/01/26,0.042
2014/01/27,-0.002
2014/01/28,0.021
2014/01/29,0.078
2014/01/30,0.063
2014/01/31,0.129
2014/02/01,-0.17
2014/02/02,-0.11
2014/02/03,-0.08
2014/02/04,0.041
2014/02/05,-0.304
2014/02/06,-0.021
2014/02/07,0.102
2014/02/08,0.022
2014/02/09,0.04
2014/02/10,0.103
2014/02/11,0.091
2014/02/12,0.076
2014/02/13,-0.081
2014/02/14,-0.008
2014/02/15,-0.018
2014/02/16,-0.153
2014/02/17,0.313
2014/02/18,0.057
2014/02/19,-0.024
2014/02/20,-0.041
2014/02/21,0.057
2014/02/22,-0.105
2014/02/23,-0.037
2014/02/24,0.031
2014/02/25,0.13
2014/02/26,0.014
2014/02/27,-0.061
2014/02/28,0.012
2014/03/01,0.047
2014/03/02,-0.003
2014/03/03,0.222
2014/03/04,0.233
2014/03/05,0.098
2014/03/06,0.008
2014/03/07,0.005
2014/03/08,-0.053
2014/03/09,-0.12
2014/03/10,0.166
2014/03/11,0.056
2014/03/12,0.026
2014/03/13,0.042
2014/03/14,0.05
2014/03/15,-0.051
2014/03/16,-0.068
2014/03/17,0.056
2014/03/18,0.034
2014/03/19,-0.269
2014/03/20,-0.017
2014/03/21,0.026
2014/03/22,0.078
2014/03/23,-0.156
2014/03/24,0.003
2014/03/25,0.083
2014/03/26,0.062
2014/03/27,-0.121
2014/03/28,-0.04
2014/03/29,-0.083
2014/03/30,-0.051
2014/03/31,-0.069
2014/04/01,-0.021
2014/04/02,-0.196
2014/04/03,-0.202
2014/04/04,-0.089
2014/04/05,-0.077
2014/04/06,-0.059
2014/04/07,0.099
2014/04/08,0.165
2014/04/09,0.066
2014/04/10,0.007
2014/04/11,-0.033
2014/04/12,-0.136
2014/04/13,-0.189
2014/04/14,0.053
2014/04/15,0.073
2014/04/16,0.034
2014/04/17,0.088
2014/04/18,-0.033
2014/04/19,0.007
2014/04/20,-0.071
2014/04/21,-0.121
2014/04/22,0.188
2014/04/23,0.076
2014/04/24,0.025
2014/04/25,-0.081
2014/04/26,-0.093
2014/04/27,-0.018
2014/04/28,0.112
2014/04/29,-0.016
2014/04/30,0.097
2014/05/01,-0.041
2014/05/02,0.026
2014/05/03,0.026
2014/05/04,-0.015
2014/05/05,0.171
2014/05/06,0.035
2014/05/07,-0.035
2014/05/08,-0.115
2014/05/09,-0.136
2014/05/10,-0.145
2014/05/11,-0.074
2014/05/12,0.114
2014/05/13,0.085
2014/05/14,0.004
2014/05/15,-0.063
2014/05/16,-0.101
2014/05/17,-0.139
2014/05/18,-0.101
2014/05/19,-0.046
2014/05/20,0.058
2014/05/21,0
2014/05/22,-0.1
2014/05/23,-0.044
2014/05/24,-0.103
2014/05/25,-0.048
2014/05/26,0.094
2014/05/27,0.091
2014/05/28,-0.006
2014/05/29,0.044
2014/05/30,-0.1
2014/05/31,0.016
2014/06/01,-0.049
2014/06/02,-0.047
2014/06/03,0.04
2014/06/04,-0.167
2014/06/05,0.016
2014/06/06,-0.03
2014/06/07,-0.098
2014/06/08,-0.106
2014/06/09,0.059
2014/06/10,0.024
2014/06/11,-0.031
2014/06/12,-0.005
2014/06/13,-0.038
2014/06/14,-0.095
2014/06/15,-0.056
2014/06/16,0.04
2014/06/17,0.058
2014/06/18,0.055
2014/06/19,-0.022
2014/06/20,-0.062
2014/06/21,-0.099
2014/06/22,-0.108
2014/06/23,-0.035
2014/06/24,-0.017
2014/06/25,-0.054
2014/06/26,-0.119
2014/06/27,-0.113
2014/06/28,-0.135
2014/06/29,-0.055
2014/06/30,0.097
2014/07/01,0.148
2014/07/02,0.129
2014/07/03,0.014
2014/07/04,-0.022
2014/07/05,-0.106
2014/07/06,-0.051
2014/07/07,0.072
2014/07/08,0.067
2014/07/09,-0.003
2014/07/10,0.021
2014/07/11,-0.03
2014/07/12,-0.079
2014/07/13,-0.048
2014/07/14,0.143
2014/07/15,0.113
2014/07/16,0.095
2014/07/17,0.012
2014/07/18,-0.049
2014/07/19,-0.047
2014/07/20,0.001
2014/07/21,0.075
2014/07/22,0.129
2014/07/23,0.045
2014/07/24,0.063
2014/07/25,-0.012
2014/07/26,0.024
2014/07/27,0.016
2014/07/28,0.072
2014/07/29,0.057
2014/07/30,-0.103
2014/07/31,-0.101
2014/08/01,-0.1
2014/08/02,-0.108
2014/08/03,-0.022
2014/08/04,0.128
2014/08/05,0.098
2014/08/06,0.022
2014/08/07,-0.053
2014/08/08,0.001
2014/08/09,-0.095
2014/08/10,-0.056
2014/08/11,0.047
2014/08/12,0.052
2014/08/13,-0.006
2014/08/14,-0.044
2014/08/15,-0.058
2014/08/16,0.057
2014/08/17,0.595
2014/08/18,0.003
2014/08/19,0.043
2014/08/20,0.01
2014/08/21,-0.053
2014/08/22,-0.027
2014/08/23,-0.086
2014/08/24,-0.005
2014/08/25,0.218
2014/08/26,0.034
2014/08/27,-0.003
2014/08/28,-0.039
2014/08/29,-0.011
2014/08/30,-0.091
2014/08/31,-0.082
2014/09/01,0.113
2014/09/02,0.093
2014/09/03,-0.083
2014/09/04,-0.075
2014/09/05,-0.016
2014/09/06,-0.059
2014/09/07,0.227
2014/09/08,0.134
2014/09/09,0.164
2014/09/10,0.055
2014/09/11,-0.049
2014/09/12,-0.064
2014/09/13,-0.06
2014/09/14,-0.007
2014/09/15,-0.021
2014/09/16,-0.538
2014/09/17,0.026
2014/09/18,0.001
2014/09/19,-0.035
2014/09/20,-0.044
2014/09/21,-0.046
2014/09/22,0.066
2014/09/23,0.092
2014/09/24,-0.163
2014/09/25,0.04
2014/09/26,1.138
2014/09/27,0.072
2014/09/28,0.086
2014/09/29,0.154
2014/09/30,0.127
2014/10/01,0.012
2014/10/02,0.01
2014/10/03,0.067
2014/10/04,0.043
2014/10/05,-0.023
2014/10/06,0.098
2014/10/07,-0.112
2014/10/08,0.009
2014/10/09,-0.011
2014/10/10,0.011
2014/10/11,0.049
2014/10/12,0.02
2014/10/13,0.127
2014/10/14,0.117
2014/10/15,0.023
2014/10/16,-0.007
2014/10/17,0.065
2014/10/18,-0.023
2014/10/19,0.069
2014/10/20,0.144
2014/10/21,0.112
2014/10/22,0.04
2014/10/23,-0.001
2014/10/24,-0.006
2014/10/25,-0.02
2014/10/26,-1.052
2014/10/27,0.028
2014/10/28,0.056
2014/10/29,0.012
2014/10/30,0.009
2014/10/31,-0.059
2014/11/01,-0.009
2014/11/02,-0.004
2014/11/03,0.066
2014/11/04,0.052
2014/11/05,0.074
2014/11/06,-0.024
2014/11/07,0.009
2014/11/08,-0.093
2014/11/09,0.065
2014/11/10,0.076
2014/11/11,0.116
2014/11/12,0.073
2014/11/13,-0.005
2014/11/14,0.009
2014/11/15,-0.009
2014/11/16,-0.02
2014/11/17,0.166
2014/11/18,0.022
2014/11/19,-0.005
2014/11/20,0.044
2014/11/21,0.082
2014/11/22,-0.053
2014/11/23,0.025
2014/11/24,0.069
2014/11/25,0.01
2014/11/26,0.015
2014/11/27,-0.047
2014/11/28,-0.053
2014/11/29,-0.044
2014/11/30,0.045
2014/12/01,0.111
2014/12/02,0.052
2014/12/03,0.078
2014/12/04,0.072
2014/12/05,-0.07
2014/12/06,-0.048
2014/12/07,-0.011
2014/12/08,0.105
2014/12/09,-0.046
2014/12/10,-0.015
2014/12/11,-0.091
2014/12/12,-0.083
2014/12/13,-0.112
2014/12/14,0.001
2014/12/15,0.081
2014/12/16,0.11
2014/12/17,0.054
2014/12/18,0.086
2014/12/19,0.06
2014/12/20,-0.022
2014/12/21,-0.057
2014/12/22,0.055
2014/12/23,0.042
2014/12/24,-0.065
2014/12/25,-0.133
2014/12/26,0.152
2014/12/27,0.111
2014/12/28,-0.024
2014/12/29,0.069
2014/12/30,0.038
2014/12/31,-0.128
2015/01/01,-0.182
2015/01/02,-0.183
2015/01/03,-0.114
2015/01/04,0.187
2015/01/05,0.085
2015/01/06,-0.021
2015/01/07,-0.022
2015/01/08,0.088
2015/01/09,0.084
2015/01/10,0.091
2015/01/11,0.021
2015/01/12,0.637
2015/01/13,0.145
2015/01/14,0.018
2015/01/15,0.037
2015/01/16,-0.054
2015/01/17,-0.039
2015/01/18,-0.07
2015/01/19,0.036
2015/01/20,0.143
2015/01/21,0.018
2015/01/22,0.019
2015/01/23,0.15
2015/01/24,0.13
2015/01/25,-0.082
2015/01/26,0.052
2015/01/27,0.085
2015/01/28,-0.069
2015/01/29,-0.059
2015/01/30,0.025
2015/01/31,0.106
2015/02/01,0.003
2015/02/02,0.022
2015/02/03,-0.094
2015/02/04,-0.096
2015/02/05,-0.021
2015/02/06,-0.1
2015/02/07,-0.146
2015/02/08,-0.078
2015/02/09,-0.045
2015/02/10,0.049
2015/02/11,-0.557
2015/02/12,-0.066
2015/02/13,0.057
2015/02/14,-0.081
2015/02/15,-0.025
2015/02/16,0.005
2015/02/17,0.065
2015/02/18,-0.04
2015/02/19,-0.159
2015/02/20,0.023
2015/02/21,-0.032
2015/02/22,-0.113
2015/02/23,0.042
2015/02/24,0.021
2015/02/25,-0.12
2015/02/26,-0.001
2015/02/27,0.095
2015/02/28,0.081
2015/03/01,0.074
2015/03/02,0.087
2015/03/03,0.106
2015/03/04,0.101
2015/03/05,0.039
2015/03/06,0.136
2015/03/07,0.069
2015/03/08,0.074
2015/03/09,0.14
2015/03/10,0.048
2015/03/11,0.028
2015/03/12,0.029
2015/03/13,0.011
2015/03/14,-0.045
2015/03/15,-0.141
2015/03/16,0.06
2015/03/17,0.045
2015/03/18,0.005
2015/03/19,0.052
2015/03/20,0.114
2015/03/21,0.024
2015/03/22,-0.012
2015/03/23,0.119
2015/03/24,-0.011
2015/03/25,-0.019
2015/03/26,-0.054
2015/03/27,-0.056
2015/03/28,-0.035
2015/03/29,-0.045
2015/03/30,0.055
2015/03/31,0.035
2015/04/01,0.119
2015/04/02,-0.018
2015/04/03,-0.006
2015/04/04,-0.091
2015/04/05,-0.052
2015/04/06,0.136
2015/04/07,0.074
2015/04/08,0.079
2015/04/09,0.162
2015/04/10,0.33
2015/04/11,0.047
2015/04/12,0.065
2015/04/13,0.065
2015/04/14,0.094
2015/04/15,0.071
2015/04/16,-0.034
2015/04/17,0.069
2015/04/18,-0.115
2015/04/19,-0.114
2015/04/20,0.09
2015/04/21,0.033
2015/04/22,-0.067
2015/04/23,0.17
2015/04/24,0.113
2015/04/25,1.992
2015/04/26,0.046
2015/04/27,0.118
2015/04/28,0.088
2015/04/29,0.095
2015/04/30,0.064
2015/05/01,-0.138
2015/05/02,0.003
2015/05/03,-0.059
2015/05/04,0.112
2015/05/05,0.023
2015/05/06,-0.117
2015/05/07,0.04
2015/05/08,-0.074
2015/05/09,-0.152
2015/05/10,-0.246
2015/05/11,-0.036
2015/05/12,-0.012
2015/05/13,-0.06
2015/05/14,-0.064
2015/05/15,-0.095
2015/05/16,-0.009
2015/05/17,-0.158
2015/05/18,0.047
2015/05/19,0.123
2015/05/20,-0.027
2015/05/21,-0.03
2015/05/22,0.027
2015/05/23,-0.032
2015/05/24,-0.132
2015/05/25,-1.945
2015/05/26,0.127
2015/05/27,0.005
2015/05/28,0.069
2015/05/29,-0.068
2015/05/30,0.002
2015/05/31,0.686
2015/06/01,0.274
2015/06/02,0.144
2015/06/03,0.036
2015/06/04,0.053
2015/06/05,0.068
2015/06/06,-0.132
2015/06/07,-0.093
2015/06/08,0.028
2015/06/09,-0.014
2015/06/10,0.036
2015/06/11,0.088
2015/06/12,0.134
2015/06/13,0.06
2015/06/14,0.02
2015/06/15,0.153
2015/06/16,0.373
2015/06/17,0.18
2015/06/18,0.216
2015/06/19,0.325
2015/06/20,0.085
2015/06/21,0.009
2015/06/22,0.272
2015/06/23,0.164
2015/06/24,-0.021
2015/06/25,-0.062
2015/06/26,0.008
2015/06/27,0.027
2015/06/28,-0.026
2015/06/29,0.033
2015/06/30,-0.237
2015/07/01,-0.027
2015/07/02,0.135
2015/07/03,0.058
2015/07/04,-0.008
2015/07/05,0.128
2015/07/06,0.461
2015/07/07,0.929
2015/07/08,0.806
2015/07/09,0.727
2015/07/10,0.488
2015/07/11,0.522
2015/07/12,0.783
2015/07/13,0.441
2015/07/14,0.375
2015/07/15,0.13
2015/07/16,0.134
2015/07/17,0.06
2015/07/18,0.46
2015/07/19,-0.224
2015/07/20,0.56
2015/07/21,0.35
2015/07/22,-0.019
2015/07/23,0.222
2015/07/24,0.131
2015/07/25,0.086
2015/07/26,0.115
2015/07/27,0.318
2015/07/28,0.379
2015/07/29,0.485
2015/07/30,0.186
2015/07/31,0.364
2015/08/01,0.209
2015/08/02,-0.015
2015/08/03,0.218
2015/08/04,0.438
2015/08/05,0.229
2015/08/06,-0.25
2015/08/07,-0.52
2015/08/08,-0.64
2015/08/09,-0.429
2015/08/10,-0.356
2015/08/11,-0.657
2015/08/12,-0.059
2015/08/13,-0.137
2015/08/14,0
2015/08/15,-0.216
2015/08/16,-0.104
2015/08/17,-0.521
2015/08/18,0.207
2015/08/19,-0.401
2015/08/20,-0.119
2015/08/21,-0.146
2015/08/22,-0.19
2015/08/23,0.066
2015/08/24,0.149
2015/08/25,0.158
2015/08/26,-0.213
2015/08/27,-0.122
2015/08/28,-0.389
2015/08/29,-0.475
2015/08/30,-0.473
2015/08/31,-0.139
2015/09/01,0.103
2015/09/02,0.644
2015/09/03,-0.264
2015/09/04,-0.37
2015/09/05,-0.274
2015/09/06,-0.123
2015/09/07,0.222
2015/09/08,0.215
2015/09/09,0.044
2015/09/10,0.006
2015/09/11,0.149
2015/09/12,0.187
2015/09/13,-0.012
2015/09/14,0.219
2015/09/15,0.17
2015/09/16,0.094
2015/09/17,0.026
2015/09/18,0.07
2015/09/19,0.008
2015/09/20,0.1
2015/09/21,0.301
2015/09/22,0.09
2015/09/23,-0.03
2015/09/24,-0.054
2015/09/25,0.036
2015/09/26,-0.017
2015/09/27,-0.04
2015/09/28,0.199
2015/09/29,0.108
2015/09/30,0.021
2015/10/01,0.116
2015/10/02,-0.584
2015/10/03,-0.166
2015/10/04,-0.136
2015/10/05,-0.145
2015/10/06,0.118
2015/10/07,-0.031
2015/10/08,0.014
2015/10/09,0.004
2015/10/10,-0.03
2015/10/11,-0.428
2015/10/12,-0.142
2015/10/13,0.056
2015/10/14,-0.105
2015/10/15,-0.037
2015/10/16,0.052
2015/10/17,0.041
2015/10/18,-0.059
2015/10/19,-0.01
2015/10/20,0.319
2015/10/21,-0.082
2015/10/22,0.085
2015/10/23,0.123
2015/10/24,0.048
2015/10/25,-0.021
2015/10/26,-0.03
2015/10/27,0.197
2015/10/28,0.129
2015/10/29,0.266
2015/10/30,0.025
2015/10/31,0.003
2015/11/01,-0.036
2015/11/02,0.268
2015/11/03,0.375
2015/11/04,0.539
2015/11/05,0.205
2015/11/06,0.138
2015/11/07,-0.088
2015/11/08,-0.058
2015/11/09,0.172
2015/11/10,0.266
2015/11/11,-0.051
2015/11/12,-0.087
2015/11/13,-0.073
2015/11/14,0.005
2015/11/15,-0.21
2015/11/16,-0.15
2015/11/17,0.074
2015/11/18,0.029
2015/11/19,-0.228
2015/11/20,-0.17
2015/11/21,-0.244
2015/11/22,-0.226
2015/11/23,-0.111
2015/11/24,0.003
2015/11/25,0.065
2015/11/26,-0.153
2015/11/27,-0.064
2015/11/28,-0.209
2015/11/29,-0.152
2015/11/30,0.069
2015/12/01,0.033
2015/12/02,-0.062
2015/12/03,-0.049
2015/12/04,-0.402
2015/12/05,-0.221
2015/12/06,-0.126
2015/12/07,0.216
2015/12/08,0.074
2015/12/09,0.092
2015/12/10,-0.133
2015/12/11,0.409
2015/12/12,0.268
2015/12/13,0.292
2015/12/14,0.14
2015/12/15,0.295
2015/12/16,0.271
2015/12/17,0.261
2015/12/18,0.176
2015/12/19,0.139
2015/12/20,0.194
2015/12/21,0.546
2015/12/22,0.494
2015/12/23,0.379
2015/12/24,0.402
2015/12/25,0.014
2015/12/26,0.097
2015/12/27,-0.27
2015/12/28,0.135
2015/12/29,0.191
2015/12/30,-0.099
2015/12/31,-0.03
2016/01/01,-0.217
2016/01/02,0.028
2016/01/03,-0.084
2016/01/04,-0.03
2016/01/05,0.058
2016/01/06,-0.036
2016/01/07,0.254
2016/01/08,-0.134
2016/01/09,0.134
2016/01/10,-0.435
2016/01/11,-0.067
2016/01/12,-0.118
2016/01/13,0.094
2016/01/14,0.081
2016/01/15,0.25
2016/01/16,0.008
2016/01/17,0.067
2016/01/18,0.015
2016/01/19,0.373
2016/01/20,0.117
2016/01/21,0.417
2016/01/22,0.012
2016/01/23,-0.187
2016/01/24,0.206
2016/01/25,0.394
2016/01/26,0.637
2016/01/27,0.434
2016/01/28,0.501
2016/01/29,0.359
2016/01/30,0.114
2016/01/31,0.174
2016/02/01,0.514
2016/02/02,0.627
2016/02/03,0.315
2016/02/04,0.084
2016/02/05,0.052
2016/02/06,-0.2
2016/02/07,0.131
2016/02/08,0.332
2016/02/09,0.305
2016/02/10,0.25
2016/02/11,0.104
2016/02/12,-0.013
2016/02/13,-0.061
2016/02/14,-0.319
2016/02/15,0.126
2016/02/16,0.255
2016/02/17,0.214
2016/02/18,-0.164
2016/02/19,0.043
2016/02/20,-0.358
2016/02/21,0.228
2016/02/22,0.567
2016/02/23,0.471
2016/02/24,0.412
2016/02/25,0.009
2016/02/26,-0.056
2016/02/27,-0.277
2016/02/28,0.211
2016/02/29,0.809
2016/03/01,0.918
2016/03/02,0.922
2016/03/03,0.348
2016/03/04,0.324
2016/03/05,0.729
2016/03/06,0.139
2016/03/07,0.501
2016/03/08,0.276
2016/03/09,0.16
2016/03/10,0.109
2016/03/11,-0.104
2016/03/12,0.033
2016/03/13,0.161
2016/03/14,0.182
2016/03/15,0.214
2016/03/16,0.151
2016/03/17,0.089
2016/03/18,0.127
2016/03/19,-0.015
2016/03/20,-0.335
2016/03/21,0.079
2016/03/22,-0.105
2016/03/23,-0.403
2016/03/24,-0.366
2016/03/25,-0.647
2016/03/26,-0.242
2016/03/27,-0.303
2016/03/28,0.069
2016/03/29,0.141
2016/03/30,-0.406
2016/03/31,-0.221
2016/04/01,-0.922
2016/04/02,-0.226
2016/04/03,-0.1
2016/04/04,-0.554
2016/04/05,0.175
2016/04/06,0.169
2016/04/07,0.118
2016/04/08,-0.091
2016/04/09,-0.155
2016/04/10,-0.222
2016/04/11,0.347
2016/04/12,0.288
2016/04/13,0.034
2016/04/14,0.028
2016/04/15,0.022
2016/04/16,-0.318
2016/04/17,-0.386
2016/04/18,0.393
2016/04/19,0.23
2016/04/20,-0.133
2016/04/21,-0.018
2016/04/22,0.161
2016/04/23,-0.124
2016/04/24,0.11
2016/04/25,0.417
2016/04/26,7.323
2016/04/27,0.335
2016/04/28,-0.002
2016/04/29,0.018
2016/04/30,-0.347
2016/05/01,-0.49
2016/05/02,-0.273
2016/05/03,-0.038
2016/05/04,0.043
2016/05/05,-0.093
2016/05/06,-0.38
2016/05/07,-0.278
2016/05/08,-0.375
2016/05/09,0.043
2016/05/10,0.44
2016/05/11,0.068
2016/05/12,-0.026
2016/05/13,0.133
2016/05/14,0.234
2016/05/15,0.026
2016/05/16,0.709
2016/05/17,0.771
2016/05/18,0.107
2016/05/19,0.654
2016/05/20,0.329
2016/05/21,0.465
2016/05/22,-0.249
2016/05/23,0.29
2016/05/24,0.596
2016/05/25,0.361
2016/05/26,-6.594
2016/05/27,0.59
2016/05/28,0.101
2016/05/29,0.041
2016/05/30,0.474
2016/05/31,0.739
2016/06/01,0.411
2016/06/02,0.494
2016/06/03,0.4
2016/06/04,0.408
2016/06/05,-0.059
2016/06/06,0.219
2016/06/07,0.658
2016/06/08,0.443
2016/06/09,0.071
2016/06/10,0.085
2016/06/11,-0.156
2016/06/12,0.179
2016/06/13,0.246
2016/06/14,0.754
2016/06/15,0.46
2016/06/16,0.531
2016/06/17,0.574
2016/06/18,-0.044
2016/06/19,0.041
2016/06/20,0.252
2016/06/21,1.077
2016/06/22,1.185
2016/06/23,0.512
2016/06/24,0.541
2016/06/25,-0.138
2016/06/26,-0.533
2016/06/27,0.104
2016/06/28,0.264
2016/06/29,0.08
2016/06/30,0.018
2016/07/01,-0.08
2016/07/02,-0.267
2016/07/03,-0.35
2016/07/04,-0.097
2016/07/05,0.489
2016/07/06,0.354
2016/07/07,0.145
2016/07/08,0.174
2016/07/09,0.221
2016/07/10,0.494
2016/07/11,1.937
2016/07/12,1.368
2016/07/13,1.631
2016/07/14,1.11
2016/07/15,1.022
2016/07/16,0.357
2016/07/17,0.433
2016/07/18,1.34
2016/07/19,2.316
2016/07/20,1.473
2016/07/21,1.501
2016/07/22,1.5
2016/07/23,1.431
2016/07/24,0.934
2016/07/25,2.601
2016/07/26,2.741
2016/07/27,2.821
2016/07/28,2.491
2016/07/29,2.123
2016/07/30,2.593
2016/07/31,2.167
2016/08/01,2.286
2016/08/02,2.891
2016/08/03,2.081
2016/08/04,1.992
2016/08/05,1.844
2016/08/06,1.174
2016/08/07,1.941
2016/08/08,2.971
2016/08/09,2.635
2016/08/10,0.74
2016/08/11,1.306
2016/08/12,0.468
2016/08/13,-0.171
2016/08/14,-0.233
2016/08/15,1.093
2016/08/16,2.187
2016/08/17,1.482
2016/08/18,0.099
2016/08/19,0.718
2016/08/20,-0.444
2016/08/21,-1.46
2016/08/22,-0.314
2016/08/23,0.372
2016/08/24,-0.795
2016/08/25,-0.382
2016/08/26,-0.826
2016/08/27,-1.053
2016/08/28,-1.274
2016/08/29,-0.89
2016/08/30,-0.44
2016/08/31,-0.09
2016/09/01,-0.556
2016/09/02,-0.609
2016/09/03,-0.339
2016/09/04,-1.368
2016/09/05,0.681
2016/09/06,-0.05
2016/09/07,-1.218
2016/09/08,-1.369
2016/09/09,-0.401
2016/09/10,-1.516
2016/09/11,-1.399
2016/09/12,-0.316
2016/09/13,0.258
2016/09/14,-0.511
2016/09/15,-1.685
2016/09/16,-1.024
2016/09/17,-1.07
2016/09/18,-1.186
2016/09/19,0.762
2016/09/20,1.069
2016/09/21,-0.187
2016/09/22,-0.115
2016/09/23,0.123
2016/09/24,-1.061
2016/09/25,-1.547
2016/09/26,0.078
2016/09/27,0.419
2016/09/28,0.04
2016/09/29,0.499
2016/09/30,0.117
2016/10/01,-0.595
2016/10/02,0.031
2016/10/03,0.664
2016/10/04,1.43
2016/10/05,-0.109
2016/10/06,0.274
2016/10/07,0.628
2016/10/08,-0.108
2016/10/09,-0.616
2016/10/10,1.621
2016/10/11,2.18
2016/10/12,0.985
2016/10/13,0.832
2016/10/14,0.748
2016/10/15,0.399
2016/10/16,-0.132
2016/10/17,1.68
2016/10/18,0.992
2016/10/19,0.014
2016/10/20,1.568
2016/10/21,0.543
2016/10/22,0.017
2016/10/23,0.203
2016/10/24,1.58
2016/10/25,3.297
2016/10/26,3.624
2016/10/27,2.27
2016/10/28,0.765
2016/10/29,0.087
2016/10/30,-0.818
2016/10/31,1.082
2016/11/01,1.257
2016/11/02,0.732
2016/11/03,0.445
2016/11/04,2.128
2016/11/05,0.141
2016/11/06,-0.304
2016/11/07,1.667
2016/11/08,1.223
2016/11/09,0.165
2016/11/10,-0.67
2016/11/11,-0.209
2016/11/12,-0.984
2016/11/13,-0.436
2016/11/14,0.156
2016/11/15,0.59
2016/11/16,-0.847
2016/11/17,0.454
2016/11/18,0.482
2016/11/19,-1.157
2016/11/20,0.782
2016/11/21,1.726
2016/11/22,2.1
2016/11/23,1.255
2016/11/24,0.892
2016/11/25,0.084
2016/11/26,-0.147
2016/11/27,0.168
2016/11/28,1.294
2016/11/29,2.251
2016/11/30,1.324
2016/12/01,1.13
2016/12/02,1.755
2016/12/03,0.576
2016/12/04,-0.728
2016/12/05,1.432
2016/12/06,2.42
2016/12/07,-0.049
2016/12/08,0.621
2016/12/09,1.041
2016/12/10,1.229
2016/12/11,-0.27
2016/12/12,1.516
2016/12/13,0.794
2016/12/14,1.612
2016/12/15,1.941
2016/12/16,1.96
2016/12/17,0.037
2016/12/18,0.064
2016/12/19,1.315
2016/12/20,1.219
2016/12/21,0.286
2016/12/22,-0.643
2016/12/23,-0.575
2016/12/24,-1.634
2016/12/25,-3.86
2016/12/26,-0.329
2016/12/27,0.542
2016/12/28,-0.23
2016/12/29,0.263
2016/12/30,-0.448
2016/12/31,-1.068
2017/01/01,-3.09
2017/01/02,0.882
2017/01/03,0.653
2017/01/04,3.892
2017/01/05,0.176
2017/01/06,1.256
2017/01/07,1.132
2017/01/08,-1.211
2017/01/09,0.663
2017/01/10,2.481
2017/01/11,0.966
2017/01/12,0.473
2017/01/13,-0.256
2017/01/14,-2.067
2017/01/15,-1.754
2017/01/16,0.352
2017/01/17,0.864
2017/01/18,0.223
2017/01/19,-0.665
2017/01/20,-1.217
2017/01/21,-1.058
2017/01/22,-1.172
2017/01/23,1.291
2017/01/24,4.224
2017/01/25,2.037
2017/01/26,1.139
2017/01/27,0.25
2017/01/28,0.65
2017/01/29,0.567
2017/01/30,2.725
2017/01/31,4.21
2017/02/01,0.689
2017/02/02,1.34
2017/02/03,-1.16
2017/02/04,0.986
2017/02/05,0.443
2017/02/06,3.216
2017/02/07,4.109
2017/02/08,2.266
2017/02/09,1.96
2017/02/10,1.546
2017/02/11,1.636
2017/02/12,0.615
2017/02/13,2.408
2017/02/14,2.468
2017/02/15,2.486
2017/02/16,3.01
2017/02/17,2.634
2017/02/18,2.55
2017/02/19,2.925
2017/02/20,3.944
2017/02/21,4.92
2017/02/22,3.603
2017/02/23,3.006
2017/02/24,3.255
2017/02/25,2.401
2017/02/26,1.662
2017/02/27,3.734
2017/02/28,5.197
2017/03/01,4.329
2017/03/02,3.951
2017/03/03,6.032
2017/03/04,5.019
2017/03/05,2.529
2017/03/06,4.716
2017/03/07,5.951
2017/03/08,2.615
2017/03/09,3.047
2017/03/10,3.755
2017/03/11,2.848
2017/03/12,1.891
2017/03/13,4.546
2017/03/14,6.094
2017/03/15,5.458
2017/03/16,5.897
2017/03/17,4.113
2017/03/18,1.703
2017/03/19,1.231
2017/03/20,4.962
2017/03/21,5.115
2017/03/22,3.843
2017/03/23,2.545
2017/03/24,-0.022
2017/03/25,-0.275
2017/03/26,-3.087
2017/03/27,2.168
2017/03/28,3.99
2017/03/29,1.196
2017/03/30,-1.599
2017/03/31,0.095
2017/04/01,-1.031
2017/04/02,-3.71
2017/04/03,-2.649
2017/04/04,0.814
2017/04/05,-1.417
2017/04/06,-1.595
2017/04/07,-1.63
2017/04/08,-2.234
2017/04/09,-3.885
2017/04/10,-0.769
2017/04/11,0.824
2017/04/12,-0.181
2017/04/13,0.384
2017/04/14,0.189
2017/04/15,-2.446
2017/04/16,-3.266
2017/04/17,-0.476
2017/04/18,1.461
2017/04/19,-1.932
2017/04/20,-0.595
2017/04/21,-1.318
