Date,price90stdUSD
2010/11/07,0.118
2010/11/08,0.126
2010/11/09,0.129
2010/11/10,0.131
2010/11/11,0.134
2010/11/12,0.137
2010/11/13,0.142
2010/11/14,0.146
2010/11/15,0.15
2010/11/16,0.153
2010/11/17,0.154
2010/11/18,0.156
2010/11/19,0.159
2010/11/20,0.163
2010/11/21,0.165
2010/11/22,0.168
2010/11/23,0.171
2010/11/24,0.174
2010/11/25,0.176
2010/11/26,0.178
2010/11/27,0.18
2010/11/28,0.182
2010/11/29,0.183
2010/11/30,0.183
2010/12/01,0.182
2010/12/02,0.183
2010/12/03,0.183
2010/12/04,0.183
2010/12/05,0.182
2010/12/06,0.182
2010/12/07,0.181
2010/12/08,0.181
2010/12/09,0.18
2010/12/10,0.179
2010/12/11,0.178
2010/12/12,0.177
2010/12/13,0.176
2010/12/14,0.175
2010/12/15,0.174
2010/12/16,0.174
2010/12/17,0.173
2010/12/18,0.171
2010/12/19,0.17
2010/12/20,0.169
2010/12/21,0.168
2010/12/22,0.167
2010/12/23,0.165
2010/12/24,0.163
2010/12/25,0.162
2010/12/26,0.16
2010/12/27,0.158
2010/12/28,0.156
2010/12/29,0.155
2010/12/30,0.153
2010/12/31,0.152
2011/01/01,0.15
2011/01/02,0.147
2011/01/03,0.145
2011/01/04,0.143
2011/01/05,0.14
2011/01/06,0.138
2011/01/07,0.136
2011/01/08,0.135
2011/01/09,0.133
2011/01/10,0.132
2011/01/11,0.13
2011/01/12,0.128
2011/01/13,0.126
2011/01/14,0.125
2011/01/15,0.126
2011/01/16,0.126
2011/01/17,0.125
2011/01/18,0.122
2011/01/19,0.118
2011/01/20,0.115
2011/01/21,0.115
2011/01/22,0.116
2011/01/23,0.117
2011/01/24,0.119
2011/01/25,0.12
2011/01/26,0.122
2011/01/27,0.124
2011/01/28,0.127
2011/01/29,0.13
2011/01/30,0.133
2011/01/31,0.139
2011/02/01,0.154
2011/02/02,0.176
2011/02/03,0.195
2011/02/04,0.217
2011/02/05,0.247
2011/02/06,0.277
2011/02/07,0.301
2011/02/08,0.323
2011/02/09,0.35
2011/02/10,0.378
2011/02/11,0.402
2011/02/12,0.427
2011/02/13,0.449
2011/02/14,0.47
2011/02/15,0.488
2011/02/16,0.506
2011/02/17,0.522
2011/02/18,0.534
2011/02/19,0.542
2011/02/20,0.549
2011/02/21,0.555
2011/02/22,0.56
2011/02/23,0.567
2011/02/24,0.576
2011/02/25,0.583
2011/02/26,0.589
2011/02/27,0.595
2011/02/28,0.597
2011/03/01,0.6
2011/03/02,0.604
2011/03/03,0.608
2011/03/04,0.61
2011/03/05,0.612
2011/03/06,0.613
2011/03/07,0.613
2011/03/08,0.613
2011/03/09,0.612
2011/03/10,0.611
2011/03/11,0.61
2011/03/12,0.609
2011/03/13,0.607
2011/03/14,0.606
2011/03/15,0.604
2011/03/16,0.601
2011/03/17,0.598
2011/03/18,0.594
2011/03/19,0.589
2011/03/20,0.584
2011/03/21,0.579
2011/03/22,0.574
2011/03/23,0.568
2011/03/24,0.563
2011/03/25,0.558
2011/03/26,0.553
2011/03/27,0.546
2011/03/28,0.54
2011/03/29,0.533
2011/03/30,0.527
2011/03/31,0.52
2011/04/01,0.513
2011/04/02,0.506
2011/04/03,0.498
2011/04/04,0.49
2011/04/05,0.481
2011/04/06,0.472
2011/04/07,0.464
2011/04/08,0.455
2011/04/09,0.446
2011/04/10,0.437
2011/04/11,0.427
2011/04/12,0.417
2011/04/13,0.407
2011/04/14,0.4
2011/04/15,0.394
2011/04/16,0.388
2011/04/17,0.382
2011/04/18,0.376
2011/04/19,0.369
2011/04/20,0.362
2011/04/21,0.358
2011/04/22,0.361
2011/04/23,0.38
2011/04/24,0.41
2011/04/25,0.426
2011/04/26,0.446
2011/04/27,0.476
2011/04/28,0.522
2011/04/29,0.612
2011/04/30,0.766
2011/05/01,0.896
2011/05/02,0.997
2011/05/03,1.101
2011/05/04,1.205
2011/05/05,1.293
2011/05/06,1.375
2011/05/07,1.462
2011/05/08,1.556
2011/05/09,1.648
2011/05/10,1.807
2011/05/11,2.023
2011/05/12,2.235
2011/05/13,2.549
2011/05/14,2.858
2011/05/15,3.075
2011/05/16,3.312
2011/05/17,3.535
2011/05/18,3.701
2011/05/19,3.837
2011/05/20,3.936
2011/05/21,4.018
2011/05/22,4.115
2011/05/23,4.231
2011/05/24,4.358
2011/05/25,4.513
2011/05/26,4.69
2011/05/27,4.858
2011/05/28,5.005
2011/05/29,5.139
2011/05/30,5.277
2011/05/31,5.414
2011/06/01,5.561
2011/06/02,5.747
2011/06/03,6.062
2011/06/04,6.662
2011/06/05,7.307
2011/06/06,7.865
2011/06/07,8.649
2011/06/08,9.87
2011/06/09,11.174
2011/06/10,12.057
2011/06/11,12.406
2011/06/12,12.614
2011/06/13,12.919
2011/06/14,13.22
2011/06/15,13.494
2011/06/16,13.703
2011/06/17,13.829
2011/06/18,13.948
2011/06/19,14.082
2011/06/20,14.2
2011/06/21,14.308
2011/06/22,14.408
2011/06/23,14.498
2011/06/24,14.578
2011/06/25,14.649
2011/06/26,14.709
2011/06/27,14.75
2011/06/28,14.789
2011/06/29,14.82
2011/06/30,14.832
2011/07/01,14.82
2011/07/02,14.792
2011/07/03,14.757
2011/07/04,14.701
2011/07/05,14.62
2011/07/06,14.539
2011/07/07,14.465
2011/07/08,14.381
2011/07/09,14.287
2011/07/10,14.19
2011/07/11,14.087
2011/07/12,13.973
2011/07/13,13.852
2011/07/14,13.725
2011/07/15,13.591
2011/07/16,13.45
2011/07/17,13.301
2011/07/18,13.145
2011/07/19,12.983
2011/07/20,12.814
2011/07/21,12.641
2011/07/22,12.468
2011/07/23,12.294
2011/07/24,12.107
2011/07/25,11.916
2011/07/26,11.722
2011/07/27,11.525
2011/07/28,11.338
2011/07/29,11.168
2011/07/30,10.992
2011/07/31,10.804
2011/08/01,10.613
2011/08/02,10.421
2011/08/03,10.23
2011/08/04,10.042
2011/08/05,9.852
2011/08/06,9.705
2011/08/07,9.583
2011/08/08,9.483
2011/08/09,9.389
2011/08/10,9.282
2011/08/11,9.222
2011/08/12,9.179
2011/08/13,9.109
2011/08/14,9.042
2011/08/15,8.971
2011/08/16,8.879
2011/08/17,8.777
2011/08/18,8.652
2011/08/19,8.51
2011/08/20,8.378
2011/08/21,8.264
2011/08/22,8.166
2011/08/23,8.091
2011/08/24,8.035
2011/08/25,7.993
2011/08/26,7.978
2011/08/27,7.977
2011/08/28,7.971
2011/08/29,7.963
2011/08/30,7.971
2011/08/31,8.014
2011/09/01,8.1
2011/09/02,8.166
2011/09/03,8.2
2011/09/04,8.239
2011/09/05,8.178
2011/09/06,7.79
2011/09/07,7.122
2011/09/08,6.659
2011/09/09,6.683
2011/09/10,6.829
2011/09/11,6.852
2011/09/12,6.816
2011/09/13,6.777
2011/09/14,6.784
2011/09/15,6.868
2011/09/16,6.956
2011/09/17,7.01
2011/09/18,7.052
2011/09/19,7.07
2011/09/20,7.063
2011/09/21,7.043
2011/09/22,7.026
2011/09/23,7.002
2011/09/24,6.968
2011/09/25,6.944
2011/09/26,6.91
2011/09/27,6.871
2011/09/28,6.842
2011/09/29,6.833
2011/09/30,6.823
2011/10/01,6.799
2011/10/02,6.796
2011/10/03,6.822
2011/10/04,6.832
2011/10/05,6.811
2011/10/06,6.793
2011/10/07,6.783
2011/10/08,6.767
2011/10/09,6.749
2011/10/10,6.738
2011/10/11,6.726
2011/10/12,6.706
2011/10/13,6.68
2011/10/14,6.654
2011/10/15,6.636
2011/10/16,6.621
2011/10/17,6.607
2011/10/18,6.6
2011/10/19,6.594
2011/10/20,6.58
2011/10/21,6.549
2011/10/22,6.488
2011/10/23,6.402
2011/10/24,6.317
2011/10/25,6.229
2011/10/26,6.137
2011/10/27,6.039
2011/10/28,5.923
2011/10/29,5.792
2011/10/30,5.661
2011/10/31,5.555
2011/11/01,5.523
2011/11/02,5.507
2011/11/03,5.479
2011/11/04,5.5
2011/11/05,5.534
2011/11/06,5.56
2011/11/07,5.563
2011/11/08,5.532
2011/11/09,5.503
2011/11/10,5.481
2011/11/11,5.444
2011/11/12,5.376
2011/11/13,5.28
2011/11/14,5.181
2011/11/15,5.088
2011/11/16,4.983
2011/11/17,4.851
2011/11/18,4.695
2011/11/19,4.536
2011/11/20,4.377
2011/11/21,4.214
2011/11/22,4.035
2011/11/23,3.883
2011/11/24,3.796
2011/11/25,3.726
2011/11/26,3.627
2011/11/27,3.508
2011/11/28,3.387
2011/11/29,3.276
2011/11/30,3.169
2011/12/01,3.037
2011/12/02,2.886
2011/12/03,2.739
2011/12/04,2.615
2011/12/05,2.52
2011/12/06,2.429
2011/12/07,2.341
2011/12/08,2.303
2011/12/09,2.292
2011/12/10,2.268
2011/12/11,2.212
2011/12/12,2.156
2011/12/13,2.107
2011/12/14,2.077
2011/12/15,2.058
2011/12/16,2.04
2011/12/17,2.015
2011/12/18,1.975
2011/12/19,1.91
2011/12/20,1.838
2011/12/21,1.783
2011/12/22,1.728
2011/12/23,1.67
2011/12/24,1.618
2011/12/25,1.581
2011/12/26,1.554
2011/12/27,1.527
2011/12/28,1.504
2011/12/29,1.474
2011/12/30,1.436
2011/12/31,1.41
2012/01/01,1.408
2012/01/02,1.422
2012/01/03,1.43
2012/01/04,1.453
2012/01/05,1.563
2012/01/06,1.723
2012/01/07,1.863
2012/01/08,2.006
2012/01/09,2.122
2012/01/10,2.207
2012/01/11,2.306
2012/01/12,2.412
2012/01/13,2.498
2012/01/14,2.58
2012/01/15,2.671
2012/01/16,2.748
2012/01/17,2.784
2012/01/18,2.802
2012/01/19,2.836
2012/01/20,2.884
2012/01/21,2.93
2012/01/22,2.966
2012/01/23,3
2012/01/24,3.033
2012/01/25,3.056
2012/01/26,3.069
2012/01/27,3.078
2012/01/28,3.09
2012/01/29,3.101
2012/01/30,3.109
2012/01/31,3.116
2012/02/01,3.13
2012/02/02,3.149
2012/02/03,3.163
2012/02/04,3.172
2012/02/05,3.177
2012/02/06,3.176
2012/02/07,3.176
2012/02/08,3.173
2012/02/09,3.171
2012/02/10,3.173
2012/02/11,3.171
2012/02/12,3.155
2012/02/13,3.126
2012/02/14,3.095
2012/02/15,3.062
2012/02/16,3.019
2012/02/17,2.974
2012/02/18,2.93
2012/02/19,2.886
2012/02/20,2.844
2012/02/21,2.801
2012/02/22,2.758
2012/02/23,2.716
2012/02/24,2.672
2012/02/25,2.627
2012/02/26,2.582
2012/02/27,2.539
2012/02/28,2.504
2012/02/29,2.472
2012/03/01,2.442
2012/03/02,2.406
2012/03/03,2.364
2012/03/04,2.322
2012/03/05,2.281
2012/03/06,2.241
2012/03/07,2.199
2012/03/08,2.154
2012/03/09,2.11
2012/03/10,2.07
2012/03/11,2.03
2012/03/12,1.989
2012/03/13,1.945
2012/03/14,1.899
2012/03/15,1.851
2012/03/16,1.8
2012/03/17,1.747
2012/03/18,1.699
2012/03/19,1.668
2012/03/20,1.645
2012/03/21,1.621
2012/03/22,1.598
2012/03/23,1.576
2012/03/24,1.56
2012/03/25,1.546
2012/03/26,1.529
2012/03/27,1.513
2012/03/28,1.497
2012/03/29,1.482
2012/03/30,1.474
2012/03/31,1.476
2012/04/01,1.48
2012/04/02,1.482
2012/04/03,1.484
2012/04/04,1.475
2012/04/05,1.445
2012/04/06,1.416
2012/04/07,1.377
2012/04/08,1.348
2012/04/09,1.332
2012/04/10,1.301
2012/04/11,1.257
2012/04/12,1.224
2012/04/13,1.189
2012/04/14,1.134
2012/04/15,1.077
2012/04/16,1.056
2012/04/17,1.049
2012/04/18,1.026
2012/04/19,0.987
2012/04/20,0.952
2012/04/21,0.92
2012/04/22,0.881
2012/04/23,0.839
2012/04/24,0.813
2012/04/25,0.805
2012/04/26,0.803
2012/04/27,0.798
2012/04/28,0.791
2012/04/29,0.786
2012/04/30,0.779
2012/05/01,0.76
2012/05/02,0.725
2012/05/03,0.69
2012/05/04,0.661
2012/05/05,0.638
2012/05/06,0.625
2012/05/07,0.611
2012/05/08,0.593
2012/05/09,0.57
2012/05/10,0.534
2012/05/11,0.503
2012/05/12,0.483
2012/05/13,0.472
2012/05/14,0.473
2012/05/15,0.461
2012/05/16,0.444
2012/05/17,0.427
2012/05/18,0.409
2012/05/19,0.388
2012/05/20,0.37
2012/05/21,0.347
2012/05/22,0.324
2012/05/23,0.322
2012/05/24,0.323
2012/05/25,0.325
2012/05/26,0.325
2012/05/27,0.326
2012/05/28,0.328
2012/05/29,0.329
2012/05/30,0.33
2012/05/31,0.33
2012/06/01,0.327
2012/06/02,0.326
2012/06/03,0.329
2012/06/04,0.332
2012/06/05,0.34
2012/06/06,0.352
2012/06/07,0.367
2012/06/08,0.385
2012/06/09,0.401
2012/06/10,0.412
2012/06/11,0.424
2012/06/12,0.438
2012/06/13,0.463
2012/06/14,0.495
2012/06/15,0.55
2012/06/16,0.619
2012/06/17,0.669
2012/06/18,0.707
2012/06/19,0.753
2012/06/20,0.807
2012/06/21,0.862
2012/06/22,0.906
2012/06/23,0.936
2012/06/24,0.957
2012/06/25,0.977
2012/06/26,0.999
2012/06/27,1.029
2012/06/28,1.061
2012/06/29,1.091
2012/06/30,1.121
2012/07/01,1.149
2012/07/02,1.177
2012/07/03,1.2
2012/07/04,1.216
2012/07/05,1.235
2012/07/06,1.253
2012/07/07,1.27
2012/07/08,1.291
2012/07/09,1.315
2012/07/10,1.348
2012/07/11,1.383
2012/07/12,1.43
2012/07/13,1.486
2012/07/14,1.533
2012/07/15,1.576
2012/07/16,1.645
2012/07/17,1.748
2012/07/18,1.864
2012/07/19,1.975
2012/07/20,2.058
2012/07/21,2.135
2012/07/22,2.2
2012/07/23,2.25
2012/07/24,2.302
2012/07/25,2.358
2012/07/26,2.418
2012/07/27,2.475
2012/07/28,2.525
2012/07/29,2.567
2012/07/30,2.61
2012/07/31,2.666
2012/08/01,2.73
2012/08/02,2.82
2012/08/03,2.947
2012/08/04,3.075
2012/08/05,3.189
2012/08/06,3.29
2012/08/07,3.391
2012/08/08,3.486
2012/08/09,3.572
2012/08/10,3.662
2012/08/11,3.756
2012/08/12,3.846
2012/08/13,3.943
2012/08/14,4.048
2012/08/15,4.177
2012/08/16,4.334
2012/08/17,4.432
2012/08/18,4.485
2012/08/19,4.476
2012/08/20,4.451
2012/08/21,4.442
2012/08/22,4.427
2012/08/23,4.411
2012/08/24,4.401
2012/08/25,4.394
2012/08/26,4.385
2012/08/27,4.378
2012/08/28,4.371
2012/08/29,4.361
2012/08/30,4.345
2012/08/31,4.32
2012/09/01,4.282
2012/09/02,4.242
2012/09/03,4.208
2012/09/04,4.176
2012/09/05,4.148
2012/09/06,4.128
2012/09/07,4.105
2012/09/08,4.074
2012/09/09,4.039
2012/09/10,4.006
2012/09/11,3.979
2012/09/12,3.955
2012/09/13,3.935
2012/09/14,3.927
2012/09/15,3.915
2012/09/16,3.9
2012/09/17,3.887
2012/09/18,3.883
2012/09/19,3.888
2012/09/20,3.888
2012/09/21,3.877
2012/09/22,3.855
2012/09/23,3.824
2012/09/24,3.788
2012/09/25,3.755
2012/09/26,3.722
2012/09/27,3.689
2012/09/28,3.652
2012/09/29,3.612
2012/09/30,3.567
2012/10/01,3.513
2012/10/02,3.455
2012/10/03,3.403
2012/10/04,3.348
2012/10/05,3.287
2012/10/06,3.218
2012/10/07,3.138
2012/10/08,3.055
2012/10/09,2.97
2012/10/10,2.898
2012/10/11,2.832
2012/10/12,2.756
2012/10/13,2.672
2012/10/14,2.607
2012/10/15,2.563
2012/10/16,2.53
2012/10/17,2.496
2012/10/18,2.448
2012/10/19,2.397
2012/10/20,2.339
2012/10/21,2.266
2012/10/22,2.193
2012/10/23,2.125
2012/10/24,2.061
2012/10/25,1.995
2012/10/26,1.934
2012/10/27,1.871
2012/10/28,1.806
2012/10/29,1.752
2012/10/30,1.708
2012/10/31,1.684
2012/11/01,1.682
2012/11/02,1.691
2012/11/03,1.698
2012/11/04,1.7
2012/11/05,1.704
2012/11/06,1.707
2012/11/07,1.709
2012/11/08,1.712
2012/11/09,1.716
2012/11/10,1.72
2012/11/11,1.722
2012/11/12,1.718
2012/11/13,1.698
2012/11/14,1.646
2012/11/15,1.628
2012/11/16,1.627
2012/11/17,1.596
2012/11/18,1.521
2012/11/19,1.493
2012/11/20,1.458
2012/11/21,1.423
2012/11/22,1.41
2012/11/23,1.409
2012/11/24,1.41
2012/11/25,1.415
2012/11/26,1.42
2012/11/27,1.421
2012/11/28,1.42
2012/11/29,1.411
2012/11/30,1.387
2012/12/01,1.363
2012/12/02,1.348
2012/12/03,1.337
2012/12/04,1.349
2012/12/05,1.387
2012/12/06,1.417
2012/12/07,1.45
2012/12/08,1.482
2012/12/09,1.51
2012/12/10,1.539
2012/12/11,1.574
2012/12/12,1.613
2012/12/13,1.653
2012/12/14,1.691
2012/12/15,1.722
2012/12/16,1.747
2012/12/17,1.767
2012/12/18,1.785
2012/12/19,1.808
2012/12/20,1.835
2012/12/21,1.861
2012/12/22,1.883
2012/12/23,1.903
2012/12/24,1.922
2012/12/25,1.94
2012/12/26,1.958
2012/12/27,1.977
2012/12/28,1.994
2012/12/29,2.012
2012/12/30,2.029
2012/12/31,2.045
2013/01/01,2.056
2013/01/02,2.062
2013/01/03,2.069
2013/01/04,2.078
2013/01/05,2.088
2013/01/06,2.095
2013/01/07,2.102
2013/01/08,2.115
2013/01/09,2.133
2013/01/10,2.155
2013/01/11,2.182
2013/01/12,2.206
2013/01/13,2.226
2013/01/14,2.249
2013/01/15,2.269
2013/01/16,2.296
2013/01/17,2.347
2013/01/18,2.415
2013/01/19,2.477
2013/01/20,2.537
2013/01/21,2.618
2013/01/22,2.74
2013/01/23,2.868
2013/01/24,2.959
2013/01/25,3.022
2013/01/26,3.107
2013/01/27,3.195
2013/01/28,3.303
2013/01/29,3.461
2013/01/30,3.63
2013/01/31,3.823
2013/02/01,4.033
2013/02/02,4.213
2013/02/03,4.378
2013/02/04,4.535
2013/02/05,4.679
2013/02/06,4.832
2013/02/07,5.014
2013/02/08,5.228
2013/02/09,5.475
2013/02/10,5.731
2013/02/11,5.994
2013/02/12,6.258
2013/02/13,6.512
2013/02/14,6.81
2013/02/15,7.168
2013/02/16,7.505
2013/02/17,7.814
2013/02/18,8.096
2013/02/19,8.426
2013/02/20,8.813
2013/02/21,9.195
2013/02/22,9.546
2013/02/23,9.858
2013/02/24,10.132
2013/02/25,10.386
2013/02/26,10.638
2013/02/27,10.909
2013/02/28,11.24
2013/03/01,11.651
2013/03/02,12.023
2013/03/03,12.334
2013/03/04,12.676
2013/03/05,13.179
2013/03/06,13.787
2013/03/07,14.409
2013/03/08,15.065
2013/03/09,15.784
2013/03/10,16.526
2013/03/11,17.253
2013/03/12,17.868
2013/03/13,18.367
2013/03/14,18.856
2013/03/15,19.322
2013/03/16,19.779
2013/03/17,20.189
2013/03/18,20.679
2013/03/19,21.407
2013/03/20,22.47
2013/03/21,23.868
2013/03/22,25.26
2013/03/23,26.388
2013/03/24,27.494
2013/03/25,28.785
2013/03/26,30.131
2013/03/27,31.867
2013/03/28,33.908
2013/03/29,35.82
2013/03/30,37.622
2013/03/31,39.375
2013/04/01,41.348
2013/04/02,44.05
2013/04/03,47.421
2013/04/04,50.724
2013/04/05,54.087
2013/04/06,57.528
2013/04/07,61.227
2013/04/08,66.216
2013/04/09,73.372
2013/04/10,78.344
2013/04/11,79.392
2013/04/12,79.661
2013/04/13,80.046
2013/04/14,80.219
2013/04/15,80.252
2013/04/16,80.054
2013/04/17,79.884
2013/04/18,80.018
2013/04/19,80.428
2013/04/20,81.026
2013/04/21,81.564
2013/04/22,82.035
2013/04/23,82.687
2013/04/24,83.781
2013/04/25,84.975
2013/04/26,85.813
2013/04/27,86.342
2013/04/28,86.74
2013/04/29,87.297
2013/04/30,87.92
2013/05/01,88.179
2013/05/02,88.053
2013/05/03,87.719
2013/05/04,87.384
2013/05/05,87.171
2013/05/06,86.898
2013/05/07,86.534
2013/05/08,86.129
2013/05/09,85.678
2013/05/10,85.24
2013/05/11,84.804
2013/05/12,84.318
2013/05/13,83.804
2013/05/14,83.188
2013/05/15,82.498
2013/05/16,81.832
2013/05/17,81.174
2013/05/18,80.504
2013/05/19,79.782
2013/05/20,79.051
2013/05/21,78.34
2013/05/22,77.609
2013/05/23,76.854
2013/05/24,76.14
2013/05/25,75.415
2013/05/26,74.641
2013/05/27,73.797
2013/05/28,72.852
2013/05/29,71.907
2013/05/30,70.976
2013/05/31,69.951
2013/06/01,68.829
2013/06/02,67.615
2013/06/03,66.407
2013/06/04,65.219
2013/06/05,64.007
2013/06/06,62.77
2013/06/07,61.503
2013/06/08,60.197
2013/06/09,58.849
2013/06/10,57.39
2013/06/11,55.792
2013/06/12,54.137
2013/06/13,52.406
2013/06/14,50.625
2013/06/15,48.749
2013/06/16,46.908
2013/06/17,45.267
2013/06/18,43.878
2013/06/19,42.74
2013/06/20,41.633
2013/06/21,40.363
2013/06/22,39.116
2013/06/23,38.072
2013/06/24,37.17
2013/06/25,36.614
2013/06/26,36.283
2013/06/27,36.005
2013/06/28,35.861
2013/06/29,35.853
2013/06/30,35.986
2013/07/01,36.459
2013/07/02,37.001
2013/07/03,37.545
2013/07/04,38.091
2013/07/05,38.701
2013/07/06,39.341
2013/07/07,38.682
2013/07/08,34.979
2013/07/09,32.54
2013/07/10,33.159
2013/07/11,33.45
2013/07/12,33.719
2013/07/13,33.801
2013/07/14,33.775
2013/07/15,33.31
2013/07/16,32.932
2013/07/17,33.054
2013/07/18,33.33
2013/07/19,33.63
2013/07/20,33.915
2013/07/21,34.192
2013/07/22,34.337
2013/07/23,34.014
2013/07/24,33.407
2013/07/25,33.014
2013/07/26,32.797
2013/07/27,32.641
2013/07/28,32.244
2013/07/29,31.599
2013/07/30,31.28
2013/07/31,31.235
2013/08/01,31.255
2013/08/02,31.268
2013/08/03,31.182
2013/08/04,31.106
2013/08/05,31.059
2013/08/06,31.01
2013/08/07,30.97
2013/08/08,30.908
2013/08/09,30.822
2013/08/10,30.751
2013/08/11,30.669
2013/08/12,30.63
2013/08/13,30.624
2013/08/14,30.587
2013/08/15,30.496
2013/08/16,30.36
2013/08/17,30.216
2013/08/18,30.06
2013/08/19,29.848
2013/08/20,29.599
2013/08/21,29.315
2013/08/22,28.837
2013/08/23,28.188
2013/08/24,27.46
2013/08/25,26.753
2013/08/26,26.174
2013/08/27,25.615
2013/08/28,25.099
2013/08/29,24.631
2013/08/30,24.223
2013/08/31,24.121
2013/09/01,24.328
2013/09/02,24.609
2013/09/03,24.832
2013/09/04,24.889
2013/09/05,24.971
2013/09/06,25.1
2013/09/07,25.321
2013/09/08,25.619
2013/09/09,25.917
2013/09/10,26.261
2013/09/11,26.687
2013/09/12,27.233
2013/09/13,27.792
2013/09/14,28.326
2013/09/15,28.828
2013/09/16,29.3
2013/09/17,29.764
2013/09/18,30.237
2013/09/19,30.605
2013/09/20,30.934
2013/09/21,31.267
2013/09/22,31.605
2013/09/23,31.92
2013/09/24,32.227
2013/09/25,32.54
2013/09/26,32.817
2013/09/27,33.029
2013/09/28,33.255
2013/09/29,33.386
2013/09/30,33.43
2013/10/01,33.411
2013/10/02,33.065
2013/10/03,32.449
2013/10/04,31.561
2013/10/05,30.851
2013/10/06,30.274
2013/10/07,29.62
2013/10/08,29.111
2013/10/09,28.828
2013/10/10,28.659
2013/10/11,28.574
2013/10/12,28.475
2013/10/13,28.461
2013/10/14,28.541
2013/10/15,28.721
2013/10/16,28.844
2013/10/17,28.923
2013/10/18,29.181
2013/10/19,29.938
2013/10/20,30.819
2013/10/21,32.132
2013/10/22,34.52
2013/10/23,37.614
2013/10/24,39.923
2013/10/25,40.946
2013/10/26,42.056
2013/10/27,43.457
2013/10/28,45.374
2013/10/29,47.522
2013/10/30,49.637
2013/10/31,51.57
2013/11/01,53.464
2013/11/02,55.28
2013/11/03,57.134
2013/11/04,59.539
2013/11/05,62.909
2013/11/06,67.154
2013/11/07,72.963
2013/11/08,80.145
2013/11/09,89.79
2013/11/10,94.811
2013/11/11,100.969
2013/11/12,108.253
2013/11/13,117.368
2013/11/14,128.127
2013/11/15,138.589
2013/11/16,148.49
2013/11/17,160.127
2013/11/18,178.911
2013/11/19,200.1
2013/11/20,210.535
2013/11/21,227.689
2013/11/22,249.242
2013/11/23,273.813
2013/11/24,292.89
2013/11/25,311.758
2013/11/26,334.374
2013/11/27,362.16
2013/11/28,390.575
2013/11/29,419.889
2013/11/30,451.823
2013/12/01,471.608
2013/12/02,490.093
2013/12/03,511.13
2013/12/04,533.716
2013/12/05,551.986
2013/12/06,565.249
2013/12/07,570.132
2013/12/08,575.078
2013/12/09,584.026
2013/12/10,594.881
2013/12/11,603.878
2013/12/12,611.013
2013/12/13,618.226
2013/12/14,624.38
2013/12/15,629.397
2013/12/16,632.246
2013/12/17,632.447
2013/12/18,630.6
2013/12/19,629.347
2013/12/20,628.663
2013/12/21,626.989
2013/12/22,625.405
2013/12/23,623.84
2013/12/24,622.399
2013/12/25,620.721
2013/12/26,619.877
2013/12/27,619.22
2013/12/28,617.945
2013/12/29,616.199
2013/12/30,614.762
2013/12/31,612.631
2014/01/01,610.327
2014/01/02,608.073
2014/01/03,605.803
2014/01/04,604.062
2014/01/05,602.985
2014/01/06,603.879
2014/01/07,602.862
2014/01/08,599.712
2014/01/09,596.154
2014/01/10,592.068
2014/01/11,588.813
2014/01/12,585.015
2014/01/13,579.667
2014/01/14,574.027
2014/01/15,568.246
2014/01/16,562.067
2014/01/17,555.209
2014/01/18,548.227
2014/01/19,541.115
2014/01/20,534.894
2014/01/21,528.137
2014/01/22,520.452
2014/01/23,511.312
