Date,price90trxUSD
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,1.572
2011/04/12,1.541
2011/04/13,1.511
2011/04/14,1.482
2011/04/15,1.454
2011/04/16,1.428
2011/04/17,1.403
2011/04/18,1.38
2011/04/19,1.358
2011/04/20,1.337
2011/04/21,1.318
2011/04/22,1.3
2011/04/23,1.284
2011/04/24,1.27
2011/04/25,1.258
2011/04/26,1.248
2011/04/27,1.239
2011/04/28,1.233
2011/04/29,1.23
2011/04/30,1.232
2011/05/01,1.238
2011/05/02,1.248
2011/05/03,1.261
2011/05/04,1.277
2011/05/05,1.295
2011/05/06,1.316
2011/05/07,1.339
2011/05/08,1.364
2011/05/09,1.39
2011/05/10,1.421
2011/05/11,1.456
2011/05/12,1.496
2011/05/13,1.543
2011/05/14,1.596
2011/05/15,1.653
2011/05/16,1.714
2011/05/17,1.778
2011/05/18,1.842
2011/05/19,1.907
2011/05/20,1.969
2011/05/21,2.028
2011/05/22,2.085
2011/05/23,2.14
2011/05/24,2.194
2011/05/25,2.246
2011/05/26,2.298
2011/05/27,2.35
2011/05/28,2.399
2011/05/29,2.447
2011/05/30,2.492
2011/05/31,2.534
2011/06/01,2.574
2011/06/02,2.614
2011/06/03,2.654
2011/06/04,2.702
2011/06/05,2.755
2011/06/06,2.812
2011/06/07,2.876
2011/06/08,2.951
2011/06/09,3.038
2011/06/10,3.13
2011/06/11,3.215
2011/06/12,3.291
2011/06/13,3.36
2011/06/14,3.422
2011/06/15,3.477
2011/06/16,3.524
2011/06/17,3.561
2011/06/18,3.589
2011/06/19,3.609
2011/06/20,3.622
2011/06/21,3.628
2011/06/22,3.628
2011/06/23,3.622
2011/06/24,3.61
2011/06/25,3.594
2011/06/26,3.574
2011/06/27,3.549
2011/06/28,3.522
2011/06/29,3.491
2011/06/30,3.457
2011/07/01,3.421
2011/07/02,3.382
2011/07/03,3.341
2011/07/04,3.297
2011/07/05,3.252
2011/07/06,3.204
2011/07/07,3.156
2011/07/08,3.107
2011/07/09,3.057
2011/07/10,3.007
2011/07/11,2.957
2011/07/12,2.907
2011/07/13,2.856
2011/07/14,2.806
2011/07/15,2.756
2011/07/16,2.706
2011/07/17,2.657
2011/07/18,2.608
2011/07/19,2.559
2011/07/20,2.511
2011/07/21,2.464
2011/07/22,2.417
2011/07/23,2.372
2011/07/24,2.327
2011/07/25,2.282
2011/07/26,2.239
2011/07/27,2.196
2011/07/28,2.155
2011/07/29,2.114
2011/07/30,2.073
2011/07/31,2.034
2011/08/01,1.995
2011/08/02,1.957
2011/08/03,1.919
2011/08/04,1.88
2011/08/05,1.842
2011/08/06,1.804
2011/08/07,1.766
2011/08/08,1.728
2011/08/09,1.689
2011/08/10,1.652
2011/08/11,1.615
2011/08/12,1.579
2011/08/13,1.543
2011/08/14,1.508
2011/08/15,1.474
2011/08/16,1.441
2011/08/17,1.408
2011/08/18,1.377
2011/08/19,1.346
2011/08/20,1.316
2011/08/21,1.287
2011/08/22,1.258
2011/08/23,1.231
2011/08/24,1.203
2011/08/25,1.177
2011/08/26,1.151
2011/08/27,1.125
2011/08/28,1.099
2011/08/29,1.074
2011/08/30,1.049
2011/08/31,1.024
2011/09/01,1
2011/09/02,0.976
2011/09/03,0.952
2011/09/04,0.929
2011/09/05,0.906
2011/09/06,0.883
2011/09/07,0.86
2011/09/08,0.838
2011/09/09,0.815
2011/09/10,0.793
2011/09/11,0.771
2011/09/12,0.748
2011/09/13,0.727
2011/09/14,0.705
2011/09/15,0.683
2011/09/16,0.662
2011/09/17,0.64
2011/09/18,0.619
2011/09/19,0.598
2011/09/20,0.577
2011/09/21,0.557
2011/09/22,0.537
2011/09/23,0.517
2011/09/24,0.498
2011/09/25,0.479
2011/09/26,0.46
2011/09/27,0.441
2011/09/28,0.423
2011/09/29,0.405
2011/09/30,0.387
2011/10/01,0.369
2011/10/02,0.352
2011/10/03,0.335
2011/10/04,0.318
2011/10/05,0.301
2011/10/06,0.285
2011/10/07,0.269
2011/10/08,0.253
2011/10/09,0.238
2011/10/10,0.222
2011/10/11,0.207
2011/10/12,0.192
2011/10/13,0.177
2011/10/14,0.162
2011/10/15,0.147
2011/10/16,0.133
2011/10/17,0.119
2011/10/18,0.104
2011/10/19,0.09
2011/10/20,0.076
2011/10/21,0.062
2011/10/22,0.048
2011/10/23,0.034
2011/10/24,0.02
2011/10/25,0.007
2011/10/26,-0.006
2011/10/27,-0.02
2011/10/28,-0.033
2011/10/29,-0.046
2011/10/30,-0.058
2011/10/31,-0.071
2011/11/01,-0.083
2011/11/02,-0.095
2011/11/03,-0.107
2011/11/04,-0.118
2011/11/05,-0.13
2011/11/06,-0.141
2011/11/07,-0.152
2011/11/08,-0.163
2011/11/09,-0.173
2011/11/10,-0.184
2011/11/11,-0.194
2011/11/12,-0.205
2011/11/13,-0.215
2011/11/14,-0.224
2011/11/15,-0.234
2011/11/16,-0.244
2011/11/17,-0.254
2011/11/18,-0.263
2011/11/19,-0.272
2011/11/20,-0.282
2011/11/21,-0.291
2011/11/22,-0.3
2011/11/23,-0.309
2011/11/24,-0.318
2011/11/25,-0.327
2011/11/26,-0.335
2011/11/27,-0.344
2011/11/28,-0.352
2011/11/29,-0.36
2011/11/30,-0.368
2011/12/01,-0.376
2011/12/02,-0.383
2011/12/03,-0.391
2011/12/04,-0.398
2011/12/05,-0.405
2011/12/06,-0.412
2011/12/07,-0.418
2011/12/08,-0.425
2011/12/09,-0.431
2011/12/10,-0.437
2011/12/11,-0.443
2011/12/12,-0.449
2011/12/13,-0.454
2011/12/14,-0.459
2011/12/15,-0.464
2011/12/16,-0.469
2011/12/17,-0.474
2011/12/18,-0.479
2011/12/19,-0.483
2011/12/20,-0.487
2011/12/21,-0.491
2011/12/22,-0.495
2011/12/23,-0.498
2011/12/24,-0.501
2011/12/25,-0.504
2011/12/26,-0.507
2011/12/27,-0.509
2011/12/28,-0.511
2011/12/29,-0.513
2011/12/30,-0.515
2011/12/31,-0.516
2012/01/01,-0.517
2012/01/02,-0.518
2012/01/03,-0.519
2012/01/04,-0.519
2012/01/05,-0.518
2012/01/06,-0.517
2012/01/07,-0.516
2012/01/08,-0.513
2012/01/09,-0.511
2012/01/10,-0.508
2012/01/11,-0.505
2012/01/12,-0.501
2012/01/13,-0.497
2012/01/14,-0.492
2012/01/15,-0.487
2012/01/16,-0.482
2012/01/17,-0.477
2012/01/18,-0.471
2012/01/19,-0.465
2012/01/20,-0.459
2012/01/21,-0.453
2012/01/22,-0.446
2012/01/23,-0.44
2012/01/24,-0.433
2012/01/25,-0.426
2012/01/26,-0.419
2012/01/27,-0.412
2012/01/28,-0.405
2012/01/29,-0.398
2012/01/30,-0.391
2012/01/31,-0.384
2012/02/01,-0.378
2012/02/02,-0.371
2012/02/03,-0.363
2012/02/04,-0.356
2012/02/05,-0.349
2012/02/06,-0.342
2012/02/07,-0.335
2012/02/08,-0.328
2012/02/09,-0.321
2012/02/10,-0.314
2012/02/11,-0.307
2012/02/12,-0.3
2012/02/13,-0.293
2012/02/14,-0.287
2012/02/15,-0.28
2012/02/16,-0.274
2012/02/17,-0.268
2012/02/18,-0.263
2012/02/19,-0.257
2012/02/20,-0.252
2012/02/21,-0.248
2012/02/22,-0.243
2012/02/23,-0.238
2012/02/24,-0.234
2012/02/25,-0.23
2012/02/26,-0.226
2012/02/27,-0.221
2012/02/28,-0.217
2012/02/29,-0.213
2012/03/01,-0.21
2012/03/02,-0.206
2012/03/03,-0.202
2012/03/04,-0.199
2012/03/05,-0.195
2012/03/06,-0.192
2012/03/07,-0.188
2012/03/08,-0.185
2012/03/09,-0.182
2012/03/10,-0.179
2012/03/11,-0.176
2012/03/12,-0.173
2012/03/13,-0.17
2012/03/14,-0.167
2012/03/15,-0.164
2012/03/16,-0.161
2012/03/17,-0.158
2012/03/18,-0.155
2012/03/19,-0.152
2012/03/20,-0.149
2012/03/21,-0.146
2012/03/22,-0.144
2012/03/23,-0.141
2012/03/24,-0.139
2012/03/25,-0.136
2012/03/26,-0.134
2012/03/27,-0.132
2012/03/28,-0.13
2012/03/29,-0.128
2012/03/30,-0.126
2012/03/31,-0.124
2012/04/01,-0.122
2012/04/02,-0.12
2012/04/03,-0.118
2012/04/04,-0.117
2012/04/05,-0.115
2012/04/06,-0.113
2012/04/07,-0.111
2012/04/08,-0.11
2012/04/09,-0.108
2012/04/10,-0.107
2012/04/11,-0.105
2012/04/12,-0.104
2012/04/13,-0.102
2012/04/14,-0.101
2012/04/15,-0.099
2012/04/16,-0.098
2012/04/17,-0.096
2012/04/18,-0.095
2012/04/19,-0.093
2012/04/20,-0.092
2012/04/21,-0.09
2012/04/22,-0.089
2012/04/23,-0.087
2012/04/24,-0.085
2012/04/25,-0.084
2012/04/26,-0.082
2012/04/27,-0.081
2012/04/28,-0.079
2012/04/29,-0.078
2012/04/30,-0.076
2012/05/01,-0.075
2012/05/02,-0.073
2012/05/03,-0.072
2012/05/04,-0.07
2012/05/05,-0.069
2012/05/06,-0.068
2012/05/07,-0.066
2012/05/08,-0.065
2012/05/09,-0.063
2012/05/10,-0.062
2012/05/11,-0.061
2012/05/12,-0.06
2012/05/13,-0.058
2012/05/14,-0.057
2012/05/15,-0.056
2012/05/16,-0.055
2012/05/17,-0.054
2012/05/18,-0.052
2012/05/19,-0.051
2012/05/20,-0.05
2012/05/21,-0.049
2012/05/22,-0.048
2012/05/23,-0.047
2012/05/24,-0.046
2012/05/25,-0.044
2012/05/26,-0.043
2012/05/27,-0.042
2012/05/28,-0.041
2012/05/29,-0.04
2012/05/30,-0.039
2012/05/31,-0.038
2012/06/01,-0.037
2012/06/02,-0.035
2012/06/03,-0.034
2012/06/04,-0.033
2012/06/05,-0.032
2012/06/06,-0.031
2012/06/07,-0.029
2012/06/08,-0.028
2012/06/09,-0.027
2012/06/10,-0.025
2012/06/11,-0.024
2012/06/12,-0.022
2012/06/13,-0.02
2012/06/14,-0.019
2012/06/15,-0.017
2012/06/16,-0.015
2012/06/17,-0.012
2012/06/18,-0.01
2012/06/19,-0.007
2012/06/20,-0.005
2012/06/21,-0.002
2012/06/22,0.001
2012/06/23,0.004
2012/06/24,0.008
2012/06/25,0.011
2012/06/26,0.014
2012/06/27,0.017
2012/06/28,0.021
2012/06/29,0.024
2012/06/30,0.028
2012/07/01,0.032
2012/07/02,0.035
2012/07/03,0.039
2012/07/04,0.043
2012/07/05,0.046
2012/07/06,0.05
2012/07/07,0.054
2012/07/08,0.058
2012/07/09,0.062
2012/07/10,0.066
2012/07/11,0.07
2012/07/12,0.074
2012/07/13,0.078
2012/07/14,0.082
2012/07/15,0.087
2012/07/16,0.092
2012/07/17,0.096
2012/07/18,0.102
2012/07/19,0.107
2012/07/20,0.113
2012/07/21,0.119
2012/07/22,0.125
2012/07/23,0.131
2012/07/24,0.138
2012/07/25,0.144
2012/07/26,0.15
2012/07/27,0.157
2012/07/28,0.163
2012/07/29,0.17
2012/07/30,0.177
2012/07/31,0.183
2012/08/01,0.19
2012/08/02,0.197
2012/08/03,0.205
2012/08/04,0.212
2012/08/05,0.22
2012/08/06,0.228
2012/08/07,0.237
2012/08/08,0.245
2012/08/09,0.254
2012/08/10,0.263
2012/08/11,0.272
2012/08/12,0.281
2012/08/13,0.291
2012/08/14,0.3
2012/08/15,0.31
2012/08/16,0.32
2012/08/17,0.33
2012/08/18,0.34
2012/08/19,0.35
2012/08/20,0.359
2012/08/21,0.368
2012/08/22,0.376
2012/08/23,0.384
2012/08/24,0.391
2012/08/25,0.398
2012/08/26,0.405
2012/08/27,0.412
2012/08/28,0.418
2012/08/29,0.425
2012/08/30,0.431
2012/08/31,0.436
2012/09/01,0.442
2012/09/02,0.446
2012/09/03,0.451
2012/09/04,0.455
2012/09/05,0.459
2012/09/06,0.463
2012/09/07,0.467
2012/09/08,0.47
2012/09/09,0.474
2012/09/10,0.477
2012/09/11,0.48
2012/09/12,0.483
2012/09/13,0.485
2012/09/14,0.488
2012/09/15,0.49
2012/09/16,0.493
2012/09/17,0.495
2012/09/18,0.497
2012/09/19,0.499
2012/09/20,0.501
2012/09/21,0.504
2012/09/22,0.506
2012/09/23,0.508
2012/09/24,0.51
2012/09/25,0.511
2012/09/26,0.513
2012/09/27,0.514
2012/09/28,0.516
2012/09/29,0.517
2012/09/30,0.518
2012/10/01,0.52
2012/10/02,0.521
2012/10/03,0.522
2012/10/04,0.523
2012/10/05,0.523
2012/10/06,0.524
2012/10/07,0.525
2012/10/08,0.525
2012/10/09,0.525
2012/10/10,0.525
2012/10/11,0.525
2012/10/12,0.525
2012/10/13,0.524
2012/10/14,0.523
2012/10/15,0.522
2012/10/16,0.521
2012/10/17,0.52
2012/10/18,0.518
2012/10/19,0.517
2012/10/20,0.515
2012/10/21,0.513
2012/10/22,0.511
2012/10/23,0.509
2012/10/24,0.506
2012/10/25,0.504
2012/10/26,0.501
2012/10/27,0.498
2012/10/28,0.494
2012/10/29,0.491
2012/10/30,0.487
2012/10/31,0.483
2012/11/01,0.479
2012/11/02,0.475
2012/11/03,0.471
2012/11/04,0.466
2012/11/05,0.462
2012/11/06,0.457
2012/11/07,0.453
2012/11/08,0.448
2012/11/09,0.443
2012/11/10,0.438
2012/11/11,0.433
2012/11/12,0.428
2012/11/13,0.424
2012/11/14,0.419
2012/11/15,0.414
2012/11/16,0.409
2012/11/17,0.404
2012/11/18,0.4
2012/11/19,0.395
2012/11/20,0.391
2012/11/21,0.386
2012/11/22,0.382
2012/11/23,0.378
2012/11/24,0.374
2012/11/25,0.37
2012/11/26,0.366
2012/11/27,0.363
2012/11/28,0.359
2012/11/29,0.356
2012/11/30,0.352
2012/12/01,0.349
2012/12/02,0.346
2012/12/03,0.343
2012/12/04,0.34
2012/12/05,0.337
2012/12/06,0.335
2012/12/07,0.332
2012/12/08,0.33
2012/12/09,0.328
2012/12/10,0.326
2012/12/11,0.324
2012/12/12,0.322
2012/12/13,0.321
2012/12/14,0.319
2012/12/15,0.318
2012/12/16,0.316
2012/12/17,0.315
2012/12/18,0.313
2012/12/19,0.312
2012/12/20,0.311
2012/12/21,0.31
2012/12/22,0.308
2012/12/23,0.307
2012/12/24,0.306
2012/12/25,0.305
2012/12/26,0.304
2012/12/27,0.303
2012/12/28,0.302
2012/12/29,0.301
2012/12/30,0.299
2012/12/31,0.298
2013/01/01,0.297
2013/01/02,0.296
2013/01/03,0.295
2013/01/04,0.294
2013/01/05,0.292
2013/01/06,0.291
2013/01/07,0.29
2013/01/08,0.288
2013/01/09,0.287
2013/01/10,0.286
2013/01/11,0.285
2013/01/12,0.283
2013/01/13,0.282
2013/01/14,0.281
2013/01/15,0.28
2013/01/16,0.279
2013/01/17,0.278
2013/01/18,0.277
2013/01/19,0.276
2013/01/20,0.276
2013/01/21,0.276
2013/01/22,0.275
2013/01/23,0.275
2013/01/24,0.276
2013/01/25,0.276
2013/01/26,0.277
2013/01/27,0.278
2013/01/28,0.279
2013/01/29,0.28
2013/01/30,0.282
2013/01/31,0.284
2013/02/01,0.286
2013/02/02,0.289
2013/02/03,0.292
2013/02/04,0.295
2013/02/05,0.298
2013/02/06,0.302
2013/02/07,0.305
2013/02/08,0.309
2013/02/09,0.314
2013/02/10,0.319
2013/02/11,0.324
2013/02/12,0.33
2013/02/13,0.335
2013/02/14,0.342
2013/02/15,0.348
2013/02/16,0.355
2013/02/17,0.363
2013/02/18,0.37
2013/02/19,0.378
2013/02/20,0.387
2013/02/21,0.396
2013/02/22,0.405
2013/02/23,0.414
2013/02/24,0.424
2013/02/25,0.433
2013/02/26,0.443
2013/02/27,0.453
2013/02/28,0.463
2013/03/01,0.474
2013/03/02,0.484
2013/03/03,0.495
2013/03/04,0.506
2013/03/05,0.518
2013/03/06,0.53
2013/03/07,0.543
2013/03/08,0.556
2013/03/09,0.569
2013/03/10,0.584
2013/03/11,0.599
2013/03/12,0.614
2013/03/13,0.63
2013/03/14,0.645
2013/03/15,0.661
2013/03/16,0.677
2013/03/17,0.693
2013/03/18,0.708
2013/03/19,0.725
2013/03/20,0.742
2013/03/21,0.76
2013/03/22,0.779
2013/03/23,0.799
2013/03/24,0.82
2013/03/25,0.842
2013/03/26,0.864
2013/03/27,0.888
2013/03/28,0.913
2013/03/29,0.94
2013/03/30,0.967
2013/03/31,0.996
2013/04/01,1.025
2013/04/02,1.057
2013/04/03,1.09
2013/04/04,1.126
2013/04/05,1.164
2013/04/06,1.203
2013/04/07,1.245
2013/04/08,1.289
2013/04/09,1.338
2013/04/10,1.389
2013/04/11,1.438
2013/04/12,1.484
2013/04/13,1.526
2013/04/14,1.564
2013/04/15,1.598
2013/04/16,1.627
2013/04/17,1.653
2013/04/18,1.676
2013/04/19,1.697
2013/04/20,1.716
2013/04/21,1.733
2013/04/22,1.749
2013/04/23,1.764
2013/04/24,1.778
2013/04/25,1.791
2013/04/26,1.804
2013/04/27,1.815
2013/04/28,1.825
2013/04/29,1.834
2013/04/30,1.841
2013/05/01,1.848
2013/05/02,1.852
2013/05/03,1.854
2013/05/04,1.853
2013/05/05,1.852
2013/05/06,1.849
2013/05/07,1.844
2013/05/08,1.838
2013/05/09,1.831
2013/05/10,1.822
2013/05/11,1.813
2013/05/12,1.802
2013/05/13,1.791
2013/05/14,1.779
2013/05/15,1.766
2013/05/16,1.752
2013/05/17,1.738
2013/05/18,1.723
2013/05/19,1.707
2013/05/20,1.692
2013/05/21,1.676
2013/05/22,1.66
2013/05/23,1.644
2013/05/24,1.628
2013/05/25,1.612
2013/05/26,1.596
2013/05/27,1.581
2013/05/28,1.566
2013/05/29,1.55
2013/05/30,1.535
2013/05/31,1.52
2013/06/01,1.505
2013/06/02,1.49
2013/06/03,1.474
2013/06/04,1.459
2013/06/05,1.444
2013/06/06,1.428
2013/06/07,1.413
2013/06/08,1.397
2013/06/09,1.38
2013/06/10,1.364
2013/06/11,1.347
2013/06/12,1.33
2013/06/13,1.313
2013/06/14,1.296
2013/06/15,1.279
2013/06/16,1.261
2013/06/17,1.244
2013/06/18,1.226
2013/06/19,1.208
2013/06/20,1.191
2013/06/21,1.173
2013/06/22,1.156
2013/06/23,1.139
2013/06/24,1.122
2013/06/25,1.104
2013/06/26,1.087
2013/06/27,1.07
2013/06/28,1.053
2013/06/29,1.035
2013/06/30,1.018
2013/07/01,1.001
2013/07/02,0.983
2013/07/03,0.966
2013/07/04,0.948
2013/07/05,0.93
2013/07/06,0.912
2013/07/07,0.894
2013/07/08,0.876
2013/07/09,0.858
2013/07/10,0.84
2013/07/11,0.822
2013/07/12,0.805
2013/07/13,0.787
2013/07/14,0.771
2013/07/15,0.754
2013/07/16,0.738
2013/07/17,0.722
2013/07/18,0.706
2013/07/19,0.691
2013/07/20,0.676
2013/07/21,0.661
2013/07/22,0.647
2013/07/23,0.632
2013/07/24,0.618
2013/07/25,0.604
2013/07/26,0.591
2013/07/27,0.578
2013/07/28,0.565
2013/07/29,0.552
2013/07/30,0.54
2013/07/31,0.528
2013/08/01,0.517
2013/08/02,0.505
2013/08/03,0.494
2013/08/04,0.484
2013/08/05,0.474
2013/08/06,0.464
2013/08/07,0.454
2013/08/08,0.445
2013/08/09,0.435
2013/08/10,0.426
2013/08/11,0.418
2013/08/12,0.409
2013/08/13,0.401
2013/08/14,0.393
2013/08/15,0.385
2013/08/16,0.377
2013/08/17,0.37
2013/08/18,0.363
2013/08/19,0.356
2013/08/20,0.349
2013/08/21,0.342
2013/08/22,0.336
2013/08/23,0.33
2013/08/24,0.325
2013/08/25,0.319
2013/08/26,0.314
2013/08/27,0.309
2013/08/28,0.305
2013/08/29,0.3
2013/08/30,0.297
2013/08/31,0.293
2013/09/01,0.29
2013/09/02,0.287
2013/09/03,0.284
2013/09/04,0.282
2013/09/05,0.28
2013/09/06,0.278
2013/09/07,0.276
2013/09/08,0.274
2013/09/09,0.273
2013/09/10,0.271
2013/09/11,0.27
2013/09/12,0.269
2013/09/13,0.268
2013/09/14,0.267
2013/09/15,0.266
2013/09/16,0.265
2013/09/17,0.265
2013/09/18,0.265
2013/09/19,0.264
2013/09/20,0.264
2013/09/21,0.264
2013/09/22,0.264
2013/09/23,0.264
2013/09/24,0.263
2013/09/25,0.263
2013/09/26,0.263
2013/09/27,0.263
2013/09/28,0.263
2013/09/29,0.263
2013/09/30,0.263
2013/10/01,0.263
2013/10/02,0.263
2013/10/03,0.263
2013/10/04,0.262
2013/10/05,0.262
2013/10/06,0.261
2013/10/07,0.261
2013/10/08,0.261
2013/10/09,0.26
2013/10/10,0.26
2013/10/11,0.259
2013/10/12,0.259
2013/10/13,0.259
2013/10/14,0.258
2013/10/15,0.258
2013/10/16,0.258
2013/10/17,0.258
2013/10/18,0.258
2013/10/19,0.259
2013/10/20,0.26
2013/10/21,0.261
2013/10/22,0.263
2013/10/23,0.265
2013/10/24,0.268
2013/10/25,0.271
2013/10/26,0.274
2013/10/27,0.278
2013/10/28,0.281
2013/10/29,0.286
2013/10/30,0.29
2013/10/31,0.295
2013/11/01,0.3
2013/11/02,0.306
2013/11/03,0.312
2013/11/04,0.318
2013/11/05,0.324
2013/11/06,0.332
2013/11/07,0.34
2013/11/08,0.349
2013/11/09,0.36
2013/11/10,0.371
2013/11/11,0.383
2013/11/12,0.396
2013/11/13,0.41
2013/11/14,0.426
2013/11/15,0.443
2013/11/16,0.461
2013/11/17,0.481
2013/11/18,0.503
2013/11/19,0.528
2013/11/20,0.554
2013/11/21,0.582
2013/11/22,0.612
2013/11/23,0.646
2013/11/24,0.681
2013/11/25,0.718
2013/11/26,0.758
2013/11/27,0.801
2013/11/28,0.846
2013/11/29,0.894
2013/11/30,0.946
2013/12/01,0.998
2013/12/02,1.051
2013/12/03,1.105
2013/12/04,1.16
2013/12/05,1.215
2013/12/06,1.269
2013/12/07,1.32
2013/12/08,1.368
2013/12/09,1.414
2013/12/10,1.459
2013/12/11,1.502
2013/12/12,1.543
2013/12/13,1.581
2013/12/14,1.617
2013/12/15,1.65
2013/12/16,1.68
2013/12/17,1.707
2013/12/18,1.729
2013/12/19,1.747
2013/12/20,1.762
2013/12/21,1.774
2013/12/22,1.783
2013/12/23,1.789
2013/12/24,1.793
2013/12/25,1.795
2013/12/26,1.795
2013/12/27,1.794
2013/12/28,1.792
2013/12/29,1.788
2013/12/30,1.784
2013/12/31,1.778
2014/01/01,1.771
2014/01/02,1.764
2014/01/03,1.756
2014/01/04,1.747
2014/01/05,1.739
2014/01/06,1.73
2014/01/07,1.722
2014/01/08,1.713
2014/01/09,1.704
2014/01/10,1.694
2014/01/11,1.684
2014/01/12,1.674
2014/01/13,1.664
2014/01/14,1.653
2014/01/15,1.641
2014/01/16,1.63
2014/01/17,1.618
2014/01/18,1.605
2014/01/19,1.592
2014/01/20,1.58
2014/01/21,1.567
2014/01/22,1.553
2014/01/23,1.54
2014/01/24,1.526
2014/01/25,1.512
2014/01/26,1.497
2014/01/27,1.483
2014/01/28,1.468
2014/01/29,1.454
2014/01/30,1.439
2014/01/31,1.424
2014/02/01,1.408
2014/02/02,1.393
