Date,price90rsiUSD
2010/11/07,86.168
2010/11/08,69.24
2010/11/09,62.76
2010/11/10,61.544
2010/11/11,61.638
2010/11/12,62.983
2010/11/13,64.845
2010/11/14,64.449
2010/11/15,64.061
2010/11/16,61.383
2010/11/17,59.652
2010/11/18,60.731
2010/11/19,62.339
2010/11/20,62.727
2010/11/21,62.288
2010/11/22,62.481
2010/11/23,62.619
2010/11/24,62.632
2010/11/25,62.475
2010/11/26,62.5
2010/11/27,62.612
2010/11/28,61.942
2010/11/29,59.958
2010/11/30,56.993
2010/12/01,56.949
2010/12/02,58.317
2010/12/03,58.836
2010/12/04,57.198
2010/12/05,55.302
2010/12/06,55.864
2010/12/07,55.782
2010/12/08,57.284
2010/12/09,55.353
2010/12/10,54.578
2010/12/11,55.363
2010/12/12,55.246
2010/12/13,55.59
2010/12/14,56.59
2010/12/15,56.82
2010/12/16,56.933
2010/12/17,56.962
2010/12/18,56.981
2010/12/19,56.921
2010/12/20,57.463
2010/12/21,57.191
2010/12/22,56.961
2010/12/23,57.077
2010/12/24,57.077
2010/12/25,57.054
2010/12/26,57.573
2010/12/27,57.605
2010/12/28,58.427
2010/12/29,59.198
2010/12/30,59.757
2010/12/31,60.006
2011/01/01,59.674
2011/01/02,59.746
2011/01/03,59.345
2011/01/04,59.631
2011/01/05,59.377
2011/01/06,59.61
2011/01/07,60.199
2011/01/08,60.612
2011/01/09,61
2011/01/10,61.1
2011/01/11,61.204
2011/01/12,60.853
2011/01/13,60.451
2011/01/14,62.697
2011/01/15,64.415
2011/01/16,64.42
2011/01/17,62.28
2011/01/18,59.331
2011/01/19,57.958
2011/01/20,59.936
2011/01/21,62.415
2011/01/22,63.37
2011/01/23,64.042
2011/01/24,63.159
2011/01/25,62.011
2011/01/26,61.952
2011/01/27,62.006
2011/01/28,62.815
2011/01/29,63.147
2011/01/30,63.992
2011/01/31,65.461
2011/02/01,69.682
2011/02/02,72.047
2011/02/03,71.584
2011/02/04,73.054
2011/02/05,75.505
2011/02/06,76.09
2011/02/07,75.192
2011/02/08,75.371
2011/02/09,77.083
2011/02/10,77.632
2011/02/11,77.337
2011/02/12,77.67
2011/02/13,77.762
2011/02/14,77.836
2011/02/15,77.69
2011/02/16,77.394
2011/02/17,77.098
2011/02/18,72.731
2011/02/19,69.075
2011/02/20,69.21
2011/02/21,66.068
2011/02/22,66.693
2011/02/23,67.686
2011/02/24,69.001
2011/02/25,67.78
2011/02/26,67.518
2011/02/27,67.057
2011/02/28,64.975
2011/03/01,65.311
2011/03/02,66.178
2011/03/03,66.004
2011/03/04,65.155
2011/03/05,65.258
2011/03/06,65.037
2011/03/07,63.905
2011/03/08,63.905
2011/03/09,63.099
2011/03/10,64.053
2011/03/11,63.496
2011/03/12,63.821
2011/03/13,63.708
2011/03/14,63.603
2011/03/15,63.137
2011/03/16,62.339
2011/03/17,61.221
2011/03/18,61.141
2011/03/19,58.715
2011/03/20,58.064
2011/03/21,58.257
2011/03/22,58.887
2011/03/23,60.062
2011/03/24,60.549
2011/03/25,61.182
2011/03/26,60.959
2011/03/27,59.276
2011/03/28,58.729
2011/03/29,58.229
2011/03/30,58.063
2011/03/31,57.919
2011/04/01,57.465
2011/04/02,57.568
2011/04/03,57.622
2011/04/04,55.743
2011/04/05,54.753
2011/04/06,55.97
2011/04/07,56.161
2011/04/08,56.187
2011/04/09,55.77
2011/04/10,55.867
2011/04/11,56.147
2011/04/12,57.927
2011/04/13,59.73
2011/04/14,61.544
2011/04/15,62.105
2011/04/16,62.584
2011/04/17,63.904
2011/04/18,65.283
2011/04/19,65.835
2011/04/20,65.182
2011/04/21,65.457
2011/04/22,67.816
2011/04/23,71.32
2011/04/24,73.426
2011/04/25,69.753
2011/04/26,70.872
2011/04/27,72.597
2011/04/28,74.624
2011/04/29,78.531
2011/04/30,82.234
2011/05/01,82.472
2011/05/02,80.033
2011/05/03,80.796
2011/05/04,81.421
2011/05/05,79.995
2011/05/06,80.116
2011/05/07,80.828
2011/05/08,81.727
2011/05/09,82.059
2011/05/10,85.303
2011/05/11,87.303
2011/05/12,87.792
2011/05/13,89.971
2011/05/14,90.475
2011/05/15,83.433
2011/05/16,84.389
2011/05/17,84.578
2011/05/18,79.347
2011/05/19,77.041
2011/05/20,72.774
2011/05/21,71.077
2011/05/22,72.326
2011/05/23,73.604
2011/05/24,74.466
2011/05/25,75.905
2011/05/26,77.053
2011/05/27,77.197
2011/05/28,76.083
2011/05/29,75.611
2011/05/30,76.158
2011/05/31,76.443
2011/06/01,77.17
2011/06/02,78.793
2011/06/03,82.004
2011/06/04,85.772
2011/06/05,86.698
2011/06/06,85.817
2011/06/07,87.891
2011/06/08,90.262
2011/06/09,91.072
2011/06/10,83.106
2011/06/11,68.585
2011/06/12,64.357
2011/06/13,66.369
2011/06/14,66.628
2011/06/15,66.397
2011/06/16,64.73
2011/06/17,62.08
2011/06/18,62.166
2011/06/19,62.765
2011/06/20,62.52
2011/06/21,62.52
2011/06/22,62.52
2011/06/23,62.52
2011/06/24,62.52
2011/06/25,62.52
2011/06/26,62.491
2011/06/27,61.939
2011/06/28,62.161
2011/06/29,62.206
2011/06/30,61.579
2011/07/01,60.513
2011/07/02,60.014
2011/07/03,60.047
2011/07/04,58.956
2011/07/05,57.237
2011/07/06,57.694
2011/07/07,58.553
2011/07/08,58.293
2011/07/09,58.024
2011/07/10,58.309
2011/07/11,58.195
2011/07/12,57.583
2011/07/13,57.418
2011/07/14,57.412
2011/07/15,57.301
2011/07/16,57.104
2011/07/17,56.648
2011/07/18,56.48
2011/07/19,56.848
2011/07/20,56.984
2011/07/21,56.809
2011/07/22,56.792
2011/07/23,56.833
2011/07/24,56.996
2011/07/25,57.197
2011/07/26,57.109
2011/07/27,57.041
2011/07/28,56.704
2011/07/29,56.404
2011/07/30,56.43
2011/07/31,56.317
2011/08/01,55.973
2011/08/02,54.976
2011/08/03,52.198
2011/08/04,51.328
2011/08/05,51.631
2011/08/06,48.885
2011/08/07,47.755
2011/08/08,48.574
2011/08/09,49.887
2011/08/10,51.189
2011/08/11,50.942
2011/08/12,50.553
2011/08/13,50.962
2011/08/14,51.749
2011/08/15,52.343
2011/08/16,52.446
2011/08/17,52.284
2011/08/18,52.245
2011/08/19,52.645
2011/08/20,53.018
2011/08/21,52.788
2011/08/22,52.415
2011/08/23,52.176
2011/08/24,52.137
2011/08/25,51.281
2011/08/26,49.566
2011/08/27,48.906
2011/08/28,49.475
2011/08/29,49.715
2011/08/30,49.539
2011/08/31,49.055
2011/09/01,48.693
2011/09/02,49.007
2011/09/03,49.132
2011/09/04,48.853
2011/09/05,48.271
2011/09/06,47.494
2011/09/07,47.232
2011/09/08,47.034
2011/09/09,45.724
2011/09/10,44.699
2011/09/11,45.292
2011/09/12,46.245
2011/09/13,46.146
2011/09/14,45.903
2011/09/15,45.327
2011/09/16,44.864
2011/09/17,44.823
2011/09/18,45.089
2011/09/19,45.592
2011/09/20,46.238
2011/09/21,46.362
2011/09/22,45.948
2011/09/23,45.889
2011/09/24,45.917
2011/09/25,45.753
2011/09/26,45.411
2011/09/27,45.153
2011/09/28,45.093
2011/09/29,45.012
2011/09/30,45.272
2011/10/01,45.506
2011/10/02,45.415
2011/10/03,45.41
2011/10/04,45.365
2011/10/05,45.263
2011/10/06,45.111
2011/10/07,44.72
2011/10/08,44.248
2011/10/09,44.116
2011/10/10,44.192
2011/10/11,44.051
2011/10/12,44.127
2011/10/13,44.237
2011/10/14,44.125
2011/10/15,43.975
2011/10/16,43.675
2011/10/17,42.794
2011/10/18,42.021
2011/10/19,41.842
2011/10/20,41.782
2011/10/21,42.081
2011/10/22,42.846
2011/10/23,43.301
2011/10/24,42.902
2011/10/25,42.641
2011/10/26,42.858
2011/10/27,43.125
2011/10/28,43.514
2011/10/29,43.997
2011/10/30,44.09
2011/10/31,43.849
2011/11/01,43.763
2011/11/02,43.761
2011/11/03,43.761
2011/11/04,43.666
2011/11/05,43.513
2011/11/06,43.398
2011/11/07,43.435
2011/11/08,43.513
2011/11/09,43.496
2011/11/10,43.335
2011/11/11,43.441
2011/11/12,43.628
2011/11/13,43.571
2011/11/14,42.906
2011/11/15,42.37
2011/11/16,42.741
2011/11/17,42.682
2011/11/18,42.273
2011/11/19,42.191
2011/11/20,42.399
2011/11/21,42.502
2011/11/22,42.644
2011/11/23,42.694
2011/11/24,42.807
2011/11/25,43.022
2011/11/26,43.015
2011/11/27,43.032
2011/11/28,43.127
2011/11/29,43.45
2011/11/30,43.948
2011/12/01,44.349
2011/12/02,44.488
2011/12/03,44.24
2011/12/04,43.961
2011/12/05,44.067
2011/12/06,44.315
2011/12/07,44.448
2011/12/08,44.401
2011/12/09,44.38
2011/12/10,44.469
2011/12/11,44.839
2011/12/12,44.935
2011/12/13,44.982
2011/12/14,44.935
2011/12/15,44.893
2011/12/16,44.968
2011/12/17,44.974
2011/12/18,44.946
2011/12/19,45.405
2011/12/20,46.417
2011/12/21,46.864
2011/12/22,46.812
2011/12/23,46.908
2011/12/24,46.975
2011/12/25,47.349
2011/12/26,47.454
2011/12/27,47.27
2011/12/28,47.493
2011/12/29,47.645
2011/12/30,47.712
2011/12/31,48.479
2012/01/01,49.814
2012/01/02,50.478
2012/01/03,49.978
2012/01/04,50.443
2012/01/05,52.998
2012/01/06,54.292
2012/01/07,54.107
2012/01/08,54.554
2012/01/09,53.892
2012/01/10,52.938
2012/01/11,53.697
2012/01/12,54.095
2012/01/13,53.421
2012/01/14,53.394
2012/01/15,54.062
2012/01/16,53.971
2012/01/17,52.115
2012/01/18,51.113
2012/01/19,52.059
2012/01/20,52.701
2012/01/21,52.494
2012/01/22,52.26
2012/01/23,52.46
2012/01/24,52.434
2012/01/25,51.655
2012/01/26,50.529
2012/01/27,49.907
2012/01/28,50.256
2012/01/29,50.363
2012/01/30,50.194
2012/01/31,50.323
2012/02/01,51.107
2012/02/02,51.774
2012/02/03,51.643
2012/02/04,51.349
2012/02/05,50.998
2012/02/06,50.42
2012/02/07,50.496
2012/02/08,50.645
2012/02/09,50.824
2012/02/10,51.222
2012/02/11,50.908
2012/02/12,50.426
2012/02/13,49.938
2012/02/14,48.587
2012/02/15,47.433
2012/02/16,47.18
2012/02/17,47.279
2012/02/18,47.22
2012/02/19,47.226
2012/02/20,47.386
2012/02/21,47.295
2012/02/22,47.361
2012/02/23,48.451
2012/02/24,49.241
2012/02/25,48.921
2012/02/26,48.78
2012/02/27,49.035
2012/02/28,48.954
2012/02/29,48.832
2012/03/01,48.908
2012/03/02,48.695
2012/03/03,48.303
2012/03/04,48.44
2012/03/05,48.984
2012/03/06,49.239
2012/03/07,49.166
2012/03/08,49.08
2012/03/09,48.97
2012/03/10,48.828
2012/03/11,48.903
2012/03/12,48.99
2012/03/13,49.548
2012/03/14,50.313
2012/03/15,50.4
2012/03/16,50.357
2012/03/17,50.151
2012/03/18,50.05
2012/03/19,49.199
2012/03/20,48.528
2012/03/21,48.756
2012/03/22,48.521
2012/03/23,48.403
2012/03/24,48.311
2012/03/25,48.099
2012/03/26,48.01
2012/03/27,48.463
2012/03/28,48.76
2012/03/29,48.691
2012/03/30,48.861
2012/03/31,49.012
2012/04/01,48.917
2012/04/02,49.016
2012/04/03,49.315
2012/04/04,49.201
2012/04/05,49.173
2012/04/06,49.219
2012/04/07,48.813
2012/04/08,48.538
2012/04/09,48.875
2012/04/10,48.961
2012/04/11,49.066
2012/04/12,49.222
2012/04/13,49.192
2012/04/14,49.323
2012/04/15,49.379
2012/04/16,49.327
2012/04/17,49.394
2012/04/18,49.707
2012/04/19,50.025
2012/04/20,50.481
2012/04/21,50.814
2012/04/22,50.423
2012/04/23,49.826
2012/04/24,49.616
2012/04/25,49.965
2012/04/26,49.961
2012/04/27,49.915
2012/04/28,49.653
2012/04/29,49.252
2012/04/30,49.21
2012/05/01,49.394
2012/05/02,49.66
2012/05/03,49.947
2012/05/04,49.879
2012/05/05,49.809
2012/05/06,49.773
2012/05/07,49.735
2012/05/08,49.796
2012/05/09,49.698
2012/05/10,49.285
2012/05/11,49.06
2012/05/12,49.263
2012/05/13,49.225
2012/05/14,49.408
2012/05/15,49.647
2012/05/16,49.812
2012/05/17,49.96
2012/05/18,50.03
2012/05/19,50.045
2012/05/20,50.006
2012/05/21,49.985
2012/05/22,49.982
2012/05/23,50.083
2012/05/24,50.135
2012/05/25,50.151
2012/05/26,50.031
2012/05/27,50.092
2012/05/28,50.155
2012/05/29,50.22
2012/05/30,50.206
2012/05/31,50.289
2012/06/01,50.726
2012/06/02,50.861
2012/06/03,50.659
2012/06/04,50.751
2012/06/05,51.362
2012/06/06,51.895
2012/06/07,52.327
2012/06/08,52.772
2012/06/09,52.679
2012/06/10,52.182
2012/06/11,52.223
2012/06/12,52.918
2012/06/13,53.896
2012/06/14,54.485
2012/06/15,55.936
2012/06/16,57.018
2012/06/17,56.12
2012/06/18,55.803
2012/06/19,56.527
2012/06/20,57.377
2012/06/21,57.798
2012/06/22,57.412
2012/06/23,56.624
2012/06/24,56.014
2012/06/25,55.634
2012/06/26,55.865
2012/06/27,56.724
2012/06/28,57.073
2012/06/29,57.081
2012/06/30,57.282
2012/07/01,57.214
2012/07/02,57.314
2012/07/03,56.824
2012/07/04,56.017
2012/07/05,56.566
2012/07/06,56.907
2012/07/07,57.261
2012/07/08,57.504
2012/07/09,58.116
2012/07/10,59.083
2012/07/11,59.381
2012/07/12,60.699
2012/07/13,61.6
2012/07/14,60.89
2012/07/15,60.935
2012/07/16,63.043
2012/07/17,65.131
2012/07/18,66.185
2012/07/19,66.303
2012/07/20,64.385
2012/07/21,64.411
2012/07/22,63.973
2012/07/23,62.741
2012/07/24,63.05
2012/07/25,63.603
2012/07/26,64.229
2012/07/27,64.405
2012/07/28,64.367
2012/07/29,63.758
2012/07/30,64.137
2012/07/31,65.227
2012/08/01,66.021
2012/08/02,67.882
2012/08/03,70.001
2012/08/04,70.482
2012/08/05,70.144
2012/08/06,69.746
2012/08/07,70.125
2012/08/08,70.317
2012/08/09,70.323
2012/08/10,70.883
2012/08/11,71.424
2012/08/12,71.582
2012/08/13,72.236
2012/08/14,72.913
2012/08/15,74.271
2012/08/16,75.608
2012/08/17,70.712
2012/08/18,66.656
2012/08/19,58.53
2012/08/20,55.876
2012/08/21,58.3
2012/08/22,57.866
2012/08/23,57.988
2012/08/24,59.068
2012/08/25,59.574
2012/08/26,59.677
2012/08/27,60.069
2012/08/28,60.492
2012/08/29,60.397
2012/08/30,59.887
2012/08/31,58.775
2012/09/01,57.363
2012/09/02,57.475
2012/09/03,58.143
2012/09/04,58.359
2012/09/05,58.935
2012/09/06,59.886
2012/09/07,59.905
2012/09/08,59.795
2012/09/09,59.679
2012/09/10,59.825
2012/09/11,60.18
2012/09/12,60.438
2012/09/13,60.312
2012/09/14,60.931
2012/09/15,61.362
2012/09/16,61.504
2012/09/17,61.671
2012/09/18,62.172
2012/09/19,62.892
2012/09/20,62.971
2012/09/21,62.766
2012/09/22,62.262
2012/09/23,62.105
2012/09/24,61.75
2012/09/25,61.806
2012/09/26,62.014
2012/09/27,62.276
2012/09/28,62.24
2012/09/29,62.428
2012/09/30,62.325
2012/10/01,62.297
2012/10/02,62.951
2012/10/03,63.518
2012/10/04,63.522
2012/10/05,63.022
2012/10/06,62.585
2012/10/07,60.534
2012/10/08,59.288
2012/10/09,59.202
2012/10/10,59.717
2012/10/11,59.911
2012/10/12,59.826
2012/10/13,59.309
2012/10/14,58.786
2012/10/15,58.416
2012/10/16,58.803
2012/10/17,58.695
2012/10/18,58.859
2012/10/19,58.706
2012/10/20,58.306
2012/10/21,58.082
2012/10/22,58.02
2012/10/23,58.1
2012/10/24,57.902
2012/10/25,56.277
2012/10/26,53.417
2012/10/27,52.345
2012/10/28,53.192
2012/10/29,53.727
2012/10/30,54.005
2012/10/31,54.935
2012/11/01,54.324
2012/11/02,53.047
2012/11/03,53.161
2012/11/04,53.69
2012/11/05,53.843
2012/11/06,53.968
2012/11/07,54.267
2012/11/08,54.307
2012/11/09,54.12
2012/11/10,54.044
2012/11/11,54.131
2012/11/12,54.277
2012/11/13,54.46
2012/11/14,54.442
2012/11/15,54.831
2012/11/16,56.068
2012/11/17,56.981
2012/11/18,56.783
2012/11/19,56.821
2012/11/20,56.74
2012/11/21,56.811
2012/11/22,57.909
2012/11/23,58.73
2012/11/24,58.853
2012/11/25,58.998
2012/11/26,58.638
2012/11/27,58.031
2012/11/28,58.19
2012/11/29,58.577
2012/11/30,59.047
2012/12/01,59.082
2012/12/02,58.96
2012/12/03,59.13
2012/12/04,60.466
2012/12/05,61.509
2012/12/06,61.099
2012/12/07,61.386
2012/12/08,61.56
2012/12/09,61.302
2012/12/10,61.322
2012/12/11,61.668
2012/12/12,62.121
2012/12/13,62.164
2012/12/14,61.942
2012/12/15,61.424
2012/12/16,60.712
2012/12/17,60.147
2012/12/18,60.145
2012/12/19,60.688
2012/12/20,61.083
2012/12/21,60.902
2012/12/22,60.4
2012/12/23,60.19
2012/12/24,60.113
2012/12/25,60.141
2012/12/26,60.22
2012/12/27,60.331
2012/12/28,60.27
2012/12/29,60.335
2012/12/30,60.238
2012/12/31,60.305
2013/01/01,60.077
2013/01/02,59.012
2013/01/03,59.051
2013/01/04,59.074
2013/01/05,58.834
2013/01/06,58.569
2013/01/07,58.716
2013/01/08,59.613
2013/01/09,60.311
2013/01/10,60.833
2013/01/11,61.641
2013/01/12,61.603
2013/01/13,61.28
2013/01/14,61.488
2013/01/15,61.405
2013/01/16,62.204
2013/01/17,64.319
2013/01/18,65.641
2013/01/19,65.621
2013/01/20,65.726
2013/01/21,67.1
2013/01/22,69.194
2013/01/23,70.088
2013/01/24,69.632
2013/01/25,69.024
2013/01/26,69.826
2013/01/27,70.096
2013/01/28,71.049
2013/01/29,72.74
2013/01/30,73.563
2013/01/31,74.873
2013/02/01,75.693
2013/02/02,74.741
2013/02/03,74.714
2013/02/04,74.875
2013/02/05,74.865
2013/02/06,75.464
2013/02/07,76.624
2013/02/08,77.734
2013/02/09,78.788
2013/02/10,79.361
2013/02/11,79.886
2013/02/12,80.342
2013/02/13,80.504
2013/02/14,81.474
2013/02/15,82.622
2013/02/16,82.784
2013/02/17,82.785
2013/02/18,82.7
2013/02/19,83.718
2013/02/20,84.69
2013/02/21,84.937
2013/02/22,84.838
2013/02/23,83.837
2013/02/24,82.876
2013/02/25,82.9
2013/02/26,83.182
2013/02/27,83.743
2013/02/28,84.84
2013/03/01,86.017
2013/03/02,85.593
2013/03/03,83.272
2013/03/04,83.872
2013/03/05,85.76
2013/03/06,86.882
2013/03/07,87.309
2013/03/08,87.831
2013/03/09,88.517
2013/03/10,88.941
2013/03/11,89.167
2013/03/12,86.589
2013/03/13,83.403
2013/03/14,83.641
2013/03/15,83.775
2013/03/16,84.028
2013/03/17,83.494
2013/03/18,84.51
2013/03/19,86.374
2013/03/20,88.165
2013/03/21,89.528
2013/03/22,89.859
2013/03/23,86.501
2013/03/24,86.772
2013/03/25,87.72
2013/03/26,88.219
2013/03/27,89.491
2013/03/28,90.397
2013/03/29,90.504
2013/03/30,90.612
2013/03/31,90.808
2013/04/01,91.45
2013/04/02,92.645
2013/04/03,93.508
2013/04/04,93.724
2013/04/05,94.013
2013/04/06,94.297
2013/04/07,94.67
2013/04/08,95.477
2013/04/09,96.314
2013/04/10,87.615
2013/04/11,65.226
2013/04/12,59.742
2013/04/13,60.631
2013/04/14,59.178
2013/04/15,58.164
2013/04/16,55.706
2013/04/17,56.125
2013/04/18,58.612
2013/04/19,60.23
2013/04/20,61.222
2013/04/21,61.185
2013/04/22,61.033
2013/04/23,61.945
2013/04/24,63.61
2013/04/25,64.169
2013/04/26,62.827
2013/04/27,61.557
2013/04/28,61.129
2013/04/29,61.898
2013/04/30,62.349
2013/05/01,60.529
2013/05/02,58.146
2013/05/03,56.759
2013/05/04,57.05
2013/05/05,58.074
2013/05/06,57.998
2013/05/07,57.561
2013/05/08,57.431
2013/05/09,57.234
2013/05/10,57.5
2013/05/11,57.745
2013/05/12,57.614
2013/05/13,57.678
2013/05/14,57.053
2013/05/15,56.359
2013/05/16,56.677
2013/05/17,57.133
2013/05/18,57.434
2013/05/19,57.446
2013/05/20,57.485
2013/05/21,57.76
2013/05/22,57.945
2013/05/23,58.211
2013/05/24,58.981
2013/05/25,59.38
2013/05/26,59.511
2013/05/27,59.437
2013/05/28,58.938
2013/05/29,59.032
2013/05/30,59.14
2013/05/31,58.981
2013/06/01,59.047
2013/06/02,58.505
2013/06/03,57.77
2013/06/04,57.645
2013/06/05,57.703
2013/06/06,57.565
2013/06/07,56.713
2013/06/08,55.866
2013/06/09,54.994
2013/06/10,54.647
2013/06/11,55.029
2013/06/12,55.258
2013/06/13,55.049
2013/06/14,54.279
2013/06/15,53.795
2013/06/16,53.812
2013/06/17,53.891
2013/06/18,54.346
2013/06/19,54.577
2013/06/20,54.694
2013/06/21,54.734
2013/06/22,54.261
2013/06/23,53.871
2013/06/24,53.248
2013/06/25,53.01
2013/06/26,53.14
2013/06/27,52.866
2013/06/28,52.021
2013/06/29,51.456
2013/06/30,51.554
2013/07/01,50.752
2013/07/02,50.301
2013/07/03,49.969
2013/07/04,49.42
2013/07/05,48.43
2013/07/06,47.198
2013/07/07,47.914
2013/07/08,48.628
2013/07/09,48.441
2013/07/10,49.095
2013/07/11,50.103
2013/07/12,50.73
2013/07/13,51.278
2013/07/14,51.289
2013/07/15,51.491
2013/07/16,51.604
2013/07/17,51.384
2013/07/18,50.945
2013/07/19,50.443
2013/07/20,50.447
2013/07/21,50.453
2013/07/22,50.493
2013/07/23,50.712
2013/07/24,50.94
2013/07/25,51.219
2013/07/26,51.473
2013/07/27,51.332
2013/07/28,51.3
2013/07/29,51.866
2013/07/30,52.217
2013/07/31,52.786
2013/08/01,52.759
2013/08/02,52.676
2013/08/03,52.649
2013/08/04,52.468
2013/08/05,52.65
2013/08/06,52.938
2013/08/07,53.039
2013/08/08,52.706
2013/08/09,52.307
2013/08/10,52.125
2013/08/11,52.047
2013/08/12,52.248
2013/08/13,52.45
2013/08/14,52.739
2013/08/15,52.879
2013/08/16,52.781
2013/08/17,52.836
2013/08/18,52.864
2013/08/19,53.1
2013/08/20,53.78
2013/08/21,54.638
2013/08/22,55.096
2013/08/23,54.794
2013/08/24,54.713
2013/08/25,55.11
2013/08/26,55.331
2013/08/27,56.003
2013/08/28,56.707
2013/08/29,56.811
2013/08/30,57.336
2013/08/31,58.083
2013/09/01,58.593
2013/09/02,58.777
2013/09/03,58.573
2013/09/04,57.432
2013/09/05,56.512
2013/09/06,55.901
2013/09/07,55.894
2013/09/08,56.229
2013/09/09,56.488
2013/09/10,56.931
2013/09/11,57.299
2013/09/12,57.699
2013/09/13,57.781
2013/09/14,57.746
2013/09/15,57.673
2013/09/16,57.696
2013/09/17,57.793
2013/09/18,57.962
2013/09/19,57.22
2013/09/20,56.775
2013/09/21,56.797
2013/09/22,56.894
2013/09/23,56.819
2013/09/24,56.825
2013/09/25,57.017
2013/09/26,57.136
2013/09/27,57.049
2013/09/28,57.245
2013/09/29,57.274
2013/09/30,57.186
2013/10/01,57.264
2013/10/02,53.987
2013/10/03,52.755
2013/10/04,54.834
2013/10/05,55.365
2013/10/06,55.378
2013/10/07,55.621
2013/10/08,55.904
2013/10/09,56.202
2013/10/10,56.345
2013/10/11,56.422
2013/10/12,56.497
2013/10/13,57.127
2013/10/14,57.887
2013/10/15,58.92
2013/10/16,59.243
2013/10/17,59.782
2013/10/18,60.838
2013/10/19,62.836
2013/10/20,63.475
2013/10/21,64.803
2013/10/22,67.297
2013/10/23,68.894
2013/10/24,67.156
2013/10/25,62.723
2013/10/26,63.255
2013/10/27,64.064
2013/10/28,65.42
2013/10/29,66.105
2013/10/30,66.427
2013/10/31,66.448
2013/11/01,66.731
2013/11/02,66.959
2013/11/03,67.347
2013/11/04,68.755
2013/11/05,70.751
2013/11/06,72.458
2013/11/07,74.731
2013/11/08,76.562
2013/11/09,78.926
2013/11/10,70.521
2013/11/11,72.065
2013/11/12,73.5
2013/11/13,75.336
2013/11/14,76.93
2013/11/15,77.427
2013/11/16,77.724
2013/11/17,79.191
2013/11/18,82.447
2013/11/19,83.802
2013/11/20,72.068
2013/11/21,75.466
2013/11/22,77.464
2013/11/23,78.922
2013/11/24,76.092
2013/11/25,76.576
2013/11/26,78.174
2013/11/27,79.954
2013/11/28,80.681
2013/11/29,81.424
2013/11/30,82.448
2013/12/01,74.423
2013/12/02,74.465
2013/12/03,75.647
2013/12/04,76.505
2013/12/05,74.184
2013/12/06,70.643
2013/12/07,62.722
2013/12/08,62.998
2013/12/09,65.465
2013/12/10,66.576
2013/12/11,65.55
2013/12/12,64.376
2013/12/13,64.686
2013/12/14,64.161
2013/12/15,63.473
2013/12/16,61.497
2013/12/17,58.395
2013/12/18,55.11
2013/12/19,56.397
2013/12/20,57.353
2013/12/21,56.065
2013/12/22,56.477
2013/12/23,56.782
2013/12/24,57.192
2013/12/25,57.183
2013/12/26,58.358
2013/12/27,58.788
2013/12/28,58.385
2013/12/29,58.159
2013/12/30,58.756
2013/12/31,58.644
2014/01/01,58.925
2014/01/02,59.092
2014/01/03,59.36
2014/01/04,60.142
2014/01/05,60.939
2014/01/06,62.423
2014/01/07,61.112
2014/01/08,59.327
2014/01/09,59.354
2014/01/10,59.258
2014/01/11,60.218
2014/01/12,60.068
2014/01/13,58.575
2014/01/14,58.702
2014/01/15,58.95
2014/01/16,58.852
2014/01/17,58.022
2014/01/18,58.291
2014/01/19,58.393
2014/01/20,59.215
2014/01/21,58.599
2014/01/22,58.317
2014/01/23,57.93
