Date,median_transaction_fee30rsiUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,100
2011/04/15,49.153
2011/04/16,49.153
2011/04/17,49.153
2011/04/18,49.153
2011/04/19,49.153
2011/04/20,49.153
2011/04/21,49.153
2011/04/22,49.153
2011/04/23,49.153
2011/04/24,49.153
2011/04/25,49.153
2011/04/26,49.153
2011/04/27,49.153
2011/04/28,49.153
2011/04/29,49.153
2011/04/30,49.153
2011/05/01,49.153
2011/05/02,49.153
2011/05/03,49.153
2011/05/04,49.153
2011/05/05,49.153
2011/05/06,49.153
2011/05/07,49.153
2011/05/08,49.153
2011/05/09,49.153
2011/05/10,49.153
2011/05/11,49.153
2011/05/12,49.153
2011/05/13,49.153
2011/05/14,49.153
2011/05/15,49.153
2011/05/16,49.153
2011/05/17,49.153
2011/05/18,49.153
2011/05/19,49.153
2011/05/20,49.153
2011/05/21,49.153
2011/05/22,49.153
2011/05/23,49.153
2011/05/24,49.153
2011/05/25,49.153
2011/05/26,49.153
2011/05/27,49.153
2011/05/28,49.153
2011/05/29,49.153
2011/05/30,49.153
2011/05/31,49.153
2011/06/01,49.153
2011/06/02,49.153
2011/06/03,49.153
2011/06/04,49.153
2011/06/05,49.153
2011/06/06,49.153
2011/06/07,49.153
2011/06/08,49.153
2011/06/09,49.153
2011/06/10,49.153
2011/06/11,49.153
2011/06/12,49.153
2011/06/13,49.153
2011/06/14,49.153
2011/06/15,49.153
2011/06/16,49.153
2011/06/17,49.153
2011/06/18,49.153
2011/06/19,49.153
2011/06/20,49.153
2011/06/21,49.153
2011/06/22,49.153
2011/06/23,49.153
2011/06/24,49.153
2011/06/25,49.153
2011/06/26,49.153
2011/06/27,49.153
2011/06/28,49.153
2011/06/29,49.153
2011/06/30,49.153
2011/07/01,92.312
2011/07/02,49.153
2011/07/03,49.153
2011/07/04,49.153
2011/07/05,49.153
2011/07/06,49.153
2011/07/07,49.153
2011/07/08,49.153
2011/07/09,49.153
2011/07/10,49.153
2011/07/11,49.153
2011/07/12,49.153
2011/07/13,49.153
2011/07/14,49.153
2011/07/15,49.153
2011/07/16,49.153
2011/07/17,49.153
2011/07/18,49.153
2011/07/19,49.153
2011/07/20,49.153
2011/07/21,49.153
2011/07/22,71.738
2011/07/23,49.153
2011/07/24,49.153
2011/07/25,49.153
2011/07/26,49.153
2011/07/27,49.153
2011/07/28,49.153
2011/07/29,49.153
2011/07/30,49.153
2011/07/31,49.153
2011/08/01,49.153
2011/08/02,49.153
2011/08/03,49.153
2011/08/04,49.153
2011/08/05,49.153
2011/08/06,49.153
2011/08/07,49.153
2011/08/08,49.153
2011/08/09,49.153
2011/08/10,49.153
2011/08/11,49.153
2011/08/12,49.153
2011/08/13,49.153
2011/08/14,49.153
2011/08/15,67.232
2011/08/16,67.329
2011/08/17,48.703
2011/08/18,48.703
2011/08/19,48.703
2011/08/20,48.703
2011/08/21,48.703
2011/08/22,48.703
2011/08/23,48.703
2011/08/24,48.703
2011/08/25,48.703
2011/08/26,48.703
2011/08/27,48.703
2011/08/28,48.703
2011/08/29,48.703
2011/08/30,48.703
2011/08/31,48.703
2011/09/01,48.703
2011/09/02,48.703
2011/09/03,48.703
2011/09/04,48.703
2011/09/05,48.703
2011/09/06,48.703
2011/09/07,48.703
2011/09/08,48.703
2011/09/09,48.703
2011/09/10,48.703
2011/09/11,48.703
2011/09/12,48.703
2011/09/13,48.703
2011/09/14,48.703
2011/09/15,48.703
2011/09/16,48.703
2011/09/17,48.703
2011/09/18,48.703
2011/09/19,48.703
2011/09/20,48.703
2011/09/21,48.703
2011/09/22,48.703
2011/09/23,48.703
2011/09/24,48.703
2011/09/25,48.703
2011/09/26,48.703
2011/09/27,48.703
2011/09/28,48.703
2011/09/29,48.703
2011/09/30,48.703
2011/10/01,48.703
2011/10/02,48.703
2011/10/03,48.703
2011/10/04,48.703
2011/10/05,48.703
2011/10/06,48.703
2011/10/07,48.703
2011/10/08,48.703
2011/10/09,48.703
2011/10/10,48.703
2011/10/11,48.703
2011/10/12,48.703
2011/10/13,48.703
2011/10/14,48.703
2011/10/15,48.703
2011/10/16,48.703
2011/10/17,48.703
2011/10/18,48.703
2011/10/19,48.703
2011/10/20,48.703
2011/10/21,48.703
2011/10/22,48.703
2011/10/23,48.703
2011/10/24,48.703
2011/10/25,48.703
2011/10/26,48.703
2011/10/27,48.703
2011/10/28,48.703
2011/10/29,48.703
2011/10/30,48.703
2011/10/31,48.703
2011/11/01,48.703
2011/11/02,48.703
2011/11/03,48.703
2011/11/04,48.703
2011/11/05,48.703
2011/11/06,48.703
2011/11/07,48.703
2011/11/08,48.703
2011/11/09,48.703
2011/11/10,48.703
2011/11/11,48.703
2011/11/12,48.703
2011/11/13,48.703
2011/11/14,48.703
2011/11/15,48.703
2011/11/16,48.703
2011/11/17,48.703
2011/11/18,48.703
2011/11/19,48.703
2011/11/20,48.703
2011/11/21,48.703
2011/11/22,48.703
2011/11/23,48.703
2011/11/24,48.703
2011/11/25,48.703
2011/11/26,48.703
2011/11/27,48.703
2011/11/28,48.703
2011/11/29,48.703
2011/11/30,48.703
2011/12/01,48.703
2011/12/02,48.703
2011/12/03,48.703
2011/12/04,48.703
2011/12/05,48.703
2011/12/06,48.703
2011/12/07,48.703
2011/12/08,48.703
2011/12/09,48.703
2011/12/10,48.703
2011/12/11,48.703
2011/12/12,48.703
2011/12/13,48.703
2011/12/14,48.703
2011/12/15,48.703
2011/12/16,48.703
2011/12/17,48.703
2011/12/18,48.703
2011/12/19,48.703
2011/12/20,48.703
2011/12/21,48.703
2011/12/22,48.703
2011/12/23,48.703
2011/12/24,48.703
2011/12/25,48.703
2011/12/26,48.703
2011/12/27,48.703
2011/12/28,48.703
2011/12/29,48.703
2011/12/30,48.703
2011/12/31,48.703
2012/01/01,48.703
2012/01/02,48.703
2012/01/03,48.703
2012/01/04,48.703
2012/01/05,48.703
2012/01/06,48.703
2012/01/07,48.703
2012/01/08,48.703
2012/01/09,48.703
2012/01/10,48.703
2012/01/11,48.703
2012/01/12,48.703
2012/01/13,48.703
2012/01/14,48.703
2012/01/15,48.703
2012/01/16,48.703
2012/01/17,48.703
2012/01/18,48.703
2012/01/19,48.703
2012/01/20,48.703
2012/01/21,48.703
2012/01/22,48.703
2012/01/23,48.703
2012/01/24,48.703
2012/01/25,48.703
2012/01/26,48.703
2012/01/27,48.703
2012/01/28,48.703
2012/01/29,48.703
2012/01/30,48.703
2012/01/31,48.703
2012/02/01,48.703
2012/02/02,48.703
2012/02/03,48.703
2012/02/04,48.703
2012/02/05,48.703
2012/02/06,48.703
2012/02/07,48.703
2012/02/08,48.703
2012/02/09,48.703
2012/02/10,48.703
2012/02/11,48.703
2012/02/12,48.703
2012/02/13,48.703
2012/02/14,49.273
2012/02/15,99.042
2012/02/16,96.707
2012/02/17,48.329
2012/02/18,48.329
2012/02/19,48.329
2012/02/20,48.329
2012/02/21,48.329
2012/02/22,48.329
2012/02/23,48.329
2012/02/24,48.329
2012/02/25,48.329
2012/02/26,48.329
2012/02/27,48.329
2012/02/28,48.329
2012/02/29,48.329
2012/03/01,48.329
2012/03/02,48.329
2012/03/03,48.329
2012/03/04,48.329
2012/03/05,48.329
2012/03/06,48.329
2012/03/07,48.329
2012/03/08,48.329
2012/03/09,48.329
2012/03/10,48.329
2012/03/11,48.329
2012/03/12,48.329
2012/03/13,48.329
2012/03/14,48.329
2012/03/15,48.329
2012/03/16,48.329
2012/03/17,48.329
2012/03/18,48.329
2012/03/19,48.329
2012/03/20,48.329
2012/03/21,48.329
2012/03/22,48.329
2012/03/23,48.329
2012/03/24,48.329
2012/03/25,48.329
2012/03/26,48.329
2012/03/27,48.329
2012/03/28,48.329
2012/03/29,48.329
2012/03/30,48.329
2012/03/31,48.329
2012/04/01,48.329
2012/04/02,48.329
2012/04/03,48.329
2012/04/04,48.329
2012/04/05,48.329
2012/04/06,48.329
2012/04/07,48.329
2012/04/08,48.329
2012/04/09,48.329
2012/04/10,48.329
2012/04/11,48.329
2012/04/12,48.329
2012/04/13,48.329
2012/04/14,48.329
2012/04/15,48.329
2012/04/16,48.329
2012/04/17,48.329
2012/04/18,48.329
2012/04/19,48.329
2012/04/20,48.329
2012/04/21,48.329
2012/04/22,48.329
2012/04/23,48.329
2012/04/24,48.329
2012/04/25,48.329
2012/04/26,92.811
2012/04/27,49.092
2012/04/28,49.092
2012/04/29,49.092
2012/04/30,66.124
2012/05/01,66.227
2012/05/02,66.378
2012/05/03,66.546
2012/05/04,66.465
2012/05/05,66.38
2012/05/06,66.335
2012/05/07,66.286
2012/05/08,66.326
2012/05/09,66.195
2012/05/10,65.632
2012/05/11,65.318
2012/05/12,65.466
2012/05/13,65.411
2012/05/14,65.551
2012/05/15,65.737
2012/05/16,65.869
2012/05/17,65.989
2012/05/18,66.048
2012/05/19,66.061
2012/05/20,65.995
2012/05/21,65.959
2012/05/22,65.953
2012/05/23,66.047
2012/05/24,66.097
2012/05/25,66.111
2012/05/26,65.88
2012/05/27,65.943
2012/05/28,66.009
2012/05/29,66.078
2012/05/30,66.049
2012/05/31,66.141
2012/06/01,66.637
2012/06/02,66.792
2012/06/03,66.333
2012/06/04,66.444
2012/06/05,67.191
2012/06/06,67.844
2012/06/07,68.377
2012/06/08,68.929
2012/06/09,68.698
2012/06/10,67.442
2012/06/11,67.497
2012/06/12,68.441
2012/06/13,69.752
2012/06/14,70.532
2012/06/15,72.409
2012/06/16,73.758
2012/06/17,71.428
2012/06/18,70.605
2012/06/19,71.592
2012/06/20,72.733
2012/06/21,73.292
2012/06/22,72.259
2012/06/23,70.154
2012/06/24,68.531
2012/06/25,67.52
2012/06/26,67.894
2012/06/27,69.275
2012/06/28,69.83
2012/06/29,69.842
2012/06/30,70.171
2012/07/01,69.973
2012/07/02,70.143
2012/07/03,68.674
2012/07/04,66.285
2012/07/05,67.32
2012/07/06,67.959
2012/07/07,68.621
2012/07/08,69.075
2012/07/09,70.211
2012/07/10,71.939
2012/07/11,72.458
2012/07/12,74.668
2012/07/13,76.087
2012/07/14,73.931
2012/07/15,74.007
2012/07/16,77.327
2012/07/17,80.198
2012/07/18,81.518
2012/07/19,81.663
2012/07/20,76.43
2012/07/21,76.469
2012/07/22,75.274
2012/07/23,71.954
2012/07/24,72.494
2012/07/25,73.449
2012/07/26,74.509
2012/07/27,74.806
2012/07/28,74.699
2012/07/29,72.978
2012/07/30,73.672
2012/07/31,75.589
2012/08/01,76.911
2012/08/02,79.758
2012/08/03,82.59
2012/08/04,83.185
2012/08/05,82.32
2012/08/06,81.292
2012/08/07,81.812
2012/08/08,82.074
2012/08/09,82.082
2012/08/10,82.858
2012/08/11,83.588
2012/08/12,83.799
2012/08/13,84.658
2012/08/14,85.512
2012/08/15,87.103
2012/08/16,88.513
2012/08/17,77.034
2012/08/18,68.494
2012/08/19,53.744
2012/08/20,49.495
2012/08/21,54.238
2012/08/22,53.536
2012/08/23,53.776
2012/08/24,55.889
2012/08/25,56.872
2012/08/26,57.073
2012/08/27,57.852
2012/08/28,58.697
2012/08/29,58.518
2012/08/30,57.55
2012/08/31,55.448
2012/09/01,52.831
2012/09/02,53.079
2012/09/03,54.567
2012/09/04,55.048
2012/09/05,56.334
2012/09/06,58.42
2012/09/07,58.461
2012/09/08,58.23
2012/09/09,57.981
2012/09/10,58.321
2012/09/11,59.154
2012/09/12,59.763
2012/09/13,59.47
2012/09/14,60.954
2012/09/15,61.97
2012/09/16,62.307
2012/09/17,62.707
2012/09/18,63.9
2012/09/19,65.576
2012/09/20,65.757
2012/09/21,65.216
2012/09/22,63.877
2012/09/23,63.458
2012/09/24,62.501
2012/09/25,62.65
2012/09/26,63.205
2012/09/27,63.904
2012/09/28,63.798
2012/09/29,64.315
2012/09/30,64.004
2012/10/01,63.921
2012/10/02,65.761
2012/10/03,67.288
2012/10/04,67.3
2012/10/05,65.709
2012/10/06,64.327
2012/10/07,58.213
2012/10/08,54.796
2012/10/09,54.564
2012/10/10,56.229
2012/10/11,56.85
2012/10/12,56.609
2012/10/13,55.132
2012/10/14,53.659
2012/10/15,52.626
2012/10/16,53.978
2012/10/17,53.669
2012/10/18,54.254
2012/10/19,53.798
2012/10/20,52.605
2012/10/21,51.939
2012/10/22,51.754
2012/10/23,52.068
2012/10/24,51.452
2012/10/25,46.666
2012/10/26,39.497
2012/10/27,37.145
2012/10/28,40.419
2012/10/29,42.413
2012/10/30,43.437
2012/10/31,46.769
2012/11/01,45.253
2012/11/02,82.059
2012/11/03,47.783
2012/11/04,48.145
2012/11/05,48.253
2012/11/06,48.343
2012/11/07,48.565
2012/11/08,48.595
2012/11/09,48.479
2012/11/10,48.431
2012/11/11,48.502
2012/11/12,48.624
2012/11/13,48.779
2012/11/14,48.767
2012/11/15,49.115
2012/11/16,50.256
2012/11/17,51.125
2012/11/18,50.972
2012/11/19,51.01
2012/11/20,50.945
2012/11/21,51.019
2012/11/22,52.194
2012/11/23,53.095
2012/11/24,53.233
2012/11/25,53.4
2012/11/26,53.063
2012/11/27,52.482
2012/11/28,52.676
2012/11/29,53.161
2012/11/30,53.761
2012/12/01,53.807
2012/12/02,53.675
2012/12/03,53.906
2012/12/04,55.753
2012/12/05,57.205
2012/12/06,56.721
2012/12/07,57.136
2012/12/08,57.391
2012/12/09,57.066
2012/12/10,82.163
2012/12/11,51.381
2012/12/12,51.601
2012/12/13,51.623
2012/12/14,51.549
2012/12/15,51.371
2012/12/16,51.117
2012/12/17,50.909
2012/12/18,50.908
2012/12/19,51.217
2012/12/20,51.45
2012/12/21,51.376
2012/12/22,51.164
2012/12/23,51.073
2012/12/24,51.039
2012/12/25,51.057
2012/12/26,51.11
2012/12/27,51.187
2012/12/28,51.157
2012/12/29,51.204
2012/12/30,51.154
2012/12/31,51.205
2013/01/01,51.083
2013/01/02,50.493
2013/01/03,50.525
2013/01/04,50.544
2013/01/05,50.4
2013/01/06,50.238
2013/01/07,50.368
2013/01/08,51.179
2013/01/09,51.833
2013/01/10,52.334
2013/01/11,53.136
2013/01/12,53.108
2013/01/13,52.871
2013/01/14,53.092
2013/01/15,53.028
2013/01/16,53.918
2013/01/17,56.343
2013/01/18,57.901
2013/01/19,57.884
2013/01/20,58.013
2013/01/21,59.747
2013/01/22,62.437
2013/01/23,63.606
2013/01/24,63.152
2013/01/25,62.535
2013/01/26,63.642
2013/01/27,64.021
2013/01/28,65.38
2013/01/29,67.802
2013/01/30,68.985
2013/01/31,70.876
2013/02/01,72.06
2013/02/02,70.909
2013/02/03,70.875
2013/02/04,71.121
2013/02/05,71.108
2013/02/06,72.056
2013/02/07,73.882
2013/02/08,75.601
2013/02/09,77.208
2013/02/10,78.075
2013/02/11,78.868
2013/02/12,79.559
2013/02/13,79.806
2013/02/14,81.278
2013/02/15,82.966
2013/02/16,83.201
2013/02/17,83.203
2013/02/18,83.07
2013/02/19,84.596
2013/02/20,85.989
2013/02/21,86.337
2013/02/22,86.18
2013/02/23,84.557
2013/02/24,82.986
2013/02/25,83.025
2013/02/26,83.493
2013/02/27,84.416
2013/02/28,86.135
2013/03/01,87.845
2013/03/02,87.143
2013/03/03,83.295
2013/03/04,95.044
2013/03/05,57.989
2013/03/06,59.279
2013/03/07,59.819
2013/03/08,60.524
2013/03/09,61.528
2013/03/10,76.574
2013/03/11,76.862
2013/03/12,54.223
2013/03/13,53.753
2013/03/14,53.915
2013/03/15,55.365
2013/03/16,53.932
2013/03/17,53.845
2013/03/18,54.615
2013/03/19,56.274
2013/03/20,58.238
2013/03/21,60.055
2013/03/22,60.554
2013/03/23,59.62
2013/03/24,59.967
2013/03/25,61.272
2013/03/26,62.021
2013/03/27,64.134
2013/03/28,65.834
2013/03/29,66.048
2013/03/30,66.274
2013/03/31,66.696
2013/04/01,68.162
2013/04/02,71.179
2013/04/03,73.612
2013/04/04,74.264
2013/04/05,75.175
2013/04/06,76.109
2013/04/07,77.395
2013/04/08,80.346
2013/04/09,83.624
2013/04/10,76.609
2013/04/11,57.769
2013/04/12,52.981
2013/04/13,54.028
2013/04/14,52.694
2013/04/15,51.742
2013/04/16,49.394
2013/04/17,49.918
2013/04/18,53.085
2013/04/19,55.166
2013/04/20,56.459
2013/04/21,56.419
2013/04/22,56.249
2013/04/23,57.508
2013/04/24,59.821
2013/04/25,60.603
2013/04/26,58.97
2013/04/27,57.409
2013/04/28,56.876
2013/04/29,58.033
2013/04/30,58.72
2013/05/01,56.325
2013/05/02,53.208
2013/05/03,51.402
2013/05/04,51.876
2013/05/05,53.561
2013/05/06,53.455
2013/05/07,52.839
2013/05/08,52.652
2013/05/09,52.365
2013/05/10,52.846
2013/05/11,53.297
2013/05/12,70.069
2013/05/13,51.057
2013/05/14,50.596
2013/05/15,50.071
2013/05/16,50.389
2013/05/17,50.856
2013/05/18,51.173
2013/05/19,51.185
2013/05/20,51.228
2013/05/21,51.537
2013/05/22,51.75
2013/05/23,52.063
2013/05/24,52.989
2013/05/25,53.48
2013/05/26,53.645
2013/05/27,53.57
2013/05/28,53.055
2013/05/29,53.18
2013/05/30,53.328
2013/05/31,53.152
2013/06/01,53.732
2013/06/02,52.55
2013/06/03,51.708
2013/06/04,51.562
2013/06/05,51.652
2013/06/06,51.482
2013/06/07,50.426
2013/06/08,49.365
2013/06/09,48.262
2013/06/10,47.816
2013/06/11,48.471
2013/06/12,48.869
2013/06/13,48.582
2013/06/14,47.515
2013/06/15,46.836
2013/06/16,46.868
2013/06/17,47.02
2013/06/18,47.907
2013/06/19,48.365
2013/06/20,48.599
2013/06/21,48.681
2013/06/22,47.91
2013/06/23,47.267
2013/06/24,46.235
2013/06/25,45.838
2013/06/26,46.131
2013/06/27,45.655
2013/06/28,44.188
2013/06/29,43.213
2013/06/30,43.452
2013/07/01,42.041
2013/07/02,41.252
2013/07/03,40.668
2013/07/04,39.699
2013/07/05,37.98
2013/07/06,35.906
2013/07/07,37.784
2013/07/08,39.638
2013/07/09,39.301
2013/07/10,41.016
2013/07/11,43.616
2013/07/12,45.202
2013/07/13,46.577
2013/07/14,46.605
2013/07/15,47.127
2013/07/16,47.421
2013/07/17,46.928
2013/07/18,45.943
2013/07/19,44.82
2013/07/20,44.83
2013/07/21,44.847
2013/07/22,44.966
2013/07/23,45.62
2013/07/24,46.307
2013/07/25,47.152
2013/07/26,47.922
2013/07/27,47.548
2013/07/28,47.463
2013/07/29,49.24
2013/07/30,50.33
2013/07/31,52.065
2013/08/01,51.985
2013/08/02,51.736
2013/08/03,51.653
2013/08/04,51.089
2013/08/05,51.694
2013/08/06,52.647
2013/08/07,52.981
2013/08/08,51.873
2013/08/09,50.558
2013/08/10,49.962
2013/08/11,49.701
2013/08/12,50.443
2013/08/13,51.186
2013/08/14,52.243
2013/08/15,52.758
2013/08/16,52.396
2013/08/17,52.604
2013/08/18,52.713
2013/08/19,53.631
2013/08/20,56.183
2013/08/21,59.183
2013/08/22,60.698
2013/08/23,59.466
2013/08/24,59.133
2013/08/25,60.483
2013/08/26,61.219
2013/08/27,63.388
2013/08/28,65.524
2013/08/29,65.83
2013/08/30,67.35
2013/08/31,69.395
2013/09/01,70.714
2013/09/02,71.179
2013/09/03,70.284
2013/09/04,65.453
2013/09/05,61.82
2013/09/06,59.515
2013/09/07,59.488
2013/09/08,60.578
2013/09/09,61.409
2013/09/10,62.804
2013/09/11,63.933
2013/09/12,65.13
2013/09/13,65.376
2013/09/14,65.23
2013/09/15,64.92
2013/09/16,64.992
2013/09/17,65.305
2013/09/18,65.854
2013/09/19,62.58
2013/09/20,60.69
2013/09/21,60.771
2013/09/22,61.123
2013/09/23,60.794
2013/09/24,60.815
2013/09/25,61.554
2013/09/26,62.011
2013/09/27,61.6
2013/09/28,62.368
2013/09/29,62.485
2013/09/30,62.045
2013/10/01,62.368
2013/10/02,48.418
2013/10/03,44.286
2013/10/04,52.631
2013/10/05,54.515
2013/10/06,54.562
2013/10/07,55.425
2013/10/08,56.422
2013/10/09,57.463
2013/10/10,57.959
2013/10/11,58.231
2013/10/12,58.498
2013/10/13,60.692
2013/10/14,63.175
2013/10/15,66.266
2013/10/16,67.176
2013/10/17,68.653
2013/10/18,34.665
2013/10/19,60.649
2013/10/20,61.456
2013/10/21,63.155
2013/10/22,66.336
2013/10/23,68.36
2013/10/24,36.944
2013/10/25,36.551
2013/10/26,36.371
2013/10/27,36.6
2013/10/28,37.011
2013/10/29,37.235
2013/10/30,37.345
2013/10/31,45.314
2013/11/01,40.1
2013/11/02,40.163
2013/11/03,40.276
2013/11/04,40.713
2013/11/05,41.408
2013/11/06,42.081
2013/11/07,43.113
2013/11/08,44.077
2013/11/09,45.538
2013/11/10,44.144
2013/11/11,45.037
2013/11/12,45.953
2013/11/13,47.254
2013/11/14,48.519
2013/11/15,48.945
2013/11/16,49.212
2013/11/17,50.624
2013/11/18,54.287
2013/11/19,56.069
2013/11/20,51.718
2013/11/21,55.233
2013/11/22,57.538
2013/11/23,60.651
2013/11/24,57.363
2013/11/25,57.934
2013/11/26,59.923
2013/11/27,62.296
2013/11/28,63.322
2013/11/29,64.414
2013/11/30,65.984
2013/12/01,60.627
2013/12/02,60.683
2013/12/03,62.281
2013/12/04,63.48
2013/12/05,61.699
2013/12/06,58.906
2013/12/07,52.479
2013/12/08,52.828
2013/12/09,56.028
2013/12/10,57.498
2013/12/11,56.557
2013/12/12,55.457
2013/12/13,55.887
2013/12/14,55.373
2013/12/15,54.687
2013/12/16,52.683
2013/12/17,49.515
2013/12/18,46.161
2013/12/19,48.05
2013/12/20,49.468
2013/12/21,48.062
2013/12/22,48.691
2013/12/23,49.165
2013/12/24,49.813
2013/12/25,51.864
2013/12/26,51.635
2013/12/27,52.338
2013/12/28,51.824
2013/12/29,51.53
2013/12/30,52.559
2013/12/31,52.407
2014/01/01,52.908
2014/01/02,53.21
2014/01/03,53.704
2014/01/04,55.156
2014/01/05,56.63
2014/01/06,59.331
2014/01/07,57.271
2014/01/08,54.497
2014/01/09,54.549
2014/01/10,54.395
2014/01/11,56.267
2014/01/12,56.017
2014/01/13,53.535
2014/01/14,53.795
2014/01/15,54.309
2014/01/16,54.138
2014/01/17,52.681
2014/01/18,53.269
2014/01/19,53.496
2014/01/20,55.319
2014/01/21,54.164
2014/01/22,53.631
2014/01/23,52.891
2014/01/24,51.392
2014/01/25,52.391
2014/01/26,53.853
2014/01/27,53.739
2014/01/28,50.559
2014/01/29,51.883
2014/01/30,51.213
2014/01/31,51.806
2014/02/01,52.51
2014/02/02,52.348
2014/02/03,51.279
2014/02/04,51.32
2014/02/05,52.025
2014/02/06,50.238
2014/02/07,46.265
2014/02/08,44.688
2014/02/09,43.68
2014/02/10,42.871
2014/02/11,42.986
2014/02/12,41.625
2014/02/13,38.87
2014/02/14,37.674
2014/02/15,40.465
2014/02/16,43.454
2014/02/17,43.273
2014/02/18,43.17
2014/02/19,42.871
2014/02/20,41.601
2014/02/21,39.994
2014/02/22,40.953
2014/02/23,43.781
