Date,price90varUSD
2010/11/10,0.004
2010/11/11,0.004
2010/11/12,0.005
2010/11/13,0.005
2010/11/14,0.005
2010/11/15,0.006
2010/11/16,0.006
2010/11/17,0.006
2010/11/18,0.006
2010/11/19,0.006
2010/11/20,0.007
2010/11/21,0.007
2010/11/22,0.007
2010/11/23,0.007
2010/11/24,0.008
2010/11/25,0.008
2010/11/26,0.008
2010/11/27,0.008
2010/11/28,0.008
2010/11/29,0.008
2010/11/30,0.008
2010/12/01,0.008
2010/12/02,0.008
2010/12/03,0.008
2010/12/04,0.008
2010/12/05,0.008
2010/12/06,0.008
2010/12/07,0.008
2010/12/08,0.008
2010/12/09,0.008
2010/12/10,0.008
2010/12/11,0.008
2010/12/12,0.008
2010/12/13,0.008
2010/12/14,0.008
2010/12/15,0.008
2010/12/16,0.008
2010/12/17,0.007
2010/12/18,0.007
2010/12/19,0.007
2010/12/20,0.007
2010/12/21,0.007
2010/12/22,0.007
2010/12/23,0.007
2010/12/24,0.007
2010/12/25,0.007
2010/12/26,0.006
2010/12/27,0.006
2010/12/28,0.006
2010/12/29,0.006
2010/12/30,0.006
2010/12/31,0.006
2011/01/01,0.006
2011/01/02,0.005
2011/01/03,0.005
2011/01/04,0.005
2011/01/05,0.005
2011/01/06,0.005
2011/01/07,0.005
2011/01/08,0.005
2011/01/09,0.004
2011/01/10,0.004
2011/01/11,0.004
2011/01/12,0.004
2011/01/13,0.004
2011/01/14,0.004
2011/01/15,0.004
2011/01/16,0.004
2011/01/17,0.004
2011/01/18,0.004
2011/01/19,0.003
2011/01/20,0.003
2011/01/21,0.003
2011/01/22,0.003
2011/01/23,0.003
2011/01/24,0.004
2011/01/25,0.004
2011/01/26,0.004
2011/01/27,0.004
2011/01/28,0.004
2011/01/29,0.004
2011/01/30,0.004
2011/01/31,0.005
2011/02/01,0.006
2011/02/02,0.008
2011/02/03,0.01
2011/02/04,0.012
2011/02/05,0.015
2011/02/06,0.019
2011/02/07,0.023
2011/02/08,0.026
2011/02/09,0.031
2011/02/10,0.036
2011/02/11,0.04
2011/02/12,0.045
2011/02/13,0.05
2011/02/14,0.055
2011/02/15,0.06
2011/02/16,0.064
2011/02/17,0.068
2011/02/18,0.071
2011/02/19,0.073
2011/02/20,0.075
2011/02/21,0.077
2011/02/22,0.078
2011/02/23,0.08
2011/02/24,0.083
2011/02/25,0.085
2011/02/26,0.087
2011/02/27,0.088
2011/02/28,0.089
2011/03/01,0.09
2011/03/02,0.091
2011/03/03,0.092
2011/03/04,0.093
2011/03/05,0.094
2011/03/06,0.094
2011/03/07,0.094
2011/03/08,0.094
2011/03/09,0.094
2011/03/10,0.093
2011/03/11,0.093
2011/03/12,0.093
2011/03/13,0.092
2011/03/14,0.092
2011/03/15,0.091
2011/03/16,0.09
2011/03/17,0.089
2011/03/18,0.088
2011/03/19,0.087
2011/03/20,0.085
2011/03/21,0.084
2011/03/22,0.082
2011/03/23,0.081
2011/03/24,0.079
2011/03/25,0.078
2011/03/26,0.076
2011/03/27,0.075
2011/03/28,0.073
2011/03/29,0.071
2011/03/30,0.069
2011/03/31,0.068
2011/04/01,0.066
2011/04/02,0.064
2011/04/03,0.062
2011/04/04,0.06
2011/04/05,0.058
2011/04/06,0.056
2011/04/07,0.054
2011/04/08,0.052
2011/04/09,0.05
2011/04/10,0.048
2011/04/11,0.046
2011/04/12,0.044
2011/04/13,0.041
2011/04/14,0.04
2011/04/15,0.039
2011/04/16,0.038
2011/04/17,0.036
2011/04/18,0.035
2011/04/19,0.034
2011/04/20,0.033
2011/04/21,0.032
2011/04/22,0.033
2011/04/23,0.036
2011/04/24,0.042
2011/04/25,0.045
2011/04/26,0.05
2011/04/27,0.057
2011/04/28,0.068
2011/04/29,0.094
2011/04/30,0.147
2011/05/01,0.201
2011/05/02,0.249
2011/05/03,0.303
2011/05/04,0.363
2011/05/05,0.418
2011/05/06,0.473
2011/05/07,0.534
2011/05/08,0.605
2011/05/09,0.679
2011/05/10,0.817
2011/05/11,1.024
2011/05/12,1.249
2011/05/13,1.624
2011/05/14,2.042
2011/05/15,2.364
2011/05/16,2.742
2011/05/17,3.124
2011/05/18,3.424
2011/05/19,3.682
2011/05/20,3.873
2011/05/21,4.037
2011/05/22,4.234
2011/05/23,4.475
2011/05/24,4.749
2011/05/25,5.092
2011/05/26,5.498
2011/05/27,5.9
2011/05/28,6.264
2011/05/29,6.602
2011/05/30,6.962
2011/05/31,7.329
2011/06/01,7.732
2011/06/02,8.257
2011/06/03,9.188
2011/06/04,11.096
2011/06/05,13.347
2011/06/06,15.463
2011/06/07,18.702
2011/06/08,24.355
2011/06/09,31.214
2011/06/10,36.341
2011/06/11,38.478
2011/06/12,39.775
2011/06/13,41.722
2011/06/14,43.69
2011/06/15,45.522
2011/06/16,46.944
2011/06/17,47.812
2011/06/18,48.64
2011/06/19,49.577
2011/06/20,50.409
2011/06/21,51.183
2011/06/22,51.894
2011/06/23,52.545
2011/06/24,53.131
2011/06/25,53.645
2011/06/26,54.089
2011/06/27,54.391
2011/06/28,54.679
2011/06/29,54.912
2011/06/30,55
2011/07/01,54.906
2011/07/02,54.704
2011/07/03,54.445
2011/07/04,54.026
2011/07/05,53.434
2011/07/06,52.848
2011/07/07,52.312
2011/07/08,51.705
2011/07/09,51.031
2011/07/10,50.342
2011/07/11,49.612
2011/07/12,48.81
2011/07/13,47.972
2011/07/14,47.097
2011/07/15,46.179
2011/07/16,45.225
2011/07/17,44.229
2011/07/18,43.195
2011/07/19,42.138
2011/07/20,41.051
2011/07/21,39.951
2011/07/22,38.866
2011/07/23,37.785
2011/07/24,36.646
2011/07/25,35.499
2011/07/26,34.349
2011/07/27,33.208
2011/07/28,32.139
2011/07/29,31.18
2011/07/30,30.206
2011/07/31,29.18
2011/08/01,28.16
2011/08/02,27.147
2011/08/03,26.162
2011/08/04,25.211
2011/08/05,24.265
2011/08/06,23.548
2011/08/07,22.96
2011/08/08,22.483
2011/08/09,22.04
2011/08/10,21.539
2011/08/11,21.261
2011/08/12,21.063
2011/08/13,20.742
2011/08/14,20.441
2011/08/15,20.119
2011/08/16,19.708
2011/08/17,19.257
2011/08/18,18.714
2011/08/19,18.103
2011/08/20,17.546
2011/08/21,17.074
2011/08/22,16.67
2011/08/23,16.368
2011/08/24,16.14
2011/08/25,15.97
2011/08/26,15.911
2011/08/27,15.907
2011/08/28,15.882
2011/08/29,15.854
2011/08/30,15.885
2011/08/31,16.054
2011/09/01,16.403
2011/09/02,16.669
2011/09/03,16.808
2011/09/04,16.97
2011/09/05,16.722
2011/09/06,15.17
2011/09/07,12.681
2011/09/08,11.087
2011/09/09,11.165
2011/09/10,11.658
2011/09/11,11.738
2011/09/12,11.615
2011/09/13,11.483
2011/09/14,11.507
2011/09/15,11.791
2011/09/16,12.095
2011/09/17,12.285
2011/09/18,12.433
2011/09/19,12.497
2011/09/20,12.47
2011/09/21,12.402
2011/09/22,12.342
2011/09/23,12.257
2011/09/24,12.138
2011/09/25,12.055
2011/09/26,11.938
2011/09/27,11.804
2011/09/28,11.702
2011/09/29,11.673
2011/09/30,11.638
2011/10/01,11.557
2011/10/02,11.546
2011/10/03,11.636
2011/10/04,11.671
2011/10/05,11.598
2011/10/06,11.535
2011/10/07,11.502
2011/10/08,11.448
2011/10/09,11.387
2011/10/10,11.349
2011/10/11,11.311
2011/10/12,11.244
2011/10/13,11.156
2011/10/14,11.069
2011/10/15,11.008
2011/10/16,10.958
2011/10/17,10.913
2011/10/18,10.89
2011/10/19,10.869
2011/10/20,10.823
2011/10/21,10.721
2011/10/22,10.523
2011/10/23,10.246
2011/10/24,9.976
2011/10/25,9.7
2011/10/26,9.414
2011/10/27,9.116
2011/10/28,8.77
2011/10/29,8.388
2011/10/30,8.011
2011/10/31,7.715
2011/11/01,7.627
2011/11/02,7.582
2011/11/03,7.505
2011/11/04,7.563
2011/11/05,7.655
2011/11/06,7.727
2011/11/07,7.736
2011/11/08,7.65
2011/11/09,7.57
2011/11/10,7.512
2011/11/11,7.41
2011/11/12,7.225
2011/11/13,6.97
2011/11/14,6.711
2011/11/15,6.472
2011/11/16,6.207
2011/11/17,5.883
2011/11/18,5.51
2011/11/19,5.143
2011/11/20,4.79
2011/11/21,4.439
2011/11/22,4.071
2011/11/23,3.769
2011/11/24,3.602
2011/11/25,3.471
2011/11/26,3.289
2011/11/27,3.077
2011/11/28,2.867
2011/11/29,2.683
2011/11/30,2.511
2011/12/01,2.306
2011/12/02,2.082
2011/12/03,1.876
2011/12/04,1.709
2011/12/05,1.588
2011/12/06,1.476
2011/12/07,1.37
2011/12/08,1.326
2011/12/09,1.313
2011/12/10,1.286
2011/12/11,1.223
2011/12/12,1.162
2011/12/13,1.11
2011/12/14,1.078
2011/12/15,1.059
2011/12/16,1.04
2011/12/17,1.015
2011/12/18,0.975
2011/12/19,0.912
2011/12/20,0.844
2011/12/21,0.795
2011/12/22,0.747
2011/12/23,0.697
2011/12/24,0.654
2011/12/25,0.625
2011/12/26,0.604
2011/12/27,0.583
2011/12/28,0.566
2011/12/29,0.543
2011/12/30,0.515
2011/12/31,0.497
2012/01/01,0.495
2012/01/02,0.506
2012/01/03,0.511
2012/01/04,0.528
2012/01/05,0.611
2012/01/06,0.742
2012/01/07,0.868
2012/01/08,1.006
2012/01/09,1.125
2012/01/10,1.217
2012/01/11,1.33
2012/01/12,1.454
2012/01/13,1.56
2012/01/14,1.664
2012/01/15,1.784
2012/01/16,1.887
2012/01/17,1.937
2012/01/18,1.963
2012/01/19,2.01
2012/01/20,2.08
2012/01/21,2.146
2012/01/22,2.2
2012/01/23,2.25
2012/01/24,2.3
2012/01/25,2.335
2012/01/26,2.354
2012/01/27,2.369
2012/01/28,2.388
2012/01/29,2.404
2012/01/30,2.416
2012/01/31,2.428
2012/02/01,2.449
2012/02/02,2.479
2012/02/03,2.501
2012/02/04,2.515
2012/02/05,2.523
2012/02/06,2.522
2012/02/07,2.521
2012/02/08,2.517
2012/02/09,2.514
2012/02/10,2.518
2012/02/11,2.514
2012/02/12,2.489
2012/02/13,2.442
2012/02/14,2.395
2012/02/15,2.344
2012/02/16,2.279
2012/02/17,2.211
2012/02/18,2.146
2012/02/19,2.083
2012/02/20,2.022
2012/02/21,1.961
2012/02/22,1.901
2012/02/23,1.844
2012/02/24,1.785
2012/02/25,1.725
2012/02/26,1.666
2012/02/27,1.612
2012/02/28,1.567
2012/02/29,1.528
2012/03/01,1.491
2012/03/02,1.447
2012/03/03,1.397
2012/03/04,1.347
2012/03/05,1.301
2012/03/06,1.256
2012/03/07,1.209
2012/03/08,1.16
2012/03/09,1.113
2012/03/10,1.071
2012/03/11,1.03
2012/03/12,0.989
2012/03/13,0.946
2012/03/14,0.901
2012/03/15,0.856
2012/03/16,0.81
2012/03/17,0.763
2012/03/18,0.721
2012/03/19,0.695
2012/03/20,0.677
2012/03/21,0.657
2012/03/22,0.638
2012/03/23,0.621
2012/03/24,0.608
2012/03/25,0.597
2012/03/26,0.585
2012/03/27,0.572
2012/03/28,0.56
2012/03/29,0.549
2012/03/30,0.543
2012/03/31,0.544
2012/04/01,0.547
2012/04/02,0.549
2012/04/03,0.551
2012/04/04,0.544
2012/04/05,0.522
2012/04/06,0.501
2012/04/07,0.474
2012/04/08,0.455
2012/04/09,0.444
2012/04/10,0.423
2012/04/11,0.395
2012/04/12,0.374
2012/04/13,0.353
2012/04/14,0.321
2012/04/15,0.29
2012/04/16,0.279
2012/04/17,0.275
2012/04/18,0.263
2012/04/19,0.244
2012/04/20,0.226
2012/04/21,0.212
2012/04/22,0.194
2012/04/23,0.176
2012/04/24,0.165
2012/04/25,0.162
2012/04/26,0.161
2012/04/27,0.159
2012/04/28,0.156
2012/04/29,0.154
2012/04/30,0.152
2012/05/01,0.145
2012/05/02,0.131
2012/05/03,0.119
2012/05/04,0.109
2012/05/05,0.102
2012/05/06,0.098
2012/05/07,0.093
2012/05/08,0.088
2012/05/09,0.081
2012/05/10,0.071
2012/05/11,0.063
2012/05/12,0.058
2012/05/13,0.056
2012/05/14,0.056
2012/05/15,0.053
2012/05/16,0.049
2012/05/17,0.046
2012/05/18,0.042
2012/05/19,0.038
2012/05/20,0.034
2012/05/21,0.03
2012/05/22,0.026
2012/05/23,0.026
2012/05/24,0.026
2012/05/25,0.026
2012/05/26,0.026
2012/05/27,0.027
2012/05/28,0.027
2012/05/29,0.027
2012/05/30,0.027
2012/05/31,0.027
2012/06/01,0.027
2012/06/02,0.027
2012/06/03,0.027
2012/06/04,0.028
2012/06/05,0.029
2012/06/06,0.031
2012/06/07,0.034
2012/06/08,0.037
2012/06/09,0.04
2012/06/10,0.042
2012/06/11,0.045
2012/06/12,0.048
2012/06/13,0.054
2012/06/14,0.061
2012/06/15,0.076
2012/06/16,0.096
2012/06/17,0.112
2012/06/18,0.125
2012/06/19,0.142
2012/06/20,0.163
2012/06/21,0.186
2012/06/22,0.205
2012/06/23,0.219
2012/06/24,0.229
2012/06/25,0.239
2012/06/26,0.25
2012/06/27,0.265
2012/06/28,0.281
2012/06/29,0.298
2012/06/30,0.314
2012/07/01,0.33
2012/07/02,0.347
2012/07/03,0.36
2012/07/04,0.369
2012/07/05,0.381
2012/07/06,0.392
2012/07/07,0.403
2012/07/08,0.416
2012/07/09,0.432
2012/07/10,0.454
2012/07/11,0.478
2012/07/12,0.511
2012/07/13,0.552
2012/07/14,0.587
2012/07/15,0.621
2012/07/16,0.677
2012/07/17,0.764
2012/07/18,0.869
2012/07/19,0.975
2012/07/20,1.059
2012/07/21,1.14
2012/07/22,1.21
2012/07/23,1.266
2012/07/24,1.325
2012/07/25,1.39
2012/07/26,1.461
2012/07/27,1.531
2012/07/28,1.594
2012/07/29,1.647
2012/07/30,1.703
2012/07/31,1.777
2012/08/01,1.863
2012/08/02,1.988
2012/08/03,2.171
2012/08/04,2.364
2012/08/05,2.542
2012/08/06,2.707
2012/08/07,2.875
2012/08/08,3.038
2012/08/09,3.189
2012/08/10,3.353
2012/08/11,3.527
2012/08/12,3.698
2012/08/13,3.887
2012/08/14,4.096
2012/08/15,4.362
2012/08/16,4.696
2012/08/17,4.91
2012/08/18,5.03
2012/08/19,5.008
2012/08/20,4.953
2012/08/21,4.932
2012/08/22,4.9
2012/08/23,4.864
2012/08/24,4.843
2012/08/25,4.828
2012/08/26,4.808
2012/08/27,4.791
2012/08/28,4.777
2012/08/29,4.754
2012/08/30,4.72
2012/08/31,4.665
2012/09/01,4.583
2012/09/02,4.499
2012/09/03,4.427
2012/09/04,4.359
2012/09/05,4.301
2012/09/06,4.261
2012/09/07,4.213
2012/09/08,4.15
2012/09/09,4.078
2012/09/10,4.012
2012/09/11,3.958
2012/09/12,3.91
2012/09/13,3.872
2012/09/14,3.855
2012/09/15,3.832
2012/09/16,3.802
2012/09/17,3.778
2012/09/18,3.77
2012/09/19,3.779
2012/09/20,3.779
2012/09/21,3.758
2012/09/22,3.715
2012/09/23,3.656
2012/09/24,3.587
2012/09/25,3.525
2012/09/26,3.464
2012/09/27,3.402
2012/09/28,3.334
2012/09/29,3.261
2012/09/30,3.181
2012/10/01,3.086
2012/10/02,2.985
2012/10/03,2.896
2012/10/04,2.803
2012/10/05,2.701
2012/10/06,2.589
2012/10/07,2.461
2012/10/08,2.334
2012/10/09,2.206
2012/10/10,2.1
2012/10/11,2.006
2012/10/12,1.899
2012/10/13,1.784
2012/10/14,1.699
2012/10/15,1.642
2012/10/16,1.6
2012/10/17,1.557
2012/10/18,1.498
2012/10/19,1.437
2012/10/20,1.368
2012/10/21,1.284
2012/10/22,1.203
2012/10/23,1.128
2012/10/24,1.062
2012/10/25,0.995
2012/10/26,0.935
2012/10/27,0.875
2012/10/28,0.815
2012/10/29,0.767
2012/10/30,0.729
2012/10/31,0.709
2012/11/01,0.708
2012/11/02,0.715
2012/11/03,0.721
2012/11/04,0.723
2012/11/05,0.726
2012/11/06,0.729
2012/11/07,0.73
2012/11/08,0.733
2012/11/09,0.736
2012/11/10,0.74
2012/11/11,0.741
2012/11/12,0.738
2012/11/13,0.72
2012/11/14,0.677
2012/11/15,0.663
2012/11/16,0.662
2012/11/17,0.637
2012/11/18,0.578
2012/11/19,0.557
2012/11/20,0.531
2012/11/21,0.507
2012/11/22,0.497
2012/11/23,0.497
2012/11/24,0.497
2012/11/25,0.5
2012/11/26,0.504
2012/11/27,0.505
2012/11/28,0.504
2012/11/29,0.498
2012/11/30,0.481
2012/12/01,0.464
2012/12/02,0.454
2012/12/03,0.447
2012/12/04,0.455
2012/12/05,0.481
2012/12/06,0.502
2012/12/07,0.525
2012/12/08,0.549
2012/12/09,0.57
2012/12/10,0.592
2012/12/11,0.619
2012/12/12,0.65
2012/12/13,0.683
2012/12/14,0.715
2012/12/15,0.742
2012/12/16,0.763
2012/12/17,0.781
2012/12/18,0.797
2012/12/19,0.817
2012/12/20,0.842
2012/12/21,0.866
2012/12/22,0.886
2012/12/23,0.905
2012/12/24,0.923
2012/12/25,0.941
2012/12/26,0.959
2012/12/27,0.977
2012/12/28,0.995
2012/12/29,1.012
2012/12/30,1.029
2012/12/31,1.045
2013/01/01,1.056
2013/01/02,1.063
2013/01/03,1.071
2013/01/04,1.08
2013/01/05,1.09
2013/01/06,1.097
2013/01/07,1.104
2013/01/08,1.118
2013/01/09,1.137
2013/01/10,1.16
2013/01/11,1.19
2013/01/12,1.217
2013/01/13,1.239
2013/01/14,1.264
2013/01/15,1.287
2013/01/16,1.318
2013/01/17,1.377
2013/01/18,1.458
2013/01/19,1.534
2013/01/20,1.609
2013/01/21,1.714
2013/01/22,1.877
2013/01/23,2.057
2013/01/24,2.188
2013/01/25,2.283
2013/01/26,2.413
2013/01/27,2.552
2013/01/28,2.727
2013/01/29,2.995
2013/01/30,3.294
2013/01/31,3.653
2013/02/01,4.065
2013/02/02,4.438
2013/02/03,4.792
2013/02/04,5.14
2013/02/05,5.474
2013/02/06,5.838
2013/02/07,6.286
2013/02/08,6.833
2013/02/09,7.493
2013/02/10,8.21
2013/02/11,8.981
2013/02/12,9.792
2013/02/13,10.601
2013/02/14,11.594
2013/02/15,12.843
2013/02/16,14.08
2013/02/17,15.265
2013/02/18,16.388
2013/02/19,17.749
2013/02/20,19.417
2013/02/21,21.137
2013/02/22,22.782
2013/02/23,24.294
2013/02/24,25.667
2013/02/25,26.965
2013/02/26,28.29
2013/02/27,29.749
2013/02/28,31.586
2013/03/01,33.937
2013/03/02,36.139
2013/03/03,38.031
2013/03/04,40.168
2013/03/05,43.424
2013/03/06,47.517
2013/03/07,51.907
2013/03/08,56.736
2013/03/09,62.287
2013/03/10,68.275
2013/03/11,74.419
2013/03/12,79.814
2013/03/13,84.335
2013/03/14,88.884
2013/03/15,93.335
2013/03/16,97.801
2013/03/17,101.901
2013/03/18,106.907
2013/03/19,114.563
2013/03/20,126.222
2013/03/21,142.422
2013/03/22,159.511
2013/03/23,174.075
2013/03/24,188.984
2013/03/25,207.137
2013/03/26,226.968
2013/03/27,253.874
2013/03/28,287.442
2013/03/29,320.773
2013/03/30,353.857
2013/03/31,387.605
2013/04/01,427.406
2013/04/02,485.111
2013/04/03,562.186
2013/04/04,643.239
2013/04/05,731.342
2013/04/06,827.367
2013/04/07,937.173
2013/04/08,1096
2013/04/09,1346
2013/04/10,1534
2013/04/11,1576
2013/04/12,1586
2013/04/13,1602
2013/04/14,1609
2013/04/15,1610
2013/04/16,1602
2013/04/17,1595
2013/04/18,1601
2013/04/19,1617
2013/04/20,1641
2013/04/21,1663
2013/04/22,1682
2013/04/23,1709
2013/04/24,1755
2013/04/25,1805
2013/04/26,1841
2013/04/27,1864
2013/04/28,1881
2013/04/29,1905
2013/04/30,1932
2013/05/01,1944
2013/05/02,1938
2013/05/03,1924
2013/05/04,1909
2013/05/05,1900
2013/05/06,1888
2013/05/07,1872
2013/05/08,1855
2013/05/09,1835
2013/05/10,1816
2013/05/11,1798
2013/05/12,1777
2013/05/13,1756
2013/05/14,1730
2013/05/15,1701
2013/05/16,1674
2013/05/17,1647
2013/05/18,1620
2013/05/19,1591
2013/05/20,1562
2013/05/21,1534
2013/05/22,1506
2013/05/23,1477
2013/05/24,1449
2013/05/25,1422
2013/05/26,1393
2013/05/27,1361
2013/05/28,1327
2013/05/29,1293
2013/05/30,1259
2013/05/31,1223
2013/06/01,1184
2013/06/02,1143
2013/06/03,1102
2013/06/04,1063
2013/06/05,1024
2013/06/06,985.028
2013/06/07,945.645
2013/06/08,905.92
2013/06/09,865.787
2013/06/10,823.407
2013/06/11,778.185
2013/06/12,732.69
2013/06/13,686.604
2013/06/14,640.718
2013/06/15,594.117
2013/06/16,550.082
2013/06/17,512.27
2013/06/18,481.32
2013/06/19,456.669
2013/06/20,433.334
2013/06/21,407.301
2013/06/22,382.518
2013/06/23,362.366
2013/06/24,345.395
2013/06/25,335.141
2013/06/26,329.11
2013/06/27,324.092
2013/06/28,321.497
2013/06/29,321.368
2013/06/30,323.753
2013/07/01,332.32
2013/07/02,342.263
2013/07/03,352.405
2013/07/04,362.722
2013/07/05,374.435
2013/07/06,386.93
2013/07/07,374.069
2013/07/08,305.876
2013/07/09,264.712
2013/07/10,274.874
2013/07/11,279.731
2013/07/12,284.236
2013/07/13,285.632
2013/07/14,285.188
2013/07/15,277.393
2013/07/16,271.137
2013/07/17,273.135
2013/07/18,277.728
2013/07/19,282.749
2013/07/20,287.563
2013/07/21,292.272
2013/07/22,294.758
2013/07/23,289.242
2013/07/24,279.003
2013/07/25,272.477
2013/07/26,268.915
2013/07/27,266.354
2013/07/28,259.925
2013/07/29,249.622
2013/07/30,244.603
2013/07/31,243.909
2013/08/01,244.219
2013/08/02,244.426
2013/08/03,243.086
2013/08/04,241.899
2013/08/05,241.163
2013/08/06,240.401
2013/08/07,239.79
2013/08/08,238.827
2013/08/09,237.502
2013/08/10,236.41
2013/08/11,235.145
2013/08/12,234.551
2013/08/13,234.464
2013/08/14,233.891
2013/08/15,232.501
2013/08/16,230.425
2013/08/17,228.244
2013/08/18,225.899
2013/08/19,222.732
2013/08/20,219.032
2013/08/21,214.849
2013/08/22,207.895
2013/08/23,198.646
2013/08/24,188.516
2013/08/25,178.932
2013/08/26,171.268
2013/08/27,164.033
2013/08/28,157.486
2013/08/29,151.672
2013/08/30,146.683
2013/08/31,145.453
2013/09/01,147.96
2013/09/02,151.4
2013/09/03,154.155
2013/09/04,154.866
2013/09/05,155.884
2013/09/06,157.496
2013/09/07,160.291
2013/09/08,164.078
2013/09/09,167.917
2013/09/10,172.412
2013/09/11,178.053
2013/09/12,185.405
2013/09/13,193.103
2013/09/14,200.584
2013/09/15,207.759
2013/09/16,214.629
2013/09/17,221.472
2013/09/18,228.568
2013/09/19,234.16
2013/09/20,239.224
2013/09/21,244.403
2013/09/22,249.716
2013/09/23,254.722
2013/09/24,259.64
2013/09/25,264.713
2013/09/26,269.244
2013/09/27,272.725
2013/09/28,276.471
2013/09/29,278.656
2013/09/30,279.398
2013/10/01,279.076
2013/10/02,273.319
2013/10/03,263.229
2013/10/04,249.03
2013/10/05,237.946
2013/10/06,229.122
2013/10/07,219.33
2013/10/08,211.864
2013/10/09,207.768
2013/10/10,205.337
2013/10/11,204.113
2013/10/12,202.712
2013/10/13,202.501
2013/10/14,203.641
2013/10/15,206.23
2013/10/16,207.992
2013/10/17,209.134
2013/10/18,212.882
2013/10/19,224.071
2013/10/20,237.456
2013/10/21,258.12
2013/10/22,297.905
2013/10/23,353.711
2013/10/24,398.466
2013/10/25,419.142
2013/10/26,442.169
2013/10/27,472.132
2013/10/28,514.696
2013/10/29,564.596
2013/10/30,615.949
2013/10/31,664.862
2013/11/01,714.61
2013/11/02,763.966
2013/11/03,816.085
2013/11/04,886.215
2013/11/05,989.395
2013/11/06,1127
2013/11/07,1331
2013/11/08,1606
2013/11/09,2016
2013/11/10,2247
2013/11/11,2549
2013/11/12,2930
2013/11/13,3444
2013/11/14,4104
2013/11/15,4802
2013/11/16,5512
2013/11/17,6410
2013/11/18,8002
2013/11/19,10010
2013/11/20,11081
2013/11/21,12961
2013/11/22,15530
2013/11/23,18743
2013/11/24,21446
2013/11/25,24298
2013/11/26,27951
2013/11/27,32790
2013/11/28,38137
2013/11/29,44077
2013/11/30,51036
2013/12/01,55604
2013/12/02,60048
2013/12/03,65314
2013/12/04,71213
2013/12/05,76172
2013/12/06,79876
2013/12/07,81263
2013/12/08,82679
2013/12/09,85272
2013/12/10,88471
2013/12/11,91167
2013/12/12,93334
2013/12/13,95551
2013/12/14,97463
2013/12/15,99035
2013/12/16,99934
2013/12/17,99997
2013/12/18,99414
2013/12/19,99019
2013/12/20,98804
2013/12/21,98279
2013/12/22,97783
2013/12/23,97294
2013/12/24,96845
2013/12/25,96324
2013/12/26,96062
2013/12/27,95858
2013/12/28,95464
2013/12/29,94925
2013/12/30,94483
2013/12/31,93829
2014/01/01,93125
2014/01/02,92438
2014/01/03,91749
2014/01/04,91223
2014/01/05,90898
2014/01/06,91167
2014/01/07,90861
2014/01/08,89914
2014/01/09,88850
2014/01/10,87636
2014/01/11,86675
2014/01/12,85561
2014/01/13,84003
2014/01/14,82377
2014/01/15,80726
2014/01/16,78980
2014/01/17,77064
2014/01/18,75138
2014/01/19,73201
2014/01/20,71528
2014/01/21,69732
2014/01/22,67718
2014/01/23,65360
2014/01/24,62832
2014/01/25,60332
2014/01/26,57945
2014/01/27,55496
2014/01/28,52795
2014/01/29,50068
2014/01/30,47238
2014/01/31,44360
2014/02/01,41453
2014/02/02,38571
2014/02/03,35763
2014/02/04,33063
2014/02/05,30585
2014/02/06,28249
2014/02/07,26222
2014/02/08,23761
