Date,price90emaUSD
2010/11/07,0.111
2010/11/08,0.115
2010/11/09,0.118
2010/11/10,0.12
2010/11/11,0.122
2010/11/12,0.125
2010/11/13,0.129
2010/11/14,0.132
2010/11/15,0.135
2010/11/16,0.137
2010/11/17,0.139
2010/11/18,0.142
2010/11/19,0.145
2010/11/20,0.148
2010/11/21,0.15
2010/11/22,0.153
2010/11/23,0.156
2010/11/24,0.159
2010/11/25,0.162
2010/11/26,0.164
2010/11/27,0.167
2010/11/28,0.169
2010/11/29,0.171
2010/11/30,0.172
2010/12/01,0.173
2010/12/02,0.175
2010/12/03,0.176
2010/12/04,0.178
2010/12/05,0.178
2010/12/06,0.179
2010/12/07,0.18
2010/12/08,0.181
2010/12/09,0.182
2010/12/10,0.182
2010/12/11,0.183
2010/12/12,0.184
2010/12/13,0.184
2010/12/14,0.186
2010/12/15,0.187
2010/12/16,0.188
2010/12/17,0.189
2010/12/18,0.191
2010/12/19,0.192
2010/12/20,0.193
2010/12/21,0.194
2010/12/22,0.195
2010/12/23,0.197
2010/12/24,0.198
2010/12/25,0.199
2010/12/26,0.2
2010/12/27,0.201
2010/12/28,0.203
2010/12/29,0.205
2010/12/30,0.207
2010/12/31,0.209
2011/01/01,0.211
2011/01/02,0.213
2011/01/03,0.214
2011/01/04,0.216
2011/01/05,0.218
2011/01/06,0.22
2011/01/07,0.222
2011/01/08,0.224
2011/01/09,0.226
2011/01/10,0.228
2011/01/11,0.23
2011/01/12,0.232
2011/01/13,0.234
2011/01/14,0.237
2011/01/15,0.24
2011/01/16,0.244
2011/01/17,0.246
2011/01/18,0.248
2011/01/19,0.25
2011/01/20,0.252
2011/01/21,0.255
2011/01/22,0.259
2011/01/23,0.263
2011/01/24,0.267
2011/01/25,0.27
2011/01/26,0.273
2011/01/27,0.276
2011/01/28,0.28
2011/01/29,0.283
2011/01/30,0.287
2011/01/31,0.292
2011/02/01,0.299
2011/02/02,0.308
2011/02/03,0.317
2011/02/04,0.327
2011/02/05,0.339
2011/02/06,0.352
2011/02/07,0.364
2011/02/08,0.376
2011/02/09,0.389
2011/02/10,0.403
2011/02/11,0.417
2011/02/12,0.431
2011/02/13,0.444
2011/02/14,0.458
2011/02/15,0.471
2011/02/16,0.484
2011/02/17,0.496
2011/02/18,0.506
2011/02/19,0.515
2011/02/20,0.523
2011/02/21,0.53
2011/02/22,0.537
2011/02/23,0.545
2011/02/24,0.555
2011/02/25,0.563
2011/02/26,0.571
2011/02/27,0.579
2011/02/28,0.585
2011/03/01,0.592
2011/03/02,0.6
2011/03/03,0.607
2011/03/04,0.613
2011/03/05,0.62
2011/03/06,0.626
2011/03/07,0.632
2011/03/08,0.637
2011/03/09,0.642
2011/03/10,0.648
2011/03/11,0.653
2011/03/12,0.658
2011/03/13,0.663
2011/03/14,0.668
2011/03/15,0.673
2011/03/16,0.677
2011/03/17,0.681
2011/03/18,0.684
2011/03/19,0.686
2011/03/20,0.688
2011/03/21,0.689
2011/03/22,0.691
2011/03/23,0.694
2011/03/24,0.698
2011/03/25,0.702
2011/03/26,0.705
2011/03/27,0.708
2011/03/28,0.71
2011/03/29,0.712
2011/03/30,0.714
2011/03/31,0.715
2011/04/01,0.717
2011/04/02,0.718
2011/04/03,0.719
2011/04/04,0.72
2011/04/05,0.719
2011/04/06,0.72
2011/04/07,0.72
2011/04/08,0.721
2011/04/09,0.721
2011/04/10,0.722
2011/04/11,0.723
2011/04/12,0.725
2011/04/13,0.728
2011/04/14,0.734
2011/04/15,0.739
2011/04/16,0.746
2011/04/17,0.753
2011/04/18,0.762
2011/04/19,0.771
2011/04/20,0.779
2011/04/21,0.788
2011/04/22,0.8
2011/04/23,0.816
2011/04/24,0.836
2011/04/25,0.852
2011/04/26,0.871
2011/04/27,0.892
2011/04/28,0.917
2011/04/29,0.953
2011/04/30,1.003
2011/05/01,1.053
2011/05/02,1.099
2011/05/03,1.147
2011/05/04,1.198
2011/05/05,1.245
2011/05/06,1.293
2011/05/07,1.342
2011/05/08,1.395
2011/05/09,1.449
2011/05/10,1.523
2011/05/11,1.613
2011/05/12,1.707
2011/05/13,1.829
2011/05/14,1.958
2011/05/15,2.068
2011/05/16,2.188
2011/05/17,2.307
2011/05/18,2.411
2011/05/19,2.507
2011/05/20,2.588
2011/05/21,2.662
2011/05/22,2.744
2011/05/23,2.836
2011/05/24,2.934
2011/05/25,3.044
2011/05/26,3.164
2011/05/27,3.284
2011/05/28,3.397
2011/05/29,3.506
2011/05/30,3.618
2011/05/31,3.732
2011/06/01,3.851
2011/06/02,3.988
2011/06/03,4.174
2011/06/04,4.445
2011/06/05,4.739
2011/06/06,5.022
2011/06/07,5.375
2011/06/08,5.846
2011/06/09,6.364
2011/06/10,6.805
2011/06/11,7.08
2011/06/12,7.29
2011/06/13,7.552
2011/06/14,7.815
2011/06/15,8.07
2011/06/16,8.293
2011/06/17,8.47
2011/06/18,8.646
2011/06/19,8.833
2011/06/20,9.013
2011/06/21,9.188
2011/06/22,9.36
2011/06/23,9.528
2011/06/24,9.692
2011/06/25,9.853
2011/06/26,10.009
2011/06/27,10.154
2011/06/28,10.301
2011/06/29,10.446
2011/06/30,10.579
2011/07/01,10.692
2011/07/02,10.795
2011/07/03,10.897
2011/07/04,10.979
2011/07/05,11.032
2011/07/06,11.094
2011/07/07,11.175
2011/07/08,11.249
2011/07/09,11.317
2011/07/10,11.39
2011/07/11,11.459
2011/07/12,11.517
2011/07/13,11.572
2011/07/14,11.625
2011/07/15,11.675
2011/07/16,11.721
2011/07/17,11.759
2011/07/18,11.793
2011/07/19,11.834
2011/07/20,11.877
2011/07/21,11.916
2011/07/22,11.954
2011/07/23,11.993
2011/07/24,12.033
2011/07/25,12.077
2011/07/26,12.118
2011/07/27,12.157
2011/07/28,12.191
2011/07/29,12.22
2011/07/30,12.248
2011/07/31,12.274
2011/08/01,12.295
2011/08/02,12.301
2011/08/03,12.265
2011/08/04,12.216
2011/08/05,12.173
2011/08/06,12.084
2011/08/07,11.977
2011/08/08,11.886
2011/08/09,11.821
2011/08/10,11.78
2011/08/11,11.736
2011/08/12,11.686
2011/08/13,11.645
2011/08/14,11.619
2011/08/15,11.604
2011/08/16,11.592
2011/08/17,11.578
2011/08/18,11.563
2011/08/19,11.556
2011/08/20,11.556
2011/08/21,11.552
2011/08/22,11.542
2011/08/23,11.529
2011/08/24,11.515
2011/08/25,11.487
2011/08/26,11.431
2011/08/27,11.364
2011/08/28,11.308
2011/08/29,11.258
2011/08/30,11.206
2011/08/31,11.146
2011/09/01,11.081
2011/09/02,11.023
2011/09/03,10.969
2011/09/04,10.911
2011/09/05,10.844
2011/09/06,10.764
2011/09/07,10.682
2011/09/08,10.598
2011/09/09,10.492
2011/09/10,10.369
2011/09/11,10.258
2011/09/12,10.165
2011/09/13,10.072
2011/09/14,9.976
2011/09/15,9.872
2011/09/16,9.761
2011/09/17,9.652
2011/09/18,9.549
2011/09/19,9.456
2011/09/20,9.376
2011/09/21,9.299
2011/09/22,9.216
2011/09/23,9.134
2011/09/24,9.054
2011/09/25,8.974
2011/09/26,8.888
2011/09/27,8.801
2011/09/28,8.714
2011/09/29,8.627
2011/09/30,8.546
2011/10/01,8.471
2011/10/02,8.395
2011/10/03,8.321
2011/10/04,8.248
2011/10/05,8.175
2011/10/06,8.1
2011/10/07,8.021
2011/10/08,7.937
2011/10/09,7.851
2011/10/10,7.769
2011/10/11,7.686
2011/10/12,7.606
2011/10/13,7.529
2011/10/14,7.452
2011/10/15,7.374
2011/10/16,7.293
2011/10/17,7.2
2011/10/18,7.096
2011/10/19,6.992
2011/10/20,6.889
2011/10/21,6.791
2011/10/22,6.705
2011/10/23,6.627
2011/10/24,6.543
2011/10/25,6.458
2011/10/26,6.377
2011/10/27,6.3
2011/10/28,6.23
2011/10/29,6.167
2011/10/30,6.107
2011/10/31,6.045
2011/11/01,5.982
2011/11/02,5.921
2011/11/03,5.861
2011/11/04,5.802
2011/11/05,5.741
2011/11/06,5.68
2011/11/07,5.621
2011/11/08,5.563
2011/11/09,5.507
2011/11/10,5.45
2011/11/11,5.396
2011/11/12,5.344
2011/11/13,5.293
2011/11/14,5.234
2011/11/15,5.169
2011/11/16,5.109
2011/11/17,5.049
2011/11/18,4.986
2011/11/19,4.923
2011/11/20,4.863
2011/11/21,4.805
2011/11/22,4.75
2011/11/23,4.697
2011/11/24,4.646
2011/11/25,4.599
2011/11/26,4.552
2011/11/27,4.506
2011/11/28,4.462
2011/11/29,4.422
2011/11/30,4.388
2011/12/01,4.358
2011/12/02,4.33
2011/12/03,4.3
2011/12/04,4.267
2011/12/05,4.236
2011/12/06,4.208
2011/12/07,4.182
2011/12/08,4.155
2011/12/09,4.13
2011/12/10,4.105
2011/12/11,4.084
2011/12/12,4.064
2011/12/13,4.046
2011/12/14,4.027
2011/12/15,4.008
2011/12/16,3.99
2011/12/17,3.973
2011/12/18,3.956
2011/12/19,3.942
2011/12/20,3.938
2011/12/21,3.937
2011/12/22,3.936
2011/12/23,3.936
2011/12/24,3.936
2011/12/25,3.939
2011/12/26,3.943
2011/12/27,3.945
2011/12/28,3.949
2011/12/29,3.954
2011/12/30,3.96
2011/12/31,3.971
2012/01/01,3.994
2012/01/02,4.021
2012/01/03,4.044
2012/01/04,4.07
2012/01/05,4.118
2012/01/06,4.177
2012/01/07,4.234
2012/01/08,4.294
2012/01/09,4.347
2012/01/10,4.391
2012/01/11,4.441
2012/01/12,4.494
2012/01/13,4.54
2012/01/14,4.585
2012/01/15,4.635
2012/01/16,4.684
2012/01/17,4.716
2012/01/18,4.738
2012/01/19,4.769
2012/01/20,4.805
2012/01/21,4.839
2012/01/22,4.87
2012/01/23,4.902
2012/01/24,4.933
2012/01/25,4.957
2012/01/26,4.97
2012/01/27,4.978
2012/01/28,4.989
2012/01/29,5
2012/01/30,5.01
2012/01/31,5.02
2012/02/01,5.037
2012/02/02,5.06
2012/02/03,5.082
2012/02/04,5.1
2012/02/05,5.115
2012/02/06,5.125
2012/02/07,5.135
2012/02/08,5.146
2012/02/09,5.158
2012/02/10,5.174
2012/02/11,5.187
2012/02/12,5.195
2012/02/13,5.2
2012/02/14,5.192
2012/02/15,5.175
2012/02/16,5.155
2012/02/17,5.137
2012/02/18,5.119
2012/02/19,5.101
2012/02/20,5.084
2012/02/21,5.068
2012/02/22,5.052
2012/02/23,5.045
2012/02/24,5.044
2012/02/25,5.041
2012/02/26,5.037
2012/02/27,5.035
2012/02/28,5.032
2012/02/29,5.028
2012/03/01,5.025
2012/03/02,5.021
2012/03/03,5.013
2012/03/04,5.007
2012/03/05,5.004
2012/03/06,5.004
2012/03/07,5.003
2012/03/08,5.001
2012/03/09,4.999
2012/03/10,4.996
2012/03/11,4.993
2012/03/12,4.991
2012/03/13,4.993
2012/03/14,5
2012/03/15,5.008
2012/03/16,5.016
2012/03/17,5.022
2012/03/18,5.027
2012/03/19,5.025
2012/03/20,5.019
2012/03/21,5.015
2012/03/22,5.009
2012/03/23,5.003
2012/03/24,4.996
2012/03/25,4.987
2012/03/26,4.978
2012/03/27,4.973
2012/03/28,4.969
2012/03/29,4.965
2012/03/30,4.962
2012/03/31,4.96
2012/04/01,4.958
2012/04/02,4.956
2012/04/03,4.956
2012/04/04,4.956
2012/04/05,4.955
2012/04/06,4.954
2012/04/07,4.951
2012/04/08,4.947
2012/04/09,4.944
2012/04/10,4.942
2012/04/11,4.941
2012/04/12,4.941
2012/04/13,4.94
2012/04/14,4.94
2012/04/15,4.941
2012/04/16,4.941
2012/04/17,4.942
2012/04/18,4.944
2012/04/19,4.948
2012/04/20,4.954
2012/04/21,4.963
2012/04/22,4.969
2012/04/23,4.971
2012/04/24,4.972
2012/04/25,4.976
2012/04/26,4.979
2012/04/27,4.981
2012/04/28,4.983
2012/04/29,4.982
2012/04/30,4.981
2012/05/01,4.98
2012/05/02,4.982
2012/05/03,4.984
2012/05/04,4.987
2012/05/05,4.989
2012/05/06,4.99
2012/05/07,4.992
2012/05/08,4.993
2012/05/09,4.994
2012/05/10,4.994
2012/05/11,4.992
2012/05/12,4.991
2012/05/13,4.99
2012/05/14,4.989
2012/05/15,4.99
2012/05/16,4.992
2012/05/17,4.994
2012/05/18,4.997
2012/05/19,4.999
2012/05/20,5.001
2012/05/21,5.004
2012/05/22,5.006
2012/05/23,5.008
2012/05/24,5.011
2012/05/25,5.014
2012/05/26,5.016
2012/05/27,5.018
2012/05/28,5.02
2012/05/29,5.023
2012/05/30,5.026
2012/05/31,5.029
2012/06/01,5.033
2012/06/02,5.038
2012/06/03,5.042
2012/06/04,5.047
2012/06/05,5.054
2012/06/06,5.062
2012/06/07,5.073
2012/06/08,5.084
2012/06/09,5.096
2012/06/10,5.105
2012/06/11,5.114
2012/06/12,5.126
2012/06/13,5.141
2012/06/14,5.159
2012/06/15,5.182
2012/06/16,5.21
2012/06/17,5.234
2012/06/18,5.257
2012/06/19,5.282
2012/06/20,5.311
2012/06/21,5.341
2012/06/22,5.369
2012/06/23,5.393
2012/06/24,5.415
2012/06/25,5.435
2012/06/26,5.456
2012/06/27,5.48
2012/06/28,5.505
2012/06/29,5.53
2012/06/30,5.555
2012/07/01,5.579
2012/07/02,5.603
2012/07/03,5.625
2012/07/04,5.644
2012/07/05,5.665
2012/07/06,5.687
2012/07/07,5.71
2012/07/08,5.733
2012/07/09,5.759
2012/07/10,5.789
2012/07/11,5.819
2012/07/12,5.855
2012/07/13,5.895
2012/07/14,5.932
2012/07/15,5.968
2012/07/16,6.015
2012/07/17,6.073
2012/07/18,6.136
2012/07/19,6.199
2012/07/20,6.254
2012/07/21,6.308
2012/07/22,6.359
2012/07/23,6.405
2012/07/24,6.451
2012/07/25,6.5
2012/07/26,6.552
2012/07/27,6.603
2012/07/28,6.654
2012/07/29,6.701
2012/07/30,6.749
2012/07/31,6.803
2012/08/01,6.862
2012/08/02,6.931
2012/08/03,7.016
2012/08/04,7.104
2012/08/05,7.188
2012/08/06,7.268
2012/08/07,7.35
2012/08/08,7.432
2012/08/09,7.513
2012/08/10,7.596
2012/08/11,7.682
2012/08/12,7.767
2012/08/13,7.856
2012/08/14,7.95
2012/08/15,8.055
2012/08/16,8.172
2012/08/17,8.267
2012/08/18,8.343
2012/08/19,8.374
2012/08/20,8.389
2012/08/21,8.424
2012/08/22,8.456
2012/08/23,8.488
2012/08/24,8.529
2012/08/25,8.574
2012/08/26,8.618
2012/08/27,8.666
2012/08/28,8.716
2012/08/29,8.764
2012/08/30,8.809
2012/08/31,8.845
2012/09/01,8.872
2012/09/02,8.899
2012/09/03,8.931
2012/09/04,8.965
2012/09/05,9.003
2012/09/06,9.048
2012/09/07,9.094
2012/09/08,9.137
2012/09/09,9.179
2012/09/10,9.221
2012/09/11,9.265
2012/09/12,9.311
2012/09/13,9.355
2012/09/14,9.404
2012/09/15,9.455
2012/09/16,9.507
2012/09/17,9.559
2012/09/18,9.615
2012/09/19,9.676
2012/09/20,9.737
2012/09/21,9.795
2012/09/22,9.849
2012/09/23,9.901
2012/09/24,9.95
2012/09/25,9.998
2012/09/26,10.047
2012/09/27,10.098
2012/09/28,10.147
2012/09/29,10.196
2012/09/30,10.244
2012/10/01,10.291
2012/10/02,10.343
2012/10/03,10.398
2012/10/04,10.452
2012/10/05,10.503
2012/10/06,10.55
2012/10/07,10.585
2012/10/08,10.613
2012/10/09,10.639
2012/10/10,10.669
2012/10/11,10.7
2012/10/12,10.73
2012/10/13,10.757
2012/10/14,10.78
2012/10/15,10.8
2012/10/16,10.823
2012/10/17,10.845
2012/10/18,10.867
2012/10/19,10.889
2012/10/20,10.907
2012/10/21,10.924
2012/10/22,10.941
2012/10/23,10.958
2012/10/24,10.973
2012/10/25,10.979
2012/10/26,10.969
2012/10/27,10.952
2012/10/28,10.942
2012/10/29,10.935
2012/10/30,10.931
2012/10/31,10.933
2012/11/01,10.932
2012/11/02,10.923
2012/11/03,10.915
2012/11/04,10.911
2012/11/05,10.908
2012/11/06,10.906
2012/11/07,10.906
2012/11/08,10.906
2012/11/09,10.905
2012/11/10,10.904
2012/11/11,10.904
2012/11/12,10.904
2012/11/13,10.906
2012/11/14,10.907
2012/11/15,10.911
2012/11/16,10.924
2012/11/17,10.942
2012/11/18,10.96
2012/11/19,10.976
2012/11/20,10.993
2012/11/21,11.009
2012/11/22,11.033
2012/11/23,11.062
2012/11/24,11.091
2012/11/25,11.121
2012/11/26,11.148
2012/11/27,11.172
2012/11/28,11.196
2012/11/29,11.223
2012/11/30,11.252
2012/12/01,11.281
2012/12/02,11.308
2012/12/03,11.336
2012/12/04,11.374
2012/12/05,11.418
2012/12/06,11.459
2012/12/07,11.502
2012/12/08,11.545
2012/12/09,11.586
2012/12/10,11.626
2012/12/11,11.668
2012/12/12,11.712
2012/12/13,11.756
2012/12/14,11.797
2012/12/15,11.836
2012/12/16,11.87
2012/12/17,11.901
2012/12/18,11.931
2012/12/19,11.965
2012/12/20,12
2012/12/21,12.034
2012/12/22,12.065
2012/12/23,12.094
2012/12/24,12.122
2012/12/25,12.15
2012/12/26,12.177
2012/12/27,12.205
2012/12/28,12.232
2012/12/29,12.259
2012/12/30,12.285
2012/12/31,12.31
2013/01/01,12.334
2013/01/02,12.353
2013/01/03,12.372
2013/01/04,12.391
2013/01/05,12.408
2013/01/06,12.424
2013/01/07,12.44
2013/01/08,12.461
2013/01/09,12.486
2013/01/10,12.514
2013/01/11,12.546
2013/01/12,12.578
2013/01/13,12.608
2013/01/14,12.638
2013/01/15,12.667
2013/01/16,12.701
2013/01/17,12.748
2013/01/18,12.804
2013/01/19,12.859
2013/01/20,12.913
2013/01/21,12.977
2013/01/22,13.058
2013/01/23,13.145
2013/01/24,13.228
2013/01/25,13.307
2013/01/26,13.392
2013/01/27,13.478
2013/01/28,13.571
2013/01/29,13.68
2013/01/30,13.796
2013/01/31,13.926
2013/02/01,14.065
2013/02/02,14.196
2013/02/03,14.324
2013/02/04,14.451
2013/02/05,14.575
2013/02/06,14.705
2013/02/07,14.848
2013/02/08,15.005
2013/02/09,15.176
2013/02/10,15.354
2013/02/11,15.538
2013/02/12,15.726
2013/02/13,15.913
2013/02/14,16.117
2013/02/15,16.342
2013/02/16,16.566
2013/02/17,16.785
2013/02/18,16.999
2013/02/19,17.235
2013/02/20,17.492
2013/02/21,17.751
2013/02/22,18.004
2013/02/23,18.246
2013/02/24,18.477
2013/02/25,18.704
2013/02/26,18.933
2013/02/27,19.173
2013/02/28,19.441
2013/03/01,19.744
2013/03/02,20.038
2013/03/03,20.311
2013/03/04,20.598
2013/03/05,20.95
2013/03/06,21.347
2013/03/07,21.756
2013/03/08,22.186
2013/03/09,22.647
2013/03/10,23.125
2013/03/11,23.608
2013/03/12,24.059
2013/03/13,24.471
2013/03/14,24.884
2013/03/15,25.296
2013/03/16,25.71
2013/03/17,26.111
2013/03/18,26.554
2013/03/19,27.099
2013/03/20,27.773
2013/03/21,28.569
2013/03/22,29.386
2013/03/23,30.138
2013/03/24,30.899
2013/03/25,31.74
2013/03/26,32.618
2013/03/27,33.643
2013/03/28,34.788
2013/03/29,35.926
2013/03/30,37.059
2013/03/31,38.202
2013/04/01,39.444
2013/04/02,40.945
2013/04/03,42.682
2013/04/04,44.46
2013/04/05,46.311
2013/04/06,48.24
2013/04/07,50.303
2013/04/08,52.792
2013/04/09,55.926
2013/04/10,58.62
2013/04/11,59.859
2013/04/12,60.575
2013/04/13,61.407
2013/04/14,62.076
2013/04/15,62.627
2013/04/16,62.899
2013/04/17,63.225
2013/04/18,63.917
2013/04/19,64.857
2013/04/20,65.948
2013/04/21,67.01
2013/04/22,68.033
2013/04/23,69.192
2013/04/24,70.634
2013/04/25,72.153
2013/04/26,73.489
2013/04/27,74.65
2013/04/28,75.736
2013/04/29,76.94
2013/04/30,78.205
2013/05/01,79.226
2013/05/02,79.925
2013/05/03,80.426
2013/05/04,80.967
2013/05/05,81.681
2013/05/06,82.369
2013/05/07,82.985
2013/05/08,83.57
2013/05/09,84.116
2013/05/10,84.696
2013/05/11,85.308
2013/05/12,85.888
2013/05/13,86.468
2013/05/14,86.955
2013/05/15,87.342
2013/05/16,87.774
2013/05/17,88.273
2013/05/18,88.813
2013/05/19,89.342
2013/05/20,89.867
2013/05/21,90.425
2013/05/22,91.002
2013/05/23,91.611
2013/05/24,92.336
2013/05/25,93.114
2013/05/26,93.897
2013/05/27,94.654
2013/05/28,95.337
2013/05/29,96.021
2013/05/30,96.707
2013/05/31,97.36
2013/06/01,98.009
2013/06/02,98.584
2013/06/03,99.062
2013/06/04,99.515
2013/06/05,99.967
2013/06/06,100.394
2013/06/07,100.715
2013/06/08,100.932
2013/06/09,101.042
2013/06/10,101.108
2013/06/11,101.228
2013/06/12,101.378
2013/06/13,101.5
2013/06/14,101.53
2013/06/15,101.502
2013/06/16,101.477
2013/06/17,101.463
2013/06/18,101.511
2013/06/19,101.59
2013/06/20,101.683
2013/06/21,101.78
2013/06/22,101.821
2013/06/23,101.818
2013/06/24,101.745
2013/06/25,101.646
2013/06/26,101.566
2013/06/27,101.457
2013/06/28,101.254
2013/06/29,100.991
2013/06/30,100.746
2013/07/01,100.413
2013/07/02,100.035
2013/07/03,99.626
2013/07/04,99.161
2013/07/05,98.586
2013/07/06,97.87
2013/07/07,97.252
2013/07/08,96.731
2013/07/09,96.198
2013/07/10,95.754
2013/07/11,95.441
2013/07/12,95.211
2013/07/13,95.055
2013/07/14,94.903
2013/07/15,94.78
2013/07/16,94.673
2013/07/17,94.544
2013/07/18,94.366
2013/07/19,94.135
2013/07/20,93.909
2013/07/21,93.689
2013/07/22,93.478
2013/07/23,93.297
2013/07/24,93.146
2013/07/25,93.03
2013/07/26,92.946
2013/07/27,92.848
2013/07/28,92.75
2013/07/29,92.716
2013/07/30,92.724
2013/07/31,92.796
2013/08/01,92.863
2013/08/02,92.921
2013/08/03,92.975
2013/08/04,93.01
2013/08/05,93.064
2013/08/06,93.148
2013/08/07,93.241
2013/08/08,93.3
2013/08/09,93.319
2013/08/10,93.321
2013/08/11,93.315
2013/08/12,93.329
2013/08/13,93.365
2013/08/14,93.429
2013/08/15,93.506
2013/08/16,93.573
2013/08/17,93.644
2013/08/18,93.716
2013/08/19,93.81
2013/08/20,93.97
2013/08/21,94.215
2013/08/22,94.503
2013/08/23,94.758
2013/08/24,95
2013/08/25,95.279
2013/08/26,95.574
2013/08/27,95.932
2013/08/28,96.357
2013/08/29,96.784
2013/08/30,97.258
2013/08/31,97.803
2013/09/01,98.393
2013/09/02,98.991
2013/09/03,99.56
2013/09/04,100.025
2013/09/05,100.406
2013/09/06,100.728
2013/09/07,101.042
2013/09/08,101.384
2013/09/09,101.746
2013/09/10,102.146
2013/09/11,102.577
2013/09/12,103.04
2013/09/13,103.502
2013/09/14,103.952
2013/09/15,104.386
2013/09/16,104.812
2013/09/17,105.24
2013/09/18,105.675
2013/09/19,106.045
2013/09/20,106.374
2013/09/21,106.698
2013/09/22,107.024
2013/09/23,107.337
2013/09/24,107.644
2013/09/25,107.963
2013/09/26,108.286
2013/09/27,108.595
2013/09/28,108.916
2013/09/29,109.233
2013/09/30,109.537
2013/10/01,109.841
2013/10/02,109.905
2013/10/03,109.874
2013/10/04,110.032
2013/10/05,110.236
2013/10/06,110.436
2013/10/07,110.655
2013/10/08,110.896
2013/10/09,111.16
2013/10/10,111.431
2013/10/11,111.704
2013/10/12,111.977
2013/10/13,112.304
2013/10/14,112.695
2013/10/15,113.18
2013/10/16,113.686
2013/10/17,114.236
2013/10/18,114.884
2013/10/19,115.741
2013/10/20,116.655
2013/10/21,117.713
2013/10/22,119.089
2013/10/23,120.679
2013/10/24,122.106
2013/10/25,123.147
2013/10/26,124.242
2013/10/27,125.433
2013/10/28,126.809
2013/10/29,128.267
2013/10/30,129.746
2013/10/31,131.196
2013/11/01,132.661
2013/11/02,134.132
2013/11/03,135.636
2013/11/04,137.354
2013/11/05,139.421
2013/11/06,141.814
2013/11/07,144.72
2013/11/08,148.091
2013/11/09,152.199
2013/11/10,155.269
2013/11/11,158.758
2013/11/12,162.667
2013/11/13,167.202
2013/11/14,172.341
2013/11/15,177.603
2013/11/16,182.894
2013/11/17,188.835
2013/11/18,196.784
2013/11/19,205.688
2013/11/20,212.039
2013/11/21,220.555
2013/11/22,230.546
2013/11/23,241.713
2013/11/24,251.841
2013/11/25,262.198
2013/11/26,273.944
2013/11/27,287.512
2013/11/28,301.733
2013/11/29,316.676
2013/11/30,332.843
2013/12/01,345.651
2013/12/02,358.228
2013/12/03,371.995
2013/12/04,386.606
2013/12/05,399.89
2013/12/06,411.239
2013/12/07,418.04
2013/12/08,424.975
2013/12/09,434.455
2013/12/10,445.056
2013/12/11,454.785
2013/12/12,463.55
2013/12/13,472.486
2013/12/14,480.888
2013/12/15,488.66
2013/12/16,494.941
2013/12/17,498.854
2013/12/18,500.078
2013/12/19,502.625
2013/12/20,506.161
2013/12/21,508.538
2013/12/22,511.313
2013/12/23,514.363
2013/12/24,517.8
2013/12/25,521.153
2013/12/26,525.753
2013/12/27,530.749
2013/12/28,535.307
2013/12/29,539.58
2013/12/30,544.441
2013/12/31,549.104
2014/01/01,553.984
2014/01/02,558.946
2014/01/03,564.104
2014/01/04,570.051
2014/01/05,576.812
2014/01/06,585.272
2014/01/07,592.514
2014/01/08,598.137
2014/01/09,603.668
2014/01/10,608.999
2014/01/11,615.383
2014/01/12,621.504
2014/01/13,626.249
2014/01/14,631.042
2014/01/15,636.026
2014/01/16,640.819
2014/01/17,644.817
2014/01/18,649.039
2014/01/19,653.286
2014/01/20,658.402
2014/01/21,662.899
2014/01/22,667.065
2014/01/23,670.82
