Date,median_transaction_fee90rsiUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,100
2011/04/15,49.721
2011/04/16,49.721
2011/04/17,49.721
2011/04/18,49.721
2011/04/19,49.721
2011/04/20,49.721
2011/04/21,49.721
2011/04/22,49.721
2011/04/23,49.721
2011/04/24,49.721
2011/04/25,49.721
2011/04/26,49.721
2011/04/27,49.721
2011/04/28,49.721
2011/04/29,49.721
2011/04/30,49.721
2011/05/01,49.721
2011/05/02,49.721
2011/05/03,49.721
2011/05/04,49.721
2011/05/05,49.721
2011/05/06,49.721
2011/05/07,49.721
2011/05/08,49.721
2011/05/09,49.721
2011/05/10,49.721
2011/05/11,49.721
2011/05/12,49.721
2011/05/13,49.721
2011/05/14,49.721
2011/05/15,49.721
2011/05/16,49.721
2011/05/17,49.721
2011/05/18,49.721
2011/05/19,49.721
2011/05/20,49.721
2011/05/21,49.721
2011/05/22,49.721
2011/05/23,49.721
2011/05/24,49.721
2011/05/25,49.721
2011/05/26,49.721
2011/05/27,49.721
2011/05/28,49.721
2011/05/29,49.721
2011/05/30,49.721
2011/05/31,49.721
2011/06/01,49.721
2011/06/02,49.721
2011/06/03,49.721
2011/06/04,49.721
2011/06/05,49.721
2011/06/06,49.721
2011/06/07,49.721
2011/06/08,49.721
2011/06/09,49.721
2011/06/10,49.721
2011/06/11,49.721
2011/06/12,49.721
2011/06/13,49.721
2011/06/14,49.721
2011/06/15,49.721
2011/06/16,49.721
2011/06/17,49.721
2011/06/18,49.721
2011/06/19,49.721
2011/06/20,49.721
2011/06/21,49.721
2011/06/22,49.721
2011/06/23,49.721
2011/06/24,49.721
2011/06/25,49.721
2011/06/26,49.721
2011/06/27,49.721
2011/06/28,49.721
2011/06/29,49.721
2011/06/30,49.721
2011/07/01,74.407
2011/07/02,49.721
2011/07/03,49.721
2011/07/04,49.721
2011/07/05,49.721
2011/07/06,49.721
2011/07/07,49.721
2011/07/08,49.721
2011/07/09,49.721
2011/07/10,49.721
2011/07/11,49.721
2011/07/12,49.721
2011/07/13,49.721
2011/07/14,49.721
2011/07/15,49.721
2011/07/16,49.721
2011/07/17,49.721
2011/07/18,49.721
2011/07/19,49.721
2011/07/20,49.721
2011/07/21,49.721
2011/07/22,63.028
2011/07/23,49.721
2011/07/24,49.721
2011/07/25,49.721
2011/07/26,49.721
2011/07/27,49.721
2011/07/28,49.721
2011/07/29,49.721
2011/07/30,49.721
2011/07/31,49.721
2011/08/01,49.721
2011/08/02,49.721
2011/08/03,49.721
2011/08/04,49.721
2011/08/05,49.721
2011/08/06,49.721
2011/08/07,49.721
2011/08/08,49.721
2011/08/09,49.721
2011/08/10,49.721
2011/08/11,49.721
2011/08/12,49.721
2011/08/13,49.721
2011/08/14,49.721
2011/08/15,58.766
2011/08/16,58.827
2011/08/17,49.635
2011/08/18,49.635
2011/08/19,49.635
2011/08/20,49.635
2011/08/21,49.635
2011/08/22,49.635
2011/08/23,49.635
2011/08/24,49.635
2011/08/25,49.635
2011/08/26,49.635
2011/08/27,49.635
2011/08/28,49.635
2011/08/29,49.635
2011/08/30,49.635
2011/08/31,49.635
2011/09/01,49.635
2011/09/02,49.635
2011/09/03,49.635
2011/09/04,49.635
2011/09/05,49.635
2011/09/06,49.635
2011/09/07,49.635
2011/09/08,49.635
2011/09/09,49.635
2011/09/10,49.635
2011/09/11,49.635
2011/09/12,49.635
2011/09/13,49.635
2011/09/14,49.635
2011/09/15,49.635
2011/09/16,49.635
2011/09/17,49.635
2011/09/18,49.635
2011/09/19,49.635
2011/09/20,49.635
2011/09/21,49.635
2011/09/22,49.635
2011/09/23,49.635
2011/09/24,49.635
2011/09/25,49.635
2011/09/26,49.635
2011/09/27,49.635
2011/09/28,49.635
2011/09/29,49.635
2011/09/30,49.635
2011/10/01,49.635
2011/10/02,49.635
2011/10/03,49.635
2011/10/04,49.635
2011/10/05,49.635
2011/10/06,49.635
2011/10/07,49.635
2011/10/08,49.635
2011/10/09,49.635
2011/10/10,49.635
2011/10/11,49.635
2011/10/12,49.635
2011/10/13,49.635
2011/10/14,49.635
2011/10/15,49.635
2011/10/16,49.635
2011/10/17,49.635
2011/10/18,49.635
2011/10/19,49.635
2011/10/20,49.635
2011/10/21,49.635
2011/10/22,49.635
2011/10/23,49.635
2011/10/24,49.635
2011/10/25,49.635
2011/10/26,49.635
2011/10/27,49.635
2011/10/28,49.635
2011/10/29,49.635
2011/10/30,49.635
2011/10/31,49.635
2011/11/01,49.635
2011/11/02,49.635
2011/11/03,49.635
2011/11/04,49.635
2011/11/05,49.635
2011/11/06,49.635
2011/11/07,49.635
2011/11/08,49.635
2011/11/09,49.635
2011/11/10,49.635
2011/11/11,49.635
2011/11/12,49.635
2011/11/13,49.635
2011/11/14,49.635
2011/11/15,49.635
2011/11/16,49.635
2011/11/17,49.635
2011/11/18,49.635
2011/11/19,49.635
2011/11/20,49.635
2011/11/21,49.635
2011/11/22,49.635
2011/11/23,49.635
2011/11/24,49.635
2011/11/25,49.635
2011/11/26,49.635
2011/11/27,49.635
2011/11/28,49.635
2011/11/29,49.635
2011/11/30,49.635
2011/12/01,49.635
2011/12/02,49.635
2011/12/03,49.635
2011/12/04,49.635
2011/12/05,49.635
2011/12/06,49.635
2011/12/07,49.635
2011/12/08,49.635
2011/12/09,49.635
2011/12/10,49.635
2011/12/11,49.635
2011/12/12,49.635
2011/12/13,49.635
2011/12/14,49.635
2011/12/15,49.635
2011/12/16,49.635
2011/12/17,49.635
2011/12/18,49.635
2011/12/19,49.635
2011/12/20,49.635
2011/12/21,49.635
2011/12/22,49.635
2011/12/23,49.635
2011/12/24,49.635
2011/12/25,49.635
2011/12/26,49.635
2011/12/27,49.635
2011/12/28,49.635
2011/12/29,49.635
2011/12/30,49.635
2011/12/31,49.635
2012/01/01,49.635
2012/01/02,49.635
2012/01/03,49.635
2012/01/04,49.635
2012/01/05,49.635
2012/01/06,49.635
2012/01/07,49.635
2012/01/08,49.635
2012/01/09,49.635
2012/01/10,49.635
2012/01/11,49.635
2012/01/12,49.635
2012/01/13,49.635
2012/01/14,49.635
2012/01/15,49.635
2012/01/16,49.635
2012/01/17,49.635
2012/01/18,49.635
2012/01/19,49.635
2012/01/20,49.635
2012/01/21,49.635
2012/01/22,49.635
2012/01/23,49.635
2012/01/24,49.635
2012/01/25,49.635
2012/01/26,49.635
2012/01/27,49.635
2012/01/28,49.635
2012/01/29,49.635
2012/01/30,49.635
2012/01/31,49.635
2012/02/01,49.635
2012/02/02,49.635
2012/02/03,49.635
2012/02/04,49.635
2012/02/05,49.635
2012/02/06,49.635
2012/02/07,49.635
2012/02/08,49.635
2012/02/09,49.635
2012/02/10,49.635
2012/02/11,49.635
2012/02/12,49.635
2012/02/13,49.635
2012/02/14,49.64
2012/02/15,65.84
2012/02/16,65.334
2012/02/17,49.543
2012/02/18,49.543
2012/02/19,49.543
2012/02/20,49.543
2012/02/21,49.543
2012/02/22,49.543
2012/02/23,49.543
2012/02/24,49.543
2012/02/25,49.543
2012/02/26,49.543
2012/02/27,49.543
2012/02/28,49.543
2012/02/29,49.543
2012/03/01,49.543
2012/03/02,49.543
2012/03/03,49.543
2012/03/04,49.543
2012/03/05,49.543
2012/03/06,49.543
2012/03/07,49.543
2012/03/08,49.543
2012/03/09,49.543
2012/03/10,49.543
2012/03/11,49.543
2012/03/12,49.543
2012/03/13,49.543
2012/03/14,49.543
2012/03/15,49.543
2012/03/16,49.543
2012/03/17,49.543
2012/03/18,49.543
2012/03/19,49.543
2012/03/20,49.543
2012/03/21,49.543
2012/03/22,49.543
2012/03/23,49.543
2012/03/24,49.543
2012/03/25,49.543
2012/03/26,49.543
2012/03/27,49.543
2012/03/28,49.543
2012/03/29,49.543
2012/03/30,49.543
2012/03/31,49.543
2012/04/01,49.543
2012/04/02,49.543
2012/04/03,49.543
2012/04/04,49.543
2012/04/05,49.543
2012/04/06,49.543
2012/04/07,49.543
2012/04/08,49.543
2012/04/09,49.543
2012/04/10,49.543
2012/04/11,49.543
2012/04/12,49.543
2012/04/13,49.543
2012/04/14,49.543
2012/04/15,49.543
2012/04/16,49.543
2012/04/17,49.543
2012/04/18,49.543
2012/04/19,49.543
2012/04/20,49.543
2012/04/21,49.543
2012/04/22,49.543
2012/04/23,49.543
2012/04/24,49.543
2012/04/25,49.543
2012/04/26,68.912
2012/04/27,49.642
2012/04/28,49.642
2012/04/29,49.642
2012/04/30,60.621
2012/05/01,60.697
2012/05/02,60.807
2012/05/03,60.926
2012/05/04,60.882
2012/05/05,60.837
2012/05/06,60.813
2012/05/07,60.788
2012/05/08,60.813
2012/05/09,60.749
2012/05/10,60.477
2012/05/11,60.328
2012/05/12,60.414
2012/05/13,60.389
2012/05/14,60.466
2012/05/15,60.568
2012/05/16,60.638
2012/05/17,60.701
2012/05/18,60.731
2012/05/19,60.737
2012/05/20,60.712
2012/05/21,60.698
2012/05/22,60.696
2012/05/23,60.739
2012/05/24,60.761
2012/05/25,60.768
2012/05/26,60.688
2012/05/27,60.715
2012/05/28,60.742
2012/05/29,60.77
2012/05/30,60.761
2012/05/31,60.797
2012/06/01,60.986
2012/06/02,61.045
2012/06/03,60.912
2012/06/04,60.952
2012/06/05,61.221
2012/06/06,61.458
2012/06/07,61.652
2012/06/08,61.853
2012/06/09,61.792
2012/06/10,61.462
2012/06/11,61.481
2012/06/12,61.8
2012/06/13,62.256
2012/06/14,62.534
2012/06/15,63.233
2012/06/16,63.767
2012/06/17,63.169
2012/06/18,62.956
2012/06/19,63.32
2012/06/20,63.754
2012/06/21,63.972
2012/06/22,63.711
2012/06/23,63.176
2012/06/24,62.757
2012/06/25,62.495
2012/06/26,62.616
2012/06/27,63.069
2012/06/28,63.255
2012/06/29,63.259
2012/06/30,63.366
2012/07/01,63.319
2012/07/02,63.373
2012/07/03,63.033
2012/07/04,62.467
2012/07/05,62.765
2012/07/06,62.951
2012/07/07,63.145
2012/07/08,63.279
2012/07/09,63.619
2012/07/10,64.163
2012/07/11,64.333
2012/07/12,65.094
2012/07/13,65.624
2012/07/14,65.121
2012/07/15,65.148
2012/07/16,66.422
2012/07/17,67.732
2012/07/18,68.411
2012/07/19,68.488
2012/07/20,67.094
2012/07/21,67.111
2012/07/22,66.789
2012/07/23,65.877
2012/07/24,66.078
2012/07/25,66.44
2012/07/26,66.855
2012/07/27,66.972
2012/07/28,66.944
2012/07/29,66.487
2012/07/30,66.741
2012/07/31,67.477
2012/08/01,68.022
2012/08/02,69.325
2012/08/03,70.858
2012/08/04,71.213
2012/08/05,70.953
2012/08/06,70.646
2012/08/07,70.927
2012/08/08,71.07
2012/08/09,71.074
2012/08/10,71.494
2012/08/11,71.903
2012/08/12,72.023
2012/08/13,72.524
2012/08/14,73.047
2012/08/15,74.115
2012/08/16,75.189
2012/08/17,71.249
2012/08/18,67.904
2012/08/19,60.977
2012/08/20,58.646
2012/08/21,60.578
2012/08/22,60.194
2012/08/23,60.293
2012/08/24,61.165
2012/08/25,61.576
2012/08/26,61.66
2012/08/27,61.98
2012/08/28,62.326
2012/08/29,62.242
2012/08/30,61.79
2012/08/31,60.799
2012/09/01,59.536
2012/09/02,59.627
2012/09/03,60.178
2012/09/04,60.356
2012/09/05,60.833
2012/09/06,61.625
2012/09/07,61.641
2012/09/08,61.542
2012/09/09,61.437
2012/09/10,61.559
2012/09/11,61.856
2012/09/12,62.073
2012/09/13,61.959
2012/09/14,62.48
2012/09/15,62.843
2012/09/16,62.964
2012/09/17,63.105
2012/09/18,63.529
2012/09/19,64.142
2012/09/20,64.209
2012/09/21,64.024
2012/09/22,63.57
2012/09/23,63.428
2012/09/24,63.108
2012/09/25,63.156
2012/09/26,63.333
2012/09/27,63.557
2012/09/28,63.524
2012/09/29,63.686
2012/09/30,63.592
2012/10/01,63.567
2012/10/02,64.129
2012/10/03,64.617
2012/10/04,64.621
2012/10/05,64.168
2012/10/06,63.771
2012/10/07,61.901
2012/10/08,60.759
2012/10/09,60.679
2012/10/10,61.125
2012/10/11,61.293
2012/10/12,61.216
2012/10/13,60.739
2012/10/14,60.257
2012/10/15,59.916
2012/10/16,60.252
2012/10/17,60.152
2012/10/18,60.295
2012/10/19,60.154
2012/10/20,59.783
2012/10/21,59.575
2012/10/22,59.518
2012/10/23,59.588
2012/10/24,59.404
2012/10/25,57.893
2012/10/26,55.215
2012/10/27,54.204
2012/10/28,54.948
2012/10/29,55.418
2012/10/30,55.663
2012/10/31,56.486
2012/11/01,55.909
2012/11/02,72.974
2012/11/03,51.988
2012/11/04,52.212
2012/11/05,52.277
2012/11/06,52.331
2012/11/07,52.46
2012/11/08,52.478
2012/11/09,52.402
2012/11/10,52.371
2012/11/11,52.409
2012/11/12,52.473
2012/11/13,52.553
2012/11/14,52.545
2012/11/15,52.717
2012/11/16,53.273
2012/11/17,53.695
2012/11/18,53.614
2012/11/19,53.632
2012/11/20,53.599
2012/11/21,53.632
2012/11/22,54.154
2012/11/23,54.554
2012/11/24,54.615
2012/11/25,54.687
2012/11/26,54.537
2012/11/27,54.281
2012/11/28,54.359
2012/11/29,54.552
2012/11/30,54.789
2012/12/01,54.807
2012/12/02,54.755
2012/12/03,54.841
2012/12/04,55.535
2012/12/05,56.093
2012/12/06,55.915
2012/12/07,56.071
2012/12/08,56.166
2012/12/09,56.053
2012/12/10,70.499
2012/12/11,53.034
2012/12/12,53.171
2012/12/13,53.185
2012/12/14,53.137
2012/12/15,53.026
2012/12/16,52.871
2012/12/17,52.746
2012/12/18,52.745
2012/12/19,52.911
2012/12/20,53.033
2012/12/21,52.992
2012/12/22,52.878
2012/12/23,52.83
2012/12/24,52.813
2012/12/25,52.821
2012/12/26,52.846
2012/12/27,52.88
2012/12/28,52.866
2012/12/29,52.887
2012/12/30,52.864
2012/12/31,52.885
2013/01/01,52.832
2013/01/02,52.581
2013/01/03,52.593
2013/01/04,52.6
2013/01/05,52.542
2013/01/06,52.478
2013/01/07,52.524
2013/01/08,52.808
2013/01/09,53.036
2013/01/10,53.21
2013/01/11,53.486
2013/01/12,53.476
2013/01/13,53.396
2013/01/14,53.468
2013/01/15,53.447
2013/01/16,53.729
2013/01/17,54.519
2013/01/18,55.046
2013/01/19,55.041
2013/01/20,55.084
2013/01/21,55.664
2013/01/22,56.615
2013/01/23,57.048
2013/01/24,56.92
2013/01/25,56.748
2013/01/26,57.143
2013/01/27,57.279
2013/01/28,57.773
2013/01/29,58.702
2013/01/30,59.18
2013/01/31,59.981
2013/02/01,60.508
2013/02/02,60.199
2013/02/03,60.19
2013/02/04,60.293
2013/02/05,60.29
2013/02/06,60.682
2013/02/07,61.474
2013/02/08,62.276
2013/02/09,63.08
2013/02/10,63.536
2013/02/11,63.965
2013/02/12,64.349
2013/02/13,64.487
2013/02/14,65.341
2013/02/15,66.415
2013/02/16,66.573
2013/02/17,66.573
2013/02/18,66.539
2013/02/19,67.558
2013/02/20,68.59
2013/02/21,68.862
2013/02/22,68.819
2013/02/23,68.38
2013/02/24,67.955
2013/02/25,67.979
2013/02/26,68.268
2013/02/27,68.857
2013/02/28,70.061
2013/03/01,71.439
2013/03/02,71.23
2013/03/03,70.07
2013/03/04,83.861
2013/03/05,59.508
2013/03/06,60.421
2013/03/07,60.799
2013/03/08,61.286
2013/03/09,61.973
2013/03/10,73.554
2013/03/11,73.802
2013/03/12,56.269
2013/03/13,55.884
2013/03/14,56.003
2013/03/15,57.057
2013/03/16,55.951
2013/03/17,55.885
2013/03/18,56.414
2013/03/19,57.547
2013/03/20,58.891
2013/03/21,60.14
2013/03/22,60.481
2013/03/23,59.853
2013/03/24,60.081
2013/03/25,60.931
2013/03/26,61.416
2013/03/27,62.793
2013/03/28,63.919
2013/03/29,64.061
2013/03/30,64.207
2013/03/31,64.477
2013/04/01,65.414
2013/04/02,67.414
2013/04/03,69.112
2013/04/04,69.578
2013/04/05,70.229
2013/04/06,70.901
2013/04/07,71.841
2013/04/08,74.12
2013/04/09,76.92
2013/04/10,72.699
2013/04/11,60.154
2013/04/12,56.643
2013/04/13,57.312
2013/04/14,56.345
2013/04/15,55.662
2013/04/16,53.977
2013/04/17,54.289
2013/04/18,56.181
2013/04/19,57.445
2013/04/20,58.233
2013/04/21,58.207
2013/04/22,58.1
2013/04/23,58.832
2013/04/24,60.195
2013/04/25,60.658
2013/04/26,59.691
2013/04/27,58.766
2013/04/28,58.453
2013/04/29,59.086
2013/04/30,59.461
2013/05/01,58.11
2013/05/02,56.313
2013/05/03,55.253
2013/05/04,55.491
2013/05/05,56.334
2013/05/06,56.275
2013/05/07,55.937
2013/05/08,55.837
2013/05/09,55.684
2013/05/10,55.904
2013/05/11,56.108
2013/05/12,65.281
2013/05/13,53.869
2013/05/14,53.562
2013/05/15,53.217
2013/05/16,53.399
2013/05/17,53.66
2013/05/18,53.835
2013/05/19,53.841
2013/05/20,53.864
2013/05/21,54.024
2013/05/22,54.133
2013/05/23,54.289
2013/05/24,54.748
2013/05/25,54.989
2013/05/26,55.069
2013/05/27,55.031
2013/05/28,54.777
2013/05/29,54.833
2013/05/30,54.899
2013/05/31,54.818
2013/06/01,55.066
2013/06/02,54.534
2013/06/03,54.155
2013/06/04,54.09
2013/06/05,54.126
2013/06/06,54.053
2013/06/07,53.607
2013/06/08,53.158
2013/06/09,52.689
2013/06/10,52.5
2013/06/11,52.728
2013/06/12,52.865
2013/06/13,52.75
2013/06/14,52.327
2013/06/15,52.057
2013/06/16,52.067
2013/06/17,52.115
2013/06/18,52.389
2013/06/19,52.529
2013/06/20,52.6
2013/06/21,52.624
2013/06/22,52.359
2013/06/23,52.138
2013/06/24,51.784
2013/06/25,51.647
2013/06/26,51.726
2013/06/27,51.568
2013/06/28,51.077
2013/06/29,50.745
2013/06/30,50.805
2013/07/01,50.329
2013/07/02,50.059
2013/07/03,49.858
2013/07/04,49.524
2013/07/05,48.916
2013/07/06,48.145
2013/07/07,48.583
2013/07/08,49.024
2013/07/09,48.906
2013/07/10,49.314
2013/07/11,49.951
2013/07/12,50.352
2013/07/13,50.706
2013/07/14,50.712
2013/07/15,50.844
2013/07/16,50.917
2013/07/17,50.778
2013/07/18,50.498
2013/07/19,50.176
2013/07/20,50.179
2013/07/21,50.182
2013/07/22,50.209
2013/07/23,50.351
2013/07/24,50.5
2013/07/25,50.684
2013/07/26,50.851
2013/07/27,50.76
2013/07/28,50.74
2013/07/29,51.114
2013/07/30,51.349
2013/07/31,51.73
2013/08/01,51.713
2013/08/02,51.66
2013/08/03,51.642
2013/08/04,51.525
2013/08/05,51.648
2013/08/06,51.843
2013/08/07,51.911
2013/08/08,51.694
2013/08/09,51.433
2013/08/10,51.314
2013/08/11,51.263
2013/08/12,51.4
2013/08/13,51.537
2013/08/14,51.734
2013/08/15,51.831
2013/08/16,51.766
2013/08/17,51.804
2013/08/18,51.823
2013/08/19,51.986
2013/08/20,52.457
2013/08/21,53.057
2013/08/22,53.382
2013/08/23,53.181
2013/08/24,53.127
2013/08/25,53.41
2013/08/26,53.567
2013/08/27,54.049
2013/08/28,54.56
2013/08/29,54.636
2013/08/30,55.02
2013/08/31,55.572
2013/09/01,55.952
2013/09/02,56.09
2013/09/03,55.953
2013/09/04,55.18
2013/09/05,54.55
2013/09/06,54.129
2013/09/07,54.124
2013/09/08,54.373
2013/09/09,54.567
2013/09/10,54.9
2013/09/11,55.178
2013/09/12,55.481
2013/09/13,55.544
2013/09/14,55.52
2013/09/15,55.469
2013/09/16,55.486
2013/09/17,55.56
2013/09/18,55.69
2013/09/19,55.17
2013/09/20,54.857
2013/09/21,54.875
2013/09/22,54.948
2013/09/23,54.895
2013/09/24,54.9
2013/09/25,55.047
2013/09/26,55.138
2013/09/27,55.076
2013/09/28,55.226
2013/09/29,55.249
2013/09/30,55.186
2013/10/01,55.247
2013/10/02,52.89
2013/10/03,51.986
2013/10/04,53.587
2013/10/05,54.002
2013/10/06,54.012
2013/10/07,54.203
2013/10/08,54.425
2013/10/09,54.66
2013/10/10,54.773
2013/10/11,54.834
2013/10/12,54.894
2013/10/13,55.395
2013/10/14,56.004
2013/10/15,56.84
2013/10/16,57.103
2013/10/17,57.545
2013/10/18,47.189
2013/10/19,57.226
2013/10/20,57.64
2013/10/21,58.523
2013/10/22,60.259
2013/10/23,61.428
2013/10/24,43.666
2013/10/25,43.378
2013/10/26,43.25
2013/10/27,43.37
2013/10/28,43.584
2013/10/29,43.698
2013/10/30,43.752
2013/10/31,47.88
2013/11/01,44.609
2013/11/02,44.643
2013/11/03,44.702
2013/11/04,44.928
2013/11/05,45.281
2013/11/06,45.619
2013/11/07,46.133
2013/11/08,46.61
2013/11/09,47.333
2013/11/10,46.588
2013/11/11,47.021
2013/11/12,47.461
2013/11/13,48.086
2013/11/14,48.695
2013/11/15,48.899
2013/11/16,49.024
2013/11/17,49.686
2013/11/18,51.462
2013/11/19,52.36
2013/11/20,50.392
2013/11/21,52.171
2013/11/22,53.388
2013/11/23,55.105
2013/11/24,53.596
2013/11/25,53.906
2013/11/26,54.991
2013/11/27,56.329
2013/11/28,56.92
2013/11/29,57.554
2013/11/30,58.479
2013/12/01,56.085
2013/12/02,56.116
2013/12/03,56.995
2013/12/04,57.664
2013/12/05,56.878
2013/12/06,55.626
2013/12/07,52.565
2013/12/08,52.738
2013/12/09,54.345
2013/12/10,55.106
2013/12/11,54.662
2013/12/12,54.147
2013/12/13,54.358
2013/12/14,54.124
2013/12/15,53.814
2013/12/16,52.907
2013/12/17,51.429
2013/12/18,49.785
2013/12/19,50.613
2013/12/20,51.242
2013/12/21,50.568
2013/12/22,50.84
2013/12/23,51.044
2013/12/24,51.319
2013/12/25,52.196
2013/12/26,52.097
2013/12/27,52.394
2013/12/28,52.178
2013/12/29,52.056
2013/12/30,52.471
2013/12/31,52.41
2014/01/01,52.607
2014/01/02,52.724
2014/01/03,52.913
2014/01/04,53.47
2014/01/05,54.047
2014/01/06,55.145
2014/01/07,54.411
2014/01/08,53.393
2014/01/09,53.413
2014/01/10,53.357
2014/01/11,54.068
2014/01/12,53.981
2014/01/13,53.104
2014/01/14,53.198
2014/01/15,53.383
2014/01/16,53.324
2014/01/17,52.829
2014/01/18,53.029
2014/01/19,53.105
2014/01/20,53.721
2014/01/21,53.348
2014/01/22,53.176
2014/01/23,52.94
2014/01/24,52.457
2014/01/25,52.769
2014/01/26,53.231
2014/01/27,53.196
2014/01/28,52.195
2014/01/29,52.6
2014/01/30,52.389
2014/01/31,52.567
2014/02/01,52.777
2014/02/02,52.729
2014/02/03,52.411
2014/02/04,52.422
2014/02/05,52.619
2014/02/06,52.102
2014/02/07,50.881
2014/02/08,50.366
2014/02/09,50.031
2014/02/10,49.76
2014/02/11,49.789
2014/02/12,49.338
2014/02/13,48.379
2014/02/14,47.942
2014/02/15,48.633
2014/02/16,49.408
2014/02/17,49.347
2014/02/18,49.313
2014/02/19,49.216
2014/02/20,48.804
2014/02/21,48.267
2014/02/22,48.5
2014/02/23,49.203
