Date,median_transaction_fee3rocUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0
2011/04/13,0
2011/04/14,0
2011/04/15,0
2011/04/16,0
2011/04/17,-100
2011/04/18,0
2011/04/19,0
2011/04/20,0
2011/04/21,0
2011/04/22,0
2011/04/23,0
2011/04/24,0
2011/04/25,0
2011/04/26,0
2011/04/27,0
2011/04/28,0
2011/04/29,0
2011/04/30,0
2011/05/01,0
2011/05/02,0
2011/05/03,0
2011/05/04,0
2011/05/05,0
2011/05/06,0
2011/05/07,0
2011/05/08,0
2011/05/09,0
2011/05/10,0
2011/05/11,0
2011/05/12,0
2011/05/13,0
2011/05/14,0
2011/05/15,0
2011/05/16,0
2011/05/17,0
2011/05/18,0
2011/05/19,0
2011/05/20,0
2011/05/21,0
2011/05/22,0
2011/05/23,0
2011/05/24,0
2011/05/25,0
2011/05/26,0
2011/05/27,0
2011/05/28,0
2011/05/29,0
2011/05/30,0
2011/05/31,0
2011/06/01,0
2011/06/02,0
2011/06/03,0
2011/06/04,0
2011/06/05,0
2011/06/06,0
2011/06/07,0
2011/06/08,0
2011/06/09,0
2011/06/10,0
2011/06/11,0
2011/06/12,0
2011/06/13,0
2011/06/14,0
2011/06/15,0
2011/06/16,0
2011/06/17,0
2011/06/18,0
2011/06/19,0
2011/06/20,0
2011/06/21,0
2011/06/22,0
2011/06/23,0
2011/06/24,0
2011/06/25,0
2011/06/26,0
2011/06/27,0
2011/06/28,0
2011/06/29,0
2011/06/30,0
2011/07/01,0
2011/07/02,0
2011/07/03,0
2011/07/04,-100
2011/07/05,0
2011/07/06,0
2011/07/07,0
2011/07/08,0
2011/07/09,0
2011/07/10,0
2011/07/11,0
2011/07/12,0
2011/07/13,0
2011/07/14,0
2011/07/15,0
2011/07/16,0
2011/07/17,0
2011/07/18,0
2011/07/19,0
2011/07/20,0
2011/07/21,0
2011/07/22,0
2011/07/23,0
2011/07/24,0
2011/07/25,-100
2011/07/26,0
2011/07/27,0
2011/07/28,0
2011/07/29,0
2011/07/30,0
2011/07/31,0
2011/08/01,0
2011/08/02,0
2011/08/03,0
2011/08/04,0
2011/08/05,0
2011/08/06,0
2011/08/07,0
2011/08/08,0
2011/08/09,0
2011/08/10,0
2011/08/11,0
2011/08/12,0
2011/08/13,0
2011/08/14,0
2011/08/15,0
2011/08/16,0
2011/08/17,0
2011/08/18,-100
2011/08/19,-100
2011/08/20,0
2011/08/21,0
2011/08/22,0
2011/08/23,0
2011/08/24,0
2011/08/25,0
2011/08/26,0
2011/08/27,0
2011/08/28,0
2011/08/29,0
2011/08/30,0
2011/08/31,0
2011/09/01,0
2011/09/02,0
2011/09/03,0
2011/09/04,0
2011/09/05,0
2011/09/06,0
2011/09/07,0
2011/09/08,0
2011/09/09,0
2011/09/10,0
2011/09/11,0
2011/09/12,0
2011/09/13,0
2011/09/14,0
2011/09/15,0
2011/09/16,0
2011/09/17,0
2011/09/18,0
2011/09/19,0
2011/09/20,0
2011/09/21,0
2011/09/22,0
2011/09/23,0
2011/09/24,0
2011/09/25,0
2011/09/26,0
2011/09/27,0
2011/09/28,0
2011/09/29,0
2011/09/30,0
2011/10/01,0
2011/10/02,0
2011/10/03,0
2011/10/04,0
2011/10/05,0
2011/10/06,0
2011/10/07,0
2011/10/08,0
2011/10/09,0
2011/10/10,0
2011/10/11,0
2011/10/12,0
2011/10/13,0
2011/10/14,0
2011/10/15,0
2011/10/16,0
2011/10/17,0
2011/10/18,0
2011/10/19,0
2011/10/20,0
2011/10/21,0
2011/10/22,0
2011/10/23,0
2011/10/24,0
2011/10/25,0
2011/10/26,0
2011/10/27,0
2011/10/28,0
2011/10/29,0
2011/10/30,0
2011/10/31,0
2011/11/01,0
2011/11/02,0
2011/11/03,0
2011/11/04,0
2011/11/05,0
2011/11/06,0
2011/11/07,0
2011/11/08,0
2011/11/09,0
2011/11/10,0
2011/11/11,0
2011/11/12,0
2011/11/13,0
2011/11/14,0
2011/11/15,0
2011/11/16,0
2011/11/17,0
2011/11/18,0
2011/11/19,0
2011/11/20,0
2011/11/21,0
2011/11/22,0
2011/11/23,0
2011/11/24,0
2011/11/25,0
2011/11/26,0
2011/11/27,0
2011/11/28,0
2011/11/29,0
2011/11/30,0
2011/12/01,0
2011/12/02,0
2011/12/03,0
2011/12/04,0
2011/12/05,0
2011/12/06,0
2011/12/07,0
2011/12/08,0
2011/12/09,0
2011/12/10,0
2011/12/11,0
2011/12/12,0
2011/12/13,0
2011/12/14,0
2011/12/15,0
2011/12/16,0
2011/12/17,0
2011/12/18,0
2011/12/19,0
2011/12/20,0
2011/12/21,0
2011/12/22,0
2011/12/23,0
2011/12/24,0
2011/12/25,0
2011/12/26,0
2011/12/27,0
2011/12/28,0
2011/12/29,0
2011/12/30,0
2011/12/31,0
2012/01/01,0
2012/01/02,0
2012/01/03,0
2012/01/04,0
2012/01/05,0
2012/01/06,0
2012/01/07,0
2012/01/08,0
2012/01/09,0
2012/01/10,0
2012/01/11,0
2012/01/12,0
2012/01/13,0
2012/01/14,0
2012/01/15,0
2012/01/16,0
2012/01/17,0
2012/01/18,0
2012/01/19,0
2012/01/20,0
2012/01/21,0
2012/01/22,0
2012/01/23,0
2012/01/24,0
2012/01/25,0
2012/01/26,0
2012/01/27,0
2012/01/28,0
2012/01/29,0
2012/01/30,0
2012/01/31,0
2012/02/01,0
2012/02/02,0
2012/02/03,0
2012/02/04,0
2012/02/05,0
2012/02/06,0
2012/02/07,0
2012/02/08,0
2012/02/09,0
2012/02/10,0
2012/02/11,0
2012/02/12,0
2012/02/13,0
2012/02/14,0
2012/02/15,0
2012/02/16,0
2012/02/17,-100
2012/02/18,-100
2012/02/19,-100
2012/02/20,0
2012/02/21,0
2012/02/22,0
2012/02/23,0
2012/02/24,0
2012/02/25,0
2012/02/26,0
2012/02/27,0
2012/02/28,0
2012/02/29,0
2012/03/01,0
2012/03/02,0
2012/03/03,0
2012/03/04,0
2012/03/05,0
2012/03/06,0
2012/03/07,0
2012/03/08,0
2012/03/09,0
2012/03/10,0
2012/03/11,0
2012/03/12,0
2012/03/13,0
2012/03/14,0
2012/03/15,0
2012/03/16,0
2012/03/17,0
2012/03/18,0
2012/03/19,0
2012/03/20,0
2012/03/21,0
2012/03/22,0
2012/03/23,0
2012/03/24,0
2012/03/25,0
2012/03/26,0
2012/03/27,0
2012/03/28,0
2012/03/29,0
2012/03/30,0
2012/03/31,0
2012/04/01,0
2012/04/02,0
2012/04/03,0
2012/04/04,0
2012/04/05,0
2012/04/06,0
2012/04/07,0
2012/04/08,0
2012/04/09,0
2012/04/10,0
2012/04/11,0
2012/04/12,0
2012/04/13,0
2012/04/14,0
2012/04/15,0
2012/04/16,0
2012/04/17,0
2012/04/18,0
2012/04/19,0
2012/04/20,0
2012/04/21,0
2012/04/22,0
2012/04/23,0
2012/04/24,0
2012/04/25,0
2012/04/26,0
2012/04/27,0
2012/04/28,0
2012/04/29,-100
2012/04/30,0
2012/05/01,0
2012/05/02,0
2012/05/03,3.499
2012/05/04,2.283
2012/05/05,0.699
2012/05/06,-0.79
2012/05/07,-0.651
2012/05/08,-0.067
2012/05/09,-0.333
2012/05/10,-1.981
2012/05/11,-3.236
2012/05/12,-1.956
2012/05/13,-0.303
2012/05/14,1.503
2012/05/15,1.632
2012/05/16,2.502
2012/05/17,2.328
2012/05/18,1.592
2012/05/19,0.958
2012/05/20,0.192
2012/05/21,-0.176
2012/05/22,-0.25
2012/05/23,0.295
2012/05/24,0.577
2012/05/25,0.648
2012/05/26,-0.19
2012/05/27,-0.162
2012/05/28,0.013
2012/05/29,0.696
2012/05/30,0.42
2012/05/31,0.48
2012/06/01,1.796
2012/06/02,2.322
2012/06/03,1.338
2012/06/04,0.107
2012/06/05,1.73
2012/06/06,4.276
2012/06/07,5.465
2012/06/08,4.835
2012/06/09,2.687
2012/06/10,-0.278
2012/06/11,-1.609
2012/06/12,0.913
2012/06/13,5.718
2012/06/14,7.606
2012/06/15,10.262
2012/06/16,10.645
2012/06/17,6.14
2012/06/18,0.449
2012/06/19,-0.707
2012/06/20,4.41
2012/06/21,6.716
2012/06/22,3.273
2012/06/23,-1.461
2012/06/24,-4.281
2012/06/25,-4.332
2012/06/26,-1.75
2012/06/27,2.559
2012/06/28,4.725
2012/06/29,3.974
2012/06/30,1.789
2012/07/01,0.499
2012/07/02,0.786
2012/07/03,-0.975
2012/07/04,-2.695
2012/07/05,-1.348
2012/07/06,0.819
2012/07/07,3.873
2012/07/08,2.891
2012/07/09,3.716
2012/07/10,5.641
2012/07/11,5.816
2012/07/12,8.118
2012/07/13,7.954
2012/07/14,5.523
2012/07/15,1.532
2012/07/16,5.403
2012/07/17,14.25
2012/07/18,18.114
2012/07/19,11.109
2012/07/20,0.52
2012/07/21,-2.82
2012/07/22,-3.959
2012/07/23,-2.946
2012/07/24,-2.063
2012/07/25,0.469
2012/07/26,4.872
2012/07/27,4.426
2012/07/28,2.531
2012/07/29,-0.574
2012/07/30,0.046
2012/07/31,3.602
2012/08/01,7.398
2012/08/02,12.781
2012/08/03,17.179
2012/08/04,16.208
2012/08/05,8.811
2012/08/06,0.604
2012/08/07,0.211
2012/08/08,1.379
2012/08/09,2.001
2012/08/10,2.617
2012/08/11,3.854
2012/08/12,4.397
2012/08/13,4.761
2012/08/14,5.295
2012/08/15,9.968
2012/08/16,13.053
2012/08/17,3.286
2012/08/18,-7.944
2012/08/19,-26.806
2012/08/20,-27.668
2012/08/21,-14.706
2012/08/22,0.728
2012/08/23,9.503
2012/08/24,3.629
2012/08/25,7.109
2012/08/26,7.013
2012/08/27,4.058
2012/08/28,3.674
2012/08/29,3.003
2012/08/30,0.112
2012/08/31,-4.397
2012/09/01,-7.925
2012/09/02,-6.307
2012/09/03,-0.941
2012/09/04,3.973
2012/09/05,5.842
2012/09/06,6.948
2012/09/07,6.13
2012/09/08,3.51
2012/09/09,-0.5
2012/09/10,-0.031
2012/09/11,1.568
2012/09/12,2.835
2012/09/13,1.972
2012/09/14,2.923
2012/09/15,3.544
2012/09/16,4.386
2012/09/17,2.684
2012/09/18,2.904
2012/09/19,5.011
2012/09/20,4.681
2012/09/21,2.42
2012/09/22,-1.179
2012/09/23,-1.773
2012/09/24,-2.087
2012/09/25,-0.873
2012/09/26,0.143
2012/09/27,1.764
2012/09/28,1.498
2012/09/29,1.418
2012/09/30,0.341
2012/10/01,0.361
2012/10/02,1.841
2012/10/03,3.905
2012/10/04,3.974
2012/10/05,0.911
2012/10/06,-1.691
2012/10/07,-5.551
2012/10/08,-7.149
2012/10/09,-6.57
2012/10/10,-1.193
2012/10/11,2.04
2012/10/12,2.052
2012/10/13,-0.641
2012/10/14,-2.318
2012/10/15,-2.918
2012/10/16,-0.725
2012/10/17,0.147
2012/10/18,1.433
2012/10/19,-0.055
2012/10/20,-0.654
2012/10/21,-1.595
2012/10/22,-1.41
2012/10/23,-0.366
2012/10/24,-0.304
2012/10/25,-3.554
2012/10/26,-10.13
2012/10/27,-12.311
2012/10/28,-6.891
2012/10/29,1.311
2012/10/30,5.119
2012/10/31,5.352
2012/11/01,2.111
2012/11/02,95.914
2012/11/03,-4.396
2012/11/04,-1.377
2012/11/05,-48.79
2012/11/06,2.448
2012/11/07,1.72
2012/11/08,1.374
2012/11/09,0.541
2012/11/10,-0.522
2012/11/11,-0.391
2012/11/12,0.474
2012/11/13,1.171
2012/11/14,0.879
2012/11/15,1.543
2012/11/16,4.516
2012/11/17,7.233
2012/11/18,5.657
2012/11/19,2.238
2012/11/20,-0.476
2012/11/21,0.127
2012/11/22,3.014
2012/11/23,5.503
2012/11/24,5.654
2012/11/25,2.987
2012/11/26,0.052
2012/11/27,-1.418
2012/11/28,-1.39
2012/11/29,0.284
2012/11/30,2.694
2012/12/01,2.36
2012/12/02,1.107
2012/12/03,0.307
2012/12/04,3.713
2012/12/05,6.812
2012/12/06,5.631
2012/12/07,2.835
2012/12/08,0.522
2012/12/09,0.786
2012/12/10,100.168
2012/12/11,0.51
2012/12/12,2.092
2012/12/13,-48.923
2012/12/14,0.922
2012/12/15,-1.018
2012/12/16,-2.223
2012/12/17,-2.77
2012/12/18,-1.997
2012/12/19,0.403
2012/12/20,2.279
2012/12/21,2
2012/12/22,-0.099
2012/12/23,-1.365
2012/12/24,-1.21
2012/12/25,-0.378
2012/12/26,0.126
2012/12/27,0.496
2012/12/28,0.341
2012/12/29,0.306
2012/12/30,-0.086
2012/12/31,0.149
2013/01/01,-0.319
2013/01/02,-1.712
2013/01/03,-1.774
2013/01/04,-1.406
2013/01/05,-0.216
2013/01/06,-0.681
2013/01/07,-0.431
2013/01/08,1.773
2013/01/09,3.658
2013/01/10,4.479
2013/01/11,4.338
2013/01/12,2.783
2013/01/13,1.24
2013/01/14,-0.043
2013/01/15,-0.1
2013/01/16,1.99
2013/01/17,6.251
2013/01/18,9.562
2013/01/19,7.747
2013/01/20,3.224
2013/01/21,3.405
2013/01/22,8.782
2013/01/23,11.008
2013/01/24,7.044
2013/01/25,1.094
2013/01/26,0.843
2013/01/27,2.046
2013/01/28,5.284
2013/01/29,7.998
2013/01/30,9.781
2013/01/31,11.319
2013/02/01,9.057
2013/02/02,5.536
2013/02/03,1.529
2013/02/04,-0.507
2013/02/05,0.442
2013/02/06,2.273
2013/02/07,5.481
2013/02/08,9.344
2013/02/09,11.336
2013/02/10,9.629
2013/02/11,7.784
2013/02/12,5.751
2013/02/13,4.258
2013/02/14,6.155
2013/02/15,9.363
2013/02/16,9.451
2013/02/17,5.486
2013/02/18,0.613
2013/02/19,4.333
2013/02/20,9.026
2013/02/21,10.383
2013/02/22,5.639
2013/02/23,0.238
2013/02/24,-1.735
2013/02/25,-1.557
2013/02/26,0.453
2013/02/27,3.745
2013/02/28,8.91
2013/03/01,14.052
2013/03/02,10.954
2013/03/03,3.483
2013/03/04,100.704
2013/03/05,10.594
2013/03/06,20.124
2013/03/07,-40.051
2013/03/08,12.733
2013/03/09,10.696
2013/03/10,122.148
2013/03/11,118.552
2013/03/12,2.195
2013/03/13,-51.837
2013/03/14,-52.014
2013/03/15,8.723
2013/03/16,3.208
2013/03/17,1.449
2013/03/18,-3.537
2013/03/19,16.357
2013/03/20,31.462
2013/03/21,38.326
2013/03/22,27.944
2013/03/23,10.154
2013/03/24,1.22
2013/03/25,5.18
2013/03/26,12.713
2013/03/27,22.337
2013/03/28,24.017
2013/03/29,20.762
2013/03/30,10.37
2013/03/31,3.846
2013/04/01,9.383
2013/04/02,23.206
2013/04/03,34.759
2013/04/04,30.456
2013/04/05,19.411
2013/04/06,11.759
2013/04/07,14.987
2013/04/08,27.122
2013/04/09,45.695
2013/04/10,25.633
2013/04/11,-29.69
2013/04/12,-52.688
2013/04/13,-44.854
2013/04/14,-20.131
2013/04/15,-5.774
2013/04/16,-23.764
2013/04/17,-15.368
2013/04/18,8.692
2013/04/19,42.186
2013/04/20,47.271
2013/04/21,20.718
2013/04/22,6.405
2013/04/23,5.503
2013/04/24,17.941
2013/04/25,23.082
2013/04/26,10.072
2013/04/27,-6.294
2013/04/28,-11.232
2013/04/29,-1.794
2013/04/30,6.451
2013/05/01,0.497
2013/05/02,-14.944
2013/05/03,-23.627
2013/05/04,-15.74
2013/05/05,2.174
2013/05/06,10.04
2013/05/07,5.079
2013/05/08,-3.41
2013/05/09,-4.057
2013/05/10,0.149
2013/05/11,2.653
2013/05/12,106.12
2013/05/13,1.539
2013/05/14,-3.438
2013/05/15,-53.205
2013/05/16,-4.669
2013/05/17,1.709
2013/05/18,7.88
2013/05/19,5.519
2013/05/20,2.451
2013/05/21,2.185
2013/05/22,3.348
2013/05/23,4.856
2013/05/24,8.089
2013/05/25,9.46
2013/05/26,8.47
2013/05/27,3.01
2013/05/28,-1.565
2013/05/29,-1.802
2013/05/30,-0.865
2013/05/31,0.556
2013/06/01,2.386
2013/06/02,-2.444
2013/06/03,-4.818
2013/06/04,-7.541
2013/06/05,-3.254
2013/06/06,-0.785
2013/06/07,-3.903
2013/06/08,-7.919
2013/06/09,-11.268
2013/06/10,-9.524
2013/06/11,-3.644
2013/06/12,1.997
2013/06/13,2.773
2013/06/14,-3.472
2013/06/15,-7.219
2013/06/16,-6.162
2013/06/17,-1.954
2013/06/18,3.404
2013/06/19,4.732
2013/06/20,4.939
2013/06/21,2.324
2013/06/22,-1.363
2013/06/23,-3.919
2013/06/24,-7.16
2013/06/25,-6.197
2013/06/26,-3.619
2013/06/27,-1.907
2013/06/28,-5.147
2013/06/29,-8.895
2013/06/30,-7.009
2013/07/01,-7.192
2013/07/02,-6.808
2013/07/03,-9.357
2013/07/04,-8.348
2013/07/05,-12.244
2013/07/06,-18.942
2013/07/07,-11.102
2013/07/08,0.729
2013/07/09,9.839
2013/07/10,8.943
2013/07/11,10.81
2013/07/12,17.251
2013/07/13,15.932
2013/07/14,8.168
2013/07/15,5.054
2013/07/16,2.077
2013/07/17,0.702
2013/07/18,-3.149
2013/07/19,-6.769
2013/07/20,-5.539
2013/07/21,-3
2013/07/22,0.313
2013/07/23,1.649
2013/07/24,3.023
2013/07/25,4.489
2013/07/26,4.637
2013/07/27,2.408
2013/07/28,0.543
2013/07/29,2.296
2013/07/30,5.134
2013/07/31,8.656
2013/08/01,5.079
2013/08/02,2.628
2013/08/03,-0.655
2013/08/04,-1.381
2013/08/05,-0.037
2013/08/06,1.594
2013/08/07,3.003
2013/08/08,0.494
2013/08/09,-2.801
2013/08/10,-4.116
2013/08/11,-3.016
2013/08/12,-0.201
2013/08/13,1.667
2013/08/14,3.498
2013/08/15,3.152
2013/08/16,1.691
2013/08/17,0.522
2013/08/18,-0.028
2013/08/19,1.505
2013/08/20,4.448
2013/08/21,8.445
2013/08/22,9.486
2013/08/23,4.959
2013/08/24,0.656
2013/08/25,0.343
2013/08/26,2.432
2013/08/27,5.743
2013/08/28,7.078
2013/08/29,6.523
2013/08/30,5.785
2013/08/31,5.887
2013/09/01,7.657
2013/09/02,6.118
2013/09/03,2.291
2013/09/04,-3.132
2013/09/05,-6.564
2013/09/06,-7.859
2013/09/07,-4.74
2013/09/08,-0.623
2013/09/09,2.428
2013/09/10,4.293
2013/09/11,4.39
2013/09/12,4.944
2013/09/13,3.426
2013/09/14,1.819
2013/09/15,0.019
2013/09/16,-0.218
2013/09/17,0.245
2013/09/18,1.086
2013/09/19,-1.028
2013/09/20,-2.61
2013/09/21,-3.141
2013/09/22,-0.81
2013/09/23,0.23
2013/09/24,0.166
2013/09/25,0.499
2013/09/26,1.126
2013/09/27,0.878
2013/09/28,0.868
2013/09/29,0.549
2013/09/30,0.552
2013/10/01,0.14
2013/10/02,-8.553
2013/10/03,-11.821
2013/10/04,-5.14
2013/10/05,5.793
2013/10/06,10.012
2013/10/07,2.883
2013/10/08,1.931
2013/10/09,2.953
2013/10/10,2.573
2013/10/11,1.823
2013/10/12,1.022
2013/10/13,2.687
2013/10/14,5.075
2013/10/15,8.531
2013/10/16,7.406
2013/10/17,6.6
2013/10/18,-36
2013/10/19,12.973
2013/10/20,13.428
2013/10/21,91.12
2013/10/22,17.175
2013/10/23,21.672
2013/10/24,-75.99
2013/10/25,-79.963
2013/10/26,-81.928
2013/10/27,-9.819
2013/10/28,4.089
2013/10/29,11.657
2013/10/30,9.607
2013/10/31,108.177
2013/11/01,2.452
2013/11/02,2.061
2013/11/03,-48.255
2013/11/04,8.054
2013/11/05,15.933
2013/11/06,22.573
2013/11/07,28.165
2013/11/08,28.829
2013/11/09,34.919
2013/11/10,6.52
2013/11/11,5.332
2013/11/12,0.492
2013/11/13,26.428
2013/11/14,27.701
2013/11/15,22.317
2013/11/16,13.362
2013/11/17,13.032
2013/11/18,33.696
2013/11/19,43.873
2013/11/20,9.138
2013/11/21,8.909
2013/11/22,12.167
2013/11/23,59.175
2013/11/24,17.18
2013/11/25,7.107
2013/11/26,1.175
2013/11/27,26.867
2013/11/28,29.241
2013/11/29,23.225
2013/11/30,18.062
2013/12/01,-2.03
2013/12/02,-6.496
2013/12/03,-6.427
2013/12/04,13.238
2013/12/05,7.967
2013/12/06,-6.945
2013/12/07,-30.485
2013/12/08,-25.981
2013/12/09,-6.541
2013/12/10,27.21
2013/12/11,21.014
2013/12/12,-0.317
2013/12/13,-5.092
2013/12/14,-3.708
2013/12/15,-2.239
2013/12/16,-11
2013/12/17,-21.266
2013/12/18,-33.551
2013/12/19,-20.458
2013/12/20,-1.407
2013/12/21,10.779
2013/12/22,3.057
2013/12/23,-2.026
2013/12/24,9.187
2013/12/25,16.165
2013/12/26,12.362
2013/12/27,12.274
2013/12/28,0.094
2013/12/29,-0.094
2013/12/30,1.018
2013/12/31,2.505
2014/01/01,5.671
2014/01/02,2.505
2014/01/03,4.892
2014/01/04,8.24
2014/01/05,12.556
2014/01/06,21.18
2014/01/07,9.599
2014/01/08,-3.344
2014/01/09,-11.633
2014/01/10,-7.498
2014/01/11,6.029
2014/01/12,5.182
2014/01/13,-1.041
2014/01/14,-6.131
2014/01/15,-4.035
2014/01/16,1.993
2014/01/17,-2.561
2014/01/18,-2.437
2014/01/19,-1.383
2014/01/20,7.7
2014/01/21,3.123
2014/01/22,1.206
2014/01/23,-5.435
2014/01/24,-6.359
2014/01/25,-2.698
2014/01/26,2.776
2014/01/27,6.297
2014/01/28,-3.765
2014/01/29,-4.135
2014/01/30,-5.402
2014/01/31,3.298
2014/02/01,1.577
2014/02/02,2.835
2014/02/03,-0.923
2014/02/04,-2.49
2014/02/05,-0.645
2014/02/06,-2.032
2014/02/07,-10.981
2014/02/08,-16.095
2014/02/09,-15.507
2014/02/10,-9.372
2014/02/11,-5.057
2014/02/12,-6.231
2014/02/13,-12.844
2014/02/14,-17.222
2014/02/15,-7.283
2014/02/16,10.27
2014/02/17,15.117
2014/02/18,6.859
2014/02/19,-1.828
2014/02/20,-5.184
2014/02/21,-10.052
2014/02/22,-7.086
2014/02/23,3.499
2014/02/24,0.932
2014/02/25,-13.575
2014/02/26,-7.36
2014/02/27,1.759
2014/02/28,13.577
2014/03/01,-2.254
2014/03/02,-3.323
2014/03/03,6.544
2014/03/04,20.983
2014/03/05,17.985
2014/03/06,9.349
2014/03/07,-5.227
2014/03/08,-6.393
2014/03/09,-5.122
2014/03/10,-1.851
2014/03/11,1.009
2014/03/12,1.515
2014/03/13,1.347
2014/03/14,1.118
2014/03/15,-0.867
2014/03/16,-1.118
2014/03/17,-1.248
2014/03/18,-2.843
2014/03/19,-2.828
2014/03/20,-4.643
2014/03/21,-5.098
2014/03/22,-8.217
2014/03/23,-5.308
2014/03/24,-3.193
2014/03/25,2.575
2014/03/26,2.695
2014/03/27,-3.627
2014/03/28,-13.012
2014/03/29,-13.848
2014/03/30,-13.581
2014/03/31,-9.083
2014/04/01,-4.612
2014/04/02,-0.662
2014/04/03,-4.826
2014/04/04,-6.698
2014/04/05,-3.111
2014/04/06,5.604
2014/04/07,2.168
2014/04/08,-0.089
2014/04/09,-2.659
2014/04/10,-10.204
2014/04/11,-10.652
