Date,fee_to_reward7rocUSD
2013/12/08,-39.515
2013/12/09,-27.008
2013/12/10,-10.6
2013/12/11,-13.128
2013/12/12,-33.488
2013/12/13,-5.761
2013/12/14,-67.229
2013/12/15,11.347
2013/12/16,-19.236
2013/12/17,-17.75
2013/12/18,-11.348
2013/12/19,-16.987
2013/12/20,4.889
2013/12/21,23.148
2013/12/22,4.209
2013/12/23,-9.303
2013/12/24,-4.673
2013/12/25,-18.747
2013/12/26,1.771
2013/12/27,-26.746
2013/12/28,0.657
2013/12/29,27.588
2013/12/30,-4.168
2013/12/31,-16.274
2014/01/01,-39.733
2014/01/02,38.537
2014/01/03,28.412
2014/01/04,12.032
2014/01/05,-16.573
2014/01/06,132.817
2014/01/07,46.651
2014/01/08,59.764
2014/01/09,-39.811
2014/01/10,-21.765
2014/01/11,-32.89
2014/01/12,-20.969
2014/01/13,-55.103
2014/01/14,13.144
2014/01/15,25.018
2014/01/16,15.662
2014/01/17,43.654
2014/01/18,25.183
2014/01/19,18.46
2014/01/20,10.388
2014/01/21,-5.416
2014/01/22,-15.886
2014/01/23,32.335
2014/01/24,-16.106
2014/01/25,-1.783
2014/01/26,14.252
2014/01/27,-1.318
2014/01/28,-2.153
2014/01/29,13.674
2014/01/30,-20.326
2014/01/31,-3.369
2014/02/01,-15.795
2014/02/02,-24.75
2014/02/03,-13.177
2014/02/04,-10.013
2014/02/05,-6.066
2014/02/06,9.147
2014/02/07,26.176
2014/02/08,11.415
2014/02/09,32.396
2014/02/10,25.349
2014/02/11,-3.414
2014/02/12,9.529
2014/02/13,-4.302
2014/02/14,-9.303
2014/02/15,-0.357
2014/02/16,-24.498
2014/02/17,80.026
2014/02/18,2.551
2014/02/19,-19.702
2014/02/20,6.012
2014/02/21,2.025
2014/02/22,1.907
2014/02/23,23.341
2014/02/24,-47.426
2014/02/25,34.086
2014/02/26,11.66
2014/02/27,-8.364
2014/02/28,-0.744
2014/03/01,27.635
2014/03/02,7.818
2014/03/03,45.818
2014/03/04,6.021
2014/03/05,13.558
2014/03/06,10.434
2014/03/07,-7.887
2014/03/08,-20.813
2014/03/09,-11.241
2014/03/10,-6.197
2014/03/11,-21.863
2014/03/12,-1.117
2014/03/13,6.706
2014/03/14,22.814
2014/03/15,-4.382
2014/03/16,5.54
2014/03/17,-25.469
2014/03/18,-26.598
2014/03/19,-7.152
2014/03/20,-14.135
2014/03/21,-23.02
2014/03/22,56.076
2014/03/23,-28.035
2014/03/24,-14.851
2014/03/25,38.721
2014/03/26,13.038
2014/03/27,2.5
2014/03/28,-10.203
2014/03/29,-45.75
2014/03/30,49.091
2014/03/31,1.567
2014/04/01,-22.206
2014/04/02,-29.311
2014/04/03,-17.018
2014/04/04,-2.057
2014/04/05,16.644
2014/04/06,-11.769
2014/04/07,33.694
2014/04/08,52.639
2014/04/09,86.645
2014/04/10,40.454
2014/04/11,18.867
2014/04/12,-13.663
2014/04/13,-19.537
2014/04/14,-15.373
2014/04/15,-17.609
2014/04/16,-28.563
2014/04/17,-4.312
2014/04/18,-7.837
2014/04/19,40.61
2014/04/20,10.811
2014/04/21,-8.15
2014/04/22,9.453
2014/04/23,-1.696
2014/04/24,11.459
2014/04/25,-1.383
2014/04/26,-29.245
2014/04/27,8.673
2014/04/28,15.211
2014/04/29,-25.585
2014/04/30,7.098
2014/05/01,-37.597
2014/05/02,-1.574
2014/05/03,29.089
2014/05/04,-1.414
2014/05/05,28.472
2014/05/06,4.797
2014/05/07,-9.88
2014/05/08,31.82
2014/05/09,24.078
2014/05/10,-22.062
2014/05/11,-2.514
2014/05/12,-21.433
2014/05/13,-1.265
2014/05/14,-5.434
2014/05/15,-7.957
2014/05/16,-29.736
2014/05/17,-4.577
2014/05/18,-20.522
2014/05/19,-19.997
2014/05/20,-0.965
2014/05/21,-9.15
2014/05/22,-0.894
2014/05/23,19.879
2014/05/24,35.419
2014/05/25,24.22
2014/05/26,17.174
2014/05/27,17.932
2014/05/28,12.908
2014/05/29,14.186
2014/05/30,-9.92
2014/05/31,-10.024
2014/06/01,-2.465
2014/06/02,-23.711
2014/06/03,-15.325
2014/06/04,-19.607
2014/06/05,-4.119
2014/06/06,11.809
2014/06/07,-13.62
2014/06/08,5.835
2014/06/09,17.183
2014/06/10,-7.616
2014/06/11,16.3
2014/06/12,-7.367
2014/06/13,-8.772
2014/06/14,-9.824
2014/06/15,-22.72
2014/06/16,-10.294
2014/06/17,-6.27
2014/06/18,5.826
2014/06/19,-6.675
2014/06/20,-18.578
2014/06/21,-3.216
2014/06/22,-0.153
2014/06/23,0.652
2014/06/24,-9.913
2014/06/25,-19.027
2014/06/26,-15.508
2014/06/27,-5.705
2014/06/28,2.992
2014/06/29,10.704
2014/06/30,40.049
2014/07/01,67.16
2014/07/02,40.511
2014/07/03,33.057
2014/07/04,12.092
2014/07/05,7.154
2014/07/06,16.953
2014/07/07,-16.876
2014/07/08,-16.928
2014/07/09,-24.231
2014/07/10,-4.902
2014/07/11,14.31
2014/07/12,1.677
2014/07/13,-9.323
2014/07/14,16.394
2014/07/15,-3.798
2014/07/16,24.281
2014/07/17,-8.848
2014/07/18,-0.304
2014/07/19,5.41
2014/07/20,-1.591
2014/07/21,-21.486
2014/07/22,4.758
2014/07/23,-13.878
2014/07/24,9.304
2014/07/25,-9.079
2014/07/26,11.396
2014/07/27,0.46
2014/07/28,0.981
2014/07/29,-15.353
2014/07/30,-14.861
2014/07/31,-2.263
2014/08/01,7.657
2014/08/02,-20.275
2014/08/03,-4.653
2014/08/04,25.501
2014/08/05,28.33
2014/08/06,24.976
2014/08/07,-6.131
2014/08/08,3.901
2014/08/09,-1.532
2014/08/10,0.062
2014/08/11,-22.236
2014/08/12,-19.626
2014/08/13,6.685
2014/08/14,-1.233
2014/08/15,3.212
2014/08/16,61.218
2014/08/17,292.588
2014/08/18,-11.76
2014/08/19,-4.347
2014/08/20,-17.255
2014/08/21,2.237
2014/08/22,-6.091
2014/08/23,-35.455
2014/08/24,-71.612
2014/08/25,101.618
2014/08/26,-2.903
2014/08/27,-3.541
2014/08/28,-13.196
2014/08/29,-10.415
2014/08/30,-5.676
2014/08/31,-23.536
2014/09/01,-33.082
2014/09/02,17.952
2014/09/03,-3.573
2014/09/04,17.835
2014/09/05,24.016
2014/09/06,6.977
2014/09/07,168.837
2014/09/08,5.599
2014/09/09,22.423
2014/09/10,23.234
2014/09/11,-15.681
2014/09/12,-8.674
2014/09/13,-1.799
2014/09/14,-44.198
2014/09/15,-8.635
2014/09/16,-13.126
2014/09/17,-18.701
2014/09/18,15.446
2014/09/19,-10.687
2014/09/20,10.566
2014/09/21,-19.849
2014/09/22,-9.858
2014/09/23,1.223
2014/09/24,19.984
2014/09/25,11.303
2014/09/26,468.43
2014/09/27,33.763
2014/09/28,45.249
2014/09/29,27.445
2014/09/30,-6.687
2014/10/01,5.15
2014/10/02,6.08
2014/10/03,-76.582
2014/10/04,4.475
2014/10/05,-14.957
2014/10/06,-11.904
2014/10/07,25.66
2014/10/08,4.494
2014/10/09,15.185
2014/10/10,1.434
2014/10/11,-11.658
2014/10/12,5.721
2014/10/13,7.891
2014/10/14,0.785
2014/10/15,-4.523
2014/10/16,-12.498
2014/10/17,-1.746
2014/10/18,-12.402
2014/10/19,6.552
2014/10/20,11.778
2014/10/21,-15.279
2014/10/22,-4.101
2014/10/23,3.118
2014/10/24,-5.745
2014/10/25,13.485
2014/10/26,13.056
2014/10/27,-9.991
2014/10/28,13.795
2014/10/29,15.461
2014/10/30,-3.76
2014/10/31,-11.74
2014/11/01,10.349
2014/11/02,-9.062
2014/11/03,15.303
2014/11/04,-13.774
2014/11/05,5.388
2014/11/06,14.757
2014/11/07,30.402
2014/11/08,-10.876
2014/11/09,22.855
2014/11/10,-6.947
2014/11/11,24.07
2014/11/12,5.931
2014/11/13,5.965
2014/11/14,-4.531
2014/11/15,13.446
2014/11/16,-22.739
2014/11/17,14.77
2014/11/18,-18.077
2014/11/19,-9.223
2014/11/20,-3.044
2014/11/21,17.312
2014/11/22,-10.641
2014/11/23,8.306
2014/11/24,-15.069
2014/11/25,8.751
2014/11/26,-4.892
2014/11/27,-11.555
2014/11/28,-21.234
2014/11/29,-1.217
2014/11/30,-4.676
2014/12/01,20.117
2014/12/02,2.502
2014/12/03,32.479
2014/12/04,19.261
2014/12/05,0.611
2014/12/06,15.591
2014/12/07,8.241
2014/12/08,-9.448
2014/12/09,-6.276
2014/12/10,-25.636
2014/12/11,-20.274
2014/12/12,3.339
2014/12/13,-12.945
2014/12/14,-1.081
2014/12/15,3.605
2014/12/16,18.33
2014/12/17,35.458
2014/12/18,31.517
2014/12/19,32.044
2014/12/20,27.356
2014/12/21,0.266
2014/12/22,-14.859
2014/12/23,-10.081
2014/12/24,-38.691
2014/12/25,-44.48
2014/12/26,17.048
2014/12/27,24.654
2014/12/28,-15.25
2014/12/29,3.128
2014/12/30,-5.157
2014/12/31,3.205
2015/01/01,-17.123
2015/01/02,-43.441
2015/01/03,-35.428
2015/01/04,73.507
2015/01/05,17.06
2015/01/06,-9.097
2015/01/07,21.817
2015/01/08,125.968
2015/01/09,51.235
2015/01/10,42.266
2015/01/11,-30.846
2015/01/12,123.749
2015/01/13,49.871
2015/01/14,14.908
2015/01/15,3.147
2015/01/16,-3.312
2015/01/17,-6.818
2015/01/18,3.857
2015/01/19,-56.831
2015/01/20,-0.257
2015/01/21,-14.282
2015/01/22,-13.023
2015/01/23,5.074
2015/01/24,-5.185
2015/01/25,17.245
2015/01/26,26.418
2015/01/27,-22.588
2015/01/28,-21.312
2015/01/29,-24.784
2015/01/30,-26.242
2015/01/31,-17.613
2015/02/01,-31.905
2015/02/02,-37.705
2015/02/03,9.283
2015/02/04,11.848
2015/02/05,1.998
2015/02/06,-18.522
2015/02/07,-1.91
2015/02/08,22.933
2015/02/09,17.894
2015/02/10,-3.277
2015/02/11,15.201
2015/02/12,38.437
2015/02/13,79.883
2015/02/14,26.709
2015/02/15,10.839
2015/02/16,5.887
2015/02/17,7.613
2015/02/18,-1.713
2015/02/19,-22.335
2015/02/20,-19.786
2015/02/21,-2.835
2015/02/22,-17.03
2015/02/23,4.409
2015/02/24,4.203
2015/02/25,6.874
2015/02/26,14.781
2015/02/27,-0.975
2015/02/28,4.249
2015/03/01,21.818
2015/03/02,-4.719
2015/03/03,-11.311
2015/03/04,8.317
2015/03/05,19.92
2015/03/06,19.577
2015/03/07,-1.811
2015/03/08,-15.039
2015/03/09,11.981
2015/03/10,2.036
2015/03/11,-4.138
2015/03/12,-5.185
2015/03/13,-17.085
2015/03/14,0.978
2015/03/15,-1.162
2015/03/16,-0.272
2015/03/17,8.987
2015/03/18,-0.382
2015/03/19,12.466
2015/03/20,25.946
2015/03/21,-6.833
2015/03/22,10.451
2015/03/23,11.257
2015/03/24,-28.076
2015/03/25,-1.748
2015/03/26,-18.339
2015/03/27,-30.806
2015/03/28,-3.11
2015/03/29,-9.794
2015/03/30,-10.132
2015/03/31,37.174
2015/04/01,30.794
2015/04/02,-3.679
2015/04/03,25.038
2015/04/04,5.624
2015/04/05,20.09
2015/04/06,17.172
2015/04/07,-4.971
2015/04/08,1.294
2015/04/09,49.816
2015/04/10,78.18
2015/04/11,31.9
2015/04/12,9.822
2015/04/13,-13.164
2015/04/14,4.118
2015/04/15,-1.813
2015/04/16,-28.229
2015/04/17,-36.203
2015/04/18,-22.994
2015/04/19,-18.571
2015/04/20,-0.244
2015/04/21,-6.183
2015/04/22,-17.641
2015/04/23,19.825
2015/04/24,8.052
2015/04/25,554.338
2015/04/26,4.107
2015/04/27,3.841
2015/04/28,4.691
2015/04/29,27.159
2015/04/30,2.378
2015/05/01,-26.113
2015/05/02,-84.066
2015/05/03,-6.16
2015/05/04,2.814
2015/05/05,0.363
2015/05/06,-26.103
2015/05/07,-9.11
2015/05/08,18.915
2015/05/09,8.651
2015/05/10,37.794
2015/05/11,-7.005
2015/05/12,0.989
2015/05/13,-2.509
2015/05/14,-19.423
2015/05/15,-6.849
2015/05/16,-3.96
2015/05/17,-36.547
2015/05/18,-6.014
2015/05/19,12.661
2015/05/20,8.49
2015/05/21,2.281
2015/05/22,8.002
2015/05/23,14.556
2015/05/24,20.981
2015/05/25,6.796
2015/05/26,3.86
2015/05/27,11.721
2015/05/28,31.597
2015/05/29,4.153
2015/05/30,9.951
2015/05/31,185.827
2015/06/01,48.965
2015/06/02,-1.291
2015/06/03,9.453
2015/06/04,-3.044
2015/06/05,-0.424
2015/06/06,-35.939
2015/06/07,-67.127
2015/06/08,-32.646
2015/06/09,-5.145
2015/06/10,-6.373
2015/06/11,8.229
2015/06/12,12.103
2015/06/13,32.585
2015/06/14,23.99
2015/06/15,24.748
2015/06/16,45.066
2015/06/17,24.749
2015/06/18,35.376
2015/06/19,43.297
2015/06/20,7.857
2015/06/21,5.079
2015/06/22,32.04
2015/06/23,-21.4
2015/06/24,-29.232
2015/06/25,-37.148
2015/06/26,-36.334
2015/06/27,13.056
2015/06/28,-3.793
2015/06/29,-26.676
2015/06/30,53.803
2015/07/01,49.942
2015/07/02,43.343
2015/07/03,19.937
2015/07/04,-9.476
2015/07/05,34.881
2015/07/06,46.811
2015/07/07,55.618
2015/07/08,98.856
2015/07/09,90.317
2015/07/10,70.635
2015/07/11,121.39
2015/07/12,121.039
2015/07/13,10.774
2015/07/14,-36.903
2015/07/15,-45.506
2015/07/16,-32.03
2015/07/17,-32.349
2015/07/18,11.657
2015/07/19,-60.349
2015/07/20,17.615
2015/07/21,-0.31
2015/07/22,3.978
2015/07/23,-7.053
2015/07/24,-15.69
2015/07/25,-54.733
2015/07/26,13.747
2015/07/27,-17.939
2015/07/28,1.503
2015/07/29,43.948
2015/07/30,33.352
2015/07/31,80.658
2015/08/01,59.802
2015/08/02,-6.197
2015/08/03,-17.807
2015/08/04,25.815
2015/08/05,-0.671
2015/08/06,2.011
2015/08/07,-26.638
2015/08/08,-33.754
2015/08/09,-2.905
2015/08/10,-0.858
2015/08/11,-37.485
2015/08/12,-20.136
2015/08/13,-34.939
2015/08/14,-6.543
2015/08/15,7.581
2015/08/16,2.611
2015/08/17,-6.502
2015/08/18,12.636
2015/08/19,-23.562
2015/08/20,2.314
2015/08/21,-17.578
2015/08/22,-5.34
2015/08/23,12.277
2015/08/24,5.73
2015/08/25,2.93
2015/08/26,0.858
2015/08/27,1.393
2015/08/28,12.036
2015/08/29,-5.799
2015/08/30,-15.61
2015/08/31,3.797
2015/09/01,-12.164
2015/09/02,113.945
2015/09/03,9.871
2015/09/04,1.972
2015/09/05,41.547
2015/09/06,16.626
2015/09/07,11.197
2015/09/08,14.709
2015/09/09,-45.523
2015/09/10,-15.055
2015/09/11,49.323
2015/09/12,13.587
2015/09/13,10.496
2015/09/14,5.037
2015/09/15,-4.17
2015/09/16,0.781
2015/09/17,15.653
2015/09/18,-28.103
2015/09/19,-19.105
2015/09/20,-1.137
2015/09/21,6.076
2015/09/22,-1.775
2015/09/23,-12.024
2015/09/24,-7.821
2015/09/25,-4.242
2015/09/26,-2.22
2015/09/27,-11.044
2015/09/28,-15.54
2015/09/29,-11.153
2015/09/30,11.972
2015/10/01,11.491
2015/10/02,13.452
2015/10/03,-11.985
2015/10/04,-14.147
2015/10/05,-16.873
2015/10/06,15.367
2015/10/07,3.661
2015/10/08,-0.814
2015/10/09,-2.358
2015/10/10,3.656
2015/10/11,4.695
2015/10/12,17.391
2015/10/13,0.19
2015/10/14,-4.787
2015/10/15,-10.809
2015/10/16,7.333
2015/10/17,27.815
2015/10/18,18.888
2015/10/19,-4.336
2015/10/20,35.357
2015/10/21,10.308
2015/10/22,16.075
2015/10/23,-2.06
2015/10/24,-6.562
2015/10/25,1.515
2015/10/26,-5.2
2015/10/27,-19.906
2015/10/28,9.753
2015/10/29,13.051
2015/10/30,-2.798
2015/10/31,4.664
2015/11/01,11.467
2015/11/02,33.504
2015/11/03,12.049
2015/11/04,33.325
2015/11/05,3.878
2015/11/06,18.766
2015/11/07,-12.503
2015/11/08,-5.608
2015/11/09,-8.624
2015/11/10,-9.645
2015/11/11,-42.249
2015/11/12,-31.319
2015/11/13,-27.97
2015/11/14,1.535
2015/11/15,-14.622
2015/11/16,-18.973
2015/11/17,-11.663
2015/11/18,7.417
2015/11/19,18.09
2015/11/20,-3.716
2015/11/21,-20.359
2015/11/22,-5.74
2015/11/23,-2.05
2015/11/24,-8.7
2015/11/25,0.105
2015/11/26,-15.96
2015/11/27,29.734
2015/11/28,25.227
2015/11/29,9.754
2015/11/30,34.207
2015/12/01,16.094
2015/12/02,12.501
2015/12/03,31.462
2015/12/04,-6.451
2015/12/05,3.287
2015/12/06,28.097
2015/12/07,6.079
2015/12/08,0.092
2015/12/09,9.994
2015/12/10,-20.425
2015/12/11,43.875
2015/12/12,28.201
2015/12/13,22.379
2015/12/14,-7.43
2015/12/15,16.508
2015/12/16,3.258
2015/12/17,45.661
2015/12/18,-17.205
2015/12/19,-1.621
2015/12/20,-13.087
2015/12/21,32.35
2015/12/22,19.135
2015/12/23,10.451
2015/12/24,8.313
2015/12/25,-18.167
2015/12/26,-18.1
2015/12/27,-34.833
2015/12/28,-25.01
2015/12/29,-24.212
2015/12/30,-26.182
2015/12/31,-31.536
2016/01/01,-19.464
2016/01/02,17.784
2016/01/03,25.601
2016/01/04,-17.51
2016/01/05,4.236
2016/01/06,15.376
2016/01/07,39.798
2016/01/08,27.844
2016/01/09,-7.452
2016/01/10,-3.781
2016/01/11,24.112
2016/01/12,-0.69
2016/01/13,7.345
2016/01/14,-4.965
2016/01/15,55.194
2016/01/16,22.116
2016/01/17,50.052
2016/01/18,7.972
2016/01/19,45.559
2016/01/20,31.627
2016/01/21,52.847
2016/01/22,-12.315
2016/01/23,-11.824
2016/01/24,-2.291
2016/01/25,24.098
2016/01/26,-1.486
2016/01/27,3.602
2016/01/28,-11.464
2016/01/29,8.232
2016/01/30,-3.305
2016/01/31,-18.602
2016/02/01,22.203
2016/02/02,10.738
2016/02/03,-20.934
2016/02/04,-29.844
2016/02/05,-17.489
2016/02/06,-3.527
2016/02/07,15.711
2016/02/08,-17.927
2016/02/09,-26.927
2016/02/10,9.923
2016/02/11,1.525
2016/02/12,-0.266
2016/02/13,11.221
2016/02/14,-4.228
2016/02/15,-2.65
2016/02/16,28.544
2016/02/17,2.824
2016/02/18,11.136
2016/02/19,38.248
2016/02/20,22.902
2016/02/21,48.095
2016/02/22,29.72
2016/02/23,16.033
2016/02/24,37.186
2016/02/25,15.264
2016/02/26,-4.429
2016/02/27,-7.776
2016/02/28,5.329
2016/02/29,14.988
2016/03/01,19.467
2016/03/02,49.444
2016/03/03,39.665
2016/03/04,9.824
2016/03/05,61.878
2016/03/06,-20.135
2016/03/07,-20.59
2016/03/08,-31.141
2016/03/09,-43.959
2016/03/10,-35.823
2016/03/11,-25.029
2016/03/12,-41.853
2016/03/13,1.807
2016/03/14,-17.67
2016/03/15,-8.59
2016/03/16,-2.963
2016/03/17,23.646
2016/03/18,26.541
2016/03/19,5.659
2016/03/20,-14.011
2016/03/21,9.435
2016/03/22,8.049
2016/03/23,-18.291
2016/03/24,-20.066
2016/03/25,-28.711
2016/03/26,-7.203
2016/03/27,-2.549
2016/03/28,-8.151
2016/03/29,27.375
2016/03/30,20.658
2016/03/31,40.244
2016/04/01,54.534
2016/04/02,51.788
2016/04/03,35.844
2016/04/04,0.021
2016/04/05,-15.808
2016/04/06,19.321
2016/04/07,-12.604
2016/04/08,-12.941
2016/04/09,-36.531
2016/04/10,-37.079
2016/04/11,20.321
2016/04/12,10.76
2016/04/13,-24.8
2016/04/14,-14.829
2016/04/15,6.219
2016/04/16,9.515
2016/04/17,12.753
2016/04/18,7.726
2016/04/19,-15.296
2016/04/20,-6.033
2016/04/21,3.62
2016/04/22,-7.03
2016/04/23,-6.832
2016/04/24,15.991
2016/04/25,-3.432
2016/04/26,616.378
2016/04/27,35.935
2016/04/28,29.161
2016/04/29,5.756
2016/04/30,21.371
2016/05/01,-11.569
2016/05/02,-15.495
2016/05/03,-85.696
2016/05/04,-20.73
2016/05/05,-22.056
2016/05/06,-12.87
2016/05/07,-10.325
2016/05/08,-7.044
2016/05/09,-17.509
2016/05/10,2.428
2016/05/11,21.821
2016/05/12,17.556
2016/05/13,13.734
2016/05/14,32.486
2016/05/15,57.912
2016/05/16,79.964
2016/05/17,35.545
2016/05/18,10.239
2016/05/19,35.581
2016/05/20,10.459
2016/05/21,20.574
2016/05/22,-28.155
2016/05/23,-28.782
2016/05/24,-2.255
2016/05/25,13.68
2016/05/26,-9.865
2016/05/27,46.355
2016/05/28,-2.32
2016/05/29,38.484
2016/05/30,31.59
2016/05/31,1.735
2016/06/01,-9.294
2016/06/02,2.836
2016/06/03,-24.107
2016/06/04,-0.825
2016/06/05,-20.192
2016/06/06,-23.365
2016/06/07,-8.841
2016/06/08,-10.75
2016/06/09,-23.652
2016/06/10,-4.714
2016/06/11,-23.752
2016/06/12,37.636
2016/06/13,28.88
2016/06/14,38.618
2016/06/15,55.486
2016/06/16,69.69
2016/06/17,43.46
2016/06/18,49.786
2016/06/19,-0.629
2016/06/20,17.663
2016/06/21,-2.066
2016/06/22,11.143
2016/06/23,-2.557
2016/06/24,8.305
2016/06/25,-15.466
2016/06/26,4.2
2016/06/27,-10.043
2016/06/28,-22.598
2016/06/29,-30.357
2016/06/30,-22.156
2016/07/01,-34.688
2016/07/02,-5.585
2016/07/03,-20.369
2016/07/04,-12.918
2016/07/05,-2.275
2016/07/06,-5.778
2016/07/07,-1
2016/07/08,5.991
2016/07/09,6.659
2016/07/10,66.136
2016/07/11,115.844
2016/07/12,83.339
2016/07/13,103.881
2016/07/14,94.608
2016/07/15,103.775
2016/07/16,68.479
2016/07/17,29.217
2016/07/18,-0.438
2016/07/19,33.742
2016/07/20,3.689
2016/07/21,11.014
2016/07/22,22.617
2016/07/23,40.462
2016/07/24,26.866
2016/07/25,31.969
2016/07/26,12.979
2016/07/27,35.096
2016/07/28,15.298
2016/07/29,-2.613
2016/07/30,19.639
2016/07/31,14.247
2016/08/01,-9.749
2016/08/02,-3.541
2016/08/03,-21.311
2016/08/04,-13.22
2016/08/05,-9.904
2016/08/06,-33.901
2016/08/07,-3.807
2016/08/08,21.125
2016/08/09,12.751
2016/08/10,9.334
2016/08/11,16.52
2016/08/12,7.361
2016/08/13,6.841
2016/08/14,-15.977
2016/08/15,-19.135
2016/08/16,2.595
2016/08/17,18.917
2016/08/18,-6.539
2016/08/19,10.054
2016/08/20,2.508
2016/08/21,-17.353
2016/08/22,-10.711
2016/08/23,-24.319
2016/08/24,-28.108
2016/08/25,0.082
2016/08/26,-9.474
2016/08/27,-2.378
2016/08/28,3.445
2016/08/29,3.662
2016/08/30,-10.067
2016/08/31,9.311
2016/09/01,-8.453
2016/09/02,-20.174
2016/09/03,5.997
2016/09/04,-18.651
2016/09/05,4.079
2016/09/06,7.86
2016/09/07,-9.702
2016/09/08,-8.443
2016/09/09,18.415
2016/09/10,-18.818
2016/09/11,10.769
2016/09/12,-23.166
2016/09/13,-7.266
2016/09/14,-4.547
2016/09/15,-6.153
2016/09/16,3.056
2016/09/17,6.935
2016/09/18,25.661
2016/09/19,43.152
2016/09/20,9.411
2016/09/21,-2.04
2016/09/22,14.252
2016/09/23,-3.946
2016/09/24,0.424
2016/09/25,-26.119
2016/09/26,-19.795
2016/09/27,-16.186
2016/09/28,11.375
2016/09/29,7.45
2016/09/30,8.814
2016/10/01,5.178
2016/10/02,40.095
2016/10/03,24.95
2016/10/04,18.514
2016/10/05,-0.368
2016/10/06,0.698
2016/10/07,4.346
2016/10/08,6.562
2016/10/09,-3.76
2016/10/10,9.379
2016/10/11,27.914
2016/10/12,8.531
2016/10/13,8.269
2016/10/14,-0.714
2016/10/15,10.006
2016/10/16,20.796
2016/10/17,5.669
2016/10/18,-13.673
2016/10/19,5
2016/10/20,25.732
2016/10/21,-6.973
2016/10/22,1.386
2016/10/23,5.683
2016/10/24,-1.984
2016/10/25,40.728
2016/10/26,74.24
2016/10/27,2.686
2016/10/28,15.864
2016/10/29,9.432
2016/10/30,-19.887
2016/10/31,-8.183
2016/11/01,-22.185
2016/11/02,-31.765
2016/11/03,-24.642
2016/11/04,32.556
2016/11/05,2.091
2016/11/06,23.302
2016/11/07,19.451
2016/11/08,-3.445
2016/11/09,-4.526
2016/11/10,-3.729
2016/11/11,-37.277
2016/11/12,-21.15
2016/11/13,-4.488
2016/11/14,-25.196
2016/11/15,-1.086
2016/11/16,-17.751
2016/11/17,13.7
2016/11/18,25.33
2016/11/19,28.36
2016/11/20,27.85
2016/11/21,45.377
2016/11/22,42.501
2016/11/23,56.148
2016/11/24,46.623
2016/11/25,56.781
2016/11/26,29.323
2016/11/27,-1.064
2016/11/28,-2.042
2016/11/29,-9.937
2016/11/30,-5.111
2016/12/01,-15.251
2016/12/02,-6.714
2016/12/03,-11.056
2016/12/04,10.538
2016/12/05,4.259
2016/12/06,16.392
2016/12/07,-11.249
2016/12/08,-12.264
2016/12/09,-14.57
2016/12/10,11.286
2016/12/11,-33.368
2016/12/12,-13.835
2016/12/13,-29.803
2016/12/14,9.777
2016/12/15,27.269
2016/12/16,2.686
2016/12/17,-13.503
2016/12/18,37.986
2016/12/19,14.525
2016/12/20,32.674
2016/12/21,5.632
2016/12/22,-14.763
2016/12/23,-9.393
2016/12/24,7.606
2016/12/25,-33.488
2016/12/26,-9.539
2016/12/27,-12.949
2016/12/28,-11.384
2016/12/29,6.669
2016/12/30,-3.18
2016/12/31,-8.444
2017/01/01,10.778
2017/01/02,13.81
2017/01/03,11.637
2017/01/04,89.525
2017/01/05,13.978
2017/01/06,22.745
2017/01/07,36.272
2017/01/08,29.64
2017/01/09,5.36
2017/01/10,4.355
2017/01/11,-39.831
2017/01/12,-24.129
2017/01/13,-17.601
2017/01/14,-33.113
2017/01/15,-9.502
2017/01/16,-17.403
2017/01/17,-7.235
2017/01/18,-1.459
2017/01/19,5.046
2017/01/20,-13.597
2017/01/21,3.346
2017/01/22,1.623
2017/01/23,27.089
2017/01/24,36.007
2017/01/25,24.166
2017/01/26,21.991
2017/01/27,19.86
2017/01/28,50.96
2017/01/29,40.969
2017/01/30,17.502
2017/01/31,4.206
2017/02/01,-10.283
2017/02/02,12.788
2017/02/03,57.45
2017/02/04,18.032
2017/02/05,18.095
2017/02/06,29.157
2017/02/07,11.526
2017/02/08,30.74
2017/02/09,12.658
2017/02/10,-11.864
2017/02/11,-11.725
2017/02/12,-13.701
2017/02/13,-30.266
2017/02/14,-24.579
2017/02/15,-9.656
2017/02/16,8.401
2017/02/17,14.25
2017/02/18,18.218
2017/02/19,29.629
2017/02/20,26.475
2017/02/21,40.159
2017/02/22,33.272
2017/02/23,22.835
2017/02/24,23.969
2017/02/25,12.482
2017/02/26,-5.831
2017/02/27,23.069
2017/02/28,21.159
2017/03/01,18.503
2017/03/02,12.279
2017/03/03,20.784
2017/03/04,40.302
2017/03/05,56.153
2017/03/06,21.179
2017/03/07,16.342
2017/03/08,2.862
2017/03/09,-0.408
2017/03/10,-3.408
2017/03/11,-11.158
2017/03/12,-15.071
2017/03/13,-8.5
2017/03/14,-5.95
2017/03/15,0.954
2017/03/16,7.137
2017/03/17,-3.491
2017/03/18,-4.822
2017/03/19,3.88
2017/03/20,14.422
2017/03/21,5.681
2017/03/22,0.437
2017/03/23,-6.895
2017/03/24,-15.523
2017/03/25,-0.921
2017/03/26,-25.571
2017/03/27,-14.98
2017/03/28,-12.552
2017/03/29,-6.867
2017/03/30,-20.209
2017/03/31,19.776
2017/04/01,4.961
2017/04/02,21.05
2017/04/03,-13.551
2017/04/04,5.755
2017/04/05,-4.895
2017/04/06,19.276
2017/04/07,-12.28
2017/04/08,-12.051
