Date,price90rocUSD
2010/11/08,326.739
2010/11/09,273.228
2010/11/10,226.087
2010/11/11,245.802
2010/11/12,275.17
2010/11/13,325.58
2010/11/14,331.3
2010/11/15,303.867
2010/11/16,256.04
2010/11/17,236.478
2010/11/18,270.575
2010/11/19,315.694
2010/11/20,329.779
2010/11/21,322.473
2010/11/22,331.291
2010/11/23,330.983
2010/11/24,339.394
2010/11/25,336.047
2010/11/26,336.398
2010/11/27,340.87
2010/11/28,326.796
2010/11/29,310.039
2010/11/30,250.761
2010/12/01,251.286
2010/12/02,296.389
2010/12/03,305.282
2010/12/04,270.818
2010/12/05,229.847
2010/12/06,249.918
2010/12/07,246.992
2010/12/08,291.785
2010/12/09,246.906
2010/12/10,221.759
2010/12/11,248.948
2010/12/12,244.689
2010/12/13,254.867
2010/12/14,286.973
2010/12/15,290.88
2010/12/16,307.015
2010/12/17,307.5
2010/12/18,296.165
2010/12/19,292.995
2010/12/20,303.26
2010/12/21,301.606
2010/12/22,297.074
2010/12/23,300.676
2010/12/24,300.869
2010/12/25,301
2010/12/26,314.373
2010/12/27,316.599
2010/12/28,339.028
2010/12/29,361.825
2010/12/30,377.152
2010/12/31,386.697
2011/01/01,383.226
2011/01/02,385.395
2011/01/03,376.384
2011/01/04,378.61
2011/01/05,352.35
2011/01/06,288.066
2011/01/07,249.265
2011/01/08,233.562
2011/01/09,247.263
2011/01/10,243.833
2011/01/11,231.563
2011/01/12,212.494
2011/01/13,210.38
2011/01/14,257.015
2011/01/15,285.294
2011/01/16,282.76
2011/01/17,273.751
2011/01/18,232.91
2011/01/19,206.552
2011/01/20,233.946
2011/01/21,279.302
2011/01/22,283.077
2011/01/23,299.253
2011/01/24,204.377
2011/01/25,145.025
2011/01/26,131.608
2011/01/27,124.574
2011/01/28,124.657
2011/01/29,128.719
2011/01/30,138.376
2011/01/31,159.155
2011/02/01,223.812
2011/02/02,232.478
2011/02/03,200.319
2011/02/04,134.816
2011/02/05,117.163
2011/02/06,208.996
2011/02/07,277.57
2011/02/08,301.778
2011/02/09,340.397
2011/02/10,314.466
2011/02/11,264.123
2011/02/12,276.531
2011/02/13,283.945
2011/02/14,329.473
2011/02/15,364.783
2011/02/16,327.638
2011/02/17,280.266
2011/02/18,242.783
2011/02/19,223.035
2011/02/20,221.08
2011/02/21,194.597
2011/02/22,203.96
2011/02/23,221.776
2011/02/24,243.71
2011/02/25,231.53
2011/02/26,237.993
2011/02/27,263.136
2011/02/28,299.473
2011/03/01,307.394
2011/03/02,285.116
2011/03/03,269.582
2011/03/04,293.696
2011/03/05,343.976
2011/03/06,321.841
2011/03/07,311.204
2011/03/08,266.543
2011/03/09,302.772
2011/03/10,344.899
2011/03/11,310.387
2011/03/12,320.093
2011/03/13,307.386
2011/03/14,275.826
2011/03/15,264.717
2011/03/16,253.71
2011/03/17,241.599
2011/03/18,240.286
2011/03/19,215.714
2011/03/20,196.979
2011/03/21,204.084
2011/03/22,217.405
2011/03/23,233.275
2011/03/24,241.141
2011/03/25,251.96
2011/03/26,237.73
2011/03/27,219.574
2011/03/28,197.607
2011/03/29,178.704
2011/03/30,167.716
2011/03/31,162.385
2011/04/01,161.725
2011/04/02,161.873
2011/04/03,166.836
2011/04/04,144.89
2011/04/05,137.707
2011/04/06,149.196
2011/04/07,143.206
2011/04/08,137.888
2011/04/09,129.133
2011/04/10,128.93
2011/04/11,130.702
2011/04/12,153.944
2011/04/13,180.144
2011/04/14,170.206
2011/04/15,153.169
2011/04/16,158.716
2011/04/17,193.403
2011/04/18,247.306
2011/04/19,276.961
2011/04/20,230.46
2011/04/21,190.45
2011/04/22,206.568
2011/04/23,248.618
2011/04/24,297.889
2011/04/25,284.384
2011/04/26,307.254
2011/04/27,343.12
2011/04/28,371.23
2011/04/29,475.905
2011/04/30,595.103
2011/05/01,553.429
2011/05/02,402.766
2011/05/03,363.534
2011/05/04,387.398
2011/05/05,339.863
2011/05/06,285.731
2011/05/07,289.684
2011/05/08,319.455
2011/05/09,324.204
2011/05/10,382.206
2011/05/11,448.461
2011/05/12,475.119
2011/05/13,594.679
2011/05/14,629.037
2011/05/15,562.996
2011/05/16,613.719
2011/05/17,627.446
2011/05/18,574.873
2011/05/19,600.124
2011/05/20,593.811
2011/05/21,562.576
2011/05/22,670.207
2011/05/23,704.538
2011/05/24,704.971
2011/05/25,720.562
2011/05/26,806.289
2011/05/27,820.25
2011/05/28,811.802
2011/05/29,854.242
2011/05/30,868.837
2011/05/31,843.009
2011/06/01,888.827
2011/06/02,1015
2011/06/03,1267
2011/06/04,1724
2011/06/05,1932
2011/06/06,1909
2011/06/07,2359
2011/06/08,2882
2011/06/09,3224
2011/06/10,2840
2011/06/11,2053
2011/06/12,1763
2011/06/13,2075
2011/06/14,2164
2011/06/15,2221
2011/06/16,2090
2011/06/17,2021
2011/06/18,2084
2011/06/19,2160
2011/06/20,2068
2011/06/21,1949
2011/06/22,1901
2011/06/23,1842
2011/06/24,1855
2011/06/25,1962
2011/06/26,1998
2011/06/27,1986
2011/06/28,2030
2011/06/29,2047
2011/06/30,2026
2011/07/01,1921
2011/07/02,1871
2011/07/03,2017
2011/07/04,1993
2011/07/05,1700
2011/07/06,1745
2011/07/07,1860
2011/07/08,1866
2011/07/09,1830
2011/07/10,1843
2011/07/11,1676
2011/07/12,1483
2011/07/13,1343
2011/07/14,1306
2011/07/15,1267
2011/07/16,1174
2011/07/17,1068
2011/07/18,1029
2011/07/19,1076
2011/07/20,1072
2011/07/21,943.517
2011/07/22,783.328
2011/07/23,698.018
2011/07/24,767.411
2011/07/25,730.946
2011/07/26,658.27
2011/07/27,579.952
2011/07/28,437.834
2011/07/29,319.791
2011/07/30,313.767
2011/07/31,326.851
2011/08/01,300.074
2011/08/02,265.44
2011/08/03,216.44
2011/08/04,195.313
2011/08/05,189.247
2011/08/06,117.004
2011/08/07,88.211
2011/08/08,63.201
2011/08/09,57.433
2011/08/10,69.21
2011/08/11,34.664
2011/08/12,23.537
2011/08/13,40.117
2011/08/14,39.285
2011/08/15,43.976
2011/08/16,57.194
2011/08/17,61.852
2011/08/18,75.934
2011/08/19,88.597
2011/08/20,80.118
2011/08/21,64.483
2011/08/22,52.412
2011/08/23,37.505
2011/08/24,27.818
2011/08/25,19.228
2011/08/26,5.853
2011/08/27,0.416
2011/08/28,2.394
2011/08/29,2.84
2011/08/30,-3.007
2011/08/31,-15.894
2011/09/01,-34.072
2011/09/02,-48.825
2011/09/03,-52.114
2011/09/04,-52.791
2011/09/05,-62.728
2011/09/06,-72.997
2011/09/07,-76.119
2011/09/08,-74.034
2011/09/09,-70.053
2011/09/10,-70.586
2011/09/11,-72.287
2011/09/12,-69.248
2011/09/13,-69.435
2011/09/14,-68.66
2011/09/15,-67.996
2011/09/16,-70.629
2011/09/17,-72.09
2011/09/18,-70.705
2011/09/19,-68.641
2011/09/20,-65.959
2011/09/21,-65.443
2011/09/22,-67.438
2011/09/23,-67.723
2011/09/24,-67.569
2011/09/25,-67.621
2011/09/26,-69.734
2011/09/27,-71.049
2011/09/28,-70.595
2011/09/29,-69.626
2011/09/30,-67.837
2011/10/01,-66.928
2011/10/02,-65.668
2011/10/03,-62.475
2011/10/04,-63.966
2011/10/05,-66.649
2011/10/06,-66.984
2011/10/07,-68.566
2011/10/08,-71.613
2011/10/09,-72.138
2011/10/10,-70.941
2011/10/11,-71.437
2011/10/12,-71.113
2011/10/13,-70.492
2011/10/14,-70.779
2011/10/15,-70.872
2011/10/16,-72.224
2011/10/17,-77.61
2011/10/18,-82.011
2011/10/19,-82.843
2011/10/20,-83.161
2011/10/21,-82.031
2011/10/22,-79.224
2011/10/23,-77.713
2011/10/24,-79.68
2011/10/25,-80.971
2011/10/26,-79.815
2011/10/27,-78.461
2011/10/28,-76.953
2011/10/29,-74.89
2011/10/30,-74.093
2011/10/31,-74.06
2011/11/01,-69.938
2011/11/02,-68.037
2011/11/03,-68.775
2011/11/04,-61.459
2011/11/05,-57.887
2011/11/06,-62.232
2011/11/07,-66.465
2011/11/08,-69.71
2011/11/09,-69.203
2011/11/10,-69.249
2011/11/11,-69.797
2011/11/12,-70.862
2011/11/13,-72.528
2011/11/14,-76.42
2011/11/15,-79.199
2011/11/16,-77.575
2011/11/17,-78.567
2011/11/18,-81.324
2011/11/19,-81.486
2011/11/20,-80.186
2011/11/21,-79.443
2011/11/22,-78.813
2011/11/23,-77.272
2011/11/24,-73.32
2011/11/25,-70.517
2011/11/26,-72.051
2011/11/27,-72.56
2011/11/28,-71.679
2011/11/29,-68.803
2011/11/30,-65.158
2011/12/01,-64.142
2011/12/02,-63.856
2011/12/03,-64.468
2011/12/04,-64.248
2011/12/05,-60.564
2011/12/06,-57.934
2011/12/07,-56.163
2011/12/08,-48.349
2011/12/09,-39.248
2011/12/10,-43.412
2011/12/11,-47.486
2011/12/12,-46.11
2011/12/13,-43.85
2011/12/14,-39.017
2011/12/15,-34.377
2011/12/16,-33.307
2011/12/17,-35.745
2011/12/18,-40.209
2011/12/19,-41.997
2011/12/20,-36.421
2011/12/21,-29.456
2011/12/22,-29.24
2011/12/23,-28.843
2011/12/24,-26.635
2011/12/25,-19.948
2011/12/26,-15.761
2011/12/27,-16.474
2011/12/28,-13.638
2011/12/29,-15.468
2011/12/30,-17.505
2011/12/31,-10.829
2012/01/01,-0.827
2012/01/02,4.949
2012/01/03,2.713
2012/01/04,8.852
2012/01/05,38.826
2012/01/06,64.187
2012/01/07,66.536
2012/01/08,69.514
2012/01/09,67.792
2012/01/10,57.044
2012/01/11,62.671
2012/01/12,70.306
2012/01/13,68.473
2012/01/14,77.984
2012/01/15,124.808
2012/01/16,175.864
2012/01/17,161.633
2012/01/18,149.462
2012/01/19,149.589
2012/01/20,123.382
2012/01/21,102.957
2012/01/22,120.288
2012/01/23,139.244
2012/01/24,128.808
2012/01/25,107.114
2012/01/26,78.812
2012/01/27,57.484
2012/01/28,59.373
2012/01/29,68.735
2012/01/30,69.688
2012/01/31,71.363
2012/02/01,81.279
2012/02/02,93.693
2012/02/03,98.378
2012/02/04,99.565
2012/02/05,93.807
2012/02/06,83.897
2012/02/07,85.567
2012/02/08,94.02
2012/02/09,93.07
2012/02/10,92.586
2012/02/11,90.899
2012/02/12,113.674
2012/02/13,136.866
2012/02/14,98.818
2012/02/15,82.392
2012/02/16,98.774
2012/02/17,105.28
2012/02/18,95.555
2012/02/19,91.666
2012/02/20,88.926
2012/02/21,85.604
2012/02/22,82.763
2012/02/23,91.537
2012/02/24,103.477
2012/02/25,98.016
2012/02/26,92.748
2012/02/27,86.371
2012/02/28,71.718
2012/02/29,60.642
2012/03/01,58.454
2012/03/02,62.799
2012/03/03,66.181
2012/03/04,65.288
2012/03/05,65.893
2012/03/06,65.82
2012/03/07,66.271
2012/03/08,65.844
2012/03/09,62.651
2012/03/10,53.607
2012/03/11,52.571
2012/03/12,52.558
2012/03/13,59.287
2012/03/14,68.189
2012/03/15,67.6
2012/03/16,67.056
2012/03/17,65.646
2012/03/18,56.34
2012/03/19,33.185
2012/03/20,21.768
2012/03/21,24.292
2012/03/22,21.205
2012/03/23,19.464
2012/03/24,14.661
2012/03/25,11.925
2012/03/26,13.309
2012/03/27,14.302
2012/03/28,14.894
2012/03/29,13.732
2012/03/30,7.79
2012/03/31,-2.118
2012/04/01,-7.433
2012/04/02,-3.373
2012/04/03,-5.056
2012/04/04,-21.259
2012/04/05,-27.857
2012/04/06,-26.935
2012/04/07,-30.67
2012/04/08,-29.305
2012/04/09,-23.855
2012/04/10,-27.272
2012/04/11,-28.728
2012/04/12,-25.345
2012/04/13,-25.353
2012/04/14,-28.012
2012/04/15,-27.442
2012/04/16,-19.294
2012/04/17,-13.385
2012/04/18,-17.803
2012/04/19,-20.142
2012/04/20,-17.277
2012/04/21,-14.695
2012/04/22,-17.389
2012/04/23,-19.625
2012/04/24,-16.457
2012/04/25,-8.153
2012/04/26,-3.786
2012/04/27,-6.517
2012/04/28,-8.424
2012/04/29,-9.081
2012/04/30,-10.131
2012/05/01,-14.305
2012/05/02,-17.164
2012/05/03,-15.353
2012/05/04,-14.004
2012/05/05,-12.266
2012/05/06,-8.865
2012/05/07,-9.514
2012/05/08,-10.209
2012/05/09,-11.692
2012/05/10,-15.609
2012/05/11,-14.754
2012/05/12,-11.202
2012/05/13,-8.306
2012/05/14,2.406
2012/05/15,14.446
2012/05/16,18.042
2012/05/17,17.762
2012/05/18,18.751
2012/05/19,18.764
2012/05/20,17.033
2012/05/21,17.903
2012/05/22,17.259
2012/05/23,8.113
2012/05/24,2.139
2012/05/25,4.72
2012/05/26,5.403
2012/05/27,3.685
2012/05/28,4.561
2012/05/29,5.777
2012/05/30,5.149
2012/05/31,7.156
2012/06/01,12.136
2012/06/02,11.547
2012/06/03,6.617
2012/06/04,5.082
2012/06/05,7.839
2012/06/06,10.462
2012/06/07,12.944
2012/06/08,15.775
2012/06/09,14.879
2012/06/10,12.545
2012/06/11,8.69
2012/06/12,5.939
2012/06/13,8.763
2012/06/14,11.141
2012/06/15,17.939
2012/06/16,22.911
2012/06/17,26.769
2012/06/18,31.545
2012/06/19,32.708
2012/06/20,38.638
2012/06/21,41.692
2012/06/22,41.293
2012/06/23,40.649
2012/06/24,39.365
2012/06/25,34.109
2012/06/26,32.638
2012/06/27,36.953
2012/06/28,37.066
2012/06/29,35.864
2012/06/30,37.536
2012/07/01,36.52
2012/07/02,34.597
2012/07/03,33.979
2012/07/04,31.66
2012/07/05,33.552
2012/07/06,38.197
2012/07/07,42.009
2012/07/08,40.356
2012/07/09,42.278
2012/07/10,45.647
2012/07/11,45.721
2012/07/12,51.911
2012/07/13,55.083
2012/07/14,52.511
2012/07/15,53.147
2012/07/16,62.88
2012/07/17,71.395
2012/07/18,74.64
2012/07/19,71.439
2012/07/20,63.167
2012/07/21,66.337
2012/07/22,69.893
2012/07/23,67.801
2012/07/24,66.594
2012/07/25,69.599
2012/07/26,73.409
2012/07/27,76.598
2012/07/28,79.981
2012/07/29,78.43
2012/07/30,78.994
2012/07/31,82.94
2012/08/01,85.152
2012/08/02,97.365
2012/08/03,112.879
2012/08/04,116.876
2012/08/05,116.161
2012/08/06,114.307
2012/08/07,118.059
2012/08/08,123.572
2012/08/09,125.905
2012/08/10,128.23
2012/08/11,132.892
2012/08/12,132.344
2012/08/13,135.257
2012/08/14,139.238
2012/08/15,149.691
2012/08/16,161.797
2012/08/17,144.754
2012/08/18,129.415
2012/08/19,91.959
2012/08/20,77.478
2012/08/21,95.102
2012/08/22,92.246
2012/08/23,93.092
2012/08/24,102.566
2012/08/25,106.248
2012/08/26,106.608
2012/08/27,109.33
2012/08/28,112.932
2012/08/29,111.795
2012/08/30,105.866
2012/08/31,98.949
2012/09/01,92.435
2012/09/02,92.677
2012/09/03,93.725
2012/09/04,91.878
2012/09/05,93.367
2012/09/06,97.629
2012/09/07,98.312
2012/09/08,100.711
2012/09/09,99.855
2012/09/10,96.458
2012/09/11,92.83
2012/09/12,90.995
2012/09/13,81.687
2012/09/14,79.372
2012/09/15,86.323
2012/09/16,88.809
2012/09/17,85.498
2012/09/18,83.635
2012/09/19,85.793
2012/09/20,88.027
2012/09/21,90.869
2012/09/22,91.814
2012/09/23,93.058
2012/09/24,90.216
2012/09/25,85.394
2012/09/26,84.61
2012/09/27,86.173
2012/09/28,84.865
2012/09/29,86.299
2012/09/30,85.351
2012/10/01,87.359
2012/10/02,94.983
2012/10/03,95.22
2012/10/04,93.222
2012/10/05,89.422
2012/10/06,86.527
2012/10/07,75.958
2012/10/08,66.489
2012/10/09,64.694
2012/10/10,60.804
2012/10/11,57.368
2012/10/12,59.277
2012/10/13,57.362
2012/10/14,45.84
2012/10/15,35.343
2012/10/16,32.263
2012/10/17,31.451
2012/10/18,36.572
2012/10/19,36.026
2012/10/20,35.974
2012/10/21,38.472
2012/10/22,36.934
2012/10/23,34.844
2012/10/24,31.639
2012/10/25,26.469
2012/10/26,18.193
2012/10/27,16.1
2012/10/28,17.7
2012/10/29,15.58
2012/10/30,13.636
2012/10/31,9.946
2012/11/01,0.718
2012/11/02,-4.211
2012/11/03,-3.398
2012/11/04,-1.265
2012/11/05,-2.099
2012/11/06,-2.38
2012/11/07,-1.538
2012/11/08,-3.285
2012/11/09,-5.494
2012/11/10,-6.178
2012/11/11,-8.041
2012/11/12,-9.821
2012/11/13,-13.682
2012/11/14,-17.944
2012/11/15,-11.343
2012/11/16,-1.999
2012/11/17,20.217
2012/11/18,29.505
2012/11/19,17.47
2012/11/20,18.78
2012/11/21,18.416
2012/11/22,16.772
2012/11/23,16.999
2012/11/24,16.912
2012/11/25,15.569
2012/11/26,12.911
2012/11/27,11.894
2012/11/28,13.836
2012/11/29,18.44
2012/11/30,24.8
2012/12/01,24.366
2012/12/02,20.888
2012/12/03,20.399
2012/12/04,21.865
2012/12/05,20.734
2012/12/06,19.832
2012/12/07,21.071
2012/12/08,21.975
2012/12/09,20.811
2012/12/10,19.302
2012/12/11,19.217
2012/12/12,20.954
2012/12/13,18.411
2012/12/14,16.197
2012/12/15,14.692
2012/12/16,12.753
2012/12/17,9.79
2012/12/18,7.037
2012/12/19,8.145
2012/12/20,9.638
2012/12/21,10.481
2012/12/22,9.988
2012/12/23,10.446
2012/12/24,10.105
2012/12/25,9.416
2012/12/26,8.667
2012/12/27,9.018
2012/12/28,8.254
2012/12/29,8.629
2012/12/30,8.533
2012/12/31,6.455
2013/01/01,4.214
2013/01/02,2.598
2013/01/03,3.623
2013/01/04,4.515
2013/01/05,8.393
2013/01/06,10.841
2013/01/07,11.382
2013/01/08,11.647
2013/01/09,12.599
2013/01/10,14.031
2013/01/11,17.241
2013/01/12,18.479
2013/01/13,18.915
2013/01/14,18.047
2013/01/15,18.187
2013/01/16,19.567
2013/01/17,25.495
2013/01/18,30.34
2013/01/19,30.919
2013/01/20,31.394
2013/01/21,35.273
2013/01/22,42.85
2013/01/23,51.233
2013/01/24,61.123
2013/01/25,64.686
2013/01/26,63.796
2013/01/27,62.291
2013/01/28,64.944
2013/01/29,67.911
2013/01/30,74.481
2013/01/31,87.444
2013/02/01,91.538
2013/02/02,86.712
2013/02/03,85.812
2013/02/04,86.014
2013/02/05,84.367
2013/02/06,87.46
2013/02/07,95.153
2013/02/08,102.654
2013/02/09,109.53
2013/02/10,112.935
2013/02/11,115.9
2013/02/12,119.649
2013/02/13,118.628
2013/02/14,119.285
2013/02/15,124.011
2013/02/16,126.477
2013/02/17,126.252
2013/02/18,126.462
2013/02/19,135.991
2013/02/20,139.458
2013/02/21,136.936
2013/02/22,135.956
2013/02/23,133.068
2013/02/24,132.704
2013/02/25,135.622
2013/02/26,137.424
2013/02/27,140.736
2013/02/28,149.884
2013/03/01,164.544
2013/03/02,164.181
2013/03/03,157.797
2013/03/04,155.97
2013/03/05,173.536
2013/03/06,193.169
2013/03/07,198.441
2013/03/08,206.762
2013/03/09,221.997
2013/03/10,231.214
2013/03/11,233.518
2013/03/12,222.322
2013/03/13,212.317
2013/03/14,217.164
2013/03/15,221.859
2013/03/16,229.662
2013/03/17,230.926
2013/03/18,248.483
2013/03/19,282.047
2013/03/20,325.351
2013/03/21,372.593
2013/03/22,389.29
2013/03/23,375.026
2013/03/24,384.217
2013/03/25,416.589
2013/03/26,434.744
2013/03/27,489.45
2013/03/28,538.479
2013/03/29,543.798
2013/03/30,551.136
2013/03/31,562.05
2013/04/01,606.456
2013/04/02,716.218
2013/04/03,808.284
2013/04/04,834.762
2013/04/05,876.762
2013/04/06,922.051
2013/04/07,979.512
2013/04/08,1120
2013/04/09,1337
2013/04/10,1198
2013/04/11,722.163
2013/04/12,561.246
2013/04/13,607.072
2013/04/14,556.932
2013/04/15,523.689
2013/04/16,428.524
2013/04/17,423.267
2013/04/18,518.736
2013/04/19,597.454
2013/04/20,646.552
2013/04/21,622.331
2013/04/22,582.217
2013/04/23,609.532
2013/04/24,695.867
2013/04/25,730.599
2013/04/26,674.464
2013/04/27,630.826
2013/04/28,600.305
2013/04/29,604.245
2013/04/30,608.659
2013/05/01,532.224
2013/05/02,449.258
2013/05/03,412.829
2013/05/04,424.688
2013/05/05,464.06
2013/05/06,461.834
2013/05/07,439.085
2013/05/08,416.517
2013/05/09,392.975
2013/05/10,384.918
2013/05/11,383.653
2013/05/12,371.367
2013/05/13,365.605
2013/05/14,347.952
2013/05/15,315.574
2013/05/16,305.864
2013/05/17,316.266
2013/05/18,325.003
2013/05/19,325.655
2013/05/20,308.758
2013/05/21,298.335
2013/05/22,298.53
2013/05/23,305.729
2013/05/24,329.53
2013/05/25,343.935
2013/05/26,347.056
2013/05/27,340.462
2013/05/28,321.21
2013/05/29,303.086
2013/05/30,282.851
2013/05/31,281.737
2013/06/01,290.993
2013/06/02,272.185
2013/06/03,228.541
2013/06/04,206.963
2013/06/05,200.318
2013/06/06,189.145
2013/06/07,166.48
2013/06/08,148.964
2013/06/09,134.785
2013/06/10,135.92
2013/06/11,149.042
2013/06/12,149.521
2013/06/13,145.309
2013/06/14,132.922
2013/06/15,128.201
2013/06/16,116.939
2013/06/17,96.268
2013/06/18,79.496
2013/06/19,64.253
2013/06/20,60.978
2013/06/21,66.738
2013/06/22,60.061
2013/06/23,47.052
2013/06/24,37.34
2013/06/25,22.729
2013/06/26,14.283
2013/06/27,11.559
2013/06/28,5.474
2013/06/29,0.262
2013/06/30,-5.159
2013/07/01,-20.549
2013/07/02,-30.665
2013/07/03,-34.103
2013/07/04,-39.019
2013/07/05,-45.556
2013/07/06,-53.547
2013/07/07,-57.355
2013/07/08,-62.359
2013/07/09,-59.387
2013/07/10,-33.923
2013/07/11,-11.84
2013/07/12,-13.65
2013/07/13,-4.087
2013/07/14,1.204
2013/07/15,18.993
2013/07/16,15.683
2013/07/17,-6.236
2013/07/18,-18.948
2013/07/19,-26.766
2013/07/20,-26.63
2013/07/21,-26.112
2013/07/22,-30.369
2013/07/23,-36.766
2013/07/24,-38.153
2013/07/25,-33.901
2013/07/26,-29.389
2013/07/27,-28.65
2013/07/28,-32.328
2013/07/29,-32.145
2013/07/30,-25.358
2013/07/31,-13.552
2013/08/01,-6.64
2013/08/02,-9.087
2013/08/03,-15.945
2013/08/04,-16.33
2013/08/05,-13.513
2013/08/06,-11.59
2013/08/07,-10.173
2013/08/08,-13.215
2013/08/09,-16.288
2013/08/10,-16.428
2013/08/11,-17.109
2013/08/12,-13.482
2013/08/13,-9.216
2013/08/14,-10.007
2013/08/15,-12.254
2013/08/16,-14.424
2013/08/17,-14.268
2013/08/18,-14.377
2013/08/19,-14.993
2013/08/20,-13.356
2013/08/21,-11.446
2013/08/22,-13.894
2013/08/23,-16.919
2013/08/24,-17.826
2013/08/25,-16.123
2013/08/26,-13.545
2013/08/27,-11.512
2013/08/28,-9.403
2013/08/29,-8.415
2013/08/30,-6.746
2013/08/31,-1.667
2013/09/01,3.588
2013/09/02,4.932
2013/09/03,3.969
2013/09/04,1.138
2013/09/05,2.026
2013/09/06,4.038
2013/09/07,8.579
2013/09/08,12.064
2013/09/09,10.594
2013/09/10,11.023
2013/09/11,13.827
2013/09/12,20.237
2013/09/13,23.761
2013/09/14,23.509
2013/09/15,22.656
2013/09/16,19.426
2013/09/17,18.217
2013/09/18,18.152
2013/09/19,15.513
2013/09/20,16.723
2013/09/21,19.108
2013/09/22,23.413
2013/09/23,24.719
2013/09/24,23.786
2013/09/25,26.44
2013/09/26,32.968
2013/09/27,37.064
2013/09/28,37.151
2013/09/29,44.058
2013/09/30,47.89
2013/10/01,51.521
2013/10/02,43.736
2013/10/03,48.602
2013/10/04,77.32
2013/10/05,71.053
2013/10/06,62.297
2013/10/07,66.091
2013/10/08,60.043
2013/10/09,50.789
2013/10/10,45.299
2013/10/11,40.566
2013/10/12,40.828
2013/10/13,42.026
2013/10/14,44.694
2013/10/15,51.776
2013/10/16,57.504
2013/10/17,65.443
2013/10/18,71.389
2013/10/19,83.441
2013/10/20,87.074
2013/10/21,93.348
2013/10/22,108.64
2013/10/23,117.839
2013/10/24,108.094
2013/10/25,91.477
2013/10/26,95.772
2013/10/27,95.558
2013/10/28,102.087
2013/10/29,101.181
2013/10/30,103.984
2013/10/31,104.964
2013/11/01,107.473
2013/11/02,111.103
2013/11/03,112.194
2013/11/04,120.664
2013/11/05,137.605
2013/11/06,158.814
2013/11/07,190.963
2013/11/08,219.246
2013/11/09,260.05
2013/11/10,210.56
2013/11/11,230.755
2013/11/12,249.591
2013/11/13,280.637
2013/11/14,315.353
2013/11/15,325.386
2013/11/16,331.619
2013/11/17,362.523
2013/11/18,444.508
2013/11/19,472.626
2013/11/20,361.051
2013/11/21,464.998
2013/11/22,538.112
2013/11/23,586.085
2013/11/24,546.346
2013/11/25,546.343
2013/11/26,591.052
2013/11/27,669.787
2013/11/28,689.66
2013/11/29,704.21
2013/11/30,744.183
2013/12/01,629.028
2013/12/02,635.127
2013/12/03,715.472
2013/12/04,783.534
2013/12/05,761.387
2013/12/06,696.593
2013/12/07,518.04
2013/12/08,522.476
2013/12/09,613.846
2013/12/10,653.142
2013/12/11,617.798
2013/12/12,588.016
2013/12/13,602.021
2013/12/14,591.053
2013/12/15,574.082
2013/12/16,523.268
2013/12/17,438.246
2013/12/18,352.573
2013/12/19,409.049
2013/12/20,447.882
2013/12/21,405.448
2013/12/22,423.408
2013/12/23,435.889
2013/12/24,449.146
2013/12/25,446.585
2013/12/26,496.898
2013/12/27,511.243
2013/12/28,498.523
2013/12/29,493.059
2013/12/30,516.599
2013/12/31,570.894
2014/01/01,610.706
2014/01/02,566.294
2014/01/03,565.179
2014/01/04,599.26
2014/01/05,628.944
