Date,sentinusd90rsiUSD
2010/11/07,54.051
2010/11/08,64.407
2010/11/09,50.416
2010/11/10,50.49
2010/11/11,50.181
2010/11/12,50.094
2010/11/13,50.289
2010/11/14,50.213
2010/11/15,54.944
2010/11/16,51.277
2010/11/17,50.42
2010/11/18,50.456
2010/11/19,50.478
2010/11/20,52.589
2010/11/21,51.847
2010/11/22,49.977
2010/11/23,50.204
2010/11/24,50.124
2010/11/25,50.358
2010/11/26,51.119
2010/11/27,49.825
2010/11/28,49.812
2010/11/29,49.963
2010/11/30,50.267
2010/12/01,50.19
2010/12/02,50.389
2010/12/03,49.814
2010/12/04,50.402
2010/12/05,49.631
2010/12/06,50.794
2010/12/07,50.643
2010/12/08,49.816
2010/12/09,49.957
2010/12/10,49.691
2010/12/11,50.548
2010/12/12,50.04
2010/12/13,52.072
2010/12/14,51.228
2010/12/15,51.204
2010/12/16,50.724
2010/12/17,50.347
2010/12/18,50.696
2010/12/19,50.946
2010/12/20,50.738
2010/12/21,51.045
2010/12/22,50.677
2010/12/23,50.322
2010/12/24,50.279
2010/12/25,51.221
2010/12/26,50.477
2010/12/27,50.788
2010/12/28,50.273
2010/12/29,51.441
2010/12/30,50.514
2010/12/31,50.421
2011/01/01,50.313
2011/01/02,50.126
2011/01/03,50.563
2011/01/04,49.98
2011/01/05,50.173
2011/01/06,49.798
2011/01/07,50.39
2011/01/08,50.478
2011/01/09,50.001
2011/01/10,51.069
2011/01/11,51.609
2011/01/12,50.463
2011/01/13,51.839
2011/01/14,51.269
2011/01/15,50.661
2011/01/16,50.882
2011/01/17,50.583
2011/01/18,51.537
2011/01/19,50.35
2011/01/20,50.321
2011/01/21,50.781
2011/01/22,51.146
2011/01/23,51.558
2011/01/24,51.114
2011/01/25,50.589
2011/01/26,50.92
2011/01/27,69.355
2011/01/28,50.016
2011/01/29,50.355
2011/01/30,55.034
2011/01/31,52.196
2011/02/01,51.611
2011/02/02,51.764
2011/02/03,50.687
2011/02/04,50.512
2011/02/05,51.125
2011/02/06,51.408
2011/02/07,53.344
2011/02/08,50.972
2011/02/09,52.784
2011/02/10,55.211
2011/02/11,56.023
2011/02/12,52.638
2011/02/13,51.898
2011/02/14,52.566
2011/02/15,51.509
2011/02/16,50.684
2011/02/17,51.492
2011/02/18,51.89
2011/02/19,52.922
2011/02/20,53.729
2011/02/21,53.647
2011/02/22,55.859
2011/02/23,56.53
2011/02/24,53.664
2011/02/25,52.545
2011/02/26,52.282
2011/02/27,52.737
2011/02/28,51.207
2011/03/01,64.116
2011/03/02,75.153
2011/03/03,50.963
2011/03/04,51.438
2011/03/05,50.189
2011/03/06,50.563
2011/03/07,50.693
2011/03/08,50.546
2011/03/09,50.91
2011/03/10,51.643
2011/03/11,50.95
2011/03/12,50.32
2011/03/13,50.659
2011/03/14,50.673
2011/03/15,50.039
2011/03/16,50.242
2011/03/17,50.255
2011/03/18,50.321
2011/03/19,49.904
2011/03/20,50.01
2011/03/21,50.098
2011/03/22,50.479
2011/03/23,50.903
2011/03/24,50.925
2011/03/25,51.226
2011/03/26,51.459
2011/03/27,50.082
2011/03/28,49.996
2011/03/29,49.806
2011/03/30,49.885
2011/03/31,49.984
2011/04/01,49.569
2011/04/02,49.687
2011/04/03,49.594
2011/04/04,49.969
2011/04/05,49.779
2011/04/06,49.597
2011/04/07,49.764
2011/04/08,49.898
2011/04/09,49.978
2011/04/10,49.586
2011/04/11,49.609
2011/04/12,50.069
2011/04/13,50.502
2011/04/14,50.332
2011/04/15,49.936
2011/04/16,52.262
2011/04/17,60.185
2011/04/18,50.156
2011/04/19,64.279
2011/04/20,71.068
2011/04/21,50.827
2011/04/22,49.962
2011/04/23,50.105
2011/04/24,49.868
2011/04/25,49.815
2011/04/26,50.237
2011/04/27,50.686
2011/04/28,50.238
2011/04/29,54.713
2011/04/30,52.766
2011/05/01,50.702
2011/05/02,50.303
2011/05/03,50.924
2011/05/04,51.774
2011/05/05,50.662
2011/05/06,51.686
2011/05/07,51.254
2011/05/08,54.043
2011/05/09,50.629
2011/05/10,55.02
2011/05/11,51.289
2011/05/12,51.728
2011/05/13,55.372
2011/05/14,67.782
2011/05/15,51.697
2011/05/16,51.6
2011/05/17,51.105
2011/05/18,50.724
2011/05/19,50.675
2011/05/20,51.62
2011/05/21,53.357
2011/05/22,54.975
2011/05/23,52.37
2011/05/24,51.777
2011/05/25,52.196
2011/05/26,52.645
2011/05/27,53.633
2011/05/28,50.959
2011/05/29,51.254
2011/05/30,51.344
2011/05/31,51.468
2011/06/01,51.495
2011/06/02,52.487
2011/06/03,55.872
2011/06/04,56.068
2011/06/05,57.554
2011/06/06,60.842
2011/06/07,57.546
2011/06/08,63.309
2011/06/09,64.086
2011/06/10,64.882
2011/06/11,66.714
2011/06/12,67.539
2011/06/13,62.684
2011/06/14,65.052
2011/06/15,77.955
2011/06/16,85.869
2011/06/17,52.822
2011/06/18,52.075
2011/06/19,58.926
2011/06/20,51.709
2011/06/21,55.067
2011/06/22,51.432
2011/06/23,51.917
2011/06/24,56.523
2011/06/25,63.236
2011/06/26,53.796
2011/06/27,51.232
2011/06/28,56
2011/06/29,51.838
2011/06/30,50.605
2011/07/01,50.214
2011/07/02,49.992
2011/07/03,49.746
2011/07/04,50.348
2011/07/05,49.566
2011/07/06,49.699
2011/07/07,49.643
2011/07/08,49.509
2011/07/09,50.905
2011/07/10,51.212
2011/07/11,50.055
2011/07/12,50.078
2011/07/13,50.347
2011/07/14,50.729
2011/07/15,49.696
2011/07/16,50.186
2011/07/17,49.656
2011/07/18,51.61
2011/07/19,51.245
2011/07/20,49.64
2011/07/21,50.206
2011/07/22,50.362
2011/07/23,49.677
2011/07/24,49.636
2011/07/25,50.31
2011/07/26,50.115
2011/07/27,50.178
2011/07/28,51.699
2011/07/29,49.72
2011/07/30,49.467
2011/07/31,49.657
2011/08/01,49.613
2011/08/02,49.499
2011/08/03,49.464
2011/08/04,49.402
2011/08/05,49.506
2011/08/06,49.398
2011/08/07,49.373
2011/08/08,49.686
2011/08/09,50.47
2011/08/10,49.867
2011/08/11,49.495
2011/08/12,49.409
2011/08/13,49.397
2011/08/14,49.497
2011/08/15,49.436
2011/08/16,49.455
2011/08/17,49.43
2011/08/18,49.48
2011/08/19,49.596
2011/08/20,49.374
2011/08/21,49.385
2011/08/22,49.402
2011/08/23,49.515
2011/08/24,49.599
2011/08/25,49.454
2011/08/26,49.367
2011/08/27,50.675
2011/08/28,49.332
2011/08/29,49.366
2011/08/30,49.363
2011/08/31,49.372
2011/09/01,49.403
2011/09/02,49.366
2011/09/03,49.351
2011/09/04,50.199
2011/09/05,50.423
2011/09/06,50.755
2011/09/07,49.515
2011/09/08,49.399
2011/09/09,49.375
2011/09/10,49.306
2011/09/11,49.592
2011/09/12,49.478
2011/09/13,49.363
2011/09/14,49.335
2011/09/15,49.324
2011/09/16,49.449
2011/09/17,49.336
2011/09/18,49.32
2011/09/19,49.343
2011/09/20,49.363
2011/09/21,49.384
2011/09/22,49.338
2011/09/23,49.352
2011/09/24,49.304
2011/09/25,49.33
2011/09/26,49.319
2011/09/27,49.372
2011/09/28,49.342
2011/09/29,49.331
2011/09/30,49.319
2011/10/01,49.378
2011/10/02,49.335
2011/10/03,49.372
2011/10/04,49.376
2011/10/05,49.368
2011/10/06,49.419
2011/10/07,49.344
2011/10/08,49.295
2011/10/09,49.3
2011/10/10,49.307
2011/10/11,49.31
2011/10/12,49.307
2011/10/13,49.302
2011/10/14,49.289
2011/10/15,49.327
2011/10/16,49.276
2011/10/17,49.329
2011/10/18,49.266
2011/10/19,49.253
2011/10/20,49.249
2011/10/21,49.325
2011/10/22,49.35
2011/10/23,49.366
2011/10/24,49.288
2011/10/25,49.283
2011/10/26,49.304
2011/10/27,49.337
2011/10/28,49.329
2011/10/29,49.337
2011/10/30,49.251
2011/10/31,49.314
2011/11/01,49.368
2011/11/02,49.319
2011/11/03,49.3
2011/11/04,49.314
2011/11/05,49.269
2011/11/06,49.244
2011/11/07,49.26
2011/11/08,49.589
2011/11/09,49.535
2011/11/10,49.295
2011/11/11,49.277
2011/11/12,49.265
2011/11/13,49.257
2011/11/14,49.281
2011/11/15,49.266
2011/11/16,49.833
2011/11/17,50.232
2011/11/18,50.643
2011/11/19,50.318
2011/11/20,49.594
2011/11/21,49.652
2011/11/22,50.27
2011/11/23,49.634
2011/11/24,49.629
2011/11/25,49.499
2011/11/26,49.677
2011/11/27,49.748
2011/11/28,50.552
2011/11/29,50.603
2011/11/30,51.755
2011/12/01,49.996
2011/12/02,51.418
2011/12/03,50.504
2011/12/04,50.227
2011/12/05,50.25
2011/12/06,51.834
2011/12/07,51.347
2011/12/08,50.908
2011/12/09,49.862
2011/12/10,49.517
2011/12/11,49.432
2011/12/12,49.382
2011/12/13,49.216
2011/12/14,49.212
2011/12/15,49.257
2011/12/16,49.274
2011/12/17,49.215
2011/12/18,49.199
2011/12/19,49.281
2011/12/20,49.334
2011/12/21,49.379
2011/12/22,49.296
2011/12/23,49.202
2011/12/24,49.227
2011/12/25,49.222
2011/12/26,49.48
2011/12/27,49.459
2011/12/28,49.211
2011/12/29,49.372
2011/12/30,49.224
2011/12/31,49.219
2012/01/01,49.303
2012/01/02,49.249
2012/01/03,49.241
2012/01/04,49.373
2012/01/05,49.736
2012/01/06,49.631
2012/01/07,49.321
2012/01/08,49.394
2012/01/09,49.473
2012/01/10,49.402
2012/01/11,49.422
2012/01/12,49.385
2012/01/13,49.446
2012/01/14,49.378
2012/01/15,49.318
2012/01/16,49.496
2012/01/17,49.443
2012/01/18,49.365
2012/01/19,49.402
2012/01/20,49.377
2012/01/21,49.277
2012/01/22,49.245
2012/01/23,49.279
2012/01/24,49.402
2012/01/25,49.436
2012/01/26,49.414
2012/01/27,49.335
2012/01/28,49.219
2012/01/29,49.322
2012/01/30,49.291
2012/01/31,49.307
2012/02/01,49.465
2012/02/02,49.406
2012/02/03,49.406
2012/02/04,49.379
2012/02/05,49.368
2012/02/06,49.316
2012/02/07,49.309
2012/02/08,49.284
2012/02/09,49.242
2012/02/10,49.339
2012/02/11,49.516
2012/02/12,49.317
2012/02/13,49.449
2012/02/14,50.523
2012/02/15,50.368
2012/02/16,50.606
2012/02/17,49.929
2012/02/18,49.628
2012/02/19,49.295
2012/02/20,49.363
2012/02/21,49.308
2012/02/22,49.752
2012/02/23,49.701
2012/02/24,49.604
2012/02/25,49.367
2012/02/26,49.269
2012/02/27,49.33
2012/02/28,49.323
2012/02/29,49.272
2012/03/01,49.752
2012/03/02,49.595
2012/03/03,49.355
2012/03/04,49.737
2012/03/05,49.359
2012/03/06,49.332
2012/03/07,49.349
2012/03/08,49.564
2012/03/09,49.646
2012/03/10,49.36
2012/03/11,49.384
2012/03/12,49.638
2012/03/13,49.579
2012/03/14,49.724
2012/03/15,49.571
2012/03/16,49.606
2012/03/17,49.535
2012/03/18,49.374
2012/03/19,49.479
2012/03/20,49.518
2012/03/21,49.538
2012/03/22,49.914
2012/03/23,50.149
2012/03/24,50.001
2012/03/25,49.369
2012/03/26,49.566
2012/03/27,49.645
2012/03/28,49.859
2012/03/29,50.679
2012/03/30,50.329
2012/03/31,50.157
2012/04/01,49.731
2012/04/02,49.887
2012/04/03,50.114
2012/04/04,49.948
2012/04/05,50.283
2012/04/06,49.676
2012/04/07,49.252
2012/04/08,50.766
2012/04/09,51.433
2012/04/10,50.064
2012/04/11,51.171
2012/04/12,50.812
2012/04/13,50.083
2012/04/14,50.342
2012/04/15,50.825
2012/04/16,51.366
2012/04/17,50.544
2012/04/18,50.4
2012/04/19,49.827
2012/04/20,53.476
2012/04/21,50.728
2012/04/22,50.254
2012/04/23,49.946
2012/04/24,49.888
2012/04/25,50.326
2012/04/26,51.628
2012/04/27,50.993
2012/04/28,50.059
2012/04/29,50.173
2012/04/30,50.335
2012/05/01,50.33
2012/05/02,50.351
2012/05/03,50.573
2012/05/04,50.431
2012/05/05,50.55
2012/05/06,49.65
2012/05/07,52.051
2012/05/08,54.501
2012/05/09,52.047
2012/05/10,50.334
2012/05/11,50.782
2012/05/12,53.001
2012/05/13,50.671
2012/05/14,51.703
2012/05/15,53.491
2012/05/16,53.109
2012/05/17,53.132
2012/05/18,51.039
2012/05/19,50.211
2012/05/20,51.193
2012/05/21,53.311
2012/05/22,53.604
2012/05/23,50.796
2012/05/24,49.985
2012/05/25,51.484
2012/05/26,54.002
2012/05/27,50.852
2012/05/28,50.977
2012/05/29,52.04
2012/05/30,51.195
2012/05/31,53.552
2012/06/01,51.686
2012/06/02,50.692
2012/06/03,50.418
2012/06/04,53.178
2012/06/05,53.162
2012/06/06,51.151
2012/06/07,53.348
2012/06/08,53.975
2012/06/09,50.006
2012/06/10,51.632
2012/06/11,51.417
2012/06/12,51.047
2012/06/13,50.985
2012/06/14,53.195
2012/06/15,52.014
2012/06/16,52.539
2012/06/17,50.029
2012/06/18,51.024
2012/06/19,50.703
2012/06/20,50.343
2012/06/21,49.712
2012/06/22,50.897
2012/06/23,51.548
2012/06/24,50.447
2012/06/25,50.359
2012/06/26,50.278
2012/06/27,50.568
2012/06/28,52.004
2012/06/29,51.066
2012/06/30,49.983
2012/07/01,49.942
2012/07/02,49.762
2012/07/03,50.015
2012/07/04,50.784
2012/07/05,50.564
2012/07/06,49.955
2012/07/07,52.556
2012/07/08,49.454
2012/07/09,50.664
2012/07/10,50.756
2012/07/11,49.807
2012/07/12,50.039
2012/07/13,51.16
2012/07/14,51.158
2012/07/15,50.023
2012/07/16,50.911
2012/07/17,51.51
2012/07/18,50.508
2012/07/19,50.045
2012/07/20,50.499
2012/07/21,51.326
2012/07/22,50.526
2012/07/23,50.989
2012/07/24,50.543
2012/07/25,49.765
2012/07/26,51.197
2012/07/27,51.081
2012/07/28,50.579
2012/07/29,49.849
2012/07/30,49.688
2012/07/31,52.036
2012/08/01,51.239
2012/08/02,50.796
2012/08/03,50.478
2012/08/04,50.451
2012/08/05,51.222
2012/08/06,51.229
2012/08/07,51.227
2012/08/08,50.799
2012/08/09,50.497
2012/08/10,50.872
2012/08/11,50.735
2012/08/12,50.808
2012/08/13,51.268
2012/08/14,50.762
2012/08/15,51.287
2012/08/16,51.929
2012/08/17,52.776
2012/08/18,51.586
2012/08/19,55.399
2012/08/20,58.295
2012/08/21,54.288
2012/08/22,56.331
2012/08/23,56.245
2012/08/24,59.557
2012/08/25,52.532
2012/08/26,51.506
2012/08/27,54.112
2012/08/28,54.6
2012/08/29,60.287
2012/08/30,57.279
2012/08/31,54.898
2012/09/01,54.436
2012/09/02,52.449
2012/09/03,50.963
2012/09/04,52.772
2012/09/05,54.582
2012/09/06,61.474
2012/09/07,59.068
2012/09/08,52.507
2012/09/09,50.578
2012/09/10,57.072
2012/09/11,57.675
2012/09/12,53.256
2012/09/13,57.436
2012/09/14,55.658
2012/09/15,51.287
2012/09/16,53.712
2012/09/17,53.385
2012/09/18,53.429
2012/09/19,59.193
2012/09/20,53.666
2012/09/21,56.317
2012/09/22,52.86
2012/09/23,50.883
2012/09/24,50.948
2012/09/25,49.281
2012/09/26,49.272
2012/09/27,49.185
2012/09/28,49.52
2012/09/29,49.176
2012/09/30,49.211
2012/10/01,49.265
2012/10/02,49.381
2012/10/03,49.182
2012/10/04,49.163
2012/10/05,49.592
2012/10/06,49.391
2012/10/07,49.316
2012/10/08,49.291
2012/10/09,49.181
2012/10/10,49.049
2012/10/11,49.162
2012/10/12,49.574
2012/10/13,49.596
2012/10/14,49.201
2012/10/15,49.043
2012/10/16,49.616
2012/10/17,49.791
2012/10/18,49.81
2012/10/19,49.597
2012/10/20,49.592
2012/10/21,49.481
2012/10/22,49.457
2012/10/23,49.558
2012/10/24,49.345
2012/10/25,49.19
2012/10/26,49.048
2012/10/27,49.223
2012/10/28,49.023
2012/10/29,49.049
2012/10/30,50.004
2012/10/31,49.921
2012/11/01,49.551
2012/11/02,49.016
2012/11/03,49.335
2012/11/04,49.445
2012/11/05,49.463
2012/11/06,49.34
2012/11/07,49.33
2012/11/08,49.167
2012/11/09,49.022
2012/11/10,48.881
2012/11/11,48.876
2012/11/12,48.903
2012/11/13,49.022
2012/11/14,49.181
2012/11/15,49.662
2012/11/16,50.07
2012/11/17,49.719
2012/11/18,49.5
2012/11/19,49.243
2012/11/20,49.315
2012/11/21,49.079
2012/11/22,49.295
2012/11/23,49.185
2012/11/24,49.198
2012/11/25,49.041
2012/11/26,49.184
2012/11/27,49.303
2012/11/28,49.49
2012/11/29,49.223
2012/11/30,49.059
2012/12/01,48.984
2012/12/02,49.168
2012/12/03,49.484
2012/12/04,49.874
2012/12/05,50.072
2012/12/06,50.265
2012/12/07,49.706
2012/12/08,49.199
2012/12/09,49.392
2012/12/10,49.201
2012/12/11,49.488
2012/12/12,50.494
2012/12/13,50.643
2012/12/14,50.166
2012/12/15,49.521
2012/12/16,49.581
2012/12/17,49.56
2012/12/18,49.854
2012/12/19,49.238
2012/12/20,49.142
2012/12/21,49.535
2012/12/22,49.38
2012/12/23,49.125
2012/12/24,49.212
2012/12/25,48.986
2012/12/26,48.996
2012/12/27,49.085
2012/12/28,49.231
2012/12/29,49.204
2012/12/30,49.084
2012/12/31,49.335
2013/01/01,49.475
2013/01/02,49.691
2013/01/03,49.566
2013/01/04,49.94
2013/01/05,49.824
2013/01/06,49.247
2013/01/07,49.465
2013/01/08,49.87
2013/01/09,49.625
2013/01/10,49.414
2013/01/11,49.424
2013/01/12,49.183
2013/01/13,49.155
2013/01/14,49.311
2013/01/15,49.91
2013/01/16,50.059
2013/01/17,49.824
2013/01/18,49.746
2013/01/19,49.641
2013/01/20,49.386
2013/01/21,49.395
2013/01/22,49.662
2013/01/23,50.488
2013/01/24,49.744
2013/01/25,49.771
2013/01/26,49.621
2013/01/27,49.761
2013/01/28,49.944
2013/01/29,50.661
2013/01/30,50.16
2013/01/31,50.006
2013/02/01,50.288
2013/02/02,49.734
2013/02/03,49.776
2013/02/04,50.045
2013/02/05,50.481
2013/02/06,50.37
2013/02/07,50.284
2013/02/08,50.837
2013/02/09,50.351
2013/02/10,50.02
2013/02/11,49.987
2013/02/12,49.881
2013/02/13,49.769
2013/02/14,50.318
2013/02/15,50.125
2013/02/16,50.141
2013/02/17,49.859
2013/02/18,50.025
2013/02/19,50.335
2013/02/20,50.082
2013/02/21,49.927
2013/02/22,50.783
2013/02/23,50.033
2013/02/24,50.909
2013/02/25,51.193
2013/02/26,50.503
2013/02/27,50.718
2013/02/28,50.772
2013/03/01,50.97
2013/03/02,50.884
2013/03/03,49.715
2013/03/04,49.942
2013/03/05,52.06
2013/03/06,52.755
2013/03/07,51.364
2013/03/08,50.81
2013/03/09,50.4
2013/03/10,51.036
2013/03/11,50.49
2013/03/12,51.603
2013/03/13,51.488
2013/03/14,50.562
2013/03/15,58.949
2013/03/16,52.611
2013/03/17,49.967
2013/03/18,54.881
2013/03/19,51.947
2013/03/20,52.24
2013/03/21,52.755
2013/03/22,51.564
2013/03/23,51.267
2013/03/24,50.53
2013/03/25,51.857
2013/03/26,52.393
2013/03/27,55.096
2013/03/28,53.095
2013/03/29,52.207
2013/03/30,53.286
2013/03/31,52.613
2013/04/01,52.504
2013/04/02,56.112
2013/04/03,55.943
2013/04/04,55.095
2013/04/05,55.119
2013/04/06,52.897
2013/04/07,51.975
2013/04/08,54.176
2013/04/09,56.933
2013/04/10,59.282
2013/04/11,52.825
2013/04/12,51.548
2013/04/13,50.643
2013/04/14,49.789
2013/04/15,50.147
2013/04/16,51.183
2013/04/17,51.208
2013/04/18,59.005
2013/04/19,51.923
2013/04/20,50.467
2013/04/21,50.416
2013/04/22,51.589
2013/04/23,51.706
2013/04/24,52.65
2013/04/25,52.249
2013/04/26,51.039
2013/04/27,50.172
2013/04/28,49.647
2013/04/29,50.416
2013/04/30,49.897
2013/05/01,50.379
2013/05/02,50.065
2013/05/03,49.755
2013/05/04,49.29
2013/05/05,49.551
2013/05/06,49.994
2013/05/07,50.183
2013/05/08,49.924
2013/05/09,49.62
2013/05/10,49.884
2013/05/11,49.664
2013/05/12,49.44
2013/05/13,49.845
2013/05/14,49.813
2013/05/15,49.688
2013/05/16,49.669
2013/05/17,49.863
2013/05/18,49.712
2013/05/19,49.293
2013/05/20,49.518
2013/05/21,49.77
2013/05/22,49.908
2013/05/23,49.861
2013/05/24,50.099
2013/05/25,50
2013/05/26,49.318
2013/05/27,49.893
2013/05/28,49.968
2013/05/29,50.071
2013/05/30,49.84
2013/05/31,49.888
2013/06/01,49.492
2013/06/02,49.332
2013/06/03,50.067
2013/06/04,49.794
2013/06/05,49.875
2013/06/06,50.056
2013/06/07,49.802
2013/06/08,49.17
2013/06/09,49.756
2013/06/10,49.356
2013/06/11,49.572
2013/06/12,49.516
2013/06/13,49.622
2013/06/14,49.827
2013/06/15,49.167
2013/06/16,49.351
2013/06/17,49.52
2013/06/18,49.67
2013/06/19,49.55
2013/06/20,49.886
2013/06/21,49.804
2013/06/22,49.207
2013/06/23,48.994
2013/06/24,49.556
2013/06/25,49.779
2013/06/26,49.568
2013/06/27,49.411
2013/06/28,49.579
2013/06/29,49.262
2013/06/30,49.065
2013/07/01,49.896
2013/07/02,49.618
2013/07/03,49.761
2013/07/04,49.788
2013/07/05,49.865
2013/07/06,49.299
2013/07/07,49.282
2013/07/08,49.664
2013/07/09,50.169
2013/07/10,50.129
2013/07/11,50.222
2013/07/12,50.259
2013/07/13,50.011
2013/07/14,49.347
2013/07/15,49.647
2013/07/16,50.182
2013/07/17,50.372
2013/07/18,50.199
2013/07/19,49.786
2013/07/20,49.129
2013/07/21,49.14
2013/07/22,49.976
2013/07/23,50.145
2013/07/24,50.003
2013/07/25,49.857
2013/07/26,49.808
2013/07/27,49.108
2013/07/28,49.455
2013/07/29,49.83
2013/07/30,50.485
2013/07/31,50.137
2013/08/01,50.913
2013/08/02,50.241
2013/08/03,49.663
2013/08/04,49.285
2013/08/05,50.1
2013/08/06,49.923
2013/08/07,50.029
2013/08/08,49.802
2013/08/09,49.536
2013/08/10,49.271
2013/08/11,49.06
2013/08/12,50.093
2013/08/13,51.272
2013/08/14,51.42
2013/08/15,50.035
2013/08/16,50.737
2013/08/17,50.444
2013/08/18,50.011
2013/08/19,50.752
2013/08/20,50.51
2013/08/21,51.48
2013/08/22,50.243
2013/08/23,50.257
2013/08/24,49.511
2013/08/25,49.496
2013/08/26,49.924
2013/08/27,50.552
2013/08/28,50.205
2013/08/29,50.038
2013/08/30,50.52
2013/08/31,50.091
2013/09/01,49.832
2013/09/02,50.108
2013/09/03,50.746
2013/09/04,50.599
2013/09/05,50.261
2013/09/06,50.004
2013/09/07,49.81
2013/09/08,49.088
2013/09/09,49.711
2013/09/10,49.769
2013/09/11,49.978
2013/09/12,50.064
2013/09/13,49.976
2013/09/14,49.599
2013/09/15,49.145
2013/09/16,50.096
2013/09/17,49.943
2013/09/18,50.34
2013/09/19,50.653
2013/09/20,50.252
2013/09/21,49.323
2013/09/22,49.422
2013/09/23,51.114
2013/09/24,50.911
2013/09/25,50.431
2013/09/26,50.242
2013/09/27,50.107
2013/09/28,49.611
2013/09/29,49.603
2013/09/30,50.613
2013/10/01,51.556
2013/10/02,51.438
2013/10/03,50.441
2013/10/04,50.292
2013/10/05,49.161
2013/10/06,49.118
2013/10/07,50.094
2013/10/08,50.061
2013/10/09,50.66
2013/10/10,50.172
2013/10/11,50.362
2013/10/12,49.993
2013/10/13,50.092
2013/10/14,50.93
2013/10/15,51.079
2013/10/16,51.614
2013/10/17,50.941
2013/10/18,51.458
2013/10/19,52.053
2013/10/20,50.827
2013/10/21,52.429
2013/10/22,53.419
2013/10/23,53.317
2013/10/24,52.785
2013/10/25,59.744
2013/10/26,50.449
2013/10/27,49.839
2013/10/28,50.441
2013/10/29,54.578
2013/10/30,50.694
2013/10/31,50.476
2013/11/01,50.273
2013/11/02,50.073
2013/11/03,50.084
2013/11/04,51.693
2013/11/05,52.349
2013/11/06,51.963
2013/11/07,53.594
2013/11/08,53.412
2013/11/09,53.083
2013/11/10,51.76
2013/11/11,51.555
2013/11/12,53.854
2013/11/13,55.088
2013/11/14,54.832
2013/11/15,62.89
2013/11/16,56.23
2013/11/17,54.619
2013/11/18,60.222
2013/11/19,62.186
2013/11/20,56.619
2013/11/21,60.141
2013/11/22,62.608
2013/11/23,57.498
2013/11/24,56.943
2013/11/25,56.834
2013/11/26,68.456
2013/11/27,66.12
2013/11/28,66.843
2013/11/29,62.417
2013/11/30,58.574
2013/12/01,55.03
2013/12/02,54.709
2013/12/03,53.948
2013/12/04,54.938
2013/12/05,55.34
2013/12/06,53.115
2013/12/07,56.016
2013/12/08,52.022
2013/12/09,52.552
2013/12/10,51.302
2013/12/11,52.208
2013/12/12,51.382
2013/12/13,51.424
2013/12/14,50.266
2013/12/15,49.612
2013/12/16,54.532
2013/12/17,52.235
2013/12/18,52.328
2013/12/19,51.309
2013/12/20,50.445
2013/12/21,50.401
2013/12/22,50.339
2013/12/23,49.874
2013/12/24,50.339
2013/12/25,50.336
2013/12/26,49.771
2013/12/27,49.786
2013/12/28,49.786
2013/12/29,50.455
2013/12/30,50.372
2013/12/31,49.391
2014/01/01,49.631
2014/01/02,50.114
2014/01/03,50.823
2014/01/04,50.087
2014/01/05,51.225
2014/01/06,51.681
2014/01/07,51.222
2014/01/08,50.381
2014/01/09,49.739
2014/01/10,49.757
2014/01/11,49.354
2014/01/12,49.345
2014/01/13,49.6
2014/01/14,50.328
2014/01/15,49.913
2014/01/16,49.882
2014/01/17,49.209
2014/01/18,49.082
2014/01/19,49.811
2014/01/20,50.568
2014/01/21,49.982
2014/01/22,49.507
