Date,mediantransactionvalue90wmaUSD
2010/11/07,18.67
2010/11/08,19.102
2010/11/09,19.083
2010/11/10,19.295
2010/11/11,19.424
2010/11/12,19.744
2010/11/13,19.757
2010/11/14,19.616
2010/11/15,19.475
2010/11/16,19.444
2010/11/17,19.552
2010/11/18,19.246
2010/11/19,18.94
2010/11/20,18.635
2010/11/21,18.331
2010/11/22,18.355
2010/11/23,18.37
2010/11/24,18.061
2010/11/25,17.754
2010/11/26,17.477
2010/11/27,17.222
2010/11/28,17.005
2010/11/29,16.769
2010/11/30,16.507
2010/12/01,16.284
2010/12/02,16.055
2010/12/03,15.808
2010/12/04,15.543
2010/12/05,15.264
2010/12/06,14.971
2010/12/07,14.708
2010/12/08,14.425
2010/12/09,14.257
2010/12/10,14.063
2010/12/11,13.856
2010/12/12,13.6
2010/12/13,13.53
2010/12/14,14.026
2010/12/15,15.033
2010/12/16,15.635
2010/12/17,15.557
2010/12/18,15.747
2010/12/19,15.468
2010/12/20,15.23
2010/12/21,15.15
2010/12/22,15.027
2010/12/23,14.94
2010/12/24,14.834
2010/12/25,15.87
2010/12/26,16.365
2010/12/27,16.258
2010/12/28,16.051
2010/12/29,15.97
2010/12/30,15.897
2010/12/31,15.778
2011/01/01,15.682
2011/01/02,15.601
2011/01/03,15.197
2011/01/04,14.799
2011/01/05,14.401
2011/01/06,14.034
2011/01/07,13.734
2011/01/08,13.361
2011/01/09,13.004
2011/01/10,12.622
2011/01/11,12.273
2011/01/12,11.892
2011/01/13,11.58
2011/01/14,11.241
2011/01/15,11.282
2011/01/16,11.208
2011/01/17,11.241
2011/01/18,11.016
2011/01/19,10.88
2011/01/20,10.688
2011/01/21,10.435
2011/01/22,10.133
2011/01/23,10.12
2011/01/24,9.907
2011/01/25,9.948
2011/01/26,10.024
2011/01/27,10.11
2011/01/28,10.058
2011/01/29,9.974
2011/01/30,12.113
2011/01/31,12.391
2011/02/01,12.77
2011/02/02,13.166
2011/02/03,13.524
2011/02/04,13.987
2011/02/05,14.586
2011/02/06,15.208
2011/02/07,15.821
2011/02/08,16.414
2011/02/09,17.089
2011/02/10,17.892
2011/02/11,19.384
2011/02/12,20.197
2011/02/13,20.81
2011/02/14,21.063
2011/02/15,21.201
2011/02/16,21.232
2011/02/17,21.376
2011/02/18,21.374
2011/02/19,21.9
2011/02/20,22.444
2011/02/21,22.939
2011/02/22,23.449
2011/02/23,23.915
2011/02/24,24.394
2011/02/25,24.913
2011/02/26,25.52
2011/02/27,25.544
2011/02/28,25.495
2011/03/01,25.328
2011/03/02,25.08
2011/03/03,24.937
2011/03/04,24.754
2011/03/05,25.09
2011/03/06,25.457
2011/03/07,25.502
2011/03/08,25.458
2011/03/09,25.791
2011/03/10,25.639
2011/03/11,25.478
2011/03/12,25.004
2011/03/13,24.534
2011/03/14,24.051
2011/03/15,23.613
2011/03/16,23.153
2011/03/17,22.705
2011/03/18,22.395
2011/03/19,21.964
2011/03/20,21.68
2011/03/21,21.239
2011/03/22,21.488
2011/03/23,21.461
2011/03/24,21.409
2011/03/25,21.646
2011/03/26,21.527
2011/03/27,21.275
2011/03/28,21.157
2011/03/29,20.867
2011/03/30,20.738
2011/03/31,20.676
2011/04/01,20.603
2011/04/02,20.465
2011/04/03,20.378
2011/04/04,20.523
2011/04/05,20.48
2011/04/06,20.306
2011/04/07,20.139
2011/04/08,20.018
2011/04/09,19.888
2011/04/10,19.626
2011/04/11,19.431
2011/04/12,19.35
2011/04/13,19.185
2011/04/14,18.938
2011/04/15,18.953
2011/04/16,19.097
2011/04/17,18.92
2011/04/18,18.534
2011/04/19,18.741
2011/04/20,18.849
2011/04/21,18.837
2011/04/22,18.789
2011/04/23,18.9
2011/04/24,18.779
2011/04/25,18.872
2011/04/26,19.293
2011/04/27,19.574
2011/04/28,19.603
2011/04/29,20.221
2011/04/30,20.537
2011/05/01,20.758
2011/05/02,21.324
2011/05/03,22.326
2011/05/04,23.89
2011/05/05,24.815
2011/05/06,25.663
2011/05/07,26.271
2011/05/08,26.533
2011/05/09,27.145
2011/05/10,28.463
2011/05/11,30.164
2011/05/12,30.993
2011/05/13,32.121
2011/05/14,33.43
2011/05/15,35.164
2011/05/16,37.017
2011/05/17,38.974
2011/05/18,40.097
2011/05/19,41.043
2011/05/20,43.618
2011/05/21,46.994
2011/05/22,49.055
2011/05/23,50.534
2011/05/24,52.888
2011/05/25,55.141
2011/05/26,57.555
2011/05/27,59.91
2011/05/28,62.345
2011/05/29,64.852
2011/05/30,67.468
2011/05/31,69.663
2011/06/01,72.253
2011/06/02,74.624
2011/06/03,78.4
2011/06/04,83.88
2011/06/05,91.042
2011/06/06,96.71
2011/06/07,104.598
2011/06/08,112.949
2011/06/09,123.193
2011/06/10,133.108
2011/06/11,144.234
2011/06/12,150.45
2011/06/13,158.314
2011/06/14,167.796
2011/06/15,175.091
2011/06/16,183.904
2011/06/17,188.476
2011/06/18,190.363
2011/06/19,195.25
2011/06/20,200.328
2011/06/21,203.391
2011/06/22,207.695
2011/06/23,210.713
2011/06/24,215.484
2011/06/25,217.431
2011/06/26,219.444
2011/06/27,220.013
2011/06/28,221.477
2011/06/29,224.054
2011/06/30,226.477
2011/07/01,226.232
2011/07/02,229.022
2011/07/03,229.892
2011/07/04,231.172
2011/07/05,232.2
2011/07/06,232.169
2011/07/07,232.543
2011/07/08,232.582
2011/07/09,233.216
2011/07/10,233.731
2011/07/11,233.121
2011/07/12,232.982
2011/07/13,233.122
2011/07/14,233.187
2011/07/15,234.032
2011/07/16,233.207
2011/07/17,232.625
2011/07/18,233.544
2011/07/19,233.818
2011/07/20,233.825
2011/07/21,233.708
2011/07/22,233.912
2011/07/23,234.114
2011/07/24,234.226
2011/07/25,234.278
2011/07/26,234.436
2011/07/27,236.245
2011/07/28,239.071
2011/07/29,239.059
2011/07/30,240.289
2011/07/31,240.124
2011/08/01,240.182
2011/08/02,239.126
2011/08/03,238.949
2011/08/04,236.424
2011/08/05,234.687
2011/08/06,232.345
2011/08/07,230.079
2011/08/08,228.188
2011/08/09,225.993
2011/08/10,224.058
2011/08/11,221.862
2011/08/12,219.652
2011/08/13,216.779
2011/08/14,214.459
2011/08/15,211.123
2011/08/16,207.722
2011/08/17,205.245
2011/08/18,203.274
2011/08/19,200.934
2011/08/20,199.075
2011/08/21,196.63
2011/08/22,195.199
2011/08/23,193.547
2011/08/24,191.645
2011/08/25,189.777
2011/08/26,187.999
2011/08/27,186.232
2011/08/28,184.219
2011/08/29,181.191
2011/08/30,178.737
2011/08/31,177.128
2011/09/01,175.324
2011/09/02,173.46
2011/09/03,172.045
2011/09/04,169.182
2011/09/05,167.578
2011/09/06,166.797
2011/09/07,164.429
2011/09/08,162.193
2011/09/09,160.244
2011/09/10,157.736
2011/09/11,155.198
2011/09/12,153.106
2011/09/13,151.355
2011/09/14,150.023
2011/09/15,148.404
2011/09/16,146.664
2011/09/17,145.077
2011/09/18,143.484
2011/09/19,141.277
2011/09/20,138.499
2011/09/21,136.191
2011/09/22,134.469
2011/09/23,133.634
2011/09/24,132.707
2011/09/25,131.025
2011/09/26,129.407
2011/09/27,128.188
2011/09/28,126.458
2011/09/29,125.333
2011/09/30,124.191
2011/10/01,123.068
2011/10/02,122.125
2011/10/03,120.557
2011/10/04,119.826
2011/10/05,119.133
2011/10/06,118.173
2011/10/07,117.539
2011/10/08,116.421
2011/10/09,115.256
2011/10/10,113.757
2011/10/11,112.034
2011/10/12,110.692
2011/10/13,109.179
2011/10/14,108.096
2011/10/15,106.917
2011/10/16,105.718
2011/10/17,104.232
2011/10/18,102.531
2011/10/19,100.682
2011/10/20,98.953
2011/10/21,97.393
2011/10/22,96.126
2011/10/23,94.851
2011/10/24,93.649
2011/10/25,92.264
2011/10/26,90.843
2011/10/27,89.634
2011/10/28,88.634
2011/10/29,87.799
2011/10/30,86.676
2011/10/31,85.468
2011/11/01,84.587
2011/11/02,83.819
2011/11/03,82.905
2011/11/04,82.107
2011/11/05,81.279
2011/11/06,80.469
2011/11/07,79.686
2011/11/08,78.959
2011/11/09,78.021
2011/11/10,76.979
2011/11/11,76.26
2011/11/12,75.69
2011/11/13,74.651
2011/11/14,73.81
2011/11/15,72.875
2011/11/16,72.017
2011/11/17,71.554
2011/11/18,70.572
2011/11/19,69.648
2011/11/20,68.729
2011/11/21,67.942
2011/11/22,67.138
2011/11/23,66.175
2011/11/24,65.309
2011/11/25,64.599
2011/11/26,64.053
2011/11/27,63.319
2011/11/28,62.505
2011/11/29,61.556
2011/11/30,60.902
2011/12/01,60.324
2011/12/02,59.864
2011/12/03,59.388
2011/12/04,58.711
2011/12/05,57.908
2011/12/06,56.887
2011/12/07,56.484
2011/12/08,56.184
2011/12/09,56.039
2011/12/10,56.234
2011/12/11,56.166
2011/12/12,56.122
2011/12/13,55.932
2011/12/14,55.995
2011/12/15,55.977
2011/12/16,56.009
2011/12/17,55.862
2011/12/18,55.582
2011/12/19,55.593
2011/12/20,55.85
2011/12/21,55.925
2011/12/22,55.993
2011/12/23,55.699
2011/12/24,55.497
2011/12/25,55.41
2011/12/26,55.401
2011/12/27,55.314
2011/12/28,55.614
2011/12/29,55.668
2011/12/30,55.832
2011/12/31,56.029
2012/01/01,56.425
2012/01/02,56.546
2012/01/03,56.765
2012/01/04,57.229
2012/01/05,57.924
2012/01/06,59.231
2012/01/07,60.239
2012/01/08,61.131
2012/01/09,61.917
2012/01/10,62.159
2012/01/11,62.464
2012/01/12,62.73
2012/01/13,63.027
2012/01/14,63.302
2012/01/15,63.438
2012/01/16,63.652
2012/01/17,64.049
2012/01/18,64.787
2012/01/19,65.463
2012/01/20,66.055
2012/01/21,66.808
2012/01/22,67.655
2012/01/23,68.337
2012/01/24,68.692
2012/01/25,68.888
2012/01/26,69.161
2012/01/27,69.335
2012/01/28,69.502
2012/01/29,69.462
2012/01/30,70.241
2012/01/31,70.787
2012/02/01,71.221
2012/02/02,71.387
2012/02/03,72.167
2012/02/04,72.437
2012/02/05,72.592
2012/02/06,72.751
2012/02/07,72.77
2012/02/08,72.91
2012/02/09,72.723
2012/02/10,72.182
2012/02/11,71.812
2012/02/12,71.641
2012/02/13,71.421
2012/02/14,70.916
2012/02/15,70.01
2012/02/16,69.072
2012/02/17,69.3
2012/02/18,69.344
2012/02/19,69.082
2012/02/20,68.746
2012/02/21,68.726
2012/02/22,68.811
2012/02/23,68.468
2012/02/24,68.608
2012/02/25,68.918
2012/02/26,69.099
2012/02/27,69.127
2012/02/28,69.324
2012/02/29,69.393
2012/03/01,69.571
2012/03/02,69.644
2012/03/03,69.655
2012/03/04,69.639
2012/03/05,69.493
2012/03/06,69.415
2012/03/07,69.491
2012/03/08,69.558
2012/03/09,69.673
2012/03/10,69.623
2012/03/11,69.473
2012/03/12,69.732
2012/03/13,69.727
2012/03/14,70.108
2012/03/15,70.172
2012/03/16,70.429
2012/03/17,70.052
2012/03/18,69.866
2012/03/19,69.813
2012/03/20,69.833
2012/03/21,69.984
2012/03/22,70.108
2012/03/23,69.942
2012/03/24,70.011
2012/03/25,69.761
2012/03/26,69.536
2012/03/27,69.361
2012/03/28,69.289
2012/03/29,69.362
2012/03/30,69.83
2012/03/31,70.088
2012/04/01,70.136
2012/04/02,69.91
2012/04/03,69.849
2012/04/04,69.794
2012/04/05,69.721
2012/04/06,69.847
2012/04/07,69.65
2012/04/08,69.373
2012/04/09,69.36
2012/04/10,68.67
2012/04/11,68.518
2012/04/12,68.643
2012/04/13,69.084
2012/04/14,68.852
2012/04/15,68.38
2012/04/16,68.438
2012/04/17,68.956
2012/04/18,69.017
2012/04/19,69.209
2012/04/20,70.032
2012/04/21,70.146
2012/04/22,69.905
2012/04/23,69.702
2012/04/24,69.862
2012/04/25,69.39
2012/04/26,68.708
2012/04/27,68.657
2012/04/28,68.267
2012/04/29,67.451
2012/04/30,66.698
2012/05/01,65.768
2012/05/02,65.04
2012/05/03,63.925
2012/05/04,62.73
2012/05/05,61.561
2012/05/06,60.502
2012/05/07,59.348
2012/05/08,58.204
2012/05/09,57.126
2012/05/10,56.116
2012/05/11,54.916
2012/05/12,53.731
2012/05/13,52.594
2012/05/14,51.445
2012/05/15,50.319
2012/05/16,49.198
2012/05/17,48.044
2012/05/18,46.85
2012/05/19,45.662
2012/05/20,44.521
2012/05/21,43.365
2012/05/22,42.278
2012/05/23,41.196
2012/05/24,40.117
2012/05/25,39.065
2012/05/26,38.009
2012/05/27,36.992
2012/05/28,35.968
2012/05/29,35.031
2012/05/30,34.086
2012/05/31,33.249
2012/06/01,32.318
2012/06/02,31.613
2012/06/03,30.685
2012/06/04,29.725
2012/06/05,28.805
2012/06/06,28.246
2012/06/07,27.423
2012/06/08,26.601
2012/06/09,25.758
2012/06/10,24.902
2012/06/11,24.073
2012/06/12,23.321
2012/06/13,22.527
2012/06/14,21.712
2012/06/15,20.944
2012/06/16,20.222
2012/06/17,19.495
2012/06/18,18.796
2012/06/19,18.143
2012/06/20,17.497
2012/06/21,16.879
2012/06/22,16.294
2012/06/23,15.734
2012/06/24,15.169
2012/06/25,14.605
2012/06/26,14.063
2012/06/27,13.59
2012/06/28,13.132
2012/06/29,12.696
2012/06/30,12.262
2012/07/01,11.844
2012/07/02,11.481
2012/07/03,11.368
2012/07/04,11.198
2012/07/05,10.876
2012/07/06,10.587
2012/07/07,10.31
2012/07/08,10.019
2012/07/09,9.901
2012/07/10,9.649
2012/07/11,9.383
2012/07/12,9.296
2012/07/13,9.229
2012/07/14,9.365
2012/07/15,9.27
2012/07/16,9.257
2012/07/17,9.153
2012/07/18,9.027
2012/07/19,8.938
2012/07/20,8.835
2012/07/21,8.751
2012/07/22,8.665
2012/07/23,8.739
2012/07/24,8.755
2012/07/25,8.911
2012/07/26,8.962
2012/07/27,9.378
2012/07/28,9.499
2012/07/29,9.669
2012/07/30,9.904
2012/07/31,10.265
2012/08/01,10.567
2012/08/02,10.814
2012/08/03,12.041
2012/08/04,12.743
2012/08/05,13.228
2012/08/06,13.509
2012/08/07,14.309
2012/08/08,14.464
2012/08/09,14.697
2012/08/10,15.092
2012/08/11,15.229
2012/08/12,15.272
2012/08/13,15.216
2012/08/14,15.391
2012/08/15,15.417
2012/08/16,16.132
2012/08/17,16.969
2012/08/18,17.58
2012/08/19,17.866
2012/08/20,18.37
2012/08/21,19.011
2012/08/22,19.753
2012/08/23,20.917
2012/08/24,21.548
2012/08/25,21.781
2012/08/26,22.138
2012/08/27,22.363
2012/08/28,22.389
2012/08/29,22.502
2012/08/30,22.421
2012/08/31,22.401
2012/09/01,22.289
2012/09/02,22.363
2012/09/03,22.218
2012/09/04,22.125
2012/09/05,22.045
2012/09/06,21.96
2012/09/07,22.119
2012/09/08,22.692
2012/09/09,23.261
2012/09/10,23.123
2012/09/11,22.917
2012/09/12,22.761
2012/09/13,22.571
2012/09/14,22.412
2012/09/15,22.236
2012/09/16,22.03
2012/09/17,21.94
2012/09/18,21.887
2012/09/19,22.011
2012/09/20,22.134
2012/09/21,22
2012/09/22,21.987
2012/09/23,21.818
2012/09/24,21.648
2012/09/25,21.863
2012/09/26,21.699
2012/09/27,21.602
2012/09/28,21.425
2012/09/29,21.361
2012/09/30,21.299
2012/10/01,21.166
2012/10/02,21.27
2012/10/03,21.548
2012/10/04,21.539
2012/10/05,21.347
2012/10/06,21.059
2012/10/07,20.831
2012/10/08,20.564
2012/10/09,20.362
2012/10/10,20.165
2012/10/11,19.978
2012/10/12,19.861
2012/10/13,19.662
2012/10/14,19.499
2012/10/15,19.443
2012/10/16,19.231
2012/10/17,19.266
2012/10/18,19.323
2012/10/19,19.338
2012/10/20,19.175
2012/10/21,18.87
2012/10/22,18.597
2012/10/23,18.399
2012/10/24,18.368
2012/10/25,18.495
2012/10/26,19.134
2012/10/27,19.931
2012/10/28,20.168
2012/10/29,20.169
2012/10/30,19.991
2012/10/31,19.986
2012/11/01,20.118
2012/11/02,19.973
2012/11/03,19.961
2012/11/04,19.84
2012/11/05,19.63
2012/11/06,19.431
2012/11/07,19.269
2012/11/08,19.277
2012/11/09,19.45
2012/11/10,19.228
2012/11/11,19.226
2012/11/12,19.084
2012/11/13,18.887
2012/11/14,18.666
2012/11/15,18.466
2012/11/16,18.287
2012/11/17,18.146
2012/11/18,17.991
2012/11/19,17.815
2012/11/20,17.671
2012/11/21,17.476
2012/11/22,17.367
2012/11/23,17.223
2012/11/24,17.303
2012/11/25,17.192
2012/11/26,17.095
2012/11/27,17.328
2012/11/28,17.335
2012/11/29,17.191
2012/11/30,17.141
2012/12/01,17.058
2012/12/02,17.144
2012/12/03,17.422
2012/12/04,17.463
2012/12/05,17.519
2012/12/06,18.08
2012/12/07,18.105
2012/12/08,18.101
2012/12/09,18.012
2012/12/10,18.059
2012/12/11,18.088
2012/12/12,18.171
2012/12/13,18.153
2012/12/14,18.083
2012/12/15,18.018
2012/12/16,17.844
2012/12/17,17.723
2012/12/18,17.622
2012/12/19,17.53
2012/12/20,17.442
2012/12/21,17.328
2012/12/22,17.195
2012/12/23,17.048
2012/12/24,17.223
2012/12/25,17.23
2012/12/26,17.137
2012/12/27,16.983
2012/12/28,16.853
2012/12/29,16.739
2012/12/30,16.559
2012/12/31,16.483
2013/01/01,16.426
2013/01/02,16.374
2013/01/03,16.438
2013/01/04,16.316
2013/01/05,16.25
2013/01/06,16.264
2013/01/07,16.241
2013/01/08,16.272
2013/01/09,16.344
2013/01/10,16.249
2013/01/11,16.168
2013/01/12,16.094
2013/01/13,15.928
2013/01/14,15.777
2013/01/15,15.74
2013/01/16,15.687
2013/01/17,15.673
2013/01/18,15.738
2013/01/19,15.658
2013/01/20,15.716
2013/01/21,15.812
2013/01/22,16.163
2013/01/23,16.427
2013/01/24,16.608
2013/01/25,16.717
2013/01/26,16.76
2013/01/27,16.775
2013/01/28,16.932
2013/01/29,17.118
2013/01/30,17.501
2013/01/31,17.566
2013/02/01,17.552
2013/02/02,17.624
2013/02/03,17.605
2013/02/04,17.678
2013/02/05,17.984
2013/02/06,18.341
2013/02/07,18.336
2013/02/08,18.432
2013/02/09,18.554
2013/02/10,18.583
2013/02/11,18.67
2013/02/12,18.793
2013/02/13,18.8
2013/02/14,18.968
2013/02/15,19.041
2013/02/16,19.038
2013/02/17,19.048
2013/02/18,19.119
2013/02/19,19.138
2013/02/20,19.145
2013/02/21,19.156
2013/02/22,19.155
2013/02/23,19.161
2013/02/24,19.086
2013/02/25,18.998
2013/02/26,19.007
2013/02/27,19.001
2013/02/28,19.025
2013/03/01,19.062
2013/03/02,19.019
2013/03/03,18.935
2013/03/04,18.945
2013/03/05,19.174
2013/03/06,19.362
2013/03/07,19.527
2013/03/08,19.734
2013/03/09,19.894
2013/03/10,19.967
2013/03/11,20.132
2013/03/12,20.465
2013/03/13,20.731
2013/03/14,20.945
2013/03/15,21.103
2013/03/16,21.638
2013/03/17,22.082
2013/03/18,22.867
2013/03/19,23.765
2013/03/20,24.577
2013/03/21,25.198
2013/03/22,25.886
2013/03/23,26.315
2013/03/24,26.699
2013/03/25,27.258
2013/03/26,28.248
2013/03/27,29.109
2013/03/28,29.895
2013/03/29,30.773
2013/03/30,31.239
2013/03/31,31.797
2013/04/01,32.651
2013/04/02,34.151
2013/04/03,35.799
2013/04/04,37.883
2013/04/05,39.98
2013/04/06,41.281
2013/04/07,41.996
2013/04/08,44.156
2013/04/09,47.663
2013/04/10,54.337
2013/04/11,56.008
2013/04/12,57.291
2013/04/13,57.942
2013/04/14,58.088
2013/04/15,58.681
2013/04/16,58.944
2013/04/17,59.538
2013/04/18,60.593
2013/04/19,61.628
2013/04/20,62.011
2013/04/21,62.616
2013/04/22,63.468
2013/04/23,64.017
2013/04/24,64.678
2013/04/25,65.622
2013/04/26,66.55
2013/04/27,67.34
2013/04/28,67.823
2013/04/29,68.704
2013/04/30,69.226
2013/05/01,70.012
2013/05/02,70.408
2013/05/03,70.792
2013/05/04,70.619
2013/05/05,70.723
2013/05/06,70.926
2013/05/07,71.246
2013/05/08,71.69
2013/05/09,71.766
2013/05/10,71.832
2013/05/11,71.588
2013/05/12,71.484
2013/05/13,71.672
2013/05/14,71.636
2013/05/15,71.7
2013/05/16,71.875
2013/05/17,72.06
2013/05/18,72.491
2013/05/19,72.402
2013/05/20,72.716
2013/05/21,73.303
2013/05/22,73.943
2013/05/23,74.522
2013/05/24,75.296
2013/05/25,75.515
2013/05/26,75.916
2013/05/27,76.057
2013/05/28,76.561
2013/05/29,77.255
2013/05/30,77.747
2013/05/31,78.516
2013/06/01,78.551
2013/06/02,78.697
2013/06/03,79.028
2013/06/04,79.565
2013/06/05,79.748
2013/06/06,79.846
2013/06/07,80.37
2013/06/08,80.42
2013/06/09,80.317
2013/06/10,80.39
2013/06/11,80.491
2013/06/12,80.709
2013/06/13,81.33
2013/06/14,81.71
2013/06/15,81.953
2013/06/16,81.426
2013/06/17,81.097
2013/06/18,81.137
2013/06/19,81.013
2013/06/20,80.649
2013/06/21,81.003
2013/06/22,80.805
2013/06/23,80.435
2013/06/24,80.379
2013/06/25,80.26
2013/06/26,80.282
2013/06/27,80.235
2013/06/28,80.144
2013/06/29,79.969
2013/06/30,79.538
2013/07/01,80.003
2013/07/02,80.333
2013/07/03,81.321
2013/07/04,81.336
2013/07/05,81.12
2013/07/06,80.449
2013/07/07,79.857
2013/07/08,79.674
2013/07/09,79.932
2013/07/10,80.599
2013/07/11,82.114
2013/07/12,82.61
2013/07/13,82.842
2013/07/14,82.39
2013/07/15,82.388
2013/07/16,82.88
2013/07/17,83.088
2013/07/18,83.494
2013/07/19,83.572
2013/07/20,82.919
2013/07/21,82.545
2013/07/22,82.523
2013/07/23,82.683
2013/07/24,82.829
2013/07/25,82.956
2013/07/26,83.202
2013/07/27,82.64
2013/07/28,82.01
2013/07/29,82.267
2013/07/30,82.636
2013/07/31,82.667
2013/08/01,82.568
2013/08/02,82.421
2013/08/03,81.729
2013/08/04,80.937
2013/08/05,80.858
2013/08/06,80.24
2013/08/07,79.562
2013/08/08,78.638
2013/08/09,78.022
2013/08/10,77.302
2013/08/11,76.623
2013/08/12,76.084
2013/08/13,75.705
2013/08/14,75.735
2013/08/15,75.129
2013/08/16,73.986
2013/08/17,72.688
2013/08/18,71.535
2013/08/19,70.428
2013/08/20,69.589
2013/08/21,69.122
2013/08/22,68.43
2013/08/23,67.884
2013/08/24,67.019
2013/08/25,66.338
2013/08/26,65.903
2013/08/27,65.898
2013/08/28,65.35
2013/08/29,64.621
2013/08/30,64.387
2013/08/31,64.369
2013/09/01,63.715
2013/09/02,63.286
2013/09/03,63.147
2013/09/04,63.13
2013/09/05,62.248
2013/09/06,61.577
2013/09/07,60.657
2013/09/08,59.641
2013/09/09,58.657
2013/09/10,57.961
2013/09/11,58.007
2013/09/12,57.994
2013/09/13,58.603
2013/09/14,58.102
2013/09/15,57.054
2013/09/16,56.724
2013/09/17,55.914
2013/09/18,55.342
2013/09/19,55.008
2013/09/20,54.93
2013/09/21,54.418
2013/09/22,53.736
2013/09/23,53.494
2013/09/24,53.467
2013/09/25,53.624
2013/09/26,53.576
2013/09/27,54.42
2013/09/28,54.913
2013/09/29,55.317
2013/09/30,56.647
2013/10/01,57.201
2013/10/02,57.825
2013/10/03,57.826
2013/10/04,57.854
2013/10/05,57.522
2013/10/06,57.102
2013/10/07,57.329
2013/10/08,57.248
2013/10/09,57.33
2013/10/10,57.172
2013/10/11,57.198
2013/10/12,56.784
2013/10/13,56.5
2013/10/14,56.354
2013/10/15,56.759
2013/10/16,57.756
2013/10/17,58.155
2013/10/18,58.141
2013/10/19,58.791
2013/10/20,58.818
2013/10/21,59.388
2013/10/22,60.634
2013/10/23,62.316
2013/10/24,63.205
2013/10/25,63.489
2013/10/26,63.271
2013/10/27,63.146
2013/10/28,63.534
2013/10/29,64.2
2013/10/30,65.558
2013/10/31,65.573
2013/11/01,67.62
2013/11/02,68.555
2013/11/03,69.863
2013/11/04,72.852
2013/11/05,76.555
2013/11/06,79.905
2013/11/07,84.475
2013/11/08,89.738
2013/11/09,95.735
2013/11/10,96.866
2013/11/11,97.393
2013/11/12,99.463
2013/11/13,101.453
2013/11/14,104.119
2013/11/15,106.966
2013/11/16,111.538
2013/11/17,115.057
2013/11/18,125.126
2013/11/19,136.284
2013/11/20,143.079
2013/11/21,148.685
2013/11/22,154.606
2013/11/23,160.397
2013/11/24,162.804
2013/11/25,165.052
2013/11/26,172.07
2013/11/27,184.429
2013/11/28,197.462
2013/11/29,209.315
2013/11/30,218.033
2013/12/01,226.014
2013/12/02,233.254
2013/12/03,239.106
2013/12/04,245.827
2013/12/05,255.911
2013/12/06,262.131
2013/12/07,269.585
2013/12/08,272.189
2013/12/09,275.04
2013/12/10,277.819
2013/12/11,279.925
2013/12/12,281.404
2013/12/13,283.205
2013/12/14,284.748
2013/12/15,285.238
2013/12/16,287.527
2013/12/17,289.489
2013/12/18,292.455
2013/12/19,293.73
2013/12/20,294.429
2013/12/21,293.123
2013/12/22,291.393
2013/12/23,289.806
2013/12/24,288.785
2013/12/25,289.433
2013/12/26,289.385
2013/12/27,288.654
2013/12/28,286.925
2013/12/29,284.728
2013/12/30,284.078
2013/12/31,282.978
2014/01/01,281.301
2014/01/02,281.27
2014/01/03,282.081
2014/01/04,281.943
2014/01/05,282.573
2014/01/06,283.857
2014/01/07,283.78
2014/01/08,283.021
2014/01/09,282.277
2014/01/10,281.362
2014/01/11,280.381
2014/01/12,278.646
2014/01/13,277.568
2014/01/14,276.674
2014/01/15,275.511
2014/01/16,274.201
2014/01/17,272.739
2014/01/18,270.746
2014/01/19,268.784
2014/01/20,267.775
2014/01/21,266.069
