Date,price3varUSD
2010/11/12,0
2010/11/13,0.001
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0.001
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0.001
2011/01/16,0
2011/01/17,0
2011/01/18,0.001
2011/01/19,0.001
2011/01/20,0
2011/01/21,0.001
2011/01/22,0.001
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0.001
2011/02/01,0.005
2011/02/02,0.008
2011/02/03,0.002
2011/02/04,0.001
2011/02/05,0.005
2011/02/06,0.004
2011/02/07,0
2011/02/08,0
2011/02/09,0.002
2011/02/10,0.003
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0.001
2011/02/19,0.004
2011/02/20,0.001
2011/02/21,0.001
2011/02/22,0.001
2011/02/23,0.001
2011/02/24,0.002
2011/02/25,0.001
2011/02/26,0
2011/02/27,0
2011/02/28,0.001
2011/03/01,0
2011/03/02,0.001
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0.001
2011/03/20,0.001
2011/03/21,0
2011/03/22,0
2011/03/23,0.001
2011/03/24,0.001
2011/03/25,0
2011/03/26,0
2011/03/27,0.001
2011/03/28,0.001
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0.001
2011/04/05,0.001
2011/04/06,0
2011/04/07,0.001
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0
2011/04/12,0.001
2011/04/13,0.003
2011/04/14,0.004
2011/04/15,0.002
2011/04/16,0
2011/04/17,0.001
2011/04/18,0.003
2011/04/19,0.002
2011/04/20,0
2011/04/21,0
2011/04/22,0.004
2011/04/23,0.023
2011/04/24,0.028
2011/04/25,0.005
2011/04/26,0.003
2011/04/27,0.01
2011/04/28,0.022
2011/04/29,0.088
2011/04/30,0.229
2011/05/01,0.108
2011/05/02,0.002
2011/05/03,0.004
2011/05/04,0.014
2011/05/05,0.003
2011/05/06,0.001
2011/05/07,0.006
2011/05/08,0.022
2011/05/09,0.015
2011/05/10,0.23
2011/05/11,0.55
2011/05/12,0.216
2011/05/13,0.501
2011/05/14,0.57
2011/05/15,0.075
2011/05/16,0.081
2011/05/17,0.074
2011/05/18,0.064
2011/05/19,0.13
2011/05/20,0.121
2011/05/21,0.111
2011/05/22,0.035
2011/05/23,0.154
2011/05/24,0.127
2011/05/25,0.18
2011/05/26,0.256
2011/05/27,0.086
2011/05/28,0.005
2011/05/29,0.011
2011/05/30,0.013
2011/05/31,0.03
2011/06/01,0.05
2011/06/02,0.312
2011/06/03,1.913
2011/06/04,6.99
2011/06/05,5.25
2011/06/06,0.343
2011/06/07,2.52
2011/06/08,14.309
2011/06/09,12.076
2011/06/10,1.761
2011/06/11,18.007
2011/06/12,17.077
2011/06/13,1.503
2011/06/14,1.663
2011/06/15,0.02
2011/06/16,0.331
2011/06/17,1.578
2011/06/18,0.768
2011/06/19,0.14
2011/06/20,0.098
2011/06/21,0.007
2011/06/22,0
2011/06/23,0
2011/06/24,0
2011/06/25,0
2011/06/26,0
2011/06/27,0.034
2011/06/28,0.025
2011/06/29,0.017
2011/06/30,0.036
2011/07/01,0.231
2011/07/02,0.206
2011/07/03,0.025
2011/07/04,0.126
2011/07/05,0.698
2011/07/06,0.27
2011/07/07,0.311
2011/07/08,0.144
2011/07/09,0.025
2011/07/10,0.015
2011/07/11,0.015
2011/07/12,0.054
2011/07/13,0.059
2011/07/14,0.003
2011/07/15,0.002
2011/07/16,0.008
2011/07/17,0.038
2011/07/18,0.035
2011/07/19,0.02
2011/07/20,0.039
2011/07/21,0.003
2011/07/22,0.004
2011/07/23,0
2011/07/24,0.006
2011/07/25,0.018
2011/07/26,0.006
2011/07/27,0.002
2011/07/28,0.013
2011/07/29,0.029
2011/07/30,0.008
2011/07/31,0.001
2011/08/01,0.016
2011/08/02,0.136
2011/08/03,1.188
2011/08/04,1.179
2011/08/05,0.069
2011/08/06,0.891
2011/08/07,1.616
2011/08/08,0.15
2011/08/09,0.478
2011/08/10,0.753
2011/08/11,0.22
2011/08/12,0.045
2011/08/13,0.024
2011/08/14,0.173
2011/08/15,0.23
2011/08/16,0.069
2011/08/17,0.003
2011/08/18,0.005
2011/08/19,0.023
2011/08/20,0.071
2011/08/21,0.017
2011/08/22,0.035
2011/08/23,0.035
2011/08/24,0.008
2011/08/25,0.096
2011/08/26,0.678
2011/08/27,0.618
2011/08/28,0.055
2011/08/29,0.071
2011/08/30,0.006
2011/08/31,0.049
2011/09/01,0.077
2011/09/02,0.016
2011/09/03,0.02
2011/09/04,0.008
2011/09/05,0.08
2011/09/06,0.197
2011/09/07,0.126
2011/09/08,0.023
2011/09/09,0.306
2011/09/10,0.647
2011/09/11,0.13
2011/09/12,0.21
2011/09/13,0.094
2011/09/14,0.015
2011/09/15,0.085
2011/09/16,0.132
2011/09/17,0.039
2011/09/18,0.006
2011/09/19,0.049
2011/09/20,0.109
2011/09/21,0.057
2011/09/22,0.021
2011/09/23,0.03
2011/09/24,0
2011/09/25,0.003
2011/09/26,0.029
2011/09/27,0.039
2011/09/28,0.012
2011/09/29,0.002
2011/09/30,0.005
2011/10/01,0.017
2011/10/02,0.004
2011/10/03,0.001
2011/10/04,0
2011/10/05,0.002
2011/10/06,0.006
2011/10/07,0.029
2011/10/08,0.07
2011/10/09,0.038
2011/10/10,0.002
2011/10/11,0.002
2011/10/12,0.002
2011/10/13,0.002
2011/10/14,0.001
2011/10/15,0.006
2011/10/16,0.018
2011/10/17,0.132
2011/10/18,0.248
2011/10/19,0.096
2011/10/20,0.006
2011/10/21,0.005
2011/10/22,0.059
2011/10/23,0.075
2011/10/24,0.016
2011/10/25,0.038
2011/10/26,0.006
2011/10/27,0.011
2011/10/28,0.021
2011/10/29,0.037
2011/10/30,0.019
2011/10/31,0.005
2011/11/01,0.009
2011/11/02,0.001
2011/11/03,0
2011/11/04,0.001
2011/11/05,0.004
2011/11/06,0.005
2011/11/07,0.001
2011/11/08,0.001
2011/11/09,0
2011/11/10,0.003
2011/11/11,0.002
2011/11/12,0.003
2011/11/13,0.001
2011/11/14,0.04
2011/11/15,0.091
2011/11/16,0.019
2011/11/17,0.005
2011/11/18,0.016
2011/11/19,0.017
2011/11/20,0.001
2011/11/21,0.003
2011/11/22,0.002
2011/11/23,0.001
2011/11/24,0.001
2011/11/25,0.003
2011/11/26,0.002
2011/11/27,0
2011/11/28,0
2011/11/29,0.006
2011/11/30,0.02
2011/12/01,0.024
2011/12/02,0.009
2011/12/03,0.003
2011/12/04,0.013
2011/12/05,0.004
2011/12/06,0.004
2011/12/07,0.004
2011/12/08,0
2011/12/09,0
2011/12/10,0
2011/12/11,0.006
2011/12/12,0.006
2011/12/13,0.001
2011/12/14,0
2011/12/15,0
2011/12/16,0
2011/12/17,0
2011/12/18,0
2011/12/19,0.006
2011/12/20,0.052
2011/12/21,0.053
2011/12/22,0.006
2011/12/23,0
2011/12/24,0.001
2011/12/25,0.005
2011/12/26,0.006
2011/12/27,0.001
2011/12/28,0.001
2011/12/29,0.003
2011/12/30,0.001
2011/12/31,0.019
2012/01/01,0.103
2012/01/02,0.098
2012/01/03,0.012
2012/01/04,0.008
2012/01/05,0.286
2012/01/06,0.436
2012/01/07,0.063
2012/01/08,0.007
2012/01/09,0.011
2012/01/10,0.062
2012/01/11,0.027
2012/01/12,0.044
2012/01/13,0.011
2012/01/14,0.015
2012/01/15,0.018
2012/01/16,0.017
2012/01/17,0.117
2012/01/18,0.209
2012/01/19,0.036
2012/01/20,0.079
2012/01/21,0.014
2012/01/22,0.005
2012/01/23,0.002
2012/01/24,0.001
2012/01/25,0.021
2012/01/26,0.096
2012/01/27,0.085
2012/01/28,0.011
2012/01/29,0.006
2012/01/30,0.001
2012/01/31,0.001
2012/02/01,0.027
2012/02/02,0.059
2012/02/03,0.014
2012/02/04,0.005
2012/02/05,0.01
2012/02/06,0.022
2012/02/07,0.01
2012/02/08,0.001
2012/02/09,0.003
2012/02/10,0.009
2012/02/11,0.004
2012/02/12,0.015
2012/02/13,0.022
2012/02/14,0.091
2012/02/15,0.165
2012/02/16,0.062
2012/02/17,0.002
2012/02/18,0
2012/02/19,0
2012/02/20,0.001
2012/02/21,0.001
2012/02/22,0
2012/02/23,0.035
2012/02/24,0.076
2012/02/25,0.014
2012/02/26,0.005
2012/02/27,0.001
2012/02/28,0.001
2012/02/29,0.001
2012/03/01,0
2012/03/02,0.001
2012/03/03,0.008
2012/03/04,0.004
2012/03/05,0.01
2012/03/06,0.013
2012/03/07,0.001
2012/03/08,0.001
2012/03/09,0.001
2012/03/10,0.001
2012/03/11,0
2012/03/12,0
2012/03/13,0.009
2012/03/14,0.031
2012/03/15,0.016
2012/03/16,0
2012/03/17,0.001
2012/03/18,0.002
2012/03/19,0.019
2012/03/20,0.041
2012/03/21,0.008
2012/03/22,0.001
2012/03/23,0.002
2012/03/24,0.001
2012/03/25,0.002
2012/03/26,0.002
2012/03/27,0.003
2012/03/28,0.008
2012/03/29,0.001
2012/03/30,0
2012/03/31,0.001
2012/04/01,0
2012/04/02,0
2012/04/03,0.002
2012/04/04,0.001
2012/04/05,0
2012/04/06,0
2012/04/07,0.003
2012/04/08,0.006
2012/04/09,0.002
2012/04/10,0.002
2012/04/11,0
2012/04/12,0.001
2012/04/13,0
2012/04/14,0
2012/04/15,0
2012/04/16,0
2012/04/17,0
2012/04/18,0.002
2012/04/19,0.004
2012/04/20,0.007
2012/04/21,0.007
2012/04/22,0.002
2012/04/23,0.01
2012/04/24,0.007
2012/04/25,0.001
2012/04/26,0.002
2012/04/27,0
2012/04/28,0.001
2012/04/29,0.004
2012/04/30,0.002
2012/05/01,0
2012/05/02,0.002
2012/05/03,0.003
2012/05/04,0.001
2012/05/05,0
2012/05/06,0
2012/05/07,0
2012/05/08,0
2012/05/09,0
2012/05/10,0.002
2012/05/11,0.003
2012/05/12,0
2012/05/13,0
2012/05/14,0
2012/05/15,0.001
2012/05/16,0.001
2012/05/17,0.001
2012/05/18,0
2012/05/19,0
2012/05/20,0
2012/05/21,0
2012/05/22,0
2012/05/23,0
2012/05/24,0
2012/05/25,0
2012/05/26,0
2012/05/27,0
2012/05/28,0
2012/05/29,0
2012/05/30,0
2012/05/31,0
2012/06/01,0.002
2012/06/02,0.002
2012/06/03,0
2012/06/04,0
2012/06/05,0.003
2012/06/06,0.007
2012/06/07,0.005
2012/06/08,0.004
2012/06/09,0.001
2012/06/10,0.002
2012/06/11,0.001
2012/06/12,0.004
2012/06/13,0.016
2012/06/14,0.015
2012/06/15,0.028
2012/06/16,0.043
2012/06/17,0.009
2012/06/18,0.007
2012/06/19,0.004
2012/06/20,0.018
2012/06/21,0.013
2012/06/22,0.001
2012/06/23,0.006
2012/06/24,0.008
2012/06/25,0.004
2012/06/26,0.001
2012/06/27,0.009
2012/06/28,0.011
2012/06/29,0.001
2012/06/30,0
2012/07/01,0
2012/07/02,0
2012/07/03,0.001
2012/07/04,0.007
2012/07/05,0.003
2012/07/06,0.005
2012/07/07,0.003
2012/07/08,0.002
2012/07/09,0.005
2012/07/10,0.019
2012/07/11,0.013
2012/07/12,0.024
2012/07/13,0.042
2012/07/14,0.007
2012/07/15,0.002
2012/07/16,0.059
2012/07/17,0.19
2012/07/18,0.128
2012/07/19,0.023
2012/07/20,0.017
2012/07/21,0.019
2012/07/22,0.001
2012/07/23,0.012
2012/07/24,0.006
2012/07/25,0.01
2012/07/26,0.018
2012/07/27,0.009
2012/07/28,0
2012/07/29,0.002
2012/07/30,0.002
2012/07/31,0.031
2012/08/01,0.05
2012/08/02,0.121
2012/08/03,0.304
2012/08/04,0.165
2012/08/05,0.006
2012/08/06,0.002
2012/08/07,0.003
2012/08/08,0.008
2012/08/09,0.001
2012/08/10,0.01
2012/08/11,0.03
2012/08/12,0.014
2012/08/13,0.02
2012/08/14,0.05
2012/08/15,0.138
2012/08/16,0.265
2012/08/17,0.135
2012/08/18,0.462
2012/08/19,1.304
2012/08/20,1.256
2012/08/21,0.163
2012/08/22,0.173
2012/08/23,0.003
2012/08/24,0.048
2012/08/25,0.074
2012/08/26,0.012
2012/08/27,0.008
2012/08/28,0.02
2012/08/29,0.006
2012/08/30,0.005
2012/08/31,0.036
2012/09/01,0.088
2012/09/02,0.034
2012/09/03,0.019
2012/09/04,0.023
2012/09/05,0.019
2012/09/06,0.068
2012/09/07,0.036
2012/09/08,0
2012/09/09,0.001
2012/09/10,0.001
2012/09/11,0.007
2012/09/12,0.011
2012/09/13,0.002
2012/09/14,0.013
2012/09/15,0.032
2012/09/16,0.01
2012/09/17,0.003
2012/09/18,0.014
2012/09/19,0.046
2012/09/20,0.024
2012/09/21,0
2012/09/22,0.006
2012/09/23,0.005
2012/09/24,0.003
2012/09/25,0.001
2012/09/26,0.002
2012/09/27,0.006
2012/09/28,0.002
2012/09/29,0.001
2012/09/30,0.001
2012/10/01,0
2012/10/02,0.015
2012/10/03,0.04
2012/10/04,0.012
2012/10/05,0.003
2012/10/06,0.008
2012/10/07,0.068
2012/10/08,0.111
2012/10/09,0.024
2012/10/10,0.007
2012/10/11,0.012
2012/10/12,0.001
2012/10/13,0.004
2012/10/14,0.011
2012/10/15,0.008
2012/10/16,0.003
2012/10/17,0.004
2012/10/18,0.001
2012/10/19,0.001
2012/10/20,0.003
2012/10/21,0.004
2012/10/22,0.001
2012/10/23,0
2012/10/24,0
2012/10/25,0.039
2012/10/26,0.223
2012/10/27,0.191
2012/10/28,0.018
2012/10/29,0.032
2012/10/30,0.012
2012/10/31,0.028
2012/11/01,0.015
2012/11/02,0.047
2012/11/03,0.026
2012/11/04,0.008
2012/11/05,0.009
2012/11/06,0.001
2012/11/07,0.003
2012/11/08,0.002
2012/11/09,0
2012/11/10,0.001
2012/11/11,0
2012/11/12,0.001
2012/11/13,0.002
2012/11/14,0.001
2012/11/15,0.003
2012/11/16,0.046
2012/11/17,0.077
2012/11/18,0.016
2012/11/19,0
2012/11/20,0
2012/11/21,0
2012/11/22,0.029
2012/11/23,0.065
2012/11/24,0.019
2012/11/25,0.001
2012/11/26,0.001
2012/11/27,0.009
2012/11/28,0.003
2012/11/29,0.005
2012/11/30,0.013
2012/12/01,0.006
2012/12/02,0
2012/12/03,0
2012/12/04,0.049
2012/12/05,0.107
2012/12/06,0.023
2012/12/07,0.002
2012/12/08,0.004
2012/12/09,0.001
2012/12/10,0.001
2012/12/11,0.003
2012/12/12,0.013
2012/12/13,0.006
2012/12/14,0
2012/12/15,0.004
2012/12/16,0.011
2012/12/17,0.012
2012/12/18,0.003
2012/12/19,0.007
2012/12/20,0.015
2012/12/21,0.003
2012/12/22,0.004
2012/12/23,0.004
2012/12/24,0.001
2012/12/25,0
2012/12/26,0
2012/12/27,0.001
2012/12/28,0
2012/12/29,0
2012/12/30,0
2012/12/31,0
2013/01/01,0
2013/01/02,0.012
2013/01/03,0.009
2013/01/04,0
2013/01/05,0
2013/01/06,0.002
2013/01/07,0
2013/01/08,0.016
2013/01/09,0.032
2013/01/10,0.02
2013/01/11,0.025
2013/01/12,0.012
2013/01/13,0.001
2013/01/14,0.001
2013/01/15,0.001
2013/01/16,0.011
2013/01/17,0.142
2013/01/18,0.205
2013/01/19,0.044
2013/01/20,0
2013/01/21,0.057
2013/01/22,0.291
2013/01/23,0.25
2013/01/24,0.027
2013/01/25,0.007
2013/01/26,0.02
2013/01/27,0.038
2013/01/28,0.055
2013/01/29,0.271
2013/01/30,0.274
2013/01/31,0.237
2013/02/01,0.261
2013/02/02,0.042
2013/02/03,0.009
2013/02/04,0.002
2013/02/05,0.002
2013/02/06,0.029
2013/02/07,0.211
2013/02/08,0.384
2013/02/09,0.415
2013/02/10,0.274
2013/02/11,0.138
2013/02/12,0.119
2013/02/13,0.053
2013/02/14,0.219
2013/02/15,0.748
2013/02/16,0.375
2013/02/17,0.007
2013/02/18,0
2013/02/19,0.298
2013/02/20,0.973
2013/02/21,0.465
2013/02/22,0.024
2013/02/23,0.015
2013/02/24,0.039
2013/02/25,0.011
2013/02/26,0.028
2013/02/27,0.191
2013/02/28,0.861
2013/03/01,1.919
2013/03/02,0.732
2013/03/03,0.117
2013/03/04,0.144
2013/03/05,3.21
2013/03/06,5.342
2013/03/07,1.988
2013/03/08,0.887
2013/03/09,1.694
2013/03/10,1.652
2013/03/11,0.657
2013/03/12,0.179
2013/03/13,0.913
2013/03/14,0.296
2013/03/15,0.112
2013/03/16,0.126
2013/03/17,0.053
2013/03/18,1.099
2013/03/19,9.686
2013/03/20,22.1
2013/03/21,26.492
2013/03/22,11.752
2013/03/23,0.857
2013/03/24,0.753
2013/03/25,5.672
2013/03/26,8.197
2013/03/27,18.35
2013/03/28,32.949
2013/03/29,10.802
2013/03/30,0.483
2013/03/31,1.038
2013/04/01,9.707
2013/04/02,61.295
2013/04/03,106.61
2013/04/04,45.872
2013/04/05,12.636
2013/04/06,18.564
2013/04/07,30.35
2013/04/08,154.667
2013/04/09,479.732
2013/04/10,169.135
2013/04/11,1198
2013/04/12,1327
2013/04/13,90.998
2013/04/14,8.845
2013/04/15,21.574
2013/04/16,50.056
2013/04/17,26.741
2013/04/18,75.552
2013/04/19,141.185
2013/04/20,66.346
2013/04/21,13.138
2013/04/22,0.167
2013/04/23,10.571
2013/04/24,77.92
2013/04/25,64.494
2013/04/26,8.225
2013/04/27,30.036
2013/04/28,14.255
2013/04/29,7.29
2013/04/30,18.473
2013/05/01,16.236
2013/05/02,92.188
2013/05/03,81.968
2013/05/04,12.38
2013/05/05,21.382
2013/05/06,14.955
2013/05/07,1.852
2013/05/08,2.128
2013/05/09,0.646
2013/05/10,0.752
2013/05/11,2.779
2013/05/12,0.653
2013/05/13,0.101
2013/05/14,2.542
2013/05/15,9.806
2013/05/16,2.782
2013/05/17,5.897
2013/05/18,5.711
2013/05/19,1.248
2013/05/20,0.027
2013/05/21,1.117
2013/05/22,2.051
2013/05/23,1.965
2013/05/24,11.296
2013/05/25,14.018
2013/05/26,3.108
2013/05/27,0.178
2013/05/28,1.803
2013/05/29,1.236
2013/05/30,0.385
2013/05/31,0.149
2013/06/01,0.114
2013/06/02,1.463
2013/06/03,7.265
2013/06/04,3.853
2013/06/05,0.072
2013/06/06,0.084
2013/06/07,5.05
2013/06/08,12.916
2013/06/09,13.741
2013/06/10,7.525
2013/06/11,1.125
2013/06/12,2.71
2013/06/13,0.401
2013/06/14,4.993
2013/06/15,7.593
2013/06/16,1.45
2013/06/17,0.067
2013/06/18,2.124
2013/06/19,3.128
2013/06/20,0.809
2013/06/21,0.169
2013/06/22,1.163
2013/06/23,3.226
2013/06/24,4.577
2013/06/25,3.49
2013/06/26,0.257
2013/06/27,0.327
2013/06/28,6.012
2013/06/29,9.032
2013/06/30,1.653
2013/07/01,3.513
2013/07/02,7.498
2013/07/03,2.939
2013/07/04,3.827
2013/07/05,12.122
2013/07/06,26.017
2013/07/07,8.218
2013/07/08,9.498
2013/07/09,2.563
2013/07/10,2.142
2013/07/11,13.744
2013/07/12,13.756
2013/07/13,7.259
2013/07/14,2.173
2013/07/15,0.305
2013/07/16,0.536
2013/07/17,0.221
2013/07/18,2.047
2013/07/19,4.069
2013/07/20,1.543
2013/07/21,0
2013/07/22,0.012
2013/07/23,0.352
2013/07/24,0.901
2013/07/25,1.161
2013/07/26,1.278
2013/07/27,0.29
2013/07/28,0.134
2013/07/29,1.76
2013/07/30,3.742
2013/07/31,3.848
2013/08/01,1.855
2013/08/02,0.046
2013/08/03,0.046
2013/08/04,0.176
2013/08/05,0.167
2013/08/06,0.929
2013/08/07,0.669
2013/08/08,0.366
2013/08/09,1.724
2013/08/10,1.135
2013/08/11,0.228
2013/08/12,0.155
2013/08/13,0.601
2013/08/14,0.894
2013/08/15,0.703
2013/08/16,0.074
2013/08/17,0.028
2013/08/18,0.025
2013/08/19,0.289
2013/08/20,3.136
2013/08/21,8.481
2013/08/22,6.574
2013/08/23,0.795
2013/08/24,0.412
2013/08/25,0.661
2013/08/26,1.436
2013/08/27,3.217
2013/08/28,7.23
2013/08/29,3.015
2013/08/30,1.803
2013/08/31,6.65
2013/09/01,6.695
2013/09/02,2.218
2013/09/03,0.161
2013/09/04,4.545
2013/09/05,9.448
2013/09/06,5.476
2013/09/07,1.184
2013/09/08,0.552
2013/09/09,1.333
2013/09/10,1.911
2013/09/11,2.527
2013/09/12,2.294
2013/09/13,1.042
2013/09/14,0.028
2013/09/15,0.025
2013/09/16,0.011
2013/09/17,0.059
2013/09/18,0.261
2013/09/19,1.099
2013/09/20,2.759
2013/09/21,0.481
2013/09/22,0.052
2013/09/23,0.031
2013/09/24,0.013
2013/09/25,0.158
2013/09/26,0.306
2013/09/27,0.044
2013/09/28,0.118
2013/09/29,0.178
2013/09/30,0.013
2013/10/01,0.02
2013/10/02,24.214
2013/10/03,39.072
2013/10/04,12.12
2013/10/05,21.633
2013/10/06,1.184
2013/10/07,0.253
2013/10/08,0.843
2013/10/09,1.032
2013/10/10,0.619
2013/10/11,0.151
2013/10/12,0.069
2013/10/13,1.799
2013/10/14,5.958
2013/10/15,10.544
2013/10/16,6.747
2013/10/17,2.678
2013/10/18,9.752
2013/10/19,39.883
2013/10/20,33.365
2013/10/21,20.796
2013/10/22,91.643
2013/10/23,119.143
2013/10/24,20.588
2013/10/25,86.264
2013/10/26,48.031
2013/10/27,13.591
2013/10/28,38.819
2013/10/29,37.176
2013/10/30,9.837
2013/10/31,1.411
2013/11/01,1.1
2013/11/02,2.505
2013/11/03,3.75
2013/11/04,37.449
2013/11/05,140.894
2013/11/06,198.151
2013/11/07,307.13
2013/11/08,414.004
2013/11/09,628.397
2013/11/10,361.652
2013/11/11,309.548
2013/11/12,333.591
2013/11/13,509.908
2013/11/14,690.463
2013/11/15,329.154
2013/11/16,51.141
2013/11/17,331.545
2013/11/18,3127
2013/11/19,3799
2013/11/20,1917
2013/11/21,2500
2013/11/22,5475
2013/11/23,3233
2013/11/24,676.699
2013/11/25,218.517
2013/11/26,1632
2013/11/27,4740
2013/11/28,3316
2013/11/29,1362
2013/11/30,2341
2013/12/01,3116
2013/12/02,4084
2013/12/03,1026
2013/12/04,2367
2013/12/05,538.979
2013/12/06,2467
2013/12/07,12989
2013/12/08,7977
2013/12/09,3737
2013/12/10,5814
2013/12/11,610.017
2013/12/12,667.012
2013/12/13,193.591
2013/12/14,56.625
2013/12/15,212.847
2013/12/16,1165
2013/12/17,4442
2013/12/18,8075
2013/12/19,2341
2013/12/20,1991
2013/12/21,520.83
2013/12/22,407.785
2013/12/23,215.069
2013/12/24,216.519
2013/12/25,93.189
2013/12/26,797.027
2013/12/27,1217
2013/12/28,88.095
2013/12/29,92.844
2013/12/30,171.005
2013/12/31,188.512
2014/01/01,37.408
2014/01/02,91.331
2014/01/03,85.776
2014/01/04,543.75
2014/01/05,1178
2014/01/06,2783
2014/01/07,1182
2014/01/08,2164
2014/01/09,960.309
2014/01/10,2.204
2014/01/11,590.334
2014/01/12,570.976
2014/01/13,785.665
2014/01/14,632.324
2014/01/15,71.692
2014/01/16,32.322
2014/01/17,247.913
2014/01/18,164.807
2014/01/19,68.224
2014/01/20,484.461
2014/01/21,319.492
2014/01/22,196.837
2014/01/23,106.222
2014/01/24,339.774
2014/01/25,156.576
2014/01/26,474.26
2014/01/27,209.627
2014/01/28,851.981
2014/01/29,618.963
2014/01/30,124.689
2014/01/31,34.331
2014/02/01,112.247
2014/02/02,36.596
2014/02/03,92.015
2014/02/04,75.136
2014/02/05,37.565
2014/02/06,150.864
2014/02/07,1848
2014/02/08,1886
2014/02/09,451.501
2014/02/10,228.738
2014/02/11,55.084
2014/02/12,156.169
2014/02/13,1303
2014/02/14,1305
2014/02/15,283.515
2014/02/16,1248
2014/02/17,437.137
2014/02/18,5.697
2014/02/19,11.135
2014/02/20,176.243
2014/02/21,551.076
2014/02/22,178.452
2014/02/23,516.488
2014/02/24,444.655
2014/02/25,2377
2014/02/26,1149
2014/02/27,1323
2014/02/28,27.189
2014/03/01,70.1
2014/03/02,11.278
2014/03/03,434.711
2014/03/04,2310
2014/03/05,979.397
2014/03/06,56.453
2014/03/07,84.5
2014/03/08,290.096
2014/03/09,87.086
2014/03/10,20.191
