Date,sentinusd90trxUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,2.87
2011/04/12,2.761
2011/04/13,2.659
2011/04/14,2.563
2011/04/15,2.471
2011/04/16,2.389
2011/04/17,2.335
2011/04/18,2.282
2011/04/19,2.286
2011/04/20,2.38
2011/04/21,2.462
2011/04/22,2.528
2011/04/23,2.579
2011/04/24,2.616
2011/04/25,2.64
2011/04/26,2.655
2011/04/27,2.664
2011/04/28,2.665
2011/04/29,2.684
2011/04/30,2.708
2011/05/01,2.724
2011/05/02,2.732
2011/05/03,2.736
2011/05/04,2.74
2011/05/05,2.738
2011/05/06,2.737
2011/05/07,2.734
2011/05/08,2.742
2011/05/09,2.745
2011/05/10,2.765
2011/05/11,2.781
2011/05/12,2.796
2011/05/13,2.829
2011/05/14,2.978
2011/05/15,3.114
2011/05/16,3.234
2011/05/17,3.336
2011/05/18,3.417
2011/05/19,3.48
2011/05/20,3.532
2011/05/21,3.589
2011/05/22,3.661
2011/05/23,3.725
2011/05/24,3.778
2011/05/25,3.822
2011/05/26,3.861
2011/05/27,3.902
2011/05/28,3.926
2011/05/29,3.938
2011/05/30,3.939
2011/05/31,3.932
2011/06/01,3.917
2011/06/02,3.901
2011/06/03,3.902
2011/06/04,3.918
2011/06/05,3.953
2011/06/06,4.021
2011/06/07,4.101
2011/06/08,4.226
2011/06/09,4.39
2011/06/10,4.585
2011/06/11,4.813
2011/06/12,5.067
2011/06/13,5.313
2011/06/14,5.56
2011/06/15,5.944
2011/06/16,6.619
2011/06/17,7.146
2011/06/18,7.525
2011/06/19,7.9
2011/06/20,8.137
2011/06/21,8.321
2011/06/22,8.396
2011/06/23,8.393
2011/06/24,8.406
2011/06/25,8.557
2011/06/26,8.646
2011/06/27,8.638
2011/06/28,8.644
2011/06/29,8.585
2011/06/30,8.458
2011/07/01,8.276
2011/07/02,8.054
2011/07/03,7.803
2011/07/04,7.544
2011/07/05,7.272
2011/07/06,6.997
2011/07/07,6.724
2011/07/08,6.453
2011/07/09,6.201
2011/07/10,5.967
2011/07/11,5.741
2011/07/12,5.523
2011/07/13,5.317
2011/07/14,5.122
2011/07/15,4.933
2011/07/16,4.753
2011/07/17,4.579
2011/07/18,4.42
2011/07/19,4.274
2011/07/20,4.13
2011/07/21,3.993
2011/07/22,3.862
2011/07/23,3.734
2011/07/24,3.609
2011/07/25,3.49
2011/07/26,3.376
2011/07/27,3.267
2011/07/28,3.169
2011/07/29,3.072
2011/07/30,2.977
2011/07/31,2.883
2011/08/01,2.792
2011/08/02,2.703
2011/08/03,2.615
2011/08/04,2.529
2011/08/05,2.446
2011/08/06,2.364
2011/08/07,2.284
2011/08/08,2.207
2011/08/09,2.134
2011/08/10,2.064
2011/08/11,1.996
2011/08/12,1.929
2011/08/13,1.864
2011/08/14,1.8
2011/08/15,1.738
2011/08/16,1.677
2011/08/17,1.618
2011/08/18,1.561
2011/08/19,1.505
2011/08/20,1.451
2011/08/21,1.398
2011/08/22,1.346
2011/08/23,1.296
2011/08/24,1.247
2011/08/25,1.199
2011/08/26,1.153
2011/08/27,1.11
2011/08/28,1.067
2011/08/29,1.026
2011/08/30,0.985
2011/08/31,0.945
2011/09/01,0.906
2011/09/02,0.868
2011/09/03,0.83
2011/09/04,0.795
2011/09/05,0.761
2011/09/06,0.731
2011/09/07,0.7
2011/09/08,0.671
2011/09/09,0.641
2011/09/10,0.612
2011/09/11,0.584
2011/09/12,0.556
2011/09/13,0.528
2011/09/14,0.501
2011/09/15,0.474
2011/09/16,0.448
2011/09/17,0.422
2011/09/18,0.396
2011/09/19,0.371
2011/09/20,0.346
2011/09/21,0.321
2011/09/22,0.297
2011/09/23,0.274
2011/09/24,0.25
2011/09/25,0.227
2011/09/26,0.204
2011/09/27,0.182
2011/09/28,0.16
2011/09/29,0.139
2011/09/30,0.117
2011/10/01,0.097
2011/10/02,0.076
2011/10/03,0.056
2011/10/04,0.036
2011/10/05,0.017
2011/10/06,-0.002
2011/10/07,-0.021
2011/10/08,-0.039
2011/10/09,-0.058
2011/10/10,-0.075
2011/10/11,-0.093
2011/10/12,-0.11
2011/10/13,-0.127
2011/10/14,-0.144
2011/10/15,-0.161
2011/10/16,-0.177
2011/10/17,-0.193
2011/10/18,-0.209
2011/10/19,-0.224
2011/10/20,-0.24
2011/10/21,-0.255
2011/10/22,-0.27
2011/10/23,-0.284
2011/10/24,-0.299
2011/10/25,-0.313
2011/10/26,-0.327
2011/10/27,-0.341
2011/10/28,-0.354
2011/10/29,-0.367
2011/10/30,-0.38
2011/10/31,-0.393
2011/11/01,-0.406
2011/11/02,-0.418
2011/11/03,-0.43
2011/11/04,-0.442
2011/11/05,-0.454
2011/11/06,-0.466
2011/11/07,-0.477
2011/11/08,-0.488
2011/11/09,-0.499
2011/11/10,-0.51
2011/11/11,-0.52
2011/11/12,-0.531
2011/11/13,-0.541
2011/11/14,-0.551
2011/11/15,-0.561
2011/11/16,-0.571
2011/11/17,-0.579
2011/11/18,-0.587
2011/11/19,-0.594
2011/11/20,-0.6
2011/11/21,-0.606
2011/11/22,-0.612
2011/11/23,-0.617
2011/11/24,-0.622
2011/11/25,-0.627
2011/11/26,-0.631
2011/11/27,-0.636
2011/11/28,-0.639
2011/11/29,-0.642
2011/11/30,-0.643
2011/12/01,-0.643
2011/12/02,-0.642
2011/12/03,-0.64
2011/12/04,-0.638
2011/12/05,-0.635
2011/12/06,-0.631
2011/12/07,-0.625
2011/12/08,-0.618
2011/12/09,-0.612
2011/12/10,-0.605
2011/12/11,-0.599
2011/12/12,-0.594
2011/12/13,-0.589
2011/12/14,-0.585
2011/12/15,-0.581
2011/12/16,-0.577
2011/12/17,-0.574
2011/12/18,-0.572
2011/12/19,-0.57
2011/12/20,-0.568
2011/12/21,-0.566
2011/12/22,-0.565
2011/12/23,-0.564
2011/12/24,-0.564
2011/12/25,-0.563
2011/12/26,-0.563
2011/12/27,-0.564
2011/12/28,-0.564
2011/12/29,-0.565
2011/12/30,-0.565
2011/12/31,-0.567
2012/01/01,-0.568
2012/01/02,-0.569
2012/01/03,-0.571
2012/01/04,-0.573
2012/01/05,-0.575
2012/01/06,-0.576
2012/01/07,-0.578
2012/01/08,-0.58
2012/01/09,-0.582
2012/01/10,-0.583
2012/01/11,-0.585
2012/01/12,-0.587
2012/01/13,-0.589
2012/01/14,-0.591
2012/01/15,-0.594
2012/01/16,-0.596
2012/01/17,-0.598
2012/01/18,-0.6
2012/01/19,-0.602
2012/01/20,-0.604
2012/01/21,-0.607
2012/01/22,-0.609
2012/01/23,-0.612
2012/01/24,-0.614
2012/01/25,-0.617
2012/01/26,-0.619
2012/01/27,-0.622
2012/01/28,-0.625
2012/01/29,-0.627
2012/01/30,-0.63
2012/01/31,-0.633
2012/02/01,-0.636
2012/02/02,-0.638
2012/02/03,-0.641
2012/02/04,-0.643
2012/02/05,-0.646
2012/02/06,-0.649
2012/02/07,-0.651
2012/02/08,-0.654
2012/02/09,-0.657
2012/02/10,-0.659
2012/02/11,-0.662
2012/02/12,-0.664
2012/02/13,-0.667
2012/02/14,-0.669
2012/02/15,-0.669
2012/02/16,-0.67
2012/02/17,-0.669
2012/02/18,-0.669
2012/02/19,-0.669
2012/02/20,-0.668
2012/02/21,-0.668
2012/02/22,-0.668
2012/02/23,-0.668
2012/02/24,-0.667
2012/02/25,-0.667
2012/02/26,-0.666
2012/02/27,-0.666
2012/02/28,-0.666
2012/02/29,-0.666
2012/03/01,-0.665
2012/03/02,-0.665
2012/03/03,-0.665
2012/03/04,-0.664
2012/03/05,-0.664
2012/03/06,-0.663
2012/03/07,-0.663
2012/03/08,-0.663
2012/03/09,-0.662
2012/03/10,-0.662
2012/03/11,-0.661
2012/03/12,-0.661
2012/03/13,-0.66
2012/03/14,-0.659
2012/03/15,-0.659
2012/03/16,-0.658
2012/03/17,-0.656
2012/03/18,-0.655
2012/03/19,-0.654
2012/03/20,-0.653
2012/03/21,-0.652
2012/03/22,-0.651
2012/03/23,-0.649
2012/03/24,-0.647
2012/03/25,-0.645
2012/03/26,-0.643
2012/03/27,-0.64
2012/03/28,-0.638
2012/03/29,-0.635
2012/03/30,-0.631
2012/03/31,-0.627
2012/04/01,-0.622
2012/04/02,-0.618
2012/04/03,-0.613
2012/04/04,-0.608
2012/04/05,-0.603
2012/04/06,-0.598
2012/04/07,-0.593
2012/04/08,-0.587
2012/04/09,-0.58
2012/04/10,-0.573
2012/04/11,-0.565
2012/04/12,-0.556
2012/04/13,-0.547
2012/04/14,-0.538
2012/04/15,-0.528
2012/04/16,-0.517
2012/04/17,-0.505
2012/04/18,-0.494
2012/04/19,-0.482
2012/04/20,-0.468
2012/04/21,-0.454
2012/04/22,-0.439
2012/04/23,-0.425
2012/04/24,-0.411
2012/04/25,-0.397
2012/04/26,-0.382
2012/04/27,-0.366
2012/04/28,-0.351
2012/04/29,-0.335
2012/04/30,-0.32
2012/05/01,-0.305
2012/05/02,-0.29
2012/05/03,-0.275
2012/05/04,-0.261
2012/05/05,-0.246
2012/05/06,-0.231
2012/05/07,-0.216
2012/05/08,-0.196
2012/05/09,-0.175
2012/05/10,-0.155
2012/05/11,-0.135
2012/05/12,-0.112
2012/05/13,-0.09
2012/05/14,-0.067
2012/05/15,-0.041
2012/05/16,-0.013
2012/05/17,0.017
2012/05/18,0.047
2012/05/19,0.076
2012/05/20,0.104
2012/05/21,0.134
2012/05/22,0.168
2012/05/23,0.2
2012/05/24,0.229
2012/05/25,0.259
2012/05/26,0.292
2012/05/27,0.324
2012/05/28,0.355
2012/05/29,0.387
2012/05/30,0.418
2012/05/31,0.451
2012/06/01,0.484
2012/06/02,0.516
2012/06/03,0.545
2012/06/04,0.577
2012/06/05,0.61
2012/06/06,0.642
2012/06/07,0.676
2012/06/08,0.713
2012/06/09,0.746
2012/06/10,0.779
2012/06/11,0.811
2012/06/12,0.84
2012/06/13,0.868
2012/06/14,0.898
2012/06/15,0.928
2012/06/16,0.957
2012/06/17,0.984
2012/06/18,1.008
2012/06/19,1.03
2012/06/20,1.05
2012/06/21,1.065
2012/06/22,1.08
2012/06/23,1.094
2012/06/24,1.105
2012/06/25,1.115
2012/06/26,1.123
2012/06/27,1.129
2012/06/28,1.135
2012/06/29,1.141
2012/06/30,1.145
2012/07/01,1.147
2012/07/02,1.146
2012/07/03,1.144
2012/07/04,1.141
2012/07/05,1.137
2012/07/06,1.132
2012/07/07,1.129
2012/07/08,1.124
2012/07/09,1.118
2012/07/10,1.112
2012/07/11,1.105
2012/07/12,1.097
2012/07/13,1.089
2012/07/14,1.082
2012/07/15,1.074
2012/07/16,1.066
2012/07/17,1.059
2012/07/18,1.052
2012/07/19,1.044
2012/07/20,1.036
2012/07/21,1.029
2012/07/22,1.021
2012/07/23,1.014
2012/07/24,1.006
2012/07/25,0.998
2012/07/26,0.99
2012/07/27,0.982
2012/07/28,0.975
2012/07/29,0.966
2012/07/30,0.957
2012/07/31,0.949
2012/08/01,0.942
2012/08/02,0.935
2012/08/03,0.928
2012/08/04,0.921
2012/08/05,0.914
2012/08/06,0.909
2012/08/07,0.903
2012/08/08,0.898
2012/08/09,0.892
2012/08/10,0.887
2012/08/11,0.881
2012/08/12,0.876
2012/08/13,0.871
2012/08/14,0.866
2012/08/15,0.861
2012/08/16,0.858
2012/08/17,0.856
2012/08/18,0.855
2012/08/19,0.859
2012/08/20,0.87
2012/08/21,0.885
2012/08/22,0.904
2012/08/23,0.929
2012/08/24,0.962
2012/08/25,0.995
2012/08/26,1.026
2012/08/27,1.059
2012/08/28,1.094
2012/08/29,1.14
2012/08/30,1.194
2012/08/31,1.249
2012/09/01,1.304
2012/09/02,1.356
2012/09/03,1.403
2012/09/04,1.448
2012/09/05,1.494
2012/09/06,1.556
2012/09/07,1.627
2012/09/08,1.693
2012/09/09,1.751
2012/09/10,1.817
2012/09/11,1.892
2012/09/12,1.962
2012/09/13,2.042
2012/09/14,2.124
2012/09/15,2.195
2012/09/16,2.264
2012/09/17,2.329
2012/09/18,2.39
2012/09/19,2.466
2012/09/20,2.538
2012/09/21,2.615
2012/09/22,2.685
2012/09/23,2.742
2012/09/24,2.786
2012/09/25,2.814
2012/09/26,2.828
2012/09/27,2.829
2012/09/28,2.819
2012/09/29,2.8
2012/09/30,2.773
2012/10/01,2.739
2012/10/02,2.7
2012/10/03,2.656
2012/10/04,2.607
2012/10/05,2.557
2012/10/06,2.504
2012/10/07,2.449
2012/10/08,2.393
2012/10/09,2.336
2012/10/10,2.277
2012/10/11,2.218
2012/10/12,2.16
2012/10/13,2.102
2012/10/14,2.044
2012/10/15,1.987
2012/10/16,1.93
2012/10/17,1.875
2012/10/18,1.821
2012/10/19,1.768
2012/10/20,1.717
2012/10/21,1.666
2012/10/22,1.617
2012/10/23,1.568
2012/10/24,1.52
2012/10/25,1.473
2012/10/26,1.427
2012/10/27,1.381
2012/10/28,1.336
2012/10/29,1.291
2012/10/30,1.248
2012/10/31,1.207
2012/11/01,1.167
2012/11/02,1.127
2012/11/03,1.088
2012/11/04,1.05
2012/11/05,1.013
2012/11/06,0.977
2012/11/07,0.942
2012/11/08,0.907
2012/11/09,0.872
2012/11/10,0.838
2012/11/11,0.805
2012/11/12,0.771
2012/11/13,0.739
2012/11/14,0.706
2012/11/15,0.676
2012/11/16,0.646
2012/11/17,0.617
2012/11/18,0.59
2012/11/19,0.562
2012/11/20,0.536
2012/11/21,0.51
2012/11/22,0.484
2012/11/23,0.459
2012/11/24,0.434
2012/11/25,0.41
2012/11/26,0.386
2012/11/27,0.362
2012/11/28,0.339
2012/11/29,0.317
2012/11/30,0.295
2012/12/01,0.273
2012/12/02,0.252
2012/12/03,0.231
2012/12/04,0.211
2012/12/05,0.192
2012/12/06,0.175
2012/12/07,0.157
2012/12/08,0.14
2012/12/09,0.124
2012/12/10,0.107
2012/12/11,0.091
2012/12/12,0.077
2012/12/13,0.063
2012/12/14,0.05
2012/12/15,0.037
2012/12/16,0.025
2012/12/17,0.013
2012/12/18,0.001
2012/12/19,-0.01
2012/12/20,-0.022
2012/12/21,-0.033
2012/12/22,-0.044
2012/12/23,-0.055
2012/12/24,-0.066
2012/12/25,-0.077
2012/12/26,-0.088
2012/12/27,-0.099
2012/12/28,-0.11
2012/12/29,-0.121
2012/12/30,-0.132
2012/12/31,-0.143
2013/01/01,-0.154
2013/01/02,-0.164
2013/01/03,-0.173
2013/01/04,-0.183
2013/01/05,-0.191
2013/01/06,-0.2
2013/01/07,-0.209
2013/01/08,-0.217
2013/01/09,-0.225
2013/01/10,-0.232
2013/01/11,-0.24
2013/01/12,-0.247
2013/01/13,-0.255
2013/01/14,-0.262
2013/01/15,-0.269
2013/01/16,-0.276
2013/01/17,-0.282
2013/01/18,-0.288
2013/01/19,-0.293
2013/01/20,-0.299
2013/01/21,-0.304
2013/01/22,-0.309
2013/01/23,-0.314
2013/01/24,-0.318
2013/01/25,-0.322
2013/01/26,-0.326
2013/01/27,-0.33
2013/01/28,-0.333
2013/01/29,-0.336
2013/01/30,-0.338
2013/01/31,-0.34
2013/02/01,-0.341
2013/02/02,-0.343
2013/02/03,-0.344
2013/02/04,-0.345
2013/02/05,-0.345
2013/02/06,-0.345
2013/02/07,-0.345
2013/02/08,-0.344
2013/02/09,-0.342
2013/02/10,-0.341
2013/02/11,-0.339
2013/02/12,-0.337
2013/02/13,-0.336
2013/02/14,-0.334
2013/02/15,-0.331
2013/02/16,-0.329
2013/02/17,-0.326
2013/02/18,-0.324
2013/02/19,-0.321
2013/02/20,-0.318
2013/02/21,-0.315
2013/02/22,-0.312
2013/02/23,-0.308
2013/02/24,-0.304
2013/02/25,-0.299
2013/02/26,-0.294
2013/02/27,-0.289
2013/02/28,-0.283
2013/03/01,-0.277
2013/03/02,-0.271
2013/03/03,-0.265
2013/03/04,-0.258
2013/03/05,-0.251
2013/03/06,-0.243
2013/03/07,-0.234
2013/03/08,-0.224
2013/03/09,-0.215
2013/03/10,-0.206
2013/03/11,-0.196
2013/03/12,-0.186
2013/03/13,-0.175
2013/03/14,-0.165
2013/03/15,-0.148
2013/03/16,-0.131
2013/03/17,-0.114
2013/03/18,-0.093
2013/03/19,-0.072
2013/03/20,-0.05
2013/03/21,-0.026
2013/03/22,-0.002
2013/03/23,0.022
2013/03/24,0.045
2013/03/25,0.068
2013/03/26,0.093
2013/03/27,0.121
2013/03/28,0.15
2013/03/29,0.18
2013/03/30,0.211
2013/03/31,0.243
2013/04/01,0.276
2013/04/02,0.312
2013/04/03,0.353
2013/04/04,0.396
2013/04/05,0.441
2013/04/06,0.486
2013/04/07,0.53
2013/04/08,0.574
2013/04/09,0.623
2013/04/10,0.679
2013/04/11,0.734
2013/04/12,0.786
2013/04/13,0.834
2013/04/14,0.877
2013/04/15,0.916
2013/04/16,0.952
2013/04/17,0.985
2013/04/18,1.027
2013/04/19,1.068
2013/04/20,1.105
2013/04/21,1.138
2013/04/22,1.168
2013/04/23,1.197
2013/04/24,1.226
2013/04/25,1.254
2013/04/26,1.279
2013/04/27,1.3
2013/04/28,1.316
2013/04/29,1.329
2013/04/30,1.339
2013/05/01,1.346
2013/05/02,1.35
2013/05/03,1.351
2013/05/04,1.349
2013/05/05,1.343
2013/05/06,1.336
2013/05/07,1.328
2013/05/08,1.318
2013/05/09,1.306
2013/05/10,1.293
2013/05/11,1.278
2013/05/12,1.262
2013/05/13,1.245
2013/05/14,1.227
2013/05/15,1.208
2013/05/16,1.189
2013/05/17,1.169
2013/05/18,1.149
2013/05/19,1.127
2013/05/20,1.106
2013/05/21,1.084
2013/05/22,1.062
2013/05/23,1.041
2013/05/24,1.019
2013/05/25,0.998
2013/05/26,0.976
2013/05/27,0.955
2013/05/28,0.934
2013/05/29,0.913
2013/05/30,0.893
2013/05/31,0.872
2013/06/01,0.852
2013/06/02,0.832
2013/06/03,0.811
2013/06/04,0.792
2013/06/05,0.772
2013/06/06,0.753
2013/06/07,0.734
2013/06/08,0.715
2013/06/09,0.696
2013/06/10,0.678
2013/06/11,0.659
2013/06/12,0.64
2013/06/13,0.622
2013/06/14,0.604
2013/06/15,0.586
2013/06/16,0.568
2013/06/17,0.55
2013/06/18,0.533
2013/06/19,0.516
2013/06/20,0.499
2013/06/21,0.483
2013/06/22,0.466
2013/06/23,0.45
2013/06/24,0.433
2013/06/25,0.418
2013/06/26,0.402
2013/06/27,0.387
2013/06/28,0.371
2013/06/29,0.356
2013/06/30,0.341
2013/07/01,0.327
2013/07/02,0.312
2013/07/03,0.298
2013/07/04,0.285
2013/07/05,0.272
2013/07/06,0.259
2013/07/07,0.246
2013/07/08,0.233
2013/07/09,0.221
2013/07/10,0.21
2013/07/11,0.199
2013/07/12,0.189
2013/07/13,0.179
2013/07/14,0.169
2013/07/15,0.159
2013/07/16,0.15
2013/07/17,0.141
2013/07/18,0.133
2013/07/19,0.125
2013/07/20,0.116
2013/07/21,0.108
2013/07/22,0.1
2013/07/23,0.092
2013/07/24,0.085
2013/07/25,0.078
2013/07/26,0.071
2013/07/27,0.064
2013/07/28,0.057
2013/07/29,0.05
2013/07/30,0.044
2013/07/31,0.038
2013/08/01,0.033
2013/08/02,0.028
2013/08/03,0.023
2013/08/04,0.018
2013/08/05,0.013
2013/08/06,0.009
2013/08/07,0.004
2013/08/08,0
2013/08/09,-0.004
2013/08/10,-0.009
2013/08/11,-0.013
2013/08/12,-0.018
2013/08/13,-0.021
2013/08/14,-0.024
2013/08/15,-0.026
2013/08/16,-0.028
2013/08/17,-0.03
2013/08/18,-0.032
2013/08/19,-0.033
2013/08/20,-0.034
2013/08/21,-0.034
2013/08/22,-0.033
2013/08/23,-0.033
2013/08/24,-0.033
2013/08/25,-0.033
2013/08/26,-0.034
2013/08/27,-0.034
2013/08/28,-0.034
2013/08/29,-0.034
2013/08/30,-0.033
2013/08/31,-0.033
2013/09/01,-0.032
2013/09/02,-0.032
2013/09/03,-0.031
2013/09/04,-0.03
2013/09/05,-0.029
2013/09/06,-0.028
2013/09/07,-0.028
2013/09/08,-0.027
2013/09/09,-0.027
2013/09/10,-0.027
2013/09/11,-0.027
2013/09/12,-0.027
2013/09/13,-0.027
2013/09/14,-0.027
2013/09/15,-0.027
2013/09/16,-0.028
2013/09/17,-0.028
2013/09/18,-0.029
2013/09/19,-0.029
2013/09/20,-0.028
2013/09/21,-0.029
2013/09/22,-0.029
2013/09/23,-0.029
2013/09/24,-0.028
2013/09/25,-0.027
2013/09/26,-0.027
2013/09/27,-0.026
2013/09/28,-0.025
2013/09/29,-0.025
2013/09/30,-0.024
2013/10/01,-0.023
2013/10/02,-0.021
2013/10/03,-0.019
2013/10/04,-0.017
2013/10/05,-0.015
2013/10/06,-0.014
2013/10/07,-0.013
2013/10/08,-0.012
2013/10/09,-0.011
2013/10/10,-0.009
2013/10/11,-0.008
2013/10/12,-0.007
2013/10/13,-0.005
2013/10/14,-0.004
2013/10/15,-0.002
2013/10/16,0.001
2013/10/17,0.004
2013/10/18,0.007
2013/10/19,0.011
2013/10/20,0.015
2013/10/21,0.021
2013/10/22,0.027
2013/10/23,0.035
2013/10/24,0.043
2013/10/25,0.056
2013/10/26,0.069
2013/10/27,0.081
2013/10/28,0.092
2013/10/29,0.106
2013/10/30,0.12
2013/10/31,0.132
2013/11/01,0.145
2013/11/02,0.156
2013/11/03,0.167
2013/11/04,0.178
2013/11/05,0.19
2013/11/06,0.202
2013/11/07,0.216
2013/11/08,0.232
2013/11/09,0.248
2013/11/10,0.265
2013/11/11,0.281
2013/11/12,0.299
2013/11/13,0.319
2013/11/14,0.342
2013/11/15,0.374
2013/11/16,0.41
2013/11/17,0.447
2013/11/18,0.494
2013/11/19,0.55
2013/11/20,0.611
2013/11/21,0.68
2013/11/22,0.761
2013/11/23,0.846
2013/11/24,0.934
2013/11/25,1.023
2013/11/26,1.14
2013/11/27,1.278
2013/11/28,1.434
2013/11/29,1.599
2013/11/30,1.763
2013/12/01,1.919
2013/12/02,2.064
2013/12/03,2.196
2013/12/04,2.319
2013/12/05,2.433
2013/12/06,2.533
2013/12/07,2.627
2013/12/08,2.706
2013/12/09,2.773
2013/12/10,2.826
2013/12/11,2.868
2013/12/12,2.898
2013/12/13,2.919
2013/12/14,2.928
2013/12/15,2.925
2013/12/16,2.923
2013/12/17,2.917
2013/12/18,2.907
2013/12/19,2.891
2013/12/20,2.869
2013/12/21,2.843
2013/12/22,2.811
2013/12/23,2.775
2013/12/24,2.736
2013/12/25,2.694
2013/12/26,2.649
2013/12/27,2.603
2013/12/28,2.554
2013/12/29,2.505
2013/12/30,2.455
2013/12/31,2.404
2014/01/01,2.353
2014/01/02,2.301
2014/01/03,2.251
2014/01/04,2.201
2014/01/05,2.153
2014/01/06,2.106
2014/01/07,2.062
2014/01/08,2.018
2014/01/09,1.974
2014/01/10,1.93
2014/01/11,1.885
2014/01/12,1.841
2014/01/13,1.797
2014/01/14,1.754
2014/01/15,1.711
2014/01/16,1.67
2014/01/17,1.628
2014/01/18,1.587
2014/01/19,1.546
