Date,fee_to_reward90smaUSD
2010/11/07,0.002
2010/11/08,0.002
2010/11/09,0.002
2010/11/10,0.002
2010/11/11,0.002
2010/11/12,0.002
2010/11/13,0.002
2010/11/14,0.002
2010/11/15,0.002
2010/11/16,0.001
2010/11/17,0.001
2010/11/18,0.001
2010/11/19,0.001
2010/11/20,0.001
2010/11/21,0.002
2010/11/22,0.002
2010/11/23,0.002
2010/11/24,0.002
2010/11/25,0.002
2010/11/26,0.002
2010/11/27,0.002
2010/11/28,0.002
2010/11/29,0.002
2010/11/30,0.002
2010/12/01,0.002
2010/12/02,0.002
2010/12/03,0.002
2010/12/04,0.002
2010/12/05,0.002
2010/12/06,0.002
2010/12/07,0.002
2010/12/08,0.002
2010/12/09,0.002
2010/12/10,0.002
2010/12/11,0.002
2010/12/12,0.002
2010/12/13,0.002
2010/12/14,0.002
2010/12/15,0.002
2010/12/16,0.002
2010/12/17,0.002
2010/12/18,0.002
2010/12/19,0.002
2010/12/20,0.002
2010/12/21,0.002
2010/12/22,0.002
2010/12/23,0.002
2010/12/24,0.002
2010/12/25,0.002
2010/12/26,0.002
2010/12/27,0.002
2010/12/28,0.002
2010/12/29,0.002
2010/12/30,0.002
2010/12/31,0.002
2011/01/01,0.002
2011/01/02,0.002
2011/01/03,0.002
2011/01/04,0.002
2011/01/05,0.002
2011/01/06,0.002
2011/01/07,0.002
2011/01/08,0.002
2011/01/09,0.002
2011/01/10,0.002
2011/01/11,0.002
2011/01/12,0.002
2011/01/13,0.002
2011/01/14,0.002
2011/01/15,0.002
2011/01/16,0.002
2011/01/17,0.002
2011/01/18,0.002
2011/01/19,0.002
2011/01/20,0.002
2011/01/21,0.002
2011/01/22,0.002
2011/01/23,0.002
2011/01/24,0.002
2011/01/25,0.002
2011/01/26,0.002
2011/01/27,0.002
2011/01/28,0.002
2011/01/29,0.002
2011/01/30,0.003
2011/01/31,0.003
2011/02/01,0.003
2011/02/02,0.003
2011/02/03,0.003
2011/02/04,0.003
2011/02/05,0.003
2011/02/06,0.003
2011/02/07,0.003
2011/02/08,0.003
2011/02/09,0.003
2011/02/10,0.003
2011/02/11,0.003
2011/02/12,0.003
2011/02/13,0.003
2011/02/14,0.004
2011/02/15,0.004
2011/02/16,0.004
2011/02/17,0.004
2011/02/18,0.003
2011/02/19,0.003
2011/02/20,0.003
2011/02/21,0.003
2011/02/22,0.003
2011/02/23,0.003
2011/02/24,0.003
2011/02/25,0.003
2011/02/26,0.003
2011/02/27,0.003
2011/02/28,0.003
2011/03/01,0.004
2011/03/02,0.004
2011/03/03,0.005
2011/03/04,0.005
2011/03/05,0.005
2011/03/06,0.005
2011/03/07,0.006
2011/03/08,0.006
2011/03/09,0.007
2011/03/10,0.007
2011/03/11,0.009
2011/03/12,0.009
2011/03/13,0.009
2011/03/14,0.009
2011/03/15,0.01
2011/03/16,0.01
2011/03/17,0.01
2011/03/18,0.011
2011/03/19,0.011
2011/03/20,0.011
2011/03/21,0.013
2011/03/22,0.015
2011/03/23,0.017
2011/03/24,0.018
2011/03/25,0.019
2011/03/26,0.02
2011/03/27,0.021
2011/03/28,0.022
2011/03/29,0.022
2011/03/30,0.023
2011/03/31,0.023
2011/04/01,0.024
2011/04/02,0.024
2011/04/03,0.024
2011/04/04,0.025
2011/04/05,0.026
2011/04/06,0.027
2011/04/07,0.027
2011/04/08,0.028
2011/04/09,0.028
2011/04/10,0.029
2011/04/11,0.03
2011/04/12,0.03
2011/04/13,0.031
2011/04/14,0.033
2011/04/15,0.033
2011/04/16,0.034
2011/04/17,0.034
2011/04/18,0.035
2011/04/19,0.035
2011/04/20,0.037
2011/04/21,0.037
2011/04/22,0.038
2011/04/23,0.039
2011/04/24,0.039
2011/04/25,0.041
2011/04/26,0.041
2011/04/27,0.042
2011/04/28,0.043
2011/04/29,0.044
2011/04/30,0.045
2011/05/01,0.046
2011/05/02,0.047
2011/05/03,0.047
2011/05/04,0.048
2011/05/05,0.049
2011/05/06,0.05
2011/05/07,0.05
2011/05/08,0.051
2011/05/09,0.052
2011/05/10,0.053
2011/05/11,0.054
2011/05/12,0.055
2011/05/13,0.056
2011/05/14,0.058
2011/05/15,0.059
2011/05/16,0.06
2011/05/17,0.062
2011/05/18,0.063
2011/05/19,0.065
2011/05/20,0.067
2011/05/21,0.069
2011/05/22,0.071
2011/05/23,0.072
2011/05/24,0.074
2011/05/25,0.075
2011/05/26,0.077
2011/05/27,0.079
2011/05/28,0.081
2011/05/29,0.083
2011/05/30,0.085
2011/05/31,0.088
2011/06/01,0.09
2011/06/02,0.093
2011/06/03,0.096
2011/06/04,0.099
2011/06/05,0.1
2011/06/06,0.103
2011/06/07,0.106
2011/06/08,0.111
2011/06/09,0.114
2011/06/10,0.118
2011/06/11,0.121
2011/06/12,0.125
2011/06/13,0.128
2011/06/14,0.131
2011/06/15,0.134
2011/06/16,0.138
2011/06/17,0.141
2011/06/18,0.144
2011/06/19,0.145
2011/06/20,0.145
2011/06/21,0.144
2011/06/22,0.144
2011/06/23,0.145
2011/06/24,0.146
2011/06/25,0.149
2011/06/26,0.152
2011/06/27,0.155
2011/06/28,0.157
2011/06/29,0.159
2011/06/30,0.161
2011/07/01,0.163
2011/07/02,0.164
2011/07/03,0.165
2011/07/04,0.167
2011/07/05,0.169
2011/07/06,0.171
2011/07/07,0.173
2011/07/08,0.174
2011/07/09,0.175
2011/07/10,0.176
2011/07/11,0.178
2011/07/12,0.179
2011/07/13,0.179
2011/07/14,0.181
2011/07/15,0.183
2011/07/16,0.184
2011/07/17,0.185
2011/07/18,0.186
2011/07/19,0.187
2011/07/20,0.188
2011/07/21,0.189
2011/07/22,0.19
2011/07/23,0.19
2011/07/24,0.19
2011/07/25,0.192
2011/07/26,0.191
2011/07/27,0.192
2011/07/28,0.192
2011/07/29,0.192
2011/07/30,0.191
2011/07/31,0.191
2011/08/01,0.192
2011/08/02,0.192
2011/08/03,0.192
2011/08/04,0.193
2011/08/05,0.193
2011/08/06,0.197
2011/08/07,0.197
2011/08/08,0.197
2011/08/09,0.198
2011/08/10,0.198
2011/08/11,0.198
2011/08/12,0.198
2011/08/13,0.198
2011/08/14,0.198
2011/08/15,0.198
2011/08/16,0.198
2011/08/17,0.197
2011/08/18,0.196
2011/08/19,0.195
2011/08/20,0.194
2011/08/21,0.194
2011/08/22,0.193
2011/08/23,0.193
2011/08/24,0.192
2011/08/25,0.192
2011/08/26,0.19
2011/08/27,0.189
2011/08/28,0.187
2011/08/29,0.185
2011/08/30,0.184
2011/08/31,0.182
2011/09/01,0.18
2011/09/02,0.178
2011/09/03,0.176
2011/09/04,0.175
2011/09/05,0.172
2011/09/06,0.167
2011/09/07,0.164
2011/09/08,0.161
2011/09/09,0.159
2011/09/10,0.156
2011/09/11,0.153
2011/09/12,0.151
2011/09/13,0.148
2011/09/14,0.145
2011/09/15,0.142
2011/09/16,0.14
2011/09/17,0.138
2011/09/18,0.137
2011/09/19,0.136
2011/09/20,0.136
2011/09/21,0.135
2011/09/22,0.134
2011/09/23,0.131
2011/09/24,0.128
2011/09/25,0.125
2011/09/26,0.123
2011/09/27,0.121
2011/09/28,0.12
2011/09/29,0.118
2011/09/30,0.117
2011/10/01,0.116
2011/10/02,0.114
2011/10/03,0.112
2011/10/04,0.111
2011/10/05,0.109
2011/10/06,0.109
2011/10/07,0.107
2011/10/08,0.106
2011/10/09,0.104
2011/10/10,0.103
2011/10/11,0.102
2011/10/12,0.101
2011/10/13,0.1
2011/10/14,0.099
2011/10/15,0.098
2011/10/16,0.097
2011/10/17,0.095
2011/10/18,0.094
2011/10/19,0.093
2011/10/20,0.092
2011/10/21,0.092
2011/10/22,0.091
2011/10/23,0.09
2011/10/24,0.09
2011/10/25,0.089
2011/10/26,0.088
2011/10/27,0.088
2011/10/28,0.088
2011/10/29,0.088
2011/10/30,0.087
2011/10/31,0.087
2011/11/01,0.086
2011/11/02,0.085
2011/11/03,0.085
2011/11/04,0.081
2011/11/05,0.08
2011/11/06,0.079
2011/11/07,0.078
2011/11/08,0.077
2011/11/09,0.076
2011/11/10,0.076
2011/11/11,0.075
2011/11/12,0.074
2011/11/13,0.073
2011/11/14,0.071
2011/11/15,0.071
2011/11/16,0.07
2011/11/17,0.07
2011/11/18,0.069
2011/11/19,0.069
2011/11/20,0.069
2011/11/21,0.068
2011/11/22,0.067
2011/11/23,0.067
2011/11/24,0.067
2011/11/25,0.067
2011/11/26,0.066
2011/11/27,0.066
2011/11/28,0.065
2011/11/29,0.065
2011/11/30,0.064
2011/12/01,0.064
2011/12/02,0.064
2011/12/03,0.063
2011/12/04,0.063
2011/12/05,0.062
2011/12/06,0.061
2011/12/07,0.061
2011/12/08,0.06
2011/12/09,0.06
2011/12/10,0.059
2011/12/11,0.091
2011/12/12,0.121
2011/12/13,0.121
2011/12/14,0.121
2011/12/15,0.121
2011/12/16,0.121
2011/12/17,0.121
2011/12/18,0.12
2011/12/19,0.12
2011/12/20,0.12
2011/12/21,0.12
2011/12/22,0.12
2011/12/23,0.119
2011/12/24,0.119
2011/12/25,0.119
2011/12/26,0.118
2011/12/27,0.118
2011/12/28,0.118
2011/12/29,0.118
2011/12/30,0.118
2011/12/31,0.118
2012/01/01,0.117
2012/01/02,0.117
2012/01/03,0.117
2012/01/04,0.118
2012/01/05,0.118
2012/01/06,0.118
2012/01/07,0.118
2012/01/08,0.118
2012/01/09,0.118
2012/01/10,0.118
2012/01/11,0.118
2012/01/12,0.123
2012/01/13,0.124
2012/01/14,0.125
2012/01/15,0.127
2012/01/16,0.131
2012/01/17,0.132
2012/01/18,0.133
2012/01/19,0.136
2012/01/20,0.139
2012/01/21,0.14
2012/01/22,0.139
2012/01/23,0.14
2012/01/24,0.141
2012/01/25,0.141
2012/01/26,0.142
2012/01/27,0.145
2012/01/28,0.146
2012/01/29,0.174
2012/01/30,0.178
2012/01/31,0.178
2012/02/01,0.178
2012/02/02,0.18
2012/02/03,0.18
2012/02/04,0.181
2012/02/05,0.181
2012/02/06,0.181
2012/02/07,0.182
2012/02/08,0.182
2012/02/09,0.183
2012/02/10,0.183
2012/02/11,0.183
2012/02/12,0.183
2012/02/13,0.184
2012/02/14,0.186
2012/02/15,0.186
2012/02/16,0.187
2012/02/17,0.187
2012/02/18,0.187
2012/02/19,0.187
2012/02/20,0.187
2012/02/21,0.187
2012/02/22,0.187
2012/02/23,0.187
2012/02/24,0.187
2012/02/25,0.187
2012/02/26,0.187
2012/02/27,0.187
2012/02/28,0.187
2012/02/29,0.187
2012/03/01,0.187
2012/03/02,0.187
2012/03/03,0.187
2012/03/04,0.187
2012/03/05,0.188
2012/03/06,0.188
2012/03/07,0.188
2012/03/08,0.188
2012/03/09,0.188
2012/03/10,0.157
2012/03/11,0.126
2012/03/12,0.126
2012/03/13,0.127
2012/03/14,0.126
2012/03/15,0.127
2012/03/16,0.127
2012/03/17,0.127
2012/03/18,0.127
2012/03/19,0.127
2012/03/20,0.127
2012/03/21,0.127
2012/03/22,0.127
2012/03/23,0.127
2012/03/24,0.129
2012/03/25,0.129
2012/03/26,0.129
2012/03/27,0.129
2012/03/28,0.13
2012/03/29,0.13
2012/03/30,0.13
2012/03/31,0.13
2012/04/01,0.13
2012/04/02,0.13
2012/04/03,0.128
2012/04/04,0.128
2012/04/05,0.128
2012/04/06,0.129
2012/04/07,0.129
2012/04/08,0.128
2012/04/09,0.128
2012/04/10,0.129
2012/04/11,0.123
2012/04/12,0.123
2012/04/13,0.122
2012/04/14,0.12
2012/04/15,0.116
2012/04/16,0.116
2012/04/17,0.115
2012/04/18,0.112
2012/04/19,0.109
2012/04/20,0.11
2012/04/21,0.11
2012/04/22,0.11
2012/04/23,0.109
2012/04/24,0.109
2012/04/25,0.108
2012/04/26,0.107
2012/04/27,0.106
2012/04/28,0.078
2012/04/29,0.075
2012/04/30,0.074
2012/05/01,0.074
2012/05/02,0.074
2012/05/03,0.074
2012/05/04,0.074
2012/05/05,0.075
2012/05/06,0.075
2012/05/07,0.076
2012/05/08,0.077
2012/05/09,0.077
2012/05/10,0.078
2012/05/11,0.08
2012/05/12,0.081
2012/05/13,0.082
2012/05/14,0.084
2012/05/15,0.086
2012/05/16,0.087
2012/05/17,0.089
2012/05/18,0.091
2012/05/19,0.095
2012/05/20,0.098
2012/05/21,0.101
2012/05/22,0.103
2012/05/23,0.105
2012/05/24,0.108
2012/05/25,0.111
2012/05/26,0.113
2012/05/27,0.115
2012/05/28,0.117
2012/05/29,0.12
2012/05/30,0.122
2012/05/31,0.123
2012/06/01,0.125
2012/06/02,0.125
2012/06/03,0.127
2012/06/04,0.131
2012/06/05,0.135
2012/06/06,0.136
2012/06/07,0.139
2012/06/08,0.141
2012/06/09,0.143
2012/06/10,0.146
2012/06/11,0.147
2012/06/12,0.148
2012/06/13,0.153
2012/06/14,0.157
2012/06/15,0.161
2012/06/16,0.165
2012/06/17,0.168
2012/06/18,0.171
2012/06/19,0.174
2012/06/20,0.177
2012/06/21,0.181
2012/06/22,0.183
2012/06/23,0.184
2012/06/24,0.186
2012/06/25,0.188
2012/06/26,0.19
2012/06/27,0.192
2012/06/28,0.193
2012/06/29,0.195
2012/06/30,0.196
2012/07/01,0.197
2012/07/02,0.199
2012/07/03,0.2
2012/07/04,0.201
2012/07/05,0.202
2012/07/06,0.204
2012/07/07,0.209
2012/07/08,0.21
2012/07/09,0.211
2012/07/10,0.214
2012/07/11,0.216
2012/07/12,0.217
2012/07/13,0.218
2012/07/14,0.22
2012/07/15,0.221
2012/07/16,0.223
2012/07/17,0.225
2012/07/18,0.228
2012/07/19,0.23
2012/07/20,0.235
2012/07/21,0.237
2012/07/22,0.239
2012/07/23,0.242
2012/07/24,0.243
2012/07/25,0.243
2012/07/26,0.244
2012/07/27,0.246
2012/07/28,0.248
2012/07/29,0.25
2012/07/30,0.252
2012/07/31,0.254
2012/08/01,0.256
2012/08/02,0.257
2012/08/03,0.259
2012/08/04,0.261
2012/08/05,0.263
2012/08/06,0.265
2012/08/07,0.266
2012/08/08,0.272
2012/08/09,0.272
2012/08/10,0.276
2012/08/11,0.277
2012/08/12,0.275
2012/08/13,0.275
2012/08/14,0.276
2012/08/15,0.278
2012/08/16,0.279
2012/08/17,0.28
2012/08/18,0.279
2012/08/19,0.278
2012/08/20,0.279
2012/08/21,0.279
2012/08/22,0.279
2012/08/23,0.278
2012/08/24,0.279
2012/08/25,0.28
2012/08/26,0.28
2012/08/27,0.281
2012/08/28,0.281
2012/08/29,0.283
2012/08/30,0.284
2012/08/31,0.288
2012/09/01,0.29
2012/09/02,0.29
2012/09/03,0.291
2012/09/04,0.293
2012/09/05,0.293
2012/09/06,0.294
2012/09/07,0.293
2012/09/08,0.293
2012/09/09,0.294
2012/09/10,0.296
2012/09/11,0.295
2012/09/12,0.292
2012/09/13,0.291
2012/09/14,0.29
2012/09/15,0.288
2012/09/16,0.287
2012/09/17,0.285
2012/09/18,0.285
2012/09/19,0.283
2012/09/20,0.282
2012/09/21,0.284
2012/09/22,0.283
2012/09/23,0.284
2012/09/24,0.285
2012/09/25,0.285
2012/09/26,0.285
2012/09/27,0.286
2012/09/28,0.292
2012/09/29,0.292
2012/09/30,0.291
2012/10/01,0.292
2012/10/02,0.295
2012/10/03,0.296
2012/10/04,0.315
2012/10/05,0.314
2012/10/06,0.316
2012/10/07,0.318
2012/10/08,0.318
2012/10/09,0.319
2012/10/10,0.32
2012/10/11,0.322
2012/10/12,0.323
2012/10/13,0.323
2012/10/14,0.323
2012/10/15,0.323
2012/10/16,0.323
2012/10/17,0.33
2012/10/18,0.327
2012/10/19,0.327
2012/10/20,0.326
2012/10/21,0.326
2012/10/22,0.328
2012/10/23,0.329
2012/10/24,0.33
2012/10/25,0.33
2012/10/26,0.33
2012/10/27,0.329
2012/10/28,0.328
2012/10/29,0.327
2012/10/30,0.327
2012/10/31,0.328
2012/11/01,0.328
2012/11/02,0.33
2012/11/03,0.329
2012/11/04,0.328
2012/11/05,0.329
2012/11/06,0.326
2012/11/07,0.328
2012/11/08,0.325
2012/11/09,0.325
2012/11/10,0.326
2012/11/11,0.325
2012/11/12,0.325
2012/11/13,0.324
2012/11/14,0.324
2012/11/15,0.324
2012/11/16,0.326
2012/11/17,0.327
2012/11/18,0.328
2012/11/19,0.329
2012/11/20,0.33
2012/11/21,0.332
2012/11/22,0.332
2012/11/23,0.332
2012/11/24,0.333
2012/11/25,0.333
2012/11/26,0.333
2012/11/27,0.342
2012/11/28,0.344
2012/11/29,0.347
2012/11/30,0.351
2012/12/01,0.353
2012/12/02,0.353
2012/12/03,0.355
2012/12/04,0.363
2012/12/05,0.369
2012/12/06,0.376
2012/12/07,0.381
2012/12/08,0.387
2012/12/09,0.392
2012/12/10,0.396
2012/12/11,0.403
2012/12/12,0.409
2012/12/13,0.422
2012/12/14,0.433
2012/12/15,0.44
2012/12/16,0.449
2012/12/17,0.457
2012/12/18,0.468
2012/12/19,0.476
2012/12/20,0.485
2012/12/21,0.496
2012/12/22,0.505
2012/12/23,0.513
2012/12/24,0.52
2012/12/25,0.525
2012/12/26,0.531
2012/12/27,0.533
2012/12/28,0.541
2012/12/29,0.549
2012/12/30,0.555
2012/12/31,0.557
2013/01/01,0.561
2013/01/02,0.549
2013/01/03,0.554
2013/01/04,0.562
2013/01/05,0.567
2013/01/06,0.575
2013/01/07,0.58
2013/01/08,0.587
2013/01/09,0.595
2013/01/10,0.636
2013/01/11,0.649
2013/01/12,0.659
2013/01/13,0.669
2013/01/14,0.676
2013/01/15,0.678
2013/01/16,0.689
2013/01/17,0.701
2013/01/18,0.713
2013/01/19,0.727
2013/01/20,0.735
2013/01/21,0.741
2013/01/22,0.748
2013/01/23,0.761
2013/01/24,0.771
2013/01/25,0.783
2013/01/26,0.795
2013/01/27,0.806
2013/01/28,0.815
2013/01/29,0.826
2013/01/30,0.833
2013/01/31,0.839
2013/02/01,0.852
2013/02/02,0.87
2013/02/03,0.879
2013/02/04,0.887
2013/02/05,0.894
2013/02/06,0.9
2013/02/07,0.911
2013/02/08,0.922
2013/02/09,0.933
2013/02/10,0.943
2013/02/11,0.953
2013/02/12,0.965
2013/02/13,0.974
2013/02/14,0.982
2013/02/15,0.992
2013/02/16,1
2013/02/17,1.006
2013/02/18,1.014
2013/02/19,1.023
2013/02/20,1.031
2013/02/21,1.04
2013/02/22,1.051
2013/02/23,1.059
2013/02/24,1.068
2013/02/25,1.07
2013/02/26,1.079
2013/02/27,1.083
2013/02/28,1.091
2013/03/01,1.104
2013/03/02,1.114
2013/03/03,1.121
2013/03/04,1.124
2013/03/05,1.13
2013/03/06,1.163
2013/03/07,1.172
2013/03/08,1.177
2013/03/09,1.182
2013/03/10,1.187
2013/03/11,1.191
2013/03/12,1.202
2013/03/13,1.202
2013/03/14,1.202
2013/03/15,1.209
2013/03/16,1.206
2013/03/17,1.202
2013/03/18,1.196
2013/03/19,1.199
2013/03/20,1.194
2013/03/21,1.191
2013/03/22,1.192
2013/03/23,1.192
2013/03/24,1.192
2013/03/25,1.197
2013/03/26,1.202
2013/03/27,1.211
2013/03/28,1.216
2013/03/29,1.223
2013/03/30,1.229
2013/03/31,1.235
2013/04/01,1.237
2013/04/02,1.243
2013/04/03,1.25
2013/04/04,1.261
2013/04/05,1.267
2013/04/06,1.267
2013/04/07,1.272
2013/04/08,1.274
2013/04/09,1.275
2013/04/10,1.246
2013/04/11,1.247
2013/04/12,1.248
2013/04/13,1.246
2013/04/14,1.251
2013/04/15,1.259
2013/04/16,1.258
2013/04/17,1.264
2013/04/18,1.263
2013/04/19,1.263
2013/04/20,1.265
2013/04/21,1.263
2013/04/22,1.266
2013/04/23,1.267
2013/04/24,1.271
2013/04/25,1.273
2013/04/26,1.27
2013/04/27,1.268
2013/04/28,1.263
2013/04/29,1.261
2013/04/30,1.265
2013/05/01,1.266
2013/05/02,1.267
2013/05/03,1.261
2013/05/04,1.261
2013/05/05,1.259
2013/05/06,1.262
2013/05/07,1.264
2013/05/08,1.264
2013/05/09,1.267
2013/05/10,1.27
2013/05/11,1.272
2013/05/12,1.274
2013/05/13,1.273
2013/05/14,1.275
2013/05/15,1.281
2013/05/16,1.29
2013/05/17,1.293
2013/05/18,1.294
2013/05/19,1.295
2013/05/20,1.297
2013/05/21,1.299
2013/05/22,1.3
2013/05/23,1.301
2013/05/24,1.3
2013/05/25,1.3
2013/05/26,1.294
2013/05/27,1.291
2013/05/28,1.294
2013/05/29,1.292
2013/05/30,1.284
2013/05/31,1.28
2013/06/01,1.276
2013/06/02,1.274
2013/06/03,1.27
2013/06/04,1.237
2013/06/05,1.235
2013/06/06,1.232
2013/06/07,1.229
2013/06/08,1.225
2013/06/09,1.222
2013/06/10,1.209
2013/06/11,1.206
2013/06/12,1.203
2013/06/13,1.196
2013/06/14,1.197
2013/06/15,1.198
2013/06/16,1.197
2013/06/17,1.195
2013/06/18,1.199
2013/06/19,1.201
2013/06/20,1.208
2013/06/21,1.208
2013/06/22,1.213
2013/06/23,1.208
2013/06/24,1.206
2013/06/25,1.196
2013/06/26,1.191
2013/06/27,1.184
2013/06/28,1.18
2013/06/29,1.175
2013/06/30,1.173
2013/07/01,1.165
2013/07/02,1.158
2013/07/03,1.143
2013/07/04,1.134
2013/07/05,1.131
2013/07/06,1.123
2013/07/07,1.115
2013/07/08,1.11
2013/07/09,1.103
2013/07/10,1.092
2013/07/11,1.087
2013/07/12,1.085
2013/07/13,1.079
2013/07/14,1.065
2013/07/15,1.058
2013/07/16,1.047
2013/07/17,1.042
2013/07/18,1.035
2013/07/19,1.027
2013/07/20,1.024
2013/07/21,1.016
2013/07/22,1.009
2013/07/23,0.999
2013/07/24,0.993
2013/07/25,0.993
2013/07/26,0.987
2013/07/27,0.987
2013/07/28,0.981
2013/07/29,0.975
2013/07/30,0.972
2013/07/31,0.966
2013/08/01,0.961
2013/08/02,0.955
2013/08/03,0.952
2013/08/04,0.946
2013/08/05,0.94
2013/08/06,0.936
2013/08/07,0.926
2013/08/08,0.92
2013/08/09,0.915
2013/08/10,0.907
2013/08/11,0.899
2013/08/12,0.888
2013/08/13,0.876
2013/08/14,0.865
2013/08/15,0.866
2013/08/16,0.867
2013/08/17,0.86
2013/08/18,0.856
2013/08/19,0.854
2013/08/20,0.848
2013/08/21,0.841
2013/08/22,0.837
2013/08/23,0.832
2013/08/24,0.83
2013/08/25,0.826
2013/08/26,0.822
2013/08/27,0.819
2013/08/28,0.869
2013/08/29,0.864
2013/08/30,0.864
2013/08/31,0.86
2013/09/01,0.853
2013/09/02,0.851
2013/09/03,0.844
2013/09/04,0.841
2013/09/05,0.839
2013/09/06,0.835
2013/09/07,0.833
2013/09/08,0.831
2013/09/09,0.826
2013/09/10,0.823
2013/09/11,0.818
2013/09/12,0.816
2013/09/13,0.812
2013/09/14,0.808
2013/09/15,0.804
2013/09/16,0.804
2013/09/17,0.862
2013/09/18,0.871
2013/09/19,0.881
2013/09/20,0.873
2013/09/21,0.87
2013/09/22,0.864
2013/09/23,0.863
2013/09/24,0.859
2013/09/25,0.858
2013/09/26,0.853
2013/09/27,0.867
2013/09/28,0.865
2013/09/29,0.865
2013/09/30,0.861
2013/10/01,0.864
2013/10/02,0.867
2013/10/03,0.867
2013/10/04,0.866
2013/10/05,0.867
2013/10/06,0.865
2013/10/07,0.866
2013/10/08,0.864
2013/10/09,0.863
2013/10/10,0.861
2013/10/11,0.857
2013/10/12,0.858
2013/10/13,0.858
2013/10/14,0.854
2013/10/15,0.853
2013/10/16,0.852
2013/10/17,0.857
2013/10/18,0.86
2013/10/19,0.862
2013/10/20,0.859
2013/10/21,0.86
2013/10/22,0.858
2013/10/23,0.857
2013/10/24,0.862
2013/10/25,0.864
2013/10/26,0.866
2013/10/27,0.873
2013/10/28,0.872
2013/10/29,0.87
2013/10/30,0.867
2013/10/31,0.867
2013/11/01,0.867
2013/11/02,0.865
2013/11/03,0.868
2013/11/04,0.87
2013/11/05,0.874
2013/11/06,0.902
2013/11/07,0.93
2013/11/08,0.959
2013/11/09,0.968
2013/11/10,0.975
2013/11/11,0.982
2013/11/12,0.976
2013/11/13,0.966
2013/11/14,0.959
2013/11/15,0.957
2013/11/16,0.95
2013/11/17,0.942
2013/11/18,0.941
2013/11/19,0.943
2013/11/20,0.942
2013/11/21,0.942
2013/11/22,0.941
2013/11/23,0.938
2013/11/24,0.931
2013/11/25,0.926
2013/11/26,0.871
2013/11/27,0.873
2013/11/28,0.871
2013/11/29,0.871
2013/11/30,0.871
2013/12/01,0.866
2013/12/02,0.865
2013/12/03,0.862
2013/12/04,0.859
2013/12/05,0.857
2013/12/06,0.854
2013/12/07,0.855
2013/12/08,0.851
2013/12/09,0.849
2013/12/10,0.848
2013/12/11,0.846
2013/12/12,0.846
2013/12/13,0.846
2013/12/14,0.842
2013/12/15,0.833
2013/12/16,0.766
2013/12/17,0.741
2013/12/18,0.724
2013/12/19,0.721
2013/12/20,0.719
2013/12/21,0.716
2013/12/22,0.711
2013/12/23,0.708
2013/12/24,0.704
2013/12/25,0.7
2013/12/26,0.683
2013/12/27,0.68
2013/12/28,0.676
2013/12/29,0.673
2013/12/30,0.667
2013/12/31,0.66
2014/01/01,0.654
2014/01/02,0.653
2014/01/03,0.651
2014/01/04,0.65
2014/01/05,0.644
2014/01/06,0.646
2014/01/07,0.643
2014/01/08,0.639
2014/01/09,0.636
2014/01/10,0.632
2014/01/11,0.629
2014/01/12,0.625
2014/01/13,0.622
2014/01/14,0.616
2014/01/15,0.611
2014/01/16,0.605
2014/01/17,0.602
2014/01/18,0.599
2014/01/19,0.594
2014/01/20,0.59
2014/01/21,0.585
2014/01/22,0.578
