Date,fee_to_reward3wmaUSD
2014/01/20,0.296
2014/01/21,0.337
2014/01/22,0.331
2014/01/23,0.355
2014/01/24,0.339
2014/01/25,0.315
2014/01/26,0.304
2014/01/27,0.306
2014/01/28,0.338
2014/01/29,0.349
2014/01/30,0.329
2014/01/31,0.315
2014/02/01,0.276
2014/02/02,0.249
2014/02/03,0.252
2014/02/04,0.294
2014/02/05,0.319
2014/02/06,0.33
2014/02/07,0.362
2014/02/08,0.321
2014/02/09,0.31
2014/02/10,0.316
2014/02/11,0.323
2014/02/12,0.343
2014/02/13,0.331
2014/02/14,0.344
2014/02/15,0.306
2014/02/16,0.265
2014/02/17,0.425
2014/02/18,0.404
2014/02/19,0.355
2014/02/20,0.318
2014/02/21,0.342
2014/02/22,0.314
2014/02/23,0.295
2014/02/24,0.301
2014/02/25,0.373
2014/02/26,0.361
2014/02/27,0.334
2014/02/28,0.337
2014/03/01,0.347
2014/03/02,0.331
2014/03/03,0.394
2014/03/04,0.439
2014/03/05,0.416
2014/03/06,0.369
2014/03/07,0.341
2014/03/08,0.306
2014/03/09,0.285
2014/03/10,0.355
2014/03/11,0.373
2014/03/12,0.375
2014/03/13,0.362
2014/03/14,0.386
2014/03/15,0.329
2014/03/16,0.301
2014/03/17,0.303
2014/03/18,0.29
2014/03/19,0.311
2014/03/20,0.312
2014/03/21,0.317
2014/03/22,0.363
2014/03/23,0.294
2014/03/24,0.277
2014/03/25,0.312
2014/03/26,0.36
2014/03/27,0.348
2014/03/28,0.311
2014/03/29,0.259
2014/03/30,0.277
2014/03/31,0.281
2014/04/01,0.289
2014/04/02,0.277
2014/04/03,0.27
2014/04/04,0.271
2014/04/05,0.267
2014/04/06,0.27
2014/04/07,0.323
2014/04/08,0.391
2014/04/09,0.46
2014/04/10,0.426
2014/04/11,0.372
2014/04/12,0.284
2014/04/13,0.24
2014/04/14,0.27
2014/04/15,0.324
2014/04/16,0.353
2014/04/17,0.357
2014/04/18,0.33
2014/04/19,0.319
2014/04/20,0.279
2014/04/21,0.28
2014/04/22,0.336
2014/04/23,0.357
2014/04/24,0.381
2014/04/25,0.34
2014/04/26,0.278
2014/04/27,0.258
2014/04/28,0.294
2014/04/29,0.304
2014/04/30,0.343
2014/05/01,0.298
2014/05/02,0.293
2014/05/03,0.284
2014/05/04,0.277
2014/05/05,0.352
2014/05/06,0.342
2014/05/07,0.345
2014/05/08,0.328
2014/05/09,0.348
2014/05/10,0.289
2014/05/11,0.264
2014/05/12,0.292
2014/05/13,0.308
2014/05/14,0.319
2014/05/15,0.308
2014/05/16,0.282
2014/05/17,0.243
2014/05/18,0.216
2014/05/19,0.239
2014/05/20,0.275
2014/05/21,0.292
2014/05/22,0.296
2014/05/23,0.302
2014/05/24,0.298
2014/05/25,0.275
2014/05/26,0.292
2014/05/27,0.326
2014/05/28,0.337
2014/05/29,0.339
2014/05/30,0.307
2014/05/31,0.28
2014/06/01,0.257
2014/06/02,0.247
2014/06/03,0.273
2014/06/04,0.274
2014/06/05,0.301
2014/06/06,0.308
2014/06/07,0.271
2014/06/08,0.257
2014/06/09,0.267
2014/06/10,0.278
2014/06/11,0.295
2014/06/12,0.3
2014/06/13,0.293
2014/06/14,0.247
2014/06/15,0.216
2014/06/16,0.229
2014/06/17,0.249
2014/06/18,0.293
2014/06/19,0.293
2014/06/20,0.263
2014/06/21,0.223
2014/06/22,0.205
2014/06/23,0.228
2014/06/24,0.237
2014/06/25,0.254
2014/06/26,0.246
2014/06/27,0.232
2014/06/28,0.214
2014/06/29,0.215
2014/06/30,0.288
2014/07/01,0.354
2014/07/02,0.377
2014/07/03,0.347
2014/07/04,0.289
2014/07/05,0.243
2014/07/06,0.243
2014/07/07,0.273
2014/07/08,0.306
2014/07/09,0.3
2014/07/10,0.298
2014/07/11,0.286
2014/07/12,0.254
2014/07/13,0.238
2014/07/14,0.29
2014/07/15,0.313
2014/07/16,0.338
2014/07/17,0.306
2014/07/18,0.288
2014/07/19,0.255
2014/07/20,0.24
2014/07/21,0.253
2014/07/22,0.295
2014/07/23,0.306
2014/07/24,0.305
2014/07/25,0.276
2014/07/26,0.264
2014/07/27,0.246
2014/07/28,0.259
2014/07/29,0.27
2014/07/30,0.267
2014/07/31,0.278
2014/08/01,0.276
2014/08/02,0.243
2014/08/03,0.226
2014/08/04,0.282
2014/08/05,0.331
2014/08/06,0.337
2014/08/07,0.304
2014/08/08,0.286
2014/08/09,0.242
2014/08/10,0.227
2014/08/11,0.243
2014/08/12,0.271
2014/08/13,0.312
2014/08/14,0.297
2014/08/15,0.293
2014/08/16,0.307
2014/08/17,0.595
2014/08/18,0.465
2014/08/19,0.362
2014/08/20,0.273
2014/08/21,0.279
2014/08/22,0.276
2014/08/23,0.244
2014/08/24,0.241
2014/08/25,0.358
2014/08/26,0.335
2014/08/27,0.305
2014/08/28,0.256
2014/08/29,0.248
2014/08/30,0.222
2014/08/31,0.203
2014/09/01,0.257
2014/09/02,0.296
2014/09/03,0.29
2014/09/04,0.282
2014/09/05,0.29
2014/09/06,0.256
2014/09/07,0.377
2014/09/08,0.375
2014/09/09,0.391
2014/09/10,0.347
2014/09/11,0.292
2014/09/12,0.273
2014/09/13,0.238
2014/09/14,0.259
2014/09/15,0.285
2014/09/16,0.318
2014/09/17,0.295
2014/09/18,0.282
2014/09/19,0.26
2014/09/20,0.245
2014/09/21,0.233
2014/09/22,0.254
2014/09/23,0.301
2014/09/24,0.318
2014/09/25,0.316
2014/09/26,0.86
2014/09/27,0.678
2014/09/28,0.505
2014/09/29,0.34
2014/09/30,0.332
2014/10/01,0.331
2014/10/02,0.327
2014/10/03,0.329
2014/10/04,0.328
2014/10/05,0.305
2014/10/06,0.305
2014/10/07,0.35
2014/10/08,0.359
2014/10/09,0.37
2014/10/10,0.351
2014/10/11,0.318
2014/10/12,0.301
2014/10/13,0.316
2014/10/14,0.363
2014/10/15,0.356
2014/10/16,0.342
2014/10/17,0.329
2014/10/18,0.291
2014/10/19,0.298
2014/10/20,0.336
2014/10/21,0.349
2014/10/22,0.335
2014/10/23,0.332
2014/10/24,0.321
2014/10/25,0.303
2014/10/26,0.326
2014/10/27,0.337
2014/10/28,0.366
2014/10/29,0.369
2014/10/30,0.35
2014/10/31,0.307
2014/11/01,0.304
2014/11/02,0.314
2014/11/03,0.357
2014/11/04,0.352
2014/11/05,0.37
2014/11/06,0.372
2014/11/07,0.368
2014/11/08,0.322
2014/11/09,0.354
2014/11/10,0.363
2014/11/11,0.395
2014/11/12,0.404
2014/11/13,0.404
2014/11/14,0.371
2014/11/15,0.339
2014/11/16,0.318
2014/11/17,0.366
2014/11/18,0.36
2014/11/19,0.369
2014/11/20,0.373
2014/11/21,0.39
2014/11/22,0.34
2014/11/23,0.329
2014/11/24,0.337
2014/11/25,0.359
2014/11/26,0.359
2014/11/27,0.349
2014/11/28,0.33
2014/11/29,0.303
2014/11/30,0.306
2014/12/01,0.367
2014/12/02,0.384
2014/12/03,0.432
2014/12/04,0.422
2014/12/05,0.372
2014/12/06,0.336
2014/12/07,0.334
2014/12/08,0.363
2014/12/09,0.363
2014/12/10,0.357
2014/12/11,0.337
2014/12/12,0.33
2014/12/13,0.305
2014/12/14,0.32
2014/12/15,0.362
2014/12/16,0.4
2014/12/17,0.443
2014/12/18,0.44
2014/12/19,0.437
2014/12/20,0.396
2014/12/21,0.364
2014/12/22,0.345
2014/12/23,0.359
2014/12/24,0.327
2014/12/25,0.277
2014/12/26,0.38
2014/12/27,0.433
2014/12/28,0.38
2014/12/29,0.348
2014/12/30,0.344
2014/12/31,0.327
2015/01/01,0.257
2015/01/02,0.258
2015/01/03,0.274
2015/01/04,0.397
2015/01/05,0.422
2015/01/06,0.384
2015/01/07,0.359
2015/01/08,0.396
2015/01/09,0.424
2015/01/10,0.425
2015/01/11,0.385
2015/01/12,0.646
2015/01/13,0.608
2015/01/14,0.525
2015/01/15,0.448
2015/01/16,0.431
2015/01/17,0.408
2015/01/18,0.379
2015/01/19,0.384
2015/01/20,0.436
2015/01/21,0.408
2015/01/22,0.399
2015/01/23,0.412
2015/01/24,0.396
2015/01/25,0.408
2015/01/26,0.454
2015/01/27,0.426
2015/01/28,0.35
2015/01/29,0.306
2015/01/30,0.309
2015/01/31,0.309
2015/02/01,0.299
2015/02/02,0.303
2015/02/03,0.358
2015/02/04,0.347
2015/02/05,0.326
2015/02/06,0.286
2015/02/07,0.287
2015/02/08,0.32
2015/02/09,0.352
2015/02/10,0.381
2015/02/11,0.376
2015/02/12,0.398
2015/02/13,0.439
2015/02/14,0.416
2015/02/15,0.401
2015/02/16,0.389
2015/02/17,0.41
2015/02/18,0.387
2015/02/19,0.354
2015/02/20,0.359
2015/02/21,0.364
2015/02/22,0.348
2015/02/23,0.374
2015/02/24,0.413
2015/02/25,0.408
2015/02/26,0.389
2015/02/27,0.378
2015/02/28,0.378
2015/03/01,0.389
2015/03/02,0.39
2015/03/03,0.393
2015/03/04,0.404
2015/03/05,0.429
2015/03/06,0.445
2015/03/07,0.412
2015/03/08,0.369
2015/03/09,0.393
2015/03/10,0.403
2015/03/11,0.405
2015/03/12,0.413
2015/03/13,0.396
2015/03/14,0.384
2015/03/15,0.355
2015/03/16,0.391
2015/03/17,0.42
2015/03/18,0.417
2015/03/19,0.445
2015/03/20,0.462
2015/03/21,0.412
2015/03/22,0.38
2015/03/23,0.423
2015/03/24,0.381
2015/03/25,0.38
2015/03/26,0.378
2015/03/27,0.359
2015/03/28,0.344
2015/03/29,0.334
2015/03/30,0.385
2015/03/31,0.417
2015/04/01,0.471
2015/04/02,0.43
2015/04/03,0.415
2015/04/04,0.378
2015/04/05,0.388
2015/04/06,0.447
2015/04/07,0.442
2015/04/08,0.479
2015/04/09,0.523
2015/04/10,0.638
2015/04/11,0.573
2015/04/12,0.499
2015/04/13,0.446
2015/04/14,0.435
2015/04/15,0.469
2015/04/16,0.443
2015/04/17,0.451
2015/04/18,0.404
2015/04/19,0.378
2015/04/20,0.4
2015/04/21,0.408
2015/04/22,0.416
2015/04/23,0.449
2015/04/24,0.482
2015/04/25,1.44
2015/04/26,1.064
2015/04/27,0.75
2015/04/28,0.425
2015/04/29,0.481
2015/04/30,0.495
2015/05/01,0.439
2015/05/02,0.396
2015/05/03,0.363
2015/05/04,0.415
2015/05/05,0.426
2015/05/06,0.415
2015/05/07,0.427
2015/05/08,0.436
2015/05/09,0.429
2015/05/10,0.452
2015/05/11,0.448
2015/05/12,0.44
2015/05/13,0.406
2015/05/14,0.38
2015/05/15,0.39
2015/05/16,0.396
2015/05/17,0.353
2015/05/18,0.374
2015/05/19,0.428
2015/05/20,0.436
2015/05/21,0.404
2015/05/22,0.415
2015/05/23,0.437
2015/05/24,0.41
2015/05/25,0.418
2015/05/26,0.458
2015/05/27,0.471
2015/05/28,0.483
2015/05/29,0.471
2015/05/30,0.485
2015/05/31,0.772
2015/06/01,0.763
2015/06/02,0.641
2015/06/03,0.526
2015/06/04,0.489
2015/06/05,0.473
2015/06/06,0.392
2015/06/07,0.357
2015/06/08,0.389
2015/06/09,0.439
2015/06/10,0.466
2015/06/11,0.493
2015/06/12,0.508
2015/06/13,0.47
2015/06/14,0.443
2015/06/15,0.489
2015/06/16,0.594
2015/06/17,0.613
2015/06/18,0.658
2015/06/19,0.7
2015/06/20,0.591
2015/06/21,0.502
2015/06/22,0.59
2015/06/23,0.584
2015/06/24,0.508
2015/06/25,0.447
2015/06/26,0.451
2015/06/27,0.488
2015/06/28,0.468
2015/06/29,0.497
2015/06/30,0.66
2015/07/01,0.676
2015/07/02,0.66
2015/07/03,0.596
2015/07/04,0.527
2015/07/05,0.544
2015/07/06,0.664
2015/07/07,0.997
2015/07/08,1.179
2015/07/09,1.226
2015/07/10,1.087
2015/07/11,1.038
2015/07/12,1.155
2015/07/13,1.038
2015/07/14,0.908
2015/07/15,0.752
2015/07/16,0.767
2015/07/17,0.709
2015/07/18,0.931
2015/07/19,0.752
2015/07/20,0.873
2015/07/21,0.827
2015/07/22,0.791
2015/07/23,0.747
2015/07/24,0.644
2015/07/25,0.571
2015/07/26,0.559
2015/07/27,0.7
2015/07/28,0.783
2015/07/29,0.919
2015/07/30,0.978
2015/07/31,1.001
2015/08/01,0.917
2015/08/02,0.719
2015/08/03,0.666
2015/08/04,0.833
2015/08/05,0.961
2015/08/06,1.021
2015/08/07,0.874
2015/08/08,0.691
2015/08/09,0.573
2015/08/10,0.61
2015/08/11,0.636
2015/08/12,0.73
2015/08/13,0.71
2015/08/14,0.697
2015/08/15,0.636
2015/08/16,0.586
2015/08/17,0.6
2015/08/18,0.664
2015/08/19,0.655
2015/08/20,0.668
2015/08/21,0.611
2015/08/22,0.583
2015/08/23,0.589
2015/08/24,0.635
2015/08/25,0.698
2015/08/26,0.671
2015/08/27,0.678
2015/08/28,0.648
2015/08/29,0.591
2015/08/30,0.541
2015/08/31,0.611
2015/09/01,0.646
2015/09/02,0.999
2015/09/03,0.933
2015/09/04,0.796
2015/09/05,0.717
2015/09/06,0.66
2015/09/07,0.715
2015/09/08,0.734
2015/09/09,0.741
2015/09/10,0.69
2015/09/11,0.814
2015/09/12,0.854
2015/09/13,0.778
2015/09/14,0.773
2015/09/15,0.742
2015/09/16,0.74
2015/09/17,0.737
2015/09/18,0.715
2015/09/19,0.7
2015/09/20,0.675
2015/09/21,0.768
2015/09/22,0.751
2015/09/23,0.701
2015/09/24,0.676
2015/09/25,0.666
2015/09/26,0.672
2015/09/27,0.629
2015/09/28,0.674
2015/09/29,0.655
2015/09/30,0.69
2015/10/01,0.729
2015/10/02,0.749
2015/10/03,0.675
2015/10/04,0.575
2015/10/05,0.571
2015/10/06,0.648
2015/10/07,0.715
2015/10/08,0.75
2015/10/09,0.743
2015/10/10,0.679
2015/10/11,0.591
2015/10/12,0.635
2015/10/13,0.688
2015/10/14,0.715
2015/10/15,0.697
2015/10/16,0.736
2015/10/17,0.769
2015/10/18,0.707
2015/10/19,0.682
2015/10/20,0.822
2015/10/21,0.832
2015/10/22,0.819
2015/10/23,0.777
2015/10/24,0.756
2015/10/25,0.692
2015/10/26,0.659
2015/10/27,0.714
2015/10/28,0.799
2015/10/29,0.864
2015/10/30,0.813
2015/10/31,0.783
2015/11/01,0.737
2015/11/02,0.797
2015/11/03,0.846
2015/11/04,1.01
2015/11/05,0.992
2015/11/06,0.942
2015/11/07,0.787
2015/11/08,0.708
2015/11/09,0.731
2015/11/10,0.772
2015/11/11,0.727
2015/11/12,0.671
2015/11/13,0.641
2015/11/14,0.661
2015/11/15,0.621
2015/11/16,0.625
2015/11/17,0.659
2015/11/18,0.696
2015/11/19,0.73
2015/11/20,0.676
2015/11/21,0.603
2015/11/22,0.554
2015/11/23,0.584
2015/11/24,0.619
2015/11/25,0.674
2015/11/26,0.66
2015/11/27,0.727
2015/11/28,0.712
2015/11/29,0.657
2015/11/30,0.732
2015/12/01,0.751
2015/12/02,0.789
2015/12/03,0.806
2015/12/04,0.783
2015/12/05,0.74
2015/12/06,0.739
2015/12/07,0.816
2015/12/08,0.796
2015/12/09,0.837
2015/12/10,0.748
2015/12/11,0.903
2015/12/12,0.92
2015/12/13,0.945
2015/12/14,0.873
2015/12/15,0.864
2015/12/16,0.882
2015/12/17,0.929
2015/12/18,0.916
2015/12/19,0.901
2015/12/20,0.848
2015/12/21,0.964
2015/12/22,1.015
2015/12/23,1.029
2015/12/24,1.029
2015/12/25,0.878
2015/12/26,0.78
2015/12/27,0.627
2015/12/28,0.706
2015/12/29,0.752
2015/12/30,0.768
2015/12/31,0.735
2016/01/01,0.654
2016/01/02,0.743
2016/01/03,0.714
2016/01/04,0.701
2016/01/05,0.743
2016/01/06,0.813
2016/01/07,0.92
2016/01/08,0.849
2016/01/09,0.813
2016/01/10,0.707
2016/01/11,0.764
2016/01/12,0.791
2016/01/13,0.869
2016/01/14,0.916
2016/01/15,1.049
2016/01/16,1.03
2016/01/17,0.994
2016/01/18,0.932
2016/01/19,1.051
2016/01/20,1.149
2016/01/21,1.325
2016/01/22,1.193
2016/01/23,1.009
2016/01/24,0.921
2016/01/25,1.015
2016/01/26,1.111
2016/01/27,1.201
2016/01/28,1.253
2016/01/29,1.187
2016/01/30,0.995
2016/01/31,0.839
2016/02/01,1.077
2016/02/02,1.228
2016/02/03,1.153
2016/02/04,0.995
2016/02/05,0.919
2016/02/06,0.852
2016/02/07,0.856
2016/02/08,0.989
2016/02/09,0.992
2016/02/10,1.046
2016/02/11,0.977
2016/02/12,0.939
2016/02/13,0.898
2016/02/14,0.867
2016/02/15,0.977
2016/02/16,1.11
2016/02/17,1.146
2016/02/18,1.083
2016/02/19,1.151
2016/02/20,1.132
2016/02/21,1.195
2016/02/22,1.308
2016/02/23,1.383
2016/02/24,1.473
2016/02/25,1.331
2016/02/26,1.245
2016/02/27,1.097
2016/02/28,1.191
2016/02/29,1.423
2016/03/01,1.602
2016/03/02,1.979
2016/03/03,1.862
2016/03/04,1.585
2016/03/05,1.525
2016/03/06,1.286
2016/03/07,1.27
2016/03/08,1.185
2016/03/09,1.244
2016/03/10,1.146
2016/03/11,1.057
2016/03/12,0.977
2016/03/13,1.013
2016/03/14,1.048
2016/03/15,1.062
2016/03/16,1.154
2016/03/17,1.241
2016/03/18,1.264
2016/03/19,1.132
2016/03/20,1
2016/03/21,1.058
2016/03/22,1.113
2016/03/23,1.085
2016/03/24,1.049
2016/03/25,0.96
2016/03/26,0.934
2016/03/27,0.905
2016/03/28,0.99
2016/03/29,1.233
2016/03/30,1.279
2016/03/31,1.38
2016/04/01,1.377
2016/04/02,1.405
2016/04/03,1.306
2016/04/04,1.177
2016/04/05,1.172
2016/04/06,1.321
2016/04/07,1.329
2016/04/08,1.267
2016/04/09,1.058
2016/04/10,0.879
2016/04/11,1.051
2016/04/12,1.236
2016/04/13,1.219
2016/04/14,1.135
2016/04/15,1.18
2016/04/16,1.094
2016/04/17,0.969
2016/04/18,1.147
2016/04/19,1.182
2016/04/20,1.133
2016/04/21,1.098
2016/04/22,1.137
2016/04/23,1.037
2016/04/24,1.001
2016/04/25,1.158
2016/04/26,4.724
2016/04/27,3.669
2016/04/28,2.564
2016/04/29,1.343
2016/04/30,1.212
2016/05/01,1.019
2016/05/02,1.048
2016/05/03,1.114
2016/05/04,1.14
2016/05/05,1.134
2016/05/06,1.107
2016/05/07,1.048
2016/05/08,0.923
2016/05/09,0.909
2016/05/10,1.052
2016/05/11,1.239
2016/05/12,1.319
2016/05/13,1.289
2016/05/14,1.292
2016/05/15,1.293
2016/05/16,1.496
2016/05/17,1.595
2016/05/18,1.576
2016/05/19,1.673
2016/05/20,1.534
2016/05/21,1.55
2016/05/22,1.223
2016/05/23,1.176
2016/05/24,1.354
2016/05/25,1.586
2016/05/26,1.646
2016/05/27,1.826
2016/05/28,1.713
2016/05/29,1.495
2016/05/30,1.48
2016/05/31,1.554
2016/06/01,1.579
2016/06/02,1.621
2016/06/03,1.574
2016/06/04,1.553
2016/06/05,1.28
2016/06/06,1.206
2016/06/07,1.315
2016/06/08,1.386
2016/06/09,1.344
2016/06/10,1.378
2016/06/11,1.281
2016/06/12,1.34
2016/06/13,1.449
2016/06/14,1.782
2016/06/15,2.018
2016/06/16,2.139
2016/06/17,2.117
2016/06/18,1.931
2016/06/19,1.635
2016/06/20,1.682
2016/06/21,1.852
2016/06/22,2.17
2016/06/23,2.184
2016/06/24,2.224
2016/06/25,1.843
2016/06/26,1.603
2016/06/27,1.564
2016/06/28,1.573
2016/06/29,1.625
2016/06/30,1.634
2016/07/01,1.558
2016/07/02,1.464
2016/07/03,1.296
2016/07/04,1.343
2016/07/05,1.434
2016/07/06,1.53
2016/07/07,1.588
2016/07/08,1.581
2016/07/09,1.537
2016/07/10,1.728
2016/07/11,2.451
2016/07/12,2.753
2016/07/13,3.044
2016/07/14,3.109
2016/07/15,3.171
2016/07/16,2.843
2016/07/17,2.622
2016/07/18,2.804
2016/07/19,3.312
2016/07/20,3.414
2016/07/21,3.479
2016/07/22,3.666
2016/07/23,3.65
2016/07/24,3.419
2016/07/25,3.693
2016/07/26,3.996
2016/07/27,4.321
2016/07/28,4.216
2016/07/29,3.988
2016/07/30,4.053
2016/07/31,3.86
2016/08/01,3.761
2016/08/02,3.865
2016/08/03,3.728
2016/08/04,3.606
2016/08/05,3.463
2016/08/06,3.121
2016/08/07,3.25
2016/08/08,3.865
2016/08/09,4.36
2016/08/10,4.195
2016/08/11,4.091
2016/08/12,3.836
2016/08/13,3.398
2016/08/14,3.076
2016/08/15,3.284
2016/08/16,4.041
2016/08/17,4.456
2016/08/18,4.22
2016/08/19,4.053
2016/08/20,3.513
2016/08/21,2.908
2016/08/22,2.933
2016/08/23,3.256
2016/08/24,3.368
2016/08/25,3.603
2016/08/26,3.648
2016/08/27,3.35
2016/08/28,2.861
2016/08/29,3.008
2016/08/30,3.131
2016/08/31,3.421
2016/09/01,3.483
2016/09/02,3.224
2016/09/03,3.14
2016/09/04,2.564
2016/09/05,2.95
2016/09/06,3.224
2016/09/07,3.353
2016/09/08,3.261
2016/09/09,3.335
2016/09/10,2.972
2016/09/11,2.565
2016/09/12,2.52
2016/09/13,2.867
2016/09/14,3.062
2016/09/15,3.071
2016/09/16,3.297
2016/09/17,3.063
2016/09/18,2.932
2016/09/19,3.321
2016/09/20,3.498
2016/09/21,3.323
2016/09/22,3.315
2016/09/23,3.36
2016/09/24,3.094
2016/09/25,2.541
2016/09/26,2.696
2016/09/27,2.839
2016/09/28,3.18
2016/09/29,3.464
2016/09/30,3.653
2016/10/01,3.308
2016/10/02,3.061
2016/10/03,3.384
2016/10/04,3.506
2016/10/05,3.483
2016/10/06,3.563
2016/10/07,3.74
2016/10/08,3.462
2016/10/09,3.096
2016/10/10,3.558
2016/10/11,4.092
2016/10/12,4.01
2016/10/13,3.974
2016/10/14,3.877
2016/10/15,3.659
2016/10/16,3.489
2016/10/17,3.925
2016/10/18,3.966
2016/10/19,3.938
2016/10/20,4.452
2016/10/21,4.119
2016/10/22,3.766
2016/10/23,3.557
2016/10/24,3.954
2016/10/25,4.75
2016/10/26,5.87
2016/10/27,5.731
2016/10/28,4.924
2016/10/29,4.141
2016/10/30,3.401
2016/10/31,3.591
2016/11/01,3.913
2016/11/02,4.349
2016/11/03,4.182
2016/11/04,4.817
2016/11/05,4.417
2016/11/06,3.99
2016/11/07,4.217
2016/11/08,4.212
2016/11/09,4.327
2016/11/10,4.016
2016/11/11,3.709
2016/11/12,3.301
2016/11/13,3.296
2016/11/14,3.427
2016/11/15,3.763
2016/11/16,3.725
2016/11/17,4.009
2016/11/18,4.189
2016/11/19,4.11
2016/11/20,4.205
2016/11/21,4.697
2016/11/22,5.313
2016/11/23,5.57
2016/11/24,5.965
2016/11/25,6.419
2016/11/26,5.835
2016/11/27,4.973
2016/11/28,4.819
2016/11/29,4.986
2016/11/30,5.219
2016/12/01,5.295
2016/12/02,5.824
2016/12/03,5.244
2016/12/04,4.938
2016/12/05,4.986
2016/12/06,5.556
2016/12/07,5.238
2016/12/08,4.909
2016/12/09,5.046
2016/12/10,5.081
2016/12/11,4.157
2016/12/12,4.174
2016/12/13,4.154
2016/12/14,4.751
2016/12/15,5.403
2016/12/16,5.62
2016/12/17,5.004
2016/12/18,4.56
2016/12/19,4.795
2016/12/20,5.263
2016/12/21,5.465
2016/12/22,5.29
2016/12/23,5.115
2016/12/24,4.849
2016/12/25,3.849
2016/12/26,4.111
2016/12/27,4.491
2016/12/28,4.83
2016/12/29,5.131
2016/12/30,5.045
2016/12/31,4.655
2017/01/01,3.848
2017/01/02,4.477
2017/01/03,5.043
2017/01/04,7.297
2017/01/05,7.05
2017/01/06,6.573
2017/01/07,5.924
2017/01/08,5.027
2017/01/09,5.198
2017/01/10,5.417
2017/01/11,5.594
2017/01/12,5.126
2017/01/13,4.942
2017/01/14,4.363
2017/01/15,4.012
2017/01/16,4.251
2017/01/17,4.817
2017/01/18,5.253
2017/01/19,5.149
2017/01/20,4.672
2017/01/21,4.245
2017/01/22,3.974
2017/01/23,4.927
2017/01/24,6.195
2017/01/25,6.753
2017/01/26,6.443
2017/01/27,5.674
2017/01/28,5.729
2017/01/29,5.586
2017/01/30,6.315
2017/01/31,6.956
2017/02/01,6.679
2017/02/02,6.645
2017/02/03,7.278
2017/02/04,7.38
2017/02/05,6.93
2017/02/06,7.844
2017/02/07,8.228
2017/02/08,8.237
2017/02/09,7.838
2017/02/10,7.398
2017/02/11,6.786
2017/02/12,6.052
2017/02/13,6.045
2017/02/14,6.151
2017/02/15,6.718
2017/02/16,7.562
2017/02/17,7.988
2017/02/18,7.804
2017/02/19,7.424
2017/02/20,7.617
2017/02/21,8.236
2017/02/22,9.026
2017/02/23,9.719
2017/02/24,9.983
2017/02/25,9.23
2017/02/26,7.848
2017/02/27,8.551
2017/02/28,9.707
2017/03/01,10.834
2017/03/02,11.241
2017/03/03,11.733
2017/03/04,11.824
2017/03/05,11.221
2017/03/06,11.418
2017/03/07,11.9
2017/03/08,11.921
2017/03/09,11.615
2017/03/10,11.566
2017/03/11,11.021
2017/03/12,9.919
2017/03/13,10.164
2017/03/14,10.93
2017/03/15,11.563
2017/03/16,11.934
2017/03/17,11.65
2017/03/18,10.768
2017/03/19,9.857
2017/03/20,10.979
2017/03/21,11.841
2017/03/22,12.07
2017/03/23,11.642
2017/03/24,10.504
2017/03/25,9.999
2017/03/26,8.344
2017/03/27,9.239
2017/03/28,10.052
2017/03/29,10.84
2017/03/30,9.971
2017/03/31,10.549
2017/04/01,10.49
2017/04/02,9.551
2017/04/03,9.091
2017/04/04,10.127
2017/04/05,10.539
2017/04/06,10.765
2017/04/07,10.338
2017/04/08,9.689
2017/04/09,8.607
2017/04/10,8.969
2017/04/11,9.427
2017/04/12,10.22
2017/04/13,11.199
2017/04/14,11.755
2017/04/15,10.838
2017/04/16,9.233
2017/04/17,9.033
2017/04/18,9.884
2017/04/19,10.42
2017/04/20,11.142
2017/04/21,10.891
2017/04/22,9.971
2017/04/23,8.842
2017/04/24,9.637
2017/04/25,11.37
2017/04/26,11.934
2017/04/27,12.168
2017/04/28,12.444
2017/04/29,11.614
2017/04/30,10.448
2017/05/01,10.37
2017/05/02,11.273
2017/05/03,12.372
2017/05/04,12.752
2017/05/05,13.404
2017/05/06,12.968
2017/05/07,12.313
2017/05/08,12.138
2017/05/09,12.829
2017/05/10,13.61
2017/05/11,14.06
2017/05/12,14.257
2017/05/13,13.768
2017/05/14,13.141
2017/05/15,13.108
2017/05/16,15.181
2017/05/17,18
2017/05/18,18.608
2017/05/19,18.261
2017/05/20,16.856
2017/05/21,16.295
2017/05/22,17.124
2017/05/23,17.883
2017/05/24,18.984
2017/05/25,19.455
2017/05/26,19.711
2017/05/27,19.918
2017/05/28,18.484
2017/05/29,19.403
2017/05/30,20.171
2017/05/31,21.295
2017/06/01,21.297
2017/06/02,20.92
2017/06/03,19.62
2017/06/04,18.602
2017/06/05,18.512
2017/06/06,19.943
2017/06/07,22.486
2017/06/08,21.331
2017/06/09,20.217
2017/06/10,18.77
2017/06/11,17.464
2017/06/12,17.595
2017/06/13,19.501
2017/06/14,20.489
2017/06/15,19.725
2017/06/16,18.064
2017/06/17,16.053
2017/06/18,14.355
2017/06/19,15.395
2017/06/20,17.093
2017/06/21,19.43
2017/06/22,20.277
2017/06/23,17.561
2017/06/24,15.454
2017/06/25,14.478
2017/06/26,15.966
2017/06/27,17.412
2017/06/28,17.246
2017/06/29,17.812
2017/06/30,16.752
2017/07/01,13.851
2017/07/02,10.19
2017/07/03,10.321
2017/07/04,11.882
2017/07/05,11.814
2017/07/06,11.82
2017/07/07,11.556
2017/07/08,10.106
2017/07/09,8.945
2017/07/10,8.065
2017/07/11,8.345
2017/07/12,8.775
2017/07/13,9.359
