Date,transactions3sma
2018/03/07,206990
2018/03/08,205314
2018/03/09,202705
2018/03/10,183461
2018/03/11,168284
2018/03/12,165017
2018/03/13,178315
2018/03/14,191704
2018/03/15,197641
2018/03/16,194588
2018/03/17,182404
2018/03/18,168473
2018/03/19,169990
2018/03/20,183555
2018/03/21,193703
2018/03/22,191593
2018/03/23,186474
2018/03/24,173887
2018/03/25,157252
2018/03/26,159923
2018/03/27,169917
2018/03/28,184000
2018/03/29,185519
2018/03/30,185141
2018/03/31,175509
2018/04/01,156411
2018/04/02,150493
2018/04/03,167248
2018/04/04,184114
2018/04/05,188665
2018/04/06,179997
2018/04/07,169629
2018/04/08,155195
2018/04/09,156416
2018/04/10,167014
2018/04/11,181918
2018/04/12,193354
2018/04/13,203643
2018/04/14,196516
2018/04/15,184230
2018/04/16,177180
2018/04/17,190497
2018/04/18,199401
2018/04/19,205194
2018/04/20,207188
2018/04/21,204934
2018/04/22,191055
2018/04/23,197242
2018/04/24,217415
2018/04/25,231189
2018/04/26,227986
2018/04/27,213533
2018/04/28,210374
2018/04/29,198390
2018/04/30,199715
2018/05/01,198464
2018/05/02,208970
2018/05/03,213442
2018/05/04,219819
2018/05/05,216614
2018/05/06,197699
2018/05/07,193026
2018/05/08,198069
2018/05/09,209668
2018/05/10,210966
2018/05/11,209574
2018/05/12,201398
2018/05/13,184677
2018/05/14,183367
2018/05/15,194281
2018/05/16,210827
2018/05/17,205156
2018/05/18,204061
2018/05/19,192340
2018/05/20,180996
2018/05/21,178043
2018/05/22,188065
2018/05/23,209570
2018/05/24,210967
2018/05/25,208574
2018/05/26,187103
2018/05/27,166255
2018/05/28,163889
2018/05/29,179226
2018/05/30,199147
2018/05/31,205963
2018/06/01,206191
2018/06/02,196339
2018/06/03,180980
2018/06/04,182453
2018/06/05,195246
2018/06/06,209576
2018/06/07,208827
2018/06/08,204663
2018/06/09,192960
2018/06/10,183693
2018/06/11,187967
2018/06/12,202396
2018/06/13,213064
2018/06/14,212004
2018/06/15,209090
2018/06/16,191503
2018/06/17,169794
2018/06/18,166605
2018/06/19,177514
2018/06/20,195508
2018/06/21,196109
2018/06/22,200223
2018/06/23,188357
2018/06/24,174993
2018/06/25,173667
2018/06/26,184375
2018/06/27,194418
2018/06/28,190235
2018/06/29,191059
2018/06/30,188707
2018/07/01,178251
2018/07/02,178726
2018/07/03,190628
2018/07/04,207479
2018/07/05,207583
2018/07/06,202317
2018/07/07,190100
2018/07/08,175455
2018/07/09,177314
2018/07/10,192617
2018/07/11,208264
2018/07/12,207259
2018/07/13,204541
2018/07/14,195832
2018/07/15,181707
2018/07/16,181694
2018/07/17,200849
2018/07/18,226708
2018/07/19,232423
2018/07/20,229613
2018/07/21,211636
2018/07/22,192329
2018/07/23,193642
2018/07/24,218487
2018/07/25,246181
2018/07/26,246915
2018/07/27,236925
2018/07/28,216279
2018/07/29,195187
2018/07/30,195707
2018/07/31,213952
2018/08/01,238171
2018/08/02,236148
2018/08/03,231769
2018/08/04,215298
2018/08/05,197732
2018/08/06,193993
2018/08/07,207797
2018/08/08,228841
2018/08/09,230075
2018/08/10,227768
2018/08/11,213472
2018/08/12,194376
2018/08/13,193079
2018/08/14,211485
2018/08/15,238490
2018/08/16,241856
2018/08/17,237241
2018/08/18,218865
2018/08/19,197224
2018/08/20,190954
2018/08/21,199906
2018/08/22,220878
2018/08/23,221668
2018/08/24,222359
2018/08/25,211063
2018/08/26,196187
2018/08/27,197443
2018/08/28,211310
2018/08/29,232909
2018/08/30,235497
2018/08/31,235176
2018/09/01,227113
2018/09/02,212367
2018/09/03,207645
2018/09/04,213964
2018/09/05,233746
2018/09/06,243532
2018/09/07,243031
2018/09/08,229009
2018/09/09,207888
2018/09/10,205253
2018/09/11,216303
2018/09/12,231089
2018/09/13,234866
2018/09/14,230095
2018/09/15,222703
2018/09/16,204464
2018/09/17,210097
2018/09/18,221159
2018/09/19,245005
2018/09/20,249506
2018/09/21,259103
2018/09/22,250603
2018/09/23,232819
2018/09/24,221024
2018/09/25,229878
2018/09/26,244418
2018/09/27,248092
2018/09/28,248805
2018/09/29,240272
2018/09/30,226773
2018/10/01,222965
2018/10/02,231781
2018/10/03,243152
2018/10/04,243267
2018/10/05,243251
2018/10/06,234105
2018/10/07,226299
2018/10/08,227404
2018/10/09,234409
2018/10/10,242813
2018/10/11,247614
2018/10/12,250050
2018/10/13,236769
2018/10/14,213048
2018/10/15,220961
2018/10/16,238587
2018/10/17,261613
2018/10/18,257123
2018/10/19,255740
2018/10/20,244891
2018/10/21,230910
2018/10/22,231405
2018/10/23,239948
2018/10/24,254152
2018/10/25,253916
2018/10/26,253766
2018/10/27,246978
2018/10/28,235397
2018/10/29,240980
2018/10/30,257500
2018/10/31,280300
2018/11/01,284360
2018/11/02,287489
2018/11/03,274584
2018/11/04,256029
2018/11/05,257222
2018/11/06,269195
2018/11/07,291689
2018/11/08,285468
2018/11/09,284950
2018/11/10,271204
2018/11/11,260994
2018/11/12,266360
2018/11/13,275250
2018/11/14,290509
2018/11/15,287686
2018/11/16,289005
2018/11/17,278967
2018/11/18,261727
2018/11/19,256676
2018/11/20,265281
2018/11/21,270333
2018/11/22,269716
2018/11/23,265322
2018/11/24,263668
2018/11/25,254713
2018/11/26,248651
2018/11/27,254827
2018/11/28,259897
2018/11/29,256287
2018/11/30,250172
2018/12/01,245967
2018/12/02,238113
2018/12/03,234940
2018/12/04,244383
2018/12/05,255653
2018/12/06,268647
2018/12/07,263222
2018/12/08,254757
2018/12/09,241065
2018/12/10,242549
2018/12/11,249344
2018/12/12,256965
2018/12/13,260319
2018/12/14,268416
2018/12/15,268892
2018/12/16,254908
2018/12/17,262577
2018/12/18,263706
2018/12/19,289008
2018/12/20,285166
2018/12/21,289943
2018/12/22,272876
2018/12/23,260684
2018/12/24,257916
2018/12/25,262534
2018/12/26,272729
2018/12/27,281962
2018/12/28,296365
2018/12/29,290929
2018/12/30,280135
2018/12/31,263945
2019/01/01,253856
2019/01/02,255217
2019/01/03,265661
2019/01/04,281343
2019/01/05,279171
2019/01/06,268344
2019/01/07,269350
2019/01/08,287126
2019/01/09,307296
2019/01/10,321476
2019/01/11,318099
2019/01/12,305590
2019/01/13,288816
2019/01/14,294920
2019/01/15,301848
2019/01/16,311417
2019/01/17,301428
2019/01/18,302655
2019/01/19,294817
2019/01/20,293948
2019/01/21,297023
2019/01/22,301641
2019/01/23,301437
2019/01/24,299081
2019/01/25,300760
2019/01/26,299022
2019/01/27,288532
2019/01/28,290855
2019/01/29,303482
2019/01/30,318592
2019/01/31,333883
2019/02/01,338272
2019/02/02,338287
2019/02/03,320368
2019/02/04,319021
2019/02/05,329699
2019/02/06,346165
2019/02/07,352075
2019/02/08,345807
2019/02/09,332910
2019/02/10,315109
2019/02/11,308597
2019/02/12,295498
2019/02/13,313174
2019/02/14,326095
2019/02/15,334481
2019/02/16,327644
2019/02/17,318631
2019/02/18,334470
2019/02/19,339836
2019/02/20,335465
2019/02/21,319917
2019/02/22,319781
2019/02/23,324416
2019/02/24,332027
2019/02/25,328299
2019/02/26,341069
2019/02/27,349106
2019/02/28,359501
2019/03/01,355452
2019/03/02,352556
2019/03/03,347843
2019/03/04,331107
2019/03/05,314385
2019/03/06,289118
2019/03/07,281894
2019/03/08,281745
2019/03/09,268951
2019/03/10,245738
2019/03/11,248898
2019/03/12,264283
2019/03/13,288644
2019/03/14,290369
2019/03/15,294138
2019/03/16,286232
2019/03/17,262022
2019/03/18,260197
2019/03/19,274353
2019/03/20,300238
2019/03/21,303313
2019/03/22,301244
2019/03/23,283453
2019/03/24,258602
2019/03/25,266496
2019/03/26,304780
2019/03/27,357120
2019/03/28,380957
2019/03/29,382086
2019/03/30,380289
2019/03/31,376276
2019/04/01,375975
2019/04/02,383877
2019/04/03,376742
2019/04/04,371993
2019/04/05,367187
2019/04/06,366961
2019/04/07,365617
2019/04/08,360730
2019/04/09,356233
2019/04/10,371520
2019/04/11,381646
2019/04/12,391871
2019/04/13,382067
2019/04/14,360155
2019/04/15,361726
2019/04/16,358869
2019/04/17,363433
2019/04/18,363934
2019/04/19,365136
2019/04/20,354839
2019/04/21,357419
2019/04/22,350721
2019/04/23,348030
2019/04/24,352544
2019/04/25,366566
2019/04/26,389707
2019/04/27,374625
2019/04/28,374352
2019/04/29,368348
2019/04/30,364173
2019/05/01,382923
2019/05/02,412729
2019/05/03,424907
2019/05/04,397040
2019/05/05,356420
2019/05/06,354902
2019/05/07,346248
2019/05/08,367023
2019/05/09,361388
2019/05/10,359062
2019/05/11,343028
2019/05/12,335359
2019/05/13,357834
2019/05/14,365297
2019/05/15,375410
2019/05/16,370295
2019/05/17,368390
2019/05/18,365323
2019/05/19,355917
2019/05/20,362556
2019/05/21,369618
2019/05/22,385626
2019/05/23,388214
2019/05/24,385878
2019/05/25,367057
2019/05/26,361965
2019/05/27,370527
2019/05/28,387862
2019/05/29,398220
2019/05/30,390653
2019/05/31,360192
2019/06/01,335845
2019/06/02,310564
2019/06/03,308901
2019/06/04,323124
2019/06/05,347096
2019/06/06,370589
2019/06/07,362337
2019/06/08,336156
2019/06/09,314956
2019/06/10,316162
2019/06/11,331516
2019/06/12,340704
2019/06/13,344287
2019/06/14,352256
2019/06/15,353081
2019/06/16,330049
2019/06/17,315624
2019/06/18,336914
2019/06/19,372158
2019/06/20,375165
2019/06/21,356141
2019/06/22,340500
2019/06/23,357150
2019/06/24,374002
2019/06/25,376437
2019/06/26,382954
2019/06/27,373869
2019/06/28,389099
2019/06/29,374782
2019/06/30,364673
2019/07/01,341269
2019/07/02,346850
2019/07/03,369117
2019/07/04,380390
2019/07/05,382061
2019/07/06,365766
2019/07/07,346627
2019/07/08,346801
2019/07/09,352447
2019/07/10,353252
2019/07/11,335539
2019/07/12,333972
2019/07/13,330262
2019/07/14,322760
2019/07/15,318837
2019/07/16,338427
2019/07/17,345633
2019/07/18,334519
2019/07/19,313385
2019/07/20,312741
2019/07/21,302128
2019/07/22,308617
2019/07/23,307745
2019/07/24,311633
2019/07/25,317348
2019/07/26,317094
2019/07/27,313191
2019/07/28,291995
2019/07/29,296663
2019/07/30,311494
2019/07/31,340950
2019/08/01,341733
2019/08/02,348785
2019/08/03,337534
2019/08/04,325147
2019/08/05,321682
2019/08/06,335273
2019/08/07,359312
2019/08/08,358327
2019/08/09,349258
2019/08/10,327001
2019/08/11,306031
2019/08/12,291476
2019/08/13,313677
2019/08/14,342583
2019/08/15,361974
2019/08/16,346270
2019/08/17,322364
2019/08/18,295948
2019/08/19,298226
2019/08/20,313233
2019/08/21,324044
2019/08/22,321378
2019/08/23,323684
2019/08/24,322233
2019/08/25,311056
2019/08/26,303727
2019/08/27,310903
2019/08/28,328327
2019/08/29,337822
2019/08/30,345553
2019/08/31,345879
2019/09/01,325465
2019/09/02,318151
2019/09/03,327630
2019/09/04,340724
2019/09/05,349106
2019/09/06,347408
2019/09/07,343966
2019/09/08,322661
2019/09/09,306438
2019/09/10,314904
2019/09/11,331491
2019/09/12,337826
2019/09/13,327503
2019/09/14,314718
2019/09/15,294148
2019/09/16,306972
2019/09/17,321602
2019/09/18,351273
2019/09/19,350868
2019/09/20,349917
2019/09/21,340862
2019/09/22,331724
2019/09/23,314143
2019/09/24,319896
2019/09/25,329577
2019/09/26,352100
2019/09/27,335655
2019/09/28,324550
2019/09/29,301150
2019/09/30,303649
2019/10/01,311258
2019/10/02,324925
2019/10/03,329959
2019/10/04,329950
2019/10/05,329989
2019/10/06,313688
2019/10/07,310879
2019/10/08,314101
2019/10/09,325250
2019/10/10,330663
2019/10/11,333689
2019/10/12,330572
2019/10/13,308725
2019/10/14,295079
2019/10/15,307740
2019/10/16,327402
2019/10/17,337277
2019/10/18,337172
2019/10/19,325926
2019/10/20,311158
2019/10/21,315292
2019/10/22,327526
2019/10/23,347360
2019/10/24,331386
2019/10/25,327107
2019/10/26,312584
2019/10/27,296727
2019/10/28,290399
2019/10/29,291145
2019/10/30,310442
2019/10/31,305165
2019/11/01,307911
2019/11/02,298004
2019/11/03,298198
2019/11/04,296462
2019/11/05,312590
2019/11/06,319369
2019/11/07,323871
2019/11/08,316744
2019/11/09,313895
2019/11/10,305626
2019/11/11,310707
2019/11/12,309116
2019/11/13,315538
2019/11/14,323304
2019/11/15,331217
2019/11/16,319387
2019/11/17,290841
2019/11/18,284022
2019/11/19,298743
2019/11/20,317653
2019/11/21,324081
2019/11/22,318389
2019/11/23,313492
2019/11/24,294632
2019/11/25,284278
2019/11/26,289257
2019/11/27,305997
2019/11/28,316035
2019/11/29,312691
2019/11/30,299315
2019/12/01,287656
2019/12/02,288800
2019/12/03,308474
2019/12/04,329352
2019/12/05,328265
2019/12/06,321227
2019/12/07,303898
2019/12/08,293025
2019/12/09,292438
2019/12/10,304034
2019/12/11,308171
2019/12/12,307565
2019/12/13,308505
2019/12/14,309248
2019/12/15,293133
2019/12/16,294530
2019/12/17,303119
2019/12/18,320052
2019/12/19,317542
2019/12/20,322005
2019/12/21,320947
2019/12/22,308115
2019/12/23,298848
2019/12/24,291971
2019/12/25,279850
2019/12/26,276915
2019/12/27,287498
2019/12/28,305364
2019/12/29,299989
2019/12/30,300746
2019/12/31,299134
2020/01/01,289731
2020/01/02,280096
2020/01/03,287778
2020/01/04,299607
2020/01/05,297004
2020/01/06,291225
2020/01/07,310177
2020/01/08,320264
2020/01/09,327893
2020/01/10,323454
2020/01/11,320464
2020/01/12,307492
2020/01/13,294449
2020/01/14,307082
2020/01/15,323590
2020/01/16,335034
2020/01/17,327376
2020/01/18,312242
2020/01/19,298249
2020/01/20,294808
2020/01/21,304125
2020/01/22,318999
2020/01/23,324415
2020/01/24,323975
2020/01/25,309638
2020/01/26,286753
2020/01/27,275212
2020/01/28,293375
2020/01/29,319808
2020/01/30,337571
2020/01/31,335698
2020/02/01,323422
2020/02/02,309533
2020/02/03,308391
2020/02/04,310219
2020/02/05,336122
2020/02/06,330913
2020/02/07,339493
2020/02/08,322753
2020/02/09,323313
2020/02/10,311041
2020/02/11,326778
2020/02/12,335963
2020/02/13,349949
2020/02/14,336785
2020/02/15,329487
2020/02/16,313539
2020/02/17,318669
2020/02/18,320629
2020/02/19,334819
2020/02/20,326541
2020/02/21,329831
2020/02/22,319760
2020/02/23,309405
2020/02/24,306212
2020/02/25,316212
2020/02/26,331010
2020/02/27,334305
2020/02/28,345632
2020/02/29,338151
2020/03/01,328497
2020/03/02,319911
2020/03/03,331505
2020/03/04,347807
2020/03/05,350038
2020/03/06,348724
2020/03/07,333583
2020/03/08,317973
2020/03/09,321251
2020/03/10,326721
2020/03/11,321667
2020/03/12,322255
2020/03/13,304624
2020/03/14,302067
2020/03/15,259828
2020/03/16,257697
2020/03/17,257198
2020/03/18,259879
2020/03/19,258313
2020/03/20,260407
2020/03/21,265280
2020/03/22,246428
2020/03/23,238168
2020/03/24,248910
2020/03/25,251929
2020/03/26,262917
2020/03/27,262381
2020/03/28,269850
2020/03/29,249851
2020/03/30,249947
2020/03/31,266473
2020/04/01,282817
2020/04/02,290264
2020/04/03,286452
2020/04/04,276924
2020/04/05,257277
2020/04/06,257848
2020/04/07,277676
2020/04/08,292918
2020/04/09,294988
2020/04/10,286928
2020/04/11,274222
2020/04/12,254830
2020/04/13,254670
2020/04/14,271847
2020/04/15,299083
2020/04/16,310685
2020/04/17,305643
2020/04/18,298607
2020/04/19,274968
2020/04/20,283819
2020/04/21,291061
2020/04/22,299992
2020/04/23,306076
2020/04/24,309146
2020/04/25,309828
2020/04/26,284425
2020/04/27,281480
2020/04/28,295698
2020/04/29,321884
2020/04/30,325471
2020/05/01,331175
2020/05/02,316298
2020/05/03,302881
2020/05/04,298050
2020/05/05,312147
2020/05/06,329366
2020/05/07,334666
2020/05/08,332856
2020/05/09,325863
2020/05/10,307457
2020/05/11,301521
2020/05/12,312457
2020/05/13,315809
2020/05/14,303461
2020/05/15,291943
2020/05/16,291861
2020/05/17,281217
2020/05/18,268910
2020/05/19,261694
2020/05/20,276100
2020/05/21,284352
2020/05/22,285649
2020/05/23,282045
2020/05/24,254066
2020/05/25,249758
2020/05/26,258607
2020/05/27,284732
2020/05/28,296075
2020/05/29,291134
2020/05/30,288834
2020/05/31,275000
2020/06/01,284115
2020/06/02,290147
2020/06/03,308675
2020/06/04,311993
2020/06/05,319633
2020/06/06,309905
2020/06/07,287930
2020/06/08,284666
2020/06/09,298745
2020/06/10,323009
2020/06/11,328073
2020/06/12,325138
2020/06/13,310146
2020/06/14,291229
2020/06/15,283302
2020/06/16,303417
2020/06/17,322702
2020/06/18,318085
2020/06/19,320394
2020/06/20,303920
2020/06/21,296858
2020/06/22,281511
2020/06/23,305215
2020/06/24,322844
2020/06/25,326441
2020/06/26,318147
2020/06/27,305870
2020/06/28,290109
2020/06/29,285130
2020/06/30,293208
2020/07/01,332424
2020/07/02,340433
2020/07/03,350853
2020/07/04,319547
2020/07/05,297759
2020/07/06,300348
2020/07/07,319456
2020/07/08,343910
2020/07/09,351891
2020/07/10,351898
2020/07/11,338335
2020/07/12,311554
2020/07/13,299636
2020/07/14,317332
2020/07/15,328570
2020/07/16,340447
2020/07/17,318476
2020/07/18,316798
2020/07/19,293881
2020/07/20,299153
2020/07/21,299771
2020/07/22,329000
2020/07/23,337834
2020/07/24,356676
2020/07/25,333040
2020/07/26,320478
2020/07/27,306261
2020/07/28,326546
2020/07/29,342530
2020/07/30,342875
2020/07/31,343593
2020/08/01,326992
2020/08/02,313683
2020/08/03,305962
2020/08/04,316735
2020/08/05,318054
2020/08/06,325676
2020/08/07,324829
2020/08/08,322097
2020/08/09,292694
2020/08/10,286655
2020/08/11,308758
2020/08/12,334759
2020/08/13,340415
2020/08/14,345653
2020/08/15,334772
2020/08/16,321344
2020/08/17,297113
2020/08/18,307877
2020/08/19,324152
2020/08/20,337725
2020/08/21,327140
2020/08/22,319747
2020/08/23,304759
2020/08/24,309706
2020/08/25,307279
2020/08/26,319102
2020/08/27,318784
2020/08/28,334876
2020/08/29,324408
2020/08/30,304728
2020/08/31,288131
2020/09/01,316037
2020/09/02,332143
2020/09/03,334817
2020/09/04,308750
2020/09/05,311442
2020/09/06,295401
2020/09/07,305180
2020/09/08,307557
2020/09/09,324905
2020/09/10,331017
2020/09/11,322908
2020/09/12,317997
2020/09/13,287705
2020/09/14,302925
2020/09/15,313864
2020/09/16,343033
2020/09/17,341219
2020/09/18,338616
2020/09/19,323201
2020/09/20,293384
2020/09/21,284207
2020/09/22,289758
2020/09/23,320039
2020/09/24,326357
2020/09/25,339704
2020/09/26,315109
2020/09/27,296048
2020/09/28,276863
2020/09/29,300711
2020/09/30,331388
2020/10/01,334483
2020/10/02,323734
2020/10/03,310215
2020/10/04,297957
2020/10/05,291137
2020/10/06,293500
2020/10/07,327680
2020/10/08,339420
2020/10/09,346556
2020/10/10,322536
2020/10/11,297833
2020/10/12,289441
2020/10/13,301010
2020/10/14,320489
2020/10/15,329428
2020/10/16,326575
2020/10/17,313415
2020/10/18,276947
2020/10/19,270051
2020/10/20,288553
2020/10/21,315128
2020/10/22,326844
2020/10/23,324617
2020/10/24,323103
2020/10/25,290839
2020/10/26,267054
2020/10/27,248793
2020/10/28,255154
2020/10/29,263014
2020/10/30,268485
2020/10/31,273299
2020/11/01,273364
2020/11/02,258784
2020/11/03,277401
2020/11/04,292195
2020/11/05,323531
2020/11/06,326419
2020/11/07,309825
2020/11/08,284621
2020/11/09,279954
2020/11/10,290743
2020/11/11,317150
2020/11/12,316649
2020/11/13,315575
2020/11/14,299322
2020/11/15,275278
2020/11/16,279084
2020/11/17,303832
2020/11/18,340257
2020/11/19,340126
2020/11/20,340207
2020/11/21,323267
2020/11/22,309943
2020/11/23,293221
2020/11/24,300600
2020/11/25,330895
2020/11/26,339606
2020/11/27,335984
2020/11/28,313304
2020/11/29,293170
2020/11/30,271219
2020/12/01,299259
2020/12/02,320414
2020/12/03,350523
2020/12/04,330801
2020/12/05,315990
2020/12/06,286564
2020/12/07,280566
2020/12/08,296690
2020/12/09,317507
2020/12/10,321762
2020/12/11,313019
2020/12/12,304465
2020/12/13,291960
2020/12/14,295162
2020/12/15,303503
2020/12/16,316526
2020/12/17,314909
2020/12/18,333273
2020/12/19,342707
2020/12/20,333554
2020/12/21,298323
2020/12/22,291870
2020/12/23,310676
2020/12/24,310587
2020/12/25,303833
2020/12/26,282336
2020/12/27,295477
2020/12/28,297166
2020/12/29,317946
2020/12/30,327689
2020/12/31,339666
2021/01/01,313590
2021/01/02,299881
2021/01/03,304616
2021/01/04,343160
2021/01/05,362151
2021/01/06,374901
2021/01/07,384239
2021/01/08,385720
2021/01/09,360401
2021/01/10,337111
2021/01/11,328920
2021/01/12,333996
2021/01/13,329766
2021/01/14,331385
2021/01/15,333841
2021/01/16,330274
2021/01/17,307967
2021/01/18,297909
2021/01/19,303449
2021/01/20,317758
2021/01/21,310076
2021/01/22,309673
2021/01/23,307491
2021/01/24,295226
2021/01/25,290305
2021/01/26,299856
2021/01/27,323049
2021/01/28,328395
2021/01/29,329765
2021/01/30,326021
2021/01/31,314557
2021/02/01,293415
2021/02/02,311917
2021/02/03,329806
2021/02/04,359862
2021/02/05,357425
2021/02/06,353909
2021/02/07,326769
2021/02/08,318332
2021/02/09,327088
2021/02/10,345223
2021/02/11,335073
2021/02/12,329463
2021/02/13,328080
2021/02/14,324970
2021/02/15,314306
2021/02/16,300906
2021/02/17,308322
2021/02/18,310203
2021/02/19,325259
2021/02/20,326192
2021/02/21,311089
2021/02/22,292361
2021/02/23,281504
2021/02/24,310313
2021/02/25,323883
2021/02/26,330057
2021/02/27,317621
2021/02/28,293696
2021/03/01,285056
2021/03/02,290849
2021/03/03,317204
2021/03/04,320253
2021/03/05,313461
2021/03/06,298315
2021/03/07,288678
2021/03/08,280068
2021/03/09,283978
2021/03/10,311960
2021/03/11,311731
2021/03/12,318749
2021/03/13,296212
2021/03/14,301805
2021/03/15,292302
2021/03/16,306440
2021/03/17,302470
2021/03/18,315631
2021/03/19,314527
2021/03/20,311464
2021/03/21,279202
2021/03/22,272944
2021/03/23,282037
2021/03/24,305424
2021/03/25,312474
2021/03/26,305608
2021/03/27,299994
2021/03/28,276673
2021/03/29,279900
2021/03/30,290848
2021/03/31,318897
2021/04/01,321777
2021/04/02,316678
2021/04/03,299676
2021/04/04,277698
2021/04/05,272112
2021/04/06,281391
2021/04/07,306491
2021/04/08,302994
2021/04/09,308043
2021/04/10,300632
2021/04/11,292267
2021/04/12,281153
2021/04/13,284867
2021/04/14,299552
2021/04/15,322233
2021/04/16,292076
2021/04/17,257786
2021/04/18,229567
2021/04/19,225805
2021/04/20,254259
2021/04/21,238028
2021/04/22,260079
2021/04/23,265328
2021/04/24,286869
2021/04/25,275680
2021/04/26,257339
2021/04/27,259813
2021/04/28,271841
2021/04/29,278098
2021/04/30,275190
2021/05/01,270480
2021/05/02,262375
2021/05/03,261570
2021/05/04,274167
2021/05/05,299030
2021/05/06,307157
2021/05/07,309548
2021/05/08,297849
2021/05/09,276672
2021/05/10,275106
2021/05/11,287580
2021/05/12,305113
2021/05/13,296178
2021/05/14,280837
2021/05/15,258069
2021/05/16,239067
2021/05/17,234023
2021/05/18,230337
2021/05/19,245000
2021/05/20,237380
2021/05/21,239154
2021/05/22,225951
2021/05/23,214709
2021/05/24,217505
2021/05/25,220784
2021/05/26,232927
2021/05/27,226023
2021/05/28,220914
2021/05/29,210109
2021/05/30,198686
2021/05/31,201398
2021/06/01,213466
2021/06/02,237057
2021/06/03,246772
2021/06/04,247479
2021/06/05,228821
2021/06/06,205382
2021/06/07,204983
2021/06/08,222419
2021/06/09,230963
2021/06/10,236802
2021/06/11,226682
2021/06/12,230635
2021/06/13,208668
2021/06/14,217296
2021/06/15,223659
2021/06/16,245608
2021/06/17,244046
2021/06/18,237734
2021/06/19,215776
2021/06/20,192292
2021/06/21,186343
2021/06/22,189507
2021/06/23,211327
2021/06/24,220736
2021/06/25,227970
2021/06/26,210949
2021/06/27,173718
2021/06/28,174644
2021/06/29,182639
2021/06/30,213885
2021/07/01,218110
2021/07/02,212427
2021/07/03,219800
2021/07/04,199183
2021/07/05,210900
2021/07/06,207833
2021/07/07,224290
2021/07/08,226607
2021/07/09,226355
2021/07/10,215021
2021/07/11,193500
2021/07/12,191088
2021/07/13,205314
2021/07/14,228657
2021/07/15,230644
2021/07/16,228490
2021/07/17,210442
2021/07/18,188733
2021/07/19,189838
2021/07/20,205999
2021/07/21,230852
2021/07/22,232017
2021/07/23,232220
2021/07/24,219687
2021/07/25,201105
2021/07/26,211373
2021/07/27,230411
2021/07/28,255972
2021/07/29,256190
2021/07/30,256256
2021/07/31,241631
2021/08/01,215815
2021/08/02,210442
2021/08/03,223389
2021/08/04,241541
2021/08/05,243835
2021/08/06,248709
2021/08/07,239576
2021/08/08,221393
2021/08/09,218678
2021/08/10,234925
2021/08/11,258534
2021/08/12,257968
2021/08/13,257861
2021/08/14,240067
2021/08/15,218483
2021/08/16,219445
2021/08/17,235673
2021/08/18,256053
2021/08/19,252695
2021/08/20,257389
2021/08/21,248069
2021/08/22,227127
2021/08/23,226748
2021/08/24,241612
2021/08/25,265739
2021/08/26,261708
2021/08/27,259320
2021/08/28,244413
2021/08/29,222096
2021/08/30,220147
2021/08/31,237778
2021/09/01,267522
2021/09/02,280499
2021/09/03,284774
2021/09/04,267057
2021/09/05,238774
2021/09/06,233728
2021/09/07,250026
2021/09/08,271839
2021/09/09,273686
2021/09/10,268608
2021/09/11,251260
2021/09/12,224025
2021/09/13,222217
2021/09/14,238771
2021/09/15,264195
2021/09/16,269287
2021/09/17,270265
2021/09/18,256495
2021/09/19,232918
2021/09/20,232644
2021/09/21,238290
2021/09/22,263205
2021/09/23,262690
2021/09/24,273681
2021/09/25,252791
2021/09/26,228423
2021/09/27,221190
2021/09/28,237760
2021/09/29,253240
2021/09/30,265635
2021/10/01,270555
2021/10/02,276526
2021/10/03,251546
2021/10/04,248845
2021/10/05,266378
2021/10/06,282930
2021/10/07,301909
2021/10/08,291087
2021/10/09,283894
2021/10/10,245765
2021/10/11,245808
2021/10/12,255135
2021/10/13,280935
2021/10/14,281671
2021/10/15,289533
2021/10/16,283257
2021/10/17,261082
2021/10/18,256954
2021/10/19,270935
2021/10/20,296249
2021/10/21,308041
2021/10/22,299884
2021/10/23,277261
2021/10/24,240752
2021/10/25,239787
2021/10/26,263148
2021/10/27,290111
2021/10/28,293747
2021/10/29,297641
2021/10/30,284291
2021/10/31,258255
2021/11/01,254112
2021/11/02,269225
2021/11/03,292988
2021/11/04,291609
2021/11/05,287791
2021/11/06,270289
2021/11/07,249282
2021/11/08,249242
2021/11/09,282302
2021/11/10,307269
2021/11/11,309881
2021/11/12,292097
2021/11/13,271298
2021/11/14,248082
2021/11/15,250208
2021/11/16,271032
2021/11/17,293159
2021/11/18,294972
2021/11/19,289515
2021/11/20,275937
2021/11/21,252302
2021/11/22,250449
2021/11/23,261703
2021/11/24,287015
2021/11/25,289796
2021/11/26,292877
2021/11/27,273498
2021/11/28,248919
2021/11/29,251800
2021/11/30,269508
2021/12/01,294394
2021/12/02,298378
2021/12/03,297121
2021/12/04,285532
2021/12/05,252846
2021/12/06,250954
2021/12/07,262510
2021/12/08,279475
2021/12/09,278914
2021/12/10,273258
2021/12/11,259804
2021/12/12,237156
2021/12/13,239440
