Date,fee_to_reward14smaUSD
2014/01/12,0.31
2014/01/13,0.311
2014/01/14,0.322
2014/01/15,0.335
2014/01/16,0.326
2014/01/17,0.329
2014/01/18,0.325
2014/01/19,0.324
2014/01/20,0.301
2014/01/21,0.303
2014/01/22,0.304
2014/01/23,0.313
2014/01/24,0.317
2014/01/25,0.321
2014/01/26,0.327
2014/01/27,0.329
2014/01/28,0.327
2014/01/29,0.326
2014/01/30,0.327
2014/01/31,0.321
2014/02/01,0.318
2014/02/02,0.315
2014/02/03,0.312
2014/02/04,0.309
2014/02/05,0.31
2014/02/06,0.307
2014/02/07,0.312
2014/02/08,0.31
2014/02/09,0.31
2014/02/10,0.312
2014/02/11,0.309
2014/02/12,0.31
2014/02/13,0.311
2014/02/14,0.314
2014/02/15,0.316
2014/02/16,0.316
2014/02/17,0.34
2014/02/18,0.34
2014/02/19,0.337
2014/02/20,0.337
2014/02/21,0.335
2014/02/22,0.335
2014/02/23,0.334
2014/02/24,0.332
2014/02/25,0.341
2014/02/26,0.338
2014/02/27,0.338
2014/02/28,0.338
2014/03/01,0.344
2014/03/02,0.349
2014/03/03,0.339
2014/03/04,0.349
2014/03/05,0.355
2014/03/06,0.355
2014/03/07,0.353
2014/03/08,0.353
2014/03/09,0.352
2014/03/10,0.36
2014/03/11,0.355
2014/03/12,0.358
2014/03/13,0.362
2014/03/14,0.365
2014/03/15,0.359
2014/03/16,0.358
2014/03/17,0.348
2014/03/18,0.333
2014/03/19,0.331
2014/03/20,0.329
2014/03/21,0.328
2014/03/22,0.338
2014/03/23,0.333
2014/03/24,0.322
2014/03/25,0.322
2014/03/26,0.323
2014/03/27,0.32
2014/03/28,0.311
2014/03/29,0.308
2014/03/30,0.31
2014/03/31,0.307
2014/04/01,0.308
2014/04/02,0.303
2014/04/03,0.3
2014/04/04,0.297
2014/04/05,0.287
2014/04/06,0.291
2014/04/07,0.298
2014/04/08,0.303
2014/04/09,0.312
2014/04/10,0.316
2014/04/11,0.319
2014/04/12,0.319
2014/04/13,0.313
2014/04/14,0.315
2014/04/15,0.321
2014/04/16,0.327
2014/04/17,0.334
2014/04/18,0.335
2014/04/19,0.339
2014/04/20,0.337
2014/04/21,0.331
2014/04/22,0.328
2014/04/23,0.318
2014/04/24,0.319
2014/04/25,0.317
2014/04/26,0.317
2014/04/27,0.32
2014/04/28,0.322
2014/04/29,0.317
2014/04/30,0.318
2014/05/01,0.311
2014/05/02,0.31
2014/05/03,0.308
2014/05/04,0.309
2014/05/05,0.319
2014/05/06,0.313
2014/05/07,0.312
2014/05/08,0.307
2014/05/09,0.312
2014/05/10,0.312
2014/05/11,0.311
2014/05/12,0.311
2014/05/13,0.312
2014/05/14,0.308
2014/05/15,0.312
2014/05/16,0.309
2014/05/17,0.304
2014/05/18,0.3
2014/05/19,0.288
2014/05/20,0.288
2014/05/21,0.284
2014/05/22,0.282
2014/05/23,0.278
2014/05/24,0.283
2014/05/25,0.283
2014/05/26,0.281
2014/05/27,0.285
2014/05/28,0.285
2014/05/29,0.288
2014/05/30,0.29
2014/05/31,0.293
2014/06/01,0.296
2014/06/02,0.294
2014/06/03,0.294
2014/06/04,0.292
2014/06/05,0.294
2014/06/06,0.294
2014/06/07,0.29
2014/06/08,0.29
2014/06/09,0.288
2014/06/10,0.282
2014/06/11,0.281
2014/06/12,0.278
2014/06/13,0.278
2014/06/14,0.274
2014/06/15,0.271
2014/06/16,0.272
2014/06/17,0.269
2014/06/18,0.273
2014/06/19,0.27
2014/06/20,0.265
2014/06/21,0.262
2014/06/22,0.258
2014/06/23,0.256
2014/06/24,0.253
2014/06/25,0.25
2014/06/26,0.245
2014/06/27,0.241
2014/06/28,0.241
2014/06/29,0.242
2014/06/30,0.25
2014/07/01,0.259
2014/07/02,0.262
2014/07/03,0.265
2014/07/04,0.266
2014/07/05,0.267
2014/07/06,0.271
2014/07/07,0.274
2014/07/08,0.281
2014/07/09,0.282
2014/07/10,0.287
2014/07/11,0.291
2014/07/12,0.292
2014/07/13,0.293
2014/07/14,0.293
2014/07/15,0.287
2014/07/16,0.285
2014/07/17,0.282
2014/07/18,0.285
2014/07/19,0.286
2014/07/20,0.284
2014/07/21,0.282
2014/07/22,0.282
2014/07/23,0.284
2014/07/24,0.284
2014/07/25,0.282
2014/07/26,0.284
2014/07/27,0.284
2014/07/28,0.279
2014/07/29,0.277
2014/07/30,0.27
2014/07/31,0.271
2014/08/01,0.271
2014/08/02,0.269
2014/08/03,0.268
2014/08/04,0.273
2014/08/05,0.275
2014/08/06,0.277
2014/08/07,0.275
2014/08/08,0.277
2014/08/09,0.273
2014/08/10,0.272
2014/08/11,0.272
2014/08/12,0.273
2014/08/13,0.279
2014/08/14,0.277
2014/08/15,0.279
2014/08/16,0.287
2014/08/17,0.334
2014/08/18,0.326
2014/08/19,0.32
2014/08/20,0.317
2014/08/21,0.318
2014/08/22,0.317
2014/08/23,0.318
2014/08/24,0.319
2014/08/25,0.334
2014/08/26,0.333
2014/08/27,0.328
2014/08/28,0.326
2014/08/29,0.323
2014/08/30,0.313
2014/08/31,0.265
2014/09/01,0.27
2014/09/02,0.273
2014/09/03,0.272
2014/09/04,0.272
2014/09/05,0.275
2014/09/06,0.275
2014/09/07,0.293
2014/09/08,0.283
2014/09/09,0.292
2014/09/10,0.295
2014/09/11,0.295
2014/09/12,0.298
2014/09/13,0.298
2014/09/14,0.305
2014/09/15,0.304
2014/09/16,0.306
2014/09/17,0.306
2014/09/18,0.305
2014/09/19,0.301
2014/09/20,0.303
2014/09/21,0.282
2014/09/22,0.278
2014/09/23,0.275
2014/09/24,0.274
2014/09/25,0.279
2014/09/26,0.36
2014/09/27,0.367
2014/09/28,0.371
2014/09/29,0.374
2014/09/30,0.373
2014/10/01,0.378
2014/10/02,0.381
2014/10/03,0.387
2014/10/04,0.394
2014/10/05,0.397
2014/10/06,0.4
2014/10/07,0.404
2014/10/08,0.406
2014/10/09,0.411
2014/10/10,0.334
2014/10/11,0.333
2014/10/12,0.33
2014/10/13,0.329
2014/10/14,0.335
2014/10/15,0.335
2014/10/16,0.335
2014/10/17,0.335
2014/10/18,0.33
2014/10/19,0.332
2014/10/20,0.337
2014/10/21,0.333
2014/10/22,0.331
2014/10/23,0.328
2014/10/24,0.326
2014/10/25,0.326
2014/10/26,0.331
2014/10/27,0.331
2014/10/28,0.33
2014/10/29,0.332
2014/10/30,0.332
2014/10/31,0.328
2014/11/01,0.333
2014/11/02,0.333
2014/11/03,0.334
2014/11/04,0.334
2014/11/05,0.339
2014/11/06,0.341
2014/11/07,0.345
2014/11/08,0.344
2014/11/09,0.347
2014/11/10,0.349
2014/11/11,0.351
2014/11/12,0.354
2014/11/13,0.359
2014/11/14,0.364
2014/11/15,0.364
2014/11/16,0.363
2014/11/17,0.365
2014/11/18,0.365
2014/11/19,0.364
2014/11/20,0.365
2014/11/21,0.368
2014/11/22,0.368
2014/11/23,0.364
2014/11/24,0.363
2014/11/25,0.36
2014/11/26,0.356
2014/11/27,0.352
2014/11/28,0.35
2014/11/29,0.347
2014/11/30,0.348
2014/12/01,0.348
2014/12/02,0.351
2014/12/03,0.358
2014/12/04,0.36
2014/12/05,0.354
2014/12/06,0.357
2014/12/07,0.357
2014/12/08,0.36
2014/12/09,0.359
2014/12/10,0.358
2014/12/11,0.357
2014/12/12,0.358
2014/12/13,0.358
2014/12/14,0.36
2014/12/15,0.358
2014/12/16,0.361
2014/12/17,0.361
2014/12/18,0.362
2014/12/19,0.371
2014/12/20,0.373
2014/12/21,0.373
2014/12/22,0.37
2014/12/23,0.371
2014/12/24,0.367
2014/12/25,0.361
2014/12/26,0.374
2014/12/27,0.385
2014/12/28,0.382
2014/12/29,0.378
2014/12/30,0.374
2014/12/31,0.361
2015/01/01,0.345
2015/01/02,0.335
2015/01/03,0.33
2015/01/04,0.341
2015/01/05,0.346
2015/01/06,0.342
2015/01/07,0.348
2015/01/08,0.363
2015/01/09,0.357
2015/01/10,0.355
2015/01/11,0.359
2015/01/12,0.399
2015/01/13,0.409
2015/01/14,0.417
2015/01/15,0.436
2015/01/16,0.445
2015/01/17,0.452
2015/01/18,0.442
2015/01/19,0.441
2015/01/20,0.452
2015/01/21,0.452
2015/01/22,0.449
2015/01/23,0.449
2015/01/24,0.446
2015/01/25,0.451
2015/01/26,0.421
2015/01/27,0.413
2015/01/28,0.404
2015/01/29,0.392
2015/01/30,0.386
2015/01/31,0.38
2015/02/01,0.374
2015/02/02,0.368
2015/02/03,0.363
2015/02/04,0.36
2015/02/05,0.353
2015/02/06,0.341
2015/02/07,0.336
2015/02/08,0.331
2015/02/09,0.321
2015/02/10,0.323
2015/02/11,0.329
2015/02/12,0.338
2015/02/13,0.348
2015/02/14,0.354
2015/02/15,0.361
2015/02/16,0.367
2015/02/17,0.368
2015/02/18,0.371
2015/02/19,0.372
2015/02/20,0.381
2015/02/21,0.386
2015/02/22,0.384
2015/02/23,0.386
2015/02/24,0.39
2015/02/25,0.391
2015/02/26,0.388
2015/02/27,0.381
2015/02/28,0.381
2015/03/01,0.382
2015/03/02,0.381
2015/03/03,0.379
2015/03/04,0.383
2015/03/05,0.392
2015/03/06,0.397
2015/03/07,0.398
2015/03/08,0.398
2015/03/09,0.4
2015/03/10,0.397
2015/03/11,0.398
2015/03/12,0.402
2015/03/13,0.402
2015/03/14,0.402
2015/03/15,0.397
2015/03/16,0.4
2015/03/17,0.403
2015/03/18,0.402
2015/03/19,0.404
2015/03/20,0.406
2015/03/21,0.404
2015/03/22,0.406
2015/03/23,0.41
2015/03/24,0.403
2015/03/25,0.403
2015/03/26,0.4
2015/03/27,0.397
2015/03/28,0.394
2015/03/29,0.394
2015/03/30,0.394
2015/03/31,0.394
2015/04/01,0.402
2015/04/02,0.395
2015/04/03,0.39
2015/04/04,0.391
2015/04/05,0.393
2015/04/06,0.395
2015/04/07,0.401
2015/04/08,0.41
2015/04/09,0.423
2015/04/10,0.451
2015/04/11,0.461
2015/04/12,0.469
2015/04/13,0.469
2015/04/14,0.469
2015/04/15,0.469
2015/04/16,0.471
2015/04/17,0.475
2015/04/18,0.475
2015/04/19,0.472
2015/04/20,0.467
2015/04/21,0.466
2015/04/22,0.459
2015/04/23,0.454
2015/04/24,0.438
2015/04/25,0.574
2015/04/26,0.569
2015/04/27,0.57
2015/04/28,0.57
2015/04/29,0.572
2015/04/30,0.578
2015/05/01,0.572
2015/05/02,0.573
2015/05/03,0.572
2015/05/04,0.574
2015/05/05,0.576
2015/05/06,0.574
2015/05/07,0.571
2015/05/08,0.567
2015/05/09,0.426
2015/05/10,0.434
2015/05/11,0.433
2015/05/12,0.433
2015/05/13,0.422
2015/05/14,0.413
2015/05/15,0.416
2015/05/16,0.417
2015/05/17,0.414
2015/05/18,0.41
2015/05/19,0.414
2015/05/20,0.415
2015/05/21,0.41
2015/05/22,0.41
2015/05/23,0.413
2015/05/24,0.405
2015/05/25,0.405
2015/05/26,0.41
2015/05/27,0.416
2015/05/28,0.425
2015/05/29,0.429
2015/05/30,0.436
2015/05/31,0.49
2015/06/01,0.507
2015/06/02,0.508
2015/06/03,0.514
2015/06/04,0.522
2015/06/05,0.523
2015/06/06,0.513
2015/06/07,0.512
2015/06/08,0.512
2015/06/09,0.51
2015/06/10,0.51
2015/06/11,0.512
2015/06/12,0.516
2015/06/13,0.511
2015/06/14,0.466
2015/06/15,0.458
2015/06/16,0.472
2015/06/17,0.478
2015/06/18,0.494
2015/06/19,0.513
2015/06/20,0.523
2015/06/21,0.531
2015/06/22,0.551
2015/06/23,0.556
2015/06/24,0.552
2015/06/25,0.546
2015/06/26,0.543
2015/06/27,0.55
2015/06/28,0.55
2015/06/29,0.549
2015/06/30,0.559
2015/07/01,0.562
2015/07/02,0.557
2015/07/03,0.544
2015/07/04,0.545
2015/07/05,0.555
2015/07/06,0.559
2015/07/07,0.612
2015/07/08,0.671
2015/07/09,0.725
2015/07/10,0.76
2015/07/11,0.797
2015/07/12,0.859
2015/07/13,0.883
2015/07/14,0.881
2015/07/15,0.885
2015/07/16,0.898
2015/07/17,0.905
2015/07/18,0.954
2015/07/19,0.949
2015/07/20,0.966
2015/07/21,0.932
2015/07/22,0.893
2015/07/23,0.862
2015/07/24,0.832
2015/07/25,0.796
2015/07/26,0.745
2015/07/27,0.743
2015/07/28,0.743
2015/07/29,0.767
2015/07/30,0.781
2015/07/31,0.806
2015/08/01,0.783
2015/08/02,0.785
2015/08/03,0.761
2015/08/04,0.777
2015/08/05,0.799
2015/08/06,0.818
2015/08/07,0.831
2015/08/08,0.833
2015/08/09,0.83
2015/08/10,0.819
2015/08/11,0.806
2015/08/12,0.791
2015/08/13,0.767
2015/08/14,0.745
2015/08/15,0.728
2015/08/16,0.727
2015/08/17,0.724
2015/08/18,0.702
2015/08/19,0.674
2015/08/20,0.65
2015/08/21,0.638
2015/08/22,0.638
2015/08/23,0.644
2015/08/24,0.644
2015/08/25,0.651
2015/08/26,0.638
2015/08/27,0.639
2015/08/28,0.636
2015/08/29,0.631
2015/08/30,0.629
2015/08/31,0.633
2015/09/01,0.629
2015/09/02,0.68
2015/09/03,0.685
2015/09/04,0.691
2015/09/05,0.704
2015/09/06,0.704
2015/09/07,0.711
2015/09/08,0.711
2015/09/09,0.719
2015/09/10,0.715
2015/09/11,0.739
2015/09/12,0.762
2015/09/13,0.773
2015/09/14,0.781
2015/09/15,0.786
2015/09/16,0.743
2015/09/17,0.742
2015/09/18,0.745
2015/09/19,0.741
2015/09/20,0.745
2015/09/21,0.751
2015/09/22,0.748
2015/09/23,0.742
2015/09/24,0.745
2015/09/25,0.724
2015/09/26,0.711
2015/09/27,0.705
2015/09/28,0.699
2015/09/29,0.693
2015/09/30,0.692
2015/10/01,0.694
2015/10/02,0.698
2015/10/03,0.691
2015/10/04,0.68
2015/10/05,0.661
2015/10/06,0.663
2015/10/07,0.67
2015/10/08,0.675
2015/10/09,0.68
2015/10/10,0.676
2015/10/11,0.672
2015/10/12,0.67
2015/10/13,0.677
2015/10/14,0.677
2015/10/15,0.67
2015/10/16,0.673
2015/10/17,0.687
2015/10/18,0.696
2015/10/19,0.701
2015/10/20,0.719
2015/10/21,0.722
2015/10/22,0.724
2015/10/23,0.727
2015/10/24,0.735
2015/10/25,0.743
2015/10/26,0.738
2015/10/27,0.743
2015/10/28,0.753
2015/10/29,0.768
2015/10/30,0.766
2015/10/31,0.765
2015/11/01,0.77
2015/11/02,0.783
2015/11/03,0.776
2015/11/04,0.802
2015/11/05,0.812
2015/11/06,0.82
2015/11/07,0.816
2015/11/08,0.818
2015/11/09,0.829
2015/11/10,0.829
2015/11/11,0.815
2015/11/12,0.797
2015/11/13,0.789
2015/11/14,0.783
2015/11/15,0.773
2015/11/16,0.757
2015/11/17,0.744
2015/11/18,0.713
2015/11/19,0.701
2015/11/20,0.681
2015/11/21,0.672
2015/11/22,0.663
2015/11/23,0.651
2015/11/24,0.64
2015/11/25,0.644
2015/11/26,0.644
2015/11/27,0.655
2015/11/28,0.655
2015/11/29,0.656
2015/11/30,0.67
2015/12/01,0.673
2015/12/02,0.68
2015/12/03,0.686
2015/12/04,0.695
2015/12/05,0.706
2015/12/06,0.722
2015/12/07,0.741
2015/12/08,0.748
2015/12/09,0.76
2015/12/10,0.762
2015/12/11,0.782
2015/12/12,0.798
2015/12/13,0.822
2015/12/14,0.821
2015/12/15,0.83
2015/12/16,0.838
2015/12/17,0.847
2015/12/18,0.857
2015/12/19,0.87
2015/12/20,0.874
2015/12/21,0.888
2015/12/22,0.909
2015/12/23,0.918
2015/12/24,0.945
2015/12/25,0.92
2015/12/26,0.908
2015/12/27,0.879
2015/12/28,0.878
2015/12/29,0.872
2015/12/30,0.86
2015/12/31,0.843
2016/01/01,0.821
2016/01/02,0.819
2016/01/03,0.808
2016/01/04,0.779
2016/01/05,0.763
2016/01/06,0.752
2016/01/07,0.749
2016/01/08,0.751
2016/01/09,0.755
2016/01/10,0.763
2016/01/11,0.765
2016/01/12,0.767
2016/01/13,0.779
2016/01/14,0.796
2016/01/15,0.837
2016/01/16,0.845
2016/01/17,0.866
2016/01/18,0.882
2016/01/19,0.908
2016/01/20,0.934
2016/01/21,0.966
2016/01/22,0.985
2016/01/23,0.99
2016/01/24,1.011
2016/01/25,1.031
2016/01/26,1.056
2016/01/27,1.08
2016/01/28,1.104
2016/01/29,1.1
2016/01/30,1.09
2016/01/31,1.076
2016/02/01,1.109
2016/02/02,1.117
2016/02/03,1.101
2016/02/04,1.062
2016/02/05,1.054
2016/02/06,1.05
2016/02/07,1.046
2016/02/08,1.046
2016/02/09,1.03
2016/02/10,1.019
2016/02/11,0.992
2016/02/12,0.978
2016/02/13,0.983
2016/02/14,0.989
2016/02/15,0.969
2016/02/16,0.963
2016/02/17,0.973
2016/02/18,0.981
2016/02/19,1.005
2016/02/20,1.026
2016/02/21,1.053
2016/02/22,1.074
2016/02/23,1.107
2016/02/24,1.139
2016/02/25,1.157
2016/02/26,1.178
2016/02/27,1.186
2016/02/28,1.22
2016/02/29,1.258
2016/03/01,1.292
2016/03/02,1.376
2016/03/03,1.42
2016/03/04,1.424
2016/03/05,1.463
2016/03/06,1.449
2016/03/07,1.44
2016/03/08,1.422
2016/03/09,1.404
2016/03/10,1.396
2016/03/11,1.381
2016/03/12,1.376
2016/03/13,1.359
2016/03/14,1.318
2016/03/15,1.274
2016/03/16,1.199
2016/03/17,1.175
2016/03/18,1.17
2016/03/19,1.125
2016/03/20,1.116
2016/03/21,1.107
2016/03/22,1.106
2016/03/23,1.087
2016/03/24,1.086
2016/03/25,1.079
2016/03/26,1.078
2016/03/27,1.065
2016/03/28,1.066
2016/03/29,1.094
2016/03/30,1.093
2016/03/31,1.104
2016/04/01,1.113
2016/04/02,1.142
2016/04/03,1.164
2016/04/04,1.157
2016/04/05,1.163
2016/04/06,1.195
2016/04/07,1.211
2016/04/08,1.233
2016/04/09,1.231
2016/04/10,1.222
2016/04/11,1.237
2016/04/12,1.23
2016/04/13,1.221
2016/04/14,1.195
2016/04/15,1.187
2016/04/16,1.157
2016/04/17,1.131
2016/04/18,1.154
2016/04/19,1.149
2016/04/20,1.118
2016/04/21,1.107
2016/04/22,1.106
2016/04/23,1.108
2016/04/24,1.124
2016/04/25,1.128
2016/04/26,1.618
2016/04/27,1.64
2016/04/28,1.666
2016/04/29,1.665
2016/04/30,1.674
2016/05/01,1.676
2016/05/02,1.657
2016/05/03,1.659
2016/05/04,1.665
2016/05/05,1.666
2016/05/06,1.659
2016/05/07,1.665
2016/05/08,1.652
2016/05/09,1.623
2016/05/10,1.122
2016/05/11,1.118
2016/05/12,1.11
2016/05/13,1.109
2016/05/14,1.124
2016/05/15,1.153
2016/05/16,1.193
2016/05/17,1.225
2016/05/18,1.253
2016/05/19,1.301
2016/05/20,1.321
2016/05/21,1.363
2016/05/22,1.371
2016/05/23,1.39
2016/05/24,1.418
2016/05/25,1.442
2016/05/26,1.463
2016/05/27,1.518
2016/05/28,1.535
2016/05/29,1.534
2016/05/30,1.527
2016/05/31,1.526
2016/06/01,1.529
2016/06/02,1.52
2016/06/03,1.531
2016/06/04,1.527
2016/06/05,1.534
2016/06/06,1.535
2016/06/07,1.527
2016/06/08,1.503
2016/06/09,1.478
2016/06/10,1.439
2016/06/11,1.412
2016/06/12,1.421
2016/06/13,1.42
2016/06/14,1.45
2016/06/15,1.493
2016/06/16,1.528
2016/06/17,1.568
2016/06/18,1.584
2016/06/19,1.611
2016/06/20,1.655
2016/06/21,1.693
2016/06/22,1.765
2016/06/23,1.825
2016/06/24,1.882
2016/06/25,1.904
2016/06/26,1.908
2016/06/27,1.914
2016/06/28,1.879
2016/06/29,1.844
2016/06/30,1.807
2016/07/01,1.763
2016/07/02,1.738
2016/07/03,1.721
2016/07/04,1.692
2016/07/05,1.658
2016/07/06,1.599
2016/07/07,1.564
2016/07/08,1.515
2016/07/09,1.516
2016/07/10,1.55
2016/07/11,1.654
2016/07/12,1.741
2016/07/13,1.851
2016/07/14,1.959
2016/07/15,2.081
2016/07/16,2.161
2016/07/17,2.257
2016/07/18,2.375
2016/07/19,2.532
2016/07/20,2.657
2016/07/21,2.792
2016/07/22,2.958
2016/07/23,3.104
2016/07/24,3.193
2016/07/25,3.262
2016/07/26,3.364
2016/07/27,3.456
2016/07/28,3.519
2016/07/29,3.563
2016/07/30,3.685
2016/07/31,3.766
2016/08/01,3.808
2016/08/02,3.832
2016/08/03,3.847
2016/08/04,3.847
2016/08/05,3.813
2016/08/06,3.76
2016/08/07,3.782
2016/08/08,3.81
2016/08/09,3.836
2016/08/10,3.791
2016/08/11,3.795
2016/08/12,3.786
2016/08/13,3.697
2016/08/14,3.647
2016/08/15,3.642
2016/08/16,3.687
2016/08/17,3.763
2016/08/18,3.785
2016/08/19,3.829
2016/08/20,3.848
2016/08/21,3.772
2016/08/22,3.683
2016/08/23,3.61
2016/08/24,3.57
2016/08/25,3.551
2016/08/26,3.55
2016/08/27,3.551
2016/08/28,3.52
2016/08/29,3.501
2016/08/30,3.394
2016/08/31,3.324
2016/09/01,3.301
2016/09/02,3.221
2016/09/03,3.229
2016/09/04,3.201
2016/09/05,3.219
2016/09/06,3.212
2016/09/07,3.209
2016/09/08,3.164
2016/09/09,3.15
2016/09/10,3.12
2016/09/11,3.103
2016/09/12,3.055
2016/09/13,3.055
2016/09/14,3.019
2016/09/15,2.984
2016/09/16,3.03
2016/09/17,3
2016/09/18,3.057
2016/09/19,3.082
2016/09/20,3.086
2016/09/21,3.071
2016/09/22,3.087
2016/09/23,3.085
2016/09/24,3.098
2016/09/25,3.087
2016/09/26,3.115
2016/09/27,3.096
2016/09/28,3.116
2016/09/29,3.165
2016/09/30,3.177
2016/10/01,3.188
2016/10/02,3.195
2016/10/03,3.195
2016/10/04,3.194
2016/10/05,3.218
2016/10/06,3.238
2016/10/07,3.271
2016/10/08,3.295
2016/10/09,3.347
2016/10/10,3.427
2016/10/11,3.535
2016/10/12,3.555
2016/10/13,3.579
2016/10/14,3.588
2016/10/15,3.624
2016/10/16,3.658
2016/10/17,3.701
2016/10/18,3.727
2016/10/19,3.76
2016/10/20,3.856
2016/10/21,3.835
2016/10/22,3.861
2016/10/23,3.917
2016/10/24,3.928
2016/10/25,3.996
2016/10/26,4.212
2016/10/27,4.296
2016/10/28,4.318
2016/10/29,4.344
2016/10/30,4.307
2016/10/31,4.275
2016/11/01,4.301
2016/11/02,4.353
2016/11/03,4.271
2016/11/04,4.408
2016/11/05,4.437
2016/11/06,4.434
2016/11/07,4.464
2016/11/08,4.368
2016/11/09,4.202
2016/11/10,4.1
2016/11/11,4.05
2016/11/12,3.997
2016/11/13,4.034
2016/11/14,4.003
2016/11/15,3.99
2016/11/16,3.92
2016/11/17,3.946
2016/11/18,3.862
2016/11/19,3.866
2016/11/20,3.922
2016/11/21,3.952
2016/11/22,4.071
2016/11/23,4.159
2016/11/24,4.339
2016/11/25,4.577
2016/11/26,4.72
2016/11/27,4.785
2016/11/28,4.893
2016/11/29,4.974
2016/11/30,5.097
2016/12/01,5.172
2016/12/02,5.314
2016/12/03,5.356
2016/12/04,5.386
2016/12/05,5.393
2016/12/06,5.413
2016/12/07,5.35
2016/12/08,5.235
2016/12/09,5.136
2016/12/10,5.133
2016/12/11,5.052
2016/12/12,5.015
2016/12/13,4.947
2016/12/14,4.938
2016/12/15,4.982
2016/12/16,4.927
2016/12/17,4.915
2016/12/18,4.887
2016/12/19,4.882
2016/12/20,4.853
2016/12/21,4.907
2016/12/22,4.935
2016/12/23,4.908
2016/12/24,4.883
2016/12/25,4.865
2016/12/26,4.876
2016/12/27,4.923
2016/12/28,4.899
2016/12/29,4.861
2016/12/30,4.812
2016/12/31,4.807
2017/01/01,4.725
2017/01/02,4.736
2017/01/03,4.725
2017/01/04,4.99
2017/01/05,5.068
2017/01/06,5.136
2017/01/07,5.218
2017/01/08,5.309
2017/01/09,5.376
2017/01/10,5.434
2017/01/11,5.482
2017/01/12,5.43
2017/01/13,5.434
2017/01/14,5.407
2017/01/15,5.447
2017/01/16,5.397
2017/01/17,5.385
2017/01/18,5.118
2017/01/19,5.028
2017/01/20,4.905
2017/01/21,4.777
2017/01/22,4.753
2017/01/23,4.773
2017/01/24,4.879
2017/01/25,4.967
2017/01/26,5.062
2017/01/27,5.074
2017/01/28,5.23
2017/01/29,5.347
2017/01/30,5.512
2017/01/31,5.668
2017/02/01,5.712
2017/02/02,5.844
2017/02/03,6.114
2017/02/04,6.338
2017/02/05,6.521
2017/02/06,6.741
2017/02/07,6.824
2017/02/08,6.907
2017/02/09,7.023
2017/02/10,7.164
2017/02/11,7.183
2017/02/12,7.19
2017/02/13,7.14
2017/02/14,7.056
2017/02/15,7.134
2017/02/16,7.241
2017/02/17,7.245
2017/02/18,7.268
2017/02/19,7.322
2017/02/20,7.246
2017/02/21,7.28
2017/02/22,7.395
2017/02/23,7.576
2017/02/24,7.786
2017/02/25,7.935
2017/02/26,8.022
2017/02/27,8.272
2017/02/28,8.584
2017/03/01,8.881
2017/03/02,9.105
2017/03/03,9.392
2017/03/04,9.7
2017/03/05,9.941
2017/03/06,10.221
2017/03/07,10.477
2017/03/08,10.627
2017/03/09,10.712
2017/03/10,10.832
2017/03/11,10.98
2017/03/12,11.137
2017/03/13,11.213
2017/03/14,11.285
2017/03/15,11.316
2017/03/16,11.37
2017/03/17,11.312
2017/03/18,11.182
2017/03/19,11.093
2017/03/20,11.133
2017/03/21,11.127
2017/03/22,11.139
2017/03/23,11.137
2017/03/24,10.983
2017/03/25,10.94
2017/03/26,10.795
2017/03/27,10.774
2017/03/28,10.711
2017/03/29,10.657
2017/03/30,10.433
2017/03/31,10.443
2017/04/01,10.471
2017/04/02,10.405
2017/04/03,10.17
2017/04/04,10.104
2017/04/05,10.008
2017/04/06,9.969
2017/04/07,10.003
2017/04/08,9.949
2017/04/09,10.011
2017/04/10,9.949
2017/04/11,9.881
2017/04/12,9.858
2017/04/13,10.072
2017/04/14,10.109
2017/04/15,10.063
2017/04/16,10.036
2017/04/17,10.061
2017/04/18,10.018
2017/04/19,10.021
2017/04/20,10.088
2017/04/21,10.121
2017/04/22,10.117
2017/04/23,10.142
2017/04/24,10.222
2017/04/25,10.438
2017/04/26,10.513
2017/04/27,10.529
2017/04/28,10.592
2017/04/29,10.655
2017/04/30,10.766
2017/05/01,10.862
2017/05/02,10.959
2017/05/03,11.141
2017/05/04,11.217
2017/05/05,11.465
2017/05/06,11.703
2017/05/07,11.957
2017/05/08,12.066
2017/05/09,12.117
2017/05/10,12.286
2017/05/11,12.427
2017/05/12,12.536
2017/05/13,12.724
2017/05/14,12.947
2017/05/15,13.127
2017/05/16,13.491
2017/05/17,13.992
2017/05/18,14.373
2017/05/19,14.646
2017/05/20,14.892
2017/05/21,15.206
2017/05/22,15.627
2017/05/23,15.964
2017/05/24,16.367
2017/05/25,16.757
2017/05/26,17.141
2017/05/27,17.633
2017/05/28,17.94
2017/05/29,18.471
2017/05/30,18.728
2017/05/31,18.85
2017/06/01,19.067
2017/06/02,19.262
2017/06/03,19.455
2017/06/04,19.591
2017/06/05,19.634
2017/06/06,19.854
2017/06/07,20.193
2017/06/08,20.162
2017/06/09,20.142
2017/06/10,20.002
2017/06/11,19.956
2017/06/12,19.775
2017/06/13,19.815
2017/06/14,19.734
2017/06/15,19.55
2017/06/16,19.292
2017/06/17,19.016
2017/06/18,18.679
2017/06/19,18.55
2017/06/20,18.341
2017/06/21,18.087
2017/06/22,18.175
2017/06/23,17.822
2017/06/24,17.554
2017/06/25,17.424
2017/06/26,17.367
2017/06/27,17.15
2017/06/28,16.85
2017/06/29,16.849
2017/06/30,16.762
2017/07/01,16.506
2017/07/02,16.111
2017/07/03,15.735
2017/07/04,15.373
2017/07/05,14.651
