Date,transactionvalue90trxUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,1.272
2011/04/12,1.236
2011/04/13,1.202
2011/04/14,1.168
2011/04/15,1.135
2011/04/16,1.106
2011/04/17,1.091
2011/04/18,1.076
2011/04/19,1.079
2011/04/20,1.124
2011/04/21,1.166
2011/04/22,1.203
2011/04/23,1.236
2011/04/24,1.263
2011/04/25,1.284
2011/04/26,1.302
2011/04/27,1.315
2011/04/28,1.325
2011/04/29,1.342
2011/04/30,1.359
2011/05/01,1.372
2011/05/02,1.383
2011/05/03,1.392
2011/05/04,1.402
2011/05/05,1.41
2011/05/06,1.418
2011/05/07,1.425
2011/05/08,1.439
2011/05/09,1.45
2011/05/10,1.471
2011/05/11,1.491
2011/05/12,1.511
2011/05/13,1.537
2011/05/14,1.609
2011/05/15,1.678
2011/05/16,1.742
2011/05/17,1.799
2011/05/18,1.847
2011/05/19,1.887
2011/05/20,1.923
2011/05/21,1.96
2011/05/22,2.002
2011/05/23,2.039
2011/05/24,2.072
2011/05/25,2.099
2011/05/26,2.123
2011/05/27,2.149
2011/05/28,2.169
2011/05/29,2.184
2011/05/30,2.195
2011/05/31,2.202
2011/06/01,2.204
2011/06/02,2.204
2011/06/03,2.206
2011/06/04,2.21
2011/06/05,2.218
2011/06/06,2.233
2011/06/07,2.25
2011/06/08,2.276
2011/06/09,2.309
2011/06/10,2.351
2011/06/11,2.403
2011/06/12,2.463
2011/06/13,2.525
2011/06/14,2.588
2011/06/15,2.69
2011/06/16,2.874
2011/06/17,3.039
2011/06/18,3.182
2011/06/19,3.342
2011/06/20,3.477
2011/06/21,3.617
2011/06/22,3.73
2011/06/23,3.824
2011/06/24,3.931
2011/06/25,4.117
2011/06/26,4.29
2011/06/27,4.424
2011/06/28,4.567
2011/06/29,4.681
2011/06/30,4.757
2011/07/01,4.797
2011/07/02,4.805
2011/07/03,4.786
2011/07/04,4.748
2011/07/05,4.688
2011/07/06,4.613
2011/07/07,4.526
2011/07/08,4.428
2011/07/09,4.334
2011/07/10,4.245
2011/07/11,4.151
2011/07/12,4.055
2011/07/13,3.959
2011/07/14,3.866
2011/07/15,3.771
2011/07/16,3.676
2011/07/17,3.58
2011/07/18,3.493
2011/07/19,3.412
2011/07/20,3.329
2011/07/21,3.247
2011/07/22,3.167
2011/07/23,3.087
2011/07/24,3.007
2011/07/25,2.929
2011/07/26,2.853
2011/07/27,2.78
2011/07/28,2.715
2011/07/29,2.649
2011/07/30,2.583
2011/07/31,2.518
2011/08/01,2.452
2011/08/02,2.386
2011/08/03,2.32
2011/08/04,2.255
2011/08/05,2.19
2011/08/06,2.125
2011/08/07,2.062
2011/08/08,2
2011/08/09,1.942
2011/08/10,1.885
2011/08/11,1.829
2011/08/12,1.774
2011/08/13,1.719
2011/08/14,1.666
2011/08/15,1.613
2011/08/16,1.562
2011/08/17,1.511
2011/08/18,1.461
2011/08/19,1.413
2011/08/20,1.365
2011/08/21,1.318
2011/08/22,1.273
2011/08/23,1.228
2011/08/24,1.185
2011/08/25,1.142
2011/08/26,1.101
2011/08/27,1.063
2011/08/28,1.026
2011/08/29,0.99
2011/08/30,0.953
2011/08/31,0.918
2011/09/01,0.883
2011/09/02,0.848
2011/09/03,0.814
2011/09/04,0.783
2011/09/05,0.753
2011/09/06,0.727
2011/09/07,0.7
2011/09/08,0.674
2011/09/09,0.648
2011/09/10,0.622
2011/09/11,0.597
2011/09/12,0.572
2011/09/13,0.548
2011/09/14,0.523
2011/09/15,0.499
2011/09/16,0.475
2011/09/17,0.451
2011/09/18,0.428
2011/09/19,0.404
2011/09/20,0.381
2011/09/21,0.359
2011/09/22,0.336
2011/09/23,0.314
2011/09/24,0.292
2011/09/25,0.27
2011/09/26,0.249
2011/09/27,0.228
2011/09/28,0.207
2011/09/29,0.187
2011/09/30,0.167
2011/10/01,0.147
2011/10/02,0.128
2011/10/03,0.109
2011/10/04,0.09
2011/10/05,0.071
2011/10/06,0.054
2011/10/07,0.036
2011/10/08,0.018
2011/10/09,0.001
2011/10/10,-0.016
2011/10/11,-0.033
2011/10/12,-0.049
2011/10/13,-0.065
2011/10/14,-0.081
2011/10/15,-0.097
2011/10/16,-0.113
2011/10/17,-0.128
2011/10/18,-0.143
2011/10/19,-0.158
2011/10/20,-0.173
2011/10/21,-0.188
2011/10/22,-0.202
2011/10/23,-0.216
2011/10/24,-0.229
2011/10/25,-0.243
2011/10/26,-0.256
2011/10/27,-0.269
2011/10/28,-0.282
2011/10/29,-0.295
2011/10/30,-0.307
2011/10/31,-0.319
2011/11/01,-0.331
2011/11/02,-0.343
2011/11/03,-0.355
2011/11/04,-0.366
2011/11/05,-0.377
2011/11/06,-0.388
2011/11/07,-0.399
2011/11/08,-0.41
2011/11/09,-0.42
2011/11/10,-0.43
2011/11/11,-0.44
2011/11/12,-0.45
2011/11/13,-0.46
2011/11/14,-0.469
2011/11/15,-0.479
2011/11/16,-0.488
2011/11/17,-0.495
2011/11/18,-0.501
2011/11/19,-0.505
2011/11/20,-0.509
2011/11/21,-0.512
2011/11/22,-0.514
2011/11/23,-0.516
2011/11/24,-0.518
2011/11/25,-0.52
2011/11/26,-0.521
2011/11/27,-0.522
2011/11/28,-0.521
2011/11/29,-0.52
2011/11/30,-0.516
2011/12/01,-0.512
2011/12/02,-0.506
2011/12/03,-0.499
2011/12/04,-0.492
2011/12/05,-0.484
2011/12/06,-0.474
2011/12/07,-0.462
2011/12/08,-0.45
2011/12/09,-0.437
2011/12/10,-0.425
2011/12/11,-0.413
2011/12/12,-0.403
2011/12/13,-0.393
2011/12/14,-0.384
2011/12/15,-0.376
2011/12/16,-0.368
2011/12/17,-0.362
2011/12/18,-0.356
2011/12/19,-0.351
2011/12/20,-0.346
2011/12/21,-0.342
2011/12/22,-0.338
2011/12/23,-0.335
2011/12/24,-0.333
2011/12/25,-0.331
2011/12/26,-0.329
2011/12/27,-0.328
2011/12/28,-0.327
2011/12/29,-0.326
2011/12/30,-0.326
2011/12/31,-0.326
2012/01/01,-0.326
2012/01/02,-0.327
2012/01/03,-0.328
2012/01/04,-0.329
2012/01/05,-0.33
2012/01/06,-0.332
2012/01/07,-0.333
2012/01/08,-0.334
2012/01/09,-0.336
2012/01/10,-0.337
2012/01/11,-0.339
2012/01/12,-0.341
2012/01/13,-0.343
2012/01/14,-0.345
2012/01/15,-0.348
2012/01/16,-0.35
2012/01/17,-0.352
2012/01/18,-0.355
2012/01/19,-0.357
2012/01/20,-0.36
2012/01/21,-0.363
2012/01/22,-0.366
2012/01/23,-0.369
2012/01/24,-0.372
2012/01/25,-0.375
2012/01/26,-0.378
2012/01/27,-0.381
2012/01/28,-0.385
2012/01/29,-0.388
2012/01/30,-0.392
2012/01/31,-0.395
2012/02/01,-0.399
2012/02/02,-0.402
2012/02/03,-0.406
2012/02/04,-0.409
2012/02/05,-0.413
2012/02/06,-0.417
2012/02/07,-0.42
2012/02/08,-0.424
2012/02/09,-0.428
2012/02/10,-0.432
2012/02/11,-0.436
2012/02/12,-0.439
2012/02/13,-0.443
2012/02/14,-0.446
2012/02/15,-0.449
2012/02/16,-0.452
2012/02/17,-0.453
2012/02/18,-0.455
2012/02/19,-0.457
2012/02/20,-0.459
2012/02/21,-0.46
2012/02/22,-0.462
2012/02/23,-0.464
2012/02/24,-0.465
2012/02/25,-0.467
2012/02/26,-0.468
2012/02/27,-0.47
2012/02/28,-0.471
2012/02/29,-0.473
2012/03/01,-0.475
2012/03/02,-0.476
2012/03/03,-0.477
2012/03/04,-0.479
2012/03/05,-0.48
2012/03/06,-0.481
2012/03/07,-0.482
2012/03/08,-0.484
2012/03/09,-0.485
2012/03/10,-0.486
2012/03/11,-0.486
2012/03/12,-0.487
2012/03/13,-0.487
2012/03/14,-0.488
2012/03/15,-0.488
2012/03/16,-0.488
2012/03/17,-0.488
2012/03/18,-0.488
2012/03/19,-0.488
2012/03/20,-0.488
2012/03/21,-0.488
2012/03/22,-0.488
2012/03/23,-0.487
2012/03/24,-0.485
2012/03/25,-0.484
2012/03/26,-0.483
2012/03/27,-0.482
2012/03/28,-0.48
2012/03/29,-0.478
2012/03/30,-0.475
2012/03/31,-0.472
2012/04/01,-0.469
2012/04/02,-0.466
2012/04/03,-0.462
2012/04/04,-0.458
2012/04/05,-0.454
2012/04/06,-0.45
2012/04/07,-0.446
2012/04/08,-0.441
2012/04/09,-0.435
2012/04/10,-0.429
2012/04/11,-0.423
2012/04/12,-0.416
2012/04/13,-0.408
2012/04/14,-0.401
2012/04/15,-0.393
2012/04/16,-0.385
2012/04/17,-0.376
2012/04/18,-0.368
2012/04/19,-0.36
2012/04/20,-0.349
2012/04/21,-0.338
2012/04/22,-0.327
2012/04/23,-0.317
2012/04/24,-0.306
2012/04/25,-0.296
2012/04/26,-0.285
2012/04/27,-0.274
2012/04/28,-0.263
2012/04/29,-0.252
2012/04/30,-0.242
2012/05/01,-0.231
2012/05/02,-0.222
2012/05/03,-0.212
2012/05/04,-0.204
2012/05/05,-0.196
2012/05/06,-0.188
2012/05/07,-0.181
2012/05/08,-0.173
2012/05/09,-0.165
2012/05/10,-0.157
2012/05/11,-0.15
2012/05/12,-0.142
2012/05/13,-0.135
2012/05/14,-0.129
2012/05/15,-0.122
2012/05/16,-0.115
2012/05/17,-0.107
2012/05/18,-0.099
2012/05/19,-0.093
2012/05/20,-0.088
2012/05/21,-0.082
2012/05/22,-0.076
2012/05/23,-0.071
2012/05/24,-0.067
2012/05/25,-0.063
2012/05/26,-0.059
2012/05/27,-0.055
2012/05/28,-0.051
2012/05/29,-0.048
2012/05/30,-0.045
2012/05/31,-0.041
2012/06/01,-0.037
2012/06/02,-0.032
2012/06/03,-0.029
2012/06/04,-0.026
2012/06/05,-0.023
2012/06/06,-0.019
2012/06/07,-0.016
2012/06/08,-0.011
2012/06/09,-0.007
2012/06/10,-0.003
2012/06/11,0
2012/06/12,0.003
2012/06/13,0.006
2012/06/14,0.008
2012/06/15,0.01
2012/06/16,0.012
2012/06/17,0.013
2012/06/18,0.013
2012/06/19,0.013
2012/06/20,0.013
2012/06/21,0.012
2012/06/22,0.012
2012/06/23,0.012
2012/06/24,0.011
2012/06/25,0.011
2012/06/26,0.01
2012/06/27,0.009
2012/06/28,0.009
2012/06/29,0.009
2012/06/30,0.009
2012/07/01,0.008
2012/07/02,0.007
2012/07/03,0.006
2012/07/04,0.005
2012/07/05,0.004
2012/07/06,0.003
2012/07/07,0.003
2012/07/08,0.003
2012/07/09,0.002
2012/07/10,0.002
2012/07/11,0
2012/07/12,-0.001
2012/07/13,-0.002
2012/07/14,-0.002
2012/07/15,-0.003
2012/07/16,-0.003
2012/07/17,-0.004
2012/07/18,-0.004
2012/07/19,-0.005
2012/07/20,-0.007
2012/07/21,-0.008
2012/07/22,-0.009
2012/07/23,-0.01
2012/07/24,-0.011
2012/07/25,-0.013
2012/07/26,-0.014
2012/07/27,-0.015
2012/07/28,-0.016
2012/07/29,-0.017
2012/07/30,-0.019
2012/07/31,-0.02
2012/08/01,-0.022
2012/08/02,-0.023
2012/08/03,-0.024
2012/08/04,-0.024
2012/08/05,-0.025
2012/08/06,-0.026
2012/08/07,-0.026
2012/08/08,-0.026
2012/08/09,-0.026
2012/08/10,-0.026
2012/08/11,-0.026
2012/08/12,-0.026
2012/08/13,-0.026
2012/08/14,-0.026
2012/08/15,-0.026
2012/08/16,-0.027
2012/08/17,-0.026
2012/08/18,-0.026
2012/08/19,-0.023
2012/08/20,-0.017
2012/08/21,-0.01
2012/08/22,0
2012/08/23,0.012
2012/08/24,0.029
2012/08/25,0.047
2012/08/26,0.065
2012/08/27,0.084
2012/08/28,0.105
2012/08/29,0.133
2012/08/30,0.165
2012/08/31,0.198
2012/09/01,0.231
2012/09/02,0.263
2012/09/03,0.294
2012/09/04,0.324
2012/09/05,0.355
2012/09/06,0.393
2012/09/07,0.437
2012/09/08,0.481
2012/09/09,0.523
2012/09/10,0.57
2012/09/11,0.623
2012/09/12,0.677
2012/09/13,0.74
2012/09/14,0.805
2012/09/15,0.868
2012/09/16,0.932
2012/09/17,0.999
2012/09/18,1.065
2012/09/19,1.141
2012/09/20,1.218
2012/09/21,1.301
2012/09/22,1.385
2012/09/23,1.461
2012/09/24,1.531
2012/09/25,1.589
2012/09/26,1.637
2012/09/27,1.675
2012/09/28,1.705
2012/09/29,1.726
2012/09/30,1.741
2012/10/01,1.749
2012/10/02,1.752
2012/10/03,1.749
2012/10/04,1.741
2012/10/05,1.729
2012/10/06,1.714
2012/10/07,1.696
2012/10/08,1.674
2012/10/09,1.65
2012/10/10,1.624
2012/10/11,1.595
2012/10/12,1.566
2012/10/13,1.535
2012/10/14,1.504
2012/10/15,1.471
2012/10/16,1.438
2012/10/17,1.406
2012/10/18,1.373
2012/10/19,1.341
2012/10/20,1.309
2012/10/21,1.276
2012/10/22,1.244
2012/10/23,1.211
2012/10/24,1.179
2012/10/25,1.146
2012/10/26,1.114
2012/10/27,1.082
2012/10/28,1.05
2012/10/29,1.018
2012/10/30,0.988
2012/10/31,0.958
2012/11/01,0.929
2012/11/02,0.9
2012/11/03,0.871
2012/11/04,0.843
2012/11/05,0.816
2012/11/06,0.789
2012/11/07,0.761
2012/11/08,0.735
2012/11/09,0.708
2012/11/10,0.681
2012/11/11,0.654
2012/11/12,0.628
2012/11/13,0.601
2012/11/14,0.575
2012/11/15,0.55
2012/11/16,0.525
2012/11/17,0.501
2012/11/18,0.478
2012/11/19,0.455
2012/11/20,0.432
2012/11/21,0.41
2012/11/22,0.388
2012/11/23,0.366
2012/11/24,0.345
2012/11/25,0.323
2012/11/26,0.302
2012/11/27,0.282
2012/11/28,0.262
2012/11/29,0.242
2012/11/30,0.222
2012/12/01,0.203
2012/12/02,0.184
2012/12/03,0.166
2012/12/04,0.149
2012/12/05,0.132
2012/12/06,0.116
2012/12/07,0.101
2012/12/08,0.085
2012/12/09,0.07
2012/12/10,0.056
2012/12/11,0.041
2012/12/12,0.027
2012/12/13,0.015
2012/12/14,0.002
2012/12/15,-0.01
2012/12/16,-0.022
2012/12/17,-0.033
2012/12/18,-0.045
2012/12/19,-0.056
2012/12/20,-0.068
2012/12/21,-0.079
2012/12/22,-0.09
2012/12/23,-0.102
2012/12/24,-0.113
2012/12/25,-0.124
2012/12/26,-0.135
2012/12/27,-0.146
2012/12/28,-0.158
2012/12/29,-0.169
2012/12/30,-0.18
2012/12/31,-0.191
2013/01/01,-0.201
2013/01/02,-0.211
2013/01/03,-0.221
2013/01/04,-0.231
2013/01/05,-0.24
2013/01/06,-0.249
2013/01/07,-0.258
2013/01/08,-0.266
2013/01/09,-0.275
2013/01/10,-0.283
2013/01/11,-0.291
2013/01/12,-0.3
2013/01/13,-0.308
2013/01/14,-0.316
2013/01/15,-0.324
2013/01/16,-0.332
2013/01/17,-0.339
2013/01/18,-0.346
2013/01/19,-0.354
2013/01/20,-0.361
2013/01/21,-0.367
2013/01/22,-0.374
2013/01/23,-0.38
2013/01/24,-0.386
2013/01/25,-0.392
2013/01/26,-0.398
2013/01/27,-0.403
2013/01/28,-0.409
2013/01/29,-0.414
2013/01/30,-0.418
2013/01/31,-0.422
2013/02/01,-0.426
2013/02/02,-0.429
2013/02/03,-0.433
2013/02/04,-0.436
2013/02/05,-0.44
2013/02/06,-0.442
2013/02/07,-0.445
2013/02/08,-0.447
2013/02/09,-0.449
2013/02/10,-0.451
2013/02/11,-0.453
2013/02/12,-0.455
2013/02/13,-0.457
2013/02/14,-0.459
2013/02/15,-0.46
2013/02/16,-0.461
2013/02/17,-0.463
2013/02/18,-0.464
2013/02/19,-0.465
2013/02/20,-0.465
2013/02/21,-0.466
2013/02/22,-0.467
2013/02/23,-0.467
2013/02/24,-0.467
2013/02/25,-0.467
2013/02/26,-0.467
2013/02/27,-0.466
2013/02/28,-0.466
2013/03/01,-0.465
2013/03/02,-0.463
2013/03/03,-0.462
2013/03/04,-0.461
2013/03/05,-0.459
2013/03/06,-0.456
2013/03/07,-0.453
2013/03/08,-0.45
2013/03/09,-0.447
2013/03/10,-0.443
2013/03/11,-0.44
2013/03/12,-0.436
2013/03/13,-0.431
2013/03/14,-0.427
2013/03/15,-0.419
2013/03/16,-0.409
2013/03/17,-0.399
2013/03/18,-0.386
2013/03/19,-0.372
2013/03/20,-0.356
2013/03/21,-0.34
2013/03/22,-0.323
2013/03/23,-0.306
2013/03/24,-0.29
2013/03/25,-0.272
2013/03/26,-0.254
2013/03/27,-0.232
2013/03/28,-0.21
2013/03/29,-0.188
2013/03/30,-0.165
2013/03/31,-0.141
2013/04/01,-0.116
2013/04/02,-0.089
2013/04/03,-0.059
2013/04/04,-0.027
2013/04/05,0.006
2013/04/06,0.04
2013/04/07,0.073
2013/04/08,0.108
2013/04/09,0.145
2013/04/10,0.188
2013/04/11,0.231
2013/04/12,0.272
2013/04/13,0.312
2013/04/14,0.349
2013/04/15,0.383
2013/04/16,0.415
2013/04/17,0.445
2013/04/18,0.484
2013/04/19,0.522
2013/04/20,0.558
2013/04/21,0.591
2013/04/22,0.624
2013/04/23,0.655
2013/04/24,0.686
2013/04/25,0.716
2013/04/26,0.743
2013/04/27,0.769
2013/04/28,0.791
2013/04/29,0.814
2013/04/30,0.834
2013/05/01,0.854
2013/05/02,0.87
2013/05/03,0.884
2013/05/04,0.894
2013/05/05,0.903
2013/05/06,0.909
2013/05/07,0.913
2013/05/08,0.916
2013/05/09,0.917
2013/05/10,0.916
2013/05/11,0.913
2013/05/12,0.908
2013/05/13,0.903
2013/05/14,0.896
2013/05/15,0.888
2013/05/16,0.879
2013/05/17,0.869
2013/05/18,0.859
2013/05/19,0.847
2013/05/20,0.835
2013/05/21,0.823
2013/05/22,0.81
2013/05/23,0.796
2013/05/24,0.783
2013/05/25,0.77
2013/05/26,0.756
2013/05/27,0.742
2013/05/28,0.728
2013/05/29,0.714
2013/05/30,0.7
2013/05/31,0.686
2013/06/01,0.672
2013/06/02,0.657
2013/06/03,0.642
2013/06/04,0.628
2013/06/05,0.613
2013/06/06,0.599
2013/06/07,0.585
2013/06/08,0.57
2013/06/09,0.556
2013/06/10,0.541
2013/06/11,0.527
2013/06/12,0.513
2013/06/13,0.498
2013/06/14,0.485
2013/06/15,0.471
2013/06/16,0.457
2013/06/17,0.443
2013/06/18,0.43
2013/06/19,0.416
2013/06/20,0.403
2013/06/21,0.39
2013/06/22,0.377
2013/06/23,0.364
2013/06/24,0.352
2013/06/25,0.339
2013/06/26,0.327
2013/06/27,0.315
2013/06/28,0.303
2013/06/29,0.291
2013/06/30,0.28
2013/07/01,0.269
2013/07/02,0.258
2013/07/03,0.248
2013/07/04,0.238
2013/07/05,0.229
2013/07/06,0.22
2013/07/07,0.211
2013/07/08,0.202
2013/07/09,0.194
2013/07/10,0.187
2013/07/11,0.18
2013/07/12,0.173
2013/07/13,0.167
2013/07/14,0.161
2013/07/15,0.155
2013/07/16,0.15
2013/07/17,0.145
2013/07/18,0.14
2013/07/19,0.136
2013/07/20,0.132
2013/07/21,0.127
2013/07/22,0.123
2013/07/23,0.119
2013/07/24,0.115
2013/07/25,0.111
2013/07/26,0.108
2013/07/27,0.104
2013/07/28,0.1
2013/07/29,0.097
2013/07/30,0.093
2013/07/31,0.09
2013/08/01,0.087
2013/08/02,0.085
2013/08/03,0.082
2013/08/04,0.079
2013/08/05,0.075
2013/08/06,0.072
2013/08/07,0.069
2013/08/08,0.065
2013/08/09,0.061
2013/08/10,0.057
2013/08/11,0.053
2013/08/12,0.049
2013/08/13,0.045
2013/08/14,0.042
2013/08/15,0.039
2013/08/16,0.036
2013/08/17,0.034
2013/08/18,0.031
2013/08/19,0.028
2013/08/20,0.025
2013/08/21,0.022
2013/08/22,0.02
2013/08/23,0.017
2013/08/24,0.015
2013/08/25,0.012
2013/08/26,0.009
2013/08/27,0.007
2013/08/28,0.004
2013/08/29,0.004
2013/08/30,0.003
2013/08/31,0.003
2013/09/01,0.003
2013/09/02,0.004
2013/09/03,0.004
2013/09/04,0.005
2013/09/05,0.006
2013/09/06,0.007
2013/09/07,0.007
2013/09/08,0.007
2013/09/09,0.007
2013/09/10,0.007
2013/09/11,0.007
2013/09/12,0.007
2013/09/13,0.007
2013/09/14,0.007
2013/09/15,0.006
2013/09/16,0.006
2013/09/17,0.005
2013/09/18,0.004
2013/09/19,0.004
2013/09/20,0.003
2013/09/21,0.002
2013/09/22,0
2013/09/23,-0.001
2013/09/24,-0.002
2013/09/25,-0.003
2013/09/26,-0.004
2013/09/27,-0.004
2013/09/28,-0.005
2013/09/29,-0.006
2013/09/30,-0.006
2013/10/01,-0.006
2013/10/02,-0.006
2013/10/03,-0.006
2013/10/04,-0.005
2013/10/05,-0.005
2013/10/06,-0.006
2013/10/07,-0.006
2013/10/08,-0.006
2013/10/09,-0.005
2013/10/10,-0.005
2013/10/11,-0.005
2013/10/12,-0.004
2013/10/13,-0.004
2013/10/14,-0.003
2013/10/15,-0.002
2013/10/16,-0.001
2013/10/17,0.001
2013/10/18,0.003
2013/10/19,0.006
2013/10/20,0.009
2013/10/21,0.012
2013/10/22,0.016
2013/10/23,0.022
2013/10/24,0.027
2013/10/25,0.037
2013/10/26,0.046
2013/10/27,0.055
2013/10/28,0.063
2013/10/29,0.074
2013/10/30,0.085
2013/10/31,0.095
2013/11/01,0.105
2013/11/02,0.116
2013/11/03,0.126
2013/11/04,0.137
2013/11/05,0.15
2013/11/06,0.163
2013/11/07,0.177
2013/11/08,0.192
2013/11/09,0.209
2013/11/10,0.225
2013/11/11,0.241
2013/11/12,0.259
2013/11/13,0.278
2013/11/14,0.298
2013/11/15,0.326
2013/11/16,0.358
2013/11/17,0.393
2013/11/18,0.432
2013/11/19,0.475
2013/11/20,0.519
2013/11/21,0.569
2013/11/22,0.625
2013/11/23,0.684
2013/11/24,0.745
2013/11/25,0.807
2013/11/26,0.883
2013/11/27,0.967
2013/11/28,1.059
2013/11/29,1.155
2013/11/30,1.252
2013/12/01,1.346
2013/12/02,1.436
2013/12/03,1.52
2013/12/04,1.599
2013/12/05,1.674
2013/12/06,1.742
2013/12/07,1.809
2013/12/08,1.872
2013/12/09,1.929
2013/12/10,1.978
2013/12/11,2.02
2013/12/12,2.057
2013/12/13,2.088
2013/12/14,2.112
2013/12/15,2.128
2013/12/16,2.144
2013/12/17,2.157
2013/12/18,2.166
2013/12/19,2.17
2013/12/20,2.17
2013/12/21,2.166
2013/12/22,2.158
2013/12/23,2.146
2013/12/24,2.131
2013/12/25,2.114
2013/12/26,2.094
2013/12/27,2.072
2013/12/28,2.048
2013/12/29,2.023
2013/12/30,1.997
2013/12/31,1.969
2014/01/01,1.94
2014/01/02,1.911
2014/01/03,1.882
2014/01/04,1.852
2014/01/05,1.823
2014/01/06,1.795
2014/01/07,1.767
2014/01/08,1.739
2014/01/09,1.711
2014/01/10,1.682
2014/01/11,1.652
2014/01/12,1.621
2014/01/13,1.591
2014/01/14,1.561
2014/01/15,1.531
2014/01/16,1.501
2014/01/17,1.471
