Date,transactionvalue90wmaUSD
2010/11/07,28.582
2010/11/08,34.423
2010/11/09,34.579
2010/11/10,34.8
2010/11/11,34.809
2010/11/12,34.932
2010/11/13,35.093
2010/11/14,35.078
2010/11/15,34.864
2010/11/16,34.55
2010/11/17,34.722
2010/11/18,34.39
2010/11/19,33.877
2010/11/20,33.433
2010/11/21,32.963
2010/11/22,32.981
2010/11/23,33.206
2010/11/24,32.708
2010/11/25,32.211
2010/11/26,32.073
2010/11/27,31.851
2010/11/28,31.61
2010/11/29,31.469
2010/11/30,31.53
2010/12/01,31.469
2010/12/02,31.594
2010/12/03,31.401
2010/12/04,31.598
2010/12/05,31.227
2010/12/06,31.609
2010/12/07,31.719
2010/12/08,31.409
2010/12/09,31.208
2010/12/10,30.911
2010/12/11,30.981
2010/12/12,30.706
2010/12/13,31.42
2010/12/14,31.713
2010/12/15,32.002
2010/12/16,32.202
2010/12/17,32.273
2010/12/18,32.502
2010/12/19,32.779
2010/12/20,32.59
2010/12/21,32.787
2010/12/22,32.768
2010/12/23,32.726
2010/12/24,32.638
2010/12/25,32.891
2010/12/26,32.843
2010/12/27,33.095
2010/12/28,32.865
2010/12/29,33.474
2010/12/30,33.422
2010/12/31,33.362
2011/01/01,33.144
2011/01/02,32.912
2011/01/03,32.546
2011/01/04,32.066
2011/01/05,31.564
2011/01/06,31.123
2011/01/07,30.76
2011/01/08,30.312
2011/01/09,29.806
2011/01/10,29.525
2011/01/11,29.348
2011/01/12,28.983
2011/01/13,28.928
2011/01/14,28.747
2011/01/15,28.55
2011/01/16,28.444
2011/01/17,28.307
2011/01/18,28.535
2011/01/19,28.275
2011/01/20,28.006
2011/01/21,27.766
2011/01/22,27.519
2011/01/23,27.533
2011/01/24,27.322
2011/01/25,27.183
2011/01/26,27.087
2011/01/27,37.643
2011/01/28,37.253
2011/01/29,36.946
2011/01/30,37.686
2011/01/31,38.377
2011/02/01,39.217
2011/02/02,40.389
2011/02/03,40.865
2011/02/04,40.977
2011/02/05,41.784
2011/02/06,42.687
2011/02/07,45.342
2011/02/08,46.119
2011/02/09,47.612
2011/02/10,49.213
2011/02/11,50.785
2011/02/12,51.511
2011/02/13,51.964
2011/02/14,52.589
2011/02/15,52.651
2011/02/16,52.432
2011/02/17,52.484
2011/02/18,52.794
2011/02/19,54.071
2011/02/20,55.323
2011/02/21,56.488
2011/02/22,58.498
2011/02/23,60.645
2011/02/24,61.808
2011/02/25,62.503
2011/02/26,63.156
2011/02/27,63.755
2011/02/28,64.038
2011/03/01,70.324
2011/03/02,93.91
2011/03/03,93.897
2011/03/04,95.457
2011/03/05,95.207
2011/03/06,95.484
2011/03/07,96.036
2011/03/08,95.97
2011/03/09,96.933
2011/03/10,99.384
2011/03/11,100.325
2011/03/12,99.735
2011/03/13,99.581
2011/03/14,99.478
2011/03/15,98.651
2011/03/16,97.916
2011/03/17,97.138
2011/03/18,96.803
2011/03/19,95.777
2011/03/20,94.686
2011/03/21,93.463
2011/03/22,93.388
2011/03/23,92.743
2011/03/24,93.251
2011/03/25,94.314
2011/03/26,94.442
2011/03/27,93.795
2011/03/28,92.903
2011/03/29,91.893
2011/03/30,91.391
2011/03/31,90.807
2011/04/01,89.932
2011/04/02,89.125
2011/04/03,88.169
2011/04/04,87.434
2011/04/05,86.562
2011/04/06,85.568
2011/04/07,84.903
2011/04/08,84.338
2011/04/09,83.895
2011/04/10,82.907
2011/04/11,81.86
2011/04/12,81.27
2011/04/13,80.941
2011/04/14,80.211
2011/04/15,79.492
2011/04/16,81.238
2011/04/17,93.06
2011/04/18,92.13
2011/04/19,109.22
2011/04/20,148.171
2011/04/21,151.337
2011/04/22,150.782
2011/04/23,150.485
2011/04/24,149.413
2011/04/25,147.966
2011/04/26,147.098
2011/04/27,146.489
2011/04/28,145.999
2011/04/29,155.58
2011/04/30,159.119
2011/05/01,159.172
2011/05/02,158.929
2011/05/03,160.654
2011/05/04,165.255
2011/05/05,165.624
2011/05/06,168.935
2011/05/07,170.28
2011/05/08,182.228
2011/05/09,182.621
2011/05/10,198.376
2011/05/11,201.983
2011/05/12,206.47
2011/05/13,220.655
2011/05/14,285.045
2011/05/15,293.241
2011/05/16,299.164
2011/05/17,302.443
2011/05/18,302.633
2011/05/19,303.544
2011/05/20,308.435
2011/05/21,320.685
2011/05/22,338.966
2011/05/23,345.688
2011/05/24,349.851
2011/05/25,354.919
2011/05/26,360.344
2011/05/27,375.45
2011/05/28,377.766
2011/05/29,381.968
2011/05/30,385.363
2011/05/31,388.078
2011/06/01,390.42
2011/06/02,395.336
2011/06/03,408.992
2011/06/04,422.207
2011/06/05,440.876
2011/06/06,467.068
2011/06/07,486.953
2011/06/08,518.754
2011/06/09,551.857
2011/06/10,591.091
2011/06/11,639.723
2011/06/12,684.083
2011/06/13,721.631
2011/06/14,757.72
2011/06/15,889.623
2011/06/16,1153
2011/06/17,1187
2011/06/18,1210
2011/06/19,1344
2011/06/20,1370
2011/06/21,1478
2011/06/22,1501
2011/06/23,1539
2011/06/24,1681
2011/06/25,2071
2011/06/26,2194
2011/06/27,2223
2011/06/28,2430
2011/06/29,2501
2011/06/30,2523
2011/07/01,2525
2011/07/02,2527
2011/07/03,2515
2011/07/04,2525
2011/07/05,2503
2011/07/06,2483
2011/07/07,2464
2011/07/08,2439
2011/07/09,2486
2011/07/10,2541
2011/07/11,2534
2011/07/12,2535
2011/07/13,2544
2011/07/14,2572
2011/07/15,2555
2011/07/16,2557
2011/07/17,2536
2011/07/18,2602
2011/07/19,2649
2011/07/20,2625
2011/07/21,2632
2011/07/22,2640
2011/07/23,2621
2011/07/24,2597
2011/07/25,2599
2011/07/26,2597
2011/07/27,2601
2011/07/28,2680
2011/07/29,2661
2011/07/30,2630
2011/07/31,2604
2011/08/01,2575
2011/08/02,2540
2011/08/03,2505
2011/08/04,2465
2011/08/05,2432
2011/08/06,2394
2011/08/07,2355
2011/08/08,2331
2011/08/09,2336
2011/08/10,2317
2011/08/11,2282
2011/08/12,2243
2011/08/13,2203
2011/08/14,2169
2011/08/15,2130
2011/08/16,2091
2011/08/17,2053
2011/08/18,2018
2011/08/19,1987
2011/08/20,1947
2011/08/21,1907
2011/08/22,1867
2011/08/23,1834
2011/08/24,1804
2011/08/25,1767
2011/08/26,1726
2011/08/27,1756
2011/08/28,1714
2011/08/29,1671
2011/08/30,1628
2011/08/31,1586
2011/09/01,1545
2011/09/02,1503
2011/09/03,1462
2011/09/04,1458
2011/09/05,1465
2011/09/06,1480
2011/09/07,1445
2011/09/08,1405
2011/09/09,1364
2011/09/10,1321
2011/09/11,1292
2011/09/12,1258
2011/09/13,1218
2011/09/14,1179
2011/09/15,1143
2011/09/16,1113
2011/09/17,1078
2011/09/18,1044
2011/09/19,1011
2011/09/20,978.415
2011/09/21,947.615
2011/09/22,916.876
2011/09/23,888.317
2011/09/24,862.594
2011/09/25,839.703
2011/09/26,816.953
2011/09/27,798.705
2011/09/28,780.255
2011/09/29,762.318
2011/09/30,743.867
2011/10/01,729.047
2011/10/02,712.738
2011/10/03,696.713
2011/10/04,681.777
2011/10/05,666.615
2011/10/06,653.502
2011/10/07,637.539
2011/10/08,620.55
2011/10/09,604.713
2011/10/10,589.065
2011/10/11,573.914
2011/10/12,559.089
2011/10/13,545.678
2011/10/14,530.946
2011/10/15,518.535
2011/10/16,504.645
2011/10/17,493.319
2011/10/18,481.127
2011/10/19,468.346
2011/10/20,456.225
2011/10/21,447.296
2011/10/22,439.679
2011/10/23,432.192
2011/10/24,422.042
2011/10/25,412.686
2011/10/26,404.532
2011/10/27,399.711
2011/10/28,394.242
2011/10/29,388.639
2011/10/30,380.591
2011/10/31,374.887
2011/11/01,370.453
2011/11/02,364.311
2011/11/03,357.429
2011/11/04,350.887
2011/11/05,343.469
2011/11/06,335.783
2011/11/07,328.593
2011/11/08,331.151
2011/11/09,331.541
2011/11/10,325.471
2011/11/11,319.831
2011/11/12,313.819
2011/11/13,307.517
2011/11/14,301.691
2011/11/15,295.417
2011/11/16,304.338
2011/11/17,330.159
2011/11/18,367.328
2011/11/19,397.976
2011/11/20,402.331
2011/11/21,409.64
2011/11/22,432.58
2011/11/23,436.506
2011/11/24,441.851
2011/11/25,442.065
2011/11/26,450.55
2011/11/27,459.962
2011/11/28,487.287
2011/11/29,512.683
2011/11/30,562.267
2011/12/01,573.148
2011/12/02,620.582
2011/12/03,648.881
2011/12/04,670.655
2011/12/05,688.681
2011/12/06,733.447
2011/12/07,782.011
2011/12/08,821.288
2011/12/09,831.87
2011/12/10,831.829
2011/12/11,830.137
2011/12/12,827.706
2011/12/13,819.166
2011/12/14,811.365
2011/12/15,804.734
2011/12/16,798.232
2011/12/17,790.25
2011/12/18,782.17
2011/12/19,775.201
2011/12/20,769.051
2011/12/21,764.852
2011/12/22,758.093
2011/12/23,749.068
2011/12/24,741.752
2011/12/25,733.785
2011/12/26,731.94
2011/12/27,730.264
2011/12/28,722.147
2011/12/29,717.899
2011/12/30,709.849
2011/12/31,701.79
2012/01/01,696.149
2012/01/02,688.486
2012/01/03,680.472
2012/01/04,675.315
2012/01/05,675.735
2012/01/06,676.277
2012/01/07,670.875
2012/01/08,665.997
2012/01/09,663.356
2012/01/10,658.087
2012/01/11,652.623
2012/01/12,647.228
2012/01/13,642.323
2012/01/14,636.034
2012/01/15,628.962
2012/01/16,624.673
2012/01/17,619.769
2012/01/18,613.169
2012/01/19,607.224
2012/01/20,600.957
2012/01/21,593.794
2012/01/22,587.049
2012/01/23,579.711
2012/01/24,573.168
2012/01/25,566.281
2012/01/26,560.18
2012/01/27,552.894
2012/01/28,544.1
2012/01/29,536.713
2012/01/30,529.171
2012/01/31,521.203
2012/02/01,515.745
2012/02/02,508.714
2012/02/03,501.875
2012/02/04,494.325
2012/02/05,486.658
2012/02/06,478.915
2012/02/07,470.424
2012/02/08,461.82
2012/02/09,452.372
2012/02/10,443.226
2012/02/11,436.656
2012/02/12,428.163
2012/02/13,420.353
2012/02/14,421.408
2012/02/15,421.179
2012/02/16,423.154
2012/02/17,423.302
2012/02/18,420.219
2012/02/19,413.235
2012/02/20,406.707
2012/02/21,399.723
2012/02/22,397.448
2012/02/23,393.756
2012/02/24,390.366
2012/02/25,384.986
2012/02/26,378.888
2012/02/27,372.874
2012/02/28,367.187
2012/02/29,361.397
2012/03/01,360.935
2012/03/02,358.38
2012/03/03,355.979
2012/03/04,357.002
2012/03/05,353.334
2012/03/06,350.57
2012/03/07,348.442
2012/03/08,349.176
2012/03/09,351.329
2012/03/10,351.39
2012/03/11,352.569
2012/03/12,355.548
2012/03/13,355.926
2012/03/14,358.601
2012/03/15,360.082
2012/03/16,360.893
2012/03/17,360.939
2012/03/18,360.29
2012/03/19,359.961
2012/03/20,359.769
2012/03/21,359.71
2012/03/22,363.895
2012/03/23,371.061
2012/03/24,376.213
2012/03/25,374.96
2012/03/26,374.997
2012/03/27,375.862
2012/03/28,377.836
2012/03/29,386.592
2012/03/30,393.71
2012/03/31,400.608
2012/04/01,404.074
2012/04/02,407.211
2012/04/03,410.246
2012/04/04,413.261
2012/04/05,419.186
2012/04/06,420.146
2012/04/07,417.554
2012/04/08,431.163
2012/04/09,448.762
2012/04/10,450.293
2012/04/11,462.072
2012/04/12,469.77
2012/04/13,473.433
2012/04/14,477.702
2012/04/15,487.308
2012/04/16,498.42
2012/04/17,504.795
2012/04/18,508.585
2012/04/19,508.744
2012/04/20,538.825
2012/04/21,548.646
2012/04/22,555.626
2012/04/23,557.567
2012/04/24,557.941
2012/04/25,562.614
2012/04/26,572.739
2012/04/27,584.894
2012/04/28,587.221
2012/04/29,590.097
2012/04/30,591.734
2012/05/01,592.273
2012/05/02,593.126
2012/05/03,591.666
2012/05/04,589.365
2012/05/05,588.423
2012/05/06,583.673
2012/05/07,585.728
2012/05/08,598.852
2012/05/09,602.409
2012/05/10,601.784
2012/05/11,598.719
2012/05/12,605.939
2012/05/13,605.114
2012/05/14,602.042
2012/05/15,608.734
2012/05/16,617.927
2012/05/17,628.748
2012/05/18,625.227
2012/05/19,617.04
2012/05/20,612.164
2012/05/21,613.627
2012/05/22,620.846
2012/05/23,615.984
2012/05/24,608.515
2012/05/25,605.796
2012/05/26,616.865
2012/05/27,613.043
2012/05/28,608.658
2012/05/29,608.206
2012/05/30,606.219
2012/05/31,619.504
2012/06/01,619.375
2012/06/02,624.513
2012/06/03,617.545
2012/06/04,616.315
2012/06/05,615.398
2012/06/06,621.213
2012/06/07,625.803
2012/06/08,640.77
2012/06/09,632.508
2012/06/10,628.902
2012/06/11,626.859
2012/06/12,631.015
2012/06/13,622.994
2012/06/14,619.727
2012/06/15,614.872
2012/06/16,614.142
2012/06/17,605.043
2012/06/18,600.363
2012/06/19,595.108
2012/06/20,589.246
2012/06/21,581.46
2012/06/22,582.078
2012/06/23,587.972
2012/06/24,586.314
2012/06/25,581.517
2012/06/26,575.909
2012/06/27,571.6
2012/06/28,577.182
2012/06/29,579.71
2012/06/30,575.199
2012/07/01,571.887
2012/07/02,565.331
2012/07/03,561.088
2012/07/04,561.667
2012/07/05,561.731
2012/07/06,556.709
2012/07/07,567.043
2012/07/08,559.437
2012/07/09,559.021
2012/07/10,555.383
2012/07/11,548.024
2012/07/12,544.349
2012/07/13,548.332
2012/07/14,553.305
2012/07/15,548.857
2012/07/16,547.883
2012/07/17,548.666
2012/07/18,545.427
2012/07/19,540.352
2012/07/20,536.374
2012/07/21,537.129
2012/07/22,534.103
2012/07/23,534.08
2012/07/24,533.274
2012/07/25,528.098
2012/07/26,530.61
2012/07/27,534.225
2012/07/28,531.792
2012/07/29,525.959
2012/07/30,519.541
2012/07/31,522.15
2012/08/01,525.661
2012/08/02,525.555
2012/08/03,525.714
2012/08/04,525.391
2012/08/05,527.52
2012/08/06,528.844
2012/08/07,532.851
2012/08/08,530.913
2012/08/09,530.701
2012/08/10,533.34
2012/08/11,533.35
2012/08/12,533.202
2012/08/13,531.181
2012/08/14,530.945
2012/08/15,528.557
2012/08/16,529.996
2012/08/17,537.115
2012/08/18,540.128
2012/08/19,562.669
2012/08/20,603.699
2012/08/21,619.472
2012/08/22,651.026
2012/08/23,690.036
2012/08/24,754.264
2012/08/25,770.458
2012/08/26,782.143
2012/08/27,812.52
2012/08/28,852.156
2012/08/29,939.666
2012/08/30,1004
2012/08/31,1038
2012/09/01,1067
2012/09/02,1089
2012/09/03,1093
2012/09/04,1111
2012/09/05,1146
2012/09/06,1251
2012/09/07,1365
2012/09/08,1403
2012/09/09,1410
2012/09/10,1525
2012/09/11,1632
2012/09/12,1703
2012/09/13,1870
2012/09/14,1969
2012/09/15,2005
2012/09/16,2103
2012/09/17,2211
2012/09/18,2284
2012/09/19,2515
2012/09/20,2617
2012/09/21,2811
2012/09/22,2952
2012/09/23,2985
2012/09/24,3016
2012/09/25,2991
2012/09/26,2962
2012/09/27,2931
2012/09/28,2909
2012/09/29,2879
2012/09/30,2854
2012/10/01,2828
2012/10/02,2800
2012/10/03,2769
2012/10/04,2735
2012/10/05,2711
2012/10/06,2683
2012/10/07,2653
2012/10/08,2620
2012/10/09,2586
2012/10/10,2549
2012/10/11,2516
2012/10/12,2496
2012/10/13,2473
2012/10/14,2441
2012/10/15,2403
2012/10/16,2379
2012/10/17,2362
2012/10/18,2348
2012/10/19,2331
2012/10/20,2308
2012/10/21,2277
2012/10/22,2245
2012/10/23,2221
2012/10/24,2190
2012/10/25,2158
2012/10/26,2123
2012/10/27,2100
2012/10/28,2066
2012/10/29,2031
2012/10/30,2017
2012/10/31,2004
2012/11/01,1984
2012/11/02,1945
2012/11/03,1917
2012/11/04,1892
2012/11/05,1862
2012/11/06,1830
2012/11/07,1795
2012/11/08,1759
2012/11/09,1720
2012/11/10,1677
2012/11/11,1635
2012/11/12,1594
2012/11/13,1555
2012/11/14,1519
2012/11/15,1490
2012/11/16,1467
2012/11/17,1442
2012/11/18,1411
2012/11/19,1375
2012/11/20,1341
2012/11/21,1302
2012/11/22,1269
2012/11/23,1235
2012/11/24,1202
2012/11/25,1164
2012/11/26,1130
2012/11/27,1101
2012/11/28,1073
2012/11/29,1041
2012/11/30,1008
2012/12/01,972.956
2012/12/02,946.878
2012/12/03,929.495
2012/12/04,912.202
2012/12/05,897.829
2012/12/06,885.594
2012/12/07,868.011
2012/12/08,840.778
2012/12/09,817.716
2012/12/10,791.547
2012/12/11,771.343
2012/12/12,768.197
2012/12/13,764.885
2012/12/14,758.02
2012/12/15,744.348
2012/12/16,731.479
2012/12/17,718.004
2012/12/18,706.656
2012/12/19,691.703
2012/12/20,678.475
2012/12/21,671.083
2012/12/22,662.557
2012/12/23,653.653
2012/12/24,647.206
2012/12/25,638.386
2012/12/26,628.562
2012/12/27,619.235
2012/12/28,611.335
2012/12/29,604.487
2012/12/30,595.019
2012/12/31,594.187
2013/01/01,593.707
2013/01/02,593.775
2013/01/03,591.428
2013/01/04,591.145
2013/01/05,592.325
2013/01/06,587.741
2013/01/07,584.286
2013/01/08,586.496
2013/01/09,584.13
2013/01/10,577.539
2013/01/11,571.219
2013/01/12,563.88
2013/01/13,555.499
2013/01/14,549.368
2013/01/15,549.935
2013/01/16,549.383
2013/01/17,548.445
2013/01/18,546.586
2013/01/19,542.759
2013/01/20,539.529
2013/01/21,536.478
2013/01/22,535.871
2013/01/23,542.407
2013/01/24,542.55
2013/01/25,541.576
2013/01/26,538.485
2013/01/27,535.827
2013/01/28,535.7
2013/01/29,542.296
2013/01/30,557.153
2013/01/31,558.102
2013/02/01,559.225
2013/02/02,557.77
2013/02/03,555.483
2013/02/04,559.457
2013/02/05,563.833
2013/02/06,571.228
2013/02/07,572.012
2013/02/08,576.95
2013/02/09,580.12
2013/02/10,579.814
2013/02/11,579.025
2013/02/12,577.703
2013/02/13,575.849
2013/02/14,579.364
2013/02/15,580.023
2013/02/16,581.761
2013/02/17,582.59
2013/02/18,584.236
2013/02/19,587.793
2013/02/20,587.754
2013/02/21,587.013
2013/02/22,590.492
2013/02/23,591.721
2013/02/24,597.61
2013/02/25,602.118
2013/02/26,605.453
2013/02/27,608.804
2013/02/28,611.783
2013/03/01,617.064
2013/03/02,623.048
2013/03/03,621.688
2013/03/04,619.41
2013/03/05,633.492
2013/03/06,651.826
2013/03/07,660.207
2013/03/08,666.344
2013/03/09,670.202
2013/03/10,672.947
2013/03/11,676.031
2013/03/12,692.054
2013/03/13,703.223
2013/03/14,708.914
2013/03/15,776.764
2013/03/16,827.731
2013/03/17,837.219
2013/03/18,910.154
2013/03/19,941.738
2013/03/20,976.998
2013/03/21,1012
2013/03/22,1030
2013/03/23,1051
2013/03/24,1060
2013/03/25,1090
2013/03/26,1130
2013/03/27,1201
2013/03/28,1237
2013/03/29,1261
2013/03/30,1298
2013/03/31,1345
2013/04/01,1380
2013/04/02,1454
2013/04/03,1528
2013/04/04,1597
2013/04/05,1667
2013/04/06,1716
2013/04/07,1743
2013/04/08,1804
2013/04/09,1909
2013/04/10,2058
2013/04/11,2115
2013/04/12,2143
2013/04/13,2163
2013/04/14,2159
2013/04/15,2162
2013/04/16,2171
2013/04/17,2189
2013/04/18,2415
2013/04/19,2450
2013/04/20,2469
2013/04/21,2486
2013/04/22,2533
2013/04/23,2562
2013/04/24,2622
2013/04/25,2660
2013/04/26,2681
2013/04/27,2688
2013/04/28,2682
2013/04/29,2743
2013/04/30,2760
2013/05/01,2781
2013/05/02,2775
2013/05/03,2764
2013/05/04,2741
2013/05/05,2726
2013/05/06,2718
2013/05/07,2713
2013/05/08,2706
2013/05/09,2683
2013/05/10,2668
2013/05/11,2643
2013/05/12,2616
2013/05/13,2613
2013/05/14,2593
2013/05/15,2572
2013/05/16,2551
2013/05/17,2537
2013/05/18,2523
2013/05/19,2496
2013/05/20,2474
2013/05/21,2456
2013/05/22,2443
2013/05/23,2424
2013/05/24,2411
2013/05/25,2400
2013/05/26,2376
2013/05/27,2360
2013/05/28,2344
2013/05/29,2333
2013/05/30,2312
2013/05/31,2294
2013/06/01,2268
2013/06/02,2239
2013/06/03,2223
2013/06/04,2201
2013/06/05,2180
2013/06/06,2164
2013/06/07,2144
2013/06/08,2112
2013/06/09,2094
2013/06/10,2066
2013/06/11,2041
2013/06/12,2017
2013/06/13,1997
2013/06/14,1977
2013/06/15,1950
2013/06/16,1925
2013/06/17,1901
2013/06/18,1881
2013/06/19,1858
2013/06/20,1841
2013/06/21,1825
2013/06/22,1797
2013/06/23,1766
2013/06/24,1745
2013/06/25,1729
2013/06/26,1709
2013/06/27,1686
2013/06/28,1664
2013/06/29,1644
2013/06/30,1622
2013/07/01,1616
2013/07/02,1603
2013/07/03,1597
2013/07/04,1593
2013/07/05,1594
2013/07/06,1579
2013/07/07,1567
2013/07/08,1557
2013/07/09,1559
2013/07/10,1564
2013/07/11,1567
2013/07/12,1565
2013/07/13,1569
2013/07/14,1561
2013/07/15,1557
2013/07/16,1564
2013/07/17,1575
2013/07/18,1583
2013/07/19,1586
2013/07/20,1575
2013/07/21,1563
2013/07/22,1567
2013/07/23,1580
2013/07/24,1585
2013/07/25,1586
2013/07/26,1592
2013/07/27,1581
2013/07/28,1578
2013/07/29,1580
2013/07/30,1595
2013/07/31,1597
2013/08/01,1611
2013/08/02,1614
2013/08/03,1611
2013/08/04,1602
2013/08/05,1603
2013/08/06,1599
2013/08/07,1596
2013/08/08,1588
2013/08/09,1580
2013/08/10,1567
2013/08/11,1556
2013/08/12,1557
2013/08/13,1575
2013/08/14,1596
2013/08/15,1592
2013/08/16,1590
2013/08/17,1594
2013/08/18,1590
2013/08/19,1589
2013/08/20,1589
2013/08/21,1604
2013/08/22,1599
2013/08/23,1599
2013/08/24,1590
2013/08/25,1586
2013/08/26,1582
2013/08/27,1584
2013/08/28,1581
2013/08/29,1660
2013/08/30,1660
2013/08/31,1675
2013/09/01,1688
2013/09/02,1696
2013/09/03,1710
2013/09/04,1721
2013/09/05,1723
2013/09/06,1716
2013/09/07,1711
2013/09/08,1697
2013/09/09,1707
2013/09/10,1703
2013/09/11,1712
2013/09/12,1712
2013/09/13,1716
2013/09/14,1715
2013/09/15,1699
2013/09/16,1699
2013/09/17,1688
2013/09/18,1690
2013/09/19,1691
2013/09/20,1688
2013/09/21,1674
2013/09/22,1663
2013/09/23,1667
2013/09/24,1671
2013/09/25,1676
2013/09/26,1674
2013/09/27,1677
2013/09/28,1675
2013/09/29,1674
2013/09/30,1685
2013/10/01,1699
2013/10/02,1709
2013/10/03,1709
2013/10/04,1711
2013/10/05,1699
2013/10/06,1687
2013/10/07,1691
2013/10/08,1697
2013/10/09,1707
2013/10/10,1706
2013/10/11,1712
2013/10/12,1713
2013/10/13,1715
2013/10/14,1723
2013/10/15,1735
2013/10/16,1758
2013/10/17,1776
2013/10/18,1788
2013/10/19,1812
2013/10/20,1824
2013/10/21,1849
2013/10/22,1885
2013/10/23,1929
2013/10/24,1956
2013/10/25,2100
2013/10/26,2113
2013/10/27,2116
2013/10/28,2127
2013/10/29,2228
2013/10/30,2251
2013/10/31,2259
2013/11/01,2277
2013/11/02,2306
2013/11/03,2335
2013/11/04,2395
2013/11/05,2461
2013/11/06,2506
2013/11/07,2584
2013/11/08,2659
2013/11/09,2730
2013/11/10,2769
2013/11/11,2808
2013/11/12,2900
2013/11/13,3007
2013/11/14,3099
2013/11/15,3428
2013/11/16,3669
2013/11/17,3838
2013/11/18,4099
2013/11/19,4355
2013/11/20,4528
2013/11/21,4861
2013/11/22,5247
2013/11/23,5512
2013/11/24,5811
2013/11/25,6046
2013/11/26,6813
2013/11/27,7396
2013/11/28,8005
2013/11/29,8522
2013/11/30,8988
2013/12/01,9281
2013/12/02,9536
2013/12/03,9731
2013/12/04,9978
2013/12/05,10243
2013/12/06,10427
2013/12/07,10831
2013/12/08,11089
2013/12/09,11297
2013/12/10,11384
2013/12/11,11540
2013/12/12,11667
2013/12/13,11793
2013/12/14,11839
2013/12/15,11823
2013/12/16,12165
2013/12/17,12327
2013/12/18,12441
2013/12/19,12514
2013/12/20,12542
2013/12/21,12578
2013/12/22,12619
2013/12/23,12604
2013/12/24,12627
2013/12/25,12651
2013/12/26,12633
2013/12/27,12607
2013/12/28,12602
2013/12/29,12646
2013/12/30,12669
2013/12/31,12619
2014/01/01,12605
2014/01/02,12601
2014/01/03,12638
2014/01/04,12630
2014/01/05,12707
2014/01/06,12782
2014/01/07,12832
2014/01/08,12829
2014/01/09,12775
2014/01/10,12725
2014/01/11,12628
2014/01/12,12543
2014/01/13,12478
2014/01/14,12473
2014/01/15,12407
2014/01/16,12355
2014/01/17,12237
2014/01/18,12110
2014/01/19,12075
2014/01/20,12052
2014/01/21,11956
2014/01/22,11838
2014/01/23,11727
2014/01/24,11674
2014/01/25,11571
2014/01/26,11450
2014/01/27,11437
2014/01/28,11344
2014/01/29,11223
2014/01/30,11113
2014/01/31,10970
2014/02/01,10856
2014/02/02,10758
2014/02/03,10644
2014/02/04,10583
2014/02/05,10525
2014/02/06,10418
2014/02/07,10350
2014/02/08,10218
2014/02/09,10084
2014/02/10,9990
2014/02/11,9875
2014/02/12,9747
2014/02/13,9607
2014/02/14,9471
2014/02/15,9435
2014/02/16,9315
2014/02/17,9167
2014/02/18,9013
2014/02/19,8841
2014/02/20,8686
2014/02/21,8525
2014/02/22,8362
2014/02/23,8208
2014/02/24,8100
2014/02/25,8021
2014/02/26,7910
2014/02/27,7788
2014/02/28,7673
2014/03/01,7620
2014/03/02,7530
2014/03/03,7502
2014/03/04,7477
2014/03/05,7410
2014/03/06,7339
2014/03/07,7613
2014/03/08,7748
2014/03/09,7763
2014/03/10,7871
2014/03/11,7858
2014/03/12,7868
